Reaction_Type_Standardized,AREA_TOTAL_REDUCED,z-Score,Reactant_A,Reactant_B,Reactant_A_Type,Reactant_B_Type,Reactant_A_Category,Reactant_B_Category,Catalyst,Ligand,Base,Solvent,Secondary Solvent,Additive,Coupling Reagent
Suzuki,98.69,0.74,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,Na2CO3,EtOH,water,,
Suzuki,85.8,1.19,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,Na2CO3,EtOH,water,,
Suzuki,87.05,1.79,ArB(OR)2,ArBr,ArBr,ArB(OR)2,ArX*,ArB*,meCgPPh Pd G3,meCgPPh,K3PO4,tAmOH,,water,
Suzuki,90.57,0.84,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,PEPPSI-IPENT,IPENT,Na2CO3,CPME,water,TBAC,
Suzuki,86.61,1.59,ArCl,Alkyl-BF3K,ArCl,Alkyl-BF3K,ArX*,RB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,Na2CO3,tAmOH,water,,
Suzuki-in-situ,100.0,1.82,ArBr,ArBr,ArBr,,ArX*,,dppfPdCl2,dppf,"K3PO4, Potassium 2-ethylhexanoate",TBME,water,,
Suzuki,86.9,-0.68,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,cataCXiumA Pd G3,CataCXiumA,K2CO3,PhMe,water,,
Suzuki,92.34,0.51,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,Na2CO3,MeCN,water,,
Suzuki,88.88,0.28,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,AmPhos2PdCl2,AmPhos,K2CO3,iPrOAc,water,,
Suzuki,96.54,0.68,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,Na2CO3,MeTHF,water,,
Suzuki,100.0,1.21,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,PEPPSI-IPENT,IPENT,Na2CO3,CPME,water,Brij 35,
Suzuki,90.5,1.62,alkene-Br,ArB(OH)2,alkene-Br,ArB(OH)2,VinylX*,ArB*,P(tBu)2Ph)2PdCl2,P(tBu)2Ph,KOH,MeOH,PhMe,,
Suzuki,83.69,3.85,ArI,ArB(OR)2,ArI,ArB(OR)2,ArX*,ArB*,P(tBu)2Ph)2PdCl2,P(tBu)2Ph,K3PO4,tAmOH,water,,
Suzuki,88.76,1.55,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,SPhos Pd G4,SPhos,K3PO4,MeOH,PhMe,,
Suzuki,86.08,1.1,ArBr,ArB(OR)2,ArBr,ArB(OR)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,K3PO4,THF,water,,
Suzuki,92.8,0.4,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,P(Cy)3 Pd(crotyl)Cl,P(Cy)3,K2CO3,PhMe,water,,
Suzuki,92.21,2.55,ArBr,ArBF3K,ArBr,ArBF3K,ArX*,ArB*,AmPhos2PdCl2,AmPhos,K2CO3,PhMe,water,,
Suzuki,93.27,0.54,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,K3PO4,MeCN,water,,
Suzuki,88.99,1.86,ArCl,Alkyl-B(OR)2,ArCl,Alkyl-B(OR)2,ArX*,RB*,SPhos Pd(crotyl)Cl,SPhos,K3PO4,Dioxane,water,Potassium 2-ethylhexanoate,
Suzuki,95.59,1.12,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,dppfPdCl2,dppf,K3PO4,iPrOAc,water,,
Suzuki,98.64,0.74,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,Cs2CO3,THF,water,,
Suzuki,95.33,0.64,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,K3PO4,Dioxane,water,Potassium 2-ethylhexanoate,
Suzuki,84.14,1.16,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,KOH,iPrOAc,water,TBAC,
Suzuki,100.0,2.96,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,K3PO4,iPrOAc,water,,
Suzuki,88.36,0.76,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,Pd-PEPPSI-IPent Cl o-picoline,IPENT Cl,Na2CO3,CPME,water,,
Suzuki,95.33,1.73,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,SPhos Pd G4,SPhos,K3PO4,BuOH,water,,
Suzuki,83.19,1.49,ArCl,Alkyl-BF3K,ArCl,Alkyl-BF3K,ArX*,RB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,K3PO4,tAmOH,water,Potassium 2-ethylhexanoate,
Suzuki-in-situ,80.92,1.26,ArBr,ArBr,ArBr,,ArX*,,CataCXiumA Pd(allyl)Cl,CataCXiumA,K3PO4,TBME,water,"iPrOH, KOPiv",
Suzuki,86.56,1.11,ArBr,ArB(OR)2,ArBr,ArB(OR)2,ArX*,ArB*,XPhos Pd G2,XPhos,K3PO4,THF,water,,
Suzuki,92.01,0.25,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,K2CO3,PhMe,water,,
Suzuki,90.02,0.43,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,Na2CO3,PhMe,water,,
Suzuki,93.93,0.57,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,AmPhos2PdCl2,AmPhos,K3PO4,MeCN,water,,
Suzuki,81.76,1.25,alkeneB(OR)2,ArBr,ArBr,alkeneB(OR)2,ArX*,RB*,dppfPdCl2,dppf,K3PO4,PrOH,water,,
Suzuki,100.0,2.23,ArCl,Alkyl-B(OR)2,ArCl,Alkyl-B(OR)2,ArX*,RB*,SPhos Pd(crotyl)Cl,SPhos,K3PO4,PhMe,water,,
Suzuki,89.81,0.39,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,K3PO4,iPrOAc,water,,
Suzuki,96.47,0.68,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,K3PO4,THF,water,,
Suzuki,98.51,0.74,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,K3PO4,THF,water,Potassium 2-ethylhexanoate,
Suzuki,87.56,1.24,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,K3PO4,THF,water,Potassium 2-ethylhexanoate,
Suzuki,98.31,1.55,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K3PO4,tAmOH,water,Brij 35,
Suzuki,81.84,1.07,ArBr,ArB(OR)2,ArBr,ArB(OR)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,K3PO4,THF,water,Potassium 2-ethylhexanoate,
Suzuki,83.27,2.28,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,K3PO4,MeCN,water,,
Suzuki,90.67,0.85,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,IPent Pd(tBuInd)Cl],IPENT,Na2CO3,CPME,water,,
Suzuki,84.93,0.86,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,K3PO4,tAmOH,water,Potassium 2-ethylhexanoate,
Suzuki-in-situ,91.47,1.57,ArBr,ArBr,ArBr,,ArX*,,CataCXiumA Pd(allyl)Cl,CataCXiumA,K3PO4,PhMe,water,"iPrOH, KOPiv",
Suzuki,96.43,1.06,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,AmPhos Pd(crotyl)Cl,AmPhos,K2CO3,PhMe,water,,
Suzuki,100.0,0.77,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,AmPhos Pd(crotyl)Cl,AmPhos,Na2CO3,PhMe,water,,
Suzuki,90.92,0.45,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,K3PO4,MeCN,water,,
Suzuki,86.84,1.78,ArCl,Alkyl-B(OR)2,ArCl,Alkyl-B(OR)2,ArX*,RB*,SPhos Pd(crotyl)Cl,SPhos,K3PO4,Dioxane,water,,
Suzuki,88.04,0.17,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,XantPhosPdCl2,XantPhos,K3PO4,iPrOAc,water,,
Suzuki,91.14,0.51,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,K2CO3,EtOH,water,,
Suzuki,98.14,0.73,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,Na2CO3,tAmOH,water,Potassium 2-ethylhexanoate,
Suzuki,80.62,1.03,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,Na2CO3,tAmOH,water,Potassium 2-ethylhexanoate,
Suzuki,91.73,1.37,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,KOH,anisole,water,Brij 35,
Suzuki,85.78,1.47,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,SPhos Pd G4,SPhos,KOH,PhMe,water,,
Suzuki,81.2,2.72,ArBr,Alkyl-B(OH)2,ArBr,Alkyl-B(OH)2,ArX*,RB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,K3PO4,iPrOAc,water,,
Suzuki-in-situ,100.0,1.82,ArBr,ArBr,ArBr,,ArX*,,dppfPdCl2,dppf,"K3PO4, KOPiv",THF,water,iPrOH,
Suzuki-in-situ,82.17,1.29,ArBr,ArBr,ArBr,,ArX*,,CataCXiumA Pd(allyl)Cl,CataCXiumA,K3PO4,2-BuOH,water,"iPrOH, KOPiv",
Suzuki,81.94,0.96,ArBr,ArB(OR)2,ArBr,ArB(OR)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,K3PO4,THF,water,,
Suzuki,97.96,1.34,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,QPhos Pd(crotyl)Cl,QPhos,K2CO3,PhMe,water,,
Suzuki,95.06,0.61,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,dppfPdCl2,dppf,K3PO4,MeCN,water,,
Suzuki,88.34,1.83,ArCl,Alkyl-B(OR)2,ArCl,Alkyl-B(OR)2,ArX*,RB*,SPhos Pd(crotyl)Cl,SPhos,K3PO4,EtOH,water,,
Suzuki,80.59,0.19,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,Cs2CO3,EtOH,water,,
Suzuki,99.5,0.77,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,Cs2CO3,THF,water,water,
Suzuki,92.11,1.38,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K3PO4,iPrOH,water,,
Suzuki,80.63,2.65,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,Na2CO3,Dioxane,,water,
Suzuki,82.44,2.12,ArI,alkeneB(OR)2,ArI,alkeneB(OR)2,ArX*,RB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,K2CO3,EtOH,,,
Suzuki,96.88,1.15,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,XPhos Pd(crotyl)Cl,XPhos,K2CO3,PhMe,water,,
Suzuki,92.06,0.49,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,K3PO4,MeCN,water,,
Suzuki,89.53,0.36,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,dppfPdCl2,dppf,Na2CO3,iPrOAc,water,,
Suzuki-in-situ,100.0,4.35,ArBr,ArCl,ArBr,,ArX*,,,No Ligand,Na2CO3,THF,,Sodium octanoate,
Suzuki,96.45,0.68,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,K3PO4,EtOH,water,,
Suzuki,98.11,0.73,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,Cs2CO3,tAmOH,water,water,
Suzuki,84.21,1.14,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,Cs2CO3,tAmOH,water,,
Suzuki,93.94,1.43,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K3PO4,iPrOAc,water,,
Suzuki,86.31,1.2,ArBr,ArB(OR)2,ArBr,ArB(OR)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,Cs2CO3,tAmOH,water,,
Suzuki,83.59,1.69,ArB(OR)2,ArBr,ArBr,ArB(OR)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,K3PO4,tAmOH,,water,
Suzuki,90.49,0.84,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,Na2CO3,CPME,water,,
Suzuki,91.46,1.11,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,KOH,THF,water,,
Suzuki,88.11,2.97,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,Na2CO3,Dioxane,,water,
Suzuki,88.89,2.51,ArI,alkeneB(OR)2,ArI,alkeneB(OR)2,ArX*,RB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,K3PO4,iPrOAc,water,,
Suzuki,100.0,1.72,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,K2CO3,PhMe,water,,
Suzuki,89.94,0.41,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,PPh3)2PdCl2,PPh3,Na2CO3,MeCN,water,,
Suzuki,100.0,1.85,alkeneB(OR)2,ArBr,ArBr,alkeneB(OR)2,ArX*,RB*,AmPhos2PdCl2,AmPhos,K3PO4,PrOH,water,,
Suzuki,88.04,0.17,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,Na2CO3,iPrOAc,water,,
Suzuki,86.07,1.66,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K2HPO4,CPME,,water,
Suzuki,98.69,0.74,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,K2CO3,Dioxane,water,,
Suzuki,97.67,1.56,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,Na2CO3,Dioxane,water,,
Suzuki,83.19,1.13,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,K3PO4,THF,water,,
Suzuki,91.82,1.66,alkene-Br,ArB(OH)2,alkene-Br,ArB(OH)2,VinylX*,ArB*,P(tBu)2Ph)2PdCl2,P(tBu)2Ph,Na2CO3,iPrOAc,water,,
Suzuki,85.84,0.89,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,Na2CO3,THF,water,,
Suzuki,88.05,1.16,ArBr,ArB(OR)2,ArBr,ArB(OR)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,Na2CO3,THF,water,,
Suzuki,94.23,0.66,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,PEPPSI-IPENT,IPENT,K2CO3,PhMe,water,,
Suzuki,90.39,1.9,ArCl,Alkyl-B(OR)2,ArCl,Alkyl-B(OR)2,ArX*,RB*,SPhos Pd(crotyl)Cl,SPhos,Na2CO3,PhMe,water,,
Suzuki,90.33,0.46,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,AmPhos2PdCl2,AmPhos,Na2CO3,iPrOAc,water,,
Suzuki,98.7,0.74,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,K3PO4,THF,water,,
Suzuki,83.19,1.11,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,K3PO4,THF,water,,
Suzuki-in-situ,84.03,1.35,ArBr,ArBr,ArBr,,ArX*,,CataCXiumA Pd(allyl)Cl,CataCXiumA,K3PO4,TBME,water,KOPiv,
Suzuki,85.51,0.75,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,dppfPdCl2,dppf,K2CO3,PhMe,,,
Suzuki,84.2,-1.18,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,dppfPdCl2,dppf,K2CO3,PhMe,water,,
Suzuki,87.1,2.34,ArBr,ArBF3K,ArBr,ArBF3K,ArX*,ArB*,RuPhos Pd(crotyl)Cl,RuPhos,K2CO3,PhMe,water,,
Suzuki,87.06,0.3,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,AmPhos2PdCl2,AmPhos,Na2CO3,MeCN,water,,
Suzuki,81.51,1.24,alkeneB(OR)2,ArBr,ArBr,alkeneB(OR)2,ArX*,RB*,dppfPdCl2,dppf,K3PO4,PrOH,water,,
Suzuki,82.73,1.64,ArCl,Alkyl-B(OR)2,ArCl,Alkyl-B(OR)2,ArX*,RB*,SPhos Pd(crotyl)Cl,SPhos,Na2CO3,Dioxane,water,,
Suzuki,96.0,1.17,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,XantPhosPdCl2,XantPhos,Na2CO3,iPrOAc,water,,
Suzuki,97.85,0.72,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,Cs2CO3,PhMe,water,,
Suzuki,96.76,0.69,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,Na2CO3,iPrOAc,water,,
Suzuki,93.61,1.72,alkene-Br,ArB(OH)2,alkene-Br,ArB(OH)2,VinylX*,ArB*,P(tBu)2Ph)2PdCl2,P(tBu)2Ph,K3PO4,MeOH,PhMe,,
Suzuki,90.78,0.03,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,PPh3)2PdCl2,PPh3,K2CO3,tAmOH,water,,
Suzuki,93.81,0.56,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,PPh3)2PdCl2,PPh3,Na2CO3,tAmOH,water,,
Suzuki,85.57,1.45,alkeneB(OR)2,ArBr,ArBr,alkeneB(OR)2,ArX*,RB*,PPh3)2PdCl2,PPh3,K3PO4,Dioxane,water,,
Suzuki,94.37,0.58,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,PPh3)2PdCl2,PPh3,K3PO4,Dioxane,water,,
Suzuki,84.26,-0.3,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,PPh3)2PdCl2,PPh3,K3PO4,THF,water,,
Suzuki,80.24,1.44,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,PEPPSI-IPENT,IPENT,Na2CO3,CPME,water,LiCl,
Suzuki,97.38,0.7,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,(CyMPhos)PdCl2,CyMPhos,K2CO3,THF,water,,
Suzuki,94.65,0.62,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,K3PO4,PhMe,water,MeOH,
Suzuki,84.19,1.14,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,AmPhos Pd(crotyl)Cl,AmPhos,K3PO4,tAmOH,water,,
Suzuki,91.08,0.86,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,PEPPSI-IPENT,IPENT,Na2CO3,iPrOAc,water,,
Suzuki,81.48,2.93,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,cataCXiumA Pd G6 Br)2,CataCXiumA,K2CO3,iPrOAc,MeOH,,
Suzuki,88.93,0.9,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,K2CO3,tAmOH,,,
Suzuki,100.0,1.72,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,K2CO3,tAmOH,water,,
Suzuki,91.01,0.46,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,dtbpfPdCl2,dtbpf,Na2CO3,tAmOH,water,,
Suzuki,92.35,0.51,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,Na2CO3,Dioxane,water,,
Suzuki,86.88,1.42,alkeneB(OR)2,ArBr,ArBr,alkeneB(OR)2,ArX*,RB*,PPh3)2PdCl2,PPh3,K2CO3,MeCN,water,,
Suzuki,95.56,1.12,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,PPh3)2PdCl2,PPh3,K2CO3,THF,water,,
Suzuki,96.24,0.67,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,K3PO4,tAmOH,water,,
Suzuki,80.63,1.06,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,NaHCO3,iPrOH,,Brij 35,
Suzuki,82.77,1.57,ArBF3K,ArCl,ArCl,ArBF3K,ArX*,ArB*,cataCXiumA Pd G6 Br)2,CataCXiumA,K3PO4,HFIP,water,Brij 35,
Suzuki,91.92,1.67,alkene-Br,ArB(OH)2,alkene-Br,ArB(OH)2,VinylX*,ArB*,SPhos Pd(crotyl)Cl,SPhos,K2CO3,MeOH,PhMe,,
Suzuki,92.77,3.4,ArB(OR)2,ArCl,ArCl,ArB(OR)2,ArX*,ArB*,cataCXiumA Pd G6 Br)2,CataCXiumA,NaHCO3,tAmOH,water,,
Suzuki,86.48,1.73,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,K3PO4,tAmOH,water,,
Suzuki,90.15,-0.09,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,XantPhos Pd(allyl)Cl,XantPhos,K2CO3,tAmOH,water,,
Suzuki,95.28,0.62,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,dppfPdCl2,dppf,Na2CO3,Dioxane,water,,
Suzuki,90.63,2.4,alkeneB(OR)2,ArCl,ArCl,alkeneB(OR)2,ArX*,RB*,Pd-PEPPSI-IPent Cl o-picoline,IPENT Cl,K2CO3,Brij 35,Dioxane,,
Suzuki,92.82,0.77,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,dppfPdCl2,dppf,K2CO3,THF,water,,
Suzuki,88.8,1.76,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,KOH,iPrOH,water,,
Suzuki,96.65,0.68,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,(CyMPhos)PdCl2,CyMPhos,Cs2CO3,MeTHF,water,,
Suzuki,88.11,0.42,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,Na2CO3,EtOH,water,,
Suzuki,95.18,1.46,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,NaHCO3,tAmOH,,Brij 35,
Suzuki,100.0,1.6,ArBr,ArB(OR)2,ArBr,ArB(OR)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,Na2CO3,EtOH,water,,
Suzuki,84.33,1.59,ArCl,ArBF3K,ArCl,ArBF3K,ArX*,ArB*,SPhos Pd(tBuInd)Cl,SPhos,Na2CO3,iPrOAc,water,TBAB,
Suzuki,89.51,0.8,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,PEPPSI-IPENT,IPENT,Na2CO3,iPrOAc,water,TBAC,
Suzuki,88.43,0.88,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,cataCXiumA Pd G3,CataCXiumA,K2CO3,tAmOH,,,
Suzuki,87.64,-0.55,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,cataCXiumA Pd G3,CataCXiumA,K2CO3,tAmOH,water,,
Suzuki,92.17,0.5,ArBr,ArB(OH)2,ArBr,ArB(OH)2,ArX*,ArB*,cataCXiumA Pd G3,CataCXiumA,Na2CO3,tAmOH,water,,
Suzuki,93.85,0.56,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,CataCXiumA Pd(allyl)Cl,CataCXiumA,Na2CO3,Dioxane,water,,
Suzuki,89.18,0.32,ArCl,ArB(OH)2,ArCl,ArB(OH)2,ArX*,ArB*,AmPhos2PdCl2,AmPhos,K2CO3,THF,water,,
Suzuki,96.21,0.67,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,(CyMPhos)PdCl2,CyMPhos,Na2CO3,MeTHF,water,,
Suzuki,95.51,0.65,ArB(OH)2,ArCl,ArCl,ArB(OH)2,ArX*,ArB*,P(tBu)3 Pd(crotyl)Cl,P(tBu)3,K3PO4,Brij 35,water,,
Suzuki,87.48,1.25,ArCl,ArB(OR)2,ArCl,ArB(OR)2,ArX*,ArB*,(DiMeIHept Cl) Pd(cinnamyl)Cl,DiMeIHept Cl,NaHCO3,THF,,Brij 35,
