Dataset entry number,ReactionClass,SCREEN_ID,NOTEBOOK_ID,REACTION_ID,KeyWord_STD,ReactionGroup,RXN_SMILES,PCAT_CMPD_ID,PRODUCT_STRUCTURE,Product_Yield_PCT_Area_UV,Product_UV_Analysis_Wavelength_nm,Product_Yield_Mass_Ion_Count,Product_Selectivity,Solvent_1_Name,Reaction_T,Reaction_Time_hrs,Catalyst_1_eq,Catalyst_1_ID[1],catalyst_1_ID_1_SMILES,Catalyst_1_ID[2],catalyst_1_ID_2_SMILES,Catalyst_1_Short_Hand,Catalyst_2_eq,Catalyst_2_ID[1],catalyst_2_ID_1_SMILES,Catalyst_2_ID[2],catalyst_2_ID_2_SMILES,Catalyst_2_Short_Hand,Reactant_1_eq,Reactant_1_ID,Reactant_1_SMILES,Reactant_2_eq,Reactant_2_ID,reactant_2_SMILES,Reactant_3_eq,Reactant_3_ID,reactant_3_SMILES,Reagent_1_eq,Reagent_1_ID,Reagent_1_Short_Hand,Reagent_2_eq,Reagent_2_ID,Reagent_2_Short_Hand,yie_react
27092,Pd coupling,SCRN_108,00119131-2560,RKB-03953783,BUCHWALD,Metal Mediated,[CH3:1][c:2]1[n:7][n:5]([CH3:6])[c:4](Br)[cH:3]1.[CH3:8][C:9]([O:12][C:13]([CH2:15][OH:16])=[O:14])([CH3:11])[CH3:10]>>[CH3:1][c:2]1[n:7][n:5]([CH3:6])[c:4]([O:16][CH2:15][C:13]([O:12][C:9]([CH3:11])([CH3:10])[CH3:8])=[O:14])[cH:3]1,PF-07075257,Cc1cc(OCC(=O)OC(C)(C)C)n(C)n1,0,,6102.928223,,Toluene,110.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD08543435,[Fe].C1CCC(C1[C@@H](C)P(C(C)(C)C)C(C)(C)C)P(C1CCCCC1)C1CCCCC1.C1CCCC1,Pd(OAc)2,0.125,MFCD08543435,[Fe].C1CCC(C1[C@@H](C)P(C(C)(C)C)C(C)(C)C)P(C1CCCCC1)C1CCCCC1.C1CCCC1,,,Pd(OAc)2/R-Josiphos SL-J009-1,1.0,PF-06893004,n1(c(cc(n1)C)Br)C,2.0,MFCD03452739,C(OC(CO)=O)(C)(C)C,,,,2.0,MFCD00145113,P2-Et,,,,0__PF-06893004__MFCD03452739__
27121,Pd coupling,SCRN_108,00119131-2560,RKB-03953812,BUCHWALD,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([CH2:8][OH:9])=[O:7])([CH3:4])[CH3:3].[CH3:10][c:11]1[n:16][n:14]([CH3:15])[c:13](Br)[cH:12]1>>[CH3:10][c:11]1[n:16][n:14]([CH3:15])[c:13]([O:9][CH2:8][C:6]([O:5][C:2]([CH3:4])([CH3:3])[CH3:1])=[O:7])[cH:12]1,PF-07075257,Cc1cc(OCC(=O)OC(C)(C)C)n(C)n1,0,,102523.8984,,Dioxane,110.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD09038440,c1(n2c(P(C(C)(C)C)C(C)(C)C)ccn2)c(n(nc1c1ccccc1)c1ccccc1)c1ccccc1,Pd(OAc)2,0.125,MFCD09038440,c1(n2c(P(C(C)(C)C)C(C)(C)C)ccn2)c(n(nc1c1ccccc1)c1ccccc1)c1ccccc1,,,Pd(OAc)2/BiPyPhos,1.0,PF-06893004,n1(c(cc(n1)C)Br)C,2.0,MFCD03452739,C(OC(CO)=O)(C)(C)C,,,,2.0,MFCD00145113,P2-Et,,,,0__PF-06893004__MFCD03452739__
27152,Pd coupling,SCRN_108,00119131-2560,RKB-03953843,BUCHWALD,Metal Mediated,[CH3:1][c:2]1[n:7][n:5]([CH3:6])[c:4](Br)[cH:3]1.[CH3:8][C:9]([O:12][C:13]([CH2:15][OH:16])=[O:14])([CH3:11])[CH3:10]>>[CH3:1][c:2]1[n:7][n:5]([CH3:6])[c:4]([O:16][CH2:15][C:13]([O:12][C:9]([CH3:11])([CH3:10])[CH3:8])=[O:14])[cH:3]1,PF-07075257,Cc1cc(OCC(=O)OC(C)(C)C)n(C)n1,0,,1141116.5,,Toluene,110.0,18.0,,,,,,,0.0625,MFCD25976528,c1c(c(ccc1)[Pd+])c1ccccc1N.[O-]S(C)(=O)=O.c1c(c(c(cc1C(C)C)C(C)C)c1c(ccc(c1P(C(C)(C)C)C(C)(C)C)OC)OC)C(C)C,,,tBuBrettPhos  Pd G3,1.0,PF-06893004,n1(c(cc(n1)C)Br)C,2.0,MFCD03452739,C(OC(CO)=O)(C)(C)C,,,,2.0,MFCD00003528,NaHCO3,,,,0__PF-06893004__MFCD03452739__
27174,Pd coupling,SCRN_108,00119131-2560,RKB-03953865,BUCHWALD,Metal Mediated,[CH3:1][c:2]1[n:7][n:5]([CH3:6])[c:4](Br)[cH:3]1.[CH3:8][C:9]([O:12][C:13]([CH2:15][OH:16])=[O:14])([CH3:11])[CH3:10]>>[CH3:1][c:2]1[n:7][n:5]([CH3:6])[c:4]([O:16][CH2:15][C:13]([O:12][C:9]([CH3:11])([CH3:10])[CH3:8])=[O:14])[cH:3]1,PF-07075257,Cc1cc(OCC(=O)OC(C)(C)C)n(C)n1,0,,3411.510254,,t-AmOH,110.0,18.0,,,,MFCD03094580,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C,,0.0625,MFCD03094580,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C,,,Pd(P(tBu)3)2,1.0,PF-06893004,n1(c(cc(n1)C)Br)C,2.0,MFCD03452739,C(OC(CO)=O)(C)(C)C,,,,2.0,MFCD00010957,Cs2CO3,,,,0__PF-06893004__MFCD03452739__
18461,Pd coupling,SCRN_109,00119131-2565,RKB-03954207,BUCHWALD,Metal Mediated,Br[c:1]1[cH:5][s:4][n:3][cH:2]1.[CH3:6][C:7]([O:10][C:11]([NH2:13])=[O:12])([CH3:9])[CH3:8]>>[CH3:6][C:7]([O:10][C:11]([NH:13][c:1]1[cH:5][s:4][n:3][cH:2]1)=[O:12])([CH3:9])[CH3:8],PF-04885644,CC(C)(C)OC(=O)Nc1cnsc1,13,,4724246.5,,Toluene,110.0,18.0,,,,,,,0.0625,MFCD25976528,c1c(c(ccc1)[Pd+])c1ccccc1N.[O-]S(C)(=O)=O.c1c(c(c(cc1C(C)C)C(C)C)c1c(ccc(c1P(C(C)(C)C)C(C)(C)C)OC)OC)C(C)C,,,tBuBrettPhos  Pd G3,1.0,MFCD06657593,n1scc(c1)Br,1.0,MFCD00007962,C(OC(N)=O)(C)(C)C,,,,2.0,MFCD00010957,Cs2CO3,,,,13__MFCD06657593__MFCD00007962__
8809,Pd coupling,SCRN_109,00119131-2565,RKB-03954217,BUCHWALD,Metal Mediated,Br[c:1]1[cH:5][s:4][n:3][cH:2]1.[CH3:6][C:7]([O:10][C:11]([NH2:13])=[O:12])([CH3:9])[CH3:8]>>[CH3:6][C:7]([O:10][C:11]([NH:13][c:1]1[cH:5][s:4][n:3][cH:2]1)=[O:12])([CH3:9])[CH3:8],PF-04885644,CC(C)(C)OC(=O)Nc1cnsc1,5,,4440751.5,,t-AmOH,110.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD06411306,c1(c2c(P(C(C)(C)C)C(C)(C)C)cccc2)c(cc(cc1C(C)C)C(C)C)C(C)C,Pd(OAc)2,0.125,MFCD06411306,c1(c2c(P(C(C)(C)C)C(C)(C)C)cccc2)c(cc(cc1C(C)C)C(C)C)C(C)C,,,Pd(OAc)2/tBuXPhos,1.0,MFCD06657593,n1scc(c1)Br,1.0,MFCD00007962,C(OC(N)=O)(C)(C)C,,,,2.0,MFCD00008261,LiHMDS,,,,5__MFCD06657593__MFCD00007962__
16584,Pd coupling,SCRN_109,00119131-2565,RKB-03954241,BUCHWALD,Metal Mediated,Br[c:1]1[cH:5][s:4][n:3][cH:2]1.[CH3:6][C:7]([O:10][C:11]([NH2:13])=[O:12])([CH3:9])[CH3:8]>>[CH3:6][C:7]([O:10][C:11]([NH:13][c:1]1[cH:5][s:4][n:3][cH:2]1)=[O:12])([CH3:9])[CH3:8],PF-04885644,CC(C)(C)OC(=O)Nc1cnsc1,2,,1919184.125,,t-AmOH,110.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD09038440,c1(n2c(P(C(C)(C)C)C(C)(C)C)ccn2)c(n(nc1c1ccccc1)c1ccccc1)c1ccccc1,Pd(OAc)2,0.125,MFCD09038440,c1(n2c(P(C(C)(C)C)C(C)(C)C)ccn2)c(n(nc1c1ccccc1)c1ccccc1)c1ccccc1,,,Pd(OAc)2/BiPyPhos,1.0,MFCD06657593,n1scc(c1)Br,1.0,MFCD00007962,C(OC(N)=O)(C)(C)C,,,,2.0,MFCD00008261,LiHMDS,,,,2__MFCD06657593__MFCD00007962__
42733,Pd coupling,SCRN_109,00119131-2565,RKB-03954277,BUCHWALD,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([NH2:8])=[O:7])([CH3:4])[CH3:3].Br[c:9]1[cH:13][s:12][n:11][cH:10]1>>[CH3:1][C:2]([O:5][C:6]([NH:8][c:9]1[cH:13][s:12][n:11][cH:10]1)=[O:7])([CH3:4])[CH3:3],PF-04885644,CC(C)(C)OC(=O)Nc1cnsc1,0,,0.0,,Toluene,110.0,18.0,0.0625,MFCD00013481,C(COC)OC.[Ni](Cl)Cl,MFCD07369796,[N+]1(=CN(c2c(C(C)C)cccc2C(C)C)CC1)c1c(C(C)C)cccc1C(C)C.[Cl-],NiCl2.DME,0.125,MFCD07369796,[N+]1(=CN(c2c(C(C)C)cccc2C(C)C)CC1)c1c(C(C)C)cccc1C(C)C.[Cl-],,,NiCl2.DME/SIPrÂ·HCl NHC,1.0,MFCD06657593,n1scc(c1)Br,1.0,MFCD00007962,C(OC(N)=O)(C)(C)C,,,,2.0,MFCD00010957,Cs2CO3,0.55,MFCD00966985,Ph(Bpin),0__MFCD06657593__MFCD00007962__
42748,Pd coupling,SCRN_109,00119131-2565,RKB-03954292,BUCHWALD,Metal Mediated,Br[c:1]1[cH:5][s:4][n:3][cH:2]1.[CH3:6][C:7]([O:10][C:11]([NH2:13])=[O:12])([CH3:9])[CH3:8]>>[CH3:6][C:7]([O:10][C:11]([NH:13][c:1]1[cH:5][s:4][n:3][cH:2]1)=[O:12])([CH3:9])[CH3:8],PF-04885644,CC(C)(C)OC(=O)Nc1cnsc1,0,,0.0,,Toluene,110.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD08543435,[Fe].C1CCC(C1[C@@H](C)P(C(C)(C)C)C(C)(C)C)P(C1CCCCC1)C1CCCCC1.C1CCCC1,Pd(OAc)2,0.125,MFCD08543435,[Fe].C1CCC(C1[C@@H](C)P(C(C)(C)C)C(C)(C)C)P(C1CCCCC1)C1CCCCC1.C1CCCC1,,,Pd(OAc)2/R-Josiphos SL-J009-1,1.0,MFCD06657593,n1scc(c1)Br,1.0,MFCD00007962,C(OC(N)=O)(C)(C)C,,,,2.0,MFCD00003528,NaHCO3,,,,0__MFCD06657593__MFCD00007962__
42752,Pd coupling,SCRN_109,00119131-2565,RKB-03954296,BUCHWALD,Metal Mediated,Br[c:1]1[cH:5][s:4][n:3][cH:2]1.[CH3:6][C:7]([O:10][C:11]([NH2:13])=[O:12])([CH3:9])[CH3:8]>>[CH3:6][C:7]([O:10][C:11]([NH:13][c:1]1[cH:5][s:4][n:3][cH:2]1)=[O:12])([CH3:9])[CH3:8],PF-04885644,CC(C)(C)OC(=O)Nc1cnsc1,0,,0.0,,Toluene,110.0,18.0,,,,,,,0.0625,46-0388,,,,Xantphos Pd G4,1.0,MFCD06657593,n1scc(c1)Br,1.0,MFCD00007962,C(OC(N)=O)(C)(C)C,,,,2.0,MFCD00003528,NaHCO3,,,,0__MFCD06657593__MFCD00007962__
42755,Pd coupling,SCRN_109,00119131-2565,RKB-03954299,BUCHWALD,Metal Mediated,Br[c:1]1[cH:5][s:4][n:3][cH:2]1.[CH3:6][C:7]([O:10][C:11]([NH2:13])=[O:12])([CH3:9])[CH3:8]>>[CH3:6][C:7]([O:10][C:11]([NH:13][c:1]1[cH:5][s:4][n:3][cH:2]1)=[O:12])([CH3:9])[CH3:8],PF-04885644,CC(C)(C)OC(=O)Nc1cnsc1,0,,0.0,,Dioxane,110.0,18.0,0.0625,MFCD00013481,C(COC)OC.[Ni](Cl)Cl,MFCD07369796,[N+]1(=CN(c2c(C(C)C)cccc2C(C)C)CC1)c1c(C(C)C)cccc1C(C)C.[Cl-],NiCl2.DME,0.125,MFCD07369796,[N+]1(=CN(c2c(C(C)C)cccc2C(C)C)CC1)c1c(C(C)C)cccc1C(C)C.[Cl-],,,NiCl2.DME/SIPrÂ·HCl NHC,1.0,MFCD06657593,n1scc(c1)Br,1.0,MFCD00007962,C(OC(N)=O)(C)(C)C,,,,2.0,MFCD00010957,Cs2CO3,0.55,MFCD00966985,Ph(Bpin),0__MFCD06657593__MFCD00007962__
42756,Pd coupling,SCRN_109,00119131-2565,RKB-03954300,BUCHWALD,Metal Mediated,Br[c:1]1[cH:5][s:4][n:3][cH:2]1.[CH3:6][C:7]([O:10][C:11]([NH2:13])=[O:12])([CH3:9])[CH3:8]>>[CH3:6][C:7]([O:10][C:11]([NH:13][c:1]1[cH:5][s:4][n:3][cH:2]1)=[O:12])([CH3:9])[CH3:8],PF-04885644,CC(C)(C)OC(=O)Nc1cnsc1,0,,0.0,,Dioxane,110.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD06798301,c1(n(c2c(OC)cccc2)ccc1)P(C(C)(C)C)C(C)(C)C,Pd(OAc)2,0.125,MFCD06798301,c1(n(c2c(OC)cccc2)ccc1)P(C(C)(C)C)C(C)(C)C,,,Pd(OAc)2/cataCXium POMetB,1.0,MFCD06657593,n1scc(c1)Br,1.0,MFCD00007962,C(OC(N)=O)(C)(C)C,,,,2.0,MFCD00010957,Cs2CO3,,,,0__MFCD06657593__MFCD00007962__
42771,Pd coupling,SCRN_109,00119131-2565,RKB-03954315,BUCHWALD,Metal Mediated,Br[c:1]1[cH:5][s:4][n:3][cH:2]1.[CH3:6][C:7]([O:10][C:11]([NH2:13])=[O:12])([CH3:9])[CH3:8]>>[CH3:6][C:7]([O:10][C:11]([NH:13][c:1]1[cH:5][s:4][n:3][cH:2]1)=[O:12])([CH3:9])[CH3:8],PF-04885644,CC(C)(C)OC(=O)Nc1cnsc1,0,,0.0,,t-AmOH,110.0,18.0,,,,MFCD00010805,c1(c2c(P(c3ccccc3)c3ccccc3)ccc3c2cccc3)c(P(c2ccccc2)c2ccccc2)ccc2c1cccc2,,0.125,MFCD00010805,c1(c2c(P(c3ccccc3)c3ccccc3)ccc3c2cccc3)c(P(c2ccccc2)c2ccccc2)ccc2c1cccc2,,,Pd(OAc)2/BINAP,1.0,MFCD06657593,n1scc(c1)Br,1.0,MFCD00007962,C(OC(N)=O)(C)(C)C,,,,2.0,MFCD00010957,Cs2CO3,,,,0__MFCD06657593__MFCD00007962__
42787,Pd coupling,SCRN_109,00119131-2565,RKB-03954331,BUCHWALD,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([NH2:8])=[O:7])([CH3:4])[CH3:3].Br[c:9]1[cH:13][s:12][n:11][cH:10]1>>[CH3:1][C:2]([O:5][C:6]([NH:8][c:9]1[cH:13][s:12][n:11][cH:10]1)=[O:7])([CH3:4])[CH3:3],PF-04885644,CC(C)(C)OC(=O)Nc1cnsc1,0,,0.0,,t-AmOH,110.0,18.0,0.0625,MFCD00013481,C(COC)OC.[Ni](Cl)Cl,MFCD07369796,[N+]1(=CN(c2c(C(C)C)cccc2C(C)C)CC1)c1c(C(C)C)cccc1C(C)C.[Cl-],NiCl2.DME,0.125,MFCD07369796,[N+]1(=CN(c2c(C(C)C)cccc2C(C)C)CC1)c1c(C(C)C)cccc1C(C)C.[Cl-],,,NiCl2.DME/SIPrÂ·HCl NHC,1.0,MFCD06657593,n1scc(c1)Br,1.0,MFCD00007962,C(OC(N)=O)(C)(C)C,,,,2.0,MFCD00064808,KOtPn,0.55,MFCD00966985,Ph(Bpin),0__MFCD06657593__MFCD00007962__
42797,Pd coupling,SCRN_109,00119131-2565,RKB-03954341,BUCHWALD,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([NH2:8])=[O:7])([CH3:4])[CH3:3].Br[c:9]1[cH:13][s:12][n:11][cH:10]1>>[CH3:1][C:2]([O:5][C:6]([NH:8][c:9]1[cH:13][s:12][n:11][cH:10]1)=[O:7])([CH3:4])[CH3:3],PF-04885644,CC(C)(C)OC(=O)Nc1cnsc1,0,,0.0,,Dioxane,110.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD05861606,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,Pd(OAc)2,0.125,MFCD05861606,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,,,Pd(OAc)2/cataCXium A,1.0,MFCD06657593,n1scc(c1)Br,1.0,MFCD00007962,C(OC(N)=O)(C)(C)C,,,,2.0,MFCD00050479,LiOBut,,,,0__MFCD06657593__MFCD00007962__
42806,Pd coupling,SCRN_109,00119131-2565,RKB-03954350,BUCHWALD,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([NH2:8])=[O:7])([CH3:4])[CH3:3].Br[c:9]1[cH:13][s:12][n:11][cH:10]1>>[CH3:1][C:2]([O:5][C:6]([NH:8][c:9]1[cH:13][s:12][n:11][cH:10]1)=[O:7])([CH3:4])[CH3:3],PF-04885644,CC(C)(C)OC(=O)Nc1cnsc1,0,,0.0,,t-AmOH,110.0,18.0,,,,MFCD00010805,c1(c2c(P(c3ccccc3)c3ccccc3)ccc3c2cccc3)c(P(c2ccccc2)c2ccccc2)ccc2c1cccc2,,0.125,MFCD00010805,c1(c2c(P(c3ccccc3)c3ccccc3)ccc3c2cccc3)c(P(c2ccccc2)c2ccccc2)ccc2c1cccc2,,,Pd(OAc)2/BINAP,1.0,MFCD06657593,n1scc(c1)Br,1.0,MFCD00007962,C(OC(N)=O)(C)(C)C,,,,2.0,MFCD00050479,LiOBut,,,,0__MFCD06657593__MFCD00007962__
42850,Pd coupling,SCRN_109,00119131-2565,RKB-03954394,BUCHWALD,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([NH2:8])=[O:7])([CH3:4])[CH3:3].Br[c:9]1[cH:13][s:12][n:11][cH:10]1>>[CH3:1][C:2]([O:5][C:6]([NH:8][c:9]1[cH:13][s:12][n:11][cH:10]1)=[O:7])([CH3:4])[CH3:3],PF-04885644,CC(C)(C)OC(=O)Nc1cnsc1,0,,0.0,,Toluene,110.0,18.0,,,,,,,0.0625,46-0388,,,,Xantphos Pd G4,1.0,MFCD06657593,n1scc(c1)Br,1.0,MFCD00007962,C(OC(N)=O)(C)(C)C,,,,2.0,MFCD00064808,KOtPn,,,,0__MFCD06657593__MFCD00007962__
16650,Pd coupling,SCRN_113,00119131-2669,RKB-03995884,SUZUKI,Metal Mediated,CC(Nc1ccc(N(S(F)(=O)=O)[S:2](F)(=[O:4])=[O:3])cc1)=[O:1].Br[c:5]1[cH:14][c:13]([c:8]2[cH:7][cH:6]1)[cH:12][cH:11][cH:10][n:9]2>>[OH:1][S:2]([c:5]1[cH:14][c:13]([c:8]2[cH:7][cH:6]1)[cH:12][cH:11][cH:10][n:9]2)(=[O:4])=[O:3],PF-01404359,OS(=O)(=O)c1ccc2ncccc2c1,2,280.0,1998208.2,,THF,80.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD00003043,P(c1ccccc1)(c1ccccc1)c1ccccc1,Pd(OAc)2,0.125,MFCD00003043,P(c1ccccc1)(c1ccccc1)c1ccccc1,,,Pd(OAc)2/P(Ph)3,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,1.0,PF-07054815,c1cc(ccc1N(S(F)(=O)=O)S(F)(=O)=O)NC(=O)C,2.0,,,5.0,MFCD00012458,KOAc,0.2,,,2__MFCD00024023__PF-07054815__
44891,Pd coupling,SCRN_113,00119131-2669,RKB-03995893,SUZUKI,Metal Mediated,CC(Nc1ccc(N(S(F)(=O)=O)[S:2](F)(=[O:4])=[O:3])cc1)=[O:1].Br[c:5]1[cH:14][c:13]([c:8]2[cH:7][cH:6]1)[cH:12][cH:11][cH:10][n:9]2>>[OH:1][S:2]([c:5]1[cH:14][c:13]([c:8]2[cH:7][cH:6]1)[cH:12][cH:11][cH:10][n:9]2)(=[O:4])=[O:3],PF-01404359,OS(=O)(=O)c1ccc2ncccc2c1,0,280.0,0.0,,MeCN,80.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD00003043,P(c1ccccc1)(c1ccccc1)c1ccccc1,Pd(OAc)2,0.125,MFCD00003043,P(c1ccccc1)(c1ccccc1)c1ccccc1,,,Pd(OAc)2/P(Ph)3,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,1.0,PF-07054815,c1cc(ccc1N(S(F)(=O)=O)S(F)(=O)=O)NC(=O)C,2.0,,,5.0,MFCD10567040,CsOPiv,0.2,,,0__MFCD00024023__PF-07054815__
44910,Pd coupling,SCRN_113,00119131-2669,RKB-03995912,SUZUKI,Metal Mediated,Br[c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2.CC(Nc1ccc(N(S(F)(=O)=O)[S:12](F)(=[O:14])=[O:13])cc1)=[O:11]>>[OH:11][S:12]([c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2)(=[O:14])=[O:13],PF-01404359,OS(=O)(=O)c1ccc2ncccc2c1,0,280.0,108710.7065,,MeCN,80.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD05861611,c1(c(P(C2CCCCC2)C2CCCCC2)cccc1)c1c(OC)cccc1OC,Pd(OAc)2,0.0625,MFCD05861611,c1(c(P(C2CCCCC2)C2CCCCC2)cccc1)c1c(OC)cccc1OC,,,Pd(OAc)2/SPhos,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,1.0,PF-07054815,c1cc(ccc1N(S(F)(=O)=O)S(F)(=O)=O)NC(=O)C,2.0,,,5.0,MFCD00036295,K3PO4,0.2,,,0__MFCD00024023__PF-07054815__
44942,Pd coupling,SCRN_113,00119131-2669,RKB-03995944,SUZUKI,Metal Mediated,CC(Nc1ccc(N(S(F)(=O)=O)[S:2](F)(=[O:4])=[O:3])cc1)=[O:1].Br[c:5]1[cH:14][c:13]([c:8]2[cH:7][cH:6]1)[cH:12][cH:11][cH:10][n:9]2>>[OH:1][S:2]([c:5]1[cH:14][c:13]([c:8]2[cH:7][cH:6]1)[cH:12][cH:11][cH:10][n:9]2)(=[O:4])=[O:3],PF-01404359,OS(=O)(=O)c1ccc2ncccc2c1,0,280.0,0.0,,Toluene,80.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD00008514,P(c1c(cccc1)C)(c1c(cccc1)C)c1c(cccc1)C,Pd(OAc)2,0.125,MFCD00008514,P(c1c(cccc1)C)(c1c(cccc1)C)c1c(cccc1)C,,,Pd(OAc)2/P(o-Tol)3,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,1.0,PF-07054815,c1cc(ccc1N(S(F)(=O)=O)S(F)(=O)=O)NC(=O)C,2.0,,,5.0,MFCD00009051,Et3N,0.2,,,0__MFCD00024023__PF-07054815__
44992,Pd coupling,SCRN_113,00119131-2669,RKB-03995994,SUZUKI,Metal Mediated,Br[c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2.CC(Nc1ccc(N(S(F)(=O)=O)[S:12](F)(=[O:14])=[O:13])cc1)=[O:11]>>[OH:11][S:12]([c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2)(=[O:14])=[O:13],PF-01404359,OS(=O)(=O)c1ccc2ncccc2c1,0,280.0,0.0,,DMSO,80.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD00233866,c12c(P(c3ccccc3)c3ccccc3)cccc1C(c1c(O2)c(P(c2ccccc2)c2ccccc2)ccc1)(C)C,Pd(OAc)2,0.0625,MFCD00233866,c12c(P(c3ccccc3)c3ccccc3)cccc1C(c1c(O2)c(P(c2ccccc2)c2ccccc2)ccc1)(C)C,,,Pd(OAc)2/Xanthphos,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,1.0,PF-07054815,c1cc(ccc1N(S(F)(=O)=O)S(F)(=O)=O)NC(=O)C,2.0,,,5.0,MFCD00009051,Et3N,0.2,,,0__MFCD00024023__PF-07054815__
45008,Pd coupling,SCRN_113,00119131-2669,RKB-03996010,SUZUKI,Metal Mediated,CC(Nc1ccc(N(S(F)(=O)=O)[S:2](F)(=[O:4])=[O:3])cc1)=[O:1].Br[c:5]1[cH:14][c:13]([c:8]2[cH:7][cH:6]1)[cH:12][cH:11][cH:10][n:9]2>>[OH:1][S:2]([c:5]1[cH:14][c:13]([c:8]2[cH:7][cH:6]1)[cH:12][cH:11][cH:10][n:9]2)(=[O:4])=[O:3],PF-01404359,OS(=O)(=O)c1ccc2ncccc2c1,0,280.0,393997.5224,,THF,80.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD00015006,C(P(C(C)(C)C)C(C)(C)C)(C)(C)C,Pd(OAc)2,0.125,MFCD00015006,C(P(C(C)(C)C)C(C)(C)C)(C)(C)C,,,Pd(OAc)/P(tBu)3,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,1.0,PF-07054815,c1cc(ccc1N(S(F)(=O)=O)S(F)(=O)=O)NC(=O)C,2.0,,,5.0,MFCD10567040,CsOPiv,0.2,,,0__MFCD00024023__PF-07054815__
45011,Pd coupling,SCRN_113,00119131-2669,RKB-03996013,SUZUKI,Metal Mediated,CC(Nc1ccc(N(S(F)(=O)=O)[S:2](F)(=[O:4])=[O:3])cc1)=[O:1].Br[c:5]1[cH:14][c:13]([c:8]2[cH:7][cH:6]1)[cH:12][cH:11][cH:10][n:9]2>>[OH:1][S:2]([c:5]1[cH:14][c:13]([c:8]2[cH:7][cH:6]1)[cH:12][cH:11][cH:10][n:9]2)(=[O:4])=[O:3],PF-01404359,OS(=O)(=O)c1ccc2ncccc2c1,0,280.0,2189.87402,,THF,80.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD00003853,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,Pd(OAc)2,0.125,MFCD00003853,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,,,Pd(OAc)2/P(Cy)3,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,1.0,PF-07054815,c1cc(ccc1N(S(F)(=O)=O)S(F)(=O)=O)NC(=O)C,2.0,,,5.0,MFCD10567040,CsOPiv,0.2,,,0__MFCD00024023__PF-07054815__
