canonical_reaction_smiles,reaction_display_label_detailed,original_reaction_type,detected_reaction_family,detection_status
CN(C)c1cccc(O)c1.O=[N+]([O-])c1ccc(Br)cc1>>CN(C)c1cccc(Oc2ccc([N+](=O)[O-])cc2)c1,Ar1–Br + Ar2–OH → Ar1–O–Ar2; edits: C–Br bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Cc1cc(O)cc(O)c1.O=[N+]([O-])c1cc([N+](=O)[O-])c(F)cc1F>>Cc1cc2cc(c1)Oc1cc(c([N+](=O)[O-])cc1[N+](=O)[O-])Oc1cc(C)cc(c1)Oc1cc(c([N+](=O)[O-])cc1[N+](=O)[O-])O2,(Ar1–F + Ar2–H) OR (Ar1–F + Ar2–OH) OR (intramolecular Ar–F / Ar–H) →,C_O_Coupling,,ambiguous_reactants
COc1cccc(F)c1C=O.Cc1ccc(F)c(O)c1>>COc1cccc(Oc2cc(C)ccc2F)c1C=O,Ar1–F + Ar2–OH → Ar1–O–Ar2; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
O=[N+]([O-])c1ccccc1F.Oc1ccccc1I>>O=[N+]([O-])c1ccccc1Oc1ccccc1I,Ar1–F + Ar2–OH → Ar1–O–Ar2; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
N#Cc1c(F)cccc1-c1ccccc1F.Oc1ccccc1Br>>N#Cc1c(Oc2ccccc2Br)cccc1-c1ccccc1F,Ar1–F + Ar2–OH → Ar1–O–Ar2; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CCCCCCCCCCCCCCCc1cc(O)ccc1Oc1ccc(O)cc1.N#Cc1ccc(F)cc1>>CCCCCCCCCCCCCCCc1cc(Oc2ccc(C#N)cc2)ccc1Oc1ccc(Oc2ccc(C#N)cc2)cc1,(Ar1–F + Ar2–H) OR (Ar1–F + Ar2–OH) OR (intramolecular Ar–F / Ar–H) →,C_O_Coupling,,ambiguous_reactants
COC(=O)c1cc(Br)ccc1I.Cc1ccc(O)cc1>>COC(=O)c1cc(Br)ccc1Oc1ccc(C)cc1,Ar1–I + Ar2–OH → Ar1–O–Ar2; edits: C–I bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Cc1cc(O)ccc1Cl.O=[N+]([O-])c1ccc(I)cc1>>Cc1cc(Oc2ccc([N+](=O)[O-])cc2)ccc1Cl,Ar1–I + Ar2–OH → Ar1–O–Ar2; edits: C–I bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
O=Cc1ccc(Br)cc1.Oc1ccc(O)cc1>>O=Cc1ccc(-c2ccc(C=O)cc2)cc1.O=Cc1ccc(Oc2ccc(O)cc2)cc1.O=Cc1ccc(Oc2ccc(Oc3ccc(C=O)cc3)cc2)cc1,Ar1–Br + Ar2–OH → Ar1–O–Ar2; edits: C–Br bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CN(C(=O)OC(C)(C)C)c1cc(Cl)ccc1[N+](=O)[O-].Oc1cc(F)cc(Cl)c1>>CN(C(=O)OC(C)(C)C)c1cc(Oc2cc(F)cc(Cl)c2)ccc1[N+](=O)[O-],Ar1–Cl + Ar2–OH → Ar1–O–Ar2; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CCOC(=O)c1cc(O)cc(C(=O)OCC)c1.O=C(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F>>CCOC(=O)c1cc(Oc2c(F)c(F)c(C(=O)c3ccccc3)c(F)c2F)cc(C(=O)OCC)c1,Ar1–F + Ar2–OH → Ar1–O–Ar2; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Oc1ccccc1I.COC1=CC=C([I+]C2=C(NC(C)=O)C=CC=C2)C=C1.[F-][B+3]([F-])([F-])[F-]>>CC(=O)Nc1ccccc1Oc1ccccc1I,,C_O_Coupling,,unavailable
O=[N+]([O-])c1ccc(Cl)c(Cl)c1.Oc1cccc(O)c1>>O=[N+]([O-])c1ccc(Oc2cccc(Oc3ccc([N+](=O)[O-])cc3Cl)c2)c(Cl)c1,(Ar1–Cl + Ar2–H) OR (Ar1–Cl + Ar2–OH) OR (intramolecular Ar–Cl / Ar–H) →,C_O_Coupling,,ambiguous_reactants
COc1ccc(O)cc1.COc1ccc([N+](=O)[O-])c(F)c1>>COc1ccc(Oc2cc(OC)ccc2[N+](=O)[O-])cc1,Ar1–F + Ar2–OH → Ar1–O–Ar2; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
O=[N+]([O-])c1cccc(O)c1.O=[N+]([O-])c1ccccc1F>>O=[N+]([O-])c1cccc(Oc2ccccc2[N+](=O)[O-])c1,Ar1–F + Ar2–OH → Ar1–O–Ar2; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
N#Cc1cc([N+](=O)[O-])ccc1Cl.Oc1c(F)cccc1Cl>>N#Cc1cc([N+](=O)[O-])ccc1Oc1c(F)cccc1Cl,Ar1–Cl + Ar2–OH → Ar1–O–Ar2; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
N#Cc1cc([N+](=O)[O-])ccc1Cl.Oc1c(Br)cccc1Br>>N#Cc1cc([N+](=O)[O-])ccc1Oc1c(Br)cccc1Br,Ar1–Cl + Ar2–OH → Ar1–O–Ar2; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
COc1ccc2c(c1O)CN1CCc3cc4c(cc3C1C2)OCO4.Fc1cccc(I)c1>>COc1ccc2c(c1Oc1cccc(F)c1)CN1CCc3cc4c(cc3C1C2)OCO4,Ar1–I + Ar2–OH → Ar1–O–Ar2; edits: C–I bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
COC(=O)c1ccc([I+]c2c(OC)cc(OC)cc2OC)cc1.O=S(=O)([O-])C(F)(F)F.Oc1ccccc1>>COC(=O)c1ccc(Oc2ccccc2)cc1,,C_O_Coupling,,unavailable
CCOC(=O)CCc1ccc(O)c(OC)c1.CCOC(=O)CCc1ccc(OCc2ccccc2)c(Br)c1>>CCOC(=O)CCc1ccc(Oc2cc(CCC(=O)OCC)ccc2OCc2ccccc2)c(OC)c1,Ar1–Br + Ar2–OH → Ar1–O–Ar2; edits: C–Br bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
COc1ccc(Br)c(F)c1.Cc1cccc(O)c1N.O=[C-2]1->[Co+2]2(C#O)(C#O)(C#O)[C-2](=O)->[Co+2]12(C#O)(C#O)C#O>>COc1ccc2c(c1)Oc1cccc(C)c1NC2=O,,C_O_Coupling,,unavailable
COc1cccc(Br)c1.Oc1ccccc1>>COc1cccc(Oc2ccccc2)c1,Ar1–Br + Ar2–OH → Ar1–O–Ar2; edits: C–Br bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Cc1ccc(N)cc1-c1cc(F)nc(N2CCOCC2)c1.OCCOC1CCCCO1>>Cc1ccc(N)cc1-c1cc(OCCOC2CCCCO2)nc(N2CCOCC2)c1,HeteroAr–F + R–OH → HeteroAr–O–R; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CO.Fc1cc(Cl)cc(Br)c1.[Na]>>COc1cc(Cl)cc(Br)c1,Ar–F + R–OH → Ar–O–R; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CO.Fc1ccc(Cl)cc1F.[Na]>>COc1ccc(Br)cc1OC,(Ar–Cl + R–OH) OR (Ar–F + R–OH) OR (intramolecular Ar–Cl / Ar–H) OR (intramolecular Ar–F / Ar–H) →,C_O_Coupling,,ambiguous_reactants
Clc1nc(-c2cccnc2)nc2ccc(Br)cc12.O=[N+]([O-])c1ccc(O)cc1>>O=[N+]([O-])c1ccc(Oc2nc(-c3cccnc3)nc3ccc(Br)cc23)cc1,HeteroAr–Cl + Ar–OH → HeteroAr–O–Ar; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
COc1ccc(CO)cc1.Fc1ccc(Br)cc1>>COc1ccc(COc2ccc(F)cc2)cc1,Ar–Br + R–OH → Ar–O–R; edits: C–Br bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Brc1nncnn1.Oc1cccc2ccccc12>>c1ccc2c(Oc3nncnn3)cccc2c1,HeteroAr–Br + Ar–OH → HeteroAr–O–Ar; edits: C–Br bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CC(C)(C)[Si](C)(C)OCC/C=C1\CCOc2c(Cl)cccc21.CO>>COc1cccc2c1OCC/C2=C\CCO[Si](C)(C)C(C)(C)C,Ar–Cl + R–OH → Ar–O–R; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Brc1ccccc1.Oc1cccc2ccccc12>>c1ccc(Oc2cccc3ccccc23)cc1,Ar1–Br + Ar2–OH → Ar1–O–Ar2; edits: C–Br bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Clc1ccccc1.Oc1ccc2ccccc2c1>>c1ccc(Oc2ccc3ccccc3c2)cc1,Ar1–Cl + Ar2–OH → Ar1–O–Ar2; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Fc1nc(F)c(F)c(F)c1F.Oc1ccc(-c2ccc(O)cc2)cc1>>Oc1ccc(-c2ccc(Oc3c(F)c(F)nc(F)c3F)cc2)cc1,HeteroAr–F + Ar–OH → HeteroAr–O–Ar; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CN(C)CCCO.O=Cc1c(-c2nc(Cl)c3ccccc3n2)[nH]c2ccccc12>>CN(C)CCCOc1nc(-c2[nH]c3ccccc3c2C=O)nc2ccccc12,HeteroAr–Cl + R–OH → HeteroAr–O–R; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CC(O)COc1ccccc1.Clc1nsc2ccccc12>>CC(COc1ccccc1)Oc1nsc2ccccc12,HeteroAr–Cl + R–OH → HeteroAr–O–R; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.Cc1ccnc(Cl)c1>>Cc1ccnc(O[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1,HeteroAr–Cl + R–OH → HeteroAr–O–R; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CO/C=C(/C(=O)OC)c1ccccc1O.Clc1cc(Cl)nc(-c2ccccc2)n1>>CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Cl)nc(-c2ccccc2)n1,HeteroAr–Cl + Ar–OH → HeteroAr–O–Ar; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
C=CC(=O)Nc1cccc(O)c1.Clc1nc(Cl)c2sccc2n1>>C=CC(=O)Nc1cccc(Oc2nc(Cl)nc3ccsc23)c1,HeteroAr–Cl + Ar–OH → HeteroAr–O–Ar; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CO.O=Cc1c(Cl)c2ccccc2oc1=O.[N-]=[N+]=NCC(=O)c1ccc([N+](=O)[O-])cc1>>COc1c(C=C(N=[N+]=[N-])C(=O)c2ccc([N+](=O)[O-])cc2)c(=O)oc2ccccc12,(HeteroAr–Cl + Ar–H) OR (HeteroAr–Cl + R–OH) OR (HeteroAr–Cl + activated C–H) OR (intramolecular HeteroAr–Cl / Ar–H) →,C_O_Coupling,,ambiguous_reactants
CO.O=Cc1c(Cl)c2ccccc2oc1=O.[N-]=[N+]=NCC(=O)c1ccccc1>>COc1c(C=C(N=[N+]=[N-])C(=O)c2ccccc2)c(=O)oc2ccccc12,(HeteroAr–Cl + Ar–H) OR (HeteroAr–Cl + R–OH) OR (HeteroAr–Cl + activated C–H) OR (intramolecular HeteroAr–Cl / Ar–H) →,C_O_Coupling,,ambiguous_reactants
COCCOCCOCCO.Fc1ccc(N=Nc2ccccc2)nc1>>COCCOCCOCCOc1ccc(N=Nc2ccccc2)nc1,HeteroAr–F + R–OH → HeteroAr–O–R; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
O=C(/C=C/c1ccc(Br)cc1)c1ccc(F)cc1.ON=C(c1ccccc1)c1ccccc1>>O=C(/C=C/c1ccc(ON=C(c2ccccc2)c2ccccc2)cc1)c1ccc(F)cc1,Ar–Br + N–OH → Ar–O–N; edits: C–Br bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CCO.O=[N+]([O-])c1ccc(Cl)cc1>>CCOc1ccc([N+](=O)[O-])cc1,Ar–Cl + R–OH → Ar–O–R; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CCC/C=C/CO.O=[N+]([O-])c1ccc(Cl)cc1>>CCC/C=C/COc1ccc([N+](=O)[O-])cc1,Ar–Cl + R–OH → Ar–O–R; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Cc1nc(Br)c(C)c(C)c1O.Clc1nnnn1-c1ccccc1>>Cc1nc(Br)c(C)c(C)c1Oc1nnnn1-c1ccccc1,HeteroAr1–Cl + HeteroAr2–OH → HeteroAr1–O–HeteroAr2; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CCOC(=O)c1ccc(Br)cc1.Cc1ccc(C(=O)O)cc1>>CCOC(=O)c1ccc(C(=O)c2ccc(C)cc2)cc1.CCOC(=O)c1ccc(OC(=O)c2ccc(C)cc2)cc1,(Ar1–Br + Ar2–H) OR (intramolecular Ar–Br / Ar–H) →,C_O_Coupling,,ambiguous_reactants
C1COCCN1.CO.Clc1nc(Cl)nc(Cl)n1.O=Cc1ccc(Cl)cc1>>COc1nc(NN=Cc2ccc(Cl)cc2)nc(N2CCOCC2)n1,(Ar–CH=O + R1R2–NH) OR (Ar–Cl + R1R2–NH) OR (Ar–Cl + R–OH) OR (HeteroAr–Cl + Ar–H) OR (HeteroAr–Cl + R1R2–NH) OR (HeteroAr–Cl + R–OH) OR (intramolecular Ar–Cl / Ar–H) →,C_O_Coupling,,ambiguous_reactants
CC(C)(C)OC(=O)N1CC[C@H](O)C1.Fc1ccc2cncc(Br)c2c1>>CC(C)(C)OC(=O)N1CC[C@H](Oc2ccc3cncc(Br)c3c2)C1,Ar–F + R–OH → Ar–O–R; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CC(C)=CCCC(C)=CCO.Clc1ccccn1>>CC(C)=CCCC(C)=CCOc1ccccn1,HeteroAr–Cl + R–OH → HeteroAr–O–R; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
O=[N+]([O-])c1ccc(F)c(C(F)(F)F)c1.Oc1ccc(O)cc1>>O=[N+]([O-])c1ccc(Oc2ccc(O)cc2)c(C(F)(F)F)c1,Ar1–F + Ar2–OH → Ar1–O–Ar2; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CC(=O)c1ccc(O)cc1.Clc1nc(Cl)nc(Cl)n1>>CC(=O)c1ccc(Oc2nc(Oc3ccc(C(C)=O)cc3)nc(Oc3ccc(C(C)=O)cc3)n2)cc1,(HeteroAr–Cl + Ar–H) OR (HeteroAr–Cl + Ar–OH) OR (HeteroAr–Cl + activated C–H) →,C_O_Coupling,,ambiguous_reactants
N#Cc1ccc(F)c(F)c1.O=Cc1ccc(O)cc1>>N#Cc1ccc(Oc2ccc(C=O)cc2)c(F)c1,Ar1–F + Ar2–OH → Ar1–O–Ar2; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CC(C)Oc1cccc2nc(Cl)c(C=O)cc12.CO.[Na]>>COc1nc2cccc(OC(C)C)c2cc1C=O,HeteroAr–Cl + R–OH → HeteroAr–O–R; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Brc1cccc(Br)n1.CO.Cc1ccc(S(=O)(=O)n2cc(I)c3cc(Cl)ccc32)cc1>>COc1cccc(-c2c[nH]c3ccc(Cl)cc23)n1.Clc1ccc2[nH]cc(-c3cccc(-c4c[nH]c5ccc(Cl)cc45)n3)c2c1,(Ar–Cl + HeteroAr–H) OR (Ar–Cl + R–OH) OR (HeteroAr1–Br + HeteroAr2–H) OR (HeteroAr1–I + HeteroAr2–H) OR (HeteroAr–Br + Ar–H) OR (HeteroAr–Br + R–OH) OR (HeteroAr–I + R–OH) OR (intramolecular Ar1–Cl / Ar2–H) OR (intramolecular Ar–Cl / Ar–H) OR (intramolecular Ar–Cl / HeteroAr–H) OR (intramolecular HeteroAr–Br / HeteroAr–H) OR (intramolecular HeteroAr–I / Ar–H) OR (intramolecular HeteroAr–I / HeteroAr–H) →,C_O_Coupling,,ambiguous_reactants
CC(=O)N1CCC(C(=O)c2ccc(Br)cc2)CC1.Oc1ccccc1>>CC(=O)N1CCC(C(=O)c2ccc(Oc3ccccc3)cc2)CC1,Ar1–Br + Ar2–OH → Ar1–O–Ar2; edits: C–Br bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CCCCCCO.COC(=O)c1ccc(Br)cc1>>CCCCCCOc1ccc(C(=O)OC)cc1,Ar–Br + R–OH → Ar–O–R; edits: C–Br bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Cc1cc(C)cc(O)c1.O=Cc1cc([N+](=O)[O-])c(Br)cc1F>>Cc1cc(C)cc(Oc2cc(Br)c([N+](=O)[O-])cc2C=O)c1,Ar1–F + Ar2–OH → Ar1–O–Ar2; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
O=[N+]([O-])c1ccc(F)c(Cl)c1.Oc1ccccc1>>O=[N+]([O-])c1ccc(Oc2ccccc2)c(Cl)c1,Ar1–F + Ar2–OH → Ar1–O–Ar2; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Cc1cnc(Cl)nc1.Oc1ccccc1OC(F)(F)F>>Cc1cnc(Oc2ccccc2OC(F)(F)F)nc1,HeteroAr–Cl + Ar–OH → HeteroAr–O–Ar; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CCc1ccccc1O.Cc1cnc(Cl)nc1>>CCc1ccccc1Oc1ncc(C)cn1,HeteroAr–Cl + Ar–OH → HeteroAr–O–Ar; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Cc1cccc2c(Cl)ncnc12.O/N=C(\C=C\c1ccccn1)/C=C/c1ccccc1OCc1ccc(Cl)cc1Cl>>Cc1cccc2c(O/N=C(\C=C\c3ccccn3)/C=C/c3ccccc3OCc3ccc(Cl)cc3Cl)ncnc12,HeteroAr–Cl + N–OH → HeteroAr–O–N; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Clc1ccc2ncnc(Cl)c2c1.O/N=C(\C=C\c1ccccn1)/C=C/c1ccccc1OCc1ccc(Cl)cc1>>Clc1ccc(COc2ccccc2/C=C/C(/C=C/c2ccccn2)=N/Oc2ncnc3ccc(Cl)cc23)cc1,HeteroAr–Cl + N–OH → HeteroAr–O–N; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Clc1ncnc2ccccc12.O/N=C(/C=C/c1ccc(OCc2ccc(Cl)cc2Cl)cc1)\C=C\c1ccccn1>>Clc1ccc(COc2ccc(/C=C/C(/C=C/c3ccccn3)=N/Oc3ncnc4ccccc34)cc2)c(Cl)c1,HeteroAr–Cl + N–OH → HeteroAr–O–N; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CC(C)(C)c1ccc(O)cc1.Oc1cccc(-c2nnc3c4ccccc4c(Cl)nn23)c1>>CC(C)(C)c1ccc(Oc2nn3c(-c4cccc(O)c4)nnc3c3ccccc23)cc1,HeteroAr–Cl + Ar–OH → HeteroAr–O–Ar; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Cc1cc(-c2cccc(N(C)C)c2)cc(C)c1O.Clc1nc(Cl)c2sccc2n1>>Cc1cc(-c2cccc(N(C)C)c2)cc(C)c1Oc1nc(Cl)nc2ccsc12,HeteroAr–Cl + Ar–OH → HeteroAr–O–Ar; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Cc1ccc2cc(C=O)c(Cl)nc2c1.Oc1cnccc1Br>>Cc1ccc2cc(C=O)c(Oc3cnccc3Br)nc2c1,HeteroAr1–Cl + HeteroAr2–OH → HeteroAr1–O–HeteroAr2; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CCO.Clc1nc2ccccc2nc1-c1ccccc1.[Na]>>CCOc1nc2ccccc2nc1-c1ccccc1,HeteroAr–Cl + R–OH → HeteroAr–O–R; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
N#Cc1ccc(I)cc1.Oc1ccc(F)c(F)c1>>N#Cc1ccc(Oc2ccc(F)c(F)c2)cc1,Ar1–I + Ar2–OH → Ar1–O–Ar2; edits: C–I bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
O=[N+]([O-])c1ccc(F)cc1.Oc1cc(Br)cc(C(F)(F)F)c1>>O=[N+]([O-])c1ccc(Oc2cc(Br)cc(C(F)(F)F)c2)cc1,Ar1–F + Ar2–OH → Ar1–O–Ar2; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CCCCc1c(O)cccc1OC.CS(=O)c1cc(S(C)=O)c(Cl)cc1Cl>>CCCCc1c(OC)cccc1Oc1cc(Oc2cccc(OC)c2CCCC)c(S(C)=O)cc1S(C)=O,(Ar1–Cl + Ar2–H) OR (Ar1–Cl + Ar2–OH) OR (intramolecular Ar–Cl / Ar–H) →,C_O_Coupling,,ambiguous_reactants
CC(C)(C)c1cc(Br)cc(-n2cnc3cccnc32)c1.CC(C)(C)c1ccnc(-n2c3ccccc3c3ccc(O)cc32)c1>>CC(C)(C)c1cc(Oc2ccc3c4ccccc4n(-c4cc(C(C)(C)C)ccn4)c3c2)cc(-n2cnc3cccnc32)c1,Ar1–Br + Ar2–OH → Ar1–O–Ar2; edits: C–Br bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Clc1cc(-c2ccccc2)no1.OCC(F)(F)F>>FC(F)(F)COc1cc(-c2ccccc2)no1,HeteroAr–Cl + R–OH → HeteroAr–O–R; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CO.Clc1cc(-c2ccc(-c3cc(Cl)on3)cc2)no1>>COc1cc(-c2ccc(-c3cc(OC)on3)cc2)no1,(HeteroAr–Cl + R–OH) OR (intramolecular HeteroAr1–Cl / HeteroAr2–H) OR (intramolecular HeteroAr–Cl / Ar–H) OR (intramolecular HeteroAr–Cl / HeteroAr–H) →,C_O_Coupling,,ambiguous_reactants
CC(=O)OI(OC(C)=O)c1ccccc1.O=[N+]([O-])c1cnc(Cl)nc1.Oc1ccccc1>>CC(=O)Oc1cccc(OC(C)=O)c1Oc1ncc([N+](=O)[O-])cn1,(HeteroAr–Cl + Ar–H) OR (HeteroAr–Cl + Ar–OH) OR (HeteroAr–Cl + activated C–H) OR (intramolecular HeteroAr–Cl / HeteroAr–H) →,C_O_Coupling,,ambiguous_reactants
CN(C)CCO.COc1ncnc2c1c(-c1ccc(F)c([N+](=O)[O-])c1)cn2COCC[Si](C)(C)C>>COc1ncnc2c1c(-c1ccc(OCCN(C)C)c([N+](=O)[O-])c1)cn2COCC[Si](C)(C)C,Ar–F + R–OH → Ar–O–R; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
N#Cc1c(F)c(F)c(F)c(F)c1C#N.O=C(O)c1ccc(O)cc1.[Na]>>N#Cc1c(F)c(F)c(F)c(Oc2ccc(C(=O)F)cc2)c1C#N,(Ar1–F + Ar2–H) OR (Ar1–F + Ar2–OH) OR (intramolecular Ar–C(O)OH / Ar–OH) →,C_O_Coupling,,ambiguous_reactants
O=S(=O)([O-])C(F)(F)F.O=[N+]([O-])c1ccc([I+]c2ccccc2)cc1.Oc1ccc2ccccc2c1>>O=[N+]([O-])c1ccc(Oc2ccc3ccccc3c2-c2ccc([N+](=O)[O-])cc2)cc1,,C_O_Coupling,,unavailable
Fc1c(F)c(F)c(I)c(F)c1F.OCCCO>>OCCCOc1c(F)c(F)c(I)c(F)c1F,Ar–F + R–OH → Ar–O–R; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
C=CCc1ccc(O)c(OC)c1.Clc1nnnn1-c1ccccc1>>C=CCc1ccc(Oc2nnnn2-c2ccccc2)c(OC)c1,HeteroAr–Cl + Ar–OH → HeteroAr–O–Ar; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Clc1nnnn1-c1ccccc1.Oc1cccc(Cl)c1>>Clc1cccc(Oc2nnnn2-c2ccccc2)c1,HeteroAr–Cl + Ar–OH → HeteroAr–O–Ar; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
COc1ccc(O)cc1.O=C1C2C3C=CC(C3)C2C(=O)N1c1c(F)c(F)nc(F)c1F>>COc1ccc(Oc2nc(Oc3ccc(OC)cc3)c(F)c(N3C(=O)C4C5C=CC(C5)C4C3=O)c2F)cc1,(HeteroAr–F + Ar–H) OR (HeteroAr–F + Ar–OH) OR (intramolecular HeteroAr–F / activated C–H) →,C_O_Coupling,,ambiguous_reactants
CC(C)(C)c1ccc(O)cc1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)cc(Cl)n2)c1>>CC(C)(C)c1ccc(Oc2cc(C(C)(C)C)cc(-c3cc(C(C)(C)C)ccn3)n2)cc1,HeteroAr–Cl + Ar–OH → HeteroAr–O–Ar; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
O=[N+]([O-])c1cccc(Cl)c1.Oc1ccc(Br)cc1>>O=[N+]([O-])c1cccc(Oc2ccc(Br)cc2)c1,Ar1–Cl + Ar2–OH → Ar1–O–Ar2; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Cc1cc(Cl)c2cccc(O)c2n1.OCc1ccccn1>>Cc1cc(OCc2ccccn2)c2cccc(O)c2n1,HeteroAr–Cl + R–OH → HeteroAr–O–R; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CC(=O)c1ccc(Cl)cc1.Cc1cc(C)cc(O)c1>>CC(=O)c1ccc(Oc2cc(C)cc(C)c2)cc1,Ar1–Cl + Ar2–OH → Ar1–O–Ar2; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
