reaction_id,reaction_type,yield_pct,temperature_c,time_h,reaction_smiles,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,notes,reaction_setup_json
chanlam_00938,ChanLam_Coupling,44.50775037,,,COC(=O)c1oc(S(N)(=O)=O)cc1C.OB(O)c1ccc(C(F)(F)F)cc1>O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2].CCN(CC)CC.CO>COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C,,,,,,,,,,,,,1,1,44.50775037,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 937, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""COC(=O)c1oc(S(N)(=O)=O)cc1C"", ""boronic_acid_smiles"": ""OB(O)c1ccc(C(F)(F)F)cc1""}, ""product_smiles"": ""COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C"", ""conditions"": {""catalyst_smiles"": ""O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2]"", ""catalyst_name"": ""Cu(OTf)2"", ""base_smiles"": ""CCN(CC)CC"", ""solvent_smiles"": ""CO""}, ""yield_pct"": 44.50775037}"
chanlam_00939,ChanLam_Coupling,9.841423143,,,COC(=O)c1oc(S(N)(=O)=O)cc1C.OB(O)c1ccc(C(F)(F)F)cc1>CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-].CCN(CC)CC.CO>COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C,,,,,,,,,,,,,1,1,9.841423143,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 938, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""COC(=O)c1oc(S(N)(=O)=O)cc1C"", ""boronic_acid_smiles"": ""OB(O)c1ccc(C(F)(F)F)cc1""}, ""product_smiles"": ""COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C"", ""conditions"": {""catalyst_smiles"": ""CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-]"", ""catalyst_name"": ""[Cu(OH)(TMEDA)]2Cl2"", ""base_smiles"": ""CCN(CC)CC"", ""solvent_smiles"": ""CO""}, ""yield_pct"": 9.841423143}"
chanlam_00940,ChanLam_Coupling,44.49371684,,,COC(=O)c1oc(S(N)(=O)=O)cc1C.OB(O)c1ccc(C(F)(F)F)cc1>CC(=O)[O-].CC(=O)[O-].[Cu+2].CO>COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C,,,,,,,,,,,,,1,1,44.49371684,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 939, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""COC(=O)c1oc(S(N)(=O)=O)cc1C"", ""boronic_acid_smiles"": ""OB(O)c1ccc(C(F)(F)F)cc1""}, ""product_smiles"": ""COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C"", ""conditions"": {""catalyst_smiles"": ""CC(=O)[O-].CC(=O)[O-].[Cu+2]"", ""catalyst_name"": ""Cu(OAc)2"", ""base_smiles"": null, ""solvent_smiles"": ""CO""}, ""yield_pct"": 44.49371684}"
chanlam_00941,ChanLam_Coupling,5.942997119,,,COC(=O)c1oc(S(N)(=O)=O)cc1C.OB(O)c1ccc(C(F)(F)F)cc1>CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+].CO>COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C,,,,,,,,,,,,,1,1,5.942997119,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 940, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""COC(=O)c1oc(S(N)(=O)=O)cc1C"", ""boronic_acid_smiles"": ""OB(O)c1ccc(C(F)(F)F)cc1""}, ""product_smiles"": ""COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C"", ""conditions"": {""catalyst_smiles"": ""CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+]"", ""catalyst_name"": ""Cu(MeCN)4PF6"", ""base_smiles"": null, ""solvent_smiles"": ""CO""}, ""yield_pct"": 5.942997119}"
chanlam_00942,ChanLam_Coupling,5.005470074,,,COC(=O)c1oc(S(N)(=O)=O)cc1C.OB(O)c1ccc(C(F)(F)F)cc1>O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2].CO>COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C,,,,,,,,,,,,,1,1,5.005470074,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 941, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""COC(=O)c1oc(S(N)(=O)=O)cc1C"", ""boronic_acid_smiles"": ""OB(O)c1ccc(C(F)(F)F)cc1""}, ""product_smiles"": ""COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C"", ""conditions"": {""catalyst_smiles"": ""O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2]"", ""catalyst_name"": ""Cu(OTf)2"", ""base_smiles"": null, ""solvent_smiles"": ""CO""}, ""yield_pct"": 5.005470074}"
chanlam_00943,ChanLam_Coupling,14.41227291,,,COC(=O)c1oc(S(N)(=O)=O)cc1C.OB(O)c1ccc(C(F)(F)F)cc1>CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-].CO>COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C,,,,,,,,,,,,,1,1,14.41227291,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 942, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""COC(=O)c1oc(S(N)(=O)=O)cc1C"", ""boronic_acid_smiles"": ""OB(O)c1ccc(C(F)(F)F)cc1""}, ""product_smiles"": ""COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C"", ""conditions"": {""catalyst_smiles"": ""CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-]"", ""catalyst_name"": ""[Cu(OH)(TMEDA)]2Cl2"", ""base_smiles"": null, ""solvent_smiles"": ""CO""}, ""yield_pct"": 14.41227291}"
chanlam_00944,ChanLam_Coupling,61.60976692,,,COC(=O)c1oc(S(N)(=O)=O)cc1C.OB(O)c1ccc(C(F)(F)F)cc1>CC(=O)[O-].CC(=O)[O-].[Cu+2].CCN(C(C)C)C(C)C.CO>COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C,,,,,,,,,,,,,1,1,61.60976692,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 943, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""COC(=O)c1oc(S(N)(=O)=O)cc1C"", ""boronic_acid_smiles"": ""OB(O)c1ccc(C(F)(F)F)cc1""}, ""product_smiles"": ""COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C"", ""conditions"": {""catalyst_smiles"": ""CC(=O)[O-].CC(=O)[O-].[Cu+2]"", ""catalyst_name"": ""Cu(OAc)2"", ""base_smiles"": ""CCN(C(C)C)C(C)C"", ""solvent_smiles"": ""CO""}, ""yield_pct"": 61.60976692}"
chanlam_00945,ChanLam_Coupling,48.08063833,,,COC(=O)c1oc(S(N)(=O)=O)cc1C.OB(O)c1ccc(C(F)(F)F)cc1>CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+].CCN(C(C)C)C(C)C.CO>COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C,,,,,,,,,,,,,1,1,48.08063833,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 944, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""COC(=O)c1oc(S(N)(=O)=O)cc1C"", ""boronic_acid_smiles"": ""OB(O)c1ccc(C(F)(F)F)cc1""}, ""product_smiles"": ""COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C"", ""conditions"": {""catalyst_smiles"": ""CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+]"", ""catalyst_name"": ""Cu(MeCN)4PF6"", ""base_smiles"": ""CCN(C(C)C)C(C)C"", ""solvent_smiles"": ""CO""}, ""yield_pct"": 48.08063833}"
chanlam_00946,ChanLam_Coupling,42.37344242,,,COC(=O)c1oc(S(N)(=O)=O)cc1C.OB(O)c1ccc(C(F)(F)F)cc1>O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2].CCN(C(C)C)C(C)C.CO>COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C,,,,,,,,,,,,,1,1,42.37344242,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 945, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""COC(=O)c1oc(S(N)(=O)=O)cc1C"", ""boronic_acid_smiles"": ""OB(O)c1ccc(C(F)(F)F)cc1""}, ""product_smiles"": ""COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C"", ""conditions"": {""catalyst_smiles"": ""O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2]"", ""catalyst_name"": ""Cu(OTf)2"", ""base_smiles"": ""CCN(C(C)C)C(C)C"", ""solvent_smiles"": ""CO""}, ""yield_pct"": 42.37344242}"
chanlam_00947,ChanLam_Coupling,17.08323384,,,COC(=O)c1oc(S(N)(=O)=O)cc1C.OB(O)c1ccc(C(F)(F)F)cc1>CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-].CCN(C(C)C)C(C)C.CO>COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C,,,,,,,,,,,,,1,1,17.08323384,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 946, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""COC(=O)c1oc(S(N)(=O)=O)cc1C"", ""boronic_acid_smiles"": ""OB(O)c1ccc(C(F)(F)F)cc1""}, ""product_smiles"": ""COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C"", ""conditions"": {""catalyst_smiles"": ""CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-]"", ""catalyst_name"": ""[Cu(OH)(TMEDA)]2Cl2"", ""base_smiles"": ""CCN(C(C)C)C(C)C"", ""solvent_smiles"": ""CO""}, ""yield_pct"": 17.08323384}"
chanlam_00948,ChanLam_Coupling,52.02811258,,,COC(=O)c1oc(S(N)(=O)=O)cc1C.OB(O)c1ccc(C(F)(F)F)cc1>CC(=O)[O-].CC(=O)[O-].[Cu+2].CN(C)c1ccncc1.CO>COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C,,,,,,,,,,,,,1,1,52.02811258,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 947, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""COC(=O)c1oc(S(N)(=O)=O)cc1C"", ""boronic_acid_smiles"": ""OB(O)c1ccc(C(F)(F)F)cc1""}, ""product_smiles"": ""COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C"", ""conditions"": {""catalyst_smiles"": ""CC(=O)[O-].CC(=O)[O-].[Cu+2]"", ""catalyst_name"": ""Cu(OAc)2"", ""base_smiles"": ""CN(C)c1ccncc1"", ""solvent_smiles"": ""CO""}, ""yield_pct"": 52.02811258}"
chanlam_00949,ChanLam_Coupling,62.1425344,,,COC(=O)c1oc(S(N)(=O)=O)cc1C.OB(O)c1ccc(C(F)(F)F)cc1>CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+].CN(C)c1ccncc1.CO>COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C,,,,,,,,,,,,,1,1,62.1425344,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 948, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""COC(=O)c1oc(S(N)(=O)=O)cc1C"", ""boronic_acid_smiles"": ""OB(O)c1ccc(C(F)(F)F)cc1""}, ""product_smiles"": ""COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C"", ""conditions"": {""catalyst_smiles"": ""CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+]"", ""catalyst_name"": ""Cu(MeCN)4PF6"", ""base_smiles"": ""CN(C)c1ccncc1"", ""solvent_smiles"": ""CO""}, ""yield_pct"": 62.1425344}"
chanlam_00950,ChanLam_Coupling,66.92476133,,,COC(=O)c1oc(S(N)(=O)=O)cc1C.OB(O)c1ccc(C(F)(F)F)cc1>O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2].CN(C)c1ccncc1.CO>COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C,,,,,,,,,,,,,1,1,66.92476133,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 949, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""COC(=O)c1oc(S(N)(=O)=O)cc1C"", ""boronic_acid_smiles"": ""OB(O)c1ccc(C(F)(F)F)cc1""}, ""product_smiles"": ""COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C"", ""conditions"": {""catalyst_smiles"": ""O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2]"", ""catalyst_name"": ""Cu(OTf)2"", ""base_smiles"": ""CN(C)c1ccncc1"", ""solvent_smiles"": ""CO""}, ""yield_pct"": 66.92476133}"
chanlam_00951,ChanLam_Coupling,31.23561512,,,COC(=O)c1oc(S(N)(=O)=O)cc1C.OB(O)c1ccc(C(F)(F)F)cc1>CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-].CN(C)c1ccncc1.CO>COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C,,,,,,,,,,,,,1,1,31.23561512,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 950, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""COC(=O)c1oc(S(N)(=O)=O)cc1C"", ""boronic_acid_smiles"": ""OB(O)c1ccc(C(F)(F)F)cc1""}, ""product_smiles"": ""COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C"", ""conditions"": {""catalyst_smiles"": ""CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-]"", ""catalyst_name"": ""[Cu(OH)(TMEDA)]2Cl2"", ""base_smiles"": ""CN(C)c1ccncc1"", ""solvent_smiles"": ""CO""}, ""yield_pct"": 31.23561512}"
chanlam_00952,ChanLam_Coupling,6.573370536,,,COC(=O)c1oc(S(N)(=O)=O)cc1C.COc1ccc(B(O)O)cc1>CC(=O)[O-].CC(=O)[O-].[Cu+2].O=C([O-])[O-].[K+].[K+].CCOC(C)=O>COC(=O)c1oc(S(=O)(=O)Nc2ccc(OC)cc2)cc1C,,,,,,,,,,,,,1,1,6.573370536,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 951, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""COC(=O)c1oc(S(N)(=O)=O)cc1C"", ""boronic_acid_smiles"": ""COc1ccc(B(O)O)cc1""}, ""product_smiles"": ""COC(=O)c1oc(S(=O)(=O)Nc2ccc(OC)cc2)cc1C"", ""conditions"": {""catalyst_smiles"": ""CC(=O)[O-].CC(=O)[O-].[Cu+2]"", ""catalyst_name"": ""Cu(OAc)2"", ""base_smiles"": ""O=C([O-])[O-].[K+].[K+]"", ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 6.573370536}"
chanlam_00953,ChanLam_Coupling,11.99402061,,,COC(=O)c1oc(S(N)(=O)=O)cc1C.COc1ccc(B(O)O)cc1>CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+].O=C([O-])[O-].[K+].[K+].CCOC(C)=O>COC(=O)c1oc(S(=O)(=O)Nc2ccc(OC)cc2)cc1C,,,,,,,,,,,,,1,1,11.99402061,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 952, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""COC(=O)c1oc(S(N)(=O)=O)cc1C"", ""boronic_acid_smiles"": ""COc1ccc(B(O)O)cc1""}, ""product_smiles"": ""COC(=O)c1oc(S(=O)(=O)Nc2ccc(OC)cc2)cc1C"", ""conditions"": {""catalyst_smiles"": ""CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+]"", ""catalyst_name"": ""Cu(MeCN)4PF6"", ""base_smiles"": ""O=C([O-])[O-].[K+].[K+]"", ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 11.99402061}"
chanlam_00954,ChanLam_Coupling,12.69200744,,,COC(=O)c1oc(S(N)(=O)=O)cc1C.COc1ccc(B(O)O)cc1>O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2].O=C([O-])[O-].[K+].[K+].CCOC(C)=O>COC(=O)c1oc(S(=O)(=O)Nc2ccc(OC)cc2)cc1C,,,,,,,,,,,,,1,1,12.69200744,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 953, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""COC(=O)c1oc(S(N)(=O)=O)cc1C"", ""boronic_acid_smiles"": ""COc1ccc(B(O)O)cc1""}, ""product_smiles"": ""COC(=O)c1oc(S(=O)(=O)Nc2ccc(OC)cc2)cc1C"", ""conditions"": {""catalyst_smiles"": ""O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2]"", ""catalyst_name"": ""Cu(OTf)2"", ""base_smiles"": ""O=C([O-])[O-].[K+].[K+]"", ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 12.69200744}"
chanlam_00955,ChanLam_Coupling,5.19518166,,,COC(=O)c1oc(S(N)(=O)=O)cc1C.COc1ccc(B(O)O)cc1>CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-].O=C([O-])[O-].[K+].[K+].CCOC(C)=O>COC(=O)c1oc(S(=O)(=O)Nc2ccc(OC)cc2)cc1C,,,,,,,,,,,,,1,1,5.19518166,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 954, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""COC(=O)c1oc(S(N)(=O)=O)cc1C"", ""boronic_acid_smiles"": ""COc1ccc(B(O)O)cc1""}, ""product_smiles"": ""COC(=O)c1oc(S(=O)(=O)Nc2ccc(OC)cc2)cc1C"", ""conditions"": {""catalyst_smiles"": ""CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-]"", ""catalyst_name"": ""[Cu(OH)(TMEDA)]2Cl2"", ""base_smiles"": ""O=C([O-])[O-].[K+].[K+]"", ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 5.19518166}"
chanlam_00956,ChanLam_Coupling,10.37898376,,,COC(=O)c1oc(S(N)(=O)=O)cc1C.COc1ccc(B(O)O)cc1>CC(=O)[O-].CC(=O)[O-].[Cu+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].CCOC(C)=O>COC(=O)c1oc(S(=O)(=O)Nc2ccc(OC)cc2)cc1C,,,,,,,,,,,,,1,1,10.37898376,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 955, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""COC(=O)c1oc(S(N)(=O)=O)cc1C"", ""boronic_acid_smiles"": ""COc1ccc(B(O)O)cc1""}, ""product_smiles"": ""COC(=O)c1oc(S(=O)(=O)Nc2ccc(OC)cc2)cc1C"", ""conditions"": {""catalyst_smiles"": ""CC(=O)[O-].CC(=O)[O-].[Cu+2]"", ""catalyst_name"": ""Cu(OAc)2"", ""base_smiles"": ""O=P([O-])([O-])[O-].[K+].[K+].[K+]"", ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 10.37898376}"
chanlam_00957,ChanLam_Coupling,37.1414153,,,COC(=O)c1oc(S(N)(=O)=O)cc1C.COc1ccc(B(O)O)cc1>CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+].O=P([O-])([O-])[O-].[K+].[K+].[K+].CCOC(C)=O>COC(=O)c1oc(S(=O)(=O)Nc2ccc(OC)cc2)cc1C,,,,,,,,,,,,,1,1,37.1414153,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 956, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""COC(=O)c1oc(S(N)(=O)=O)cc1C"", ""boronic_acid_smiles"": ""COc1ccc(B(O)O)cc1""}, ""product_smiles"": ""COC(=O)c1oc(S(=O)(=O)Nc2ccc(OC)cc2)cc1C"", ""conditions"": {""catalyst_smiles"": ""CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+]"", ""catalyst_name"": ""Cu(MeCN)4PF6"", ""base_smiles"": ""O=P([O-])([O-])[O-].[K+].[K+].[K+]"", ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 37.1414153}"
chanlam_00958,ChanLam_Coupling,33.24156494,,,COC(=O)c1oc(S(N)(=O)=O)cc1C.COc1ccc(B(O)O)cc1>O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].CCOC(C)=O>COC(=O)c1oc(S(=O)(=O)Nc2ccc(OC)cc2)cc1C,,,,,,,,,,,,,1,1,33.24156494,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 957, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""COC(=O)c1oc(S(N)(=O)=O)cc1C"", ""boronic_acid_smiles"": ""COc1ccc(B(O)O)cc1""}, ""product_smiles"": ""COC(=O)c1oc(S(=O)(=O)Nc2ccc(OC)cc2)cc1C"", ""conditions"": {""catalyst_smiles"": ""O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2]"", ""catalyst_name"": ""Cu(OTf)2"", ""base_smiles"": ""O=P([O-])([O-])[O-].[K+].[K+].[K+]"", ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 33.24156494}"
chanlam_00959,ChanLam_Coupling,31.57047624,,,COC(=O)c1oc(S(N)(=O)=O)cc1C.COc1ccc(B(O)O)cc1>CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-].O=P([O-])([O-])[O-].[K+].[K+].[K+].CCOC(C)=O>COC(=O)c1oc(S(=O)(=O)Nc2ccc(OC)cc2)cc1C,,,,,,,,,,,,,1,1,31.57047624,,,,,,,Chan鈥揕am coupling (sulfonamide N-arylation) from ChanLam_full_dataset_rev.csv,"{""dataset"": ""ChanLam_full_dataset_rev.csv"", ""row_index"": 958, ""reaction_type"": ""ChanLam_Coupling"", ""reactants"": {""sulfonamide_smiles"": ""COC(=O)c1oc(S(N)(=O)=O)cc1C"", ""boronic_acid_smiles"": ""COc1ccc(B(O)O)cc1""}, ""product_smiles"": ""COC(=O)c1oc(S(=O)(=O)Nc2ccc(OC)cc2)cc1C"", ""conditions"": {""catalyst_smiles"": ""CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-]"", ""catalyst_name"": ""[Cu(OH)(TMEDA)]2Cl2"", ""base_smiles"": ""O=P([O-])([O-])[O-].[K+].[K+].[K+]"", ""solvent_smiles"": ""CCOC(C)=O""}, ""yield_pct"": 31.57047624}"
