Nc1cc(nc2c(Br)cnn12)c3ccccc3Br	VLMCJAAEEDHUII-UHFFFAOYSA-N	X-Bromide_Phe,X-Bromide_Het5Het6,Heterocycle5_polyHet,Heterocycle5_polyHet,Heterocycle6_polyHetNC,Heterocycle6_polyHet,Amine_Primary_Het6Het5	1.0	Amine_Primary_Het6Het5	Amine_Heteroaromatic	Amine
COC(=O)Cc1cc(cc(C#N)c1CN)C(F)F	TVXYARKMZABNQL-UHFFFAOYSA-N	EsterAcyclic,Nitrile_Aromatic,CF2,Benzylamine_primary	1.0	Benzylamine_primary	Benzyl_amine_primary	Amine
COc1ccc(Cl)c(CNC2CCCC2)c1	AJBFZHGLAHFBND-UHFFFAOYSA-N	X-Chloride_Phe,EtherMixAcyclic,Amine_AcyclicSecondary_SaturatedAliphatic-SaturatedAliphatic	1.0	Amine_AcyclicSecondary_SaturatedAliphatic-SaturatedAliphatic	Amine_Aliphatic	Amine
COC1CNCC12CCN(CC2)C(=O)OC(C)(C)C	AKKHPYSPQSDSTC-UHFFFAOYSA-N	Boc,EtherAliphaticAcyclic,Amine_CyclicSecondary_SaturatedAliphatic-SaturatedAliphatic	1.0	Amine_CyclicSecondary_SaturatedAliphatic-SaturatedAliphatic	Amine_Aliphatic	Amine
COc1ccc(NCc2cccc(Cl)c2C)c(OC)c1	SXWNSTILQRVMAO-UHFFFAOYSA-N	X-Chloride_Phe,EtherMixAcyclic,EtherMixAcyclic,Amine_AcyclicSecondary_SaturatedAliphatic-Aromatic	1.0	Amine_AcyclicSecondary_SaturatedAliphatic-Aromatic	Amine_Aromatic	Amine
Oc1c(F)cccc1CNCC2CCCCC2	YTKHBMGJQLARJC-UHFFFAOYSA-N	X-Fluoride_Phe,Phenol,Amine_AcyclicSecondary_SaturatedAliphatic-SaturatedAliphatic	1.0	Amine_AcyclicSecondary_SaturatedAliphatic-SaturatedAliphatic	Amine_Aliphatic	Amine
COC(=O)C1CCCN(C1)C2CCNC(C)(C)C2	BAPBAPLAEDETRU-UHFFFAOYSA-N	EsterAcyclic,Amine_CyclicSecondary_SaturatedAliphatic-SaturatedAliphatic,AliphaticTertiaryAmine	1.0	Amine_CyclicSecondary_SaturatedAliphatic-SaturatedAliphatic	Amine_Aliphatic	Amine
Oc1ccc(CNCc2ccc(cc2)n3cccc3)cc1	CQRDXGCYPZAJLJ-UHFFFAOYSA-N	Phenol,Heterocycle5_1NC,Amine_AcyclicSecondary_SaturatedAliphatic-SaturatedAliphatic	1.0	Amine_AcyclicSecondary_SaturatedAliphatic-SaturatedAliphatic	Amine_Aliphatic	Amine
Cc1csc(CNc2cccc(c2)C#C)c1	ZMUHVABWOICINM-UHFFFAOYSA-N	AlkyneTerminalAromatic,Heterocycle5_S,Amine_AcyclicSecondary_SaturatedAliphatic-Aromatic	1.0	Amine_AcyclicSecondary_SaturatedAliphatic-Aromatic	Amine_Aromatic	Amine
[2H]C([2H])([2H])C1([2H])C([2H])([2H])NC([2H])(O)C([2H])(C([2H])([2H])[2H])C1([2H])[2H]	ICQQWTNBTYAOHO-RUHFSEFSSA-N	TertiaryAlcoholCyclic,Amine_CyclicSecondary_SaturatedAliphatic-SaturatedAliphatic	1.0	Amine_CyclicSecondary_SaturatedAliphatic-SaturatedAliphatic	Amine_Aliphatic	Amine
