reaction_id,detected_reaction_type,reaction_smiles,yield,z_score,reactant_1,reactant_2,reactant_3,formed_motifs,catalyst,ligand,base,acid,oxidant,reductant,additive,condensation_agent,other_reagent,solvent,spectator_groups,reference,Reaction_Key
C-N Coupling,C_N_Coupling,Nc1ccccc1.Cc1ccc(Br)c(C)n1.C/C=C/CBr>>C/C=C/CN(c1ccccc1)c1ccc(C)nc1C.C/C=C\CN(c1ccccc1)c1ccc(C)nc1C,72,-0.58,Ar-NH2,Ar-Br,RCH2-Br,Ar-Alkyl|Ar-NR2|Pyridine,Pd(OAc)2,SPhos,NaOtBu/KHMDS,,,,,,,H2O/PhMe/THF,Pyridine,"Journal of Organic Chemistry (2023), 88(3), 1742-1748",Ar-Br|Ar-NH2|RCH2-Br -> Ar-NR2 || Ar-Alkyl|Pyridine
C-N Coupling,C_N_Coupling,CCCCCN.Cc1ccc(Br)c(C)n1.C=CCBr>>C=CCN(CCCCC)c1ccc(C)nc1C,70,-0.71,RCH2-NH2,Ar-Br,Allyl-Br,Ar-NR2,Pd(OAc)2,SPhos,NaOtBu/KHMDS,,,,,,,H2O/PhMe/THF,Pyridine,"Journal of Organic Chemistry (2023), 88(3), 1742-1748",Allyl-Br|Ar-Br|RCH2-NH2 -> Ar-NR2 || Ar-Alkyl|Pyridine
C-N Coupling,C_N_Coupling,NCc1ccccc1.Cc1ccc(Br)c(C)n1.C=CCBr>>C=CCN(Cc1ccccc1)c1ccc(C)nc1C,70,-0.71,Bn-NH2,Ar-Br,Allyl-Br,Ar-NR2,Pd(OAc)2,SPhos,NaOtBu/KHMDS,,,,,,,H2O/PhMe/THF,Pyridine,"Journal of Organic Chemistry (2023), 88(3), 1742-1748",Allyl-Br|Ar-Br|Bn-NH2 -> Ar-NR2 || Ar-Alkyl|Pyridine
C-N Coupling,C_N_Coupling,Cc1ccccc1N.Cc1ccc(Br)c(C)n1.C=CCCCBr>>C=CCCCN(c1ccccc1C)c1ccc(C)nc1C,71,-0.82,Ar-NH2,Ar-Br,RCH2-Br,Ar-NR2,Pd(OAc)2,SPhos,NaOtBu/KHMDS,,,,,,,H2O/PhMe/THF,Pyridine,"Journal of Organic Chemistry (2023), 88(3), 1742-1748",Ar-Br|Ar-NH2|RCH2-Br -> Ar-NR2 || Ar-Alkyl|Pyridine
C-N Coupling,C_N_Coupling,Nc1ccccc1.Cc1ccc(Br)c(C)n1.C=CCCCBr>>C=CCCCN(c1ccccc1)c1ccc(C)nc1C,72,-0.58,Ar-NH2,Ar-Br,RCH2-Br,Ar-NR2,Pd(OAc)2,SPhos,NaOtBu/KHMDS,,,,,,,H2O/PhMe/THF,Pyridine,"Journal of Organic Chemistry (2023), 88(3), 1742-1748",Ar-Br|Ar-NH2|RCH2-Br -> Ar-NR2 || Ar-Alkyl|Pyridine
C-N Coupling,C_N_Coupling,Cc1ccc(CN)cc1.Cc1ccc(Br)c(C)n1.C=CCBr>>C=CCN(Cc1ccc(C)cc1)c1ccc(C)nc1C,72,0.71,Bn-NH2,Ar-Br,Allyl-Br,Ar-NR2,Pd(OAc)2,SPhos,NaOtBu/KHMDS,,,,,,,H2O/PhMe/THF,Pyridine,"Journal of Organic Chemistry (2023), 88(3), 1742-1748",Allyl-Br|Ar-Br|Bn-NH2 -> Ar-NR2 || Ar-Alkyl|Pyridine
C-N Coupling,C_N_Coupling,Nc1ccccc1.Cc1ccc(Br)cn1.C=CCBr>>C=CCN(c1ccccc1)c1ccc(C)nc1,81,1.32,Ar-NH2,Ar-Br,Allyl-Br,Ar-NR2,Pd(OAc)2,SPhos,NaOtBu/KHMDS,,,,,,,H2O/PhMe/THF,Pyridine,"Journal of Organic Chemistry (2023), 88(3), 1742-1748",Allyl-Br|Ar-Br|Ar-NH2 -> Ar-NR2 || Ar-Alkyl|Pyridine
C-N Coupling,C_N_Coupling,Nc1ccccc1.Brc1cccnc1.C=CCBr>>C=CCN(c1ccccc1)c1cccnc1,78,0.0,Ar-NH2,Ar-Br,Allyl-Br,Ar-NR2,Pd(OAc)2,SPhos,NaOtBu/KHMDS,,,,,,,H2O/PhMe/THF,Pyridine,"Journal of Organic Chemistry (2023), 88(3), 1742-1748",Allyl-Br|Ar-Br|Ar-NH2 -> Ar-NR2 || Pyridine
C-N Coupling,C_N_Coupling,Nc1ccccc1.Cc1ccc(Br)c(C)n1.C=CCCCCBr>>C=CCCCCN(c1ccccc1)c1ccc(C)nc1C,76,0.38,Ar-NH2,Ar-Br,RCH2-Br,Ar-NR2,Pd(OAc)2,SPhos,NaOtBu/KHMDS,,,,,,,H2O/PhMe/THF,Pyridine,"Journal of Organic Chemistry (2023), 88(3), 1742-1748",Ar-Br|Ar-NH2|RCH2-Br -> Ar-NR2 || Ar-Alkyl|Pyridine
C-N Coupling,C_N_Coupling,Nc1ccccc1.Cc1ncccc1Br.C=CCBr>>C=CCN(c1ccccc1)c1cccnc1C,76,-0.57,Ar-NH2,Ar-Br,Allyl-Br,Ar-NR2,Pd(OAc)2,SPhos,NaOtBu/KHMDS,,,,,,,H2O/PhMe/THF,Pyridine,"Journal of Organic Chemistry (2023), 88(3), 1742-1748",Allyl-Br|Ar-Br|Ar-NH2 -> Ar-NR2 || Ar-Alkyl|Pyridine
C-N Coupling,C_N_Coupling,Nc1ccccc1.Cc1ccc(Br)c(C)n1.C=CCCCCCBr>>C=CCCCCCN(c1ccccc1)c1ccc(C)nc1C,81,1.59,Ar-NH2,Ar-Br,RCH2-Br,Ar-NR2,Pd(OAc)2,SPhos,NaOtBu/KHMDS,,,,,,,H2O/PhMe/THF,Pyridine,"Journal of Organic Chemistry (2023), 88(3), 1742-1748",Ar-Br|Ar-NH2|RCH2-Br -> Ar-NR2 || Ar-Alkyl|Pyridine
C-N Coupling,C_N_Coupling,c1ccc2c(c1)[nH]c1ccccc12.CCCCCCCCCCc1c2oc(-c3ccc(Br)cc3)c(-c3ccc(Br)cc3)c2c(CCCCCCCCCC)c2oc(-c3ccc(Br)cc3)c(-c3ccc(Br)cc3)c12>>CCCCCCCCCCc1c2oc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c2c(CCCCCCCCCC)c2oc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c12,90,1.15,Indole,Ar-Br,,Ar-AromN,[PdCl(C3H5)]2,TrixiePhos,NaOtBu,,,,,,,PhMe,Benzofuran,"Journal of Organic Chemistry (2021), 86(24), 17594-17605",Ar-Br|Indole -> Ar-AromN || Ar-Alkyl|Ar-Ar|Benzofuran
C-N Coupling,C_N_Coupling,c1ccc2c(c1)c1ccccc1n2-c1ccc2[nH]c3ccc(-n4c5ccccc5c5ccccc54)cc3c2c1.Brc1cccc2c1nc(-c1ccccc1)n2-c1ccccc1>>c1ccc(-c2nc3c(-n4c5ccc(-n6c7ccccc7c7ccccc76)cc5c5cc(-n6c7ccccc7c7ccccc76)ccc54)cccc3n2-c2ccccc2)cc1,75,0.29,Indole,Ar-Br,,Ar-AromN,CuI,,K2CO3,,,,,,,DMAc,AromN,"Journal of Materials Chemistry C: Materials for Optical and Electronic Devices (2023), 11(1), 161-171",Ar-Br|Indole -> Ar-AromN || Ar-Ar|Ar-AromN
C-N Coupling,C_N_Coupling,c1ccc2c(c1)Nc1ccccc1S2.CCOC(=O)c1cc(Br)c(C(=O)OCC)cc1Br>>CCOC(=O)c1cc(N2c3ccccc3Sc3ccccc32)c(C(=O)OCC)cc1N1c2ccccc2Sc2ccccc21,64,0.0,Ar-NHR,Ar-Br,,Ar-NR2|Ar-SR,CuI,,K2CO3,,,,,,,"1,2-Dichlorobenzene",CO2R / SR,"Chemical Communications (Cambridge, United Kingdom) (2023), 59(10), 1301-1304",Ar-Br|Ar-NHR -> Ar-SR || Ar-CO2R|Ar-SR
C-N Coupling,C_N_Coupling,CC(C)(C)c1ccc([N+](=O)[O-])c(Br)c1.COc1cc([N+](=O)[O-])c(N)cc1OCC(C)C>>COc1cc([N+](=O)[O-])c(Nc2cc(C(C)(C)C)ccc2[N+](=O)[O-])cc1OCC(C)C,92,0.25,Ar-Br,Ar-NH2,,Ar-NHR,Pd(OAc)2,RuPhos,Cs2CO3,,,,,,,PhMe,NO2 / OR,"Journal of Organic Chemistry (2023), 88(3), 1339-1351",Ar-Br|Ar-NH2 -> Ar-NHR || Ar-Alkyl|Ar-NO2|Ar-OR
C-N Coupling,C_N_Coupling,CC(C)(C)c1ccc([N+](=O)[O-])c(Br)c1.CCCCOc1cc([N+](=O)[O-])c(N)cc1OCC(C)C>>CCCCOc1cc([N+](=O)[O-])c(Nc2cc(C(C)(C)C)ccc2[N+](=O)[O-])cc1OCC(C)C,95,0.6,Ar-Br,Ar-NH2,,Ar-NHR,Pd(OAc)2,RuPhos,Cs2CO3,,,,,,,PhMe,NO2 / OR,"Journal of Organic Chemistry (2023), 88(3), 1339-1351",Ar-Br|Ar-NH2 -> Ar-NHR || Ar-Alkyl|Ar-NO2|Ar-OR
C-N Coupling,C_N_Coupling,CC(C)(C)c1ccc([N+](=O)[O-])c(Br)c1.CCOc1cc(N)c([N+](=O)[O-])cc1OCC(C)C>>CCOc1cc(Nc2cc(C(C)(C)C)ccc2[N+](=O)[O-])c([N+](=O)[O-])cc1OCC(C)C,96,0.72,Ar-Br,Ar-NH2,,Ar-NHR,Pd(OAc)2,RuPhos,Cs2CO3,,,,,,,PhMe,NO2 / OR,"Journal of Organic Chemistry (2023), 88(3), 1339-1351",Ar-Br|Ar-NH2 -> Ar-NHR || Ar-Alkyl|Ar-NO2|Ar-OR
C-N Coupling,C_N_Coupling,CC(C)(C)c1ccc([N+](=O)[O-])c(Br)c1.CCOc1cc([N+](=O)[O-])c(N)cc1OCC(C)C>>CCOc1cc([N+](=O)[O-])c(Nc2cc(C(C)(C)C)ccc2[N+](=O)[O-])cc1OCC(C)C,95,0.6,Ar-Br,Ar-NH2,,Ar-NHR,Pd(OAc)2,RuPhos,Cs2CO3,,,,,,,PhMe,NO2 / OR,"Journal of Organic Chemistry (2023), 88(3), 1339-1351",Ar-Br|Ar-NH2 -> Ar-NHR || Ar-Alkyl|Ar-NO2|Ar-OR
C-N Coupling,C_N_Coupling,CC(C)(C)c1ccc([N+](=O)[O-])c(Br)c1.CCCCCCCCOc1cc([N+](=O)[O-])c(N)cc1OCC(C)C>>CCCCCCCCOc1cc([N+](=O)[O-])c(Nc2cc(C(C)(C)C)ccc2[N+](=O)[O-])cc1OCC(C)C,96,0.72,Ar-Br,Ar-NH2,,Ar-NHR,Pd(OAc)2,RuPhos,Cs2CO3,,,,,,,PhMe,NO2 / OR,"Journal of Organic Chemistry (2023), 88(3), 1339-1351",Ar-Br|Ar-NH2 -> Ar-NHR || Ar-Alkyl|Ar-NO2|Ar-OR
C-N Coupling,C_N_Coupling,CC(C)(C)c1ccc([N+](=O)[O-])c(Br)c1.CCCCCCCCCCOc1cc([N+](=O)[O-])c(N)cc1OCC(C)C>>CCCCCCCCCCOc1cc([N+](=O)[O-])c(Nc2cc(C(C)(C)C)ccc2[N+](=O)[O-])cc1OCC(C)C,78,-1.39,Ar-Br,Ar-NH2,,Ar-NHR,Pd(OAc)2,RuPhos,Cs2CO3,,,,,,,PhMe,NO2 / OR,"Journal of Organic Chemistry (2023), 88(3), 1339-1351",Ar-Br|Ar-NH2 -> Ar-NHR || Ar-Alkyl|Ar-NO2|Ar-OR
C-N Coupling,C_N_Coupling,O=[N+]([O-])c1cc(C(F)(F)F)ccc1Br.CCOc1cc([N+](=O)[O-])c(N)cc1OCC(C)C>>CCOc1cc([N+](=O)[O-])c(Nc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1OCC(C)C,79,0.71,Ar-Br,Ar-NH2,,Ar-NHR,Pd(OAc)2,RuPhos,Cs2CO3,,,,,,,PhMe,CF3 / NO2 / OR,"Journal of Organic Chemistry (2023), 88(3), 1339-1351",Ar-Br|Ar-NH2 -> Ar-NHR || Ar-CF3|Ar-NO2|Ar-OR
C-N Coupling,C_N_Coupling,CC(C)(C)c1ccc([N+](=O)[O-])c(Br)c1.CCCCCCOc1cc([N+](=O)[O-])c(N)cc1OCC(C)C>>CCCCCCOc1cc([N+](=O)[O-])c(Nc2cc(C(C)(C)C)ccc2[N+](=O)[O-])cc1OCC(C)C,77,-1.5,Ar-Br,Ar-NH2,,Ar-NHR,Pd(OAc)2,RuPhos,Cs2CO3,,,,,,,PhMe,NO2 / OR,"Journal of Organic Chemistry (2023), 88(3), 1339-1351",Ar-Br|Ar-NH2 -> Ar-NHR || Ar-Alkyl|Ar-NO2|Ar-OR
C-N Coupling,C_N_Coupling,O=[N+]([O-])c1cc(C(F)(F)F)ccc1Br.CCOc1cc(N)c([N+](=O)[O-])cc1OCC(C)C>>CCOc1cc(Nc2ccc(C(F)(F)F)cc2[N+](=O)[O-])c([N+](=O)[O-])cc1OCC(C)C,71,-0.71,Ar-Br,Ar-NH2,,Ar-NHR,Pd(OAc)2,RuPhos,Cs2CO3,,,,,,,PhMe,CF3 / NO2 / OR,"Journal of Organic Chemistry (2023), 88(3), 1339-1351",Ar-Br|Ar-NH2 -> Ar-NHR || Ar-CF3|Ar-NO2|Ar-OR
C-N Coupling,C_N_Coupling,COc1cc(Br)c([N+](=O)[O-])cc1OC.CCCCCCOc1cc(N)c([N+](=O)[O-])cc1OCCCCCC>>CCCCCCOc1cc(Nc2cc(OC)c(OC)cc2[N+](=O)[O-])c([N+](=O)[O-])cc1OCCCCCC,93,-1.47,Ar-Br,Ar-NH2,,Ar-NHR,Pd(OAc)2,RuPhos,Cs2CO3,,,,,,,PhMe,NO2 / OR,"Journal of Organic Chemistry (2023), 88(3), 1339-1351",Ar-Br|Ar-NH2 -> Ar-NHR || Ar-NO2|Ar-OR
C-N Coupling,C_N_Coupling,c1cc[nH]c1.Nc1cc(C(F)(F)F)ccc1I>>Nc1cc(C(F)(F)F)ccc1-n1cccc1,85,0.0,Pyrrole,Ar-I,,Ar-AromN,CuI,DMEDA,K3PO4,,,,,,,PhMe,NH2 / CF3,"Journal of Organic Chemistry (2023), 88(3), 1749-1761",Ar-I|Pyrrole -> Ar-AromN || Ar-CF3|Ar-NH2
C-N Coupling,C_N_Coupling,c1cc[nH]c1.Nc1cc(F)ccc1I>>Nc1cc(F)ccc1-n1cccc1,85,0.0,Pyrrole,Ar-I,,Ar-AromN,CuI,DMEDA,K3PO4,,,,,,,PhMe,NH2 / F,"Journal of Organic Chemistry (2023), 88(3), 1749-1761",Ar-I|Pyrrole -> Ar-AromN || Ar-F|Ar-NH2
C-N Coupling,C_N_Coupling,c1cc[nH]c1.Nc1ccccc1I>>Nc1ccccc1-n1cccc1,85,0.39,Pyrrole,Ar-I,,Ar-AromN,CuI,DMEDA,K3PO4,,,,,,,PhMe,NH2,"Journal of Organic Chemistry (2023), 88(3), 1749-1761",Ar-I|Pyrrole -> Ar-AromN || Ar-NH2
C-N Coupling,C_N_Coupling,c1cc[nH]c1.Cc1ccc(I)c(N)c1>>Cc1ccc(-n2cccc2)c(N)c1,85,0.58,Pyrrole,Ar-I,,Ar-AromN,CuI,DMEDA,K3PO4,,,,,,,PhMe,NH2,"Journal of Organic Chemistry (2023), 88(3), 1749-1761",Ar-I|Pyrrole -> Ar-AromN || Ar-Alkyl|Ar-NH2
C-N Coupling,C_N_Coupling,c1cc[nH]c1.COc1ccc(N)c(I)c1>>COc1ccc(N)c(-n2cccc2)c1,85,0.71,Pyrrole,Ar-I,,Ar-AromN,CuI,DMEDA,K3PO4,,,,,,,PhMe,NH2 / OR,"Journal of Organic Chemistry (2023), 88(3), 1749-1761",Ar-I|Pyrrole -> Ar-AromN || Ar-NH2|Ar-OR
C-N Coupling,C_N_Coupling,Nc1ccccc1I.Cc1c[nH]c(C)c1>>Cc1cc(C)n(-c2ccccc2N)c1,85,0.58,Ar-I,Pyrrole,,Ar-AromN,CuI,DMEDA,K3PO4,,,,,,,PhMe,NH2,"Journal of Organic Chemistry (2023), 88(3), 1749-1761",Ar-I|Pyrrole -> Ar-AromN || Ar-Alkyl|Ar-NH2
C-N Coupling,,CC(=O)N(C)C.O=C(O)C#Cc1ccccc1.CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl>>CN(CC#Cc1ccccc1)[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,50,0.0,Alkyl-N(R)COR|R_acidic-H,Ar-Alkynyl,R2CH-NHR,Alkyl-Alkynyl|Propargyl-H|R2CH-NR2|RCH2-NR2,CuCl2,,,,TBHP,,,,7440-09-7,DMAc/H2O,Cl,"Journal of Organic Chemistry (2023), 88(3), 1884-1889",Alkyl-N(R)COR|Inorganic|R2CH-NHR -> Alkyl-Alkynyl || Ar-Alkyl|Ar-Alkynyl|Ar-Cl
C-N Coupling,C_N_Coupling,Clc1ccccn1.COc1ccc(CN(Cc2ccc(OC)cc2OC)c2cc(-c3cnc4c(c3C)N(C(=O)OC(C)(C)C)CCO4)cc3nc(N)ncc23)c(OC)c1>>COc1ccc(CN(Cc2ccc(OC)cc2OC)c2cc(-c3cnc4c(c3C)N(C(=O)OC(C)(C)C)CCO4)cc3nc(Nc4ccccn4)ncc23)c(OC)c1,91,0.0,Ar-Cl,Ar-NH2,,Ar-NHR,Pd2(dba)3,XantPhos,Cs2CO3,,,,,,,Dioxane,Pyridine / Pyrimidine / NR2 / N(R)CO2R / OR,"European Journal of Medicinal Chemistry (2023), 248115064",Ar-Cl|Ar-NH2 -> Ar-NHR || Ar-Alkyl|Ar-Ar|Ar-N(R)CO2R|Ar-NR2|Ar-OR|Pyridine|Pyrimidine
C-N Coupling,C_N_Coupling,Brc1cccnc1.COc1ccc(CN(Cc2ccc(OC)cc2OC)c2cc(-c3cnc4c(c3C)N(C(=O)OC(C)(C)C)CCO4)cc3nc(N)ncc23)c(OC)c1>>COc1ccc(CN(Cc2ccc(OC)cc2OC)c2cc(-c3cnc4c(c3C)N(C(=O)OC(C)(C)C)CCO4)cc3nc(Nc4cccnc4)ncc23)c(OC)c1,88,-0.71,Ar-Br,Ar-NH2,,Ar-NHR,Pd2(dba)3,XantPhos,Cs2CO3,,,,,,,Dioxane,Pyridine / Pyrimidine / NR2 / N(R)CO2R / OR,"European Journal of Medicinal Chemistry (2023), 248115064",Ar-Br|Ar-NH2 -> Ar-NHR || Ar-Alkyl|Ar-Ar|Ar-N(R)CO2R|Ar-NR2|Ar-OR|Pyridine|Pyrimidine
C-N Coupling,C_N_Coupling,Brc1ccncc1.COc1ccc(CN(Cc2ccc(OC)cc2OC)c2cc(-c3cnc4c(c3C)N(C(=O)OC(C)(C)C)CCO4)cc3nc(N)ncc23)c(OC)c1>>COc1ccc(CN(Cc2ccc(OC)cc2OC)c2cc(-c3cnc4c(c3C)N(C(=O)OC(C)(C)C)CCO4)cc3nc(Nc4ccncc4)ncc23)c(OC)c1,92,0.71,Ar-Br,Ar-NH2,,Ar-NHR,Pd2(dba)3,XantPhos,Cs2CO3,,,,,,,Dioxane,Pyridine / Pyrimidine / NR2 / N(R)CO2R / OR,"European Journal of Medicinal Chemistry (2023), 248115064",Ar-Br|Ar-NH2 -> Ar-NHR || Ar-Alkyl|Ar-Ar|Ar-N(R)CO2R|Ar-NR2|Ar-OR|Pyridine|Pyrimidine
C-N Coupling,C_N_Coupling,CN(Cc1cccc(Br)c1)C(=O)OC(C)(C)C.COc1ccc(CN(Cc2ccc(OC)cc2OC)c2cc(-c3cnc4c(c3C)N(C(=O)OC(C)(C)C)CCO4)cc3nc(N)ncc23)c(OC)c1>>COc1ccc(CN(Cc2ccc(OC)cc2OC)c2cc(-c3cnc4c(c3C)N(C(=O)OC(C)(C)C)CCO4)cc3nc(Nc4cccc(CN(C)C(=O)OC(C)(C)C)c4)ncc23)c(OC)c1,84,-0.71,Ar-Br,Ar-NH2,,Ar-NHR,Pd2(dba)3,XantPhos,Cs2CO3,,,,,,,Dioxane,Pyridine / Pyrimidine / NR2 / N(R)CO2R / OR,"European Journal of Medicinal Chemistry (2023), 248115064",Ar-Br|Ar-NH2 -> Ar-NHR || Alkyl-N(R)CO2R|Ar-Alkyl|Ar-Ar|Ar-N(R)CO2R|Ar-NR2|Ar-OR|Pyridine|Pyrimidine
C-N Coupling,C_N_Coupling,CN(Cc1ccc(Br)cc1)C(=O)OC(C)(C)C.COc1ccc(CN(Cc2ccc(OC)cc2OC)c2cc(-c3cnc4c(c3C)N(C(=O)OC(C)(C)C)CCO4)cc3nc(N)ncc23)c(OC)c1>>COc1ccc(CN(Cc2ccc(OC)cc2OC)c2cc(-c3cnc4c(c3C)N(C(=O)OC(C)(C)C)CCO4)cc3nc(Nc4ccc(CN(C)C(=O)OC(C)(C)C)cc4)ncc23)c(OC)c1,85,0.71,Ar-Br,Ar-NH2,,Ar-NHR,Pd2(dba)3,XantPhos,Cs2CO3,,,,,,,Dioxane,Pyridine / Pyrimidine / NR2 / N(R)CO2R / OR,"European Journal of Medicinal Chemistry (2023), 248115064",Ar-Br|Ar-NH2 -> Ar-NHR || Alkyl-N(R)CO2R|Ar-Alkyl|Ar-Ar|Ar-N(R)CO2R|Ar-NR2|Ar-OR|Pyridine|Pyrimidine
C-N Coupling,,COc1ccc2[nH]ncc2c1.COC(=O)C12CC(C(=O)OC)(C1)C2Br>>COC(=O)C12CC(C(=O)OC)(C1)C2n1ncc2cc(OC)ccc21,63,0.0,Pyrazole,R2CH-Br,,Alkyl-AromN,CuTC,,DBN,,,,,,7428-60-6/17217-57-1/1416881-52-1/2030437-90-0,MeCN/H2O,CO2R / OR,"Journal of the American Chemical Society (2023), 145(5), 3092-3100",Pyrazole|R2CH-Br -> Alkyl-AromN || Ar-OR|R3C-CO2R
C-N Coupling,,c1ccc(-c2cc[nH]n2)cc1.COC(=O)C12CC(C(=O)OC)(C1)C2Br>>COC(=O)C12CC(C(=O)OC)(C1)C2n1ccc(-c2ccccc2)n1,67,0.0,Pyrazole,R2CH-Br,,Alkyl-AromN,CuTC,,DBN,,,,,,7428-60-6/17217-57-1/1416881-52-1/2030437-90-0,MeCN/H2O,CO2R,"Journal of the American Chemical Society (2023), 145(5), 3092-3100",Pyrazole|R2CH-Br -> Alkyl-AromN || Ar-Ar|R3C-CO2R
C-N Coupling,,FC(F)(F)c1cc[nH]n1.COC(=O)C12CC(C(=O)OC)(C1)C2Br>>COC(=O)C12CC(C(=O)OC)(C1)C2n1ccc(C(F)(F)F)n1,73,0.0,Pyrazole,R2CH-Br,,Alkyl-AromN,CuTC,,DBN,,,,,,7428-60-6/17217-57-1/1416881-52-1/2030437-90-0,MeCN/H2O,CF3 / CO2R,"Journal of the American Chemical Society (2023), 145(5), 3092-3100",Pyrazole|R2CH-Br -> Alkyl-AromN || Ar-CF3|R3C-CO2R
C-N Coupling,,c1ccc2[nH]ncc2c1.COC(=O)C12CC(C(=O)OC)(C1)C2Br>>COC(=O)C12CC(C(=O)OC)(C1)C2n1ncc2ccccc21,90,0.0,Pyrazole,R2CH-Br,,Alkyl-AromN,CuTC,,DBN,,,,,,7428-60-6/17217-57-1/1416881-52-1/2030437-90-0,MeCN/H2O,CO2R,"Journal of the American Chemical Society (2023), 145(5), 3092-3100",Pyrazole|R2CH-Br -> Alkyl-AromN || R3C-CO2R
C-N Coupling,,COc1ccc2[nH]ccc2n1.COC(=O)C12CC(C(=O)OC)(C1)C2Br>>COC(=O)C12CC(C(=O)OC)(C1)C2n1ccc2nc(OC)ccc21,67,0.0,Pyrrole,R2CH-Br,,Alkyl-AromN,CuTC,,DBN,,,,,,7428-60-6/17217-57-1/1416881-52-1/2030437-90-0,MeCN/H2O,Pyridine / CO2R / OR,"Journal of the American Chemical Society (2023), 145(5), 3092-3100",Pyrrole|R2CH-Br -> Alkyl-AromN || Ar-OR|Pyridine|R3C-CO2R
C-N Coupling,,Clc1ccc2cc[nH]c2n1.COC(=O)C12CC(C(=O)OC)(C1)C2Br>>COC(=O)C12CC(C(=O)OC)(C1)C2n1ccc2ccc(Cl)nc21,60,0.0,Pyrrole,R2CH-Br,,Alkyl-AromN,CuTC,,DBN,,,,,,7428-60-6/17217-57-1/1416881-52-1/2030437-90-0,MeCN/H2O,Pyridine / CO2R / Cl,"Journal of the American Chemical Society (2023), 145(5), 3092-3100",Pyrrole|R2CH-Br -> Alkyl-AromN || Ar-Cl|Pyridine|R3C-CO2R
C-N Coupling,,Clc1cc[nH]n1.CCCOC(=O)C12CC(C1)C2Br>>CCCOC(=O)C12CC(C1)C2n1ccc(Cl)n1,83,0.71,Pyrazole,R2CH-Br,,Alkyl-AromN,CuTC,,DBN,,,,,,7428-60-6/17217-57-1/1416881-52-1/2030437-90-0,MeCN/H2O,CO2R / Cl,"Journal of the American Chemical Society (2023), 145(5), 3092-3100",Pyrazole|R2CH-Br -> Alkyl-AromN || Ar-Cl|R3C-CO2R
C-N Coupling,,c1cnc2cn[nH]c2c1.COC(=O)C12CC(C(=O)OC)(C1)C2Br>>COC(=O)C12CC(C(=O)OC)(C1)C2n1ncc2ncccc21,73,0.71,Pyrazole,R2CH-Br,,Alkyl-AromN,CuTC,,DBN,,,,,,7428-60-6/17217-57-1/1416881-52-1/2030437-90-0,MeCN/H2O,Pyridine / CO2R,"Journal of the American Chemical Society (2023), 145(5), 3092-3100",Pyrazole|R2CH-Br -> Alkyl-AromN || Pyridine|R3C-CO2R
C-N Coupling,,CC(=O)c1ccc2[nH]c3ccccc3c2c1.COC(=O)C12CC(C(=O)OC)(C1)C2Br>>COC(=O)C12CC(C(=O)OC)(C1)C2n1c2ccccc2c2cc(C(C)=O)ccc21,69,0.0,Indole,R2CH-Br,,Alkyl-AromN,CuTC,,DBN,,,,,,7428-60-6/17217-57-1/1416881-52-1/2030437-90-0,MeCN/H2O,CO2R / COR,"Journal of the American Chemical Society (2023), 145(5), 3092-3100",Indole|R2CH-Br -> Alkyl-AromN || Ar-COR|R3C-CO2R|R_acidic-H
C-N Coupling,,CC(=O)c1cc[nH]c1.COC(=O)C12CC(C(=O)OC)(C1)C2Br>>COC(=O)C12CC(C(=O)OC)(C1)C2n1ccc(C(C)=O)c1,50,0.0,Pyrrole,R2CH-Br,,Alkyl-AromN,CuTC,,DBN,,,,,,7428-60-6/17217-57-1/1416881-52-1/2030437-90-0,MeCN/H2O,CO2R / COR,"Journal of the American Chemical Society (2023), 145(5), 3092-3100",Pyrrole|R2CH-Br -> Alkyl-AromN || Ar-COR|R3C-CO2R|R_acidic-H
C-N Coupling,,COC(=O)c1cccc2[nH]ccc12.COC(=O)C12CC(C(=O)OC)(C1)C2Br>>COC(=O)c1cccc2c1ccn2C1C2(C(=O)OC)CC1(C(=O)OC)C2,60,0.0,Indole,R2CH-Br,,Alkyl-AromN,CuTC,,DBN,,,,,,7428-60-6/17217-57-1/1416881-52-1/2030437-90-0,MeCN/H2O,CO2R,"Journal of the American Chemical Society (2023), 145(5), 3092-3100",Indole|R2CH-Br -> Alkyl-AromN || Ar-CO2R|R3C-CO2R
C-N Coupling,,Clc1ccc2[nH]c3ccc(Cl)cc3c2c1.COC(=O)C12CC(C(=O)OC)(C1)C2Br>>COC(=O)C12CC(C(=O)OC)(C1)C2n1c2ccc(Cl)cc2c2cc(Cl)ccc21,61,0.0,Indole,R2CH-Br,,Alkyl-AromN,CuTC,,DBN,,,,,,7428-60-6/17217-57-1/1416881-52-1/2030437-90-0,MeCN/H2O,CO2R / Cl,"Journal of the American Chemical Society (2023), 145(5), 3092-3100",Indole|R2CH-Br -> Alkyl-AromN || Ar-Cl|R3C-CO2R
