reaction_id,detected_reaction_type,reaction_smiles,Reaction_Key,reactant_1,reactant_2,reactant_3,formed_motifs,catalyst,ligand,base,acid,oxidant,reductant,additive,condensation_agent,other_reagent,solvent,spectator_groups,reference,yield,z_score
Chlorination_SOCl2_oxalyl_chloride,Unknown,OCCOc1ccc2ccccc2n1>>Cl.ClCCOc1ccc2ccccc2n1,|RCH2-OH -> Inorganic|RCH2-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: Ar-OR|HeteroAr-H|Quinoline,RCH2-OH,,,Inorganic|RCH2-Cl,,,,,,,,,7719-09-7,DCM,Quinoline / HeteroAr / OR,"Tetrahedron Letters (2016), 57(51), 5825-5829",100,0.0
Chlorination_SOCl2_oxalyl_chloride,Unknown,OCCOc1nccc2ccccc12>>Cl.ClCCOc1nccc2ccccc12,|RCH2-OH -> Inorganic|RCH2-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: Ar-OR|HeteroAr-H|Isoquinoline,RCH2-OH,,,Inorganic|RCH2-Cl,,,,,,,,,7719-09-7,DCM,Isoquinoline / HeteroAr / OR,"Tetrahedron Letters (2016), 57(51), 5825-5829",85,-0.71
Chlorination_SOCl2_oxalyl_chloride,Unknown,OCc1cc2nc(Cl)nc(N3CCOCC3)c2s1>>ClCc1cc2nc(Cl)nc(N3CCOCC3)c2s1,|Bn-OH -> Bn-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: Ar-NR2|HeteroAr-Cl|HeteroAr-H|Pyrimidine|RCH2-OR|Thiophene,Bn-OH,,,Bn-Cl,,,,,,,,,7719-09-7,DCM,Pyrimidine / Thiophene / NR2 / Cl / HeteroAr / OR,"Chemical & Pharmaceutical Bulletin (2012), 60(8), 1037-1045",97,0.0
Chlorination_SOCl2_oxalyl_chloride,Unknown,CCC/C=C/CO>>CCC/C=C/CCl,|RCH2-OH -> RCH2-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O,RCH2-OH,,,RCH2-Cl,,,,,,,,,300663-95-0,DCM,,"Tetrahedron Letters (2000), 41(32), 6049-6052",95,0.47
Chlorination_SOCl2_oxalyl_chloride,Unknown,OCC[C@H](Sc1ccccc1)c1ccccc1>>ClCC[C@H](Sc1ccccc1)c1ccccc1,|RCH2-OH -> RCH2-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: Ar-Alkyl|Ar-SR,RCH2-OH,,,RCH2-Cl,,,,,,,,,108-77-0,DMF/DCM,SR,"Organic Letters (2017), 19(4), 918-921",76,0.0
Chlorination_SOCl2_oxalyl_chloride,Unknown,CC1(C)O[C@@H]2[C@@H](CO)OC(=O)[C@@H]2O1>>CC1(C)O[C@@H]2[C@@H](CCl)OC(=O)[C@@H]2O1,|RCH2-OH -> RCH2-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: R2CH-CO2R|R3C-OR|R_acidic-H,RCH2-OH,,,RCH2-Cl,,,,,,,,,79-37-8,DMF/DCM,CO2R / OR,"Journal of Chemistry (2013), 519415/1-519415/5, 6 pp.",97,0.0
Chlorination_SOCl2_oxalyl_chloride,Unknown,COc1cc2nccc(O)c2cc1OC>>COc1cc2nccc(Cl)c2cc1OC,|HeteroAr-OH -> HeteroAr-Cl | bond_formed: C(ar)-Cl | bond_formed_labeled: C(ar)-Cl | bond_broken: C(ar)-O | spectators: Ar-OR|HeteroAr-H|Quinoline,HeteroAr-OH,,,HeteroAr-Cl,,,K2CO3,,,,,POCl3,,H2O,Quinoline / HeteroAr / OR,"Heterocycles (2016), 92(10), 1882-1887",78,0.0
Chlorination_SOCl2_oxalyl_chloride,Unknown,OCc1ccccc1>>ClCc1ccccc1,|Bn-OH -> Bn-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O,Bn-OH,,,Bn-Cl,,PPh3,,,,,,,41596-23-0,DCM,,"Bulletin of the Korean Chemical Society (2013), 34(3), 820-822",90,-0.1
Chlorination_SOCl2_oxalyl_chloride,Unknown,CCOP(=O)(OCC)C(O)c1ccccc1>>CCOP(=O)(OCC)C(Cl)c1ccccc1,|R2CH-OH -> R2CH-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: Ar-Alkyl,R2CH-OH,,,R2CH-Cl,,PPh3,,,,,,,,CCl4,,"Synlett (2009), (13), 2180-2182",85,-0.45
Chlorination_SOCl2_oxalyl_chloride,Unknown,COc1ccc([C@@H]2C[C@H](O)c3ccccc3O2)cc1>>COc1ccc([C@@H]2C[C@@H](Cl)c3ccccc3O2)cc1,|R2CH-OH -> R2CH-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: Ar-Alkyl|Ar-OR,R2CH-OH,,,R2CH-Cl,,,,HCl,,,,,,,OR,"Journal of the Chemical Society, Perkin Transactions 1: Organic and Bio-Organic Chemistry (1972-1999) (1983), (8), 1825-9",77,-0.61
