reaction_id,detected_reaction_type,reaction_smiles,Reaction_Key,reactant_1,reactant_2,reactant_3,formed_motifs,catalyst,ligand,base,acid,oxidant,reductant,additive,condensation_agent,other_reagent,solvent,spectator_groups,reference,yield,z_score
Reduction-Borane,Reduction_carbonyl_to_alcohol,C=C(C)C[C@H](B1OC(C)(C)C(C)(C)O1)[C@@H](C)[C@H]1CCCCCC1=O>>CC(C)C[C@H](O)[C@@H](C)[C@H]1CCCCC[C@H]1O,|Alkyl-Bpin|RCH2-COR|R_acidic-H -> R2CH-OH,Alkyl-Bpin|RCH2-COR|R_acidic-H,,,R2CH-OH,,,,,,H2,,,"14044-65-6/Hydrogen peroxide/Sodiumthiosulfate,0.01NStandardizedSolution/7440-05-3",MeOH/THF/H2O,,"Journal of the American Chemical Society (2004), 126(44), 14344-14345",81.0,0.0
Reduction-Borane,Reduction_carbonyl_to_alcohol,CC=CC=O>>CCCCO.CC=CCO,|Alkenyl-CHO -> RCH2-OH,Alkenyl-CHO,,,RCH2-OH,,,,,,H2,,,141-52-6/2041271-74-1/2119694-88-9,THF,,"Journal of the American Chemical Society (2017), 139(34), 11941-11948",17.0,-1.15
Reduction-Borane,Reduction_carbonyl_to_alcohol,CC1=CC(=O)[C@@H](C(C)C)CC1>>CC(C)[C@H]1CC[C@]2(C)O[C@@H]2[C@@H]1O,|Alkenyl-COR -> R2CH-OH | bond_formed: C-O; C-O | bond_formed_labeled: C-O; C-O | events: Ann+C-O,Alkenyl-COR|R_acidic-H,,,R2CH-OH|R3C-OR,,,NaHCO3,,MCPBA,NaBH4,,,,Et2O/DCM/H2O,,"Organic Letters (2018), 20(13), 4072-4076",49.0,0.0
Reduction-Borane,Reduction_carbonyl_to_alcohol,C=COCC.CCOC(=O)C12CCCC1=CC(=O)C2>>CCOC(=O)[C@]12CCC[C@]13C[C@H](OCC)[C@@H]3[C@H](O)C2.CCOC(=O)[C@]12CCC[C@@]13[C@H](OCC)C[C@H]3[C@@H](O)C2,|Alkenyl-COR|Alkenyl-OR -> R2CH-OH | bond_formed: C-C; C-C; C-C; C-C; C-C; C-C; C-O | bond_formed_labeled: C-C; C-C; C-C; C-C; C-C; C-C; C-O | spectators: R3C-CO2R | events: Ann+C-O+C-C,Alkenyl-OR,Alkenyl-COR|R_acidic-H,,R2CH-OH|RCH2-OR,,,,,,NaBH4,,,"Cerium(III)chloride,anhydrous,(REO)",,CO2R,"Tetrahedron Letters (1994), 35(20), 3267-8",35.0,0.0
Reduction-Borane,Reduction_carbonyl_to_alcohol,CCC(=O)c1ccccc1.CC(C)C[C@H](N)CO>>CCC(O)c1ccccc1.Cc1cc(CC(C)C)[nH]c1-c1ccccc1,|Ar-COR|R2CH-NH2|RCH2-OH|R_acidic-H -> R2CH-OH | events: Ann+C-N+C-C,Ar-COR|R_acidic-H,RCH2-OH|R2CH-NH2,,Ar-Alkyl|Ar-Ar|AromN-H|HeteroAr-H|Pyrrole|R2CH-OH,,,KOtBu,,,,NH4Cl,,1431877-73-4,H2O,,"Organic Letters (2013), 15(7), 1436-1439",70.0,0.0
Reduction-Borane,Reduction_carbonyl_to_alcohol,CC(C)[C@H](N)CO.CCC(=O)c1ccc(C)cc1>>CCC(O)c1ccc(C)cc1.Cc1ccc(-c2[nH]c(C(C)C)cc2C)cc1,|Ar-COR|R2CH-NH2|RCH2-OH -> R2CH-OH | bond_formed: C-C(ar); C-C(ar); C-C(ar); C-C(ar); C-C(ar); C-C(ar); C-C; C(ar)-C(ar); C(ar)-N | bond_formed_labeled: C-C(ar); C-C(ar); C-C(ar); C-C(ar); C-C(ar); C-C(ar); C-C; C(ar)-C(ar); C(ar)-N | bond_broken: C-O | spectators: Ar-Alkyl | events: Ann+C-N+C-C,RCH2-OH|R2CH-NH2,Ar-COR|R_acidic-H,,Ar-Alkyl|Ar-Ar|AromN-H|HeteroAr-H|Pyrrole|R2CH-OH,,,KOtBu,,,,NH4Cl,,1431877-73-4,H2O,,"Organic Letters (2013), 15(7), 1436-1439",78.0,0.0
Reduction-Borane,Reduction_carbonyl_to_alcohol,CCC(=O)c1ccccc1.CC(C)[C@H](N)CO>>CCC(O)c1ccccc1.Cc1cc(C(C)C)[nH]c1-c1ccccc1,|Ar-COR|R2CH-NH2|RCH2-OH -> R2CH-OH | bond_formed: C-C; C-C; C-C(ar); C-C(ar); C-C(ar); C-C(ar); C(ar)-N | bond_formed_labeled: C-C; C-C; C-C(ar); C-C(ar); C-C(ar); C-C(ar); C(ar)-N | bond_broken: C-O | events: Ann+C-N+C-C,Ar-COR|R_acidic-H,RCH2-OH|R2CH-NH2,,Ar-Alkyl|Ar-Ar|AromN-H|HeteroAr-H|Pyrrole|R2CH-OH,,,KOtBu,,,,NH4Cl,,1431877-73-4,H2O,,"Organic Letters (2013), 15(7), 1436-1439",74.0,0.0
Reduction-Borane,Reduction_carbonyl_to_alcohol,CCC(=O)c1ccccc1.N[C@H](CO)Cc1ccccc1>>CCC(O)c1ccccc1.Cc1cc(Cc2ccccc2)[nH]c1-c1ccccc1,|Ar-COR|R2CH-NH2|RCH2-OH -> R2CH-OH | bond_formed: C(ar)-C(ar); C-C(ar); C(ar)-N | bond_formed_labeled: C(ar)-C(ar); C-C(ar); C(ar)-N | bond_broken: C-O | spectators: Ar-Alkyl | events: Ann+C-N+C-C,Ar-COR|R_acidic-H,RCH2-OH|R2CH-NH2,,Ar-Alkyl|Ar-Ar|AromN-H|HeteroAr-H|Pyrrole|R2CH-OH,,,KOtBu,,,,NH4Cl,,1431877-73-4,H2O,,"Organic Letters (2013), 15(7), 1436-1439",80.0,0.0
Reduction-Borane,Event:EsterHyd,C[Si](C)(C)C(=O)C(=O)OCc1ccccc1>>C[Si](C)(C)C(O)C(=O)O,|Ar-Alkyl -> R2CH-CO2H|R2CH-OH|R_acidic-H | spectators: Alkyl-Si*,Ar-Alkyl,,,R2CH-CO2H|R2CH-OH|R_acidic-H,,,,,,H2,,,7440-05-3,EtOAc,Si*,"Organic Letters (2002), 4(13), 2265-2267",78.0,0.0
Reduction-Borane,Unknown,CC(=O)c1ccccn1.CC(=O)OC(C)=O>>CC(=O)O[C@H](C)c1ccccn1,|Alkyl-CO2R|Ar-COR|R_acidic-H -> Ar-Alkyl | spectators: HeteroAr-H|Pyridine,Ar-COR|R_acidic-H,Alkyl-CO2R|R_acidic-H,,Ar-Alkyl,,,Et3N/Na2CO3/DMAP,,,,,,13292-87-0/879981-96-1,MeOH/THF/DCM/H2O,Pyridine / CO2R / HeteroAr,"Tetrahedron: Asymmetry (2007), 18(23), 2738-2745",82.0,0.0
