reaction_id,detected_reaction_type,reaction_smiles,yield,z_score,reactant_1,reactant_2,reactant_3,formed_motifs,catalyst,ligand,base,acid,oxidant,reductant,additive,condensation_agent,other_reagent,solvent,spectator_groups,reference,Reaction_Key
suzuki_miyaura_sample500,suzuki_miyaura,OB(O)c1ccccc1.CC(C)(C)OC(=O)n1nc(I)c2ccc(O[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)cc21>>CC(C)(C)OC(=O)n1nc(-c2ccccc2)c2ccc(O)cc21,83,0.0,Ar-B(OH)2,Ar-I|Ar-Si*,,Ar-Ar|Ar-OH,Pd2(dba)3,P(o-tol)3,K3PO4,,,,,,,DMF/H2O,,"Journal of Medicinal Chemistry (2015), 58(15), 6048-6057",Ar-B(OH)2|Ar-I -> Ar-OH || None
suzuki_miyaura_sample500,,CC1(C)OB(C(CCO[Si](C)(C)C(C)(C)C)Cc2ccccc2)OC1(C)C.Brc1ccccc1>>OCCC(Cc1ccccc1)c1ccccc1,70,0.0,Alkyl-Bpin|Alkyl-Si*,Ar-Br,,Ar-Alkyl|RCH2-OH,Pd2(dba)3,RuPhos,KOH/NaOH,p-TsOH,,,,,Hydrogen peroxide,MeOH/PhMe/THF/H2O,,"Journal of the American Chemical Society (2015), 137(27), 8712-8715",Alkyl-Bpin|Ar-Br -> RCH2-OH || Ar-Alkyl
suzuki_miyaura_sample500,suzuki_miyaura,COc1cc(OC)cc(B(O)O)c1.COC(=O)Cn1c(=O)c(Cl)nc2cccnc21>>COc1cc(O)cc(-c2nc3cccnc3n(CC(=O)O)c2=O)c1.O=C(O)Cn1c(=O)c(-c2cc(O)cc(O)c2)nc2cccnc21,73,0.0,Ar-B(OH)2|Ar-OR,Ar-Cl|RCH2-CO2R,,Alkyl-AromN|Ar-Ar|Ar-OH|Pyridine|Pyrimidine|RCH2-CO2H|R_acidic-H,Pd(OAc)2,PPh3,Cs2CO3/LiOH,BBr3/HCl,,,,,,Dioxane/H2O/DCM/THF,Pyridine / Pyrimidine / AromN / OR,"European Journal of Medicinal Chemistry (2016), 121308-317",Ar-B(OH)2|Ar-Cl -> RCH2-CO2H || Alkyl-AromN|Ar-OR|Pyridine|Pyrimidine|R_acidic-H
suzuki_miyaura_sample500,,CC(C)(C)Oc1cccc(Cl)n1.CC1(C)OB(CCCO[Si](C)(C)C(C)(C)C)OC1(C)C>>CC(C)(C)Oc1cccc(CCCO)n1,84,0.0,Ar-Cl,Alkyl-Bpin|Alkyl-Si*,,Ar-Alkyl|RCH2-OH,Pd(OAc)2,cataCXium A,t-BuOLi,,,,,,,Dioxane/H2O,Pyridine / OR,"Chemical Communications (Cambridge, United Kingdom) (2017), 53(53), 7270-7273",Alkyl-Bpin|Ar-Cl -> RCH2-OH || Ar-OR|Pyridine
suzuki_miyaura_sample500,,Brc1ccc(OCc2ccccc2)cc1.CC(C)(C)OC(=O)N1CC=C(B2OC(C)(C)C(C)(C)O2)CC1>>CC(C)(C)OC(=O)N1CCC(c2ccc(O)cc2)CC1,77,0.0,Ar-Br|Ar-OR,Alkenyl-Bpin,,Ar-Alkyl|Ar-OH,XPhos Pd G2,,K3PO4,,,,,,540-69-2/7440-05-3,MeOH/Dioxane/H2O,N(R)CO2R,"Chemical Communications (Cambridge, United Kingdom) (2018), 54(1), 46-49",Alkenyl-Bpin|Ar-Br -> Ar-OH || Alkyl-N(R)CO2R
suzuki_miyaura_sample500,buchwald_hartwig_cn,COc1ccc(B(O)O)cc1.Nc1nc(N)c(Br)cc1Br>>Nc1nc(N)c(-c2ccc(O)cc2)cc1-c1ccc(O)cc1,83,0.0,Ar-B(OH)2|Ar-OR,Ar-Br,,Ar-Ar|Ar-OH,dppf-PdCl2,,Na2CO3/NaHCO3,BBr3,,,,,,H2O/MeCN/DCM,Pyridine / NH2,"Journal of Medicinal Chemistry (2017), 60(24), 10056-10070",Ar-B(OH)2|Ar-Br -> Ar-OH || Ar-NH2|Pyridine
suzuki_miyaura_sample500,,Cn1nc(-c2ccccc2)cc1CBr.COc1cncc(B2OC(C)(C)C(C)(C)O2)c1>>Cn1nc(-c2ccccc2)cc1Cc1cncc(O)c1,7,0.0,Bn-Br,Ar-Bpin|Ar-OR,,Ar-Alkyl|Ar-OH,dppf-PdCl2,,Cs2CO3,,,,,,Hydrobromic acid,EtOH/DME/H2O,Pyridine / AromN,"European Journal of Medicinal Chemistry (2018), 143591-597",Ar-Bpin|Bn-Br -> Ar-OH || Alkyl-AromN|Ar-Ar|Pyridine
suzuki_miyaura_sample500,,COc1cncc(B2OC(C)(C)C(C)(C)O2)c1.BrCc1cnc(-c2ccccc2)s1>>Oc1cncc(Cc2cnc(-c3ccccc3)s2)c1,7,0.0,Ar-Bpin|Ar-OR,Bn-Br,,Ar-Alkyl|Ar-OH,dppf-PdCl2,,Cs2CO3,,,,,,Hydrobromic acid,EtOH/DME/H2O,Pyridine / Thiazole,"European Journal of Medicinal Chemistry (2018), 143591-597",Ar-Bpin|Bn-Br -> Ar-OH || Ar-Ar|Pyridine|Thiazole
suzuki_miyaura_sample500,suzuki_miyaura,CN(C)S(=O)(=O)Nc1ccc2ccc3ncc(Cl)cc3c(=O)c2c1.CC1(C)OB(c2cnn(CC(F)CO[Si](C)(C)C(C)(C)C)c2)OC1(C)C>>CN(C)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(CC(F)CO)c4)cc3c(=O)c2c1,58,0.0,Ar-Cl,Ar-Bpin|Alkyl-Si*,,Ar-Ar|RCH2-OH,Pd2(dba)3,Tri-tert-butylphosphine tetrafluoroborate,Potassium Fluoride,,,,,,,DMF,Pyridine / AromN / F / Sulfamide,"Journal of Medicinal Chemistry (2011), 54(12), 4092-4108",Ar-Bpin|Ar-Cl -> RCH2-OH || Alkyl-AromN|Ar-Sulfamide|Pyridine|R2CH-F
suzuki_miyaura_sample500,,CC(C)(C)c1ccc(B(O)O)cc1.C=C(Br)c1ccc(O[Si](C(C)C)(C(C)C)C(C)C)cc1>>C=C(c1ccc(O)cc1)c1ccc(C(C)(C)C)cc1,80,0.0,Ar-B(OH)2,Alkenyl-Br|Alkyl-Si*,,Ar-OH,Pd(OAc)2,XPhos,K2CO3,,,,TBAF,,,MeCN/H2O/THF,,"Journal of the American Chemical Society (2019), 141(2), 1074-1083",Alkenyl-Br|Ar-B(OH)2 -> Ar-OH || Ar-Alkenyl|Ar-Alkyl
suzuki_miyaura_sample500,,OB(O)c1ccc(C(F)(F)F)cc1.C=C(Br)c1ccc(O[Si](C(C)C)(C(C)C)C(C)C)cc1>>C=C(c1ccc(O)cc1)c1ccc(C(F)(F)F)cc1,80,0.0,Ar-B(OH)2,Alkenyl-Br|Alkyl-Si*,,Ar-OH,Pd(OAc)2,XPhos,K2CO3,,,,TBAF,,,MeCN/H2O/THF,CF3,"Journal of the American Chemical Society (2019), 141(2), 1074-1083",Alkenyl-Br|Ar-B(OH)2 -> Ar-OH || Ar-Alkenyl|Ar-CF3
suzuki_miyaura_sample500,,O=[N+]([O-])c1ccc(B(O)O)cc1.C=C(Br)c1ccc(O[Si](C(C)C)(C(C)C)C(C)C)cc1>>C=C(c1ccc(O)cc1)c1ccc([N+](=O)[O-])cc1,80,0.0,Ar-B(OH)2,Alkenyl-Br|Alkyl-Si*,,Ar-OH,Pd(OAc)2,XPhos,K2CO3,,,,TBAF,,,MeCN/H2O/THF,NO2,"Journal of the American Chemical Society (2019), 141(2), 1074-1083",Alkenyl-Br|Ar-B(OH)2 -> Ar-OH || Ar-Alkenyl|Ar-NO2
suzuki_miyaura_sample500,,COC(=O)c1ccc(B(O)O)cc1.C=C(Br)c1ccc(O[Si](C(C)C)(C(C)C)C(C)C)cc1>>C=C(c1ccc(O)cc1)c1ccc(C(=O)OC)cc1,80,0.0,Ar-B(OH)2,Alkenyl-Br|Alkyl-Si*,,Ar-OH,Pd(OAc)2,XPhos,K2CO3,,,,TBAF,,,MeCN/H2O/THF,CO2R,"Journal of the American Chemical Society (2019), 141(2), 1074-1083",Alkenyl-Br|Ar-B(OH)2 -> Ar-OH || Ar-Alkenyl|Ar-CO2R
suzuki_miyaura_sample500,suzuki_miyaura,OB(O)c1ccc(-c2ccccc2)cc1.C=C(Br)c1ccc(O[Si](C(C)C)(C(C)C)C(C)C)cc1>>C=C(c1ccc(O)cc1)c1ccc(-c2ccccc2)cc1,80,0.0,Ar-B(OH)2,Alkenyl-Br|Alkyl-Si*,,Ar-OH,Pd(OAc)2,XPhos,K2CO3,,,,TBAF,,,MeCN/H2O/THF,,"Journal of the American Chemical Society (2019), 141(2), 1074-1083",Alkenyl-Br|Ar-B(OH)2 -> Ar-OH || Ar-Alkenyl|Ar-Ar
suzuki_miyaura_sample500,,C#Cc1ccc(B(O)O)cc1.C=C(Br)c1ccc(O[Si](C(C)C)(C(C)C)C(C)C)cc1>>C#Cc1ccc(C(=C)c2ccc(O)cc2)cc1,80,0.0,Ar-B(OH)2,Alkenyl-Br|Alkyl-Si*,,Ar-OH,Pd(OAc)2,XPhos,K2CO3,,,,TBAF,,,MeCN/H2O/THF,Alkynyl_terminal,"Journal of the American Chemical Society (2019), 141(2), 1074-1083",Alkenyl-Br|Ar-B(OH)2 -> Ar-OH || Ar-Alkenyl|Ar-Alkynyl_terminal
suzuki_miyaura_sample500,,COc1cccc(B(O)O)c1.C=C(Br)c1ccc(O[Si](C(C)C)(C(C)C)C(C)C)cc1>>C=C(c1ccc(O)cc1)c1cccc(OC)c1,80,0.0,Ar-B(OH)2,Alkenyl-Br|Alkyl-Si*,,Ar-OH,Pd(OAc)2,XPhos,K2CO3,,,,TBAF,,,MeCN/H2O/THF,OR,"Journal of the American Chemical Society (2019), 141(2), 1074-1083",Alkenyl-Br|Ar-B(OH)2 -> Ar-OH || Ar-Alkenyl|Ar-OR
suzuki_miyaura_sample500,,OB(O)c1ccccc1F.C=C(Br)c1ccc(O[Si](C(C)C)(C(C)C)C(C)C)cc1>>C=C(c1ccc(O)cc1)c1ccccc1F,80,0.0,Ar-B(OH)2,Alkenyl-Br|Alkyl-Si*,,Ar-OH,Pd(OAc)2,XPhos,K2CO3,,,,TBAF,,,MeCN/H2O/THF,F,"Journal of the American Chemical Society (2019), 141(2), 1074-1083",Alkenyl-Br|Ar-B(OH)2 -> Ar-OH || Ar-Alkenyl|Ar-F
suzuki_miyaura_sample500,,OB(O)c1ccsc1.C=C(Br)c1ccc(O[Si](C(C)C)(C(C)C)C(C)C)cc1>>C=C(c1ccc(O)cc1)c1ccsc1,80,0.0,Ar-B(OH)2,Alkenyl-Br|Alkyl-Si*,,Ar-OH,Pd(OAc)2,XPhos,K2CO3,,,,TBAF,,,MeCN/H2O/THF,Thiophene,"Journal of the American Chemical Society (2019), 141(2), 1074-1083",Alkenyl-Br|Ar-B(OH)2 -> Ar-OH || Ar-Alkenyl|Thiophene
suzuki_miyaura_sample500,,OB(O)c1ccc2ccccc2c1.C=C(Br)c1ccc(O[Si](C(C)C)(C(C)C)C(C)C)cc1>>C=C(c1ccc(O)cc1)c1ccc2ccccc2c1,80,0.0,Ar-B(OH)2,Alkenyl-Br|Alkyl-Si*,,Ar-OH,Pd(OAc)2,XPhos,K2CO3,,,,TBAF,,,MeCN/H2O/THF,,"Journal of the American Chemical Society (2019), 141(2), 1074-1083",Alkenyl-Br|Ar-B(OH)2 -> Ar-OH || Ar-Alkenyl
suzuki_miyaura_sample500,,O=Cc1ccc(B(O)O)cc1.C=C(Br)c1ccc(O[Si](C(C)C)(C(C)C)C(C)C)cc1>>C=C(c1ccc(O)cc1)c1ccc(C=O)cc1,80,0.0,Ar-B(OH)2,Alkenyl-Br|Alkyl-Si*,,Ar-OH,Pd(OAc)2,XPhos,K2CO3,,,,TBAF,,,MeCN/H2O/THF,CHO,"Journal of the American Chemical Society (2019), 141(2), 1074-1083",Alkenyl-Br|Ar-B(OH)2 -> Ar-OH || Ar-Alkenyl|Ar-CHO
suzuki_miyaura_sample500,suzuki_miyaura,CCS(=O)(=O)c1ccc(B2OC(C)(C)C(C)(C)O2)c(OC)c1.CC(C)(C)[Si](C)(C)Oc1ccc(Cl)c(I)c1>>CCS(=O)(=O)c1ccc(-c2cc(O)ccc2Cl)c(OC)c1,72,0.0,Ar-Bpin,Ar-I|Alkyl-Si*,,Ar-Ar|Ar-OH,dppf-PdCl2,,Cs2CO3/NH3,HCl,,,,,,Dioxane/H2O/MeOH,Cl / OR / SR,"Journal of Medicinal Chemistry (2019), 62(12), 5773-5796",Ar-Bpin|Ar-I -> Ar-OH || Ar-Cl|Ar-OR|Ar-SR|R_acidic-H
suzuki_miyaura_sample500,suzuki_miyaura,CC(C)c1ccccc1Br.COc1cccc(OC)c1B(O)O>>CC(C)c1ccccc1-c1c(O)cccc1O,81,0.0,Ar-Br,Ar-B(OH)2|Ar-OR,,Ar-Ar|Ar-OH,Pd2(dba)3  CHCl3,SPhos,K3PO4,BBr3,,,,,,H2O/PhMe/DCM,,"Angewandte Chemie, International Edition (2020), 59(20), 7897-7905",Ar-B(OH)2|Ar-Br -> Ar-OH || Ar-Alkyl
suzuki_miyaura_sample500,,CB(O)O.COc1ccc(Br)c2c1C13c4c(OC)ccc(Br)c4CC1CCCC3C2>>Cc1cc(I)c(O)c2c1CC1CCCC3Cc4c(C)cc(I)c(O)c4C213,86,0.0,Alkyl-B(OH)2,Ar-Br|Ar-OR,,Ar-Alkyl|Ar-I|Ar-OH,dppf-PdCl2,,K3PO4,BBr3/p-TsOH,,,,,"516-12-1/Sodiumthiosulfate,0.01NStandardizedSolution",Dioxane/H2O/DCM,,"Advanced Synthesis & Catalysis (2021), 363(1), 200-207",Alkyl-B(OH)2|Ar-Br -> Ar-I || Ar-Alkyl
suzuki_miyaura_sample500,,C=C(B1OC(C)(C)C(C)(C)O1)c1ccccc1.COc1cc(I)c(C2(O[Si](C)(C)C(C)(C)C)CC2)cc1OC>>C=C(c1ccccc1)c1cc(OC)c(OC)cc1C1(O)CC1,70,0.0,Alkenyl-Bpin,Ar-I|Alkyl-Si*,,R3C-OH,Pd(OAc)2,PPh3,K3PO4/NaHCO3,,,,TBAF,,,DME/H2O/THF,OR,"Organic Letters (2021), 23(12), 4710-4714",Alkenyl-Bpin|Ar-I -> R3C-OH || Ar-Alkenyl|Ar-Alkyl|Ar-OR
suzuki_miyaura_sample500,,CC1(C)OB(CC(CCO[Si](C)(C)C(C)(C)C)B2OC(C)(C)C(C)(C)O2)OC1(C)C.Brc1ccccc1>>OCCC(CO)c1ccccc1,72,-0.71,Alkyl-Bpin|Alkyl-Si*,Ar-Br,,Ar-Alkyl|RCH2-OH,Pd2(dba)3,RuPhos,KOH/NaOH,p-TsOH,,,,,Hydrogen peroxide,MeOH/PhMe/THF/H2O,,"Journal of the American Chemical Society (2015), 137(27), 8712-8715",Alkyl-Bpin|Ar-Br -> RCH2-OH || None
suzuki_miyaura_sample500,,CC1(C)OB(CC(CO[Si](C)(C)C(C)(C)C)B2OC(C)(C)C(C)(C)O2)OC1(C)C.Brc1ccccc1>>OCC(O)Cc1ccccc1,77,0.71,Alkyl-Bpin|Alkyl-Si*,Ar-Br,,Ar-Alkyl|R2CH-OH|RCH2-OH,Pd2(dba)3,RuPhos,KOH/NaOH,p-TsOH,,,,,Hydrogen peroxide,MeOH/PhMe/THF/H2O,,"Journal of the American Chemical Society (2015), 137(27), 8712-8715",Alkyl-Bpin|Ar-Br -> RCH2-OH || None
suzuki_miyaura_sample500,suzuki_miyaura,OB(O)c1ccccc1.Nc1ccc(F)cc1I>>Fc1ccc(I)c(-c2ccccc2)c1,82,0.0,Ar-B(OH)2,Ar-NH2,,Ar-Ar,Pd(OAc)2,,K2CO3,HCl,,,KI,,sodium nitrite,Me2CO/H2O,F / I,"Organic Letters (2016), 18(20), 5192-5195",Ar-B(OH)2|Ar-NH2 -> Ar-Ar || Ar-F|Ar-I
suzuki_miyaura_sample500,suzuki_miyaura,OB(O)c1cccc(-c2ccccc2)c1.Nc1ccc(-c2ccccc2)cc1I>>Ic1ccc(-c2ccccc2)cc1-c1cccc(-c2ccccc2)c1,70,0.0,Ar-B(OH)2,Ar-NH2,,Ar-Ar,Pd(OAc)2,,K2CO3,HCl,,,KI,,sodium nitrite,Me2CO/H2O,I,"Organic Letters (2016), 18(20), 5192-5195",Ar-B(OH)2|Ar-NH2 -> Ar-Ar || Ar-Ar|Ar-I
suzuki_miyaura_sample500,suzuki_miyaura,OB(O)c1cccc(C(F)(F)F)c1.Nc1ccc(C(F)(F)F)cc1I>>FC(F)(F)c1cccc(-c2cc(C(F)(F)F)ccc2I)c1,92,0.0,Ar-B(OH)2,Ar-NH2,,Ar-Ar,Pd(OAc)2,,K2CO3,HCl,,,KI,,sodium nitrite,Me2CO/H2O,CF3 / I,"Organic Letters (2016), 18(20), 5192-5195",Ar-B(OH)2|Ar-NH2 -> Ar-Ar || Ar-CF3|Ar-I
suzuki_miyaura_sample500,suzuki_miyaura,Cc1ccc(B(O)O)cc1.Cc1ccc(N)c(I)c1>>Cc1ccc(-c2cc(C)ccc2I)cc1,79,-0.71,Ar-B(OH)2,Ar-NH2,,Ar-Ar,Pd(OAc)2,,K2CO3,HCl,,,KI,,sodium nitrite,Me2CO/H2O,I,"Organic Letters (2016), 18(20), 5192-5195",Ar-B(OH)2|Ar-NH2 -> Ar-Ar || Ar-Alkyl|Ar-I
suzuki_miyaura_sample500,suzuki_miyaura,OB(O)c1ccc(Cl)cc1.Nc1cc(Cl)ccc1I>>Clc1ccc(-c2ccc(Cl)cc2I)cc1,75,0.0,Ar-B(OH)2,Ar-NH2,,Ar-Ar,Pd(OAc)2,,K2CO3,HCl,,,KI,,sodium nitrite,Me2CO/H2O,Cl / I,"Organic Letters (2016), 18(20), 5192-5195",Ar-B(OH)2|Ar-NH2 -> Ar-Ar || Ar-Cl|Ar-I
suzuki_miyaura_sample500,suzuki_miyaura,Cc1ccc(B(O)O)cc1.Cc1ccc(I)c(N)c1>>Cc1ccc(-c2ccc(C)cc2I)cc1,86,0.71,Ar-B(OH)2,Ar-NH2,,Ar-Ar,Pd(OAc)2,,K2CO3,HCl,,,KI,,sodium nitrite,Me2CO/H2O,I,"Organic Letters (2016), 18(20), 5192-5195",Ar-B(OH)2|Ar-NH2 -> Ar-Ar || Ar-Alkyl|Ar-I
suzuki_miyaura_sample500,buchwald_hartwig_cn,CC(C)(C)OC(=O)N1CCC(I)CC1.BrC1=Cc2ccccc2NB1c1cccc2c1sc1ccccc12>>CC(C)(C)OC(=O)N1CCC(C2=Cc3ccccc3NB2c2cccc3c2sc2ccccc23)CC1,74,0.0,R2CH-I,Alkenyl-Br,,None,NiCl2(dme),"4,4'-Dimethyl-2,2'-bipyridine",,,,Mn,,,536-75-4/Sodium tetrafluoroborate,Cyclohexane/DMAc,Benzothiophene / NHR / N(R)CO2R,"Organic Letters (2014), 16(14), 3692-3695",Alkenyl-Br|R2CH-I -> None || Alkyl-N(R)CO2R|Ar-Alkenyl|Ar-NHR|Benzothiophene
suzuki_miyaura_sample500,,ClC(Cl)Cl.OB(O)c1ccccc1.Clc1ccc(I)cc1>>O=C(c1ccccc1)c1ccc(Cl)cc1,82,0.71,Alkyl-Cl,Ar-B(OH)2,Ar-I,Ar-COR,FeCl2,,Na2CO3,,,,PivOH/NaI,,21351-79-1,PEG-400,Cl,"Green Chemistry (2016), 18(21), 5782-5787",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-Cl
suzuki_miyaura_sample500,,ClC(Cl)Cl.OB(O)c1ccccc1.Fc1ccc(I)cc1>>O=C(c1ccccc1)c1ccc(F)cc1,94,0.71,Alkyl-Cl,Ar-B(OH)2,Ar-I,Ar-COR,FeCl2,,Na2CO3,,,,PivOH/NaI,,21351-79-1,PEG-400,F,"Green Chemistry (2016), 18(21), 5782-5787",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-F
suzuki_miyaura_sample500,,ClC(Cl)Cl.OB(O)c1ccccc1.Cc1ccc(I)cc1>>Cc1ccc(C(=O)c2ccccc2)cc1,90,0.79,Alkyl-Cl,Ar-B(OH)2,Ar-I,Ar-COR,FeCl2,,Na2CO3,,,,PivOH/NaI,,21351-79-1,PEG-400,,"Green Chemistry (2016), 18(21), 5782-5787",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-Alkyl
suzuki_miyaura_sample500,,ClC(Cl)Cl.OB(O)c1ccccc1.Cc1ccccc1I>>Cc1ccccc1C(=O)c1ccccc1,90,0.79,Alkyl-Cl,Ar-B(OH)2,Ar-I,Ar-COR,FeCl2,,Na2CO3,,,,PivOH/NaI,,21351-79-1,PEG-400,,"Green Chemistry (2016), 18(21), 5782-5787",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-Alkyl
suzuki_miyaura_sample500,,ClC(Cl)Cl.OB(O)c1ccccc1.COc1ccc(I)cc1>>COc1ccc(C(=O)c2ccccc2)cc1,84,0.92,Alkyl-Cl,Ar-B(OH)2,Ar-I,Ar-COR,FeCl2,,Na2CO3,,,,PivOH/NaI,,21351-79-1,PEG-400,OR,"Green Chemistry (2016), 18(21), 5782-5787",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-OR
suzuki_miyaura_sample500,,ClC(Cl)Cl.Cc1ccc(I)cc1.OB(O)c1ccc(F)cc1>>Cc1ccc(C(=O)c2ccc(F)cc2)cc1,83,0.0,Alkyl-Cl,Ar-I,Ar-B(OH)2,Ar-COR,FeCl2,,Na2CO3,,,,PivOH/NaI,,21351-79-1,PEG-400,F,"Green Chemistry (2016), 18(21), 5782-5787",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-Alkyl|Ar-F
suzuki_miyaura_sample500,,ClC(Cl)Cl.Cc1cccc(I)c1.OB(O)c1ccc2ccccc2c1>>Cc1cccc(C(=O)c2ccc3ccccc3c2)c1,80,-0.56,Alkyl-Cl,Ar-I,Ar-B(OH)2,Ar-COR,FeCl2,,Na2CO3,,,,PivOH/NaI,,21351-79-1,PEG-400,,"Green Chemistry (2016), 18(21), 5782-5787",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-Alkyl
suzuki_miyaura_sample500,,ClC(Cl)Cl.OB(O)c1ccccc1.COc1ccccc1I>>COc1ccccc1C(=O)c1ccccc1,75,-1.4,Alkyl-Cl,Ar-B(OH)2,Ar-I,Ar-COR,FeCl2,,Na2CO3,,,,PivOH/NaI,,21351-79-1,PEG-400,OR,"Green Chemistry (2016), 18(21), 5782-5787",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-OR
suzuki_miyaura_sample500,,ClC(Cl)Cl.O=[N+]([O-])c1ccc(I)cc1.OB(O)c1ccc(Cl)cc1>>O=C(c1ccc(Cl)cc1)c1ccc([N+](=O)[O-])cc1,80,0.0,Alkyl-Cl,Ar-I,Ar-B(OH)2,Ar-COR,FeCl2,,Na2CO3,,,,PivOH/NaI,,21351-79-1,PEG-400,Cl / NO2,"Green Chemistry (2016), 18(21), 5782-5787",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-Cl|Ar-NO2
suzuki_miyaura_sample500,,ClC(Cl)Cl.Cc1ccc(I)cc1.OB(O)c1ccc(Cl)cc1>>Cc1ccc(C(=O)c2ccc(Cl)cc2)cc1,82,-0.71,Alkyl-Cl,Ar-I,Ar-B(OH)2,Ar-COR,FeCl2,,Na2CO3,,,,PivOH/NaI,,21351-79-1,PEG-400,Cl,"Green Chemistry (2016), 18(21), 5782-5787",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-Alkyl|Ar-Cl
suzuki_miyaura_sample500,,ClC(Cl)Cl.COc1ccc(I)cc1.Cc1ccccc1B(O)O>>COc1ccc(C(=O)c2ccccc2C)cc1,70,-0.71,Alkyl-Cl,Ar-I,Ar-B(OH)2,Ar-COR,FeCl2,,Na2CO3,,,,PivOH/NaI,,21351-79-1,PEG-400,OR,"Green Chemistry (2016), 18(21), 5782-5787",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-Alkyl|Ar-OR
suzuki_miyaura_sample500,,ClC(Cl)Cl.Clc1ccc(I)cc1.OB(O)c1cccc2c1oc1ccccc12>>O=C(c1ccc(Cl)cc1)c1cccc2c1oc1ccccc12,72,0.0,Alkyl-Cl,Ar-I,Ar-B(OH)2,Ar-COR,FeCl2,,KOAc/Na2CO3,,,,NaI,,21351-79-1,PEG-400,Benzofuran / Cl,"Green Chemistry (2016), 18(21), 5782-5787",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-Cl|Benzofuran
suzuki_miyaura_sample500,,ClC(Cl)Cl.OB(O)c1ccccc1.Ic1ccccc1>>O=C(c1ccccc1)c1ccccc1,94,1.08,Alkyl-Cl,Ar-B(OH)2,Ar-I,Ar-COR,FeCl2,,Na2CO3,,,,PivOH/NaI,,21351-79-1,PEG-400,,"Green Chemistry (2016), 18(21), 5782-5787",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || None
suzuki_miyaura_sample500,,ClC(Cl)Cl.Cc1ccc(I)cc1.OCc1ccc(B(O)O)cc1>>Cc1ccc(C(=O)c2ccc(CO)cc2)cc1,91,0.0,Alkyl-Cl,Ar-I,Ar-B(OH)2,Ar-COR,FeCl2,,Na2CO3,,,,PivOH/NaI,,21351-79-1,PEG-400,OH,"Green Chemistry (2016), 18(21), 5782-5787",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-Alkyl|Bn-OH
suzuki_miyaura_sample500,,ClC(Cl)Cl.Ic1cccc2ccccc12.OB(O)c1ccccc1>>O=C(c1ccccc1)c1cccc2ccccc12,82,-0.17,Alkyl-Cl,Ar-I,Ar-B(OH)2,Ar-COR,FeCl2,,Na2CO3,,,,PivOH/NaI,,21351-79-1,PEG-400,,"Green Chemistry (2016), 18(21), 5782-5787",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || None
suzuki_miyaura_sample500,,ClC(Cl)Cl.OB(O)c1ccccc1.Cc1cc(C)cc(I)c1>>Cc1cc(C)cc(C(=O)c2ccccc2)c1,87,0.38,Alkyl-Cl,Ar-B(OH)2,Ar-I,Ar-COR,FeCl2,,Na2CO3,,,,PivOH/NaI,,21351-79-1,PEG-400,,"Green Chemistry (2016), 18(21), 5782-5787",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-Alkyl
suzuki_miyaura_sample500,,ClC(Cl)Cl.Clc1ccc(I)cc1.Cc1cccc(B(O)O)c1>>Cc1cccc(C(=O)c2ccc(Cl)cc2)c1,85,0.71,Alkyl-Cl,Ar-I,Ar-B(OH)2,Ar-COR,FeCl2,,Na2CO3,,,,PivOH/NaI,,21351-79-1,PEG-400,Cl,"Green Chemistry (2016), 18(21), 5782-5787",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-Alkyl|Ar-Cl
suzuki_miyaura_sample500,,ClC(Cl)Cl.OB(O)c1ccccc1.FC(F)(F)c1ccc(I)cc1>>O=C(c1ccccc1)c1ccc(C(F)(F)F)cc1,77,0.0,Alkyl-Cl,Ar-B(OH)2,Ar-I,Ar-COR,FeCl2,,Na2CO3,,,,PivOH/NaI,,21351-79-1,PEG-400,CF3,"Green Chemistry (2016), 18(21), 5782-5787",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-CF3
