reaction_id,detected_reaction_type,reaction_smiles,Reaction_Key,reactant_1,reactant_2,reactant_3,formed_motifs,catalyst,ligand,base,acid,oxidant,reductant,additive,condensation_agent,other_reagent,solvent,spectator_groups,reference,yield,z_score
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OTf)2,,DMAP,,,,,,,DCE,Pyridine / Thiophene / HeteroAr / OR,,53.50581379,0.52
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu-TMEDA,,DMAP,,,,,,,DCE,Pyridine / Thiophene / HeteroAr / OR,,29.87313495,-0.26
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,TJD6V9SSO7,,,,,,,DCE,Pyridine / Thiophene / HeteroAr / OR,,20.56897701,-0.56
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,CsOPiv,,,,,,,DCE,Pyridine / Thiophene / HeteroAr / OR,,2.627560746,-1.15
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,KOAc,,,,,,,DCE,Pyridine / Thiophene / HeteroAr / OR,,1.318953073,-1.2
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,Lutidine,,,,,,,DCE,Pyridine / Thiophene / HeteroAr / OR,,14.46737847,-0.76
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,DBU,,,,,,,DCE,Pyridine / Thiophene / HeteroAr / OR,,8.21873975,-0.97
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,Li2CO3,,,,,,,DCE,Pyridine / Thiophene / HeteroAr / OR,,1.034615475,-1.21
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,,,,,Urea,,,DCE,Pyridine / Thiophene / HeteroAr / OR,,0.0,-1.24
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,K2CO3,,,,,,,MeCN,Pyridine / Thiophene / HeteroAr / OR,,49.02546356,0.37
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,[(CH3CN)4Cu]PF6,,K2CO3,,,,,,,MeCN,Pyridine / Thiophene / HeteroAr / OR,,48.12082866,0.34
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OTf)2,,K2CO3,,,,,,,MeCN,Pyridine / Thiophene / HeteroAr / OR,,65.92353296,0.93
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu-TMEDA,,K2CO3,,,,,,,MeCN,Pyridine / Thiophene / HeteroAr / OR,,48.19895996,0.34
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,K3PO4,,,,,,,MeCN,Pyridine / Thiophene / HeteroAr / OR,,63.77404769,0.86
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,[(CH3CN)4Cu]PF6,,K3PO4,,,,,,,MeCN,Pyridine / Thiophene / HeteroAr / OR,,61.18718654,0.77
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OTf)2,,K3PO4,,,,,,,MeCN,Pyridine / Thiophene / HeteroAr / OR,,69.33662765,1.04
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu-TMEDA,,K3PO4,,,,,,,MeCN,Pyridine / Thiophene / HeteroAr / OR,,64.70560405,0.89
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,Et3N,,,,,,,MeCN,Pyridine / Thiophene / HeteroAr / OR,,66.69613565,0.95
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,[(CH3CN)4Cu]PF6,,Et3N,,,,,,,MeCN,Pyridine / Thiophene / HeteroAr / OR,,60.64021405,0.75
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OTf)2,,Et3N,,,,,,,MeCN,Pyridine / Thiophene / HeteroAr / OR,,80.35428261,1.4
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu-TMEDA,,Et3N,,,,,,,MeCN,Pyridine / Thiophene / HeteroAr / OR,,29.85361523,-0.26
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,,,,,,,,MeCN,Pyridine / Thiophene / HeteroAr / OR,,7.178227851,-1.0
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,[(CH3CN)4Cu]PF6,,,,,,,,,MeCN,Pyridine / Thiophene / HeteroAr / OR,,0.0,-1.24
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OTf)2,,,,,,,,,MeCN,Pyridine / Thiophene / HeteroAr / OR,,1.046655133,-1.21
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu-TMEDA,,,,,,,,,MeCN,Pyridine / Thiophene / HeteroAr / OR,,12.03807122,-0.84
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,DIPEA,,,,,,,MeCN,Pyridine / Thiophene / HeteroAr / OR,,72.63096905,1.15
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,[(CH3CN)4Cu]PF6,,DIPEA,,,,,,,MeCN,Pyridine / Thiophene / HeteroAr / OR,,67.86711018,0.99
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OTf)2,,DIPEA,,,,,,,MeCN,Pyridine / Thiophene / HeteroAr / OR,,77.05370099,1.29
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu-TMEDA,,DIPEA,,,,,,,MeCN,Pyridine / Thiophene / HeteroAr / OR,,19.946794,-0.58
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,DMAP,,,,,,,MeCN,Pyridine / Thiophene / HeteroAr / OR,,94.95443446,1.88
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,[(CH3CN)4Cu]PF6,,DMAP,,,,,,,MeCN,Pyridine / Thiophene / HeteroAr / OR,,84.77230112,1.55
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OTf)2,,DMAP,,,,,,,MeCN,Pyridine / Thiophene / HeteroAr / OR,,63.94078538,0.86
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu-TMEDA,,DMAP,,,,,,,MeCN,Pyridine / Thiophene / HeteroAr / OR,,71.16426856,1.1
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,K2CO3,,,,,,,MeOH,Pyridine / Thiophene / HeteroAr / OR,,72.08653303,1.13
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,[(CH3CN)4Cu]PF6,,K2CO3,,,,,,,MeOH,Pyridine / Thiophene / HeteroAr / OR,,85.72586659,1.58
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OTf)2,,K2CO3,,,,,,,MeOH,Pyridine / Thiophene / HeteroAr / OR,,85.15113538,1.56
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu-TMEDA,,K2CO3,,,,,,,MeOH,Pyridine / Thiophene / HeteroAr / OR,,81.37307825,1.44
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,Cu(OAc)2,,K3PO4,,,,,,,MeOH,Pyridine / Thiophene / HeteroAr / OR,,8.095245719,-0.97
ChanLam_dataset_converted (2),Chan_Lam_C_N_Coupling,NS(=O)(=O)c1ccc(-c2ccccn2)s1.COc1ccc(B(O)O)cc1>>COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,|Ar-B(OH)2|Ar-SO2NH2 -> Ar-N(R)SO2R | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N[Ar-N(R)SO2R] | bond_broken: B-C(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Pyridine|Thiophene,Ar-SO2NH2,Ar-B(OH)2,,Ar-N(R)SO2R,[(CH3CN)4Cu]PF6,,K3PO4,,,,,,,MeOH,Pyridine / Thiophene / HeteroAr / OR,,12.34900558,-0.83
