schema_version,observation_id,reaction_id,canonical_reaction_id,source_dataset,source_row_number,source_declared_family,admission_tier,admission_reasons,reaction_smiles,canonical_reaction_smiles,evidence_quality,transformation_class,transformation_confidence,named_family,family_confidence,reaction_label,reaction_label_status,yield_pct,temperature_c,time_h,condition_recipe_id,raw_recipe_id,catalyst_cas,reagent_cas,solvent_cas,condition_resolved_count,condition_unresolved_count,condition_invalid_count,condition_identity_uncertainty,reaction_signature_id,signature_l0_exact,signature_l1_handle,signature_l2_transformation,signature_l3_bond_edit,signature_l4_environment,reaction_signature_json,reference
1.3,OBS1:3ddb8a04e612e9001d6b6772615a65e455c0e102cdb8ca8a4522ad467bc0cdd5,31-004-CAS-19846448,CRX1:fac65e1cb557ad5ca2c63f4a3f1767ab9ad9582d6e24bef33a95c8377a679c59,suzuki_miyaura,21,Suzuki_Miyaura,review,missing_verified_reaction_signature,C=C(C)[C@@H]1CC[C@@]2(C)OB(O)C[C@@H]12.COc1cc(OC)c(C(=O)C(C)C)cc1Br>>C=C(C)[C@@H]1CC[C@@](C)(O)[C@H]1Cc1cc(C(=O)C(C)C)c(OC)cc1OC,C=C(C)[C@@H]1CC[C@@]2(C)OB(O)C[C@@H]12.COc1cc(OC)c(C(=O)C(C)C)cc1Br>>C=C(C)[C@@H]1CC[C@@](C)(O)[C@H]1Cc1cc(C(=O)C(C)C)c(OC)cc1OC,reactant_grammar_only,,0.0,,0.0,Ar–Br + Other–OH →,reactant_only,73.0,,,COND1:catalyst=3375-31-3+657408-07-6|reagent=534-17-8|solvent=108-88-3,RAWCOND1:8204510d94ec8948dff263bd78be4bfe0ca7361e57402fd27c20a294e5bd45f1,3375-31-3|657408-07-6,534-17-8,108-88-3,4,0,0,False,,,,,,,,"Angewandte Chemie, International Edition (2019), 58(9), 2734-2738"
1.3,OBS1:c4d447e84a87b13d148c97582b5462da6a449d657d50cd95973e838801876c99,31-004-CAS-19846449,CRX1:6c8d798e56f2fa3c298c66788cb41921d017eebae5dc2769c93c6cd234fdc8dd,suzuki_miyaura,22,Suzuki_Miyaura,review,missing_verified_reaction_signature,CC(=O)c1ccc(Br)cc1.C=C(C)[C@@H]1CC[C@@]2(C)OB(O)C[C@@H]12>>C=C(C)[C@@H]1CC[C@@](C)(O)[C@H]1Cc1ccc(C(C)=O)cc1,C=C(C)[C@@H]1CC[C@@]2(C)OB(O)C[C@@H]12.CC(=O)c1ccc(Br)cc1>>C=C(C)[C@@H]1CC[C@@](C)(O)[C@H]1Cc1ccc(C(C)=O)cc1,reactant_grammar_only,,0.0,,0.0,Ar–Br + Other–OH →,reactant_only,70.0,,,COND1:catalyst=3375-31-3+657408-07-6|reagent=534-17-8|solvent=108-88-3,RAWCOND1:8204510d94ec8948dff263bd78be4bfe0ca7361e57402fd27c20a294e5bd45f1,3375-31-3|657408-07-6,534-17-8,108-88-3,4,0,0,False,,,,,,,,"Angewandte Chemie, International Edition (2019), 58(9), 2734-2738"
1.3,OBS1:3bdd6ff13e1ef0f223652ca1dee2415680c494ab0ef5fb5f886ec5d7072ddb41,31-004-CAS-2107480,CRX1:48336debfd609e8ed815bed351930b244aeb90bf0b052a4217fce8abe1197a22,suzuki_miyaura,23,Suzuki_Miyaura,review,missing_verified_reaction_signature,OB1OCc2ccccc21.CC(C)(C)c1cc(Br)c(N)c(Br)c1>>CC(C)(C)c1cc(-c2ccccc2CO)c(N)c(-c2ccccc2CO)c1,CC(C)(C)c1cc(Br)c(N)c(Br)c1.OB1OCc2ccccc21>>CC(C)(C)c1cc(-c2ccccc2CO)c(N)c(-c2ccccc2CO)c1,reactant_grammar_only,,0.0,,0.0,Ar–Br + Other–OH →,reactant_only,90.0,,,COND1:catalyst=14221-01-3|reagent=584-08-7|solvent=108-88-3+64-17-5+7732-18-5,RAWCOND1:5193c7b91fb390fc72e9bc04c746ffbba8ee788c090a6a4972d857094477254f,14221-01-3,584-08-7,108-88-3|64-17-5|7732-18-5,5,0,0,False,,,,,,,,"Angewandte Chemie, International Edition (2014), 53(39), 10520-10524"
1.3,OBS1:193ca6375baeb4c33352f1caa0abb63a32c97d45fcc5d893f2773ec5f1c500a7,31-004-CAS-22584634,CRX1:994c7940c99565f2b89900faaee6a203447371b0413dca9d9791c96d15158f7a,suzuki_miyaura,24,Suzuki_Miyaura,review,missing_verified_reaction_signature,Ic1ccccc1.CC1(C)OB(C[C@@H]2C=CB(O)O[C@H]2c2ccccc2)OC1(C)C>>O[C@@H](c1ccccc1)[C@@H](/C=C\c1ccccc1)Cc1ccccc1,CC1(C)OB(C[C@@H]2C=CB(O)O[C@H]2c2ccccc2)OC1(C)C.Ic1ccccc1>>O[C@@H](c1ccccc1)[C@@H](/C=C\c1ccccc1)Cc1ccccc1,reactant_grammar_only,,0.0,,0.0,(Ar–I + Other–OH) OR (Ar–I + R–BPin) →,ambiguous_reactants,70.0,,,COND1:catalyst=95464-05-4|reagent=7778-53-2|solvent=109-99-9+7732-18-5,RAWCOND1:080ae7b637493c01ce097e37a2a8c126ef2b89952e255c3ec62ca482ebcadb15,95464-05-4,7778-53-2,109-99-9|7732-18-5,4,0,0,False,,,,,,,,"Organic Letters (2020), 22(18), 7321-7326"
1.3,OBS1:81f8b6a8a80fe51732d959177c975ef8229b542d51cb7baca532247aa7c111db,31-004-CAS-23300705,CRX1:27064d375df5f5507525ddca970c3e9d4a3d60becde83819fe84740048d21121,suzuki_miyaura,25,Suzuki_Miyaura,review,missing_verified_reaction_signature,Ic1ccccc1.CC1=C[C@@H](C)[C@H](c2ccccc2)OB1O>>C/C(=C/[C@@H](C)[C@@H](O)c1ccccc1)c1ccccc1,CC1=C[C@@H](C)[C@H](c2ccccc2)OB1O.Ic1ccccc1>>C/C(=C/[C@@H](C)[C@@H](O)c1ccccc1)c1ccccc1,reactant_grammar_only,,0.0,,0.0,Ar–I + Other–OH →,reactant_only,79.0,,,COND1:catalyst=13965-03-2|reagent=13400-13-0|solvent=75-09-2,RAWCOND1:f565cdc3e6eb599f38d33cb05b19f1bbec27291dbbc108a14af744a8b889dab8,13965-03-2,13400-13-0,75-09-2,3,0,0,False,,,,,,,,"Chemistry - A European Journal (2021), 27(11), 3861-3868"
1.3,OBS1:93b40e8da393754bb1c5da3c82cf06a0f54d6047b8059d3cfd16d1c043f87e94,31-004-CAS-23534937,CRX1:f8eb3df657e52204922ee72e9902c69c158b4c90c8264eeaf3c622e4b51c2a77,suzuki_miyaura,26,Suzuki_Miyaura,review,missing_verified_reaction_signature,OB1OCCc2cc3c(cc21)OCO3.COc1ccc2cc(Cl)ncc2c1OC>>COc1ccc2cc(-c3cc4c(cc3CCO)OCO4)ncc2c1OC,COc1ccc2cc(Cl)ncc2c1OC.OB1OCCc2cc3c(cc21)OCO3>>COc1ccc2cc(-c3cc4c(cc3CCO)OCO4)ncc2c1OC,reactant_grammar_only,,0.0,,0.0,HeteroAr–Cl + Other–OH →,reactant_only,85.0,,,COND1:catalyst=51364-51-3+564483-18-7|reagent=497-19-8|solvent=108-88-3+64-17-5,RAWCOND1:01360b80e09bbb50d7fcf16117315115f21490b51a95887b938a085bf20f10d4,51364-51-3|564483-18-7,497-19-8,108-88-3|64-17-5,5,0,0,False,,,,,,,,"Organic Letters (2021), 23(4), 1327-1332"
1.3,OBS1:f79bf3fcda0fcc1e8e0aca5e5ac609070d0dc10c3cebb031367dc8259309c931,31-004-CAS-23535046,CRX1:4cd0dc28797c4660710eb919b3a115ef139c1ec522c0e6ac4a7e4ed68c1f957a,suzuki_miyaura,27,Suzuki_Miyaura,review,missing_verified_reaction_signature,COc1cc2c(cc1OC)B(O)OCC2.COc1ccc2cc(Cl)ncc2c1OC>>COc1cc(CCO)c(-c2cc3ccc(OC)c(OC)c3cn2)cc1OC,COc1cc2c(cc1OC)B(O)OCC2.COc1ccc2cc(Cl)ncc2c1OC>>COc1cc(CCO)c(-c2cc3ccc(OC)c(OC)c3cn2)cc1OC,reactant_grammar_only,,0.0,,0.0,HeteroAr–Cl + Other–OH →,reactant_only,88.0,,,COND1:catalyst=51364-51-3+564483-18-7|reagent=497-19-8|solvent=108-88-3+64-17-5,RAWCOND1:01360b80e09bbb50d7fcf16117315115f21490b51a95887b938a085bf20f10d4,51364-51-3|564483-18-7,497-19-8,108-88-3|64-17-5,5,0,0,False,,,,,,,,"Organic Letters (2021), 23(4), 1327-1332"
1.3,OBS1:6eff1be427e8f52ec82c05a424195e69930e072401d24706d6a84a90231e9ba4,31-004-CAS-23535078,CRX1:5853c938ec878bf6d813bdb3ea86d1cc542a8d2ac2925257e1eadba258dbfaa1,suzuki_miyaura,28,Suzuki_Miyaura,review,missing_verified_reaction_signature,OB1OCCc2cc3c(cc21)OCO3.Clc1cc2ccc3c(c2cn1)OCO3>>OCCc1cc2c(cc1-c1cc3ccc4c(c3cn1)OCO4)OCO2,Clc1cc2ccc3c(c2cn1)OCO3.OB1OCCc2cc3c(cc21)OCO3>>OCCc1cc2c(cc1-c1cc3ccc4c(c3cn1)OCO4)OCO2,reactant_grammar_only,,0.0,,0.0,HeteroAr–Cl + Other–OH →,reactant_only,84.0,,,COND1:catalyst=51364-51-3+564483-18-7|reagent=497-19-8|solvent=108-88-3+64-17-5,RAWCOND1:01360b80e09bbb50d7fcf16117315115f21490b51a95887b938a085bf20f10d4,51364-51-3|564483-18-7,497-19-8,108-88-3|64-17-5,5,0,0,False,,,,,,,,"Organic Letters (2021), 23(4), 1327-1332"
1.3,OBS1:2e7b7b34f35c9b21295a8b24c354a08cda56d08a1b66c72ac01fdd0798ffaf2d,31-004-CAS-23535114,CRX1:27f7b5711534727c6de041c4d2c6ad3b8a4c52439a74097da43ab1f249f3d5b3,suzuki_miyaura,29,Suzuki_Miyaura,review,missing_verified_reaction_signature,COc1ccc(COc2cc3c(cc2OC)B(O)OCC3)cc1.Clc1cc2ccc3c(c2cn1)OCO3>>COc1ccc(COc2cc(CCO)c(-c3cc4ccc5c(c4cn3)OCO5)cc2OC)cc1,COc1ccc(COc2cc3c(cc2OC)B(O)OCC3)cc1.Clc1cc2ccc3c(c2cn1)OCO3>>COc1ccc(COc2cc(CCO)c(-c3cc4ccc5c(c4cn3)OCO5)cc2OC)cc1,reactant_grammar_only,,0.0,,0.0,HeteroAr–Cl + Other–OH →,reactant_only,73.0,,,COND1:catalyst=51364-51-3+564483-18-7|reagent=497-19-8|solvent=108-88-3+64-17-5,RAWCOND1:01360b80e09bbb50d7fcf16117315115f21490b51a95887b938a085bf20f10d4,51364-51-3|564483-18-7,497-19-8,108-88-3|64-17-5,5,0,0,False,,,,,,,,"Organic Letters (2021), 23(4), 1327-1332"
1.3,OBS1:20d6d06c0d9df1bef3f6bd8552a9aa3ce853359794d2fac2df7a2a9ae4276aa4,31-004-CAS-23535470,CRX1:e114fe9d32f5c0046de181314c775df12c398d64cdda68a2c5050cdd0ae6cff8,suzuki_miyaura,30,Suzuki_Miyaura,review,missing_verified_reaction_signature,COc1ccc(COc2cc3c(cc2OC)B(O)OCC3)cc1.COc1ccc(COc2ccc3cc(Cl)ncc3c2OC)cc1>>COc1ccc(COc2cc(CCO)c(-c3cc4ccc(OCc5ccc(OC)cc5)c(OC)c4cn3)cc2OC)cc1,COc1ccc(COc2cc3c(cc2OC)B(O)OCC3)cc1.COc1ccc(COc2ccc3cc(Cl)ncc3c2OC)cc1>>COc1ccc(COc2cc(CCO)c(-c3cc4ccc(OCc5ccc(OC)cc5)c(OC)c4cn3)cc2OC)cc1,reactant_grammar_only,,0.0,,0.0,HeteroAr–Cl + Other–OH →,reactant_only,72.0,,,COND1:catalyst=51364-51-3+564483-18-7|reagent=497-19-8|solvent=108-88-3+64-17-5,RAWCOND1:01360b80e09bbb50d7fcf16117315115f21490b51a95887b938a085bf20f10d4,51364-51-3|564483-18-7,497-19-8,108-88-3|64-17-5,5,0,0,False,,,,,,,,"Organic Letters (2021), 23(4), 1327-1332"
1.3,OBS1:04c785fe44e07980fb320ead37942b43d0c5856aaad7a32f76e7818bdc5c2628,31-004-CAS-23535578,CRX1:51590f08f178f5b0d18d302a35dd372a2cf3a32604229f4f79a825f09c6a24c6,suzuki_miyaura,31,Suzuki_Miyaura,review,missing_verified_reaction_signature,COc1cc2c(cc1OC)B(O)OCC2.COc1ccc(COc2c(OC)ccc3cc(Cl)ncc23)cc1>>COc1ccc(COc2c(OC)ccc3cc(-c4cc(OC)c(OC)cc4CCO)ncc23)cc1,COc1cc2c(cc1OC)B(O)OCC2.COc1ccc(COc2c(OC)ccc3cc(Cl)ncc23)cc1>>COc1ccc(COc2c(OC)ccc3cc(-c4cc(OC)c(OC)cc4CCO)ncc23)cc1,reactant_grammar_only,,0.0,,0.0,HeteroAr–Cl + Other–OH →,reactant_only,75.0,,,COND1:catalyst=51364-51-3+564483-18-7|reagent=497-19-8|solvent=108-88-3+64-17-5,RAWCOND1:01360b80e09bbb50d7fcf16117315115f21490b51a95887b938a085bf20f10d4,51364-51-3|564483-18-7,497-19-8,108-88-3|64-17-5,5,0,0,False,,,,,,,,"Organic Letters (2021), 23(4), 1327-1332"
1.3,OBS1:fea04a0d925aa8c60f044c2f033cd7d6b07b16b4d551c3b970286db97065bbe5,31-004-CAS-23535995,CRX1:ceec4f984d8d4f714314c392141b884353dc72078de2839f5fa7bd335a4fd36d,suzuki_miyaura,32,Suzuki_Miyaura,review,missing_verified_reaction_signature,OB1OCCc2cc3c(cc21)OCO3.COc1ccc(COc2c(OC)ccc3c(C)c(Cl)ncc23)cc1>>COc1ccc(COc2c(OC)ccc3c(C)c(-c4cc5c(cc4CCO)OCO5)ncc23)cc1,COc1ccc(COc2c(OC)ccc3c(C)c(Cl)ncc23)cc1.OB1OCCc2cc3c(cc21)OCO3>>COc1ccc(COc2c(OC)ccc3c(C)c(-c4cc5c(cc4CCO)OCO5)ncc23)cc1,reactant_grammar_only,,0.0,,0.0,HeteroAr–Cl + Other–OH →,reactant_only,85.0,,,COND1:catalyst=51364-51-3+564483-18-7|reagent=497-19-8|solvent=108-88-3+64-17-5,RAWCOND1:01360b80e09bbb50d7fcf16117315115f21490b51a95887b938a085bf20f10d4,51364-51-3|564483-18-7,497-19-8,108-88-3|64-17-5,5,0,0,False,,,,,,,,"Organic Letters (2021), 23(4), 1327-1332"
1.3,OBS1:707b3981a1d75d343183a5ecc1f89e27835b34c00f4e409ad38c14599964d205,31-004-CAS-23536301,CRX1:4d093cf6ac40fc65cfb43d421800e34f5773addb8480de2e2eca3c7e2ae586af,suzuki_miyaura,33,Suzuki_Miyaura,review,missing_verified_reaction_signature,COc1ccc(COc2cc3c(cc2OC)B(O)OCC3)cc1.COc1ccc(COc2c(OC)ccc3cc(Cl)ncc23)cc1>>COc1ccc(COc2cc(CCO)c(-c3cc4ccc(OC)c(OCc5ccc(OC)cc5)c4cn3)cc2OC)cc1,COc1ccc(COc2c(OC)ccc3cc(Cl)ncc23)cc1.COc1ccc(COc2cc3c(cc2OC)B(O)OCC3)cc1>>COc1ccc(COc2cc(CCO)c(-c3cc4ccc(OC)c(OCc5ccc(OC)cc5)c4cn3)cc2OC)cc1,reactant_grammar_only,,0.0,,0.0,HeteroAr–Cl + Other–OH →,reactant_only,75.0,,,COND1:catalyst=51364-51-3+564483-18-7|reagent=497-19-8|solvent=108-88-3+64-17-5,RAWCOND1:01360b80e09bbb50d7fcf16117315115f21490b51a95887b938a085bf20f10d4,51364-51-3|564483-18-7,497-19-8,108-88-3|64-17-5,5,0,0,False,,,,,,,,"Organic Letters (2021), 23(4), 1327-1332"
1.3,OBS1:be921e26d94550eea5294de553d74d12f7f63670777dfb5a4fb3d55f6b3f15d4,31-004-CAS-23536451,CRX1:14f5d78d2d3f246c4398e4268ab503618087c82722abe886324cbbdb12aa2b0b,suzuki_miyaura,34,Suzuki_Miyaura,review,missing_verified_reaction_signature,COc1ccc(COc2cc3c(cc2OC)CCOB3O)cc1.COc1ccc2cc(Cl)ncc2c1OC>>COc1ccc(COc2cc(-c3cc4ccc(OC)c(OC)c4cn3)c(CCO)cc2OC)cc1,COc1ccc(COc2cc3c(cc2OC)CCOB3O)cc1.COc1ccc2cc(Cl)ncc2c1OC>>COc1ccc(COc2cc(-c3cc4ccc(OC)c(OC)c4cn3)c(CCO)cc2OC)cc1,reactant_grammar_only,,0.0,,0.0,HeteroAr–Cl + Other–OH →,reactant_only,85.0,,,COND1:catalyst=51364-51-3+564483-18-7|reagent=497-19-8|solvent=108-88-3+64-17-5,RAWCOND1:01360b80e09bbb50d7fcf16117315115f21490b51a95887b938a085bf20f10d4,51364-51-3|564483-18-7,497-19-8,108-88-3|64-17-5,5,0,0,False,,,,,,,,"Organic Letters (2021), 23(4), 1327-1332"
1.3,OBS1:6d9ed27c647130d3a76bac52adb48c52c5a6e3bf3aa8b45808693e9c5aa821d3,31-004-CAS-23536555,CRX1:daa4c1ff4d1ab0daa1ec8a89afeead35de6975aae181b7894b4c0b92af4c36d4,suzuki_miyaura,35,Suzuki_Miyaura,review,missing_verified_reaction_signature,COc1cc2c(cc1OC)B(O)OCC2.COc1ccc2c(C)c(Cl)ncc2c1OC>>COc1cc(CCO)c(-c2ncc3c(OC)c(OC)ccc3c2C)cc1OC,COc1cc2c(cc1OC)B(O)OCC2.COc1ccc2c(C)c(Cl)ncc2c1OC>>COc1cc(CCO)c(-c2ncc3c(OC)c(OC)ccc3c2C)cc1OC,reactant_grammar_only,,0.0,,0.0,HeteroAr–Cl + Other–OH →,reactant_only,92.0,,,COND1:catalyst=51364-51-3+564483-18-7|reagent=497-19-8|solvent=108-88-3+64-17-5,RAWCOND1:01360b80e09bbb50d7fcf16117315115f21490b51a95887b938a085bf20f10d4,51364-51-3|564483-18-7,497-19-8,108-88-3|64-17-5,5,0,0,False,,,,,,,,"Organic Letters (2021), 23(4), 1327-1332"
1.3,OBS1:46095f4abc0cfac035e90e91524b44e3724c672459159565f3eb63edbbed6ad6,31-004-CAS-23536978,CRX1:e97a8b01682c39f3295d98b57cd21b61e1e52e6980f245698feab77ef93d49dc,suzuki_miyaura,36,Suzuki_Miyaura,review,missing_verified_reaction_signature,OB1OCCc2cc3c(cc21)OCO3.COc1ccc2c(C)c(Cl)ncc2c1OC>>COc1ccc2c(C)c(-c3cc4c(cc3CCO)OCO4)ncc2c1OC,COc1ccc2c(C)c(Cl)ncc2c1OC.OB1OCCc2cc3c(cc21)OCO3>>COc1ccc2c(C)c(-c3cc4c(cc3CCO)OCO4)ncc2c1OC,reactant_grammar_only,,0.0,,0.0,HeteroAr–Cl + Other–OH →,reactant_only,94.0,,,COND1:catalyst=51364-51-3+564483-18-7|reagent=497-19-8|solvent=108-88-3+64-17-5,RAWCOND1:01360b80e09bbb50d7fcf16117315115f21490b51a95887b938a085bf20f10d4,51364-51-3|564483-18-7,497-19-8,108-88-3|64-17-5,5,0,0,False,,,,,,,,"Organic Letters (2021), 23(4), 1327-1332"
1.3,OBS1:fd5b7a92cc963288236f3e6607ca1d8195b233c1f6eaf7a7e2e7ad9d8b914455,31-004-CAS-23537012,CRX1:141584a461d11f073ff1f16cbec3b9f0db6313b322d23a1bfaca68f49be4c733,suzuki_miyaura,37,Suzuki_Miyaura,review,missing_verified_reaction_signature,COc1ccc(COc2cc3c(cc2OC)CCOB3O)cc1.Clc1cc2ccc3c(c2cn1)OCO3>>COc1ccc(COc2cc(-c3cc4ccc5c(c4cn3)OCO5)c(CCO)cc2OC)cc1,COc1ccc(COc2cc3c(cc2OC)CCOB3O)cc1.Clc1cc2ccc3c(c2cn1)OCO3>>COc1ccc(COc2cc(-c3cc4ccc5c(c4cn3)OCO5)c(CCO)cc2OC)cc1,reactant_grammar_only,,0.0,,0.0,HeteroAr–Cl + Other–OH →,reactant_only,76.0,,,COND1:catalyst=51364-51-3+564483-18-7|reagent=497-19-8|solvent=108-88-3+64-17-5,RAWCOND1:01360b80e09bbb50d7fcf16117315115f21490b51a95887b938a085bf20f10d4,51364-51-3|564483-18-7,497-19-8,108-88-3|64-17-5,5,0,0,False,,,,,,,,"Organic Letters (2021), 23(4), 1327-1332"
1.3,OBS1:494a7490d373374241359c838b6b218d7593601ae04c4325e127602e54bf4d0e,31-004-CAS-23537210,CRX1:aa26e85f5e4cd9327503d0f67f1d6b5759329ee5e50b79bb7c2c73da74c4652b,suzuki_miyaura,38,Suzuki_Miyaura,review,missing_verified_reaction_signature,COc1ccc(COc2cc3c(cc2OC)B(O)OCC3)cc1.COc1ccc2cc(Cl)ncc2c1OC>>COc1ccc(COc2cc(CCO)c(-c3cc4ccc(OC)c(OC)c4cn3)cc2OC)cc1,COc1ccc(COc2cc3c(cc2OC)B(O)OCC3)cc1.COc1ccc2cc(Cl)ncc2c1OC>>COc1ccc(COc2cc(CCO)c(-c3cc4ccc(OC)c(OC)c4cn3)cc2OC)cc1,reactant_grammar_only,,0.0,,0.0,HeteroAr–Cl + Other–OH →,reactant_only,88.0,,,COND1:catalyst=51364-51-3+564483-18-7|reagent=497-19-8|solvent=108-88-3+64-17-5,RAWCOND1:01360b80e09bbb50d7fcf16117315115f21490b51a95887b938a085bf20f10d4,51364-51-3|564483-18-7,497-19-8,108-88-3|64-17-5,5,0,0,False,,,,,,,,"Organic Letters (2021), 23(4), 1327-1332"
1.3,OBS1:2b4630a98924ebc54d793cbcd26807eeb769b430f7f8af1fa24eb83cd37181f5,31-004-CAS-23537703,CRX1:945dc12b0614742a311fb3b472555cedddd4fd04d16237d99f5ca167bde819cb,suzuki_miyaura,39,Suzuki_Miyaura,review,missing_verified_reaction_signature,OB1OCCc2cc3c(cc21)OCO3.COc1ccc(COc2c(OC)ccc3cc(Cl)ncc23)cc1>>COc1ccc(COc2c(OC)ccc3cc(-c4cc5c(cc4CCO)OCO5)ncc23)cc1,COc1ccc(COc2c(OC)ccc3cc(Cl)ncc23)cc1.OB1OCCc2cc3c(cc21)OCO3>>COc1ccc(COc2c(OC)ccc3cc(-c4cc5c(cc4CCO)OCO5)ncc23)cc1,reactant_grammar_only,,0.0,,0.0,HeteroAr–Cl + Other–OH →,reactant_only,78.0,,,COND1:catalyst=51364-51-3+564483-18-7|reagent=497-19-8|solvent=108-88-3+64-17-5,RAWCOND1:01360b80e09bbb50d7fcf16117315115f21490b51a95887b938a085bf20f10d4,51364-51-3|564483-18-7,497-19-8,108-88-3|64-17-5,5,0,0,False,,,,,,,,"Organic Letters (2021), 23(4), 1327-1332"
1.3,OBS1:2f4114a2ce645b2fdaeccef9514a741353e4e66404652080b27042a915af3a9b,31-004-CAS-23537961,CRX1:29349d9302a97fb56d62081b8ad462f96745426d839b0b059e460dbf0ccbe2a5,suzuki_miyaura,40,Suzuki_Miyaura,review,missing_verified_reaction_signature,COc1cc2c(cc1OC)B(O)OCC2.COc1ccc(COc2c(OC)ccc3c(C)c(Cl)ncc23)cc1>>COc1ccc(COc2c(OC)ccc3c(C)c(-c4cc(OC)c(OC)cc4CCO)ncc23)cc1,COc1cc2c(cc1OC)B(O)OCC2.COc1ccc(COc2c(OC)ccc3c(C)c(Cl)ncc23)cc1>>COc1ccc(COc2c(OC)ccc3c(C)c(-c4cc(OC)c(OC)cc4CCO)ncc23)cc1,reactant_grammar_only,,0.0,,0.0,HeteroAr–Cl + Other–OH →,reactant_only,83.0,,,COND1:catalyst=51364-51-3+564483-18-7|reagent=497-19-8|solvent=108-88-3+64-17-5,RAWCOND1:01360b80e09bbb50d7fcf16117315115f21490b51a95887b938a085bf20f10d4,51364-51-3|564483-18-7,497-19-8,108-88-3|64-17-5,5,0,0,False,,,,,,,,"Organic Letters (2021), 23(4), 1327-1332"
1.3,OBS1:e4fdbef46efc2fb3f76c825f41ee0cc7c2ddd580c0b806968daddcda8ca4e045,31-004-CAS-23538034,CRX1:657f127c62f68732e43cf7bb1792721a77947dae8465a6bae5c77111bbd6f28f,suzuki_miyaura,41,Suzuki_Miyaura,review,missing_verified_reaction_signature,COc1ccc(COc2cc3c(cc2OC)CCOB3O)cc1.COc1ccc(COc2ccc3cc(Cl)ncc3c2OC)cc1>>COc1ccc(COc2cc(-c3cc4ccc(OCc5ccc(OC)cc5)c(OC)c4cn3)c(CCO)cc2OC)cc1,COc1ccc(COc2cc3c(cc2OC)CCOB3O)cc1.COc1ccc(COc2ccc3cc(Cl)ncc3c2OC)cc1>>COc1ccc(COc2cc(-c3cc4ccc(OCc5ccc(OC)cc5)c(OC)c4cn3)c(CCO)cc2OC)cc1,reactant_grammar_only,,0.0,,0.0,HeteroAr–Cl + Other–OH →,reactant_only,76.0,,,COND1:catalyst=51364-51-3+564483-18-7|reagent=497-19-8|solvent=108-88-3+64-17-5,RAWCOND1:01360b80e09bbb50d7fcf16117315115f21490b51a95887b938a085bf20f10d4,51364-51-3|564483-18-7,497-19-8,108-88-3|64-17-5,5,0,0,False,,,,,,,,"Organic Letters (2021), 23(4), 1327-1332"
1.3,OBS1:57ac227ef0ca0f15629610b4e1ad5cf1fc8409dd3fdacb217f28fad626d16819,31-004-CAS-23538070,CRX1:28d42507beaf7e04bd390df0532260c80ca21ac6e1a7b2a24c8bdc8bf8bd1230,suzuki_miyaura,42,Suzuki_Miyaura,review,missing_verified_reaction_signature,COc1cc2c(cc1OC)B(O)OCC2.Clc1cc2ccc3c(c2cn1)OCO3>>COc1cc(CCO)c(-c2cc3ccc4c(c3cn2)OCO4)cc1OC,COc1cc2c(cc1OC)B(O)OCC2.Clc1cc2ccc3c(c2cn1)OCO3>>COc1cc(CCO)c(-c2cc3ccc4c(c3cn2)OCO4)cc1OC,reactant_grammar_only,,0.0,,0.0,HeteroAr–Cl + Other–OH →,reactant_only,88.0,,,COND1:catalyst=51364-51-3+564483-18-7|reagent=497-19-8|solvent=108-88-3+64-17-5,RAWCOND1:01360b80e09bbb50d7fcf16117315115f21490b51a95887b938a085bf20f10d4,51364-51-3|564483-18-7,497-19-8,108-88-3|64-17-5,5,0,0,False,,,,,,,,"Organic Letters (2021), 23(4), 1327-1332"
1.3,OBS1:6b5909db11a7ad0aa3e84cdb8a48de2ebb05e41e4d552d9af7867d045ca1b24e,31-004-CAS-23538116,CRX1:ce87decab18bdc54dc7d09cfca1bb07b32e8210a5e2b8e331bae5f78a9d05721,suzuki_miyaura,43,Suzuki_Miyaura,review,missing_verified_reaction_signature,OB1OCCc2cc3c(cc21)OCO3.COc1c(Br)ccc2cc(Br)ncc12>>COc1c(Br)ccc2cc(-c3cc4c(cc3CCO)OCO4)ncc12,COc1c(Br)ccc2cc(Br)ncc12.OB1OCCc2cc3c(cc21)OCO3>>COc1c(Br)ccc2cc(-c3cc4c(cc3CCO)OCO4)ncc12,reactant_grammar_only,,0.0,,0.0,(Ar–Br + Other–OH) OR (HeteroAr–Br + Other–OH) →,ambiguous_reactants,73.0,,,COND1:catalyst=51364-51-3+603-35-0|reagent=497-19-8|solvent=108-88-3+64-17-5+7732-18-5,RAWCOND1:d006e491c7ab840aec3eb14cfc2da5983088f4e82ef571f82867313fe4ccbd91,51364-51-3|603-35-0,497-19-8,108-88-3|64-17-5|7732-18-5,6,0,0,False,,,,,,,,"Organic Letters (2021), 23(4), 1327-1332"
