reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-614-CAS-36601305,31-614-CAS-36601305,Reaction_20251106_1637 (1).rdf,Catalytic hydrogenation,97,,,C(#CC1CCCCC1)c1ccccc1,[2H]/C(=C(\[2H])C1CCCCC1)c1ccccc1,C(#CC1CCCCC1)c1ccccc1>>[2H]/C(=C(\[2H])C1CCCCC1)c1ccccc1,Modulation of metal species as control point for Ni-catalyzed stereo divergent semi hydrogenation of alkynes with water,"Wu, Yuanqi; Ao, Yuhui; Li, Zhiming; Liu, Chunhui; Zhao, Jinbo; Gao, Wenyu; Li, Xuemeng; Wang, Hui; Liu, Yongsheng; Liu, Yu","Nature Communications (2023), 14(1), 1655","Modulation of metal species as control point for Ni-catalyzed stereo divergent semi hydrogenation of alkynes with water | Wu, Yuanqi; Ao, Yuhui; Li, Zhiming; Liu, Chunhui; Zhao, Jinbo; Gao, Wenyu; Li, Xuemeng; Wang, Hui; Liu, Yongsheng; Liu, Yu | Nature Communications (2023), 14(1), 1655",33414-83-4,1698917-58-6,"532-32-1, 7789-20-0, 73183-34-3","13462-88-9, 17217-57-1",68-12-2,,,,,,,1,1,97,,,,,,,"{""1"": 97}","[{""index"": 1, ""cas_rn"": ""33414-83-4"", ""smiles"": ""C(#CC1CCCCC1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1698917-58-6"", ""yield_pct"": ""97"", ""smiles"": ""[2H]/C(=C(\\[2H])C1CCCCC1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""532-32-1""}, {""index"": 2, ""cas_rn"": ""7789-20-0""}, {""index"": 3, ""cas_rn"": ""73183-34-3""}]","[{""index"": 1, ""cas_rn"": ""13462-88-9""}, {""index"": 2, ""cas_rn"": ""17217-57-1""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}]","stereoselective (Z/E ratio = >99/1), sealed tube used",
31-614-CAS-36601308,31-614-CAS-36601308,Reaction_20251106_1637 (3).rdf,Catalytic hydrogenation,4,,,Cc1ccc(C#Cc2ccc(C)cc2)cc1,[2H]/C(=C(\[2H])c1ccc(C)cc1)c1ccc(C)cc1.[2H]/C(=C(/[2H])c1ccc(C)cc1)c1ccc(C)cc1,Cc1ccc(C#Cc2ccc(C)cc2)cc1>>[2H]/C(=C(\[2H])c1ccc(C)cc1)c1ccc(C)cc1.[2H]/C(=C(/[2H])c1ccc(C)cc1)c1ccc(C)cc1,Modulation of metal species as control point for Ni-catalyzed stereo divergent semi hydrogenation of alkynes with water,"Wu, Yuanqi; Ao, Yuhui; Li, Zhiming; Liu, Chunhui; Zhao, Jinbo; Gao, Wenyu; Li, Xuemeng; Wang, Hui; Liu, Yongsheng; Liu, Yu","Nature Communications (2023), 14(1), 1655","Modulation of metal species as control point for Ni-catalyzed stereo divergent semi hydrogenation of alkynes with water | Wu, Yuanqi; Ao, Yuhui; Li, Zhiming; Liu, Chunhui; Zhao, Jinbo; Gao, Wenyu; Li, Xuemeng; Wang, Hui; Liu, Yongsheng; Liu, Yu | Nature Communications (2023), 14(1), 1655",2789-88-0,"61358-47-2, 2929316-95-8","2923-18-4, 7789-20-0, 73183-34-3","366-18-7, 13462-88-9",68-12-2,,,,,,,1,1,4,87,,,,,,"{""1"": 4, ""2"": 87}","[{""index"": 1, ""cas_rn"": ""2789-88-0"", ""smiles"": ""Cc1ccc(C#Cc2ccc(C)cc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""61358-47-2"", ""yield_pct"": ""4"", ""smiles"": ""[2H]/C(=C(\\[2H])c1ccc(C)cc1)c1ccc(C)cc1""}, {""index"": 2, ""cas_rn"": ""2929316-95-8"", ""yield_pct"": ""87"", ""smiles"": ""[2H]/C(=C(/[2H])c1ccc(C)cc1)c1ccc(C)cc1""}]","[{""index"": 1, ""cas_rn"": ""2923-18-4""}, {""index"": 2, ""cas_rn"": ""7789-20-0""}, {""index"": 3, ""cas_rn"": ""73183-34-3""}]","[{""index"": 1, ""cas_rn"": ""366-18-7""}, {""index"": 2, ""cas_rn"": ""13462-88-9""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}]","stereoselective, sealed tube used",
31-614-CAS-36608682,31-614-CAS-36608682,Reaction_20251106_1637 (2).rdf,Catalytic hydrogenation,88,,,COC(=O)C1C2C=CC(C1C(=O)OC)C(C(=O)OC)C2C(=O)OC,COC(=O)C1C2CCC(C1C(=O)OC)C(C(=O)OC)C2C(=O)OC,COC(=O)C1C2C=CC(C1C(=O)OC)C(C(=O)OC)C2C(=O)OC>>COC(=O)C1C2CCC(C1C(=O)OC)C(C(=O)OC)C2C(=O)OC,"Synthesis of bicyclo[2.2.2]octane-2,3:5,6-tetracarboxylic dianhydride","Jin, Yan; Shi, Yuanmei; Zheng, Jie; Feng, Baicheng","Indian Journal of Heterocyclic Chemistry (2022), 32(2), 177-180","Synthesis of bicyclo[2.2.2]octane-2,3:5,6-tetracarboxylic dianhydride | Jin, Yan; Shi, Yuanmei; Zheng, Jie; Feng, Baicheng | Indian Journal of Heterocyclic Chemistry (2022), 32(2), 177-180",72598-54-0,250135-70-7,1333-74-0,7440-05-3,67-56-1,,,,,,,1,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""72598-54-0"", ""smiles"": ""COC(=O)C1C2C=CC(C1C(=O)OC)C(C(=O)OC)C2C(=O)OC""}]","[{""index"": 1, ""cas_rn"": ""250135-70-7"", ""yield_pct"": ""88"", ""smiles"": ""COC(=O)C1C2CCC(C1C(=O)OC)C(C(=O)OC)C2C(=O)OC""}]","[{""index"": 1, ""cas_rn"": ""1333-74-0""}]","[{""index"": 1, ""cas_rn"": ""7440-05-3""}]","[{""index"": 1, ""cas_rn"": ""67-56-1""}]","thermal, high pressure reactor used",
31-614-CAS-36703775,31-614-CAS-36703775,Reaction_20251106_1637 (2).rdf,Catalytic hydrogenation,90,,,C=CC[C@@]1(O)[C@H]2[C@@H]3C[C@H]4[C@H]5[C@@H]3[C@@]13CC(C)=C(C)C[C@]53[C@]1(CC=CCO1)[C@H]42,CCC[C@@]1(O)[C@H]2[C@@H]3C[C@H]4[C@H]5[C@@H]3[C@@]13CC(C)=C(C)C[C@]53[C@]1(CCCCO1)[C@H]42,C=CC[C@@]1(O)[C@H]2[C@@H]3C[C@H]4[C@H]5[C@@H]3[C@@]13CC(C)=C(C)C[C@]53[C@]1(CC=CCO1)[C@H]42>>CCC[C@@]1(O)[C@H]2[C@@H]3C[C@H]4[C@H]5[C@@H]3[C@@]13CC(C)=C(C)C[C@]53[C@]1(CCCCO1)[C@H]42,Synthesis of Pentacycloundecane (PCUD) Based Spiro-Pyrano-Cage Framework via Ring-Closing Metathesis,"Kotha, Sambasivarao; Salman, Mohammad; Cheekatla, Subba Rao","Molbank (2023), 2023(1), M1567","Synthesis of Pentacycloundecane (PCUD) Based Spiro-Pyrano-Cage Framework via Ring-Closing Metathesis | Kotha, Sambasivarao; Salman, Mohammad; Cheekatla, Subba Rao | Molbank (2023), 2023(1), M1567",2935951-39-4,2935951-40-7,1333-74-0,7440-05-3,141-78-6,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""2935951-39-4"", ""smiles"": ""C=CC[C@@]1(O)[C@H]2[C@@H]3C[C@H]4[C@H]5[C@@H]3[C@@]13CC(C)=C(C)C[C@]53[C@]1(CC=CCO1)[C@H]42""}]","[{""index"": 1, ""cas_rn"": ""2935951-40-7"", ""yield_pct"": ""90"", ""smiles"": ""CCC[C@@]1(O)[C@H]2[C@@H]3C[C@H]4[C@H]5[C@@H]3[C@@]13CC(C)=C(C)C[C@]53[C@]1(CCCCO1)[C@H]42""}]","[{""index"": 1, ""cas_rn"": ""1333-74-0""}]","[{""index"": 1, ""cas_rn"": ""7440-05-3""}]","[{""index"": 1, ""cas_rn"": ""141-78-6""}]",,
31-614-CAS-36795120,31-614-CAS-36795120,Reaction_20251106_1637 (2).rdf,Catalytic hydrogenation,86,,,FC(F)(F)C1(C(F)(F)F)NC2C=CC1C2,FC(F)(F)C1(C(F)(F)F)NC2CCC1C2,FC(F)(F)C1(C(F)(F)F)NC2C=CC1C2>>FC(F)(F)C1(C(F)(F)F)NC2CCC1C2,"Reactions of bis(trifluoromethyl)-substituted 2-azanorbornenes and 2-azanorbornanes: electrophilic addition, N-substitution, and hydrogenation","Khokhlov, S. S.; Kutkin, A. V.","Russian Chemical Bulletin (2023), 72(5), 1233-1239","Reactions of bis(trifluoromethyl)-substituted 2-azanorbornenes and 2-azanorbornanes: electrophilic addition, N-substitution, and hydrogenation | Khokhlov, S. S.; Kutkin, A. V. | Russian Chemical Bulletin (2023), 72(5), 1233-1239",1619-90-5,2939776-40-4,"1333-74-0, 7440-02-0",,60-29-7,,,,,,,1,1,86,,,,,,,"{""1"": 86}","[{""index"": 1, ""cas_rn"": ""1619-90-5"", ""smiles"": ""FC(F)(F)C1(C(F)(F)F)NC2C=CC1C2""}]","[{""index"": 1, ""cas_rn"": ""2939776-40-4"", ""yield_pct"": ""86"", ""smiles"": ""FC(F)(F)C1(C(F)(F)F)NC2CCC1C2""}]","[{""index"": 1, ""cas_rn"": ""1333-74-0""}, {""index"": 2, ""cas_rn"": ""7440-02-0""}]",[],"[{""index"": 1, ""cas_rn"": ""60-29-7""}]",flow system used,
31-614-CAS-36846858,31-614-CAS-36846858,Reaction_20251106_1637 (1).rdf,Catalytic hydrogenation,96,,,C=Cc1nc(Cl)nc(Cl)c1OCCCOc1ccccc1/C=C/C(=O)OC(C)(C)C,CCc1nc(Cl)nc(Cl)c1OCCCOc1ccccc1CCC(=O)OC(C)(C)C,C=Cc1nc(Cl)nc(Cl)c1OCCCOc1ccccc1/C=C/C(=O)OC(C)(C)C>>CCc1nc(Cl)nc(Cl)c1OCCCOc1ccccc1CCC(=O)OC(C)(C)C,"Functionalization of 2,4-Dichloropyrimidines by 2,2,6,6-Tetramethylpiperidyl Zinc Base Enables Modular Synthesis of Antimalarial Diaminopyrimidine P218 and Analogues","Meirelles, Matheus A.; de Toledo, Ian; Thurow, Samuel; Barreiro, Gabriela; Counago, Rafael M.; Pilli, Ronaldo A.","Journal of Organic Chemistry (2023), 88(13), 9475-9487","Functionalization of 2,4-Dichloropyrimidines by 2,2,6,6-Tetramethylpiperidyl Zinc Base Enables Modular Synthesis of Antimalarial Diaminopyrimidine P218 and Analogues | Meirelles, Matheus A.; de Toledo, Ian; Thurow, Samuel; Barreiro, Gabriela; Counago, Rafael M.; Pilli, Ronaldo A. | Journal of Organic Chemistry (2023), 88(13), 9475-9487",2941328-16-9,2941327-79-1,1333-74-0,1314-15-4,141-78-6,,,,,,,1,1,96,,,,,,,"{""1"": 96}","[{""index"": 1, ""cas_rn"": ""2941328-16-9"", ""smiles"": ""C=Cc1nc(Cl)nc(Cl)c1OCCCOc1ccccc1/C=C/C(=O)OC(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""2941327-79-1"", ""yield_pct"": ""96"", ""smiles"": ""CCc1nc(Cl)nc(Cl)c1OCCCOc1ccccc1CCC(=O)OC(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""1333-74-0""}]","[{""index"": 1, ""cas_rn"": ""1314-15-4""}]","[{""index"": 1, ""cas_rn"": ""141-78-6""}]",,
31-614-CAS-36846895,31-614-CAS-36846895,Reaction_20251106_1637 (2).rdf,Catalytic hydrogenation,88,,,COc1ccc(CN)c(OC)c1.Clc1nc(Cl)c(OCCCOC2CCCCO2)c(C2=CCCCC2)n1,COc1ccc(CNc2nc(NCc3ccc(OC)cc3OC)c(OCCCO)c(C3CCCCC3)n2)c(OC)c1,COc1ccc(CN)c(OC)c1.Clc1nc(Cl)c(OCCCOC2CCCCO2)c(C2=CCCCC2)n1>>COc1ccc(CNc2nc(NCc3ccc(OC)cc3OC)c(OCCCO)c(C3CCCCC3)n2)c(OC)c1,"Functionalization of 2,4-Dichloropyrimidines by 2,2,6,6-Tetramethylpiperidyl Zinc Base Enables Modular Synthesis of Antimalarial Diaminopyrimidine P218 and Analogues","Meirelles, Matheus A.; de Toledo, Ian; Thurow, Samuel; Barreiro, Gabriela; Counago, Rafael M.; Pilli, Ronaldo A.","Journal of Organic Chemistry (2023), 88(13), 9475-9487","Functionalization of 2,4-Dichloropyrimidines by 2,2,6,6-Tetramethylpiperidyl Zinc Base Enables Modular Synthesis of Antimalarial Diaminopyrimidine P218 and Analogues | Meirelles, Matheus A.; de Toledo, Ian; Thurow, Samuel; Barreiro, Gabriela; Counago, Rafael M.; Pilli, Ronaldo A. | Journal of Organic Chemistry (2023), 88(13), 9475-9487","20781-20-8, 2941327-99-5",2941328-02-3,,,,,,,,,,1,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""20781-20-8"", ""smiles"": ""COc1ccc(CN)c(OC)c1""}, {""index"": 2, ""cas_rn"": ""2941327-99-5"", ""smiles"": ""Clc1nc(Cl)c(OCCCOC2CCCCO2)c(C2=CCCCC2)n1""}]","[{""index"": 1, ""cas_rn"": ""2941328-02-3"", ""yield_pct"": ""88"", ""smiles"": ""COc1ccc(CNc2nc(NCc3ccc(OC)cc3OC)c(OCCCO)c(C3CCCCC3)n2)c(OC)c1""}]",[],[],[],sealed tube used,
31-614-CAS-36891275,31-614-CAS-36891275,Reaction_20251106_1637 (1).rdf,Catalytic hydrogenation,96,,,CC1=C(c2ccc(C#N)cc2)[C@H]1C(F)(F)F,C[C@H]1[C@@H](c2ccc(C#N)cc2)[C@H]1C(F)(F)F,CC1=C(c2ccc(C#N)cc2)[C@H]1C(F)(F)F>>C[C@H]1[C@@H](c2ccc(C#N)cc2)[C@H]1C(F)(F)F,Dirhodium(II)-catalyzed enantioselective cyclopropenation of internal alkynes with trifluoromethyl carbene,"Cui, Xiu-Qing; Zheng, Meng-Meng; Tang, Xiaodong; Zhang, Zhi-Qi; Xue, Xiao-Song; Marek, Ilan; Ma, Jun-An; Zhang, Fa-Guang","Chem Catalysis (2023), 3(6), 100637","Dirhodium(II)-catalyzed enantioselective cyclopropenation of internal alkynes with trifluoromethyl carbene | Cui, Xiu-Qing; Zheng, Meng-Meng; Tang, Xiaodong; Zhang, Zhi-Qi; Xue, Xiao-Song; Marek, Ilan; Ma, Jun-An; Zhang, Fa-Guang | Chem Catalysis (2023), 3(6), 100637",2947449-73-0,2947449-99-0,1333-74-0,7440-05-3,108-88-3,,,,,,,1,1,96,,,,,,,"{""1"": 96}","[{""index"": 1, ""cas_rn"": ""2947449-73-0"", ""smiles"": ""CC1=C(c2ccc(C#N)cc2)[C@H]1C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""2947449-99-0"", ""yield_pct"": ""96"", ""smiles"": ""C[C@H]1[C@@H](c2ccc(C#N)cc2)[C@H]1C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""1333-74-0""}]","[{""index"": 1, ""cas_rn"": ""7440-05-3""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]","stereoselective, dr is greater than 20:1, %ee = 94%",
31-614-CAS-36921348,31-614-CAS-36921348,Reaction_20251106_1637 (2).rdf,Catalytic hydrogenation,87,,,C=CCCCCCC,CCCCCCCC,C=CCCCCCC>>CCCCCCCC,Titanium-catalysed deoxygenation of benzylic alcohols and lignin model compounds,"Caciuleanu, Alexandru; Voehringer, Felix; Fleischer, Ivana","Organic Chemistry Frontiers (2023), 10(12), 2927-2935","Titanium-catalysed deoxygenation of benzylic alcohols and lignin model compounds | Caciuleanu, Alexandru; Voehringer, Felix; Fleischer, Ivana | Organic Chemistry Frontiers (2023), 10(12), 2927-2935",111-66-0,111-65-9,"7439-96-5, 2031-62-1, 51609-51-9",1271-19-8,96-47-9,,,,,,,3,1,87,,,,,,,"{""1"": 87}","[{""index"": 1, ""cas_rn"": ""111-66-0"", ""smiles"": ""C=CCCCCCC""}]","[{""index"": 1, ""cas_rn"": ""111-65-9"", ""yield_pct"": ""87"", ""smiles"": ""CCCCCCCC""}]","[{""index"": 1, ""cas_rn"": ""7439-96-5""}, {""index"": 2, ""cas_rn"": ""2031-62-1""}, {""index"": 3, ""cas_rn"": ""51609-51-9""}]","[{""index"": 1, ""cas_rn"": ""1271-19-8""}]","[{""index"": 1, ""cas_rn"": ""96-47-9""}]","Schlenk tube used, glove box used",
31-614-CAS-37080188,31-614-CAS-37080188,Reaction_20251106_1637 (2).rdf,Catalytic hydrogenation,90,,,C=C[C@H]1C(=O)N(c2ccc(OC)cc2)[C@@H]1c1ccco1,CC[C@H](Cc1ccco1)C(=O)Nc1ccc(OC)cc1,C=C[C@H]1C(=O)N(c2ccc(OC)cc2)[C@@H]1c1ccco1>>CC[C@H](Cc1ccco1)C(=O)Nc1ccc(OC)cc1,Ultrasound-assisted hydrogenation and hydrogenolysis of beta-lactams,"Shaikh, Aarif Latif; Banik, Bimal Krishna","Heterocyclic Letters (2023), 13(2), 245-252","Ultrasound-assisted hydrogenation and hydrogenolysis of beta-lactams | Shaikh, Aarif Latif; Banik, Bimal Krishna | Heterocyclic Letters (2023), 13(2), 245-252",243455-63-2,2952633-26-8,540-69-2,7440-05-3,107-21-1,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""243455-63-2"", ""smiles"": ""C=C[C@H]1C(=O)N(c2ccc(OC)cc2)[C@@H]1c1ccco1""}]","[{""index"": 1, ""cas_rn"": ""2952633-26-8"", ""yield_pct"": ""90"", ""smiles"": ""CC[C@H](Cc1ccco1)C(=O)Nc1ccc(OC)cc1""}]","[{""index"": 1, ""cas_rn"": ""540-69-2""}]","[{""index"": 1, ""cas_rn"": ""7440-05-3""}]","[{""index"": 1, ""cas_rn"": ""107-21-1""}]","ultrasound, alternate solvent (1,3-propanediol) may be used",
31-614-CAS-37080189,31-614-CAS-37080189,Reaction_20251106_1637 (3).rdf,Catalytic hydrogenation,83,,,C=C[C@H]1C(=O)N(Cc2ccccc2)[C@@H]1c1ccccc1,CC[C@H](Cc1ccccc1)C(=O)NCc1ccccc1,C=C[C@H]1C(=O)N(Cc2ccccc2)[C@@H]1c1ccccc1>>CC[C@H](Cc1ccccc1)C(=O)NCc1ccccc1,Ultrasound-assisted hydrogenation and hydrogenolysis of beta-lactams,"Shaikh, Aarif Latif; Banik, Bimal Krishna","Heterocyclic Letters (2023), 13(2), 245-252","Ultrasound-assisted hydrogenation and hydrogenolysis of beta-lactams | Shaikh, Aarif Latif; Banik, Bimal Krishna | Heterocyclic Letters (2023), 13(2), 245-252",153433-62-6,243671-57-0,540-69-2,7440-05-3,107-21-1,,,,,,,1,1,83,,,,,,,"{""1"": 83}","[{""index"": 1, ""cas_rn"": ""153433-62-6"", ""smiles"": ""C=C[C@H]1C(=O)N(Cc2ccccc2)[C@@H]1c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""243671-57-0"", ""yield_pct"": ""83"", ""smiles"": ""CC[C@H](Cc1ccccc1)C(=O)NCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""540-69-2""}]","[{""index"": 1, ""cas_rn"": ""7440-05-3""}]","[{""index"": 1, ""cas_rn"": ""107-21-1""}]","ultrasound, alternate solvent (1,3-propanediol) may be used",
31-614-CAS-37080191,31-614-CAS-37080191,Reaction_20251106_1637 (2).rdf,Catalytic hydrogenation,88,,,C=C(C)[C@H]1C(=O)N(c2ccc(OC)cc2)[C@@H]1c1ccccc1,COc1ccc(NC(=O)[C@@H](Cc2ccccc2)C(C)C)cc1,C=C(C)[C@H]1C(=O)N(c2ccc(OC)cc2)[C@@H]1c1ccccc1>>COc1ccc(NC(=O)[C@@H](Cc2ccccc2)C(C)C)cc1,Ultrasound-assisted hydrogenation and hydrogenolysis of beta-lactams,"Shaikh, Aarif Latif; Banik, Bimal Krishna","Heterocyclic Letters (2023), 13(2), 245-252","Ultrasound-assisted hydrogenation and hydrogenolysis of beta-lactams | Shaikh, Aarif Latif; Banik, Bimal Krishna | Heterocyclic Letters (2023), 13(2), 245-252",243455-66-5,2952633-27-9,540-69-2,7440-05-3,107-21-1,,,,,,,1,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""243455-66-5"", ""smiles"": ""C=C(C)[C@H]1C(=O)N(c2ccc(OC)cc2)[C@@H]1c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""2952633-27-9"", ""yield_pct"": ""88"", ""smiles"": ""COc1ccc(NC(=O)[C@@H](Cc2ccccc2)C(C)C)cc1""}]","[{""index"": 1, ""cas_rn"": ""540-69-2""}]","[{""index"": 1, ""cas_rn"": ""7440-05-3""}]","[{""index"": 1, ""cas_rn"": ""107-21-1""}]","ultrasound, alternate solvent (1,3-propanediol) may be used",
31-614-CAS-37080193,31-614-CAS-37080193,Reaction_20251106_1637 (2).rdf,Catalytic hydrogenation,90,,,C=C[C@H]1C(=O)N(c2ccccc2)[C@@H]1c1ccccc1,CC[C@H](Cc1ccccc1)C(=O)Nc1ccccc1,C=C[C@H]1C(=O)N(c2ccccc2)[C@@H]1c1ccccc1>>CC[C@H](Cc1ccccc1)C(=O)Nc1ccccc1,Ultrasound-assisted hydrogenation and hydrogenolysis of beta-lactams,"Shaikh, Aarif Latif; Banik, Bimal Krishna","Heterocyclic Letters (2023), 13(2), 245-252","Ultrasound-assisted hydrogenation and hydrogenolysis of beta-lactams | Shaikh, Aarif Latif; Banik, Bimal Krishna | Heterocyclic Letters (2023), 13(2), 245-252",33812-87-2,2952633-25-7,540-69-2,7440-05-3,107-21-1,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""33812-87-2"", ""smiles"": ""C=C[C@H]1C(=O)N(c2ccccc2)[C@@H]1c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""2952633-25-7"", ""yield_pct"": ""90"", ""smiles"": ""CC[C@H](Cc1ccccc1)C(=O)Nc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""540-69-2""}]","[{""index"": 1, ""cas_rn"": ""7440-05-3""}]","[{""index"": 1, ""cas_rn"": ""107-21-1""}]","ultrasound, alternate solvent (1,3-propanediol) may be used",
31-614-CAS-37080196,31-614-CAS-37080196,Reaction_20251106_1637 (2).rdf,Catalytic hydrogenation,88,,,C=CCO[C@H]1C(=O)N(c2ccc(OC)cc2)[C@@H]1c1ccccc1,CCCO[C@H](Cc1ccccc1)C(=O)Nc1ccc(OC)cc1,C=CCO[C@H]1C(=O)N(c2ccc(OC)cc2)[C@@H]1c1ccccc1>>CCCO[C@H](Cc1ccccc1)C(=O)Nc1ccc(OC)cc1,Ultrasound-assisted hydrogenation and hydrogenolysis of beta-lactams,"Shaikh, Aarif Latif; Banik, Bimal Krishna","Heterocyclic Letters (2023), 13(2), 245-252","Ultrasound-assisted hydrogenation and hydrogenolysis of beta-lactams | Shaikh, Aarif Latif; Banik, Bimal Krishna | Heterocyclic Letters (2023), 13(2), 245-252",243455-67-6,2952633-28-0,540-69-2,7440-05-3,107-21-1,,,,,,,1,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""243455-67-6"", ""smiles"": ""C=CCO[C@H]1C(=O)N(c2ccc(OC)cc2)[C@@H]1c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""2952633-28-0"", ""yield_pct"": ""88"", ""smiles"": ""CCCO[C@H](Cc1ccccc1)C(=O)Nc1ccc(OC)cc1""}]","[{""index"": 1, ""cas_rn"": ""540-69-2""}]","[{""index"": 1, ""cas_rn"": ""7440-05-3""}]","[{""index"": 1, ""cas_rn"": ""107-21-1""}]","ultrasound, alternate solvent (1,3-propanediol) may be used",
31-614-CAS-37081556,31-614-CAS-37081556,Reaction_20251106_1637 (3).rdf,Catalytic hydrogenation,81,,,C=CCc1ccc(C)cc1,CCCc1ccc(C)cc1,C=CCc1ccc(C)cc1>>CCCc1ccc(C)cc1,Photocatalytic phosphine-mediated water activation for radical hydrogenation,"Zhang, Jingjing; Mueck-Lichtenfeld, Christian; Studer, Armido","Nature (London, United Kingdom) (2023), 619(7970), 506-513","Photocatalytic phosphine-mediated water activation for radical hydrogenation | Zhang, Jingjing; Mueck-Lichtenfeld, Christian; Studer, Armido | Nature (London, United Kingdom) (2023), 619(7970), 506-513",3333-13-9,1074-55-1,7732-18-5,"855-38-9, 22693-41-0, 870987-63-6",75-05-8,,,,,,,1,1,81,,,,,,,"{""1"": 81}","[{""index"": 1, ""cas_rn"": ""3333-13-9"", ""smiles"": ""C=CCc1ccc(C)cc1""}]","[{""index"": 1, ""cas_rn"": ""1074-55-1"", ""yield_pct"": ""81"", ""smiles"": ""CCCc1ccc(C)cc1""}]","[{""index"": 1, ""cas_rn"": ""7732-18-5""}]","[{""index"": 1, ""cas_rn"": ""855-38-9""}, {""index"": 2, ""cas_rn"": ""22693-41-0""}, {""index"": 3, ""cas_rn"": ""870987-63-6""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]","photochemical, optimization study, sealed Schlenk tube used, 5 W and 455 nm LED lamp used, optimized on solvent, phosphine, photocatalysts and water volume",
31-614-CAS-37081560,31-614-CAS-37081560,Reaction_20251106_1637 (2).rdf,Catalytic hydrogenation,89,,,C=CCc1ccc(OC)cc1,CCCc1ccc(OC)cc1,C=CCc1ccc(OC)cc1>>CCCc1ccc(OC)cc1,Photocatalytic phosphine-mediated water activation for radical hydrogenation,"Zhang, Jingjing; Mueck-Lichtenfeld, Christian; Studer, Armido","Nature (London, United Kingdom) (2023), 619(7970), 506-513","Photocatalytic phosphine-mediated water activation for radical hydrogenation | Zhang, Jingjing; Mueck-Lichtenfeld, Christian; Studer, Armido | Nature (London, United Kingdom) (2023), 619(7970), 506-513",140-67-0,104-45-0,7732-18-5,"855-38-9, 22693-41-0, 870987-63-6",75-05-8,,,,,,,1,1,89,,,,,,,"{""1"": 89}","[{""index"": 1, ""cas_rn"": ""140-67-0"", ""smiles"": ""C=CCc1ccc(OC)cc1""}]","[{""index"": 1, ""cas_rn"": ""104-45-0"", ""yield_pct"": ""89"", ""smiles"": ""CCCc1ccc(OC)cc1""}]","[{""index"": 1, ""cas_rn"": ""7732-18-5""}]","[{""index"": 1, ""cas_rn"": ""855-38-9""}, {""index"": 2, ""cas_rn"": ""22693-41-0""}, {""index"": 3, ""cas_rn"": ""870987-63-6""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]","photochemical, sealed Schlenk tube used, 5 W and 455 nm LED lamp used, alternative preparation shown",
