reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-614-CAS-25093061,31-614-CAS-25093061,Reaction_20251106_1647 (2).rdf,Transfer hydrogenation,87,,,COc1ccc(C=O)cc1,COc1ccc(CO)cc1,COc1ccc(C=O)cc1>>COc1ccc(CO)cc1,"Iridium Azocarboxamide Complexes: Variable Coordination Modes, C-H Activation, Transfer Hydrogenation Catalysis, and Mechanistic Insights","Chandra, Shubhadeep; Kelm, Ola; Albold, Uta; Hazari, Arijit Singha; Urankar, Damijana; Kosmrlj, Janez; Sarkar, Biprajit","Organometallics (2021), 40(23), 3907-3916","Iridium Azocarboxamide Complexes: Variable Coordination Modes, C-H Activation, Transfer Hydrogenation Catalysis, and Mechanistic Insights | Chandra, Shubhadeep; Kelm, Ola; Albold, Uta; Hazari, Arijit Singha; Urankar, Damijana; Kosmrlj, Janez; Sarkar, Biprajit | Organometallics (2021), 40(23), 3907-3916",123-11-5,105-13-5,67-63-0,"1310-58-3, 2739697-04-0",,,,,,,,1,1,87,,,,,,,"{""1"": 87}","[{""index"": 1, ""cas_rn"": ""123-11-5"", ""smiles"": ""COc1ccc(C=O)cc1""}]","[{""index"": 1, ""cas_rn"": ""105-13-5"", ""yield_pct"": ""87"", ""smiles"": ""COc1ccc(CO)cc1""}]","[{""index"": 1, ""cas_rn"": ""67-63-0""}]","[{""index"": 1, ""cas_rn"": ""1310-58-3""}, {""index"": 2, ""cas_rn"": ""2739697-04-0""}]",[],,
31-614-CAS-25093062,31-614-CAS-25093062,Reaction_20251106_1647.rdf,Transfer hydrogenation,97,,,O=Cc1ccc(F)cc1,OCc1ccc(F)cc1,O=Cc1ccc(F)cc1>>OCc1ccc(F)cc1,"Iridium Azocarboxamide Complexes: Variable Coordination Modes, C-H Activation, Transfer Hydrogenation Catalysis, and Mechanistic Insights","Chandra, Shubhadeep; Kelm, Ola; Albold, Uta; Hazari, Arijit Singha; Urankar, Damijana; Kosmrlj, Janez; Sarkar, Biprajit","Organometallics (2021), 40(23), 3907-3916","Iridium Azocarboxamide Complexes: Variable Coordination Modes, C-H Activation, Transfer Hydrogenation Catalysis, and Mechanistic Insights | Chandra, Shubhadeep; Kelm, Ola; Albold, Uta; Hazari, Arijit Singha; Urankar, Damijana; Kosmrlj, Janez; Sarkar, Biprajit | Organometallics (2021), 40(23), 3907-3916",459-57-4,459-56-3,67-63-0,"1310-58-3, 2739697-04-0",,,,,,,,1,1,97,,,,,,,"{""1"": 97}","[{""index"": 1, ""cas_rn"": ""459-57-4"", ""smiles"": ""O=Cc1ccc(F)cc1""}]","[{""index"": 1, ""cas_rn"": ""459-56-3"", ""yield_pct"": ""97"", ""smiles"": ""OCc1ccc(F)cc1""}]","[{""index"": 1, ""cas_rn"": ""67-63-0""}]","[{""index"": 1, ""cas_rn"": ""1310-58-3""}, {""index"": 2, ""cas_rn"": ""2739697-04-0""}]",[],,
31-614-CAS-25093064,31-614-CAS-25093064,Reaction_20251106_1648.rdf,Transfer hydrogenation,85,,,O=C(C1CCCCC1)C1CCCCC1,OC(C1CCCCC1)C1CCCCC1,O=C(C1CCCCC1)C1CCCCC1>>OC(C1CCCCC1)C1CCCCC1,"Iridium Azocarboxamide Complexes: Variable Coordination Modes, C-H Activation, Transfer Hydrogenation Catalysis, and Mechanistic Insights","Chandra, Shubhadeep; Kelm, Ola; Albold, Uta; Hazari, Arijit Singha; Urankar, Damijana; Kosmrlj, Janez; Sarkar, Biprajit","Organometallics (2021), 40(23), 3907-3916","Iridium Azocarboxamide Complexes: Variable Coordination Modes, C-H Activation, Transfer Hydrogenation Catalysis, and Mechanistic Insights | Chandra, Shubhadeep; Kelm, Ola; Albold, Uta; Hazari, Arijit Singha; Urankar, Damijana; Kosmrlj, Janez; Sarkar, Biprajit | Organometallics (2021), 40(23), 3907-3916",119-60-8,4453-82-1,67-63-0,"1310-58-3, 2739697-04-0",67-63-0,,,,,,,1,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""119-60-8"", ""smiles"": ""O=C(C1CCCCC1)C1CCCCC1""}]","[{""index"": 1, ""cas_rn"": ""4453-82-1"", ""yield_pct"": ""85"", ""smiles"": ""OC(C1CCCCC1)C1CCCCC1""}]","[{""index"": 1, ""cas_rn"": ""67-63-0""}]","[{""index"": 1, ""cas_rn"": ""1310-58-3""}, {""index"": 2, ""cas_rn"": ""2739697-04-0""}]","[{""index"": 1, ""cas_rn"": ""67-63-0""}]",,
31-614-CAS-31110150,31-614-CAS-31110150,Reaction_20251106_1647.rdf,Transfer hydrogenation,100,,,O=Cc1ccccc1,OCc1ccccc1,O=Cc1ccccc1>>OCc1ccccc1,Visible Light Induced Reduction and Pinacol Coupling of Aldehydes and Ketones Catalyzed by Core/Shell Quantum Dots,"Xi, Zi-Wei; Yang, Lei; Wang, Dan-Yan; Feng, Chuan-Wei; Qin, Yufeng; Shen, Yong-Miao; Pu, Chaodan; Peng, Xiaogang","Journal of Organic Chemistry (2021), 86(3), 2474-2488","Visible Light Induced Reduction and Pinacol Coupling of Aldehydes and Ketones Catalyzed by Core/Shell Quantum Dots | Xi, Zi-Wei; Yang, Lei; Wang, Dan-Yan; Feng, Chuan-Wei; Qin, Yufeng; Shen, Yong-Miao; Pu, Chaodan; Peng, Xiaogang | Journal of Organic Chemistry (2021), 86(3), 2474-2488",100-52-7,100-51-6,1310-58-3,,67-63-0,,,,,,,1,1,100,,,,,,,"{""1"": 100}","[{""index"": 1, ""cas_rn"": ""100-52-7"", ""smiles"": ""O=Cc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""100-51-6"", ""yield_pct"": ""100"", ""smiles"": ""OCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1310-58-3""}]",[],"[{""index"": 1, ""cas_rn"": ""67-63-0""}]","unspecified Ru(II) complex used as catalyst,optimization study (optimized on catalyst, solvent, temperature, time, pressure and reagent)",
31-614-CAS-31175557,31-614-CAS-31175557,Reaction_20251106_1647.rdf,Transfer hydrogenation,100,,,CC(C)OC(=O)C1C(=O)C[C@H]2CC[C@@H]1N2[C@H](C)c1ccccc1,CC(C)OC(=O)C1C(O)C[C@H]2CC[C@@H]1N2[C@H](C)c1ccccc1,CC(C)OC(=O)C1C(=O)C[C@H]2CC[C@@H]1N2[C@H](C)c1ccccc1>>CC(C)OC(=O)C1C(O)C[C@H]2CC[C@@H]1N2[C@H](C)c1ccccc1,"Development of a Scalable Route with Efficient Stereoisomer Control to YZJ-1139, an Orexin Receptor Antagonist","Zeng, Zhenya; Zhang, Jiangbo; Jia, Miao; Wu, Bo; Cai, Xunzhi; Zhang, Xingsong; Feng, Yixiao; Ma, Youhong; Gao, Qingfu; Fei, Zonglei","Organic Process Research & Development (2022), 26(2), 447-457","Development of a Scalable Route with Efficient Stereoisomer Control to YZJ-1139, an Orexin Receptor Antagonist | Zeng, Zhenya; Zhang, Jiangbo; Jia, Miao; Wu, Bo; Cai, Xunzhi; Zhang, Xingsong; Feng, Yixiao; Ma, Youhong; Gao, Qingfu; Fei, Zonglei | Organic Process Research & Development (2022), 26(2), 447-457",2624127-13-3,2624127-16-6,16940-66-2,,67-56-1,,,,,,,1,1,100,,,,,,,"{""1"": 100}","[{""index"": 1, ""cas_rn"": ""2624127-13-3"", ""smiles"": ""CC(C)OC(=O)C1C(=O)C[C@H]2CC[C@@H]1N2[C@H](C)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""2624127-16-6"", ""yield_pct"": ""100"", ""smiles"": ""CC(C)OC(=O)C1C(O)C[C@H]2CC[C@@H]1N2[C@H](C)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""16940-66-2""}]",[],"[{""index"": 1, ""cas_rn"": ""67-56-1""}]",,
31-614-CAS-31202940,31-614-CAS-31202940,Reaction_20251106_1647 (2).rdf,Transfer hydrogenation,91,,,Cc1ccc(C=O)cc1,Cc1ccc(CO)cc1,Cc1ccc(C=O)cc1>>Cc1ccc(CO)cc1,Improved Catalytic Transfer Hydrogenation of Biomass-Derived Aldehydes with Metal-Loaded Aluminum Phosphate,"Fang, Wenting; Riisager, Anders","ACS Sustainable Chemistry & Engineering (2022), 10(4), 1536-1543","Improved Catalytic Transfer Hydrogenation of Biomass-Derived Aldehydes with Metal-Loaded Aluminum Phosphate | Fang, Wenting; Riisager, Anders | ACS Sustainable Chemistry & Engineering (2022), 10(4), 1536-1543",104-87-0,589-18-4,67-63-0,"7440-70-2, 184226-82-2",,,,,,,,1,1,91,,,,,,,"{""1"": 91}","[{""index"": 1, ""cas_rn"": ""104-87-0"", ""smiles"": ""Cc1ccc(C=O)cc1""}]","[{""index"": 1, ""cas_rn"": ""589-18-4"", ""yield_pct"": ""91"", ""smiles"": ""Cc1ccc(CO)cc1""}]","[{""index"": 1, ""cas_rn"": ""67-63-0""}]","[{""index"": 1, ""cas_rn"": ""7440-70-2""}, {""index"": 2, ""cas_rn"": ""184226-82-2""}]",[],calcium loaded aluminum phosphate catalyst prepared and used,
31-614-CAS-31202941,31-614-CAS-31202941,Reaction_20251106_1647 (2).rdf,Transfer hydrogenation,90,,,Cc1cccc(C=O)c1,Cc1cccc(CO)c1,Cc1cccc(C=O)c1>>Cc1cccc(CO)c1,Improved Catalytic Transfer Hydrogenation of Biomass-Derived Aldehydes with Metal-Loaded Aluminum Phosphate,"Fang, Wenting; Riisager, Anders","ACS Sustainable Chemistry & Engineering (2022), 10(4), 1536-1543","Improved Catalytic Transfer Hydrogenation of Biomass-Derived Aldehydes with Metal-Loaded Aluminum Phosphate | Fang, Wenting; Riisager, Anders | ACS Sustainable Chemistry & Engineering (2022), 10(4), 1536-1543",620-23-5,587-03-1,67-63-0,"7440-70-2, 184226-82-2",,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""620-23-5"", ""smiles"": ""Cc1cccc(C=O)c1""}]","[{""index"": 1, ""cas_rn"": ""587-03-1"", ""yield_pct"": ""90"", ""smiles"": ""Cc1cccc(CO)c1""}]","[{""index"": 1, ""cas_rn"": ""67-63-0""}]","[{""index"": 1, ""cas_rn"": ""7440-70-2""}, {""index"": 2, ""cas_rn"": ""184226-82-2""}]",[],calcium loaded aluminum phosphate catalyst prepared and used,
31-614-CAS-31202942,31-614-CAS-31202942,Reaction_20251106_1647 (2).rdf,Transfer hydrogenation,91,,,O=Cc1ccccc1,OCc1ccccc1,O=Cc1ccccc1>>OCc1ccccc1,Improved Catalytic Transfer Hydrogenation of Biomass-Derived Aldehydes with Metal-Loaded Aluminum Phosphate,"Fang, Wenting; Riisager, Anders","ACS Sustainable Chemistry & Engineering (2022), 10(4), 1536-1543","Improved Catalytic Transfer Hydrogenation of Biomass-Derived Aldehydes with Metal-Loaded Aluminum Phosphate | Fang, Wenting; Riisager, Anders | ACS Sustainable Chemistry & Engineering (2022), 10(4), 1536-1543",100-52-7,100-51-6,67-63-0,"7440-70-2, 184226-82-2",,,,,,,,1,1,91,,,,,,,"{""1"": 91}","[{""index"": 1, ""cas_rn"": ""100-52-7"", ""smiles"": ""O=Cc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""100-51-6"", ""yield_pct"": ""91"", ""smiles"": ""OCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""67-63-0""}]","[{""index"": 1, ""cas_rn"": ""7440-70-2""}, {""index"": 2, ""cas_rn"": ""184226-82-2""}]",[],calcium loaded aluminum phosphate catalyst prepared and used,
31-614-CAS-31355928,31-614-CAS-31355928,Reaction_20251106_1647 (2).rdf,Transfer hydrogenation,90,,,CC(=O)c1ccccc1,CC(O)c1ccccc1,CC(=O)c1ccccc1>>CC(O)c1ccccc1,"New Access Routes to Privileged and Chiral Ligands for Transition-Metal Catalyzed Hydrogen Autotransfer (Borrowing Hydrogen), Dehydrogenative Condensation, and Alkene Isomerization Reactions","Koller, Sebastian; Klein, Philippe; Reinhardt, Katja; Ochmann, Lukas; Seitz, Antonia; Jandl, Christian; Pothig, Alexander; Hintermann, Lukas","Helvetica Chimica Acta (2021), 104(12), e2100175","New Access Routes to Privileged and Chiral Ligands for Transition-Metal Catalyzed Hydrogen Autotransfer (Borrowing Hydrogen), Dehydrogenative Condensation, and Alkene Isomerization Reactions | Koller, Sebastian; Klein, Philippe; Reinhardt, Katja; Ochmann, Lukas; Seitz, Antonia; Jandl, Christian; Pothig, Alexander; Hintermann, Lukas | Helvetica Chimica Acta (2021), 104(12), e2100175",98-86-2,98-85-1,865-47-4,2757685-47-3,"67-63-0, 108-88-3",,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""98-86-2"", ""smiles"": ""CC(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""98-85-1"", ""yield_pct"": ""90"", ""smiles"": ""CC(O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""865-47-4""}]","[{""index"": 1, ""cas_rn"": ""2757685-47-3""}]","[{""index"": 1, ""cas_rn"": ""67-63-0""}, {""index"": 2, ""cas_rn"": ""108-88-3""}]","Schlenk tube used, optimization study, optimized on time, temperature, base, solvent, catalyst and its stoichiometry, catalyst prepared and used",
31-614-CAS-31371183,31-614-CAS-31371183,Reaction_20251106_1647 (2).rdf,Transfer hydrogenation,88,,,CCc1ccccc1C(=O)c1ccccc1,CCc1ccccc1[C@@H](O)c1ccccc1,CCc1ccccc1C(=O)c1ccccc1>>CCc1ccccc1[C@@H](O)c1ccccc1,Asymmetric Transfer Hydrogenation of Diaryl Ketones with Ethanol Catalyzed by Chiral NCP Pincer Iridium Complexes,"Qian, Lu; Tang, Xixia; Wang, Yulei; Liu, Guixia; Huang, Zheng","Chinese Journal of Chemistry (2022), 40(10), 1131-1136","Asymmetric Transfer Hydrogenation of Diaryl Ketones with Ethanol Catalyzed by Chiral NCP Pincer Iridium Complexes | Qian, Lu; Tang, Xixia; Wang, Yulei; Liu, Guixia; Huang, Zheng | Chinese Journal of Chemistry (2022), 40(10), 1131-1136",22679-42-1,2304538-01-8,"64-17-5, 865-48-5",2782717-21-7,,,,,,,,1,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""22679-42-1"", ""smiles"": ""CCc1ccccc1C(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""2304538-01-8"", ""yield_pct"": ""88"", ""smiles"": ""CCc1ccccc1[C@@H](O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}, {""index"": 2, ""cas_rn"": ""865-48-5""}]","[{""index"": 1, ""cas_rn"": ""2782717-21-7""}]",[],"stereoselective, reaction quenched by exposure to air, glove box used, reaction in a Schlenk tube, %ee = 95",
31-614-CAS-31371186,31-614-CAS-31371186,Reaction_20251106_1647 (2).rdf,Transfer hydrogenation,90,,,Cc1ccccc1C(=O)c1ccccc1,Cc1ccccc1[C@@H](O)c1ccccc1,Cc1ccccc1C(=O)c1ccccc1>>Cc1ccccc1[C@@H](O)c1ccccc1,Asymmetric Transfer Hydrogenation of Diaryl Ketones with Ethanol Catalyzed by Chiral NCP Pincer Iridium Complexes,"Qian, Lu; Tang, Xixia; Wang, Yulei; Liu, Guixia; Huang, Zheng","Chinese Journal of Chemistry (2022), 40(10), 1131-1136","Asymmetric Transfer Hydrogenation of Diaryl Ketones with Ethanol Catalyzed by Chiral NCP Pincer Iridium Complexes | Qian, Lu; Tang, Xixia; Wang, Yulei; Liu, Guixia; Huang, Zheng | Chinese Journal of Chemistry (2022), 40(10), 1131-1136",131-58-8,1517-59-5,"64-17-5, 865-48-5",2782717-21-7,,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""131-58-8"", ""smiles"": ""Cc1ccccc1C(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1517-59-5"", ""yield_pct"": ""90"", ""smiles"": ""Cc1ccccc1[C@@H](O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}, {""index"": 2, ""cas_rn"": ""865-48-5""}]","[{""index"": 1, ""cas_rn"": ""2782717-21-7""}]",[],"stereoselective, reaction quenched by exposure to air, glove box used, reaction in a Schlenk tube, %ee = 96, optimization study (optimized on catalyst and temperature)",
31-614-CAS-31371187,31-614-CAS-31371187,Reaction_20251106_1647 (2).rdf,Transfer hydrogenation,91,,,Cc1cc(Cl)ccc1C(=O)c1ccccc1,Cc1cc(Cl)ccc1[C@@H](O)c1ccccc1,Cc1cc(Cl)ccc1C(=O)c1ccccc1>>Cc1cc(Cl)ccc1[C@@H](O)c1ccccc1,Asymmetric Transfer Hydrogenation of Diaryl Ketones with Ethanol Catalyzed by Chiral NCP Pincer Iridium Complexes,"Qian, Lu; Tang, Xixia; Wang, Yulei; Liu, Guixia; Huang, Zheng","Chinese Journal of Chemistry (2022), 40(10), 1131-1136","Asymmetric Transfer Hydrogenation of Diaryl Ketones with Ethanol Catalyzed by Chiral NCP Pincer Iridium Complexes | Qian, Lu; Tang, Xixia; Wang, Yulei; Liu, Guixia; Huang, Zheng | Chinese Journal of Chemistry (2022), 40(10), 1131-1136",33184-54-2,2761600-33-1,"64-17-5, 865-48-5",2782717-21-7,,,,,,,,1,1,91,,,,,,,"{""1"": 91}","[{""index"": 1, ""cas_rn"": ""33184-54-2"", ""smiles"": ""Cc1cc(Cl)ccc1C(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""2761600-33-1"", ""yield_pct"": ""91"", ""smiles"": ""Cc1cc(Cl)ccc1[C@@H](O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}, {""index"": 2, ""cas_rn"": ""865-48-5""}]","[{""index"": 1, ""cas_rn"": ""2782717-21-7""}]",[],"stereoselective, reaction quenched by exposure to air, glove box used, reaction in a Schlenk tube, %ee = 93",
31-614-CAS-31371188,31-614-CAS-31371188,Reaction_20251106_1647 (2).rdf,Transfer hydrogenation,90,,,COc1ccccc1C(=O)c1ccccc1,COc1ccccc1[C@@H](O)c1ccccc1,COc1ccccc1C(=O)c1ccccc1>>COc1ccccc1[C@@H](O)c1ccccc1,Asymmetric Transfer Hydrogenation of Diaryl Ketones with Ethanol Catalyzed by Chiral NCP Pincer Iridium Complexes,"Qian, Lu; Tang, Xixia; Wang, Yulei; Liu, Guixia; Huang, Zheng","Chinese Journal of Chemistry (2022), 40(10), 1131-1136","Asymmetric Transfer Hydrogenation of Diaryl Ketones with Ethanol Catalyzed by Chiral NCP Pincer Iridium Complexes | Qian, Lu; Tang, Xixia; Wang, Yulei; Liu, Guixia; Huang, Zheng | Chinese Journal of Chemistry (2022), 40(10), 1131-1136",2553-04-0,123436-08-8,"64-17-5, 865-48-5",2782717-21-7,,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""2553-04-0"", ""smiles"": ""COc1ccccc1C(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""123436-08-8"", ""yield_pct"": ""90"", ""smiles"": ""COc1ccccc1[C@@H](O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}, {""index"": 2, ""cas_rn"": ""865-48-5""}]","[{""index"": 1, ""cas_rn"": ""2782717-21-7""}]",[],"stereoselective, reaction quenched by exposure to air, glove box used, reaction in a Schlenk tube, %ee = 75",
31-614-CAS-31371189,31-614-CAS-31371189,Reaction_20251106_1647.rdf,Transfer hydrogenation,97,,,O=C(c1ccccc1)c1ccccc1Br,O[C@@H](c1ccccc1)c1ccccc1Br,O=C(c1ccccc1)c1ccccc1Br>>O[C@@H](c1ccccc1)c1ccccc1Br,Asymmetric Transfer Hydrogenation of Diaryl Ketones with Ethanol Catalyzed by Chiral NCP Pincer Iridium Complexes,"Qian, Lu; Tang, Xixia; Wang, Yulei; Liu, Guixia; Huang, Zheng","Chinese Journal of Chemistry (2022), 40(10), 1131-1136","Asymmetric Transfer Hydrogenation of Diaryl Ketones with Ethanol Catalyzed by Chiral NCP Pincer Iridium Complexes | Qian, Lu; Tang, Xixia; Wang, Yulei; Liu, Guixia; Huang, Zheng | Chinese Journal of Chemistry (2022), 40(10), 1131-1136",13047-06-8,143880-86-8,"64-17-5, 865-48-5",2782717-21-7,,,,,,,,1,1,97,,,,,,,"{""1"": 97}","[{""index"": 1, ""cas_rn"": ""13047-06-8"", ""smiles"": ""O=C(c1ccccc1)c1ccccc1Br""}]","[{""index"": 1, ""cas_rn"": ""143880-86-8"", ""yield_pct"": ""97"", ""smiles"": ""O[C@@H](c1ccccc1)c1ccccc1Br""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}, {""index"": 2, ""cas_rn"": ""865-48-5""}]","[{""index"": 1, ""cas_rn"": ""2782717-21-7""}]",[],"stereoselective, reaction quenched by exposure to air, glove box used, reaction in a Schlenk tube, %ee = 94",
31-614-CAS-31371193,31-614-CAS-31371193,Reaction_20251106_1647 (1).rdf,Transfer hydrogenation,96,,,O=C(c1ccccc1)c1ccccc1Cl,O[C@@H](c1ccccc1)c1ccccc1Cl,O=C(c1ccccc1)c1ccccc1Cl>>O[C@@H](c1ccccc1)c1ccccc1Cl,Asymmetric Transfer Hydrogenation of Diaryl Ketones with Ethanol Catalyzed by Chiral NCP Pincer Iridium Complexes,"Qian, Lu; Tang, Xixia; Wang, Yulei; Liu, Guixia; Huang, Zheng","Chinese Journal of Chemistry (2022), 40(10), 1131-1136","Asymmetric Transfer Hydrogenation of Diaryl Ketones with Ethanol Catalyzed by Chiral NCP Pincer Iridium Complexes | Qian, Lu; Tang, Xixia; Wang, Yulei; Liu, Guixia; Huang, Zheng | Chinese Journal of Chemistry (2022), 40(10), 1131-1136",5162-03-8,16071-25-3,"64-17-5, 865-48-5",2782717-21-7,,,,,,,,1,1,96,,,,,,,"{""1"": 96}","[{""index"": 1, ""cas_rn"": ""5162-03-8"", ""smiles"": ""O=C(c1ccccc1)c1ccccc1Cl""}]","[{""index"": 1, ""cas_rn"": ""16071-25-3"", ""yield_pct"": ""96"", ""smiles"": ""O[C@@H](c1ccccc1)c1ccccc1Cl""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}, {""index"": 2, ""cas_rn"": ""865-48-5""}]","[{""index"": 1, ""cas_rn"": ""2782717-21-7""}]",[],"stereoselective, reaction quenched by exposure to air, glove box used, reaction in a Schlenk tube, %ee = 95, scalable",
31-614-CAS-31371195,31-614-CAS-31371195,Reaction_20251106_1647.rdf,Transfer hydrogenation,98,,,O=C(c1ccccc1)c1ccccc1F,O[C@@H](c1ccccc1)c1ccccc1F,O=C(c1ccccc1)c1ccccc1F>>O[C@@H](c1ccccc1)c1ccccc1F,Asymmetric Transfer Hydrogenation of Diaryl Ketones with Ethanol Catalyzed by Chiral NCP Pincer Iridium Complexes,"Qian, Lu; Tang, Xixia; Wang, Yulei; Liu, Guixia; Huang, Zheng","Chinese Journal of Chemistry (2022), 40(10), 1131-1136","Asymmetric Transfer Hydrogenation of Diaryl Ketones with Ethanol Catalyzed by Chiral NCP Pincer Iridium Complexes | Qian, Lu; Tang, Xixia; Wang, Yulei; Liu, Guixia; Huang, Zheng | Chinese Journal of Chemistry (2022), 40(10), 1131-1136",342-24-5,146324-43-8,"64-17-5, 865-48-5",2782717-21-7,,,,,,,,1,1,98,,,,,,,"{""1"": 98}","[{""index"": 1, ""cas_rn"": ""342-24-5"", ""smiles"": ""O=C(c1ccccc1)c1ccccc1F""}]","[{""index"": 1, ""cas_rn"": ""146324-43-8"", ""yield_pct"": ""98"", ""smiles"": ""O[C@@H](c1ccccc1)c1ccccc1F""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}, {""index"": 2, ""cas_rn"": ""865-48-5""}]","[{""index"": 1, ""cas_rn"": ""2782717-21-7""}]",[],"stereoselective, reaction quenched by exposure to air, glove box used, reaction in a Schlenk tube, %ee = 50",
31-614-CAS-31371196,31-614-CAS-31371196,Reaction_20251106_1647 (1).rdf,Transfer hydrogenation,93,,,Cc1ccc(C(=O)c2ccccc2)c(C)c1,Cc1ccc([C@@H](O)c2ccccc2)c(C)c1,Cc1ccc(C(=O)c2ccccc2)c(C)c1>>Cc1ccc([C@@H](O)c2ccccc2)c(C)c1,Asymmetric Transfer Hydrogenation of Diaryl Ketones with Ethanol Catalyzed by Chiral NCP Pincer Iridium Complexes,"Qian, Lu; Tang, Xixia; Wang, Yulei; Liu, Guixia; Huang, Zheng","Chinese Journal of Chemistry (2022), 40(10), 1131-1136","Asymmetric Transfer Hydrogenation of Diaryl Ketones with Ethanol Catalyzed by Chiral NCP Pincer Iridium Complexes | Qian, Lu; Tang, Xixia; Wang, Yulei; Liu, Guixia; Huang, Zheng | Chinese Journal of Chemistry (2022), 40(10), 1131-1136",1140-14-3,1974286-21-9,"64-17-5, 865-48-5",2782717-21-7,,,,,,,,1,1,93,,,,,,,"{""1"": 93}","[{""index"": 1, ""cas_rn"": ""1140-14-3"", ""smiles"": ""Cc1ccc(C(=O)c2ccccc2)c(C)c1""}]","[{""index"": 1, ""cas_rn"": ""1974286-21-9"", ""yield_pct"": ""93"", ""smiles"": ""Cc1ccc([C@@H](O)c2ccccc2)c(C)c1""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}, {""index"": 2, ""cas_rn"": ""865-48-5""}]","[{""index"": 1, ""cas_rn"": ""2782717-21-7""}]",[],"stereoselective, reaction quenched by exposure to air, glove box used, reaction in a Schlenk tube, %ee = 93",
31-614-CAS-31371198,31-614-CAS-31371198,Reaction_20251106_1647 (1).rdf,Transfer hydrogenation,96,,,O=C(c1ccccc1)c1cc(C(F)(F)F)ccc1Cl,O[C@@H](c1ccccc1)c1cc(C(F)(F)F)ccc1Cl,O=C(c1ccccc1)c1cc(C(F)(F)F)ccc1Cl>>O[C@@H](c1ccccc1)c1cc(C(F)(F)F)ccc1Cl,Asymmetric Transfer Hydrogenation of Diaryl Ketones with Ethanol Catalyzed by Chiral NCP Pincer Iridium Complexes,"Qian, Lu; Tang, Xixia; Wang, Yulei; Liu, Guixia; Huang, Zheng","Chinese Journal of Chemistry (2022), 40(10), 1131-1136","Asymmetric Transfer Hydrogenation of Diaryl Ketones with Ethanol Catalyzed by Chiral NCP Pincer Iridium Complexes | Qian, Lu; Tang, Xixia; Wang, Yulei; Liu, Guixia; Huang, Zheng | Chinese Journal of Chemistry (2022), 40(10), 1131-1136",789-96-8,2761600-34-2,"64-17-5, 865-48-5",2782717-21-7,,,,,,,,1,1,96,,,,,,,"{""1"": 96}","[{""index"": 1, ""cas_rn"": ""789-96-8"", ""smiles"": ""O=C(c1ccccc1)c1cc(C(F)(F)F)ccc1Cl""}]","[{""index"": 1, ""cas_rn"": ""2761600-34-2"", ""yield_pct"": ""96"", ""smiles"": ""O[C@@H](c1ccccc1)c1cc(C(F)(F)F)ccc1Cl""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}, {""index"": 2, ""cas_rn"": ""865-48-5""}]","[{""index"": 1, ""cas_rn"": ""2782717-21-7""}]",[],"stereoselective, reaction quenched by exposure to air, glove box used, reaction in a Schlenk tube, %ee = 96",
