reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-614-CAS-33274937,31-614-CAS-33274937,1.rdf,Brown Hydroboration,95,,,CC1(C)OBOC1(C)C.C=C(O[Si](C)(C)C(C)(C)C)c1ccccc1,CC1(C)OB(C[C@@H](O[Si](C)(C)C(C)(C)C)c2ccccc2)OC1(C)C,CC1(C)OBOC1(C)C.C=C(O[Si](C)(C)C(C)(C)C)c1ccccc1>>CC1(C)OB(C[C@@H](O[Si](C)(C)C(C)(C)C)c2ccccc2)OC1(C)C,Enantioselective Cobalt-Catalyzed Hydroboration of Ketone-Derived Silyl Enol Ethers,"Dong, Wenke; Ye, Zhiyang; Zhao, Wanxiang","Angewandte Chemie, International Edition (2022), 61(29), e202117413","Enantioselective Cobalt-Catalyzed Hydroboration of Ketone-Derived Silyl Enol Ethers | Dong, Wenke; Ye, Zhiyang; Zhao, Wanxiang | Angewandte Chemie, International Edition (2022), 61(29), e202117413","25015-63-8, 66324-10-5",2782742-18-9,7732-18-5,"14024-48-7, 528565-79-9",110-82-7,,,,,,,4,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}, {""index"": 2, ""cas_rn"": ""66324-10-5"", ""smiles"": ""C=C(O[Si](C)(C)C(C)(C)C)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""2782742-18-9"", ""yield_pct"": ""95"", ""smiles"": ""CC1(C)OB(C[C@@H](O[Si](C)(C)C(C)(C)C)c2ccccc2)OC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""7732-18-5""}]","[{""index"": 1, ""cas_rn"": ""14024-48-7""}, {""index"": 2, ""cas_rn"": ""528565-79-9""}]","[{""index"": 1, ""cas_rn"": ""110-82-7""}]","stereoselective, optimization study (optimized on ligand, silyl reagent and solvent),%ee =99",
31-614-CAS-33274941,31-614-CAS-33274941,Reaction_20251104_1608 (3).rdf,Brown Hydroboration,74,,,CC1(C)OBOC1(C)C.C=C(O[Si](C)(C)C(C)(C)C)c1cccc(C)c1,Cc1cccc([C@@H](CB2OC(C)(C)C(C)(C)O2)O[Si](C)(C)C(C)(C)C)c1,CC1(C)OBOC1(C)C.C=C(O[Si](C)(C)C(C)(C)C)c1cccc(C)c1>>Cc1cccc([C@@H](CB2OC(C)(C)C(C)(C)O2)O[Si](C)(C)C(C)(C)C)c1,Enantioselective Cobalt-Catalyzed Hydroboration of Ketone-Derived Silyl Enol Ethers,"Dong, Wenke; Ye, Zhiyang; Zhao, Wanxiang","Angewandte Chemie, International Edition (2022), 61(29), e202117413","Enantioselective Cobalt-Catalyzed Hydroboration of Ketone-Derived Silyl Enol Ethers | Dong, Wenke; Ye, Zhiyang; Zhao, Wanxiang | Angewandte Chemie, International Edition (2022), 61(29), e202117413","25015-63-8, 1935730-35-0",2782742-19-0,7732-18-5,"14024-48-7, 528565-79-9",110-82-7,,,,,,,4,1,74,,,,,,,"{""1"": 74}","[{""index"": 1, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}, {""index"": 2, ""cas_rn"": ""1935730-35-0"", ""smiles"": ""C=C(O[Si](C)(C)C(C)(C)C)c1cccc(C)c1""}]","[{""index"": 1, ""cas_rn"": ""2782742-19-0"", ""yield_pct"": ""74"", ""smiles"": ""Cc1cccc([C@@H](CB2OC(C)(C)C(C)(C)O2)O[Si](C)(C)C(C)(C)C)c1""}]","[{""index"": 1, ""cas_rn"": ""7732-18-5""}]","[{""index"": 1, ""cas_rn"": ""14024-48-7""}, {""index"": 2, ""cas_rn"": ""528565-79-9""}]","[{""index"": 1, ""cas_rn"": ""110-82-7""}]","stereoselective, %ee is greater than 99",
31-614-CAS-33274998,31-614-CAS-33274998,Reaction_20251104_1608 (1).rdf,Brown Hydroboration,91,,,CC1(C)OBOC1(C)C.C=C(O[Si](C)(C)C(C)(C)C)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1,CC1(C)OB(C[C@@H](O[Si](C)(C)C(C)(C)C)c2ccc(B3OC(C)(C)C(C)(C)O3)cc2)OC1(C)C,CC1(C)OBOC1(C)C.C=C(O[Si](C)(C)C(C)(C)C)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1>>CC1(C)OB(C[C@@H](O[Si](C)(C)C(C)(C)C)c2ccc(B3OC(C)(C)C(C)(C)O3)cc2)OC1(C)C,Enantioselective Cobalt-Catalyzed Hydroboration of Ketone-Derived Silyl Enol Ethers,"Dong, Wenke; Ye, Zhiyang; Zhao, Wanxiang","Angewandte Chemie, International Edition (2022), 61(29), e202117413","Enantioselective Cobalt-Catalyzed Hydroboration of Ketone-Derived Silyl Enol Ethers | Dong, Wenke; Ye, Zhiyang; Zhao, Wanxiang | Angewandte Chemie, International Edition (2022), 61(29), e202117413","25015-63-8, 1263785-82-5",2782742-36-1,7732-18-5,"14024-48-7, 528565-79-9",110-82-7,,,,,,,4,1,91,,,,,,,"{""1"": 91}","[{""index"": 1, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}, {""index"": 2, ""cas_rn"": ""1263785-82-5"", ""smiles"": ""C=C(O[Si](C)(C)C(C)(C)C)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1""}]","[{""index"": 1, ""cas_rn"": ""2782742-36-1"", ""yield_pct"": ""91"", ""smiles"": ""CC1(C)OB(C[C@@H](O[Si](C)(C)C(C)(C)C)c2ccc(B3OC(C)(C)C(C)(C)O3)cc2)OC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""7732-18-5""}]","[{""index"": 1, ""cas_rn"": ""14024-48-7""}, {""index"": 2, ""cas_rn"": ""528565-79-9""}]","[{""index"": 1, ""cas_rn"": ""110-82-7""}]","stereoselective, %ee is greater than 99",
31-614-CAS-33274999,31-614-CAS-33274999,Reaction_20251104_1608 (2).rdf,Brown Hydroboration,77,,,CC1(C)OBOC1(C)C.C=C(O[Si](C)(C)C(C)(C)C)c1ccc2ccccc2c1,CC1(C)OB(C[C@@H](O[Si](C)(C)C(C)(C)C)c2ccc3ccccc3c2)OC1(C)C,CC1(C)OBOC1(C)C.C=C(O[Si](C)(C)C(C)(C)C)c1ccc2ccccc2c1>>CC1(C)OB(C[C@@H](O[Si](C)(C)C(C)(C)C)c2ccc3ccccc3c2)OC1(C)C,Enantioselective Cobalt-Catalyzed Hydroboration of Ketone-Derived Silyl Enol Ethers,"Dong, Wenke; Ye, Zhiyang; Zhao, Wanxiang","Angewandte Chemie, International Edition (2022), 61(29), e202117413","Enantioselective Cobalt-Catalyzed Hydroboration of Ketone-Derived Silyl Enol Ethers | Dong, Wenke; Ye, Zhiyang; Zhao, Wanxiang | Angewandte Chemie, International Edition (2022), 61(29), e202117413","25015-63-8, 264885-11-2",2782742-38-3,7732-18-5,"14024-48-7, 528565-79-9",110-82-7,,,,,,,4,1,77,,,,,,,"{""1"": 77}","[{""index"": 1, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}, {""index"": 2, ""cas_rn"": ""264885-11-2"", ""smiles"": ""C=C(O[Si](C)(C)C(C)(C)C)c1ccc2ccccc2c1""}]","[{""index"": 1, ""cas_rn"": ""2782742-38-3"", ""yield_pct"": ""77"", ""smiles"": ""CC1(C)OB(C[C@@H](O[Si](C)(C)C(C)(C)C)c2ccc3ccccc3c2)OC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""7732-18-5""}]","[{""index"": 1, ""cas_rn"": ""14024-48-7""}, {""index"": 2, ""cas_rn"": ""528565-79-9""}]","[{""index"": 1, ""cas_rn"": ""110-82-7""}]","stereoselective, %ee =98",
31-614-CAS-33474611,31-614-CAS-33474611,Reaction_20251104_1608.rdf,Brown Hydroboration,9,,,C#CCc1ccccc1.CC1(C)OBOC1(C)C,CC1(C)OB(C(CCc2ccccc2)B2OC(C)(C)C(C)(C)O2)OC1(C)C.CC1(C)OB(C(CCc2ccccc2)(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)OC1(C)C.CC1(C)OB(C(CC(B2OC(C)(C)C(C)(C)O2)c2ccccc2)B2OC(C)(C)C(C)(C)O2)OC1(C)C.CC1(C)OB(CCC(B2OC(C)(C)C(C)(C)O2)c2ccccc2)OC1(C)C,C#CCc1ccccc1.CC1(C)OBOC1(C)C>>CC1(C)OB(C(CCc2ccccc2)B2OC(C)(C)C(C)(C)O2)OC1(C)C.CC1(C)OB(C(CCc2ccccc2)(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)OC1(C)C.CC1(C)OB(C(CC(B2OC(C)(C)C(C)(C)O2)c2ccccc2)B2OC(C)(C)C(C)(C)O2)OC1(C)C.CC1(C)OB(CCC(B2OC(C)(C)C(C)(C)O2)c2ccccc2)OC1(C)C,"Cobalt-Catalyzed 1,1,3-Triborylation of Terminal Alkynes","Yang, Xiaoxu; Ge, Shaozhong","Organometallics (2022), 41(14), 1823-1828","Cobalt-Catalyzed 1,1,3-Triborylation of Terminal Alkynes | Yang, Xiaoxu; Ge, Shaozhong | Organometallics (2022), 41(14), 1823-1828","10147-11-2, 25015-63-8","1379610-52-2, 2388983-10-4, 2548151-07-9, 2766027-11-4",498-66-8,"14024-48-7, 161265-03-8",108-88-3,,,,,,,1,1,9,3,78,10,,,,"{""1"": 9, ""2"": 3, ""3"": 78, ""4"": 10}","[{""index"": 1, ""cas_rn"": ""10147-11-2"", ""smiles"": ""C#CCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""1379610-52-2"", ""yield_pct"": ""9"", ""smiles"": ""CC1(C)OB(C(CCc2ccccc2)B2OC(C)(C)C(C)(C)O2)OC1(C)C""}, {""index"": 2, ""cas_rn"": ""2388983-10-4"", ""yield_pct"": ""3"", ""smiles"": ""CC1(C)OB(C(CCc2ccccc2)(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)OC1(C)C""}, {""index"": 3, ""cas_rn"": ""2548151-07-9"", ""yield_pct"": ""78"", ""smiles"": ""CC1(C)OB(C(CC(B2OC(C)(C)C(C)(C)O2)c2ccccc2)B2OC(C)(C)C(C)(C)O2)OC1(C)C""}, {""index"": 4, ""cas_rn"": ""2766027-11-4"", ""yield_pct"": ""10"", ""smiles"": ""CC1(C)OB(CCC(B2OC(C)(C)C(C)(C)O2)c2ccccc2)OC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""498-66-8""}]","[{""index"": 1, ""cas_rn"": ""14024-48-7""}, {""index"": 2, ""cas_rn"": ""161265-03-8""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]","regioselective, sealed screw-capped vial used, scalable, alternative reaction conditions shown, alternative preparation shown, products depend on stoichiometry of reactants",
31-614-CAS-33474682,31-614-CAS-33474682,Reaction_20251104_1608.rdf,Brown Hydroboration,79,,,C#CCc1ccccc1.CC1(C)OBOC1(C)C,CC1(C)OB(/C=C/Cc2ccccc2)OC1(C)C.CC1(C)OB(C(CCc2ccccc2)B2OC(C)(C)C(C)(C)O2)OC1(C)C.CC1(C)OB(C(CC(B2OC(C)(C)C(C)(C)O2)c2ccccc2)B2OC(C)(C)C(C)(C)O2)OC1(C)C.CC1(C)OB(CCC(B2OC(C)(C)C(C)(C)O2)c2ccccc2)OC1(C)C,C#CCc1ccccc1.CC1(C)OBOC1(C)C>>CC1(C)OB(/C=C/Cc2ccccc2)OC1(C)C.CC1(C)OB(C(CCc2ccccc2)B2OC(C)(C)C(C)(C)O2)OC1(C)C.CC1(C)OB(C(CC(B2OC(C)(C)C(C)(C)O2)c2ccccc2)B2OC(C)(C)C(C)(C)O2)OC1(C)C.CC1(C)OB(CCC(B2OC(C)(C)C(C)(C)O2)c2ccccc2)OC1(C)C,"Cobalt-Catalyzed 1,1,3-Triborylation of Terminal Alkynes","Yang, Xiaoxu; Ge, Shaozhong","Organometallics (2022), 41(14), 1823-1828","Cobalt-Catalyzed 1,1,3-Triborylation of Terminal Alkynes | Yang, Xiaoxu; Ge, Shaozhong | Organometallics (2022), 41(14), 1823-1828","10147-11-2, 25015-63-8","177573-86-3, 1379610-52-2, 2548151-07-9, 2766027-11-4",498-66-8,"14024-48-7, 161265-03-8",108-88-3,,,,,,,1,1,79,4,14,3,,,,"{""1"": 79, ""2"": 4, ""3"": 14, ""4"": 3}","[{""index"": 1, ""cas_rn"": ""10147-11-2"", ""smiles"": ""C#CCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""25015-63-8"", ""smiles"": ""CC1(C)OBOC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""177573-86-3"", ""yield_pct"": ""79"", ""smiles"": ""CC1(C)OB(/C=C/Cc2ccccc2)OC1(C)C""}, {""index"": 2, ""cas_rn"": ""1379610-52-2"", ""yield_pct"": ""4"", ""smiles"": ""CC1(C)OB(C(CCc2ccccc2)B2OC(C)(C)C(C)(C)O2)OC1(C)C""}, {""index"": 3, ""cas_rn"": ""2548151-07-9"", ""yield_pct"": ""14"", ""smiles"": ""CC1(C)OB(C(CC(B2OC(C)(C)C(C)(C)O2)c2ccccc2)B2OC(C)(C)C(C)(C)O2)OC1(C)C""}, {""index"": 4, ""cas_rn"": ""2766027-11-4"", ""yield_pct"": ""3"", ""smiles"": ""CC1(C)OB(CCC(B2OC(C)(C)C(C)(C)O2)c2ccccc2)OC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""498-66-8""}]","[{""index"": 1, ""cas_rn"": ""14024-48-7""}, {""index"": 2, ""cas_rn"": ""161265-03-8""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]","regioselective, sealed screw-capped vial used, alternative reaction conditions shown, alternative preparation shown, products depend on stoichiometry of reactants, optimization study, optimized on time",
31-614-CAS-33755954,31-614-CAS-33755954,1.rdf,Brown Hydroboration,95,,,CCOC(=O)/C=C/c1ccccc1.[BH3]=C1N(C)C=CN1C,CCOC(=O)C([BH2]=C1N(C)C=CN1C)CC1=CC=CC=C1,CCOC(=O)/C=C/c1ccccc1.[BH3]=C1N(C)C=CN1C>>CCOC(=O)C([BH2]=C1N(C)C=CN1C)CC1=CC=CC=C1,"Visible-light-driven PhSSPh-catalysed regioselective hydroborylation of α,β-unsaturated carbonyl compounds with NHC-boranes","Liu, Xinghua; Shen, Yujing; Lu, Cheng; Jian, Yongchan; Xia, Shuangshuang; Gao, Zhaoliang; Zheng, Yihan; An, Yuanyuan; Wang, Yubin","Chemical Communications (Cambridge, United Kingdom) (2022), 58(60), 8380-8383","Visible-light-driven PhSSPh-catalysed regioselective hydroborylation of α,β-unsaturated carbonyl compounds with NHC-boranes | Liu, Xinghua; Shen, Yujing; Lu, Cheng; Jian, Yongchan; Xia, Shuangshuang; Gao, Zhaoliang; Zheng, Yihan; An, Yuanyuan; Wang, Yubin | Chemical Communications (Cambridge, United Kingdom) (2022), 58(60), 8380-8383","4192-77-2, 1211417-77-4",2412195-24-3,,882-33-7,75-05-8,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""4192-77-2"", ""smiles"": ""CCOC(=O)/C=C/c1ccccc1""}, {""index"": 2, ""cas_rn"": ""1211417-77-4"", ""smiles"": ""[BH3]=C1N(C)C=CN1C""}]","[{""index"": 1, ""cas_rn"": ""2412195-24-3"", ""yield_pct"": ""95"", ""smiles"": ""CCOC(=O)C([BH2]=C1N(C)C=CN1C)CC1=CC=CC=C1""}]",[],"[{""index"": 1, ""cas_rn"": ""882-33-7""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]","photochemical (30 W blue LEDs light used), regioselective, optimization study, optimized on solvent, optimized on catalyst, alternative reaction conditions shown, scalable",reactant_smiles_validation_failed | product_smiles_validation_failed
31-614-CAS-33755956,31-614-CAS-33755956,1.rdf,Brown Hydroboration,96,,,CCOC(=O)/C=C/c1ccc(C)cc1.[BH3]=C1N(C)C=CN1C,CCOC(=O)C([BH2]=C1N(C)C=CN1C)CC1=CC=C(C)C=C1,CCOC(=O)/C=C/c1ccc(C)cc1.[BH3]=C1N(C)C=CN1C>>CCOC(=O)C([BH2]=C1N(C)C=CN1C)CC1=CC=C(C)C=C1,"Visible-light-driven PhSSPh-catalysed regioselective hydroborylation of α,β-unsaturated carbonyl compounds with NHC-boranes","Liu, Xinghua; Shen, Yujing; Lu, Cheng; Jian, Yongchan; Xia, Shuangshuang; Gao, Zhaoliang; Zheng, Yihan; An, Yuanyuan; Wang, Yubin","Chemical Communications (Cambridge, United Kingdom) (2022), 58(60), 8380-8383","Visible-light-driven PhSSPh-catalysed regioselective hydroborylation of α,β-unsaturated carbonyl compounds with NHC-boranes | Liu, Xinghua; Shen, Yujing; Lu, Cheng; Jian, Yongchan; Xia, Shuangshuang; Gao, Zhaoliang; Zheng, Yihan; An, Yuanyuan; Wang, Yubin | Chemical Communications (Cambridge, United Kingdom) (2022), 58(60), 8380-8383","24393-49-5, 1211417-77-4",2805344-87-8,,882-33-7,75-05-8,,,,,,,1,1,96,,,,,,,"{""1"": 96}","[{""index"": 1, ""cas_rn"": ""24393-49-5"", ""smiles"": ""CCOC(=O)/C=C/c1ccc(C)cc1""}, {""index"": 2, ""cas_rn"": ""1211417-77-4"", ""smiles"": ""[BH3]=C1N(C)C=CN1C""}]","[{""index"": 1, ""cas_rn"": ""2805344-87-8"", ""yield_pct"": ""96"", ""smiles"": ""CCOC(=O)C([BH2]=C1N(C)C=CN1C)CC1=CC=C(C)C=C1""}]",[],"[{""index"": 1, ""cas_rn"": ""882-33-7""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]","photochemical (30 W blue LEDs light used), regioselective",reactant_smiles_validation_failed | product_smiles_validation_failed
31-614-CAS-33755957,31-614-CAS-33755957,Reaction_20251104_1608 (1).rdf,Brown Hydroboration,93,,,CCOC(=O)/C=C/c1ccc(C(C)(C)C)cc1.[BH3]=C1N(C)C=CN1C,CCOC(=O)C([BH2]=C1N(C)C=CN1C)CC1=CC=C(C(C)(C)C)C=C1,CCOC(=O)/C=C/c1ccc(C(C)(C)C)cc1.[BH3]=C1N(C)C=CN1C>>CCOC(=O)C([BH2]=C1N(C)C=CN1C)CC1=CC=C(C(C)(C)C)C=C1,"Visible-light-driven PhSSPh-catalysed regioselective hydroborylation of α,β-unsaturated carbonyl compounds with NHC-boranes","Liu, Xinghua; Shen, Yujing; Lu, Cheng; Jian, Yongchan; Xia, Shuangshuang; Gao, Zhaoliang; Zheng, Yihan; An, Yuanyuan; Wang, Yubin","Chemical Communications (Cambridge, United Kingdom) (2022), 58(60), 8380-8383","Visible-light-driven PhSSPh-catalysed regioselective hydroborylation of α,β-unsaturated carbonyl compounds with NHC-boranes | Liu, Xinghua; Shen, Yujing; Lu, Cheng; Jian, Yongchan; Xia, Shuangshuang; Gao, Zhaoliang; Zheng, Yihan; An, Yuanyuan; Wang, Yubin | Chemical Communications (Cambridge, United Kingdom) (2022), 58(60), 8380-8383","158010-17-4, 1211417-77-4",2805344-88-9,,882-33-7,75-05-8,,,,,,,1,1,93,,,,,,,"{""1"": 93}","[{""index"": 1, ""cas_rn"": ""158010-17-4"", ""smiles"": ""CCOC(=O)/C=C/c1ccc(C(C)(C)C)cc1""}, {""index"": 2, ""cas_rn"": ""1211417-77-4"", ""smiles"": ""[BH3]=C1N(C)C=CN1C""}]","[{""index"": 1, ""cas_rn"": ""2805344-88-9"", ""yield_pct"": ""93"", ""smiles"": ""CCOC(=O)C([BH2]=C1N(C)C=CN1C)CC1=CC=C(C(C)(C)C)C=C1""}]",[],"[{""index"": 1, ""cas_rn"": ""882-33-7""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]","photochemical (30 W blue LEDs light used), regioselective",reactant_smiles_validation_failed | product_smiles_validation_failed
31-614-CAS-33755959,31-614-CAS-33755959,Reaction_20251104_1608 (1).rdf,Brown Hydroboration,92,,,CCOC(=O)/C=C/c1ccc(OC)cc1.[BH3]=C1N(C)C=CN1C,CCOC(=O)C([BH2]=C1N(C)C=CN1C)CC1=CC=C(OC)C=C1,CCOC(=O)/C=C/c1ccc(OC)cc1.[BH3]=C1N(C)C=CN1C>>CCOC(=O)C([BH2]=C1N(C)C=CN1C)CC1=CC=C(OC)C=C1,"Visible-light-driven PhSSPh-catalysed regioselective hydroborylation of α,β-unsaturated carbonyl compounds with NHC-boranes","Liu, Xinghua; Shen, Yujing; Lu, Cheng; Jian, Yongchan; Xia, Shuangshuang; Gao, Zhaoliang; Zheng, Yihan; An, Yuanyuan; Wang, Yubin","Chemical Communications (Cambridge, United Kingdom) (2022), 58(60), 8380-8383","Visible-light-driven PhSSPh-catalysed regioselective hydroborylation of α,β-unsaturated carbonyl compounds with NHC-boranes | Liu, Xinghua; Shen, Yujing; Lu, Cheng; Jian, Yongchan; Xia, Shuangshuang; Gao, Zhaoliang; Zheng, Yihan; An, Yuanyuan; Wang, Yubin | Chemical Communications (Cambridge, United Kingdom) (2022), 58(60), 8380-8383","24393-56-4, 1211417-77-4",2649012-95-1,,882-33-7,75-05-8,,,,,,,1,1,92,,,,,,,"{""1"": 92}","[{""index"": 1, ""cas_rn"": ""24393-56-4"", ""smiles"": ""CCOC(=O)/C=C/c1ccc(OC)cc1""}, {""index"": 2, ""cas_rn"": ""1211417-77-4"", ""smiles"": ""[BH3]=C1N(C)C=CN1C""}]","[{""index"": 1, ""cas_rn"": ""2649012-95-1"", ""yield_pct"": ""92"", ""smiles"": ""CCOC(=O)C([BH2]=C1N(C)C=CN1C)CC1=CC=C(OC)C=C1""}]",[],"[{""index"": 1, ""cas_rn"": ""882-33-7""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]","photochemical (30 W blue LEDs light used), regioselective",reactant_smiles_validation_failed | product_smiles_validation_failed
31-614-CAS-33755960,31-614-CAS-33755960,Reaction_20251104_1608 (1).rdf,Brown Hydroboration,89,,,CCOC(=O)/C=C/c1ccc(OCc2ccccc2)c(OC)c1.[BH3]=C1N(C)C=CN1C,CCOC(=O)C([BH2]=C1N(C)C=CN1C)CC1=CC(OC)=C(OCC2=CC=CC=C2)C=C1,CCOC(=O)/C=C/c1ccc(OCc2ccccc2)c(OC)c1.[BH3]=C1N(C)C=CN1C>>CCOC(=O)C([BH2]=C1N(C)C=CN1C)CC1=CC(OC)=C(OCC2=CC=CC=C2)C=C1,"Visible-light-driven PhSSPh-catalysed regioselective hydroborylation of α,β-unsaturated carbonyl compounds with NHC-boranes","Liu, Xinghua; Shen, Yujing; Lu, Cheng; Jian, Yongchan; Xia, Shuangshuang; Gao, Zhaoliang; Zheng, Yihan; An, Yuanyuan; Wang, Yubin","Chemical Communications (Cambridge, United Kingdom) (2022), 58(60), 8380-8383","Visible-light-driven PhSSPh-catalysed regioselective hydroborylation of α,β-unsaturated carbonyl compounds with NHC-boranes | Liu, Xinghua; Shen, Yujing; Lu, Cheng; Jian, Yongchan; Xia, Shuangshuang; Gao, Zhaoliang; Zheng, Yihan; An, Yuanyuan; Wang, Yubin | Chemical Communications (Cambridge, United Kingdom) (2022), 58(60), 8380-8383","38157-08-3, 1211417-77-4",2649012-97-3,,882-33-7,75-05-8,,,,,,,1,1,89,,,,,,,"{""1"": 89}","[{""index"": 1, ""cas_rn"": ""38157-08-3"", ""smiles"": ""CCOC(=O)/C=C/c1ccc(OCc2ccccc2)c(OC)c1""}, {""index"": 2, ""cas_rn"": ""1211417-77-4"", ""smiles"": ""[BH3]=C1N(C)C=CN1C""}]","[{""index"": 1, ""cas_rn"": ""2649012-97-3"", ""yield_pct"": ""89"", ""smiles"": ""CCOC(=O)C([BH2]=C1N(C)C=CN1C)CC1=CC(OC)=C(OCC2=CC=CC=C2)C=C1""}]",[],"[{""index"": 1, ""cas_rn"": ""882-33-7""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]","photochemical (30 W blue LEDs light used), regioselective",reactant_smiles_validation_failed | product_smiles_validation_failed
31-614-CAS-33755961,31-614-CAS-33755961,Reaction_20251104_1608 (1).rdf,Brown Hydroboration,90,,,CCOC(=O)/C=C/c1ccccc1Cl.[BH3]=C1N(C)C=CN1C,CCOC(=O)C([BH2]=C1N(C)C=CN1C)CC1=C(Cl)C=CC=C1,CCOC(=O)/C=C/c1ccccc1Cl.[BH3]=C1N(C)C=CN1C>>CCOC(=O)C([BH2]=C1N(C)C=CN1C)CC1=C(Cl)C=CC=C1,"Visible-light-driven PhSSPh-catalysed regioselective hydroborylation of α,β-unsaturated carbonyl compounds with NHC-boranes","Liu, Xinghua; Shen, Yujing; Lu, Cheng; Jian, Yongchan; Xia, Shuangshuang; Gao, Zhaoliang; Zheng, Yihan; An, Yuanyuan; Wang, Yubin","Chemical Communications (Cambridge, United Kingdom) (2022), 58(60), 8380-8383","Visible-light-driven PhSSPh-catalysed regioselective hydroborylation of α,β-unsaturated carbonyl compounds with NHC-boranes | Liu, Xinghua; Shen, Yujing; Lu, Cheng; Jian, Yongchan; Xia, Shuangshuang; Gao, Zhaoliang; Zheng, Yihan; An, Yuanyuan; Wang, Yubin | Chemical Communications (Cambridge, United Kingdom) (2022), 58(60), 8380-8383","24393-51-9, 1211417-77-4",2805344-92-5,,882-33-7,75-05-8,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""24393-51-9"", ""smiles"": ""CCOC(=O)/C=C/c1ccccc1Cl""}, {""index"": 2, ""cas_rn"": ""1211417-77-4"", ""smiles"": ""[BH3]=C1N(C)C=CN1C""}]","[{""index"": 1, ""cas_rn"": ""2805344-92-5"", ""yield_pct"": ""90"", ""smiles"": ""CCOC(=O)C([BH2]=C1N(C)C=CN1C)CC1=C(Cl)C=CC=C1""}]",[],"[{""index"": 1, ""cas_rn"": ""882-33-7""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]","photochemical (30 W blue LEDs light used), regioselective",reactant_smiles_validation_failed | product_smiles_validation_failed
