reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-046-CAS-20895810,31-046-CAS-20895810,Reaction_20251110_1620.rdf,Aliphatic Halide Exchange,81,,,COC(=O)C1(Br)N=C1c1ccc(C(C)(C)C)cc1,COC(=O)C1(F)N=C1c1ccc(C(C)(C)C)cc1,COC(=O)C1(Br)N=C1c1ccc(C(C)(C)C)cc1>>COC(=O)C1(F)N=C1c1ccc(C(C)(C)C)cc1,Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction,"Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S.","Synthesis (2019), 51(24), 4582-4589","Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction | Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S. | Synthesis (2019), 51(24), 4582-4589",2247400-06-0,2376681-04-6,429-41-4,,75-09-2,,,,,,,1,1,81,,,,,,,"{""1"": 81}","[{""index"": 1, ""cas_rn"": ""2247400-06-0"", ""smiles"": ""COC(=O)C1(Br)N=C1c1ccc(C(C)(C)C)cc1""}]","[{""index"": 1, ""cas_rn"": ""2376681-04-6"", ""yield_pct"": ""81"", ""smiles"": ""COC(=O)C1(F)N=C1c1ccc(C(C)(C)C)cc1""}]","[{""index"": 1, ""cas_rn"": ""429-41-4""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",Halex reaction,
31-046-CAS-20895811,31-046-CAS-20895811,Reaction_20251110_1620.rdf,Aliphatic Halide Exchange,86,,,COC(=O)C1(Br)N=C1c1ccc(C)cc1C,COC(=O)C1(F)N=C1c1ccc(C)cc1C,COC(=O)C1(Br)N=C1c1ccc(C)cc1C>>COC(=O)C1(F)N=C1c1ccc(C)cc1C,Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction,"Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S.","Synthesis (2019), 51(24), 4582-4589","Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction | Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S. | Synthesis (2019), 51(24), 4582-4589",2376681-19-3,2376681-05-7,429-41-4,,75-09-2,,,,,,,1,1,86,,,,,,,"{""1"": 86}","[{""index"": 1, ""cas_rn"": ""2376681-19-3"", ""smiles"": ""COC(=O)C1(Br)N=C1c1ccc(C)cc1C""}]","[{""index"": 1, ""cas_rn"": ""2376681-05-7"", ""yield_pct"": ""86"", ""smiles"": ""COC(=O)C1(F)N=C1c1ccc(C)cc1C""}]","[{""index"": 1, ""cas_rn"": ""429-41-4""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",Halex reaction,
31-046-CAS-20895813,31-046-CAS-20895813,Reaction_20251110_1620.rdf,Aliphatic Halide Exchange,75,,,COC(=O)C1(Br)N=C1c1ccccc1Br,COC(=O)C1(F)N=C1c1ccccc1Br,COC(=O)C1(Br)N=C1c1ccccc1Br>>COC(=O)C1(F)N=C1c1ccccc1Br,Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction,"Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S.","Synthesis (2019), 51(24), 4582-4589","Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction | Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S. | Synthesis (2019), 51(24), 4582-4589",2376681-20-6,2376681-07-9,429-41-4,,75-09-2,,,,,,,1,1,75,,,,,,,"{""1"": 75}","[{""index"": 1, ""cas_rn"": ""2376681-20-6"", ""smiles"": ""COC(=O)C1(Br)N=C1c1ccccc1Br""}]","[{""index"": 1, ""cas_rn"": ""2376681-07-9"", ""yield_pct"": ""75"", ""smiles"": ""COC(=O)C1(F)N=C1c1ccccc1Br""}]","[{""index"": 1, ""cas_rn"": ""429-41-4""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",Halex reaction,
31-046-CAS-20895814,31-046-CAS-20895814,Reaction_20251110_1620.rdf,Aliphatic Halide Exchange,81,,,COC(=O)C1(Br)N=C1c1ccc(OC)cc1,COC(=O)C1(F)N=C1c1ccc(OC)cc1,COC(=O)C1(Br)N=C1c1ccc(OC)cc1>>COC(=O)C1(F)N=C1c1ccc(OC)cc1,Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction,"Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S.","Synthesis (2019), 51(24), 4582-4589","Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction | Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S. | Synthesis (2019), 51(24), 4582-4589",1792981-11-3,2376681-08-0,429-41-4,,75-09-2,,,,,,,1,1,81,,,,,,,"{""1"": 81}","[{""index"": 1, ""cas_rn"": ""1792981-11-3"", ""smiles"": ""COC(=O)C1(Br)N=C1c1ccc(OC)cc1""}]","[{""index"": 1, ""cas_rn"": ""2376681-08-0"", ""yield_pct"": ""81"", ""smiles"": ""COC(=O)C1(F)N=C1c1ccc(OC)cc1""}]","[{""index"": 1, ""cas_rn"": ""429-41-4""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",Halex reaction,
31-046-CAS-20895815,31-046-CAS-20895815,Reaction_20251110_1620.rdf,Aliphatic Halide Exchange,76,,,COC(=O)C1(Br)N=C1c1ccc(OC)cc1OC,COC(=O)C1(F)N=C1c1ccc(OC)cc1OC,COC(=O)C1(Br)N=C1c1ccc(OC)cc1OC>>COC(=O)C1(F)N=C1c1ccc(OC)cc1OC,Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction,"Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S.","Synthesis (2019), 51(24), 4582-4589","Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction | Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S. | Synthesis (2019), 51(24), 4582-4589",2376681-21-7,2376681-09-1,429-41-4,,75-09-2,,,,,,,1,1,76,,,,,,,"{""1"": 76}","[{""index"": 1, ""cas_rn"": ""2376681-21-7"", ""smiles"": ""COC(=O)C1(Br)N=C1c1ccc(OC)cc1OC""}]","[{""index"": 1, ""cas_rn"": ""2376681-09-1"", ""yield_pct"": ""76"", ""smiles"": ""COC(=O)C1(F)N=C1c1ccc(OC)cc1OC""}]","[{""index"": 1, ""cas_rn"": ""429-41-4""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",Halex reaction,
31-046-CAS-20895816,31-046-CAS-20895816,Reaction_20251110_1620.rdf,Aliphatic Halide Exchange,83,,,CC(C)COC(=O)C1(Br)N=C1c1ccccc1,CC(C)COC(=O)C1(F)N=C1c1ccccc1,CC(C)COC(=O)C1(Br)N=C1c1ccccc1>>CC(C)COC(=O)C1(F)N=C1c1ccccc1,Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction,"Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S.","Synthesis (2019), 51(24), 4582-4589","Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction | Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S. | Synthesis (2019), 51(24), 4582-4589",2376681-22-8,2376681-10-4,429-41-4,,75-09-2,,,,,,,1,1,83,,,,,,,"{""1"": 83}","[{""index"": 1, ""cas_rn"": ""2376681-22-8"", ""smiles"": ""CC(C)COC(=O)C1(Br)N=C1c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""2376681-10-4"", ""yield_pct"": ""83"", ""smiles"": ""CC(C)COC(=O)C1(F)N=C1c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""429-41-4""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",Halex reaction,
31-046-CAS-20895819,31-046-CAS-20895819,Reaction_20251110_1620.rdf,Aliphatic Halide Exchange,90,,,COC(=O)C1(Br)N=C1c1ccccc1,COC(=O)C1(I)N=C1c1ccccc1,COC(=O)C1(Br)N=C1c1ccccc1>>COC(=O)C1(I)N=C1c1ccccc1,Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction,"Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S.","Synthesis (2019), 51(24), 4582-4589","Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction | Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S. | Synthesis (2019), 51(24), 4582-4589",367967-56-4,367967-57-5,7681-11-0,,67-64-1,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""367967-56-4"", ""smiles"": ""COC(=O)C1(Br)N=C1c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""367967-57-5"", ""yield_pct"": ""90"", ""smiles"": ""COC(=O)C1(I)N=C1c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""7681-11-0""}]",[],"[{""index"": 1, ""cas_rn"": ""67-64-1""}]",Halex reaction,
31-046-CAS-20895820,31-046-CAS-20895820,Reaction_20251110_1620.rdf,Aliphatic Halide Exchange,95,,,O=C(OCc1ccccc1)C1(Br)N=C1c1ccccc1,O=C(OCc1ccccc1)C1(F)N=C1c1ccccc1,O=C(OCc1ccccc1)C1(Br)N=C1c1ccccc1>>O=C(OCc1ccccc1)C1(F)N=C1c1ccccc1,Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction,"Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S.","Synthesis (2019), 51(24), 4582-4589","Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction | Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S. | Synthesis (2019), 51(24), 4582-4589",2376681-23-9,2376681-11-5,429-41-4,,75-09-2,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""2376681-23-9"", ""smiles"": ""O=C(OCc1ccccc1)C1(Br)N=C1c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""2376681-11-5"", ""yield_pct"": ""95"", ""smiles"": ""O=C(OCc1ccccc1)C1(F)N=C1c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""429-41-4""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",Halex reaction,
31-046-CAS-20895821,31-046-CAS-20895821,Reaction_20251110_1620.rdf,Aliphatic Halide Exchange,92,,,COC(=O)C1(Br)N=C1c1ccc(C)cc1,COC(=O)C1(I)N=C1c1ccc(C)cc1,COC(=O)C1(Br)N=C1c1ccc(C)cc1>>COC(=O)C1(I)N=C1c1ccc(C)cc1,Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction,"Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S.","Synthesis (2019), 51(24), 4582-4589","Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction | Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S. | Synthesis (2019), 51(24), 4582-4589",2122324-63-2,2376681-14-8,7681-11-0,,67-64-1,,,,,,,1,1,92,,,,,,,"{""1"": 92}","[{""index"": 1, ""cas_rn"": ""2122324-63-2"", ""smiles"": ""COC(=O)C1(Br)N=C1c1ccc(C)cc1""}]","[{""index"": 1, ""cas_rn"": ""2376681-14-8"", ""yield_pct"": ""92"", ""smiles"": ""COC(=O)C1(I)N=C1c1ccc(C)cc1""}]","[{""index"": 1, ""cas_rn"": ""7681-11-0""}]",[],"[{""index"": 1, ""cas_rn"": ""67-64-1""}]",Halex reaction,
31-046-CAS-20895822,31-046-CAS-20895822,Reaction_20251110_1620.rdf,Aliphatic Halide Exchange,80,,,COC(=O)C1(Br)N=C1c1ccc([N+](=O)[O-])cc1,COC(=O)C1(I)N=C1c1ccc([N+](=O)[O-])cc1,COC(=O)C1(Br)N=C1c1ccc([N+](=O)[O-])cc1>>COC(=O)C1(I)N=C1c1ccc([N+](=O)[O-])cc1,Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction,"Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S.","Synthesis (2019), 51(24), 4582-4589","Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction | Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S. | Synthesis (2019), 51(24), 4582-4589",2122324-66-5,2376681-15-9,7681-11-0,,67-64-1,,,,,,,1,1,80,,,,,,,"{""1"": 80}","[{""index"": 1, ""cas_rn"": ""2122324-66-5"", ""smiles"": ""COC(=O)C1(Br)N=C1c1ccc([N+](=O)[O-])cc1""}]","[{""index"": 1, ""cas_rn"": ""2376681-15-9"", ""yield_pct"": ""80"", ""smiles"": ""COC(=O)C1(I)N=C1c1ccc([N+](=O)[O-])cc1""}]","[{""index"": 1, ""cas_rn"": ""7681-11-0""}]",[],"[{""index"": 1, ""cas_rn"": ""67-64-1""}]",Halex reaction,
31-046-CAS-20895823,31-046-CAS-20895823,Reaction_20251110_1620.rdf,Aliphatic Halide Exchange,90,,,COC(=O)C1(Br)N=C1c1ccc(OC)c(OC)c1,COC(=O)C1(I)N=C1c1ccc(OC)c(OC)c1,COC(=O)C1(Br)N=C1c1ccc(OC)c(OC)c1>>COC(=O)C1(I)N=C1c1ccc(OC)c(OC)c1,Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction,"Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S.","Synthesis (2019), 51(24), 4582-4589","Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction | Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S. | Synthesis (2019), 51(24), 4582-4589",2376681-24-0,2376681-16-0,7681-11-0,,67-64-1,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""2376681-24-0"", ""smiles"": ""COC(=O)C1(Br)N=C1c1ccc(OC)c(OC)c1""}]","[{""index"": 1, ""cas_rn"": ""2376681-16-0"", ""yield_pct"": ""90"", ""smiles"": ""COC(=O)C1(I)N=C1c1ccc(OC)c(OC)c1""}]","[{""index"": 1, ""cas_rn"": ""7681-11-0""}]",[],"[{""index"": 1, ""cas_rn"": ""67-64-1""}]",Halex reaction,
31-046-CAS-20895824,31-046-CAS-20895824,Reaction_20251110_1620.rdf,Aliphatic Halide Exchange,90,,,COC(=O)C1(Br)N=C1c1ccc2c(c1)OCCO2,COC(=O)C1(I)N=C1c1ccc2c(c1)OCCO2,COC(=O)C1(Br)N=C1c1ccc2c(c1)OCCO2>>COC(=O)C1(I)N=C1c1ccc2c(c1)OCCO2,Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction,"Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S.","Synthesis (2019), 51(24), 4582-4589","Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction | Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S. | Synthesis (2019), 51(24), 4582-4589",2122324-64-3,2376681-17-1,7681-11-0,,67-64-1,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""2122324-64-3"", ""smiles"": ""COC(=O)C1(Br)N=C1c1ccc2c(c1)OCCO2""}]","[{""index"": 1, ""cas_rn"": ""2376681-17-1"", ""yield_pct"": ""90"", ""smiles"": ""COC(=O)C1(I)N=C1c1ccc2c(c1)OCCO2""}]","[{""index"": 1, ""cas_rn"": ""7681-11-0""}]",[],"[{""index"": 1, ""cas_rn"": ""67-64-1""}]",Halex reaction,
31-046-CAS-20895825,31-046-CAS-20895825,Reaction_20251110_1620.rdf,Aliphatic Halide Exchange,99,,,O=C(OCc1ccccc1)C1(Br)N=C1c1ccccc1,O=C(OCc1ccccc1)C1(I)N=C1c1ccccc1,O=C(OCc1ccccc1)C1(Br)N=C1c1ccccc1>>O=C(OCc1ccccc1)C1(I)N=C1c1ccccc1,Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction,"Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S.","Synthesis (2019), 51(24), 4582-4589","Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction | Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S. | Synthesis (2019), 51(24), 4582-4589",2376681-23-9,2376681-18-2,7681-11-0,,67-64-1,,,,,,,1,1,99,,,,,,,"{""1"": 99}","[{""index"": 1, ""cas_rn"": ""2376681-23-9"", ""smiles"": ""O=C(OCc1ccccc1)C1(Br)N=C1c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""2376681-18-2"", ""yield_pct"": ""99"", ""smiles"": ""O=C(OCc1ccccc1)C1(I)N=C1c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""7681-11-0""}]",[],"[{""index"": 1, ""cas_rn"": ""67-64-1""}]",Halex reaction,
31-046-CAS-20895826,31-046-CAS-20895826,Reaction_20251110_1620.rdf,Aliphatic Halide Exchange,99,,,COC(=O)C1(I)N=C1c1ccccc1,COC(=O)C1(Br)N=C1c1ccccc1,COC(=O)C1(I)N=C1c1ccccc1>>COC(=O)C1(Br)N=C1c1ccccc1,Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction,"Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S.","Synthesis (2019), 51(24), 4582-4589","Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction | Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S. | Synthesis (2019), 51(24), 4582-4589",367967-57-5,367967-56-4,1643-19-2,,75-09-2,,,,,,,1,1,99,,,,,,,"{""1"": 99}","[{""index"": 1, ""cas_rn"": ""367967-57-5"", ""smiles"": ""COC(=O)C1(I)N=C1c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""367967-56-4"", ""yield_pct"": ""99"", ""smiles"": ""COC(=O)C1(Br)N=C1c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1643-19-2""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",Halex reaction,
31-046-CAS-20895827,31-046-CAS-20895827,Reaction_20251110_1620.rdf,Aliphatic Halide Exchange,98,,,COC(=O)C1(Br)N=C1c1ccccc1,COC(=O)C1(Cl)N=C1c1ccccc1,COC(=O)C1(Br)N=C1c1ccccc1>>COC(=O)C1(Cl)N=C1c1ccccc1,Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction,"Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S.","Synthesis (2019), 51(24), 4582-4589","Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction | Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S. | Synthesis (2019), 51(24), 4582-4589",367967-56-4,1792981-10-2,1112-67-0,,75-09-2,,,,,,,1,1,98,,,,,,,"{""1"": 98}","[{""index"": 1, ""cas_rn"": ""367967-56-4"", ""smiles"": ""COC(=O)C1(Br)N=C1c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1792981-10-2"", ""yield_pct"": ""98"", ""smiles"": ""COC(=O)C1(Cl)N=C1c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1112-67-0""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",Halex reaction,
31-046-CAS-20895828,31-046-CAS-20895828,Reaction_20251110_1620.rdf,Aliphatic Halide Exchange,98,,,COC(=O)C1(I)N=C1c1ccccc1,COC(=O)C1(Cl)N=C1c1ccccc1,COC(=O)C1(I)N=C1c1ccccc1>>COC(=O)C1(Cl)N=C1c1ccccc1,Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction,"Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S.","Synthesis (2019), 51(24), 4582-4589","Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction | Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S. | Synthesis (2019), 51(24), 4582-4589",367967-57-5,1792981-10-2,1112-67-0,,75-09-2,,,,,,,1,1,98,,,,,,,"{""1"": 98}","[{""index"": 1, ""cas_rn"": ""367967-57-5"", ""smiles"": ""COC(=O)C1(I)N=C1c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1792981-10-2"", ""yield_pct"": ""98"", ""smiles"": ""COC(=O)C1(Cl)N=C1c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1112-67-0""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",Halex reaction,
31-046-CAS-20895829,31-046-CAS-20895829,Reaction_20251110_1620.rdf,Aliphatic Halide Exchange,73,,,COC(=O)C1(I)N=C1c1ccccc1,COC(=O)C1(F)N=C1c1ccccc1,COC(=O)C1(I)N=C1c1ccccc1>>COC(=O)C1(F)N=C1c1ccccc1,Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction,"Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S.","Synthesis (2019), 51(24), 4582-4589","Easy Access to 2-Fluoro- and 2-Iodo-2H-azirines via the Halex Reaction | Agafonova, Anastasiya V.; Smetanin, Ilia A.; Rostovskii, Nikolai V.; Khlebnikov, Alexander F.; Novikov, Mikhail S. | Synthesis (2019), 51(24), 4582-4589",367967-57-5,2222481-87-8,429-41-4,,75-09-2,,,,,,,1,1,73,,,,,,,"{""1"": 73}","[{""index"": 1, ""cas_rn"": ""367967-57-5"", ""smiles"": ""COC(=O)C1(I)N=C1c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""2222481-87-8"", ""yield_pct"": ""73"", ""smiles"": ""COC(=O)C1(F)N=C1c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""429-41-4""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",Halex reaction,
31-046-CAS-21038759,31-046-CAS-21038759,Reaction_20251110_1620.rdf,Aliphatic Halide Exchange,99,,,O=S(=O)(Cl)CCCl,O=S(=O)(F)CCCl,O=S(=O)(Cl)CCCl>>O=S(=O)(F)CCCl,Ethenesulfonyl Fluoride (ESF): An On-Water Procedure for the Kilogram-Scale Preparation,"Zheng, Qinheng; Dong, Jiajia; Sharpless, K. Barry","Journal of Organic Chemistry (2016), 81(22), 11360-11362","Ethenesulfonyl Fluoride (ESF): An On-Water Procedure for the Kilogram-Scale Preparation | Zheng, Qinheng; Dong, Jiajia; Sharpless, K. Barry | Journal of Organic Chemistry (2016), 81(22), 11360-11362",1622-32-8,762-70-9,7789-29-9,,7732-18-5,,,,,,,1,1,99,,,,,,,"{""1"": 99}","[{""index"": 1, ""cas_rn"": ""1622-32-8"", ""smiles"": ""O=S(=O)(Cl)CCCl""}]","[{""index"": 1, ""cas_rn"": ""762-70-9"", ""yield_pct"": ""99"", ""smiles"": ""O=S(=O)(F)CCCl""}]","[{""index"": 1, ""cas_rn"": ""7789-29-9""}]",[],"[{""index"": 1, ""cas_rn"": ""7732-18-5""}]","kg scale, scalable",
