reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-316-CAS-22404838,31-316-CAS-22404838,Reaction_20251105_2049.rdf,Urea and thiourea formation,85,,,NCc1ccccc1F.Cc1ccc(N=C=O)cc1,Cc1ccc(NC(=O)NCc2ccccc2F)cc1,NCc1ccccc1F.Cc1ccc(N=C=O)cc1>>Cc1ccc(NC(=O)NCc2ccccc2F)cc1,Hydroamination of isocyanates and isothiocyanates by alkaline earth metal initiators supported by a bulky iminopyrrolyl ligand,"Bano, Kulsum; Anga, Srinivas; Jain, Archana; Nayek, Hari Pada; Panda, Tarun K.","New Journal of Chemistry (2020), 44(22), 9419-9428","Hydroamination of isocyanates and isothiocyanates by alkaline earth metal initiators supported by a bulky iminopyrrolyl ligand | Bano, Kulsum; Anga, Srinivas; Jain, Archana; Nayek, Hari Pada; Panda, Tarun K. | New Journal of Chemistry (2020), 44(22), 9419-9428","89-99-6, 622-58-2",712300-40-8,,2445349-61-9,,,,,,,,1,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""89-99-6"", ""smiles"": ""NCc1ccccc1F""}, {""index"": 2, ""cas_rn"": ""622-58-2"", ""smiles"": ""Cc1ccc(N=C=O)cc1""}]","[{""index"": 1, ""cas_rn"": ""712300-40-8"", ""yield_pct"": ""85"", ""smiles"": ""Cc1ccc(NC(=O)NCc2ccccc2F)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""2445349-61-9""}]",[],"reaction in a Schlenk flask, glove box used, no solvent",
31-316-CAS-22404839,31-316-CAS-22404839,Reaction_20251105_2048.rdf,Urea and thiourea formation,98,,,Nc1ccccc1.O=C=Nc1ccc(Cl)cc1,O=C(Nc1ccccc1)Nc1ccc(Cl)cc1,Nc1ccccc1.O=C=Nc1ccc(Cl)cc1>>O=C(Nc1ccccc1)Nc1ccc(Cl)cc1,Hydroamination of isocyanates and isothiocyanates by alkaline earth metal initiators supported by a bulky iminopyrrolyl ligand,"Bano, Kulsum; Anga, Srinivas; Jain, Archana; Nayek, Hari Pada; Panda, Tarun K.","New Journal of Chemistry (2020), 44(22), 9419-9428","Hydroamination of isocyanates and isothiocyanates by alkaline earth metal initiators supported by a bulky iminopyrrolyl ligand | Bano, Kulsum; Anga, Srinivas; Jain, Archana; Nayek, Hari Pada; Panda, Tarun K. | New Journal of Chemistry (2020), 44(22), 9419-9428","62-53-3, 104-12-1",1967-26-6,,2445349-61-9,,,,,,,,1,1,98,,,,,,,"{""1"": 98}","[{""index"": 1, ""cas_rn"": ""62-53-3"", ""smiles"": ""Nc1ccccc1""}, {""index"": 2, ""cas_rn"": ""104-12-1"", ""smiles"": ""O=C=Nc1ccc(Cl)cc1""}]","[{""index"": 1, ""cas_rn"": ""1967-26-6"", ""yield_pct"": ""98"", ""smiles"": ""O=C(Nc1ccccc1)Nc1ccc(Cl)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""2445349-61-9""}]",[],"reaction in a Schlenk flask, glove box used, no solvent",
31-316-CAS-22404840,31-316-CAS-22404840,Reaction_20251105_2048.rdf,Urea and thiourea formation,99,,,Cc1ccccc1N.O=C=Nc1ccc(Cl)cc1,Cc1ccccc1NC(=O)Nc1ccc(Cl)cc1,Cc1ccccc1N.O=C=Nc1ccc(Cl)cc1>>Cc1ccccc1NC(=O)Nc1ccc(Cl)cc1,Hydroamination of isocyanates and isothiocyanates by alkaline earth metal initiators supported by a bulky iminopyrrolyl ligand,"Bano, Kulsum; Anga, Srinivas; Jain, Archana; Nayek, Hari Pada; Panda, Tarun K.","New Journal of Chemistry (2020), 44(22), 9419-9428","Hydroamination of isocyanates and isothiocyanates by alkaline earth metal initiators supported by a bulky iminopyrrolyl ligand | Bano, Kulsum; Anga, Srinivas; Jain, Archana; Nayek, Hari Pada; Panda, Tarun K. | New Journal of Chemistry (2020), 44(22), 9419-9428","95-53-4, 104-12-1",13143-22-1,,2445349-61-9,,,,,,,,1,1,99,,,,,,,"{""1"": 99}","[{""index"": 1, ""cas_rn"": ""95-53-4"", ""smiles"": ""Cc1ccccc1N""}, {""index"": 2, ""cas_rn"": ""104-12-1"", ""smiles"": ""O=C=Nc1ccc(Cl)cc1""}]","[{""index"": 1, ""cas_rn"": ""13143-22-1"", ""yield_pct"": ""99"", ""smiles"": ""Cc1ccccc1NC(=O)Nc1ccc(Cl)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""2445349-61-9""}]",[],"reaction in a Schlenk flask, glove box used, no solvent",
31-316-CAS-22404841,31-316-CAS-22404841,Reaction_20251105_2048.rdf,Urea and thiourea formation,99,,,COc1ccccc1N.O=C=Nc1ccc(Cl)cc1,COc1ccccc1NC(=O)Nc1ccc(Cl)cc1,COc1ccccc1N.O=C=Nc1ccc(Cl)cc1>>COc1ccccc1NC(=O)Nc1ccc(Cl)cc1,Hydroamination of isocyanates and isothiocyanates by alkaline earth metal initiators supported by a bulky iminopyrrolyl ligand,"Bano, Kulsum; Anga, Srinivas; Jain, Archana; Nayek, Hari Pada; Panda, Tarun K.","New Journal of Chemistry (2020), 44(22), 9419-9428","Hydroamination of isocyanates and isothiocyanates by alkaline earth metal initiators supported by a bulky iminopyrrolyl ligand | Bano, Kulsum; Anga, Srinivas; Jain, Archana; Nayek, Hari Pada; Panda, Tarun K. | New Journal of Chemistry (2020), 44(22), 9419-9428","90-04-0, 104-12-1",413575-17-4,,2445349-61-9,,,,,,,,1,1,99,,,,,,,"{""1"": 99}","[{""index"": 1, ""cas_rn"": ""90-04-0"", ""smiles"": ""COc1ccccc1N""}, {""index"": 2, ""cas_rn"": ""104-12-1"", ""smiles"": ""O=C=Nc1ccc(Cl)cc1""}]","[{""index"": 1, ""cas_rn"": ""413575-17-4"", ""yield_pct"": ""99"", ""smiles"": ""COc1ccccc1NC(=O)Nc1ccc(Cl)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""2445349-61-9""}]",[],"reaction in a Schlenk flask, glove box used, no solvent",
31-316-CAS-22404842,31-316-CAS-22404842,Reaction_20251105_2049.rdf,Urea and thiourea formation,85,,,O=C=Nc1ccc(Cl)cc1.Nc1ccccc1Br,O=C(Nc1ccc(Cl)cc1)Nc1ccccc1Br,O=C=Nc1ccc(Cl)cc1.Nc1ccccc1Br>>O=C(Nc1ccc(Cl)cc1)Nc1ccccc1Br,Hydroamination of isocyanates and isothiocyanates by alkaline earth metal initiators supported by a bulky iminopyrrolyl ligand,"Bano, Kulsum; Anga, Srinivas; Jain, Archana; Nayek, Hari Pada; Panda, Tarun K.","New Journal of Chemistry (2020), 44(22), 9419-9428","Hydroamination of isocyanates and isothiocyanates by alkaline earth metal initiators supported by a bulky iminopyrrolyl ligand | Bano, Kulsum; Anga, Srinivas; Jain, Archana; Nayek, Hari Pada; Panda, Tarun K. | New Journal of Chemistry (2020), 44(22), 9419-9428","104-12-1, 615-36-1",379253-91-5,,2445349-61-9,,,,,,,,1,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""104-12-1"", ""smiles"": ""O=C=Nc1ccc(Cl)cc1""}, {""index"": 2, ""cas_rn"": ""615-36-1"", ""smiles"": ""Nc1ccccc1Br""}]","[{""index"": 1, ""cas_rn"": ""379253-91-5"", ""yield_pct"": ""85"", ""smiles"": ""O=C(Nc1ccc(Cl)cc1)Nc1ccccc1Br""}]",[],"[{""index"": 1, ""cas_rn"": ""2445349-61-9""}]",[],"reaction in a Schlenk flask, glove box used, no solvent",
31-316-CAS-22404843,31-316-CAS-22404843,Reaction_20251105_2048.rdf,Urea and thiourea formation,98,,,O=C=Nc1ccc(Cl)cc1.NCc1ccccn1,O=C(NCc1ccccn1)Nc1ccc(Cl)cc1,O=C=Nc1ccc(Cl)cc1.NCc1ccccn1>>O=C(NCc1ccccn1)Nc1ccc(Cl)cc1,Hydroamination of isocyanates and isothiocyanates by alkaline earth metal initiators supported by a bulky iminopyrrolyl ligand,"Bano, Kulsum; Anga, Srinivas; Jain, Archana; Nayek, Hari Pada; Panda, Tarun K.","New Journal of Chemistry (2020), 44(22), 9419-9428","Hydroamination of isocyanates and isothiocyanates by alkaline earth metal initiators supported by a bulky iminopyrrolyl ligand | Bano, Kulsum; Anga, Srinivas; Jain, Archana; Nayek, Hari Pada; Panda, Tarun K. | New Journal of Chemistry (2020), 44(22), 9419-9428","104-12-1, 3731-51-9",53101-96-5,,2445349-61-9,,,,,,,,1,1,98,,,,,,,"{""1"": 98}","[{""index"": 1, ""cas_rn"": ""104-12-1"", ""smiles"": ""O=C=Nc1ccc(Cl)cc1""}, {""index"": 2, ""cas_rn"": ""3731-51-9"", ""smiles"": ""NCc1ccccn1""}]","[{""index"": 1, ""cas_rn"": ""53101-96-5"", ""yield_pct"": ""98"", ""smiles"": ""O=C(NCc1ccccn1)Nc1ccc(Cl)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""2445349-61-9""}]",[],"reaction in a Schlenk flask, glove box used, no solvent",
31-316-CAS-22404844,31-316-CAS-22404844,Reaction_20251105_2048.rdf,Urea and thiourea formation,98,,,Cc1cccc(C)c1N.O=C=Nc1ccc(Cl)cc1,Cc1cccc(C)c1NC(=O)Nc1ccc(Cl)cc1,Cc1cccc(C)c1N.O=C=Nc1ccc(Cl)cc1>>Cc1cccc(C)c1NC(=O)Nc1ccc(Cl)cc1,Hydroamination of isocyanates and isothiocyanates by alkaline earth metal initiators supported by a bulky iminopyrrolyl ligand,"Bano, Kulsum; Anga, Srinivas; Jain, Archana; Nayek, Hari Pada; Panda, Tarun K.","New Journal of Chemistry (2020), 44(22), 9419-9428","Hydroamination of isocyanates and isothiocyanates by alkaline earth metal initiators supported by a bulky iminopyrrolyl ligand | Bano, Kulsum; Anga, Srinivas; Jain, Archana; Nayek, Hari Pada; Panda, Tarun K. | New Journal of Chemistry (2020), 44(22), 9419-9428","87-62-7, 104-12-1",197514-03-7,,2445349-61-9,,,,,,,,1,1,98,,,,,,,"{""1"": 98}","[{""index"": 1, ""cas_rn"": ""87-62-7"", ""smiles"": ""Cc1cccc(C)c1N""}, {""index"": 2, ""cas_rn"": ""104-12-1"", ""smiles"": ""O=C=Nc1ccc(Cl)cc1""}]","[{""index"": 1, ""cas_rn"": ""197514-03-7"", ""yield_pct"": ""98"", ""smiles"": ""Cc1cccc(C)c1NC(=O)Nc1ccc(Cl)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""2445349-61-9""}]",[],"reaction in a Schlenk flask, glove box used, no solvent",
31-316-CAS-22404845,31-316-CAS-22404845,Reaction_20251105_2049 (1).rdf,Urea and thiourea formation,82,,,Nc1ccccc1[N+](=O)[O-].O=C=Nc1ccc(Cl)cc1,O=C(Nc1ccc(Cl)cc1)Nc1ccccc1[N+](=O)[O-],Nc1ccccc1[N+](=O)[O-].O=C=Nc1ccc(Cl)cc1>>O=C(Nc1ccc(Cl)cc1)Nc1ccccc1[N+](=O)[O-],Hydroamination of isocyanates and isothiocyanates by alkaline earth metal initiators supported by a bulky iminopyrrolyl ligand,"Bano, Kulsum; Anga, Srinivas; Jain, Archana; Nayek, Hari Pada; Panda, Tarun K.","New Journal of Chemistry (2020), 44(22), 9419-9428","Hydroamination of isocyanates and isothiocyanates by alkaline earth metal initiators supported by a bulky iminopyrrolyl ligand | Bano, Kulsum; Anga, Srinivas; Jain, Archana; Nayek, Hari Pada; Panda, Tarun K. | New Journal of Chemistry (2020), 44(22), 9419-9428","88-74-4, 104-12-1",13141-70-3,,2445349-61-9,,,,,,,,1,1,82,,,,,,,"{""1"": 82}","[{""index"": 1, ""cas_rn"": ""88-74-4"", ""smiles"": ""Nc1ccccc1[N+](=O)[O-]""}, {""index"": 2, ""cas_rn"": ""104-12-1"", ""smiles"": ""O=C=Nc1ccc(Cl)cc1""}]","[{""index"": 1, ""cas_rn"": ""13141-70-3"", ""yield_pct"": ""82"", ""smiles"": ""O=C(Nc1ccc(Cl)cc1)Nc1ccccc1[N+](=O)[O-]""}]",[],"[{""index"": 1, ""cas_rn"": ""2445349-61-9""}]",[],"reaction in a Schlenk flask, glove box used, no solvent",
31-316-CAS-22404846,31-316-CAS-22404846,Reaction_20251105_2048.rdf,Urea and thiourea formation,98,,,NCc1ccccc1.O=C=Nc1ccc(Cl)cc1,O=C(NCc1ccccc1)Nc1ccc(Cl)cc1,NCc1ccccc1.O=C=Nc1ccc(Cl)cc1>>O=C(NCc1ccccc1)Nc1ccc(Cl)cc1,Hydroamination of isocyanates and isothiocyanates by alkaline earth metal initiators supported by a bulky iminopyrrolyl ligand,"Bano, Kulsum; Anga, Srinivas; Jain, Archana; Nayek, Hari Pada; Panda, Tarun K.","New Journal of Chemistry (2020), 44(22), 9419-9428","Hydroamination of isocyanates and isothiocyanates by alkaline earth metal initiators supported by a bulky iminopyrrolyl ligand | Bano, Kulsum; Anga, Srinivas; Jain, Archana; Nayek, Hari Pada; Panda, Tarun K. | New Journal of Chemistry (2020), 44(22), 9419-9428","100-46-9, 104-12-1",13208-51-0,,2445349-61-9,,,,,,,,1,1,98,,,,,,,"{""1"": 98}","[{""index"": 1, ""cas_rn"": ""100-46-9"", ""smiles"": ""NCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""104-12-1"", ""smiles"": ""O=C=Nc1ccc(Cl)cc1""}]","[{""index"": 1, ""cas_rn"": ""13208-51-0"", ""yield_pct"": ""98"", ""smiles"": ""O=C(NCc1ccccc1)Nc1ccc(Cl)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""2445349-61-9""}]",[],"reaction in a Schlenk flask, glove box used, no solvent",
31-316-CAS-22404847,31-316-CAS-22404847,Reaction_20251105_2048.rdf,Urea and thiourea formation,99,,,O=C=Nc1ccc(Cl)cc1.COc1ccc(CN)cc1,COc1ccc(CNC(=O)Nc2ccc(Cl)cc2)cc1,O=C=Nc1ccc(Cl)cc1.COc1ccc(CN)cc1>>COc1ccc(CNC(=O)Nc2ccc(Cl)cc2)cc1,Hydroamination of isocyanates and isothiocyanates by alkaline earth metal initiators supported by a bulky iminopyrrolyl ligand,"Bano, Kulsum; Anga, Srinivas; Jain, Archana; Nayek, Hari Pada; Panda, Tarun K.","New Journal of Chemistry (2020), 44(22), 9419-9428","Hydroamination of isocyanates and isothiocyanates by alkaline earth metal initiators supported by a bulky iminopyrrolyl ligand | Bano, Kulsum; Anga, Srinivas; Jain, Archana; Nayek, Hari Pada; Panda, Tarun K. | New Journal of Chemistry (2020), 44(22), 9419-9428","104-12-1, 2393-23-9",610276-71-6,,2445349-61-9,,,,,,,,1,1,99,,,,,,,"{""1"": 99}","[{""index"": 1, ""cas_rn"": ""104-12-1"", ""smiles"": ""O=C=Nc1ccc(Cl)cc1""}, {""index"": 2, ""cas_rn"": ""2393-23-9"", ""smiles"": ""COc1ccc(CN)cc1""}]","[{""index"": 1, ""cas_rn"": ""610276-71-6"", ""yield_pct"": ""99"", ""smiles"": ""COc1ccc(CNC(=O)Nc2ccc(Cl)cc2)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""2445349-61-9""}]",[],"reaction in a Schlenk flask, glove box used, no solvent",
31-316-CAS-22404848,31-316-CAS-22404848,Reaction_20251105_2048.rdf,Urea and thiourea formation,98,,,Nc1ccccc1.S=C=Nc1ccccc1,S=C(Nc1ccccc1)Nc1ccccc1,Nc1ccccc1.S=C=Nc1ccccc1>>S=C(Nc1ccccc1)Nc1ccccc1,Hydroamination of isocyanates and isothiocyanates by alkaline earth metal initiators supported by a bulky iminopyrrolyl ligand,"Bano, Kulsum; Anga, Srinivas; Jain, Archana; Nayek, Hari Pada; Panda, Tarun K.","New Journal of Chemistry (2020), 44(22), 9419-9428","Hydroamination of isocyanates and isothiocyanates by alkaline earth metal initiators supported by a bulky iminopyrrolyl ligand | Bano, Kulsum; Anga, Srinivas; Jain, Archana; Nayek, Hari Pada; Panda, Tarun K. | New Journal of Chemistry (2020), 44(22), 9419-9428","62-53-3, 103-72-0",102-08-9,,2445349-61-9,,,,,,,,1,1,98,,,,,,,"{""1"": 98}","[{""index"": 1, ""cas_rn"": ""62-53-3"", ""smiles"": ""Nc1ccccc1""}, {""index"": 2, ""cas_rn"": ""103-72-0"", ""smiles"": ""S=C=Nc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""102-08-9"", ""yield_pct"": ""98"", ""smiles"": ""S=C(Nc1ccccc1)Nc1ccccc1""}]",[],"[{""index"": 1, ""cas_rn"": ""2445349-61-9""}]",[],"reaction in a Schlenk flask, glove box used, no solvent",
31-316-CAS-22404849,31-316-CAS-22404849,Reaction_20251105_2048.rdf,Urea and thiourea formation,99,,,Cc1ccccc1N.S=C=Nc1ccccc1,Cc1ccccc1NC(=S)Nc1ccccc1,Cc1ccccc1N.S=C=Nc1ccccc1>>Cc1ccccc1NC(=S)Nc1ccccc1,Hydroamination of isocyanates and isothiocyanates by alkaline earth metal initiators supported by a bulky iminopyrrolyl ligand,"Bano, Kulsum; Anga, Srinivas; Jain, Archana; Nayek, Hari Pada; Panda, Tarun K.","New Journal of Chemistry (2020), 44(22), 9419-9428","Hydroamination of isocyanates and isothiocyanates by alkaline earth metal initiators supported by a bulky iminopyrrolyl ligand | Bano, Kulsum; Anga, Srinivas; Jain, Archana; Nayek, Hari Pada; Panda, Tarun K. | New Journal of Chemistry (2020), 44(22), 9419-9428","95-53-4, 103-72-0",1215-77-6,,2445349-61-9,,,,,,,,1,1,99,,,,,,,"{""1"": 99}","[{""index"": 1, ""cas_rn"": ""95-53-4"", ""smiles"": ""Cc1ccccc1N""}, {""index"": 2, ""cas_rn"": ""103-72-0"", ""smiles"": ""S=C=Nc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1215-77-6"", ""yield_pct"": ""99"", ""smiles"": ""Cc1ccccc1NC(=S)Nc1ccccc1""}]",[],"[{""index"": 1, ""cas_rn"": ""2445349-61-9""}]",[],"reaction in a Schlenk flask, glove box used, no solvent",
31-316-CAS-22404850,31-316-CAS-22404850,Reaction_20251105_2048.rdf,Urea and thiourea formation,99,,,COc1ccccc1N.S=C=Nc1ccccc1,COc1ccccc1NC(=S)Nc1ccccc1,COc1ccccc1N.S=C=Nc1ccccc1>>COc1ccccc1NC(=S)Nc1ccccc1,Hydroamination of isocyanates and isothiocyanates by alkaline earth metal initiators supported by a bulky iminopyrrolyl ligand,"Bano, Kulsum; Anga, Srinivas; Jain, Archana; Nayek, Hari Pada; Panda, Tarun K.","New Journal of Chemistry (2020), 44(22), 9419-9428","Hydroamination of isocyanates and isothiocyanates by alkaline earth metal initiators supported by a bulky iminopyrrolyl ligand | Bano, Kulsum; Anga, Srinivas; Jain, Archana; Nayek, Hari Pada; Panda, Tarun K. | New Journal of Chemistry (2020), 44(22), 9419-9428","90-04-0, 103-72-0",1219-02-9,,2445349-61-9,,,,,,,,1,1,99,,,,,,,"{""1"": 99}","[{""index"": 1, ""cas_rn"": ""90-04-0"", ""smiles"": ""COc1ccccc1N""}, {""index"": 2, ""cas_rn"": ""103-72-0"", ""smiles"": ""S=C=Nc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1219-02-9"", ""yield_pct"": ""99"", ""smiles"": ""COc1ccccc1NC(=S)Nc1ccccc1""}]",[],"[{""index"": 1, ""cas_rn"": ""2445349-61-9""}]",[],"reaction in a Schlenk flask, glove box used, no solvent",
31-316-CAS-22404851,31-316-CAS-22404851,Reaction_20251105_2048.rdf,Urea and thiourea formation,94,,,Cc1cc(C)c(N)c(C)c1.S=C=Nc1ccccc1,Cc1cc(C)c(NC(=S)Nc2ccccc2)c(C)c1,Cc1cc(C)c(N)c(C)c1.S=C=Nc1ccccc1>>Cc1cc(C)c(NC(=S)Nc2ccccc2)c(C)c1,Hydroamination of isocyanates and isothiocyanates by alkaline earth metal initiators supported by a bulky iminopyrrolyl ligand,"Bano, Kulsum; Anga, Srinivas; Jain, Archana; Nayek, Hari Pada; Panda, Tarun K.","New Journal of Chemistry (2020), 44(22), 9419-9428","Hydroamination of isocyanates and isothiocyanates by alkaline earth metal initiators supported by a bulky iminopyrrolyl ligand | Bano, Kulsum; Anga, Srinivas; Jain, Archana; Nayek, Hari Pada; Panda, Tarun K. | New Journal of Chemistry (2020), 44(22), 9419-9428","88-05-1, 103-72-0",37143-74-1,,2445349-61-9,,,,,,,,1,1,94,,,,,,,"{""1"": 94}","[{""index"": 1, ""cas_rn"": ""88-05-1"", ""smiles"": ""Cc1cc(C)c(N)c(C)c1""}, {""index"": 2, ""cas_rn"": ""103-72-0"", ""smiles"": ""S=C=Nc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""37143-74-1"", ""yield_pct"": ""94"", ""smiles"": ""Cc1cc(C)c(NC(=S)Nc2ccccc2)c(C)c1""}]",[],"[{""index"": 1, ""cas_rn"": ""2445349-61-9""}]",[],"reaction in a Schlenk flask, glove box used, no solvent",
