reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-096-CAS-22447717,31-096-CAS-22447717,Reaction_20251110_2207.rdf,Mannich & Petasis borono‑Mannich,92,,,O=Cc1ccccc1.c1ccc2[nH]ccc2c1.C1CCNC1,c1ccc(C(c2c[nH]c3ccccc23)N2CCCC2)cc1,O=Cc1ccccc1.c1ccc2[nH]ccc2c1.C1CCNC1>>c1ccc(C(c2c[nH]c3ccccc23)N2CCCC2)cc1,Amine-Terminated Ionic Liquid Modified Magnetic Graphene Oxide (MGO-IL-NH2): A Highly Efficient and Reusable Nanocatalyst for the Synthesis of 3-Amino Alkylated Indoles,"Garkoti, Charu; Shabir, Javaid; Mozumdar, Subho","ChemistrySelect (2020), 5(14), 4337-4346","Amine-Terminated Ionic Liquid Modified Magnetic Graphene Oxide (MGO-IL-NH2): A Highly Efficient and Reusable Nanocatalyst for the Synthesis of 3-Amino Alkylated Indoles | Garkoti, Charu; Shabir, Javaid; Mozumdar, Subho | ChemistrySelect (2020), 5(14), 4337-4346","100-52-7, 120-72-9, 123-75-1",76364-51-7,,154094-97-0,64-17-5,,,,magnetic graphene oxide supported,,,1,1,92,,,,,,,"{""1"": 92}","[{""index"": 1, ""cas_rn"": ""100-52-7"", ""smiles"": ""O=Cc1ccccc1""}, {""index"": 2, ""cas_rn"": ""120-72-9"", ""smiles"": ""c1ccc2[nH]ccc2c1""}, {""index"": 3, ""cas_rn"": ""123-75-1"", ""smiles"": ""C1CCNC1""}]","[{""index"": 1, ""cas_rn"": ""76364-51-7"", ""yield_pct"": ""92"", ""smiles"": ""c1ccc(C(c2c[nH]c3ccccc23)N2CCCC2)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""154094-97-0"", ""amd"": ""magnetic graphene oxide supported""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","solid-supported catalyst, Mannich reaction, recyclable catalyst upto seven cycles without appreciable loss in catalytic efficiency, ionic liquid used (catalyst), catalyst prepared and used, optimization study, optimized on catalyst, optimized on temperature, optimized on time, optimized on stoichiometry of catalyst",
31-614-CAS-24739633,31-614-CAS-24739633,Reaction_20251110_2207 (1).rdf,Mannich & Petasis borono‑Mannich,78,,,CC(=O)c1ccccc1.O=Cc1ccccc1.Nc1ccc(F)cc1,O=C(CC(Nc1ccc(F)cc1)c1ccccc1)c1ccccc1,CC(=O)c1ccccc1.O=Cc1ccccc1.Nc1ccc(F)cc1>>O=C(CC(Nc1ccc(F)cc1)c1ccccc1)c1ccccc1,"An efficient strategy to synthesis of β-carbonyl compounds by 1-pentyl-1,2,4-triazolium methanesulfonate","Paramparambath, Sreedevi; Selvam, Susithra; Puthukkudy, Geethu; Satheesh, Anjitha; Kandasamy, Elango","Materials Today: Proceedings (2020), 33(Part_5), 2144-2147","An efficient strategy to synthesis of β-carbonyl compounds by 1-pentyl-1,2,4-triazolium methanesulfonate | Paramparambath, Sreedevi; Selvam, Susithra; Puthukkudy, Geethu; Satheesh, Anjitha; Kandasamy, Elango | Materials Today: Proceedings (2020), 33(Part_5), 2144-2147","98-86-2, 100-52-7, 371-40-4",1734-68-5,,2426686-28-2,64-17-5,,,,,,,1,1,78,,,,,,,"{""1"": 78}","[{""index"": 1, ""cas_rn"": ""98-86-2"", ""smiles"": ""CC(=O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""100-52-7"", ""smiles"": ""O=Cc1ccccc1""}, {""index"": 3, ""cas_rn"": ""371-40-4"", ""smiles"": ""Nc1ccc(F)cc1""}]","[{""index"": 1, ""cas_rn"": ""1734-68-5"", ""yield_pct"": ""78"", ""smiles"": ""O=C(CC(Nc1ccc(F)cc1)c1ccccc1)c1ccccc1""}]",[],"[{""index"": 1, ""cas_rn"": ""2426686-28-2""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","green chemistry, Mannich reaction, ionic liquid used, catalyst prepared and used",
31-614-CAS-24739636,31-614-CAS-24739636,Reaction_20251110_2207.rdf,Mannich & Petasis borono‑Mannich,89,,,CC(=O)c1ccc(Br)cc1.O=Cc1ccccc1.Nc1ccc(I)cc1,O=C(CC(Nc1ccc(I)cc1)c1ccccc1)c1ccc(Br)cc1,CC(=O)c1ccc(Br)cc1.O=Cc1ccccc1.Nc1ccc(I)cc1>>O=C(CC(Nc1ccc(I)cc1)c1ccccc1)c1ccc(Br)cc1,"An efficient strategy to synthesis of β-carbonyl compounds by 1-pentyl-1,2,4-triazolium methanesulfonate","Paramparambath, Sreedevi; Selvam, Susithra; Puthukkudy, Geethu; Satheesh, Anjitha; Kandasamy, Elango","Materials Today: Proceedings (2020), 33(Part_5), 2144-2147","An efficient strategy to synthesis of β-carbonyl compounds by 1-pentyl-1,2,4-triazolium methanesulfonate | Paramparambath, Sreedevi; Selvam, Susithra; Puthukkudy, Geethu; Satheesh, Anjitha; Kandasamy, Elango | Materials Today: Proceedings (2020), 33(Part_5), 2144-2147","99-90-1, 100-52-7, 540-37-4",94880-05-4,,2426686-28-2,64-17-5,,,,,,,1,1,89,,,,,,,"{""1"": 89}","[{""index"": 1, ""cas_rn"": ""99-90-1"", ""smiles"": ""CC(=O)c1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""100-52-7"", ""smiles"": ""O=Cc1ccccc1""}, {""index"": 3, ""cas_rn"": ""540-37-4"", ""smiles"": ""Nc1ccc(I)cc1""}]","[{""index"": 1, ""cas_rn"": ""94880-05-4"", ""yield_pct"": ""89"", ""smiles"": ""O=C(CC(Nc1ccc(I)cc1)c1ccccc1)c1ccc(Br)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""2426686-28-2""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","green chemistry, Mannich reaction, ionic liquid used, catalyst prepared and used",
31-614-CAS-24739638,31-614-CAS-24739638,Reaction_20251110_2207.rdf,Mannich & Petasis borono‑Mannich,95,,,CC(=O)c1ccc(Br)cc1.Nc1ccc(Br)cc1.O=Cc1cccc(Br)c1,O=C(CC(Nc1ccc(Br)cc1)c1cccc(Br)c1)c1ccc(Br)cc1,CC(=O)c1ccc(Br)cc1.Nc1ccc(Br)cc1.O=Cc1cccc(Br)c1>>O=C(CC(Nc1ccc(Br)cc1)c1cccc(Br)c1)c1ccc(Br)cc1,"An efficient strategy to synthesis of β-carbonyl compounds by 1-pentyl-1,2,4-triazolium methanesulfonate","Paramparambath, Sreedevi; Selvam, Susithra; Puthukkudy, Geethu; Satheesh, Anjitha; Kandasamy, Elango","Materials Today: Proceedings (2020), 33(Part_5), 2144-2147","An efficient strategy to synthesis of β-carbonyl compounds by 1-pentyl-1,2,4-triazolium methanesulfonate | Paramparambath, Sreedevi; Selvam, Susithra; Puthukkudy, Geethu; Satheesh, Anjitha; Kandasamy, Elango | Materials Today: Proceedings (2020), 33(Part_5), 2144-2147","99-90-1, 106-40-1, 3132-99-8",2426686-32-8,,2426686-28-2,64-17-5,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""99-90-1"", ""smiles"": ""CC(=O)c1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""106-40-1"", ""smiles"": ""Nc1ccc(Br)cc1""}, {""index"": 3, ""cas_rn"": ""3132-99-8"", ""smiles"": ""O=Cc1cccc(Br)c1""}]","[{""index"": 1, ""cas_rn"": ""2426686-32-8"", ""yield_pct"": ""95"", ""smiles"": ""O=C(CC(Nc1ccc(Br)cc1)c1cccc(Br)c1)c1ccc(Br)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""2426686-28-2""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","green chemistry, Mannich reaction, ionic liquid used, catalyst prepared and used",
31-614-CAS-24739639,31-614-CAS-24739639,Reaction_20251110_2207.rdf,Mannich & Petasis borono‑Mannich,88,,,Nc1ccccc1.CC(=O)c1ccc(Br)cc1.CC(C)c1ccc(C=O)cc1,CC(C)c1ccc(C(CC(=O)c2ccc(Br)cc2)Nc2ccccc2)cc1,Nc1ccccc1.CC(=O)c1ccc(Br)cc1.CC(C)c1ccc(C=O)cc1>>CC(C)c1ccc(C(CC(=O)c2ccc(Br)cc2)Nc2ccccc2)cc1,"An efficient strategy to synthesis of β-carbonyl compounds by 1-pentyl-1,2,4-triazolium methanesulfonate","Paramparambath, Sreedevi; Selvam, Susithra; Puthukkudy, Geethu; Satheesh, Anjitha; Kandasamy, Elango","Materials Today: Proceedings (2020), 33(Part_5), 2144-2147","An efficient strategy to synthesis of β-carbonyl compounds by 1-pentyl-1,2,4-triazolium methanesulfonate | Paramparambath, Sreedevi; Selvam, Susithra; Puthukkudy, Geethu; Satheesh, Anjitha; Kandasamy, Elango | Materials Today: Proceedings (2020), 33(Part_5), 2144-2147","62-53-3, 99-90-1, 122-03-2",2322520-30-7,,2426686-28-2,64-17-5,,,,,,,1,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""62-53-3"", ""smiles"": ""Nc1ccccc1""}, {""index"": 2, ""cas_rn"": ""99-90-1"", ""smiles"": ""CC(=O)c1ccc(Br)cc1""}, {""index"": 3, ""cas_rn"": ""122-03-2"", ""smiles"": ""CC(C)c1ccc(C=O)cc1""}]","[{""index"": 1, ""cas_rn"": ""2322520-30-7"", ""yield_pct"": ""88"", ""smiles"": ""CC(C)c1ccc(C(CC(=O)c2ccc(Br)cc2)Nc2ccccc2)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""2426686-28-2""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","green chemistry, Mannich reaction, ionic liquid used, catalyst prepared and used",
31-614-CAS-24739640,31-614-CAS-24739640,Reaction_20251110_2207 (1).rdf,Mannich & Petasis borono‑Mannich,72,,,CC(=O)c1ccc(Br)cc1.O=Cc1ccccc1.Nc1ccc(Br)cc1,O=C(CC(Nc1ccc(Br)cc1)c1ccccc1)c1ccc(Br)cc1,CC(=O)c1ccc(Br)cc1.O=Cc1ccccc1.Nc1ccc(Br)cc1>>O=C(CC(Nc1ccc(Br)cc1)c1ccccc1)c1ccc(Br)cc1,"An efficient strategy to synthesis of β-carbonyl compounds by 1-pentyl-1,2,4-triazolium methanesulfonate","Paramparambath, Sreedevi; Selvam, Susithra; Puthukkudy, Geethu; Satheesh, Anjitha; Kandasamy, Elango","Materials Today: Proceedings (2020), 33(Part_5), 2144-2147","An efficient strategy to synthesis of β-carbonyl compounds by 1-pentyl-1,2,4-triazolium methanesulfonate | Paramparambath, Sreedevi; Selvam, Susithra; Puthukkudy, Geethu; Satheesh, Anjitha; Kandasamy, Elango | Materials Today: Proceedings (2020), 33(Part_5), 2144-2147","99-90-1, 100-52-7, 106-40-1",94880-24-7,,2426686-28-2,64-17-5,,,,,,,1,1,72,,,,,,,"{""1"": 72}","[{""index"": 1, ""cas_rn"": ""99-90-1"", ""smiles"": ""CC(=O)c1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""100-52-7"", ""smiles"": ""O=Cc1ccccc1""}, {""index"": 3, ""cas_rn"": ""106-40-1"", ""smiles"": ""Nc1ccc(Br)cc1""}]","[{""index"": 1, ""cas_rn"": ""94880-24-7"", ""yield_pct"": ""72"", ""smiles"": ""O=C(CC(Nc1ccc(Br)cc1)c1ccccc1)c1ccc(Br)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""2426686-28-2""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","green chemistry, Mannich reaction, ionic liquid used, catalyst prepared and used",
31-614-CAS-24739641,31-614-CAS-24739641,Reaction_20251110_2207 (1).rdf,Mannich & Petasis borono‑Mannich,80,,,CC(=O)c1ccc(Br)cc1.Nc1ccc(Cl)cc1.O=Cc1ccc(Br)cc1,O=C(CC(Nc1ccc(Cl)cc1)c1ccc(Br)cc1)c1ccc(Br)cc1,CC(=O)c1ccc(Br)cc1.Nc1ccc(Cl)cc1.O=Cc1ccc(Br)cc1>>O=C(CC(Nc1ccc(Cl)cc1)c1ccc(Br)cc1)c1ccc(Br)cc1,"An efficient strategy to synthesis of β-carbonyl compounds by 1-pentyl-1,2,4-triazolium methanesulfonate","Paramparambath, Sreedevi; Selvam, Susithra; Puthukkudy, Geethu; Satheesh, Anjitha; Kandasamy, Elango","Materials Today: Proceedings (2020), 33(Part_5), 2144-2147","An efficient strategy to synthesis of β-carbonyl compounds by 1-pentyl-1,2,4-triazolium methanesulfonate | Paramparambath, Sreedevi; Selvam, Susithra; Puthukkudy, Geethu; Satheesh, Anjitha; Kandasamy, Elango | Materials Today: Proceedings (2020), 33(Part_5), 2144-2147","99-90-1, 106-47-8, 1122-91-4",882768-20-9,,2426686-28-2,64-17-5,,,,,,,1,1,80,,,,,,,"{""1"": 80}","[{""index"": 1, ""cas_rn"": ""99-90-1"", ""smiles"": ""CC(=O)c1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""106-47-8"", ""smiles"": ""Nc1ccc(Cl)cc1""}, {""index"": 3, ""cas_rn"": ""1122-91-4"", ""smiles"": ""O=Cc1ccc(Br)cc1""}]","[{""index"": 1, ""cas_rn"": ""882768-20-9"", ""yield_pct"": ""80"", ""smiles"": ""O=C(CC(Nc1ccc(Cl)cc1)c1ccc(Br)cc1)c1ccc(Br)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""2426686-28-2""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","green chemistry, Mannich reaction, ionic liquid used, catalyst prepared and used",
31-614-CAS-24739642,31-614-CAS-24739642,Reaction_20251110_2207.rdf,Mannich & Petasis borono‑Mannich,95,,,CC(=O)c1ccc(Br)cc1.Nc1ccc(Cl)cc1.COc1cccc(C=O)c1,COc1cccc(C(CC(=O)c2ccc(Br)cc2)Nc2ccc(Cl)cc2)c1,CC(=O)c1ccc(Br)cc1.Nc1ccc(Cl)cc1.COc1cccc(C=O)c1>>COc1cccc(C(CC(=O)c2ccc(Br)cc2)Nc2ccc(Cl)cc2)c1,"An efficient strategy to synthesis of β-carbonyl compounds by 1-pentyl-1,2,4-triazolium methanesulfonate","Paramparambath, Sreedevi; Selvam, Susithra; Puthukkudy, Geethu; Satheesh, Anjitha; Kandasamy, Elango","Materials Today: Proceedings (2020), 33(Part_5), 2144-2147","An efficient strategy to synthesis of β-carbonyl compounds by 1-pentyl-1,2,4-triazolium methanesulfonate | Paramparambath, Sreedevi; Selvam, Susithra; Puthukkudy, Geethu; Satheesh, Anjitha; Kandasamy, Elango | Materials Today: Proceedings (2020), 33(Part_5), 2144-2147","99-90-1, 106-47-8, 591-31-1",2426686-34-0,,2426686-28-2,64-17-5,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""99-90-1"", ""smiles"": ""CC(=O)c1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""106-47-8"", ""smiles"": ""Nc1ccc(Cl)cc1""}, {""index"": 3, ""cas_rn"": ""591-31-1"", ""smiles"": ""COc1cccc(C=O)c1""}]","[{""index"": 1, ""cas_rn"": ""2426686-34-0"", ""yield_pct"": ""95"", ""smiles"": ""COc1cccc(C(CC(=O)c2ccc(Br)cc2)Nc2ccc(Cl)cc2)c1""}]",[],"[{""index"": 1, ""cas_rn"": ""2426686-28-2""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","green chemistry, Mannich reaction, ionic liquid used, catalyst prepared and used",
31-614-CAS-24739645,31-614-CAS-24739645,Reaction_20251110_2207 (1).rdf,Mannich & Petasis borono‑Mannich,71,,,CC(=O)c1ccc(Br)cc1.Nc1ccc(Br)cc1.COc1cccc(C=O)c1,COc1cccc(C(CC(=O)c2ccc(Br)cc2)Nc2ccc(Br)cc2)c1,CC(=O)c1ccc(Br)cc1.Nc1ccc(Br)cc1.COc1cccc(C=O)c1>>COc1cccc(C(CC(=O)c2ccc(Br)cc2)Nc2ccc(Br)cc2)c1,"An efficient strategy to synthesis of β-carbonyl compounds by 1-pentyl-1,2,4-triazolium methanesulfonate","Paramparambath, Sreedevi; Selvam, Susithra; Puthukkudy, Geethu; Satheesh, Anjitha; Kandasamy, Elango","Materials Today: Proceedings (2020), 33(Part_5), 2144-2147","An efficient strategy to synthesis of β-carbonyl compounds by 1-pentyl-1,2,4-triazolium methanesulfonate | Paramparambath, Sreedevi; Selvam, Susithra; Puthukkudy, Geethu; Satheesh, Anjitha; Kandasamy, Elango | Materials Today: Proceedings (2020), 33(Part_5), 2144-2147","99-90-1, 106-40-1, 591-31-1",2426686-33-9,,2426686-28-2,64-17-5,,,,,,,1,1,71,,,,,,,"{""1"": 71}","[{""index"": 1, ""cas_rn"": ""99-90-1"", ""smiles"": ""CC(=O)c1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""106-40-1"", ""smiles"": ""Nc1ccc(Br)cc1""}, {""index"": 3, ""cas_rn"": ""591-31-1"", ""smiles"": ""COc1cccc(C=O)c1""}]","[{""index"": 1, ""cas_rn"": ""2426686-33-9"", ""yield_pct"": ""71"", ""smiles"": ""COc1cccc(C(CC(=O)c2ccc(Br)cc2)Nc2ccc(Br)cc2)c1""}]",[],"[{""index"": 1, ""cas_rn"": ""2426686-28-2""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","green chemistry, Mannich reaction, ionic liquid used, catalyst prepared and used",
31-614-CAS-24739646,31-614-CAS-24739646,Reaction_20251110_2207 (1).rdf,Mannich & Petasis borono‑Mannich,75,,,CC(=O)c1ccc(Br)cc1.O=Cc1ccccc1.Nc1ccc(Cl)cc1,O=C(CC(Nc1ccc(Cl)cc1)c1ccccc1)c1ccc(Br)cc1,CC(=O)c1ccc(Br)cc1.O=Cc1ccccc1.Nc1ccc(Cl)cc1>>O=C(CC(Nc1ccc(Cl)cc1)c1ccccc1)c1ccc(Br)cc1,"An efficient strategy to synthesis of β-carbonyl compounds by 1-pentyl-1,2,4-triazolium methanesulfonate","Paramparambath, Sreedevi; Selvam, Susithra; Puthukkudy, Geethu; Satheesh, Anjitha; Kandasamy, Elango","Materials Today: Proceedings (2020), 33(Part_5), 2144-2147","An efficient strategy to synthesis of β-carbonyl compounds by 1-pentyl-1,2,4-triazolium methanesulfonate | Paramparambath, Sreedevi; Selvam, Susithra; Puthukkudy, Geethu; Satheesh, Anjitha; Kandasamy, Elango | Materials Today: Proceedings (2020), 33(Part_5), 2144-2147","99-90-1, 100-52-7, 106-47-8",97573-49-4,,2426686-28-2,64-17-5,,,,,,,1,1,75,,,,,,,"{""1"": 75}","[{""index"": 1, ""cas_rn"": ""99-90-1"", ""smiles"": ""CC(=O)c1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""100-52-7"", ""smiles"": ""O=Cc1ccccc1""}, {""index"": 3, ""cas_rn"": ""106-47-8"", ""smiles"": ""Nc1ccc(Cl)cc1""}]","[{""index"": 1, ""cas_rn"": ""97573-49-4"", ""yield_pct"": ""75"", ""smiles"": ""O=C(CC(Nc1ccc(Cl)cc1)c1ccccc1)c1ccc(Br)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""2426686-28-2""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","green chemistry, Mannich reaction, ionic liquid used, catalyst prepared and used",
31-614-CAS-24739647,31-614-CAS-24739647,Reaction_20251110_2207.rdf,Mannich & Petasis borono‑Mannich,87,,,CC(=O)c1ccc(Br)cc1.Nc1cccc(Cl)c1.CC(C)c1ccc(C=O)cc1,CC(C)c1ccc(C(CC(=O)c2ccc(Br)cc2)Nc2cccc(Cl)c2)cc1,CC(=O)c1ccc(Br)cc1.Nc1cccc(Cl)c1.CC(C)c1ccc(C=O)cc1>>CC(C)c1ccc(C(CC(=O)c2ccc(Br)cc2)Nc2cccc(Cl)c2)cc1,"An efficient strategy to synthesis of β-carbonyl compounds by 1-pentyl-1,2,4-triazolium methanesulfonate","Paramparambath, Sreedevi; Selvam, Susithra; Puthukkudy, Geethu; Satheesh, Anjitha; Kandasamy, Elango","Materials Today: Proceedings (2020), 33(Part_5), 2144-2147","An efficient strategy to synthesis of β-carbonyl compounds by 1-pentyl-1,2,4-triazolium methanesulfonate | Paramparambath, Sreedevi; Selvam, Susithra; Puthukkudy, Geethu; Satheesh, Anjitha; Kandasamy, Elango | Materials Today: Proceedings (2020), 33(Part_5), 2144-2147","99-90-1, 108-42-9, 122-03-2",2322520-33-0,,2426686-28-2,64-17-5,,,,,,,1,1,87,,,,,,,"{""1"": 87}","[{""index"": 1, ""cas_rn"": ""99-90-1"", ""smiles"": ""CC(=O)c1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""108-42-9"", ""smiles"": ""Nc1cccc(Cl)c1""}, {""index"": 3, ""cas_rn"": ""122-03-2"", ""smiles"": ""CC(C)c1ccc(C=O)cc1""}]","[{""index"": 1, ""cas_rn"": ""2322520-33-0"", ""yield_pct"": ""87"", ""smiles"": ""CC(C)c1ccc(C(CC(=O)c2ccc(Br)cc2)Nc2cccc(Cl)c2)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""2426686-28-2""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","green chemistry, Mannich reaction, ionic liquid used, catalyst prepared and used",
31-614-CAS-24739648,31-614-CAS-24739648,Reaction_20251110_2207 (1).rdf,Mannich & Petasis borono‑Mannich,77,,,CC(=O)c1ccc(Br)cc1.O=Cc1ccccc1.Nc1cccc(Cl)c1,O=C(CC(Nc1cccc(Cl)c1)c1ccccc1)c1ccc(Br)cc1,CC(=O)c1ccc(Br)cc1.O=Cc1ccccc1.Nc1cccc(Cl)c1>>O=C(CC(Nc1cccc(Cl)c1)c1ccccc1)c1ccc(Br)cc1,"An efficient strategy to synthesis of β-carbonyl compounds by 1-pentyl-1,2,4-triazolium methanesulfonate","Paramparambath, Sreedevi; Selvam, Susithra; Puthukkudy, Geethu; Satheesh, Anjitha; Kandasamy, Elango","Materials Today: Proceedings (2020), 33(Part_5), 2144-2147","An efficient strategy to synthesis of β-carbonyl compounds by 1-pentyl-1,2,4-triazolium methanesulfonate | Paramparambath, Sreedevi; Selvam, Susithra; Puthukkudy, Geethu; Satheesh, Anjitha; Kandasamy, Elango | Materials Today: Proceedings (2020), 33(Part_5), 2144-2147","99-90-1, 100-52-7, 108-42-9",136848-67-4,,2426686-28-2,64-17-5,,,,,,,1,1,77,,,,,,,"{""1"": 77}","[{""index"": 1, ""cas_rn"": ""99-90-1"", ""smiles"": ""CC(=O)c1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""100-52-7"", ""smiles"": ""O=Cc1ccccc1""}, {""index"": 3, ""cas_rn"": ""108-42-9"", ""smiles"": ""Nc1cccc(Cl)c1""}]","[{""index"": 1, ""cas_rn"": ""136848-67-4"", ""yield_pct"": ""77"", ""smiles"": ""O=C(CC(Nc1cccc(Cl)c1)c1ccccc1)c1ccc(Br)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""2426686-28-2""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","green chemistry, Mannich reaction, ionic liquid used, catalyst prepared and used",
31-614-CAS-24739651,31-614-CAS-24739651,Reaction_20251110_2207 (1).rdf,Mannich & Petasis borono‑Mannich,82,,,CC(=O)c1ccc(Br)cc1.O=Cc1ccccc1.Nc1ccc(F)cc1,O=C(CC(Nc1ccc(F)cc1)c1ccccc1)c1ccc(Br)cc1,CC(=O)c1ccc(Br)cc1.O=Cc1ccccc1.Nc1ccc(F)cc1>>O=C(CC(Nc1ccc(F)cc1)c1ccccc1)c1ccc(Br)cc1,"An efficient strategy to synthesis of β-carbonyl compounds by 1-pentyl-1,2,4-triazolium methanesulfonate","Paramparambath, Sreedevi; Selvam, Susithra; Puthukkudy, Geethu; Satheesh, Anjitha; Kandasamy, Elango","Materials Today: Proceedings (2020), 33(Part_5), 2144-2147","An efficient strategy to synthesis of β-carbonyl compounds by 1-pentyl-1,2,4-triazolium methanesulfonate | Paramparambath, Sreedevi; Selvam, Susithra; Puthukkudy, Geethu; Satheesh, Anjitha; Kandasamy, Elango | Materials Today: Proceedings (2020), 33(Part_5), 2144-2147","99-90-1, 100-52-7, 371-40-4",1734-66-3,,2426686-28-2,64-17-5,,,,,,,1,1,82,,,,,,,"{""1"": 82}","[{""index"": 1, ""cas_rn"": ""99-90-1"", ""smiles"": ""CC(=O)c1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""100-52-7"", ""smiles"": ""O=Cc1ccccc1""}, {""index"": 3, ""cas_rn"": ""371-40-4"", ""smiles"": ""Nc1ccc(F)cc1""}]","[{""index"": 1, ""cas_rn"": ""1734-66-3"", ""yield_pct"": ""82"", ""smiles"": ""O=C(CC(Nc1ccc(F)cc1)c1ccccc1)c1ccc(Br)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""2426686-28-2""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","green chemistry, Mannich reaction, ionic liquid used, catalyst prepared and used",
31-614-CAS-24739652,31-614-CAS-24739652,Reaction_20251110_2207.rdf,Mannich & Petasis borono‑Mannich,94,,,Nc1ccccc1Cl.CC(=O)c1ccc(Br)cc1.O=Cc1cccc(Br)c1,O=C(CC(Nc1ccccc1Cl)c1cccc(Br)c1)c1ccc(Br)cc1,Nc1ccccc1Cl.CC(=O)c1ccc(Br)cc1.O=Cc1cccc(Br)c1>>O=C(CC(Nc1ccccc1Cl)c1cccc(Br)c1)c1ccc(Br)cc1,"An efficient strategy to synthesis of β-carbonyl compounds by 1-pentyl-1,2,4-triazolium methanesulfonate","Paramparambath, Sreedevi; Selvam, Susithra; Puthukkudy, Geethu; Satheesh, Anjitha; Kandasamy, Elango","Materials Today: Proceedings (2020), 33(Part_5), 2144-2147","An efficient strategy to synthesis of β-carbonyl compounds by 1-pentyl-1,2,4-triazolium methanesulfonate | Paramparambath, Sreedevi; Selvam, Susithra; Puthukkudy, Geethu; Satheesh, Anjitha; Kandasamy, Elango | Materials Today: Proceedings (2020), 33(Part_5), 2144-2147","95-51-2, 99-90-1, 3132-99-8",2426686-37-3,,2426686-28-2,64-17-5,,,,,,,1,1,94,,,,,,,"{""1"": 94}","[{""index"": 1, ""cas_rn"": ""95-51-2"", ""smiles"": ""Nc1ccccc1Cl""}, {""index"": 2, ""cas_rn"": ""99-90-1"", ""smiles"": ""CC(=O)c1ccc(Br)cc1""}, {""index"": 3, ""cas_rn"": ""3132-99-8"", ""smiles"": ""O=Cc1cccc(Br)c1""}]","[{""index"": 1, ""cas_rn"": ""2426686-37-3"", ""yield_pct"": ""94"", ""smiles"": ""O=C(CC(Nc1ccccc1Cl)c1cccc(Br)c1)c1ccc(Br)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""2426686-28-2""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","green chemistry, Mannich reaction, ionic liquid used, catalyst prepared and used",
