reaction_id,yield,z_score,reactant_1,reactant_2,catalyst,ligand,base,additive,condensation_agent,other_reagent,solvent,Is_Intramolecular,reaction_smiles,spectator_groups
Acetal_ketal_formation,90,-0.29,CH3-OH,RCH2-CHO,,,,,,,,False,CO.CCCC=O>>CCCC(OC)OC,
Acetal_ketal_formation,82,0.0,Alkyl-H-acidic,H-Alkenyl,,,,,,,,False,O=C1CCC(=O)C1.O=C/C=C/CCO>>O=C1CCC2=C1[C@H]1CCO[C@H](C1)O2,acidic / COR / Dienophile / C=C / Motif-C=C / Any-Dienophile
Acetal_ketal_formation,93,0.2,Ar-CHO,R2CH-OR,,,,,,,,False,O=Cc1ccccc1.COC(OC)OC>>COC(OC)c1ccccc1,OR
Acetal_ketal_formation,89,-0.26,CH3-OH,Ar-CHO,,,,,,,,False,CO.O=Cc1ccccc1>>COC(OC)c1ccccc1,
Acetal_ketal_formation,92,-0.03,RCH2-OH,Ar-CHO,,,,,,,,False,CCO.O=Cc1ccccc1>>CCOC(OCC)c1ccccc1,
Acetal_ketal_formation,91,0.06,CH3-OH,Ar-CHO,,,,,,,,False,CO.O=Cc1ccccc1>>COC(OC)c1ccccc1,
Acetal_ketal_formation,86,-1.15,Ar-CHO,RCH2-OH,,,,,,,,False,O=Cc1ccccc1.OCCCO>>c1ccc(C2OCCCO2)cc1,
Acetal_ketal_formation,93,0.4,RCH2-OH,Ar-CHO,,,,,,,,False,CCO.O=Cc1ccccc1Br>>CCOC(OCC)c1ccccc1Br,Br / X
Acetal_ketal_formation,91,0.0,RCH2-OH,Ar-CHO,,,,,,,,False,CCO.O=Cc1ccc(I)cc1>>CCOC(OCC)c1ccc(I)cc1,I / X
Acetal_ketal_formation,90,-0.71,RCH2-OH,Ar-CHO,,,,,,,,False,CCO.O=Cc1ccc(C(F)(F)F)cc1>>CCOC(OCC)c1ccc(C(F)(F)F)cc1,CF3 / F / X
Acetal_ketal_formation,82,-1.74,RCH2-OH,Ar-CHO,,,,,,,,False,CCO.N#Cc1ccc(C=O)cc1>>CCOC(OCC)c1ccc(C#N)cc1,CN
Acetal_ketal_formation,95,0.64,RCH2-OH,Ar-CHO,,,,,,,,False,OCCCO.O=Cc1ccccc1[N+](=O)[O-]>>O=[N+]([O-])c1ccccc1C1OCCCO1,NO2 / NR2
Acetal_ketal_formation,81,-1.94,Ar-CHO,RCH2-OH,,,,,,,,False,O=Cc1ccco1.OCCCO>>c1coc(C2OCCCO2)c1,Furan
Acetal_ketal_formation,83,0.0,RCH2-OH,Any-C=C,,,,,,,,False,CCO.O=C/C=C/c1ccco1>>CCOC(/C=C/c1ccco1)OCC,Dienophile / C=C / Furan / Motif-C=C / Any-Dienophile
Acetal_ketal_formation,84,-0.94,Ar-CHO,RCH2-OH,,,,,,,,False,O=Cc1cccs1.OCCCO>>c1csc(C2OCCCO2)c1,Thiophene
Acetal_ketal_formation,93,0.7,RCH2-OH,R2CH-CHO,,,,,,,,False,CCO.O=CC1CCCCC1>>CCOC(OCC)C1CCCCC1,
Acetal_ketal_formation,98,0.71,RCH2-OH,H-Alkenyl,,,,,,,,False,OCCO.O=C1C=CCCC1>>C1CCC2(CC1)OCCO2,
Acetal_ketal_formation,96,0.57,CH3-OH,Ar-CHO,,,,,,,,False,CO.O=Cc1ccccc1Cl>>COC(OC)c1ccccc1Cl,Cl / X
Acetal_ketal_formation,98,1.1,Ar-CHO,RCH2-OH,,,,,,,,False,O=Cc1ccccc1.OCCO>>c1ccc(C2OCCO2)cc1,
Acetal_ketal_formation,97,1.23,Ar-COR,RCH2-OH,,,,,,,,False,CC(=O)c1ccccc1.OCCO>>BrCC1(c2ccccc2)OCCO1,
Acetal_ketal_formation,91,-0.61,Ar-COR,RCH2-OH,,,,,,,,False,CC(=O)c1ccc(Br)cc1.OCCO>>BrCC1(c2ccc(Br)cc2)OCCO1,Br / X
Acetal_ketal_formation,96,1.05,Ar-COR,RCH2-OH,,,,,,,,False,CC(=O)c1ccc(Cl)cc1.OCCO>>Clc1ccc(C2(CBr)OCCO2)cc1,Cl / X
Acetal_ketal_formation,85,-1.65,RCH2-OH,Ar-COR,,,,,,,,False,OCCO.CC(=O)c1ccccc1Cl>>Clc1ccccc1C1(CBr)OCCO1,Cl / X
Acetal_ketal_formation,96,0.32,Ar-COR,RCH2-OH,,,,,,,,False,CC(=O)c1ccc([N+](=O)[O-])cc1.OCCO>>O=[N+]([O-])c1ccc(C2(CBr)OCCO2)cc1,NO2 / NR2
Acetal_ketal_formation,93,-0.13,RCH2-OH,Ar-COR,,,,,,,,False,OCCO.CC(=O)c1cccc([N+](=O)[O-])c1>>O=[N+]([O-])c1cccc(C2(CBr)OCCO2)c1,NO2 / NR2
Acetal_ketal_formation,96,1.15,Ar-COR,RCH2-OH,,,,,,,,False,CC(=O)c1ccc(-c2ccccc2)cc1.OCCO>>BrCC1(c2ccc(-c3ccccc3)cc2)OCCO1,
Acetal_ketal_formation,95,1.15,RCH2-OH,Ar-COR,,,,,,,,False,OCCO.CC(=O)c1ccc(-c2ccc(Br)cc2)cc1>>BrCC1(c2ccc(-c3ccc(Br)cc3)cc2)OCCO1,Br / X
Acetal_ketal_formation,88,0.87,RCH2-OH,Ar-COR,,,,,,,,False,OCCO.CC(=O)c1ccc(C)cc1>>Cc1ccc(C2(CBr)OCCO2)cc1,
Acetal_ketal_formation,92,0.27,RCH2-OH,Alkyl-H-acidic,,,,,,,,False,OCCO.O=C1CCCCC1>>BrC1CCCCC12OCCO2,
Acetal_ketal_formation,90,-0.07,Alkyl-H-acidic,RCH2-OH,,,,,,,,False,CCC(=O)CC.OCCO>>CCC1(C(C)Br)OCCO1,
Acetal_ketal_formation,90,-0.31,Ar-COR,R2CH-OR,,,,,,,,False,CC(=O)c1ccccc1.COC(OC)OC>>COC(C)(OC)c1ccccc1,OR
Acetal_ketal_formation,96,0.72,R2CH-OR,Ar-COR,,,,,,,,False,COC(OC)OC.CCCC(=O)c1ccccc1>>CCCC(OC)(OC)c1ccccc1,OR
Acetal_ketal_formation,89,0.09,Ar-COR,R2CH-OR,,,,,,,,False,CC(=O)c1cccc([N+](=O)[O-])c1.COC(OC)OC>>COC(C)(OC)c1cccc([N+](=O)[O-])c1,NO2 / NR2 / OR
Acetal_ketal_formation,94,0.48,Ar-COR,R2CH-OR,,,,,,,,False,CC(=O)c1ccc(Cl)cc1.COC(OC)OC>>COC(C)(OC)c1ccc(Cl)cc1,Cl / X / OR
Acetal_ketal_formation,85,-1.25,Ar-COR,R2CH-OR,,,,,,,,False,CC(=O)c1cccc(Cl)c1.COC(OC)OC>>COC(C)(OC)c1cccc(Cl)c1,Cl / X / OR
Acetal_ketal_formation,87,-0.74,R2CH-OR,Alkyl-H-acidic,,,,,,,,False,COC(OC)OC.CC1CCCCC1=O>>COC1(OC)CCCCC1C,OR
Acetal_ketal_formation,92,0.24,R2CH-OR,Alkyl-H-acidic,,,,,,,,False,COC(OC)OC.CC1CCCC(=O)C1>>COC1(OC)CCCC(C)C1,OR
Acetal_ketal_formation,88,-0.54,Alkyl-H-acidic,R2CH-OR,,,,,,,,False,CCCCCCC(C)=O.COC(OC)OC>>CCCCCCC(C)(OC)OC,OR
Acetal_ketal_formation,90,-0.15,Alkyl-H-acidic,R2CH-OR,,,,,,,,False,CC(=O)CC(C)C.COC(OC)OC>>COC(C)(CC(C)C)OC,OR
Acetal_ketal_formation,85,0.0,Alkyl-H-acidic,R2CH-OH,,,,,,,,False,O=C1CCCC1.[N-]=[N+]=NCC(O)CO>>[N-]=[N+]=NC[C@@H]1COC2(CCCC2)O1,N3
Acetal_ketal_formation,92,0.0,Alkyl-H-acidic,R2CH-OH,,,,,,,,False,O=C1CCOCC1.[N-]=[N+]=NCC(O)CO>>[N-]=[N+]=NC[C@@H]1COC2(CCOCC2)O1,OR / N3
Acetal_ketal_formation,80,0.0,CH3-OH,Bn-NHR,,,,,,,,False,CO.CNCc1ccccc1.COc1ccc(CN(CCCC=O)S(=O)(=O)c2ccc(C)cc2)cc1>>COc1ccc(CN(CCC(C(OC)OC)N(C)Cc2ccccc2)S(=O)(=O)c2ccc(C)cc2)cc1,SO2NR2 / SO2R / SR / OR / Sulfonamide
Acetal_ketal_formation,86,-0.42,R2CH-OH,Ar-CHO,,,,,,,,False,CC(O)CO.O=Cc1ccccc1>>CC1COC(c2ccccc2)O1,
Acetal_ketal_formation,95,0.0,R2CH-OR,Ar-CHO,,,,,,,,False,COC(OC)OC.[N-]=[N+]=Nc1ccccc1C=O>>COC(OC)c1ccccc1N=[N+]=[N-],OR / N3
Acetal_ketal_formation,96,0.86,Ar-CHO,RCH2-OH,,,,,,,,False,O=Cc1ccc(Cl)cc1.OCC(CO)(CO)CO>>Clc1ccc(C2OCC3(CO2)COC(c2ccc(Cl)cc2)OC3)cc1,Cl / X
Acetal_ketal_formation,98,0.7,R2CH-OR,Ar-CHO,,,,,,,,False,COC(OC)OC.COc1cc(C=O)cc(OC)c1>>COc1cc(OC)cc(C(OC)OC)c1,OR
Acetal_ketal_formation,94,0.25,CH3-OH,Ar-CHO,,,,,,,,False,CO.O=Cc1ccc(Cl)cc1>>COC(OC)c1ccc(Cl)cc1,Cl / X
Acetal_ketal_formation,90,-0.4,CH3-OH,Ar-CHO,,,,,,,,False,CO.O=Cc1cccc(Cl)c1>>COC(OC)c1cccc(Cl)c1,Cl / X
Acetal_ketal_formation,91,-0.38,CH3-OH,Ar-CHO,,,,,,,,False,CO.O=Cc1ccc(Br)cc1>>COC(OC)c1ccc(Br)cc1,Br / X
Acetal_ketal_formation,85,-1.35,CH3-OH,Ar-CHO,,,,,,,,False,CO.O=Cc1ccc([N+](=O)[O-])cc1>>COC(OC)c1ccc([N+](=O)[O-])cc1,NO2 / NR2
Acetal_ketal_formation,88,-0.45,CH3-OH,Ar-CHO,,,,,,,,False,CO.N#Cc1ccc(C=O)cc1>>COC(OC)c1ccc(C#N)cc1,CN
Acetal_ketal_formation,86,-0.75,CH3-OH,Ar-CHO,,,,,,,,False,CO.O=Cc1ccccc1>>COC(OC)c1ccccc1,
Acetal_ketal_formation,80,-1.73,Ar-CHO,CH3-OH,,,,,,,,False,O=Cc1cccc2ccccc12.CO>>COC(OC)c1cccc2ccccc12,
Acetal_ketal_formation,95,0.47,CH3-OH,RCH2-CHO,,,,,,,,False,CO.O=CCCc1ccccc1>>COC(CCc1ccccc1)OC,
Acetal_ketal_formation,84,-1.08,CH3-OH,Ar-CHO,,,,,,,,False,CO.O=Cc1ccccc1>>COC(OC)c1ccccc1,
Acetal_ketal_formation,82,-1.68,CH3-OH,Ar-CHO,,,,,,,,False,CO.COc1cccc(C=O)c1>>COc1cccc(C(OC)OC)c1,OR
Acetal_ketal_formation,83,-1.54,CH3-OH,Ar-CHO,,,,,,,,False,CO.O=Cc1ccc(Cl)cc1>>COC(OC)c1ccc(Cl)cc1,Cl / X
Acetal_ketal_formation,85,-0.71,CH3-OH,Ar-CHO,,,,,,,,False,CO.CSc1ccc(C=O)cc1>>COC(OC)c1ccc(SC)cc1,SR
Acetal_ketal_formation,80,-1.73,CH3-OH,Ar-CHO,,,,,,,,False,CO.O=Cc1ccc(C=O)cc1>>COC(OC)c1ccc(C(OC)OC)cc1,
Acetal_ketal_formation,82,-1.52,RCH2-OH,Ar-CHO,,,,,,,,False,CCO.O=Cc1ccc([N+](=O)[O-])cc1>>CCOC(OCC)c1ccc([N+](=O)[O-])cc1,NO2 / NR2
Acetal_ketal_formation,84,-1.14,CH3-OH,Ar-CHO,,,,,,,,False,CO.CC(=O)c1ccc(C=O)cc1>>COC(OC)c1ccc(C(C)=O)cc1,COR / acidic
Acetal_ketal_formation,94,0.71,CH3-OH,Ar-COR,,,,,,,,False,CO.CC(=O)c1ccccc1.O=Cc1ccccc1>>COC(OC)c1ccccc1.COC(C)(OC)c1ccccc1,
Acetal_ketal_formation,93,0.16,Ar-CHO,RCH2-OH,,,,,,,,False,O=Cc1ccccc1.OCCO>>c1ccc(C2OCCO2)cc1,
Acetal_ketal_formation,93,0.96,RCH2-OH,Ar-CHO,,,,,,,,False,OCCO.COc1ccc(C=O)cc1>>COc1ccc(C2OCCO2)cc1,OR
Acetal_ketal_formation,99,1.3,RCH2-OH,Ar-CHO,,,,,,,,False,OCCO.O=Cc1ccc([N+](=O)[O-])cc1>>O=[N+]([O-])c1ccc(C2OCCO2)cc1,NO2 / NR2
Acetal_ketal_formation,99,1.22,Ar-CHO,RCH2-OH,,,,,,,,False,N#Cc1ccc(C=O)cc1.OCCO>>N#Cc1ccc(C2OCCO2)cc1,CN
Acetal_ketal_formation,90,-0.24,Ar-CHO,RCH2-OH,,,,,,,,False,O=Cc1ccc(Cl)cc1.OCCO>>Clc1ccc(C2OCCO2)cc1,Cl / X
Acetal_ketal_formation,83,-1.7,RCH2-OH,Ar-CHO,,,,,,,,False,OCCO.Cc1cc(C)cc(C=O)c1>>Cc1cc(C)cc(C2OCCO2)c1,
Acetal_ketal_formation,86,-1.11,RCH2-OH,Ar-CHO,,,,,,,,False,OCCO.CC(C)(C)c1ccc(C=O)cc1>>CC(C)(C)c1ccc(C2OCCO2)cc1,
Acetal_ketal_formation,86,0.0,RCH2-OH,Any-C=C,,,,,,,,False,OCCO.O=CC=C(c1ccccc1)c1ccccc1>>C(=C(c1ccccc1)c1ccccc1)C1OCCO1,Dienophile / C=C / Motif-C=C / Any-Dienophile
Acetal_ketal_formation,94,0.58,RCH2-OH,Ar-CHO,,,,,,,,False,OCCO.O=Cc1ccccn1>>c1ccc(C2OCCO2)nc1,Pyridine
Acetal_ketal_formation,80,-1.51,RCH2-OH,RCH2-CHO,,,,,,,,False,OCCO.CC(CC=O)c1ccccc1>>CC(CC1OCCO1)c1ccccc1,
Acetal_ketal_formation,99,1.25,RCH2-OH,RCH2-CHO,,,,,,,,False,OCCO.CCCCCCCCCC=O>>CCCCCCCCCC1OCCO1,
Acetal_ketal_formation,85,-1.16,Ar-COR,R2CH-OR,,,,,,,,False,CC(=O)c1ccccc1.COC(OC)OC>>COC(C)(OC)c1ccccc1,OR
Acetal_ketal_formation,90,-0.29,R2CH-OR,Ar-COR,,,,,,,,False,COC(OC)OC.CC(=O)c1ccc(Cl)cc1Cl>>COC(C)(OC)c1ccc(Cl)cc1Cl,OR / Cl / X
Acetal_ketal_formation,81,-1.59,Ar-COR,R2CH-OR,,,,,,,,False,CC(=O)c1ccc(C)cc1.COC(OC)OC>>COC(C)(OC)c1ccc(C)cc1,OR
Acetal_ketal_formation,95,0.35,R2CH-OR,Ar-COR,,,,,,,,False,COC(OC)OC.CCCCc1ccc(C(C)=O)cc1>>CCCCc1ccc(C(C)(OC)OC)cc1,OR
Acetal_ketal_formation,98,0.76,R2CH-OR,Ar-COR,,,,,,,,False,COC(OC)OC.CC(=O)c1ccc(C(C)(C)C)cc1>>COC(C)(OC)c1ccc(C(C)(C)C)cc1,OR
Acetal_ketal_formation,99,1.24,Ar-COR,R2CH-OR,,,,,,,,False,CCC(=O)c1ccccc1.COC(OC)OC>>CCC(OC)(OC)c1ccccc1,OR
Acetal_ketal_formation,91,0.0,R2CH-OR,Ar-COR,,,,,,,,False,COC(OC)OC.CCC(=O)c1ccc(C(F)(F)F)cc1>>CCC(OC)(OC)c1ccc(C(F)(F)F)cc1,OR / CF3 / F / X
Acetal_ketal_formation,86,-0.9,R2CH-OR,Ar-COR,,,,,,,,False,COC(OC)OC.O=C1CCCc2ccccc21>>COC1(OC)CCCc2ccccc21,OR
Acetal_ketal_formation,86,-0.93,Alkyl-H-acidic,R2CH-OR,,,,,,,,False,O=C1CCCCC1.COC(OC)OC>>COC1(OC)CCCCC1,OR
Acetal_ketal_formation,80,-2.02,Ar-COR,R2CH-OR,,,,,,,,False,O=C(c1ccccc1)c1ccccc1.COC(OC)OC>>COC(OC)(c1ccccc1)c1ccccc1,OR
Acetal_ketal_formation,93,0.49,Ar-COR,RCH2-OH,,,,,,,,False,CC(=O)c1ccccc1.OCCO>>CC1(c2ccccc2)OCCO1,
Acetal_ketal_formation,90,-0.07,RCH2-OH,Alkyl-H-acidic,,,,,,,,False,OCCO.O=C1CCCCC1>>C1CCC2(CC1)OCCO2,
Acetal_ketal_formation,87,0.0,R2CH-OR,Alkyl-OR,,,,,,,,False,COC(OC)OC.CC(C=O)Cc1ccc2c(c1)OCO2>>COC(OC)C(C)Cc1ccc2c(c1)OCO2,OR
Acetal_ketal_formation,91,0.0,R2CH-OR,RCH2-CHO,,,,,,,,False,COC(OC)OC.CC1=CC(CCC=O)OC1=O>>COC(CCC1C=C(C)C(=O)O1)OC,OR / Dienophile / C=C / Cyclohexene / CO2R / Motif-C=C / Any-Dienophile
Acetal_ketal_formation,100,0.0,RCH2-OR,R2CH-CHO,,,,,,,,False,CCOC(OCC)OCC.O=CC(c1ccccc1)c1ccccc1>>CCOC(OCC)C(c1ccccc1)c1ccccc1,OR
Acetal_ketal_formation,99,0.89,Ar-CHO,R2CH-OR,,,,,,,,False,O=Cc1cccs1.COC(OC)OC>>COC(OC)c1cccs1,Thiophene / OR
Acetal_ketal_formation,92,-0.22,RCH2-CHO,R2CH-OR,,,,,,,,False,CCCCCCCCC=O.COC(OC)OC>>CCCCCCCCC(OC)OC,OR
Acetal_ketal_formation,87,-1.07,R2CH-OR,R2CH-CHO,,,,,,,,False,COC(OC)OC.O=CC1CCCCC1>>COC(OC)C1CCCCC1,OR
Acetal_ketal_formation,83,0.0,R2CH-OR,Any-C=C,,,,,,,,False,COC(OC)OC.C=C(C=O)COCc1ccccc1>>C=C(COCc1ccccc1)C(OC)OC,OR / Dienophile / C=C / Motif-C=C / Any-Dienophile
Acetal_ketal_formation,86,-0.52,R2CH-OR,Any-C=C,,,,,,,,False,COC(OC)OC.O=C/C=C/c1ccccc1>>COC(/C=C/c1ccccc1)OC,OR / Dienophile / C=C / Motif-C=C / Any-Dienophile
Acetal_ketal_formation,80,-1.47,RCH2-OR,RCH2-CHO,,,,,,,,False,CCOC(OCC)OCC.O=CCc1ccccc1>>CCOC(Cc1ccccc1)OCC,OR
Acetal_ketal_formation,96,0.07,Ar-CHO,R2CH-OR,,,,,,,,False,O=Cc1ccco1.COC(OC)OC>>COC(OC)c1ccco1,Furan / OR
Acetal_ketal_formation,93,0.22,RCH2-CHO,RCH2-OH,,,,,,,,False,CCCCCCC=O.OCC(CO)(CO)CO>>CCCCCCC1OCC2(CO1)COC(CCCCCC)OC2,
Acetal_ketal_formation,92,0.0,R2CH-OR,Alkenyl-CHO,,,,,,,,False,COC(OC)OC.O=CC1=C(Br)CCCC1>>COC(OC)C1=C(Br)CCCC1,OR / Dienophile / C=C / Cyclohexene / Br / X / Motif-C=C / Any-Dienophile
Acetal_ketal_formation,100,1.03,RCH2-OR,RCH2-CHO,,,,,,,,False,CCOC(OCC)OCC.O=CCc1ccccc1>>CCOC(Cc1ccccc1)OCC,OR
Acetal_ketal_formation,100,1.03,RCH2-OR,RCH2-CHO,,,,,,,,False,CCOC(OCC)OCC.O=CCCc1ccccc1>>CCOC(CCc1ccccc1)OCC,OR
Acetal_ketal_formation,100,1.05,RCH2-OR,R2CH-CHO,,,,,,,,False,CCOC(OCC)OCC.O=CC1CCCCC1>>CCOC(OCC)C1CCCCC1,OR
Acetal_ketal_formation,100,1.14,RCH2-OR,RCH2-CHO,,,,,,,,False,CCOC(OCC)OCC.CCCCCCCCCC=O>>CCCCCCCCCC(OCC)OCC,OR
Acetal_ketal_formation,88,-1.65,RCH2-CHO,RCH2-OR,,,,,,,,False,CCCCCCC=O.CCOC(OCC)OCC>>CCCCCCC(OCC)OCC,OR
Acetal_ketal_formation,93,-0.49,RCH2-OR,RCH2-CHO,,,,,,,,False,CCOC(OCC)OCC.CCCCCCCC=O>>CCCCCCCC(OCC)OCC,OR
Acetal_ketal_formation,88,-0.71,Ar-COR,R2CH-OR,,,,,,,,False,COc1ccc(C(C)=O)cc1.COC(OC)OC>>COc1ccc(C(C)(OC)OC)cc1,OR
Acetal_ketal_formation,90,-1.05,RCH2-OR,R2CH-CHO,,,,,,,,False,CCOC(OCC)OCC.O=CC1CCCCC1>>CCOC(OCC)C1CCCCC1,OR
Acetal_ketal_formation,90,-0.55,Ar-CHO,RCH2-OR,,,,,,,,False,O=Cc1ccco1.CCOC(OCC)OCC>>CCOC(OCC)c1ccco1,Furan / OR
Acetal_ketal_formation,90,-0.61,RCH2-CHO,R2CH-OR,,,,,,,,False,CCCCCCCC=O.COC(OC)OC>>CCCCCCCC(OC)OC,OR
Acetal_ketal_formation,92,0.15,R2CH-OR,R2CH-CHO,,,,,,,,False,COC(OC)OC.O=CC1CCCCC1>>COC(OC)C1CCCCC1,OR
Acetal_ketal_formation,88,-1.0,R2CH-OR,RCH2-CHO,,,,,,,,False,COC(OC)OC.CC(C)CC=O>>COC(CC(C)C)OC,OR
Acetal_ketal_formation,91,-0.41,RCH2-CHO,R2CH-OR,,,,,,,,False,CCCCCCC=O.COC(OC)OC>>CCCCCCC(OC)OC,OR
Acetal_ketal_formation,80,0.0,CH3-SR,R2CH-OH,,,,,,,,False,CS(C)=O.OC1CCCCC1>>C1CCC(OCOC2CCCCC2)CC1,
Acetal_ketal_formation,88,0.0,R2CH-OR,Alkenyl-CHO,,,,,,,,False,COC(OC)OC.CC(=O)OC(C)(C)C#CC1=C(C=O)CCC(C)(C)C1>>COC(OC)C1=C(C#CC(C)(C)OC(C)=O)CC(C)(C)CC1,OR / Dienophile / C=C / Cyclohexene / Ester / CO2R / acidic / C#C / Motif-C=C / Any-Dienophile / Any-C#C
Acetal_ketal_formation,96,0.0,Alkyl-H-acidic,Alkyl-Si,,,,,,,,False,O=C1CCCCC1.C[Si](C)(C)OCCO[Si](C)(C)C>>C1CCC2(CC1)OCCO2,
Acetal_ketal_formation,80,-0.71,RCH2-OH,Alkyl-H-acidic,,,,,,,,False,OCCO.C[C@]12CC[C@H]3[C@@H](CCC4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O>>C[C@]12CC[C@H]3[C@@H](CCC4CC5(CC[C@@]43C)OCCO5)[C@@H]1CC[C@@H]2O,OH / OR
Acetal_ketal_formation,95,0.83,R2CH-OR,Alkyl-H-acidic,,,,,,,,False,COC(OC)OC.CCCCCCCC(C)=O>>CCCCCCCC(C)(OC)OC,OR
Acetal_ketal_formation,95,0.83,R2CH-OR,Alkyl-H-acidic,,,,,,,,False,COC(OC)OC.CCCCCCCCC(C)=O>>CCCCCCCCC(C)(OC)OC,OR
Acetal_ketal_formation,95,0.83,Alkyl-H-acidic,R2CH-OR,,,,,,,,False,CCCCCCCCCC(C)=O.COC(OC)OC>>CCCCCCCCCC(C)(OC)OC,OR
Acetal_ketal_formation,95,0.83,R2CH-OR,Alkyl-H-acidic,,,,,,,,False,COC(OC)OC.CCCCCCCCCCC(C)=O>>CCCCCCCCCCC(C)(OC)OC,OR
Acetal_ketal_formation,95,0.83,R2CH-OR,Alkyl-H-acidic,,,,,,,,False,COC(OC)OC.CCCCCCCCCCCC(C)=O>>CCCCCCCCCCCC(C)(OC)OC,OR
Acetal_ketal_formation,95,0.83,R2CH-OR,Alkyl-H-acidic,,,,,,,,False,COC(OC)OC.CCCCCCCCCCCCCC(C)=O>>CCCCCCCCCCCCCC(C)(OC)OC,OR
Acetal_ketal_formation,95,0.0,Alkyl-H-acidic,R2CH-OR,,,,,,,,False,CC(=O)CCC=C(C)C.COC(OC)OC>>COC(C)(CCC=C(C)C)OC,C=C / Dienophile / OR / Motif-C=C / Any-Dienophile
Acetal_ketal_formation,95,0.0,R2CH-OR,Alkyl-H-acidic,,,,,,,,False,COC(OC)OC.CC(=O)CCc1ccccc1>>COC(C)(CCc1ccccc1)OC,OR
Acetal_ketal_formation,95,0.0,R2CH-OR,Alkyl-H-acidic,,,,,,,,False,COC(OC)OC.CC(=O)CCc1ccc(O)cc1>>COC(C)(CCc1ccc(O)cc1)OC,OR / OH
Acetal_ketal_formation,95,0.0,CH3-OR,R2CH-OR,,,,,,,,False,COc1ccc(CCC(C)=O)cc1.COC(OC)OC>>COc1ccc(CCC(C)(OC)OC)cc1,OR
Acetal_ketal_formation,95,0.0,R2CH-OR,Alkyl-H-acidic,,,,,,,,False,COC(OC)OC.CSC(C)C(C)=O>>COC(C)(OC)C(C)SC,OR / SR
Acetal_ketal_formation,95,0.0,R2CH-OR,CH3-OR,,,,,,,,False,COC(OC)OC.COc1ccccc1CC(C)=O>>COc1ccccc1CC(C)(OC)OC,OR
Acetal_ketal_formation,95,0.0,R2CH-OR,H-Acid,,,,,,,,False,COC(OC)OC.CC(=O)CCCC(=O)O>>COC(=O)CCCC(C)(OC)OC,OR / acidic
Acetal_ketal_formation,85,0.0,Alkyl-H-acidic,R2CH-OR,,,,,,,,False,CC(=O)CCl.COC(OC)OC>>COC(C)(CCl)OC,Cl / X / OR
Acetal_ketal_formation,85,0.0,R2CH-OR,Alkyl-H-acidic,,,,,,,,False,COC(OC)OC.CC(=O)C(F)(F)F>>COC(C)(OC)C(F)(F)F,OR / F / X
Acetal_ketal_formation,85,0.0,R2CH-OR,Ar-COR,,,,,,,,False,COC(OC)OC.CC(=O)c1ccc[nH]1>>COC(C)(OC)c1ccc[nH]1,OR / AromN / Pyrrole
Acetal_ketal_formation,87,0.0,R2CH-OR,Alkyl-H-acidic,,,,,,,,False,COC(OC)OC.CC(=O)C(C)O>>COC1(C)OC1C,OR
Acetal_ketal_formation,86,-0.85,Ar-CHO,RCH2-OH,,,,,,,,False,O=Cc1cccc([N+](=O)[O-])c1.CC(C)(CO)CO>>CC1(C)COC(c2cccc([N+](=O)[O-])c2)OC1,NO2 / NR2
Acetal_ketal_formation,99,0.0,Ar-COR,Alkyl-Si,,,,,,,,False,O=C(CCl)c1ccccc1.C[Si](C)(C)OCCO[Si](C)(C)C>>ClCC1(c2ccccc2)OCCO1,Cl / X
Acetal_ketal_formation,91,-0.24,CH3-OH,Ar-CHO,,,,,,,,False,CO.O=Cc1ccc(Cl)cc1>>COC(OC)c1ccc(Cl)cc1,Cl / X
Acetal_ketal_formation,85,0.0,CH3-OR,Ar-CHO,,,,,,,,False,COC(OC)OC.O=Cc1ccccc1C=O>>COC1OC(OC)c2ccccc21,OR
Acetal_ketal_formation,96,0.72,Ar-CHO,RCH2-OH,,,,,,,,False,O=Cc1ccccc1.OCCCO>>c1ccc(C2OCCCO2)cc1,
Acetal_ketal_formation,85,0.0,CH3-OH,H-Alkenyl,,,,,,,,False,CO.O=CC=Cc1ccccc1>>COC(CCc1ccccc1)OC,
Acetal_ketal_formation,87,0.0,RCH2-OH,H-Alkenyl,,,,,,,,False,CCO.O=CC=Cc1ccccc1>>CCOC(CCc1ccccc1)OCC,
Acetal_ketal_formation,99,0.0,CH3-OH,RCH2-CHO,,,,,,,,False,CO.O=CC[C@H](O)[C@H](O)CO.O=C(Cl)c1ccccc1>>COC1C[C@H](OC(=O)c2ccccc2)[C@@H](COC(=O)c2ccccc2)O1,
Acetal_ketal_formation,86,-0.93,Ar-CHO,RCH2-OH,,,,,,,,False,O=Cc1ccccc1O.OCCO>>Oc1ccccc1C1OCCO1,OH / OR
Acetal_ketal_formation,93,0.16,Ar-CHO,RCH2-OH,,,,,,,,False,O=Cc1ccccc1.OCCO>>c1ccc(C2OCCO2)cc1,
Acetal_ketal_formation,86,-1.11,Ar-CHO,RCH2-OH,,,,,,,,False,CC(C)(C)c1ccc(C=O)cc1.CC(CO)CO>>CC(C)(C)c1ccc([C@H]2OC[C@H](C)CO2)cc1,
