reaction_id,yield,z_score,reactant_1,reactant_2,catalyst,ligand,base,acid,oxidant,reductant,additive,condensation_agent,other_reagent,solvent,Is_Intramolecular,reaction_smiles,spectator_groups,reference
Negishi_coupling,73,-1.0,Ar-I,Ar-Zn,Pd(OAc)2,SPhos,,,,,NH4Cl,,,THF/H2O,False,COC(=O)[C@H](Cc1ccc(O)c(I)c1)NC(=O)OC(C)(C)C.CC(C)(C)C(=O)[O][Zn][c]1ccncc1>>COC(=O)[C@H](Cc1ccc(O)c(-c2ccncc2)c1)NC(=O)OC(C)(C)C,OH / OR / Carbamate / CO2R / CONHR / Ester / acidic / Pyridine,"Angewandte Chemie, International Edition (2019), 58(24), 8231-8234"
Negishi_coupling,80,0.0,Ar-I,Ar-Zn,Pd(OAc)2,SPhos,,,,,NH4Cl,,,THF/H2O,False,COC(=O)[C@H](Cc1ccc(O)c(I)c1)NC(=O)OC(C)(C)C.CC(C)(C)C(=O)[O][Zn][c]1cccnc1>>COC(=O)[C@H](Cc1ccc(O)c(-c2cccnc2)c1)NC(=O)OC(C)(C)C,OH / OR / Carbamate / CO2R / CONHR / Ester / acidic / Pyridine,"Angewandte Chemie, International Edition (2019), 58(24), 8231-8234"
Negishi_coupling,82,0.0,RCH2-Zn,Ar-I,Pd(dba)2,PtBu3,,,,,NH4Cl,,,PhMe/THF/H2O,False,CCC[CH2][Zn][Cl].COC(=O)[C@H](Cc1ccc(O)c(I)c1)NC(=O)OC(C)(C)C>>CCCCc1cc(C[C@H](NC(=O)OC(C)(C)C)C(=O)OC)ccc1O,OH / OR / Carbamate / CO2R / CONHR / Ester / acidic,"Angewandte Chemie, International Edition (2019), 58(24), 8231-8234"
Negishi_coupling,71,0.0,Ar-I,R2CH-Zn,Pd(dba)2,PtBu3,,,,,NH4Cl,,,PhMe/THF/H2O,False,COC(=O)[C@H](Cc1ccc(O)c(I)c1)NC(=O)OC(C)(C)C.[I][Zn][CH]1CCCCC1>>COC(=O)[C@H](Cc1ccc(O)c(C2CCCCC2)c1)NC(=O)OC(C)(C)C,OH / OR / Carbamate / CO2R / CONHR / Ester / acidic,"Angewandte Chemie, International Edition (2019), 58(24), 8231-8234"
Negishi_coupling,72,0.0,Ar-I,RCH2-Zn,Pd(dba)2,PtBu3,,,,,NH4Cl,,,PhMe/THF/H2O,False,COC(=O)[C@H](Cc1ccc(O)c(I)c1)NC(=O)OC(C)(C)C.ClCCC[CH2][Zn][I]>>COC(=O)[C@H](Cc1ccc(O)c(CCCCCl)c1)NC(=O)OC(C)(C)C,OH / OR / X / Carbamate / CO2R / CONHR / Ester / acidic / Cl,"Angewandte Chemie, International Edition (2019), 58(24), 8231-8234"
Negishi_coupling,80,0.0,Any-X,Ar-I,Pd(OAc)2,SPhos,,,,,NH4Cl,,,THF/H2O,False,CC(C)(C)C(=O)[O][Zn][c]1ccc(C(F)(F)F)cc1.COC(=O)[C@H](Cc1ccc(O)c(I)c1)NC(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1>>COC(=O)[C@H](Cc1ccc(O)c(-c2ccc(C(F)(F)F)cc2)c1)NC(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1,CF3 / F / X / OH / OR / Carbamate / CO2R / CONR2 / Ester / CONHR / Amide / acidic,"Angewandte Chemie, International Edition (2019), 58(24), 8231-8234"
Negishi_coupling,87,0.0,Ar-Zn,Ar-I,Pd(OAc)2,SPhos,,,,,NH4Cl,,,THF/H2O,False,CC(C)(C)C(=O)[O][Zn][c]1cc2ccccc2o1.COC(=O)[C@H](Cc1ccc(O)c(I)c1)NC(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1>>COC(=O)[C@H](Cc1ccc(O)c(-c2cc3ccccc3o2)c1)NC(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1,Benzofuran / OH / OR / Carbamate / CO2R / CONR2 / Ester / CONHR / Amide / acidic,"Angewandte Chemie, International Edition (2019), 58(24), 8231-8234"
Negishi_coupling,92,0.0,Ar-Zn,Ar-I,Pd(OAc)2,SPhos,,,,,NH4Cl,,,THF/H2O,False,COc1ccc[c]([Zn][O]C(=O)C(C)(C)C)n1.COC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)c(I)c1)NC(=O)OC(C)(C)C>>COC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)c(-c2cccc(OC)n2)c1)NC(=O)OC(C)(C)C,OR / Pyridine / OH / AromN / Carbamate / CO2R / CONHR / Ester / Amide / acidic / Indole / Pyrrole,"Angewandte Chemie, International Edition (2019), 58(24), 8231-8234"
Negishi_coupling,72,0.0,Ar-Zn,Ar-I,Pd(OAc)2,SPhos,,,,,NH4Cl,,,THF/H2O,False,Cc1cc(C)c[c]([Zn][O]C(=O)C(C)(C)C)c1.COC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)c(I)c1)NC(=O)OC(C)(C)C>>COC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)c(-c2cc(C)cc(C)c2)c1)NC(=O)OC(C)(C)C,OH / OR / AromN / Carbamate / CO2R / CONHR / Ester / Amide / acidic / Indole / Pyrrole,"Angewandte Chemie, International Edition (2019), 58(24), 8231-8234"
Negishi_coupling,76,0.0,Ar-Zn,Ar-I,Pd(OAc)2,SPhos,,,,,NH4Cl,,,THF/H2O,False,COc1c[c]([Zn][O]C(=O)C(C)(C)C)nc(OC)n1.COC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)c(I)c1)NC(=O)OC(C)(C)C>>COC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)c(-c2cc(OC)nc(OC)n2)c1)NC(=O)OC(C)(C)C,OR / Pyrimidine / OH / AromN / Carbamate / CO2R / CONHR / Ester / Amide / acidic / Indole / Pyrrole,"Angewandte Chemie, International Edition (2019), 58(24), 8231-8234"
Negishi_coupling,80,0.0,Any-X,Ar-I,Pd(OAc)2,SPhos,,,,,NH4Cl,,,THF/H2O,False,CC(C)(C)C(=O)[O][Zn][c]1ccc(C(F)(F)F)cc1.CC(C)[C@H](NC(=O)[C@@H](Cc1ccc(O)c(I)c1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1)C(=O)OC(C)(C)C>>CC(C)[C@H](NC(=O)[C@@H](Cc1ccc(O)c(-c2ccc(C(F)(F)F)cc2)c1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1)C(=O)OC(C)(C)C,CF3 / F / X / OH / OR / Carbamate / CO2R / CONR2 / Ester / CONHR / CONH2 / Amide / acidic,"Angewandte Chemie, International Edition (2019), 58(24), 8231-8234"
Negishi_coupling,89,0.0,Ar-I,Ar-Zn,Pd(OAc)2,SPhos,,,,,NH4Cl,,,THF/H2O,False,CC(C)[C@H](NC(=O)[C@@H](Cc1ccc(O)c(I)c1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1)C(=O)OC(C)(C)C.CC(C)(C)C(=O)[O][Zn][c]1cccc(C#N)c1>>CC(C)[C@H](NC(=O)[C@@H](Cc1ccc(O)c(-c2cccc(C#N)c2)c1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1)C(=O)OC(C)(C)C,OH / OR / Carbamate / CO2R / CONR2 / Ester / CONHR / CONH2 / Amide / acidic / CN,"Angewandte Chemie, International Edition (2019), 58(24), 8231-8234"
Negishi_coupling,82,0.0,Ar-Zn,Ar-I,Pd(OAc)2,SPhos,,,,,NH4Cl,,,THF/H2O,False,COc1ccc[c]([Zn][O]C(=O)C(C)(C)C)n1.COC(=O)[C@@H]1Cc2cc(I)c(O)c(c2)Cc2ccccc2OCC(=O)N[C@@H](C)C(=O)N1>>COC(=O)[C@@H]1Cc2cc(c(O)c(-c3cccc(OC)n3)c2)Cc2ccccc2OCC(=O)N[C@@H](C)C(=O)N1,OR / Pyridine / OH / CO2R / Ester / CONHR / Amide / LactamN / acidic,"Angewandte Chemie, International Edition (2019), 58(24), 8231-8234"
Negishi_coupling,72,-1.24,Ar-I,Ar-Zn,Pd(OAc)2,SPhos,,,,,NH4Cl,,,THF/H2O,False,CC(C)C[C@@H]1NC(=O)[C@H](Cc2cccc(I)c2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O.CC(C)(C)C(=O)[O][Zn][c]1ccccn1>>CC(C)C[C@@H]1NC(=O)[C@H](Cc2cccc(-c3ccccn3)c2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,CONHR / CONR2 / Amide / LactamN / acidic / Pyridine,"Angewandte Chemie, International Edition (2019), 58(24), 8231-8234"
Negishi_coupling,77,-0.25,Ar-I,Ar-Zn,Pd(OAc)2,SPhos,,,,,NH4Cl,,,THF/H2O,False,CC(C)C[C@@H]1NC(=O)[C@H](Cc2cccc(I)c2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O.CC(C)(C)C(=O)[O][Zn][c]1ccncc1>>CC(C)C[C@@H]1NC(=O)[C@H](Cc2cccc(-c3ccncc3)c2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,CONHR / CONR2 / Amide / LactamN / acidic / Pyridine,"Angewandte Chemie, International Edition (2019), 58(24), 8231-8234"
Negishi_coupling,84,1.14,Ar-I,Ar-Zn,Pd(OAc)2,SPhos,,,,,NH4Cl,,,THF/H2O,False,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(I)cc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O.CC(C)(C)C(=O)[O][Zn][c]1ccccn1>>CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(-c3ccccn3)cc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,CONHR / CONR2 / Amide / LactamN / acidic / Pyridine,"Angewandte Chemie, International Edition (2019), 58(24), 8231-8234"
Negishi_coupling,80,0.35,Ar-I,Ar-Zn,Pd(OAc)2,SPhos,,,,,NH4Cl,,,THF/H2O,False,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(I)cc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O.CC(C)(C)C(=O)[O][Zn][c]1ccncc1>>CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(-c3ccncc3)cc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,CONHR / CONR2 / Amide / LactamN / acidic / Pyridine,"Angewandte Chemie, International Edition (2019), 58(24), 8231-8234"
Negishi_coupling,99,0.71,Ar-Br,,Pd2(dba)3,P(o-tol)3,,,,,,,,THF,False,COc1ccc(Br)cc1.CC1(C)OB([CH-](B2OC(C)(C)C(C)(C)O2)->[Zn+2]([Br-])[Br-])OC1(C)C.[Li+]>>COc1ccc(C(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)cc1,OR,"Organic Letters (2019), 21(15), 5912-5916"
Negishi_coupling,92,1.09,Ar-Br,,Pd2(dba)3,P(o-tol)3,,,,,,,,THF,False,Cc1ccc(Br)cc1.CC1(C)OB([CH-](B2OC(C)(C)C(C)(C)O2)->[Zn+2]([Br-])[Br-])OC1(C)C.[Li+]>>Cc1ccc(C(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)cc1,,"Organic Letters (2019), 21(15), 5912-5916"
Negishi_coupling,76,0.0,Ar-Br,,Pd2(dba)3,P(o-tol)3,,,,,,,,THF,False,CN(C)c1ccc(Br)cc1.CC1(C)OB([CH-](B2OC(C)(C)C(C)(C)O2)->[Zn+2]([Br-])[Br-])OC1(C)C.[Li+]>>CN(C)c1ccc(C(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)cc1,NR2,"Organic Letters (2019), 21(15), 5912-5916"
Negishi_coupling,79,0.0,Ar-Br,,Pd2(dba)3,P(o-tol)3,,,,,,,,THF,False,Fc1ccc(Br)cc1.CC1(C)OB([CH-](B2OC(C)(C)C(C)(C)O2)->[Zn+2]([Br-])[Br-])OC1(C)C.[Li+]>>CC1(C)OB(C(B2OC(C)(C)C(C)(C)O2)c2ccc(F)cc2)OC1(C)C,X / F,"Organic Letters (2019), 21(15), 5912-5916"
Negishi_coupling,70,0.0,Ar-Br,,Pd2(dba)3,P(o-tol)3,,,,,,,,THF,False,Clc1ccc(Br)cc1.CC1(C)OB([CH-](B2OC(C)(C)C(C)(C)O2)->[Zn+2]([Br-])[Br-])OC1(C)C.[Li+]>>CC1(C)OB(C(B2OC(C)(C)C(C)(C)O2)c2ccc(Cl)cc2)OC1(C)C,X / Cl,"Organic Letters (2019), 21(15), 5912-5916"
Negishi_coupling,93,-0.71,Ar-Br,,Pd2(dba)3,P(o-tol)3,,,,,,,,THF,False,Brc1ccccc1.CC1(C)OB([CH-](B2OC(C)(C)C(C)(C)O2)->[Zn+2]([Br-])[Br-])OC1(C)C.[Li+]>>CC1(C)OB(C(B2OC(C)(C)C(C)(C)O2)c2ccccc2)OC1(C)C,,"Organic Letters (2019), 21(15), 5912-5916"
Negishi_coupling,74,0.0,Any-X,,Pd2(dba)3,P(o-tol)3,,,,,,,,THF,False,O=S(=O)(Oc1ccc(Br)cc1)C(F)(F)F.CC1(C)OB([CH-](B2OC(C)(C)C(C)(C)O2)->[Zn+2]([Br-])[Br-])OC1(C)C.[Li+]>>CC1(C)OB(C(B2OC(C)(C)C(C)(C)O2)c2ccc(OS(=O)(=O)C(F)(F)F)cc2)OC1(C)C,OTf / OMs / OSO2R / F / X / SO2R / SR,"Organic Letters (2019), 21(15), 5912-5916"
Negishi_coupling,84,0.0,Ar-Br,,Pd2(dba)3,P(o-tol)3,,,,,,,,THF,False,CC(=O)Nc1ccc(Br)cc1.CC1(C)OB([CH-](B2OC(C)(C)C(C)(C)O2)->[Zn+2]([Br-])[Br-])OC1(C)C.[Li+]>>CC(=O)Nc1ccc(C(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)cc1,Amide / CONHR / acidic,"Organic Letters (2019), 21(15), 5912-5916"
Negishi_coupling,80,0.0,Ar-Br,,Pd2(dba)3,P(o-tol)3,,,,,,,,THF,False,CC1(C)OB(c2cccc(Br)c2)OC1(C)C.CC1(C)OB([CH-](B2OC(C)(C)C(C)(C)O2)->[Zn+2]([Br-])[Br-])OC1(C)C.[Li+]>>CC1(C)OB(c2cccc(C(B3OC(C)(C)C(C)(C)O3)B3OC(C)(C)C(C)(C)O3)c2)OC1(C)C,Bpin / B(OR)2 / OR,"Organic Letters (2019), 21(15), 5912-5916"
Negishi_coupling,89,-0.87,Ar-Br,,Pd2(dba)3,P(o-tol)3,,,,,,,,THF,False,Cc1ccccc1Br.CC1(C)OB([CH-](B2OC(C)(C)C(C)(C)O2)->[Zn+2]([Br-])[Br-])OC1(C)C.[Li+]>>Cc1ccccc1C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,,"Organic Letters (2019), 21(15), 5912-5916"
Negishi_coupling,98,0.71,Ar-Br,,Pd2(dba)3,P(o-tol)3,,,,,,,,THF,False,Brc1ccc2ccccc2c1.CC1(C)OB([CH-](B2OC(C)(C)C(C)(C)O2)->[Zn+2]([Br-])[Br-])OC1(C)C.[Li+]>>CC1(C)OB(C(B2OC(C)(C)C(C)(C)O2)c2ccc3ccccc3c2)OC1(C)C,,"Organic Letters (2019), 21(15), 5912-5916"
Negishi_coupling,73,0.0,Ar-Br,,Pd2(dba)3,P(o-tol)3,,,,,,,,THF,False,Brc1ccsc1.CC1(C)OB([CH-](B2OC(C)(C)C(C)(C)O2)->[Zn+2]([Br-])[Br-])OC1(C)C.[Li+]>>CC1(C)OB(C(B2OC(C)(C)C(C)(C)O2)c2ccsc2)OC1(C)C,Thiophene,"Organic Letters (2019), 21(15), 5912-5916"
Negishi_coupling,74,0.0,Ar-Br,,Pd2(dba)3,P(o-tol)3,,,,,,,,THF,False,Cc1ccc(S(=O)(=O)n2ccc3cc(Br)ccc32)cc1.CC1(C)OB([CH-](B2OC(C)(C)C(C)(C)O2)->[Zn+2]([Br-])[Br-])OC1(C)C.[Li+]>>Cc1ccc(S(=O)(=O)n2ccc3cc(C(B4OC(C)(C)C(C)(C)O4)B4OC(C)(C)C(C)(C)O4)ccc32)cc1,SO2R / AromN / SR,"Organic Letters (2019), 21(15), 5912-5916"
Negishi_coupling,71,0.0,Ar-Br,,Pd2(dba)3,P(o-tol)3,,,,,,,,THF,False,Brc1ccc2sc3ccccc3c2c1.CC1(C)OB([CH-](B2OC(C)(C)C(C)(C)O2)->[Zn+2]([Br-])[Br-])OC1(C)C.[Li+]>>CC1(C)OB(C(B2OC(C)(C)C(C)(C)O2)c2ccc3sc4ccccc4c3c2)OC1(C)C,Benzothiophene / Thiophene,"Organic Letters (2019), 21(15), 5912-5916"
Negishi_coupling,90,0.0,Ar-Br,,Pd2(dba)3,P(o-tol)3,,,,,,,,THF,False,CCn1c2ccccc2c2cc(Br)ccc21.CC1(C)OB([CH-](B2OC(C)(C)C(C)(C)O2)->[Zn+2]([Br-])[Br-])OC1(C)C.[Li+]>>CCn1c2ccccc2c2cc(C(B3OC(C)(C)C(C)(C)O3)B3OC(C)(C)C(C)(C)O3)ccc21,AromN,"Organic Letters (2019), 21(15), 5912-5916"
Negishi_coupling,88,0.0,Ar-Br,,Pd2(dba)3,P(o-tol)3,,,,,,,,THF,False,Brc1cccc2c1oc1ccccc12.CC1(C)OB([CH-](B2OC(C)(C)C(C)(C)O2)->[Zn+2]([Br-])[Br-])OC1(C)C.[Li+]>>CC1(C)OB(C(B2OC(C)(C)C(C)(C)O2)c2cccc3c2oc2ccccc23)OC1(C)C,Benzofuran / Furan,"Organic Letters (2019), 21(15), 5912-5916"
Negishi_coupling,73,0.0,Ar-Br,,Pd2(dba)3,P(o-tol)3,,,,,,,,THF,False,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OCc1ccc(Br)cc1.CC1(C)OB([CH-](B2OC(C)(C)C(C)(C)O2)->[Zn+2]([Br-])[Br-])OC1(C)C.[Li+]>>CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OCc1ccc(C(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)cc1,OR,"Organic Letters (2019), 21(15), 5912-5916"
Negishi_coupling,80,0.0,Ar-Br,,Pd2(dba)3,P(o-tol)3,,,,,,,,THF,False,CCOC(=O)C(C)(C)CCCOc1cc(Br)ccc1C.CC1(C)OB([CH-](B2OC(C)(C)C(C)(C)O2)->[Zn+2]([Br-])[Br-])OC1(C)C.[Li+]>>CCOC(=O)C(C)(C)CCCOc1cc(C(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)ccc1C,OR / CO2R / Ester,"Organic Letters (2019), 21(15), 5912-5916"
Negishi_coupling,85,0.0,Ar-I,,Pd2(dba)3,P(o-tol)3,,,,,,,,THF,False,COc1ccc(I)cc1.CC1(C)OB([CH-](B2OC(C)(C)C(C)(C)O2)->[Zn+2]([Br-])[Br-])OC1(C)C.[Li+]>>COc1ccc(C(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)cc1,OR,"Organic Letters (2019), 21(15), 5912-5916"
Negishi_coupling,80,0.0,Ar-OTf,,Pd2(dba)3,XPhos,,,,,,,,THF,False,O=S(=O)(Oc1ccc(Br)cc1)C(F)(F)F.CC1(C)OB([CH-](B2OC(C)(C)C(C)(C)O2)->[Zn+2]([Br-])[Br-])OC1(C)C.[Li+]>>CC1(C)OB(C(B2OC(C)(C)C(C)(C)O2)c2ccc(C(B3OC(C)(C)C(C)(C)O3)B3OC(C)(C)C(C)(C)O3)cc2)OC1(C)C,,"Organic Letters (2019), 21(15), 5912-5916"
Negishi_coupling,75,0.0,Ar-Zn,Ar-Br,t BuXPhos Pd G3,,,HCl,,,,,,EtOAc/H2O,False,[Cl][Zn][c]1ncco1.Cc1c(Br)sc2[nH]c(=O)n(C(C)(C)C(=O)OC(C)(C)C)c(=O)c12>>Cc1c(-c2ncco2)sc2[nH]c(=O)n(C(C)(C)C(=O)OC(C)(C)C)c(=O)c12,Oxazole / AromN / CO2R / Ester / Pyrimidine / Thiophene,"Synlett (2019), 30(15), 1776-1781"
Negishi_coupling,75,0.0,Any-X,Ar-Zn,t BuXPhos Pd G3,,,HCl,,,,,,EtOAc/H2O,False,FC(F)(F)c1ccc(Br)cc1.[Cl][Zn][c]1ncco1>>FC(F)(F)c1ccc(-c2ncco2)cc1,CF3 / F / X / Oxazole,"Synlett (2019), 30(15), 1776-1781"
Negishi_coupling,87,0.0,Ar-Br,Ar-Zn,t BuXPhos Pd G3,,,HCl,,,,,,EtOAc/H2O,False,CCOC(=O)c1ccc(Br)cc1.[Cl][Zn][c]1ncco1>>CCOC(=O)c1ccc(-c2ncco2)cc1,CO2R / Oxazole,"Synlett (2019), 30(15), 1776-1781"
Negishi_coupling,73,0.0,Ar-Br,Ar-Zn,t BuXPhos Pd G3,,,HCl,,,,,,EtOAc/H2O,False,COc1ccc(Br)cc1.[Cl][Zn][c]1ncco1>>COc1ccc(-c2ncco2)cc1,OR / Oxazole,"Synlett (2019), 30(15), 1776-1781"
Negishi_coupling,93,0.0,Ar-Br,Ar-Zn,t BuXPhos Pd G3,,,HCl,,,,,,EtOAc/H2O,False,CS(=O)(=O)c1cccc(Br)c1.[Cl][Zn][c]1ncco1>>CS(=O)(=O)c1cccc(-c2ncco2)c1,SR / SO2R / acidic / Oxazole,"Synlett (2019), 30(15), 1776-1781"
Negishi_coupling,84,0.0,Ar-Br,Ar-Zn,t BuXPhos Pd G3,,,HCl,,,,,,EtOAc/H2O,False,N#Cc1ccc(Br)cc1.[Cl][Zn][c]1ncco1>>N#Cc1ccc(-c2ncco2)cc1,CN / Oxazole,"Synlett (2019), 30(15), 1776-1781"
Negishi_coupling,77,0.0,Ar-Br,Ar-Zn,t BuXPhos Pd G3,,,HCl,,,,,,EtOAc/H2O,False,Cc1ccccc1Br.[Cl][Zn][c]1ncco1>>Cc1ccccc1-c1ncco1,Oxazole,"Synlett (2019), 30(15), 1776-1781"
Negishi_coupling,78,0.0,Ar-Br,,Pd2(dba)3,P(o-tol)3,,,,,,,,THF,False,CC(C)(C)[Si](C)(C)Oc1ccc(Br)cc1.CC1(C)OB([CH-](B2OC(C)(C)C(C)(C)O2)->[Zn+2]([Br-])[Br-])OC1(C)C.[Li+]>>CC1(C)OB(C(B2OC(C)(C)C(C)(C)O2)c2ccc(O[Si](C)(C)C(C)(C)C)cc2)OC1(C)C,Si / OR,"Organic Letters (2019), 21(15), 5912-5916"
Negishi_coupling,90,-0.22,Ar-Br,,Pd2(dba)3,P(o-tol)3,,,,,,,,THF,False,Cc1cccc(Br)c1.CC1(C)OB([CH-](B2OC(C)(C)C(C)(C)O2)->[Zn+2]([Br-])[Br-])OC1(C)C.[Li+]>>Cc1cccc(C(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)c1,,"Organic Letters (2019), 21(15), 5912-5916"
Negishi_coupling,95,-0.71,Ar-Br,,Pd2(dba)3,P(o-tol)3,,,,,,,,THF,False,COc1ccc(Br)cc1.CC1(C)OB([CH-](B2OC(C)(C)C(C)(C)O2)->[Zn+2]([Cl-])[Cl-])OC1(C)C.[Li+]>>COc1ccc(C(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)cc1,OR,"Organic Letters (2019), 21(15), 5912-5916"
Negishi_coupling,86,0.0,Ar-Br,,dppf-PdCl2,,,,,,ZnCl2,,,THF/Et2O,True,COc1ccc(CN(Cc2ccc(OC)cc2)c2ncc(Br)c3c2ncn3Cc2ccc(OC)cc2)cc1>>COc1ccc(CN(Cc2ccc(OC)cc2)c2ncc(C(C)C)c3c2ncn3Cc2ccc(OC)cc2)cc1.CCCc1cnc(N(Cc2ccc(OC)cc2)Cc2ccc(OC)cc2)c2ncn(Cc3ccc(OC)cc3)c12,OR / NR2 / AromN / Pyridine,"ACS Omega (2017), 2(10), 7002-7015"
Negishi_coupling,78,0.0,Ar-Mg,Ar-OTf,"1,2-Bis(diphenylphosphino)ethane nickel(II) chloride",,,,,,,,,THF,False,[Br][Mg][c]1ccc2c(c1)OCO2.O=S(=O)(Oc1cccnc1)C(F)(F)F>>c1cncc(-c2ccc3c(c2)OCO3)c1,OR / Pyridine,"Synthesis (2018), 50(22), 4395-4412"
Negishi_coupling,78,0.0,Any-X,Ar-OTf,XPhos Pd G3,,n-BuLi/KOtBu,,,,ZnCl2/NH4Cl,,,MeTHF/n-Hexane/H2O,False,Fc1ccccc1.O=S(=O)(Oc1ccccc1)C(F)(F)F>>Fc1ccccc1-c1ccccc1,F / X,"Angewandte Chemie, International Edition (2016), 55(35), 10463-10467"
Negishi_coupling,85,0.71,Ar-Br,,dppf-PdCl2,,,,,,ZnCl2,,,THF/Et2O,True,COc1ccc(CN(Cc2ccc(OC)cc2)c2ncc(Br)c3c2ncn3Cc2ccc(OC)cc2)cc1>>COc1ccc(CN(Cc2ccc(OC)cc2)c2ncc(CC(C)C)c3c2ncn3Cc2ccc(OC)cc2)cc1,OR / NR2 / AromN / Pyridine,"ACS Omega (2017), 2(10), 7002-7015"
Negishi_coupling,76,-0.71,Ar-Br,,dppf-PdCl2,,,,,,ZnCl2,,,THF/Et2O,True,COc1ccc(CN(Cc2ccc(OC)cc2)c2ncc(Br)c3c2ncn3Cc2ccc(OC)cc2)cc1>>CCc1cnc(N(Cc2ccc(OC)cc2)Cc2ccc(OC)cc2)c2ncn(Cc3ccc(OC)cc3)c12,OR / NR2 / AromN / Pyridine,"ACS Omega (2017), 2(10), 7002-7015"
Negishi_coupling,83,0.46,R2CH-Zn,Ar-Br,Pd(OAc)2,CPhos,,,,,,,,THF,False,[Br][Zn][CH]1CC1.O=C1N(Cc2ccccc2)CC2CC3c4cc(Br)ccc4N(Cc4ccccc4)C123>>O=C1N(Cc2ccccc2)CC2CC3c4cc(C5CC5)ccc4N(Cc4ccccc4)C123,NR2 / CONR2 / LactamN / Amide,"Journal of the American Chemical Society (2020), 142(6), 3094-3103"
Negishi_coupling,84,0.69,R2CH-Zn,Ar-Br,Pd(OAc)2,CPhos,,,,,,,,THF,False,C[CH](C)[Zn][Br].O=C1N(Cc2ccccc2)CC2CC3c4cc(Br)ccc4N(Cc4ccccc4)C123>>CC(C)c1ccc2c(c1)C1CC3CN(Cc4ccccc4)C(=O)C31N2Cc1ccccc1,NR2 / CONR2 / LactamN / Amide,"Journal of the American Chemical Society (2020), 142(6), 3094-3103"
