reaction_id,yield,z_score,reactant_1,reactant_2,catalyst,ligand,base,additive,condensation_agent,other_reagent,solvent,Is_Intramolecular,reaction_smiles,spectator_groups,reference
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,71,0.0,H-Alkenyl,,Cuprous chloride/Pd(MeCN)2Cl2,,,,,O2/1333-74-0/106-51-4/179336-37-9,t-BuOH/H2O/m-Xylene/n-Hexane,True,C=CCCCl>>O=CCCCCl.CC(=O)CCCl,Cl / X,"ChemCatChem (2020), 12(15), 3946-3955"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,3,0.0,Alkyl-C=CH2,,Cuprous chloride/Pd(MeCN)2Cl2,,,,,O2/1333-74-0/106-51-4/179336-37-9,t-BuOH/H2O/m-Xylene/n-Hexane,True,C=CCCBr>>CC(=O)CCBr.O=C/C=C/CBr.O=CCCCBr,Dienophile / C=C / Br / X / Any-Dienophile / Motif-C=C,"ChemCatChem (2020), 12(15), 3946-3955"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,71,0.0,Alkyl-C=CH2,,Cuprous chloride/Pd(MeCN)2Cl2,,,,,O2/1333-74-0/106-51-4/179336-37-9,t-BuOH/H2O/m-Xylene/n-Hexane,True,C=CCCCl>>O=CCCCCl.CC(=O)CCCl.O=C/C=C/CCl,Dienophile / C=C / Cl / X / Any-Dienophile / Motif-C=C,"ChemCatChem (2020), 12(15), 3946-3955"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,73,0.83,H-Alkenyl,,Cuprous chloride/Pd(MeCN)2Cl2,,,,,O2/106-51-4/597-49-9,H2O/m-Xylene,True,C=CCCCCCC>>CCCCCCC(C)=O.CCCCCCCC=O,,"ChemCatChem (2020), 12(15), 3946-3955"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,80,0.8,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,MnO2,MeCN/H2O,True,C=CCC(O)c1ccccc1>>CC(=O)CC(O)c1ccccc1,OH / OR,"Organic & Biomolecular Chemistry (2020), 18(31), 6115-6125"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,80,0.8,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,MnO2,MeCN/H2O,True,C=CCC(O)c1ccc(C)cc1>>CC(=O)CC(O)c1ccc(C)cc1,OH / OR,"Organic & Biomolecular Chemistry (2020), 18(31), 6115-6125"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,76,-0.71,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,MnO2,MeCN/H2O,True,C=CCC(O)c1cccc(OC)c1>>COc1cccc(C(O)CC(C)=O)c1,OR / OH,"Organic & Biomolecular Chemistry (2020), 18(31), 6115-6125"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,73,0.0,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,MnO2,MeCN/H2O,True,C=CCC(O)c1ccc2c(c1)OCO2>>CC(=O)CC(O)c1ccc2c(c1)OCO2,OR / OH,"Organic & Biomolecular Chemistry (2020), 18(31), 6115-6125"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,77,0.0,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,MnO2,MeCN/H2O,True,C=CCC(O)c1ccc(O)cc1>>CC(=O)CC(O)c1ccc(O)cc1,OH / OR,"Organic & Biomolecular Chemistry (2020), 18(31), 6115-6125"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,70,0.0,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,MnO2,MeCN/H2O,True,C=CCC(O)c1ccc(Cl)cc1>>CC(=O)CC(O)c1ccc(Cl)cc1,Cl / X / OH / OR,"Organic & Biomolecular Chemistry (2020), 18(31), 6115-6125"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,71,0.71,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,MnO2,MeCN/H2O,True,C=CCC(O)c1ccc([N+](=O)[O-])cc1>>CC(=O)CC(O)c1ccc([N+](=O)[O-])cc1,NO2 / NR2 / OH / OR,"Organic & Biomolecular Chemistry (2020), 18(31), 6115-6125"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,70,-0.71,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,MnO2,MeCN/H2O,True,C=CCC(O)c1cccc([N+](=O)[O-])c1>>CC(=O)CC(O)c1cccc([N+](=O)[O-])c1,NO2 / NR2 / OH / OR,"Organic & Biomolecular Chemistry (2020), 18(31), 6115-6125"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,80,0.0,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,MnO2,MeCN/H2O,True,C=CCC(O)c1ccc(-c2ccccc2)cc1>>CC(=O)CC(O)c1ccc(-c2ccccc2)cc1,OH / OR,"Organic & Biomolecular Chemistry (2020), 18(31), 6115-6125"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,75,-0.34,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,MnO2,MeCN/H2O,True,C=CCC(O)c1c2ccccc2cc2ccccc12>>CC(=O)CC(O)c1c2ccccc2cc2ccccc12,OH / OR,"Organic & Biomolecular Chemistry (2020), 18(31), 6115-6125"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,78,0.71,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,MnO2,MeCN/H2O,True,C=CCC(O)c1ccc2cc(OC)ccc2c1>>COc1ccc2cc(C(O)CC(C)=O)ccc2c1,OR / OH,"Organic & Biomolecular Chemistry (2020), 18(31), 6115-6125"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,73,0.0,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,MnO2,MeCN/H2O,True,C=CCC(O)/C=C/c1ccccc1>>CC(=O)CC(O)/C=C/c1ccccc1,Dienophile / C=C / OH / OR / Any-Dienophile / Motif-C=C,"Organic & Biomolecular Chemistry (2020), 18(31), 6115-6125"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,77,0.71,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,MnO2,MeCN/H2O,True,C=CCC(O)/C=C/c1ccc(OC)cc1>>COc1ccc(/C=C/C(O)CC(C)=O)cc1,Dienophile / C=C / OR / OH / Any-Dienophile / Motif-C=C,"Organic & Biomolecular Chemistry (2020), 18(31), 6115-6125"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,75,-0.71,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,MnO2,MeCN/H2O,True,C=CCC(O)/C=C/c1ccccc1OC>>COc1ccccc1/C=C/C(O)CC(C)=O,Dienophile / C=C / OR / OH / Any-Dienophile / Motif-C=C,"Organic & Biomolecular Chemistry (2020), 18(31), 6115-6125"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,75,0.0,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,MnO2,MeCN/H2O,True,C=CCC1(O)c2ccccc2-c2ccccc21>>CC(=O)CC1(O)c2ccccc2-c2ccccc21,OH / OR,"Organic & Biomolecular Chemistry (2020), 18(31), 6115-6125"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,75,0.0,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,MnO2,MeCN/H2O,True,C=CCC1(O)CCCc2ccccc21>>CC(=O)CC1(O)CCCc2ccccc21,OH / OR,"Organic & Biomolecular Chemistry (2020), 18(31), 6115-6125"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,70,0.0,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,MnO2,MeCN/H2O,True,CC(O)(CC=Cc1ccccc1)c1ccccc1>>CC(O)(CCC(=O)c1ccccc1)c1ccccc1,OH / OR,"Organic & Biomolecular Chemistry (2020), 18(31), 6115-6125"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,79,-0.23,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,MnO2,MeCN/H2O,True,C=Cc1ccccc1>>CC(=O)c1ccccc1,,"Organic & Biomolecular Chemistry (2020), 18(31), 6115-6125"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,70,-0.93,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,MnO2,MeCN/H2O,True,C=Cc1ccc(OC)cc1>>COc1ccc(C(C)=O)cc1,OR,"Organic & Biomolecular Chemistry (2020), 18(31), 6115-6125"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,70,-0.71,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,MnO2,MeCN/H2O,True,C=Cc1ccc([N+](=O)[O-])cc1>>CC(=O)c1ccc([N+](=O)[O-])cc1,NO2 / NR2,"Organic & Biomolecular Chemistry (2020), 18(31), 6115-6125"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,70,-0.71,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,MnO2,MeCN/H2O,True,C=CCCc1ccc(OCc2ccccc2)c(OC)c1>>COc1cc(CCC(C)=O)ccc1OCc1ccccc1,OR,"Organic & Biomolecular Chemistry (2020), 18(31), 6115-6125"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,70,-0.71,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,MnO2,MeCN/H2O,True,C=CCc1ccc(O)c(OC)c1>>COc1cc(CC(C)=O)ccc1O,OR / OH,"Organic & Biomolecular Chemistry (2020), 18(31), 6115-6125"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,73,-0.53,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,MnO2,MeCN/H2O,True,C=CCCCCCCCC>>CCCCCCCCC(C)=O,,"Organic & Biomolecular Chemistry (2020), 18(31), 6115-6125"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,76,-0.34,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,MnO2,MeCN/H2O,True,C=CCCCCCCCCCCCC>>CCCCCCCCCCCCC(C)=O,,"Organic & Biomolecular Chemistry (2020), 18(31), 6115-6125"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,89,0.0,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)/Cuprous chloride",,,,,O2/Potassium bisulfate,DMF/H2O,True,C=CC[C@H]1[C@@H](OCc2ccccc2)CCCN1C(=O)OCc1ccccc1>>CC(=O)C[C@H]1[C@@H](OCc2ccccc2)CCCN1C(=O)OCc1ccccc1,Carbamate / CO2R / CONR2 / OR,"Tetrahedron Letters (2020), 61(30), 152151"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,89,0.0,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)/Cuprous chloride",,,,,O2/Potassium bisulfate,DMF/H2O,True,C=CC[C@@H]1[C@@H](OCc2ccccc2)CCCN1C(=O)OCc1ccccc1>>CC(=O)C[C@@H]1[C@@H](OCc2ccccc2)CCCN1C(=O)OCc1ccccc1,Carbamate / CO2R / CONR2 / OR,"Tetrahedron Letters (2020), 61(30), 152151"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,70,0.0,H-Alkenyl,,"Cuprous chloride/Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,O2,DMF/H2O,True,CO[C@@H]1C=Cc2c(cc(C)c3ccc(C)cc23)[C@H]1O>>CO[C@@H]1CC(=O)c2c(cc(C)c3ccc(C)cc23)[C@H]1O,OR / OH,"Organic & Biomolecular Chemistry (2012), 10(15), 3060-3065"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,90,0.0,H-Alkenyl,,"Copper(II) chloride/Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,O2,MeOH,True,C=CCc1c(/C=C(\C(=O)c2ccccc2)S(=O)(=O)c2ccc(C)cc2)ccc(OC)c1OC>>COc1ccc(C=C(C(=O)c2ccccc2)S(=O)(=O)c2ccc(C)cc2)c(CC(C)=O)c1OC,Dienophile / C=C / SO2R / SR / COR / OR / Any-Dienophile / Motif-C=C,"Advanced Synthesis & Catalysis (2020), 362(21), 4723-4735"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,70,0.0,H-Alkenyl,,"Copper(II) chloride/Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,NH4Cl,,O2,MeOH,True,C=CCc1c(C=C(C(=O)c2ccccc2)S(=O)(=O)c2ccc(OC)cc2)ccc(OC)c1OC>>COc1ccc(S(=O)(=O)c2cc3ccc(OC)c(OC)c3c(C(C)=O)c2-c2ccccc2)cc1,SR / SO2R / COR / OR,"Advanced Synthesis & Catalysis (2020), 362(21), 4723-4735"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,70,0.0,H-Alkenyl,,"Copper(II) chloride/Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,NH4Cl,,O2,MeOH,True,CC=CCc1cc(OC)c(OC)cc1C=C(C(=O)c1ccccc1)S(=O)(=O)c1ccc(C)cc1>>CCC(=O)c1c(-c2ccccc2)c(S(=O)(=O)c2ccc(C)cc2)cc2cc(OC)c(OC)cc12,SR / SO2R / COR / OR,"Advanced Synthesis & Catalysis (2020), 362(21), 4723-4735"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,5,-4.93,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,,H2O/DMF,True,C=Cc1ccccc1OC>>COc1ccccc1C(C)=O.COc1ccccc1CC=O,OR,"Chemistry - A European Journal (2006), 12(3), 949-955"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,80,0.0,H-Alkenyl,,"Copper(II) chloride/Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,O2/88189-03-1,MeOH,True,C=CCc1c([C@@H]2Oc3c(cc(Br)c4ccccc34)C(=O)[C@H]2S(=O)(=O)c2ccc(C)cc2)ccc(OC)c1OC>>COc1ccc2c(c1OC)[C@H](C(C)=O)[C@@]1(O)c3cc(Br)c4ccccc4c3O[C@@H]2[C@@H]1S(=O)(=O)c1ccc(C)cc1,OTs / SR / SO2R / OSO2R / COR / OR / Br / X / acidic,"Advanced Synthesis & Catalysis (2020), 362(24), 5736-5750"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,83,0.0,H-Alkenyl,,"Copper(II) chloride/Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,O2/88189-03-1,MeOH,True,C=CCc1c(OCCCC)cc(OC)cc1[C@@H]1Oc2ccccc2C(=O)[C@H]1S(=O)(=O)c1ccc(C)cc1>>CCCCOc1cc(OC)cc2c1[C@H](C(C)=O)[C@@]1(O)c3ccccc3O[C@@H]2[C@@H]1S(=O)(=O)c1ccc(C)cc1,OTs / SR / SO2R / OSO2R / COR / OR / acidic,"Advanced Synthesis & Catalysis (2020), 362(24), 5736-5750"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,70,-0.71,H-Alkenyl,,"Copper(II) chloride/Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,O2/88189-03-1,MeOH,True,C=CCc1c([C@@H]2Oc3ccccc3C(=O)[C@H]2S(=O)(=O)c2ccccc2)ccc(OC)c1OC>>COc1ccc2c(c1OC)[C@H](C(C)=O)[C@@]1(O)c3ccccc3O[C@@H]2[C@@H]1S(=O)(=O)c1ccccc1,COR / OR / SR / SO2R / acidic,"Advanced Synthesis & Catalysis (2020), 362(24), 5736-5750"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,74,-0.78,H-Alkenyl,,"Copper(II) chloride/Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,O2/88189-03-1,MeOH,True,C=CCc1c([C@@H]2Oc3ccccc3C(=O)[C@H]2S(=O)(=O)c2ccc(CC)cc2)ccc(OC)c1OC>>CCc1ccc(S(=O)(=O)[C@H]2[C@H]3Oc4ccccc4[C@]2(O)[C@@H](C(C)=O)c2c3ccc(OC)c2OC)cc1,OTs / SR / SO2R / OSO2R / COR / OR / acidic,"Advanced Synthesis & Catalysis (2020), 362(24), 5736-5750"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,76,-0.16,H-Alkenyl,,"Copper(II) chloride/Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,O2/88189-03-1,MeOH,True,C=CCc1c([C@@H]2Oc3ccccc3C(=O)[C@H]2S(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc(OC)c1OC>>COc1ccc2c(c1OC)[C@H](C(C)=O)[C@@]1(O)c3ccccc3O[C@@H]2[C@@H]1S(=O)(=O)c1ccc(C(C)(C)C)cc1,OTs / SR / SO2R / OSO2R / COR / OR / acidic,"Advanced Synthesis & Catalysis (2020), 362(24), 5736-5750"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,76,-0.16,H-Alkenyl,,"Copper(II) chloride/Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,O2/88189-03-1,MeOH,True,C=CCc1c(OC)cc(OC)cc1[C@@H]1Oc2ccccc2C(=O)[C@H]1S(=O)(=O)c1ccc(C)cc1>>COc1cc(OC)c2c(c1)[C@@H]1Oc3ccccc3[C@](O)([C@H]2C(C)=O)[C@H]1S(=O)(=O)c1ccc(C)cc1,OTs / SR / SO2R / OSO2R / COR / OR / acidic,"Advanced Synthesis & Catalysis (2020), 362(24), 5736-5750"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,82,1.71,H-Alkenyl,,"Copper(II) chloride/Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,O2/88189-03-1,MeOH,True,C=CCc1c([C@@H]2Oc3ccccc3C(=O)[C@H]2S(=O)(=O)c2ccc(C(C)C)cc2)ccc(OC)c1OC>>COc1ccc2c(c1OC)[C@H](C(C)=O)[C@@]1(O)c3ccccc3O[C@@H]2[C@@H]1S(=O)(=O)c1ccc(C(C)C)cc1,OTs / SR / SO2R / OSO2R / COR / OR / acidic,"Advanced Synthesis & Catalysis (2020), 362(24), 5736-5750"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,11,0.0,H-Alkenyl,,"Copper(II) chloride/Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,O2/88189-03-1,MeOH,True,C=CCc1c([C@@H]2Oc3ccccc3C(=O)[C@H]2S(=O)(=O)c2ccc(C)cc2)ccc(OC)c1OC>>COc1ccc2c(c1OC)[C@H](C(C)=O)[C@@]1(O)c3ccccc3O[C@@H]2[C@@H]1S(=O)(=O)c1ccc(C)cc1.COc1ccc2cc(S(=O)(=O)c3ccc(C)cc3)c(-c3ccccc3O)cc2c1OC,OTs / SR / SO2R / OSO2R / COR / OR / acidic,"Advanced Synthesis & Catalysis (2020), 362(24), 5736-5750"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,90,0.0,H-Alkenyl,,"Copper(II) chloride/Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,O2,MeOH,True,C=CCc1c([C@@H]2Oc3ccccc3C(=O)[C@H]2S(=O)(=O)c2ccc(C)cc2)ccc(OC)c1OC>>COc1ccc([C@@H]2Oc3ccccc3C(=O)[C@H]2S(=O)(=O)c2ccc(C)cc2)c(CC(C)=O)c1OC,OTs / SR / SO2R / OSO2R / COR / OR / acidic,"Advanced Synthesis & Catalysis (2020), 362(24), 5736-5750"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,78,0.47,H-Alkenyl,,"Copper(II) chloride/Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,O2/88189-03-1,MeOH,True,C=CCc1c([C@@H]2Oc3ccccc3C(=O)[C@H]2S(=O)(=O)c2ccc(C)cc2)ccc(OC)c1OC>>COc1ccc2c(c1OC)[C@H](C(C)=O)[C@@]1(O)c3ccccc3O[C@@H]2[C@@H]1S(=O)(=O)c1ccc(C)cc1,OTs / SR / SO2R / OSO2R / COR / OR / acidic,"Advanced Synthesis & Catalysis (2020), 362(24), 5736-5750"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,79,0.0,H-Alkenyl,,"Copper(II) chloride/Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,O2/88189-03-1,MeOH,True,C=CCc1c([C@@H]2Oc3ccccc3C(=O)[C@H]2S(=O)(=O)c2ccc(C)cc2)ccc(OC)c1OCCCC>>CCCCOc1c(OC)ccc2cc(S(=O)(=O)c3ccc(C)cc3)c(-c3ccccc3O)cc12.CCCCOc1c(OC)ccc2c1[C@@H](C(C)=O)[C@@]1(O)c3ccccc3O[C@@H]2[C@@H]1S(=O)(=O)c1ccc(C)cc1,OTs / SR / SO2R / OSO2R / COR / OR / acidic,"Advanced Synthesis & Catalysis (2020), 362(24), 5736-5750"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,76,0.0,H-Alkenyl,,"Copper(II) chloride/Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,O2/88189-03-1,MeOH,True,C=CCc1c([C@@H]2Oc3ccccc3C(=O)[C@H]2S(=O)(=O)CCCC)ccc(OC)c1OC>>CCCCS(=O)(=O)[C@H]1[C@H]2Oc3ccccc3[C@]1(O)[C@@H](C(C)=O)c1c2ccc(OC)c1OC,COR / OR / SO2R / acidic,"Advanced Synthesis & Catalysis (2020), 362(24), 5736-5750"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,80,0.71,H-Alkenyl,,"Copper(II) chloride/Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,O2/88189-03-1,MeOH,True,C=CCc1c([C@@H]2Oc3ccccc3C(=O)[C@H]2S(=O)(=O)c2cccc(C)c2)ccc(OC)c1OC>>COc1ccc2c(c1OC)[C@H](C(C)=O)[C@@]1(O)c3ccccc3O[C@@H]2[C@@H]1S(=O)(=O)c1cccc(C)c1,COR / OR / SR / SO2R / acidic,"Advanced Synthesis & Catalysis (2020), 362(24), 5736-5750"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,78,0.0,H-Alkenyl,,"Copper(II) chloride/Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,O2/88189-03-1,MeOH,True,C=CCc1c([C@@H]2Oc3ccc(Cl)cc3C(=O)[C@H]2S(=O)(=O)c2ccc(C)cc2)ccc(OC)c1OC>>COc1ccc2c(c1OC)[C@H](C(C)=O)[C@@]1(O)c3cc(Cl)ccc3O[C@@H]2[C@@H]1S(=O)(=O)c1ccc(C)cc1,OTs / SR / SO2R / OSO2R / COR / OR / Cl / X / acidic,"Advanced Synthesis & Catalysis (2020), 362(24), 5736-5750"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,73,-1.09,H-Alkenyl,,"Copper(II) chloride/Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,O2/88189-03-1,MeOH,True,C=CCc1c(OC)cccc1[C@@H]1Oc2ccccc2C(=O)[C@H]1S(=O)(=O)c1ccc(C)cc1>>COc1cccc2c1[C@H](C(C)=O)[C@@]1(O)c3ccccc3O[C@@H]2[C@@H]1S(=O)(=O)c1ccc(C)cc1,OTs / SR / SO2R / OSO2R / COR / OR / acidic,"Advanced Synthesis & Catalysis (2020), 362(24), 5736-5750"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,80,0.0,H-Alkenyl,,"Copper(II) chloride/Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,O2/88189-03-1,MeOH,True,C=CCc1c([C@@H]2Oc3ccc(F)cc3C(=O)[C@H]2S(=O)(=O)c2ccc(C)cc2)ccc(OC)c1OC>>COc1ccc2c(c1OC)[C@H](C(C)=O)[C@@]1(O)c3cc(F)ccc3O[C@@H]2[C@@H]1S(=O)(=O)c1ccc(C)cc1,OTs / SR / SO2R / OSO2R / COR / OR / F / X / acidic,"Advanced Synthesis & Catalysis (2020), 362(24), 5736-5750"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,72,0.0,H-Alkenyl,,"Copper(II) chloride/Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,O2/88189-03-1,MeOH,True,C=CCc1c([C@@H]2Oc3ccccc3C(=O)[C@H]2S(C)(=O)=O)ccc(OC)c1OC>>COc1ccc2c(c1OC)[C@H](C(C)=O)[C@@]1(O)c3ccccc3O[C@@H]2[C@@H]1S(C)(=O)=O,COR / OR / SO2R / OMs / OSO2R / SR / acidic,"Advanced Synthesis & Catalysis (2020), 362(24), 5736-5750"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,74,-1.26,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,O2,DMAc/H2O,True,C=CCCCCCCCCC(=O)OC>>COC(=O)CCCCCCCCC(C)=O,CO2R / Ester / acidic,"European Journal of Lipid Science and Technology (2018), 120(1), n/a"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,88,0.0,H-Alkenyl,,"Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)/Cuprous chloride",,,,,O2,THF/H2O,True,C=CC[C@H](C)[C@H](OCc1ccc(OC)cc1)[C@@H](C)/C=C/C(=O)OC>>COC(=O)/C=C/[C@H](C)[C@@H](OCc1ccc(OC)cc1)[C@@H](C)CC(C)=O,Dienophile / C=C / CO2R / OR / Any-Dienophile / Motif-C=C,"Angewandte Chemie, International Edition (2021), 60(14), 7893-7899"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,82,-0.27,H-Alkenyl,,Pd(OAc)2,,,,,O2/106-51-4/Perchloric acid/sodium nitrite,MeOH/H2O,True,C=Cc1cccc(Cl)c1>>CC(=O)c1cccc(Cl)c1,Cl / X,"Organic & Biomolecular Chemistry (2013), 11(18), 2947-2950"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,82,-0.06,H-Alkenyl,,"Chromium(VI) oxide/Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,,,,MeCN/H2O,True,C=Cc1ccccc1>>CC(=O)c1ccccc1,,"Tetrahedron (2014), 70(32), 4760-4767"
Wacker_oxidation_Alkene__ketone_PdCl2_CuCl_O2,82,0.0,H-Alkenyl,,"Copper(II) chloride/Palladium(II)chloride,solution,Pd9.0-w/w(cont.Pd)",,,LiCl,,O2/Kieselguhr,PEG-400/H2O,True,C=C>>CC=O,,"Journal of Catalysis (2009), 261(2), 195-200"
