material_id,condition_group_id,centroid_similarity,assignment_margin,assignment_status,observation_count,exact_recipe_id_count,condition_display,parse_warnings
CMAT1:00d72803e6a52664b8db14b46c3f84000b67e8e4def2b9bd25ebe741562fea45,CGPOC1:b5f48cb295b7baeefcc28dd1839f2657d4da78e860c67acd2d6fb56a640eee05,0.854875,0.033128,provisional,9,8,K3PO4 [base]; MorDalphos Pd G3 [catalyst]; MorDalphos [ligand]; MeTHF [solvent]; water [solvent],
CMAT1:00d9ea2abef35b500aed4bb55654952947dbcf1a33ed376f1086222efcc42ed5,CGPOC1:ef02ec91d18e57c5948cc3829142b7f37fa7b1a4b80eb3a60c4adadf83121af5,0.899802,0.226956,provisional,1,1,EtOH [solvent]; PhMe [solvent]; No ligand,
CMAT1:00de4cda2945fd54cb964e7ae26af8abd830f2a8449b7445aadd091981693fd7,CGPOC1:96622d8dcfae8053f6c0f40dc6ea529ca6c7f5b4fc6f9a53faec5754ed689913,0.989406,0.100375,supported,1,1,KOAc [base]; XantPhosPdCl2 [catalyst]; XantPhos [ligand]; DMAc [solvent],
CMAT1:00dfc8e34207baebf78169eda3ebcf1e2976543a2186bbaa809cfdd00726de48,CGPOC1:86b170fc78a366c972876e7ac282ea26a809105c568c5bb6e3b06b69d0d9bbf2,0.85973,0.097491,provisional,1,1,DBU [base]; Cu2O [catalyst]; Xantphos [ligand]; BuOH [solvent]; DMSO [solvent],
CMAT1:00e3500f4fdc42e2307324b09050004c70fe47fad307fd739e34b88a22ee5491,CGPOC1:af9741aaa9b5a5a5b31ac5aa3cca77a258ce7ca200329262dcb8320a122e369b,0.920808,0.068352,supported,1,1,LiI [additive]; Cs2CO3 [base]; AmPhos Pd(crotyl)Cl [catalyst]; AmPhos [ligand]; DMSO [solvent],
CMAT1:00e57f9cd9ed369c92d8bafaab488e9ba3b970304d1ee2d03eabbf956748d792,CGPOC1:d5204693db07c70118c0d170cdff2ba90e2cb16bd53eba8ee257da25a2f958a0,0.882697,0.10239,provisional,1,1,AcOH [additive]; DIC [coupling_reagent]; anisole [solvent]; No ligand,
CMAT1:00e8f287f74921865224cb8f11edd0e269595385de1d77f3acdf4949c5915726,CGPOC1:e30afe2e7fcaa4bceb6eb4701a3d2ddab495526fbc5bcbcd4c7aded37943653b,0.897746,0.124719,provisional,2,1,"CuI, XPhos Pd(crotyl)Cl [catalyst]; XPhos [ligand]; anisole [solvent]",
CMAT1:00ed95e70c10b5105f714c151625dc86d76769cd4cf7b06dd8fa0cebc0dde7f7,CGPOC1:8faf4b85e27f376eeb14a95709b3c2053121dd22ea5d080a99c442e0c6e6737b,0.965637,0.080807,supported,2,2,NaHCO3 [base]; CataCXiumA Pd(allyl)Cl [catalyst]; CataCXiumA [ligand]; Dioxane [solvent]; water [solvent],
CMAT1:00efc8174e18b7b071e8141ecc14fe7c17108216da4db996b3c5a243129e8598,CGPOC1:1d824ea74005084675cd5ee85b3ce563781b69f3c33de35a137b64af8ab8a6fc,0.947844,0.073444,supported,1,1,BSA [additive]; DBU [base]; (DiMeIHept Cl) Pd(cinnamyl)Cl [catalyst]; DiMeIHept Cl [ligand]; DMSO [solvent],
CMAT1:00f3a410a9ffce587ca95b298ec8b646e156db4c4b59232b8ef982b4fe046f60,CGPOC1:5c45e576895241b834213705d2cb26263663ad7e326e76946d7e154ea72af782,0.982294,0.108925,supported,4,4,KOH [base]; GPhos Pd G6 TES [catalyst]; GPhos [ligand]; PhMe [solvent]; water [solvent],
CMAT1:00f60988676681744253c0814702d65adbfbad651045441b24b87d26749bb741,CGPOC1:5f5517b8a6b6f56b91f383e951e9f06cd8645a66074e33ced51a4504c90513cb,0.91282,0.008083,review,1,1,LiCl [additive]; PPh3)2PdCl2 [catalyst]; PPh3 [ligand]; PhMe [solvent],
CMAT1:00f82434cdcf57b22a406af876640c4f72dd903b6c2a9d3ce84fb3f6cadaf275,CGPOC1:6d80b972acba6afd62e98a3e8d72bb0c5b2d87d359be554f41a90eeaca6a3016,0.920994,0.028085,provisional,1,1,DBU [base]; CataCXiumA Pd(allyl)Cl [catalyst]; CataCXiumA [ligand]; tAmOH [solvent],
CMAT1:00fa0af1c676b1a69e878b331405904098e3c627eaad3f868f8524d52e49204f,CGPOC1:548ac6eac276f929867332c5590a5eb2eae5a10a77cb66c09ffc6e123a6c6d9e,0.956141,0.066368,supported,1,1,TMG [base]; GPhos Pd G6 TES [catalyst]; GPhos [ligand]; DMI [solvent],
CMAT1:00ff7c009f96d13bb26a971d29a7ba71735e1e310d7360239d7c67b5275c77f0,CGPOC1:3f1c2f87e3f1ea028307600481c999b874e8c1166eb2041d378bcf7255791b2f,0.922381,0.056299,supported,1,1,TBAB [additive]; K2HPO4 [base]; Copper(II) acetate monohydrate [catalyst]; trans-NN-Dimethylcyclohexane-12-diamine [ligand]; BuOH [solvent],
CMAT1:01004e69a0ed7f145410ab4f175de3b42a8dacc9e8c2bd2d9a6e7a3426a31807,CGPOC1:6710d1e5ff9c50fac49c17d9999345264b7a2e0c4d62a814181df81cf5c4f7f9,0.988002,0.142556,supported,1,1,LiHMDS [base]; Diphenylchlorophosphate [coupling_reagent]; THF [solvent]; No ligand,
CMAT1:0100e26a73b37c00d8b447a45d36fda6dd0012bf33aaed036ab8dd90049dbad6,CGPOC1:6151921b1798bd7729ae04a75cf76c0f86b0ea120844b0d0d1d7da9a5d84e1b5,0.989718,0.2066,supported,1,1,DBU [base]; [Pd(allyl)(cataCXiumPOMeCy)]OTf [catalyst]; cataCXium-POMeCy [ligand]; anisole [solvent],
CMAT1:0104602cc42dde2f9c659a98b128c3a64809e17c9900db89f4fa2916b2caa790,CGPOC1:9c3100d6c392dd9d80e0a93ef5698314fd0914ffca5009efa5e49ae9abf56b18,0.874501,0.056638,provisional,1,1,Cs2CO3 [base]; AlphosPd)2cod [catalyst]; AlPhos [ligand]; PhMe [solvent]; water [solvent],
CMAT1:0105f544e3e178791868fcbcd88abc02174ad3e26e54992ed7d7c042a51ce87b,CGPOC1:a9dd1ec61916f762ef06fc669a0c8cfce05671a4f7f4e73fb8f811671f4b2106,0.917912,0.088137,supported,2,2,Na2CO3 [base]; triisobutylphosphatrane Pd G6 [catalyst]; triisobutylphosphatrane [ligand]; tAmOH [solvent],
CMAT1:0106a36a7d9fbc3f31c6a2806e7b5199b4ee02f0ec41fb40571c03626cd5f05b,CGPOC1:c2bbf024c69a0adc7b0637932d5cdc55ebea6124b65e308460d26751c4c61321,0.898179,0.131144,provisional,1,1,"TBAC [additive]; K3PO4 [base]; CuI [catalyst]; trans-1,2-Diaminocyclohexane [ligand]; PhMe [solvent]; water [solvent]",
CMAT1:01070799a1d335f48ea33487fe5c27e57b005e642a470dbf10ba4ce1a343bf9c,CGPOC1:b5bb6e74d69741b913f9082f8cef538ec822696ed7471e9d175ff41f4f9e2810,0.950007,0.109562,supported,2,1,LiOTMS [base]; Cu(MeCN)4BF4 [catalyst]; tAmOH [solvent]; No ligand,
CMAT1:010a12a50d85153c40a0cb117b27919d2701afa806c105b5c69e68c336df6866,CGPOC1:40b0bfa82324646b2a9a921db075ae520b037af69e1c4c7b0d5abb654702c367,0.956437,0.06999,supported,1,1,K3PO4 [base]; P(tBu)3 Pd(crotyl)Cl [catalyst]; P(tBu)3 [ligand]; EtOH [solvent]; PhMe [solvent]; water [solvent],
CMAT1:010a1b4269e34e13a577389e7c056502394fc8c35caa7bda7eaef7c16b14e184,CGPOC1:da27787bd0e5c159af016b243fbaf65f4a4b40bd534a1987f667021bc487311d,0.821784,0.092034,provisional,1,1,Potassium 2-ethylhexanoate [additive]; DIPEA [base]; rac-BINAP Pd G3 [catalyst]; BINAP [ligand]; anisole [solvent]; water [solvent],
CMAT1:010c3e7f8991b7af933880417a93f1d62cd0cd0b14f4c0330026058eb60883a5,CGPOC1:cd65453651ded6bc4105bbfa0eb6d02541c39115204bd568258259fecfb86cc6,0.934017,0.182635,supported,1,1,NaHCO3 [base]; Copper(II)acetate [catalyst]; NN-Dibenzyloxamide [ligand]; DMF [solvent],
CMAT1:010c7fe7747cad49a0c6fc25aeed039b92b1f2e53736eb5c319211a76c89a402,CGPOC1:87998a77b2d478d45956486fa200e1c00cd76b4f1240f2a752f0255164c43f4c,0.94636,0.196523,supported,1,1,NaHCO3 [base]; TrixiePhos Pd G3 [catalyst]; TrixiePhos [ligand]; MeTHF [solvent]; water [solvent],
CMAT1:011a17258effae519eff9f336be7aa8aa32e12907d8567d742781e8f0fe790c5,CGPOC1:cf0d89fbb3db6a35b47cd553396aad2b82208fab6ea9e85aeb643b9402f231a9,0.918327,0.104772,supported,1,1,K2CO3 [base]; RockPhos Pd G3 [catalyst]; RockPhos [ligand]; iPrOH [solvent],
CMAT1:011be4520b129d2e57680badaac73ad5c3062803612d7de4b96fc045fbd7aa98,CGPOC1:0be47927c44ceff6ae71a3acc42e27dc565e25605945f546f37fc037c0c563cf,0.955105,0.127264,supported,1,1,(Ru(p-cymene)Cl2)2 [catalyst]; MeOH [solvent]; No ligand,
CMAT1:011cd6d59d0378d716e0e8f2c82c28bc72730890fca38e6bcd97453cf3e478be,CGPOC1:a23d0ea95a8412182c0ae901a4d7436bd3c4c303e0416bda6d70bdac48319cf1,0.923832,0.025889,provisional,2,2,NaI [additive]; K2CO3 [base]; MeCN [solvent]; No ligand,
CMAT1:011d1207eae538f67aeec7b40ada93eabd4b9ed8393c802f9745afc8cf356539,CGPOC1:8fdca7f23c3a4704e95937c456fa141762e9f03f5e455dd861a75a5f7af8e7c8,0.941355,0.068779,supported,3,3,Na2CO3 [base]; tBuBrettPhos Pd(allyl)OTf [catalyst]; tBuBrettPhos [ligand]; 2-BuOH [solvent]; water [solvent],
CMAT1:011d41213ad22f0b72e818ceab661f91712ceb37a01c7a62fff44c15fcc08a41,CGPOC1:0be47927c44ceff6ae71a3acc42e27dc565e25605945f546f37fc037c0c563cf,0.777155,0.098372,review,1,1,DIPEA [base]; EtOH [solvent]; Ph2O [solvent]; No ligand,
CMAT1:011dc28b5160bc3d99151433dcef978512c9d84b17ace2590c5435f094edd01d,CGPOC1:578092c71007252677a9f403c9f3e436f57dac2276b106f6e9edfdf3b1c4d862,0.947567,0.069339,supported,2,2,Cs2CO3 [base]; dtbpfPdCl2 [catalyst]; dtbpf [ligand]; iPrOH [solvent],
CMAT1:011debd3d7a633a53b6d355b201b1939f45dee9a8f9d8589da3ee75f82a89dd2,CGPOC1:d5204693db07c70118c0d170cdff2ba90e2cb16bd53eba8ee257da25a2f958a0,0.892104,0.10427,provisional,1,1,OxymaPure [additive]; DIC [coupling_reagent]; anisole [solvent]; TPGS-750M [solvent]; No ligand,
CMAT1:011e22c2d20790e3fc6ecc5be40f99b9077ed9a40d31147e177734af0d10fe1d,CGPOC1:7166754b427fb11b6e57f56b8644d80bde907ac0fa29428afd750d086fdf05e1,0.964601,0.054344,supported,1,1,TMSOK [base]; dppf Pd G3 [catalyst]; dppf [ligand]; Propionitrile [solvent],
CMAT1:01232dca1e8d23c5eb9f2bf06f94f7a63086bb58048ef4608c04d55548844b96,CGPOC1:5f62ce6ded86bbc9dc8de8ccca3e93c5c8e09725bfb4d89b9229b59790315717,0.948314,0.055462,supported,8,2,"CuI [catalyst]; N,N-Dimethylglycine [ligand]",
CMAT1:0124df2481f0184e8ec6023aa11f4bf3ac9de0af0e266d5227543aa87e6a721e,CGPOC1:921fe99cbed269c7982bfc028206c2e24b2074d2f160d6a07215d6c92fc321b0,0.986116,0.109596,supported,1,1,"NaOtBu [base]; CuI [catalyst]; N,N-Dimethylglycine [ligand]; NMP [solvent]",
CMAT1:012ccee3ae5d8ff0284124e4735118f5db6fa5249e715d2f8418371a29ebfe1c,CGPOC1:29ab0a37135fe012c389caeac5f5828bfe398878e45bebffda54f521168b8d97,0.895432,0.094928,provisional,1,1,KHMDS [base]; [Pd(allyl)(Me4-tBu-XPhos)]OTf [catalyst]; Me4tBuXPhos [ligand]; tAmOH [solvent],
CMAT1:0132faf9422e8f7beba311f0b34b528fd018bd6d0e9a548caab36bd4a8dcfb36,CGPOC1:8fdca7f23c3a4704e95937c456fa141762e9f03f5e455dd861a75a5f7af8e7c8,0.902017,0.079986,supported,1,1,KOH [base]; tBuBrettPhos Pd(allyl)OTf [catalyst]; tBuBrettPhos [ligand]; DMF [solvent]; water [solvent],
CMAT1:0133cb487de4adb2ce2e9944515e86437eb44e00039ce102cbf840979d15d331,CGPOC1:5a762212b144d87161b5246f8f92be15a39d91ce458f633b194a53a32b71e938,0.996488,0.153112,supported,1,1,NaOtBu [base]; [Pd(allyl)(CPhos-Hybrid)]OTf [catalyst]; CPhos-Hybrid [ligand]; tAmOH [solvent],
CMAT1:013581a93e0d6cb0048b5c8662f28ff735b0f5281f68fe6b9852c06317a86666,CGPOC1:bc8ab1fb328f70b87f0c12b8e1412c5c9ec68044bda9de57a0dc89d24018fded,0.997154,0.125274,supported,4,4,Cs2CO3 [base]; CuI [catalyst]; MNBO [ligand]; MeCN [solvent],
CMAT1:013599e4d3259b3e775f3353eaf4df362880b5633ab07adaa02576dbb506a2a2,CGPOC1:1ddfcf4a4fda9e1422429971b6ad0f21d85c33c6fadf050a2390363fcca26d35,0.945368,0.064951,supported,2,2,Cs2CO3 [base]; (DiMeIHept Cl) Pd(cinnamyl)Cl [catalyst]; DiMeIHept Cl [ligand]; DMAc [solvent],
CMAT1:0137bc7297fbc8040d8c93af7f0636fe4678ff0360f0d018c6a45273655992bf,CGPOC1:6167566cc1eb1dfefccc3c6365415720bd507946e8a857e6ca0b4762d6a7d471,0.900455,0.072942,supported,1,1,K2CO3 [base]; Pd-PEPPSI-IPent Cl 3-chloropyridine [catalyst]; IPENT Cl [ligand]; tAmOH [solvent],
CMAT1:013a3ccddc21e978b413b6c18fd5f31a2a04499b8c609242531f135708921266,CGPOC1:9e0eede471f7b8f449d21c7b5a2588a7ad920cd1ea3886da15539fe03b4d7a8f,0.942936,0.173613,supported,1,1,VPhos Pd G4 [catalyst]; VPhos [ligand]; DMAc [solvent]; DMF [solvent],
CMAT1:013d6687360cd8bb817cddfc8f716ba11674e9b4688feecf52a555d446d38b57,CGPOC1:db61585159ae38343dc0817014aeb726c74a47b2eb3abc88eead1d802522cec8,0.894858,0.117626,provisional,3,3,K3PO4 [base]; Pd-PEPPSI-IPent Cl o-picoline [catalyst]; IPENT Cl [ligand]; iPrOAc [solvent]; water [solvent],
CMAT1:013e37c6b2f5b76bf3ddbc6e99aa7089c3a15d94996c560c750cff27abb9fbe5,CGPOC1:cbddc6cd30a14459f28b4aef3a39b06460bac6b49c6231c358687e21f556ddd2,0.964356,0.045896,provisional,1,1,water [additive]; Cs2CO3 [base]; dtbpfPdCl2 [catalyst]; dtbpf [ligand]; iPrOAc [solvent],
CMAT1:01404bfdfb06206f7f245224de8f1cb53f10feddf0f69086c7e8b4e99de7a245,CGPOC1:82ac41fd619448bdb5d6f7d89ceabcdb8586f4d1d87cf3a00df6daf606693fdd,0.966401,0.040165,provisional,1,1,TMSOK [base]; AlPhosPd G6 Br [catalyst]; AlPhos [ligand]; TBME [solvent],
CMAT1:01429f6122405d3d8029dd0717f237bd0290677b126c0b7a35a0ac60f9fac12e,CGPOC1:0a421d5ca0f268d9b5aa80329c909e46830e1284dcb347638a3089eb69ed69bd,0.920975,0.045522,provisional,1,1,NaHCO3 [base]; SPhos Pd(allyl)OTf [catalyst]; SPhos [ligand]; tAmOH [solvent]; water [solvent],
CMAT1:01448d44b76ec96110f20b6549f151539b07d52801d9c68a75d32bfa837706f0,CGPOC1:309bdcf0a5a05759de7c6db49ddf3c85ab77e989dc7363bdaeefd48452dd66ff,0.944362,0.096921,supported,3,3,"TBAC [additive]; NEt3, TBD [base]; tBuXPhos Pd(allyl)OTf [catalyst]; Me4tBuXPhos [ligand]; MeTHF [solvent]",
CMAT1:0146c3f59fbb30256522f4574d99ec64dde94796140e7561b5c1b7c1455052a5,CGPOC1:a7fc7d1ff4d73dd8311b586eba0c866daa7bdb870e8c356e7908e453cf879308,0.961985,0.057228,supported,1,1,KOAc [base]; AmPhos Pd(crotyl)Cl [catalyst]; AmPhos [ligand]; Dioxane [solvent],
CMAT1:0147c4071e9f3a08951100866c590cf9893e2c48de85246703db1763ae24c22c,CGPOC1:ef02ec91d18e57c5948cc3829142b7f37fa7b1a4b80eb3a60c4adadf83121af5,0.942364,0.177777,supported,1,1,LiCl [additive]; PhMe [solvent]; No ligand,
CMAT1:01481fdf5a515d0fa6ed64d57dba9f5b705fd6113b20da29f05d63cb7e1b58ac,CGPOC1:de9a0b78aa14412642181e24d2a75b6fdd1af05ae7945ad9d0536ccc0ec4541d,0.84997,0.018002,review,1,1,CsF [additive]; Cs2CO3 [base]; SPhos Pd(allyl)OTf [catalyst]; SPhos [ligand]; Propionitrile [solvent],
CMAT1:014939570aaa3ef132e88498ff260b0bd34482ff02535604b84246ac42eb9381,CGPOC1:d5204693db07c70118c0d170cdff2ba90e2cb16bd53eba8ee257da25a2f958a0,0.872291,0.032246,provisional,2,1,LiCl [additive]; NEt3 [base]; T3P [coupling_reagent]; DMSO [solvent]; No ligand,
CMAT1:014bc0117c01ad28310f12376c45b0d0c69342b411d4675592ba69bd5d4a6cba,CGPOC1:5c96ae9601d019729db73d3ffd81d71527faa1c80051347f36fc4b843fa30dc1,0.89917,0.002274,review,1,1,Potassium 2-ethylhexanoate [additive]; K3PO4 [base]; PPh3)2PdCl2 [catalyst]; PPh3 [ligand]; tAmOH [solvent]; water [solvent],
CMAT1:014bc1fbc25db8d9efcf7c4d7ca762c751adfa6c5dd6e571629c4ebccfadc55c,CGPOC1:502d20160f1c9eda39f68be8318940545628e7e77a8cad4e324476f906c33d47,0.945192,0.039455,provisional,5,2,Cs2CO3 [base]; Pd-PEPPSI-IPent Cl o-picoline [catalyst]; IPENT Cl [ligand]; Dioxane [solvent],
CMAT1:014ce81d98dba7771189d0516782cf1710dd6c020cc37bf363599640da3757c3,CGPOC1:c2bbf024c69a0adc7b0637932d5cdc55ebea6124b65e308460d26751c4c61321,0.909725,0.12974,supported,1,1,"TBAC [additive]; K3PO4 [base]; CuI [catalyst]; N,N-Dimethylglycine hydrochloride [ligand]; PhMe [solvent]; water [solvent]",
CMAT1:015074c78ecb1517643c1cd90ef5bd2ad871aa6ea1140902a5a1d0e89a711c84,CGPOC1:227e921033dd23a2b31c361083bec463cb68b91502e931c404e339c3d83c15b3,0.935417,0.072638,supported,1,1,TBAC [additive]; NaHCO3 [base]; PEPPSI-IPENT [catalyst]; IPent [ligand]; CPME [solvent]; water [solvent],
CMAT1:015083b5c82028372dab6350fb3993970dcdc9148356f4dab498a734d771a4de,CGPOC1:61cc1aa6a022041ca100ec649d88ac3d20393bb1d2e3365544c3038dc1582196,0.989016,0.108553,supported,1,1,HOSu [additive]; NEt3 [base]; CyanuricChloride [coupling_reagent]; THF [solvent]; No ligand,
CMAT1:0152f4859e64e64296770a10fcd76096070a9408a8bb42a2111d62fcf624c15f,CGPOC1:1ddfcf4a4fda9e1422429971b6ad0f21d85c33c6fadf050a2390363fcca26d35,0.8851,0.021883,provisional,2,1,"1,2-dibromoethane, Brij 35 [additive]; (DiMeIHept Cl) Pd(cinnamyl)Cl [catalyst]; DiMeIHept Cl [ligand]; THF [solvent]",
CMAT1:01539e61b8eb71e1502765d4079b717e948143a4ffa20cb135dd264134b7a169,CGPOC1:96e46011f584e39de0472ce94ef0cee1d05d8b3188484d4f39512d756e41783d,0.889935,0.097032,provisional,1,1,NaBHT [base]; Pd-PEPPSI-IPent Cl 3-chloropyridine [catalyst]; IPENT Cl [ligand]; anisole [solvent],
CMAT1:01547cb1622be3d7c6b0dc7ac8d5848d7db9d158510b8eca06dd3ba97552325a,CGPOC1:dfdf0e268de656417e9e0d0cbda8c92340b70d8009fc4b6c427aa1d66627f200,0.919409,0.062694,supported,12,8,KOH [base]; XantPhos Pd(allyl)Cl [catalyst]; XantPhos [ligand]; tAmOH [solvent],
CMAT1:0156a87e16dd19a8f27bfd0e9481b14fcf960181e86139481d0150a92c47d494,CGPOC1:13080393c6a5e2957f82b3c1ac3fe42c3c1c32cf2ca7c8886a6807bad7786044,0.995759,0.053348,supported,1,1,TMG [base]; pyridine [solvent]; No ligand,
CMAT1:01572018f2b232af18654e272f48c584b2f7cecf5642bce1732c6adf0b0af335,CGPOC1:b29fac234bad619ed49fd3f3c164d9f8661d58d914de9b253ecd6498c4fa0d2c,0.945659,0.175776,supported,1,1,water [additive]; KOPiv [base]; Copper(II)acetate [catalyst]; DMF [solvent]; No ligand,
CMAT1:0158361e2d0acb2889f613b07cc61e3e943028581561ab306e8d869b457c5722,CGPOC1:ae683d0f2f1e05a90c5a7ea1f6f4685b5b39a93e2a5caeac9760894a788a0c5b,0.989689,0.045023,provisional,2,1,LiOtBu [base]; Diphenylchlorophosphate [coupling_reagent]; TBME [solvent]; No ligand,
CMAT1:0159d4d58b244baa1b6d540940e8f9d042394420fa93acd6db7d2845b1a7fdef,CGPOC1:a77a1f5a27c7c17b0c61d2d2f98bc20f02e0d45cea0bf7fa3579f0858eb534f0,0.982856,0.103058,supported,4,4,Cs2CO3 [base]; AlPhosPd G6 Br [catalyst]; AlPhos [ligand]; Propionitrile [solvent],
CMAT1:015a83047fecfc5e87ed0b83e323509097e5b7d4084cfe5a42339b465088c2e4,CGPOC1:ced0d9c9aa264a48e4dbf22f5c515d59a69574f9a83083a06c636e80fb4b49d6,0.875385,0.014777,review,2,1,DIPEA [base]; rac-BINAP Pd G3 [catalyst]; BINAP [ligand]; THF [solvent],
CMAT1:015d5715049c893f7e95f6ab6684078263ef3f3bc4544b838b0bf52b4801d92a,CGPOC1:ed7da54c5035fb59a92d2ba80c043d22efe97acfc45450ba3ff62a2407e7e70a,0.98126,0.204359,supported,1,1,TPGS-750M [additive]; NiI2 [catalyst]; 44′-Dimethoxy-22′-bipyridyl [ligand]; THF [solvent],
CMAT1:015e213c46ceaeac041d37abdf53d8c7cecbbb2a61527d96379faf4eda9581d3,CGPOC1:69d69616429558cbfcde2a247570f432d2fb0a75864e213294ecbcdcfb61d2c8,0.988243,0.142088,supported,1,1,K2CO3 [base]; Cu(MeCN)4BF4 [catalyst]; 8-Quinolol [ligand]; PhMe [solvent]; water [solvent],
CMAT1:0160209548362692481d8853ceed2b525c0999e9378dfc9e24c7f9bfaa0b821c,CGPOC1:62e3de53aa0dab0ff094afe84d3f551463279d845034dfa19b75549d59169c1f,0.988643,0.13331,supported,1,1,NMM [base]; Dioxane [solvent]; No ligand,
CMAT1:0160904b2b47f6501d34ccfe5be43d02ca9c97ebfeae52fee7d2b0cdb41fa69f,CGPOC1:1bed865c5d78a1c5d76c25bfbcdde5c31513713e478876b6735a46f1f5a980ad,0.794554,0.025675,review,1,1,K2CO3 [base]; [Pd(allyl)(Ad-BrettPhos)]OTf [catalyst]; Ad-BrettPhos [ligand]; Dioxane [solvent],
CMAT1:01621abe0456db77150843ebd201b3400e2cd67f94c63521178702a5ea6273ef,CGPOC1:f718e9770a88b2bdb11136aed53cc3744cbd5a2ee0f78151eeee622e53954114,0.99261,0.120991,supported,6,6,DBU [base]; PyClOP [coupling_reagent]; DCM [solvent]; No ligand,
CMAT1:016220924997cf58b4f2873a7ca5a7c6d2cf4e742bea954e6334626f2b9bd54e,CGPOC1:aed9191fb35f0c3c6207f1adacd855abcd7cf3d53fb2721f490c7b9248892e4d,0.947466,0.062279,supported,1,1,"1,3,5-Trimethoxybenzene [additive]; Cs2CO3 [base]; DMSO [solvent]; No ligand",
CMAT1:016348d4224b7bb0dcdf60f07bfd1b18c62541496fb72633c091d36bb2c6587a,CGPOC1:5307d72c6e01f9b4baa5aa852961cb2590e01982dddb071990b6aef97b9f12f0,0.883703,0.075952,provisional,1,1,Na2CO3 [base]; BippyPhos Pd(allyl)OTf [catalyst]; BippyPhos [ligand]; MeCN [solvent]; water [solvent],
CMAT1:0165dc948e7ad33a4469db52b36dc69d37878efa947b4b1175ec029e5c3c06f7,CGPOC1:fb3b1f364dc4a7cf96f785710d6b48f4209eba4c27ef13a4fe440a40b32abe27,0.944707,0.128312,supported,2,1,NaOtBu [base]; RockPhos Pd G3 [catalyst]; RockPhos [ligand]; Propionitrile [solvent],
CMAT1:01662ec49c83724e7a471b1aaf7f6aebf02a82e70f931f11498ccdf379f86b18,CGPOC1:0ac0b71fe4cfe47fed86386526f1f8bd91f0661eb8873f0791ec6e1f6f60ce66,0.959282,0.124521,supported,6,6,K2CO3 [base]; dppfPdCl2 [catalyst]; dppf [ligand]; Dioxane [solvent]; water [solvent],
CMAT1:0166dccefbf58ec164021b20a3841b7d8785335f1fa3f0b37af875787884ece2,CGPOC1:419582f48616d18bb4cf25e8bbc4e9f3ebb9672b3db2af24a425378af1bbf2bf,0.936071,0.133003,supported,1,1,water [additive]; Cs2CO3 [base]; Pd(allyl)Cl)2 [catalyst]; Missing [ligand]; DMI [solvent]; PhMe [solvent],
CMAT1:016830ad3e89e02d23daa22c95737e8a88482123a1410c3b0b08013ab0fb3ae5,CGPOC1:cf57e61a82e8d1481670bc613b77971c4a6a5dceb35bb539f8f4390f41808b05,0.958902,0.145641,supported,2,2,Cs2CO3 [base]; GPhos Pd G6 TES [catalyst]; GPhos [ligand]; MeTHF [solvent],
CMAT1:01797dbf3b4cbf4ca673785ab030b587cc991c9b757407f4df64cadbfe214d77,CGPOC1:b7beaaa817d56b53b7706060b6d823898027fd5ce849778db701692cd4338298,0.9547,0.046231,provisional,1,1,"1,2-dibromoethane, TMSCl [additive]; dppfPdCl2 [catalyst]; dppf [ligand]; PhMe [solvent]",
CMAT1:017dcd61d43f23dd746ce3b8c789264777ca995a75307e542288eb9ee8c53651,CGPOC1:e88596d086a5e94e4cfe919853d17f54b2ca5dcc02152a62764f444a1f51eeb3,0.963903,0.051205,supported,1,1,TMG [base]; RuPhos Pd(crotyl)Cl [catalyst]; RuPhos [ligand]; DMI [solvent],
CMAT1:01832010c544f6b90c89cd9498901fb6600a2a76055529c4dc7f73326116dd50,CGPOC1:d8412a6fd8ca914afe864836b89e4bf36d8ff2407ed11d02a4b8d0dc07d4fa6a,0.864286,0.131244,provisional,1,1,Na2CO3 [base]; CuI [catalyst]; MeCN [solvent]; No ligand,
CMAT1:01847806b72ab315f717b247545e9f7e9444294f8ad2c54984864b24dd930a30,CGPOC1:963fdbdc48c78e7516b81618fc42b08976751280076de373910658842c8f9275,0.996751,0.121582,supported,2,2,Cs2CO3 [base]; MEK [solvent]; No ligand,
CMAT1:0185ce6e9092cd5f6e5e3f0dbc550f48c276b0ed2e6e381416719471b084f582,CGPOC1:561a6d5c6426f1d64bc5e3e1ef4002247962d6f3980823f900e999131779826b,0.953155,0.040704,provisional,3,1,water [additive]; AmPhos2PdCl2 [catalyst]; AmPhos [ligand]; PhMe [solvent]; TPGS-750M [solvent],
CMAT1:0188ecf11ac0f088ea3174f3579f62d7aa1a9720ffdc8453ae68c420938d193d,CGPOC1:77cbb116c04701b7fc7623a78c3bd369a6ff6fa448e2eba9da066818c38c1543,0.893891,0.067048,provisional,1,1,NaH [base]; Me3(OMe)tBuXPhos Pd G3 [catalyst]; Me3(OMe)-tBuXPhos [ligand]; MeTHF [solvent],
CMAT1:018af49a74299bb721b8ffb80584a3348fc768d7791111cfb4354e74966c7885,CGPOC1:e8bd524de09e3f3e28c089cd3395ef3d440261d01a498c9456a5ce9acbfd7b69,0.840223,0.076781,provisional,1,1,Cs2CO3 [base]; DPEPhosPdCl2 [catalyst]; DPEPhos [ligand]; Dioxane [solvent],
