canonical_reaction_smiles,reaction_core_label,primary_reaction_pattern,primary_reaction_pattern_count,reaction_pattern_matches,co_occurring_reaction_patterns,identified_reaction_type,compatible_reaction_types,reaction_pattern_confidence,reaction_pattern_requires_condition_evidence,reaction_display_label,reaction_display_label_detailed,reaction_display_source,reaction_display_status,reaction_display_confidence,reaction_display_warnings,original_reaction_type,transformation_class,ring_change_count,formed_ring_sizes,ring_count_delta,ring_change_summaries,signature_id,reaction_core_id,reaction_core_shape_key,reaction_core_mapping_equivalence_key,reaction_core_evidence_status,reaction_core_status,reaction_core_quality_status,reaction_core_quality_reasons,reaction_core_bond_changes,reaction_core_state_changes,reaction_core_retained_context,reaction_core_departing_context,reaction_core_appearing_context,reaction_core_unavailability_reasons,reaction_core_remote_classes,fallback_descriptor_id,fallback_evidence_mode,fallback_retrieval_eligible,fallback_ineligibility_reasons,evidence_quality,external_mapping_status,external_mapping_provider,external_mapping_confidence,external_mapping_matched_hypotheses,transformation_confidence,stereochemical_changes,reaction_completeness_status,edit_hypothesis_count,edit_hypothesis_ids,product_heavy_atom_coverage,product_element_excess,partial_transformation_class,removed_fragment,installed_fragment,installed_fragment_key,partial_transformation_key,fragment_source_status,fragment_source_candidates,condition_source_support_status,condition_source_components,condition_source_capabilities,missing_product_atom_elements,chemistry_status,condition_status,condition_stage_status,index_eligibility,admission_reasons,warnings,spectators,reactivity_profile
COc1cc(N)ccc1OCCN1CCCC1.O=C(O)c1ccc(-c2ccccc2)cc1>>COc1cc(NC(=O)c2ccc(-c3ccccc3)cc2)ccc1OCCN1CCCC1,C(Ar)(O-H)(=O) → C(Ar)(N-R)(=O),amide_formation_like,1,amide_formation_like; net_coupling; net_substitution,,,,0.8,False,amide formation,"amide formation; edits: C–O bond cleavage; C–N bond formation; N–H loss; core projection: C(Ar)(O-H)(=O) → C(Ar)(N-R)(=O); bond changes: broken: C–O, formed: C–N; atom-state changes: N hydrogen count: 2 → 1; retained context: Ar (COc₁ccccc1OCCN₁CCCC₁), Ar (c1ccc(-c2ccccc2)cc1), X (O); core evidence: inferred structural correspondence; core quality: review: not_all_edits_graph_checked, partial_active_atom_mapping",optional_pattern,generic_pattern,0.8,INFERRED_GLOBAL_ATOM_CORRESPONDENCE,CDI-mediated amidation,generic_graph_transformation,0,,0,,RS3:2ee19e7d125b1f38fa0927ada60ed25160d3f68d92a1a9d65b6bb3da817a8251,RCP2:a84c30bce63d3afe1f5a25cd88163acb0c135cad616a1e7f40bb857cce2800ee,RSH2:50ade9a6aefcb69aa7f1fcb6497c0386,RME1:002866b381de62b81ea8ec2f41c9a8c4,inferred,available_inferred,review,not_all_edits_graph_checked; partial_active_atom_mapping,broken: C–O; formed: C–N,N hydrogen count: 2 → 1,Ar (COc1ccccc1OCCN1CCCC1); Ar (c1ccc(-c2ccccc2)cc1); X (O),,,,aryl; heteroatom,RFD3:1035db2b6d147cb3e09435e900b3cc9866b40a930ff1f79f1c15ece7cb11a29f,verified_signature,True,,global_atom_correspondence,,,,,0.8,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; REACTION_CORE_PARTIAL_ATOM_PROVENANCE; REACTION_CORE_QUALITY_REVIEW,,
CN(CC[C@H]1CC[C@H](C(=O)O)CC1)C(=O)Oc1ccc(Cl)cc1.OC1CCNCC1>>CN(CC[C@H]1CC[C@H](C(=O)N2CCC(O)CC2)CC1)C(=O)Oc1ccc(Cl)cc1,C(Cycloalkyl)(O-H)(=O) → C(Cycloalkyl)(N-R)(=O),amide_formation_like,1,amide_formation_like; net_coupling; net_substitution,,,,0.8,False,amide formation,"amide formation; edits: C–O bond cleavage; C–N bond formation; N–H loss; core projection: C(Cycloalkyl)(O-H)(=O) → C(Cycloalkyl)(N-R)(=O); bond changes: broken: C–O, formed: C–N; atom-state changes: C stereochemistry: TETRAHEDRAL_CCW → TETRAHEDRAL_CCW, C stereochemistry: TETRAHEDRAL_CW → TETRAHEDRAL_CW, N hybridization: SP₃ → SP₂, N hydrogen count: 1 → 0; retained context: Cycloalkyl (CCC(O)CC), Cycloalkyl (CN(CC[C@H]1CCCCC₁)C(=O)Oc₁ccc(Cl)cc1), X (O); core evidence: inferred structural correspondence; core quality: review: not_all_edits_graph_checked, partial_active_atom_mapping",optional_pattern,generic_pattern,0.8,INFERRED_GLOBAL_ATOM_CORRESPONDENCE,CDI-mediated amidation,generic_graph_transformation,0,,0,,RS3:3826018a10e05ef85470c14f9ab9cf5b8ca73c2b61dadf158bc231a2104a85ba,RCP2:7c1d332739a585b0e8a810d572500ec92a133281503a8c9d96e5f506b6444f9a,RSH2:242ea54936e5a45b7c11cfb3c2432255,RME1:1da5f7dba289bacd029087d73bd4c2ac,inferred,available_inferred,review,not_all_edits_graph_checked; partial_active_atom_mapping,broken: C–O; formed: C–N,C stereochemistry: TETRAHEDRAL_CCW → TETRAHEDRAL_CCW; C stereochemistry: TETRAHEDRAL_CW → TETRAHEDRAL_CW; N hybridization: SP3 → SP2; N hydrogen count: 1 → 0,Cycloalkyl (CCC(O)CC); Cycloalkyl (CN(CC[C@H]1CCCCC1)C(=O)Oc1ccc(Cl)cc1); X (O),,,,heteroatom; ring_aliphatic,RFD3:3bff63f309ab624590d3d3a592024a15ae8a970e72a3146ac206b8d676f64f58,verified_signature,True,,global_atom_correspondence,,,,,0.8,atom: TETRAHEDRAL_CCW→TETRAHEDRAL_CCW (retained); atom: TETRAHEDRAL_CW→TETRAHEDRAL_CW (retained),verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; REACTION_CORE_PARTIAL_ATOM_PROVENANCE; REACTION_CORE_QUALITY_REVIEW,,
CC(C)(C)OC(=O)CN.CC(C)(C)OC(=O)N[C@@H](CCNC(=O)OCc1ccccc1)C(=O)O.Cl>>CC(C)(C)OC(=O)CNC(=O)[C@H](CCNC(=O)OCc1ccccc1)NC(=O)OC(C)(C)C,C(R)(O-H)(=O) → C(R)(N-R)(=O),amide_formation_like,1,amide_formation_like; net_coupling; net_substitution,,,,0.8,False,amide formation,"amide formation; edits: C–O bond cleavage; C–N bond formation; N–H loss; core projection: C(R)(O-H)(=O) → C(R)(N-R)(=O); bond changes: broken: C–O, formed: C–N; atom-state changes: C stereochemistry: S → S, N hybridization: SP₃ → SP₂, N hydrogen count: 2 → 1; retained context: R (CC(=O)OC(C)(C)C), R (CC(C)(C)OC(=O)NCCCNC(=O)OCc₁ccccc1), X (O); core evidence: inferred structural correspondence; core quality: review: not_all_edits_graph_checked, partial_active_atom_mapping",optional_pattern,generic_pattern,0.8,INFERRED_GLOBAL_ATOM_CORRESPONDENCE,CDI-mediated amidation,generic_graph_transformation,0,,0,,RS3:ac5c822998f286470d12fdb330d5fd1df3f09c4ac879f42bdb5af314bcab221d,RCP2:4216310cff17d2416108e8350e469cb3dbec8fe372d93cbaf7f65f91025544d8,RSH2:dd9ec2fa63654418aa273f8c0fffce0f,RME1:7445fa9a7eeff9e8a056c40553e3033f,inferred,available_inferred,review,not_all_edits_graph_checked; partial_active_atom_mapping,broken: C–O; formed: C–N,C stereochemistry: S → S; N hybridization: SP3 → SP2; N hydrogen count: 2 → 1,R (CC(=O)OC(C)(C)C); R (CC(C)(C)OC(=O)NCCCNC(=O)OCc1ccccc1); X (O),,,,alkyl; heteroatom,RFD3:af91ce3f0c6a13f3c47c48a56043c92b403d7780edf2f5af1831cd3cf434b9d5,verified_signature,True,,global_atom_correspondence,,,,,0.8,atom: S→S (retained),verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; REACTION_CORE_PARTIAL_ATOM_PROVENANCE; REACTION_CORE_QUALITY_REVIEW,,
C=CCOC(=O)N(Cc1cccs1)C1CCNCC1.CC(C)(C)OC(=O)N1c2ccccc2CCC1CCCC(=O)O>>C=CCOC(=O)N(Cc1cccs1)C1CCN(C(=O)CCCC2CCc3ccccc3N2C(=O)OC(C)(C)C)CC1,C(R)(O-H)(=O) → C(R)(N-R)(=O),amide_formation_like,1,amide_formation_like; net_coupling; net_substitution,,,,0.8,False,amide formation,"amide formation; edits: C–O bond cleavage; C–N bond formation; N–H loss; core projection: C(R)(O-H)(=O) → C(R)(N-R)(=O); bond changes: broken: C–O, formed: C–N; atom-state changes: N hybridization: SP₃ → SP₂, N hydrogen count: 1 → 0; retained context: Cycloalkyl (C=CCOC(=O)N(Cc₁cccs1)C(CC)CC), R (CCCC₁CCc₂ccccc2N₁C(=O)OC(C)(C)C), X (O); core evidence: inferred structural correspondence; core quality: review: not_all_edits_graph_checked, partial_active_atom_mapping",optional_pattern,generic_pattern,0.8,INFERRED_GLOBAL_ATOM_CORRESPONDENCE,CDI-mediated amidation,generic_graph_transformation,0,,0,,RS3:7632560fbd536726872b64d084590b14d85b35360df72e38f2cdb34fc7f94c97,RCP2:2779bb45188c513bfbbb380eff6fdf816001183944854176751dc3fd4072657d,RSH2:55539706e55cc67ed05e8f145090337b,RME1:074a5977f7d82f81692a142af6451f61,inferred,available_inferred,review,not_all_edits_graph_checked; partial_active_atom_mapping,broken: C–O; formed: C–N,N hybridization: SP3 → SP2; N hydrogen count: 1 → 0,Cycloalkyl (C=CCOC(=O)N(Cc1cccs1)C(CC)CC); R (CCCC1CCc2ccccc2N1C(=O)OC(C)(C)C); X (O),,,,alkyl; heteroatom; ring_aliphatic,RFD3:f38422f77afa535ca5daeed7497d670d874a19ede40d87f658a02527c0855491,verified_signature,True,,global_atom_correspondence,,,,,0.8,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; REACTION_CORE_PARTIAL_ATOM_PROVENANCE; REACTION_CORE_QUALITY_REVIEW,,
CC(C)(C)OC(=O)N1CCC(C(=O)O)CC1.COc1cccc(CN)c1>>COc1cccc(CNC(=O)C2CCN(C(=O)OC(C)(C)C)CC2)c1,C(Cycloalkyl)(O-H)(=O) → C(Cycloalkyl)(N-R)(=O),amide_formation_like,1,amide_formation_like; net_coupling; net_substitution,,,,0.8,False,amide formation,"amide formation; edits: C–O bond cleavage; C–N bond formation; N–H loss; core projection: C(Cycloalkyl)(O-H)(=O) → C(Cycloalkyl)(N-R)(=O); bond changes: broken: C–O, formed: C–N; atom-state changes: N hybridization: SP₃ → SP₂, N hydrogen count: 2 → 1; retained context: Cycloalkyl (CC(C)(C)OC(=O)N₁CCCCC₁), R (COc₁cccc(C)c1), X (O); core evidence: inferred structural correspondence; core quality: review: not_all_edits_graph_checked, partial_active_atom_mapping",optional_pattern,generic_pattern,0.8,INFERRED_GLOBAL_ATOM_CORRESPONDENCE,CDI-mediated amidation,generic_graph_transformation,0,,0,,RS3:6a6c4e90d067a79ac46cabb4cd9c2ccd295b51f4ed21b8bd4d7091e0f7b06678,RCP2:a9568973b9ce0a05ca32060e8ae93c8b6714bc734bd48b06d8b391af2546a648,RSH2:77da9ae4bb95b486ce216bdb18891581,RME1:a0c7e3cef5aac8181ba1fca22b5dc2dd,inferred,available_inferred,review,not_all_edits_graph_checked; partial_active_atom_mapping,broken: C–O; formed: C–N,N hybridization: SP3 → SP2; N hydrogen count: 2 → 1,Cycloalkyl (CC(C)(C)OC(=O)N1CCCCC1); R (COc1cccc(C)c1); X (O),,,,alkyl; heteroatom; ring_aliphatic,RFD3:cede522dc60d4c0597227d8d0e0c3b4a2b2fc539cfe375e16ee43c75c32bc3db,verified_signature,True,,global_atom_correspondence,,,,,0.8,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; REACTION_CORE_PARTIAL_ATOM_PROVENANCE; REACTION_CORE_QUALITY_REVIEW,,
CC(C)(C)OC(=O)N1CC2CNCC(C2)C1.O=C(O)c1ccc(O)cc1>>CC(C)(C)OC(=O)N1CC2CC(C1)CN(C(=O)c1ccc(O)cc1)C2,C(Ar)(O-H)(=O) → C(Ar)(N-R)(=O),amide_formation_like,1,amide_formation_like; net_coupling; net_substitution,,,,0.8,False,amide formation,"amide formation; edits: C–O bond cleavage; C–N bond formation; N–H loss; core projection: C(Ar)(O-H)(=O) → C(Ar)(N-R)(=O); bond changes: broken: C–O, formed: C–N; atom-state changes: N hybridization: SP₃ → SP₂, N hydrogen count: 1 → 0; retained context: Ar (Oc₁ccccc1), Cycloalkyl (CC₁CC(C)CN(C(=O)OC(C)(C)C)C₁), X (O); core evidence: inferred structural correspondence; core quality: review: not_all_edits_graph_checked, partial_active_atom_mapping",optional_pattern,generic_pattern,0.8,INFERRED_GLOBAL_ATOM_CORRESPONDENCE,CDI-mediated amidation,generic_graph_transformation,0,,0,,RS3:0adc0743280ea7a5820ce0770401b035fba9731a057b7aff366bfeaf5db8e1cc,RCP2:392a5b36770f6db2892424fa9de86ce8b5e917b9490957df99c985cf753c2c68,RSH2:6a1023f56cf59a95d4b82d552bd1264e,RME1:2f14c92c647de1d8dbc941a761b90059,inferred,available_inferred,review,not_all_edits_graph_checked; partial_active_atom_mapping,broken: C–O; formed: C–N,N hybridization: SP3 → SP2; N hydrogen count: 1 → 0,Ar (Oc1ccccc1); Cycloalkyl (CC1CC(C)CN(C(=O)OC(C)(C)C)C1); X (O),,,,aryl; heteroatom; ring_aliphatic,RFD3:b999a5b75f4c2f1132fd3094792133b062c0bd9f66eaffac00d29f495b4913a7,verified_signature,True,,global_atom_correspondence,,,,,0.8,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; REACTION_CORE_PARTIAL_ATOM_PROVENANCE; REACTION_CORE_QUALITY_REVIEW,,
CCCC[C@H](CNOCc1ccccc1)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C.O=CO>>CCCC[C@H](CN(C=O)OCc1ccccc1)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C,,,,,,,,,,Unavailable,No normalized edits or supported structural interpretation,unavailable,unavailable,0.0,AMBIGUOUS_SCAFFOLD_CORRESPONDENCE:2; REACTION_COMPLETENESS_UNRESOLVED,CDI-mediated amidation,,0,,,,,,,,,unavailable,,,,,,,,ambiguous_atom_correspondence,,RFD3:b88b38b9ec4f6e23392ba643298710092dd3729352c77f733a1ebfc06e04ea14,structure_inventory_only,False,ambiguous_edit_hypotheses,ambiguous_atom_correspondence,,,,,0.0,,unresolved,2,REH1:08a8adc9351208bc7173b928; REH1:748ddcd41f007e1f1b683bcc,,,,,,,,,,,,,,review,unusable,unassigned_multistage,ineligible,missing_verified_reaction_signature; multistage_conditions_not_structured; reaction_completeness_unresolved; solvent_only_recipe,AMBIGUOUS_SCAFFOLD_CORRESPONDENCE:2; REACTION_COMPLETENESS_UNRESOLVED,C(O)R₂ [ketone]; CO₂H [carboxylic acid]; NCO₂R [carbamate]; R₂NH [secondary amine]; R–O–R [ether],
CCn1cc(C(=O)O)c2nc3c(C)cccc3cc2c1=O.CN(C)CCN>>CCn1cc(C(=O)NCCN(C)C)c2nc3c(C)cccc3cc2c1=O,C(HetAr)(O-H)(=O) → C(HetAr)(N-R)(=O),amide_formation_like,1,amide_formation_like; net_coupling; net_substitution,,,,0.8,False,amide formation,"amide formation; edits: C–O bond cleavage; C–N bond formation; N–H loss; core projection: C(HetAr)(O-H)(=O) → C(HetAr)(N-R)(=O); bond changes: broken: C–O, formed: C–N; atom-state changes: N hybridization: SP₃ → SP₂, N hydrogen count: 2 → 1; retained context: HetAr (CCn₁ccc2nc3c(C)cccc3cc2c1=O), R (CCN(C)C), X (O); core evidence: inferred structural correspondence; core quality: review: not_all_edits_graph_checked, partial_active_atom_mapping",optional_pattern,generic_pattern,0.8,INFERRED_GLOBAL_ATOM_CORRESPONDENCE,CDI-mediated amidation,generic_graph_transformation,0,,0,,RS3:ccde58e71a3568f5b73b95f45e8399fdff5d0217f0e727401f7f4da8f529a779,RCP2:b1f09ba1d18afd1092f5211ecf71328d213d8f186f714101f7256cdc9829657a,RSH2:1a525acb2163471f00bf1962d5b3d469,RME1:998f91736fd0787142ea3fc02e57a4c4,inferred,available_inferred,review,not_all_edits_graph_checked; partial_active_atom_mapping,broken: C–O; formed: C–N,N hybridization: SP3 → SP2; N hydrogen count: 2 → 1,HetAr (CCn1ccc2nc3c(C)cccc3cc2c1=O); R (CCN(C)C); X (O),,,,alkyl; heteroaryl; heteroatom,RFD3:848fe3063b7f7f4bd8b14fd1caa88de420e37a6672dcb7c0eb1eb993f8a89bb4,verified_signature,True,,global_atom_correspondence,,,,,0.8,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; REACTION_CORE_PARTIAL_ATOM_PROVENANCE; REACTION_CORE_QUALITY_REVIEW,,
Cl.O=C(O)Cc1cccc(Cl)c1.c1csc(-c2noc(C3CCNCC3)n2)c1>>O=C(Cc1cccc(Cl)c1)N1CCC(c2nc(-c3cccs3)no2)CC1,C(R)(O-H)(=O) → C(R)(N-R)(=O),amide_formation_like,1,amide_formation_like; net_coupling; net_substitution,,,,0.8,False,amide formation,"amide formation; edits: C–O bond cleavage; C–N bond formation; N–H loss; core projection: C(R)(O-H)(=O) → C(R)(N-R)(=O); bond changes: broken: C–O, formed: C–N; atom-state changes: N hybridization: SP₃ → SP₂, N hydrogen count: 1 → 0; retained context: Cycloalkyl (CCC(c1nc(-c2cccs2)no1)CC), R (Cc₁cccc(Cl)c1), X (O); core evidence: inferred structural correspondence; core quality: review: not_all_edits_graph_checked, partial_active_atom_mapping",optional_pattern,generic_pattern,0.8,INFERRED_GLOBAL_ATOM_CORRESPONDENCE,CDI-mediated amidation,generic_graph_transformation,0,,0,,RS3:7632560fbd536726872b64d084590b14d85b35360df72e38f2cdb34fc7f94c97,RCP2:058e0936e970450e43310154ec51183d62f268d9736f7af195eb33a46361c968,RSH2:55539706e55cc67ed05e8f145090337b,RME1:f9b0fa14b746204e9b1f487fac1ea5fd,inferred,available_inferred,review,not_all_edits_graph_checked; partial_active_atom_mapping,broken: C–O; formed: C–N,N hybridization: SP3 → SP2; N hydrogen count: 1 → 0,Cycloalkyl (CCC(c1nc(-c2cccs2)no1)CC); R (Cc1cccc(Cl)c1); X (O),,,,alkyl; heteroatom; ring_aliphatic,RFD3:93e2260e60acaa7a1b3312e21cc77c9d5cb40d6a72017be99147a9f9c721edf7,verified_signature,True,,global_atom_correspondence,,,,,0.8,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; REACTION_CORE_PARTIAL_ATOM_PROVENANCE; REACTION_CORE_QUALITY_REVIEW,,
CCC(C(=O)O)N1C(=O)CCC1=O.NCc1ccc(Cl)cc1>>CCC(C(=O)NCc1ccc(Cl)cc1)N1C(=O)CCC1=O,C(R)(O-H)(=O) → C(R)(N-R)(=O),amide_formation_like,1,amide_formation_like; net_coupling; net_substitution,,,,0.8,False,amide formation,"amide formation; edits: C–O bond cleavage; C–N bond formation; N–H loss; core projection: C(R)(O-H)(=O) → C(R)(N-R)(=O); bond changes: broken: C–O, formed: C–N; atom-state changes: N hybridization: SP₃ → SP₂, N hydrogen count: 2 → 1; retained context: R (CCCN₁C(=O)CCC₁=O), R (Cc₁ccc(Cl)cc1), X (O); core evidence: inferred structural correspondence; core quality: review: not_all_edits_graph_checked, partial_active_atom_mapping",optional_pattern,generic_pattern,0.8,INFERRED_GLOBAL_ATOM_CORRESPONDENCE,CDI-mediated amidation,generic_graph_transformation,0,,0,,RS3:6a6c4e90d067a79ac46cabb4cd9c2ccd295b51f4ed21b8bd4d7091e0f7b06678,RCP2:8378730d26bf996137149af9606421d0476d040819e084021aab015ce3225e40,RSH2:dd9ec2fa63654418aa273f8c0fffce0f,RME1:9b17d68d1c65049869bcac794e933f60,inferred,available_inferred,review,not_all_edits_graph_checked; partial_active_atom_mapping,broken: C–O; formed: C–N,N hybridization: SP3 → SP2; N hydrogen count: 2 → 1,R (CCCN1C(=O)CCC1=O); R (Cc1ccc(Cl)cc1); X (O),,,,alkyl; heteroatom,RFD3:a2030bb5526496af10a3619d90c4ae046f967ab15b9aad4eee417c09d5bbace3,verified_signature,True,,global_atom_correspondence,,,,,0.8,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; REACTION_CORE_PARTIAL_ATOM_PROVENANCE; REACTION_CORE_QUALITY_REVIEW,,
Nc1ccc(C(=O)O)cc1N.O=Cc1cccc(Oc2ccc(Cl)c(Cl)c2)c1>>NC(=O)c1ccc2nc(-c3cccc(Oc4ccc(Cl)c(Cl)c4)c3)[nH]c2c1,,,,,,,,,,Unavailable,No normalized edits or supported structural interpretation,unavailable,unavailable,0.0,FRAGMENT_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE; GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; SCAFFOLD_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,CDI-mediated amidation,,0,,,,,,,,,unavailable,,,,,,,,incomplete_reaction_observation,,RFD3:81b4319bd00ac3ac8412ada1964b0a84970f609012da29de50093de7ff0567ae,structure_inventory_only,False,contradicted_or_incomplete_structure; incomplete_product_atom_provenance,unresolved,,,,,0.0,,incomplete,0,,0.962963,"{""N"":1}",,,,,,,,,,,,rejected,resolved_complete,unassigned_multistage,ineligible,multistage_conditions_not_structured; suspected_missing_reactant; unaccounted_product_heavy_atoms,FRAGMENT_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE; GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; SCAFFOLD_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,2× Ar–X [aryl halide]; CHO [aldehyde]; CO₂H [carboxylic acid]; 2× R–NH₂ [primary amine]; R–O–R [ether],
CC/C(=C\OCc1ccccc1)CCNc1nnc(C(=O)OC)o1.COc1ccc2c(CCC(=O)O)cn(C)c2c1>>CC/C(=C\OCc1ccccc1)CCN(C(=O)CCc1cn(C)c2cc(OC)ccc12)c1nnc(C(=O)OC)o1,C(R)(O-H)(=O) → C(R)(N-R)(=O),amide_formation_like,1,amide_formation_like; net_coupling; net_substitution,,,,0.8,False,amide formation,"amide formation; edits: C–O bond cleavage; C–N bond formation; N–H loss; core projection: C(R)(O-H)(=O) → C(R)(N-R)(=O); bond changes: broken: C–O, formed: C–N; atom-state changes: C–C bond stereochemistry: E → E, N hydrogen count: 1 → 0; retained context: HetAr (COC(=O)c1nnco1), R (CC/C(=C\OCc₁ccccc1)CC), R (CCc₁cn(C)c2cc(OC)ccc12), X (O); core evidence: inferred structural correspondence; core quality: review: not_all_edits_graph_checked, partial_active_atom_mapping",optional_pattern,generic_pattern,0.8,INFERRED_GLOBAL_ATOM_CORRESPONDENCE,CDI-mediated amidation,generic_graph_transformation,0,,0,,RS3:4bf0bf2669b0b2681afae35bc9bbe903d57d7d691a6031d51d909d33e27e041a,RCP2:38fe106dc498afa0b82b11906ce7c52832a8bd4b24389eb813813cd31909530e,RSH2:422f7ed2eb47c93f1752cb9205569805,RME1:48c9e4619196ac539efae005bc61f5e9,inferred,available_inferred,review,not_all_edits_graph_checked; partial_active_atom_mapping,broken: C–O; formed: C–N,C–C bond stereochemistry: E → E; N hydrogen count: 1 → 0,HetAr (COC(=O)c1nnco1); R (CC/C(=C\OCc1ccccc1)CC); R (CCc1cn(C)c2cc(OC)ccc12); X (O),,,,alkyl; heteroaryl; heteroatom,RFD3:a09638d2bd33e6fe729c58b580f321a6228644be3e0185fc4a6ac20ad4874155,verified_signature,True,,global_atom_correspondence,,,,,0.8,bond: E→E (retained),verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; REACTION_CORE_PARTIAL_ATOM_PROVENANCE; REACTION_CORE_QUALITY_REVIEW,,
Nc1ccc(NC(=O)CCN2CCCC2)cc1.O=C(Nc1cccc(C(=O)O)c1)Nc1cccc(C(=O)O)c1>>O=C(CCN1CCCC1)Nc1ccc(NC(=O)c2cccc(NC(=O)Nc3cccc(C(=O)Nc4ccc(NC(=O)CCN5CCCC5)cc4)c3)c2)cc1,,,,,,,,,,Unavailable,No normalized edits or supported structural interpretation,unavailable,unavailable,0.0,FRAGMENT_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE; GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; SCAFFOLD_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,CDI-mediated amidation,,0,,,,,,,,,unavailable,,,,,,,,incomplete_reaction_observation,,RFD3:638ecf4e1559e71d6209a363d6b326a9c6bdc6fec3b73f82c0fe53e283b7580f,structure_inventory_only,False,contradicted_or_incomplete_structure; incomplete_product_atom_provenance,unresolved,,,,,0.0,,incomplete,0,,0.703704,"{""C"":13,""N"":3}",,,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,suspected_missing_reactant; unaccounted_product_heavy_atoms,FRAGMENT_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE; GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; SCAFFOLD_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,2× CO₂H [carboxylic acid]; 3× CONR₂ [amide]; R₃N [tertiary amine]; R–NH₂ [primary amine],
