reaction_id,reaction_type,yield_pct,temperature_c,time_h,reaction_smiles,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,notes,predicted_reaction_type,predicted_reaction_confidence,predicted_reaction_key,predicted_reaction_key_quality_level,predicted_reaction_key_quality_score,predicted_mapping_warning,prediction_error
31-513-CAS-22776734,Reduction LAH (LiAlH4),80,,,CC(C)[C@@H]1NC(=S)N(c2ccccc2Br)C1=O>>CC(C)[C@@H]1NC(=S)N(c2ccccc2Br)[C@H]1O.CC(C)[C@@H]1NC(=S)N(c2ccccc2Br)[C@@H]1O,"Chirality (2020), 32(11), 1299-1310",134-81-6,"119-53-9, 492-70-6","16853-85-3, 7732-18-5",,109-99-9,,,,,,,2,1,80,1,,,,,,"stereoselective, ratio of trans isomers = 89:10",Multi-Event:Ann+C-C,0.0,|Ar-NRCOR -> Alkyl-Thiourea|Ar-Thiourea|R2CH-OH | bond_formed: C-C(ar); C-C(ar) | bond_formed_labeled: C-C(ar); C-C(ar) | spectators: Ar-Br | events: Ann+C-C,high,0.85,0,
31-513-CAS-22776735,Reduction LAH (LiAlH4),61,,,CC(C)[C@@H]1NC(=S)N(c2ccccc2I)C1=O>>CC(C)[C@@H]1NC(=S)N(c2ccccc2I)[C@H]1O.CC(C)[C@@H]1NC(=S)N(c2ccccc2I)[C@@H]1O,"Chirality (2020), 32(11), 1299-1310",668-46-2,"161744-36-1, 161814-89-7","16853-85-3, 7732-18-5",,109-99-9,,,,,,,2,1,61,8,,,,,,"stereoselective, ratio of trans isomers = 33:56",Multi-Event:Ann+C-C,0.0,|Ar-NRCOR -> Alkyl-Thiourea|Ar-Thiourea|R2CH-OH | bond_formed: C-C(ar); C-C(ar) | bond_formed_labeled: C-C(ar); C-C(ar) | spectators: Ar-I | events: Ann+C-C,high,0.85,0,
31-513-CAS-22776737,Reduction LAH (LiAlH4),92,,,CC(C)[C@@H]1NC(=S)N(c2ccccc2)C1=O>>CC(C)[C@@H]1NC(=S)N(c2ccccc2)[C@H]1O.CC(C)[C@@H]1NC(=S)N(c2ccccc2)[C@@H]1O,"Chirality (2020), 32(11), 1299-1310",2504881-54-1,"2476892-28-9, 2476892-42-7","16853-85-3, 7732-18-5",,109-99-9,,,,,,,2,1,92,3,,,,,,stereoselective,Multi-Event:Ann+C-N+C-S+C-C,0.0,|Ar-NRCOR -> Alkyl-Thiourea|Ar-Thiourea|R2CH-OH | bond_formed: C-N; C-N; C-N; C-C(ar); C-C(ar); C-S | bond_formed_labeled: C-N; C-N; C-N; C-C(ar); C-C(ar); C-S | events: Ann+C-N+C-S+C-C,high,0.85,0,
31-513-CAS-2287589,Reduction LAH (LiAlH4),65,,,CN(C(=O)N(C)c1ccccc1[S@@](=O)C(C)(C)C)c1ccccc1C(=O)c1ccccc1>>CN(C(=O)N(C)c1ccccc1[S@@](=O)C(C)(C)C)c1ccccc1[C@@H](O)c1ccccc1,"Chemical Communications (Cambridge, United Kingdom) (2009), (5), 547-549",1114451-23-8,1114451-22-7,16853-85-3,,109-99-9,,,,,,,1,1,65,,,,,,,stereoselective,Reduction_carbonyl_to_alcohol,0.0,|Ar-COR -> R2CH-OH | spectators: Ar-SR|Ar-Urea,high,0.75,0,
31-513-CAS-22972406,Reduction LAH (LiAlH4),50,,,CC(=O)SC1CCCCC(=O)C1>>O[C@@H]1CCCC[C@H](S)C1.O[C@@H]1CCCC[C@@H](S)C1,"Journal of Agricultural and Food Chemistry (2020), 68(27), 7184-7193",1632491-71-4,"1632491-86-1, 1632491-87-2","16853-85-3, 7732-18-5, 7647-01-0",,"60-29-7, 7732-18-5",,,,,,,3,1,50,50,,,,,,,Reduction_carbonyl_to_alcohol,0.0,|RCH2-COR -> R2CH-OH | bond_formed: C-C; C-C | bond_formed_labeled: C-C; C-C | bond_broken: C-S | events: Ann+C-C,high,0.85,0,
31-513-CAS-22987985,Reduction LAH (LiAlH4),61,,,CN(C)CCOc1ccc(C(=O)c2ccc(OCCN(C)C)cc2)cc1>>CN(C)CCOc1ccc(C(O)c2ccc(OCCN(C)C)cc2)cc1,"Organic Electronics (2020), 82105726",22409-85-4,61904-01-6,"16853-85-3, 7732-18-5",,109-99-9,,,,,,,2,1,61,,,,,,,,Reduction_carbonyl_to_alcohol,0.0,|Ar-COR -> R2CH-OH | spectators: Ar-OR|CH3-NR2|RCH2-NR2,high,0.75,0,
31-513-CAS-23043486,Reduction LAH (LiAlH4),92,,,CO[C@@H]1CC2(CC(=O)C2)[C@@H](OC(=O)C(C)(C)C)[C@H]1OC(=O)C(C)(C)C>>CO[C@@H]1C[C@]2(C[C@H](O)C2)[C@@H](OC(=O)C(C)(C)C)[C@H]1OC(=O)C(C)(C)C,"Journal of Organic Chemistry (2020), 85(23), 14989-15005",599192-45-7,599192-58-2,,,"67-63-0, 7732-18-5",,,,,,,1,1,92,,,,,,,"biotransformation, enzymic, buffered solution- phosphate buffer used,KRED Bo2 enzyme used,reaction in a falcon tube",Reduction_carbonyl_to_alcohol,0.0,|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: R2CH-OR|R3C-CO2R,high,0.75,0,
31-513-CAS-23045370,Reduction LAH (LiAlH4),95,,,CC1(C)O[C@H]2[C@@H](O[Si](C)(C)C(C)(C)C)CC3(CC(=O)C3)[C@H]2O1>>CC1(C)O[C@H]2[C@@H](O[Si](C)(C)C(C)(C)C)C[C@]3(C[C@H](O)C3)[C@H]2O1,"Journal of Organic Chemistry (2020), 85(23), 14989-15005",1114451-23-8,1114451-32-9,,,"67-63-0, 7732-18-5",,,,,,,1,1,95,,,,,,,"biotransformation, enzymic, stereoselective, buffered solution- phosphate buffer used,KRED Do3 enzyme used,reaction in a falcon tube,optimization study (optimized on reaction condition),product depend on reaction enzyme used",Reduction_carbonyl_to_alcohol,0.0,|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: Alkyl-Si*|R3C-OR,high,0.75,0,
31-513-CAS-2312224,Reduction LAH (LiAlH4),77,,,O=C(Cc1ccccc1)c1ccccc1>>O[C@@H](Cc1ccccc1)c1ccccc1,"Journal of the Chemical Society, Perkin Transactions 1: Organic and Bio-Organic Chemistry (1972-1999) (1991), (10), 2607-8",41070-29-5,1394051-56-9,138021-06-4,,109-99-9,,,,,,,1,1,77,,,,,,,stereoselective,Reduction_carbonyl_to_alcohol,0.0,|Ar-COR|Bn-COR|R_acidic-H -> R2CH-OH,high,0.75,0,
31-513-CAS-23465862,Reduction LAH (LiAlH4),92,,,O=C1CCCC[C@@]12CCCN(C(c1ccccc1)c1ccccc1)C2=O>>O=C1N(C(c2ccccc2)c2ccccc2)CCC[C@@]12CCCC[C@@H]2O.O=C1N(C(c2ccccc2)c2ccccc2)CCC[C@@]12CCCC[C@H]2O,"Journal of Organic Chemistry (2021), 86(6), 4375-4390","67-63-0, 122-00-9","67-64-1, 536-50-5","1191-15-7, 304-59-6",,"109-99-9, 7732-18-5",,,,,,,2,1,92,2,,,,,,"%ee = 98,optimization study (optimized on reagent)",Reduction_carbonyl_to_alcohol,0.0,|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: Alkyl-NRCOR|Ar-Alkyl|R3C-CONR2 | events: Ann+C-N+C-C,medium,0.7,1,
31-513-CAS-23466226,Reduction LAH (LiAlH4),93,,,O=C1CCCC[C@]12CCCN(C(c1ccccc1)c1ccccc1)C2=O>>O=C1N(C(c2ccccc2)c2ccccc2)CCC[C@]12CCCC[C@H]2O,"Journal of Organic Chemistry (2021), 86(6), 4375-4390",97210-92-9,138355-99-4,"1191-15-7, 7681-38-1",,"109-99-9, 7732-18-5",,,,,,,2,1,93,,,,,,,"stereoselective, %ee = 98",Reduction_carbonyl_to_alcohol,0.0,|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: Alkyl-NRCOR|Ar-Alkyl|R3C-CONR2,high,0.75,0,
31-513-CAS-23467334,Reduction LAH (LiAlH4),15,,,O=C1CCCC[C@@]12CCCN(C(c1ccccc1)c1ccccc1)C2=O>>O[C@H]1CCCC[C@@]12CCCN(C(c1ccccc1)c1ccccc1)C2.O[C@@H]1CCCC[C@@]12CCCN(C(c1ccccc1)c1ccccc1)C2,"Journal of Organic Chemistry (2021), 86(6), 4375-4390",128297-98-3,"855997-02-3, 855997-03-4","16853-85-3, 12125-02-9, 1310-73-2",,"109-99-9, 7732-18-5",,,,,,,3,1,15,74,,,,,,,Reduction_carbonyl_to_alcohol,0.0,|Alkyl-NRCOR|R3C-CONR2|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: Ar-Alkyl | events: Ann+C-N+C-C,medium,0.7,1,
31-513-CAS-23623815,Reduction LAH (LiAlH4),95,,,CC1=CC(=O)CC(C)(C)C1>>CC1=CC(O)CC(C)(C)C1,"Scientific Reports (2019), 9(1), 1-12",78-59-1,470-99-5,"16853-85-3, 1310-73-2",,"109-99-9, 7732-18-5",,,,,,,2,1,95,,,,,,,,Reduction_carbonyl_to_alcohol,0.0,|Alkenyl-COR|R_acidic-H -> R2CH-OH,high,0.75,0,
31-513-CAS-23624311,Reduction LAH (LiAlH4),85,,,CC1(C)CC(=O)C2OC2(C)C1>>CC1(C)CC(O)C2OC2(C)C1,"Scientific Reports (2019), 9(1), 1-12",52100-86-4,58987-37-4,"10043-35-3, 16940-66-2, 144-55-8",,7732-18-5,,,,,,,2,1,85,,,,,,,"solid state (solid state conditions used (stage 1)), grinding (stage 1), no solvent (stage 1), no solvent",Reduction_carbonyl_to_alcohol,0.0,|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: R3C-OR,high,0.75,0,
31-513-CAS-23648449,Reduction LAH (LiAlH4),85,,,CC1(C)CC(=O)C2OC2(C)C1>>CC1(C)C[C@@H](O)[C@@H]2O[C@]2(C)C1,"Scientific Reports (2019), 9(1), 1-12",591-78-6,26549-24-6,17611-70-0,,"109-99-9, 7732-18-5",,,,,,,2,1,85,,,,,,,,Reduction_carbonyl_to_alcohol,0.0,|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: R3C-OR,high,0.75,0,
31-513-CAS-2386934,Reduction LAH (LiAlH4),82,,,CC1(C)OC[C@H](C(=O)C2SCCCS2)O1>>CC1(C)OC[C@H]([C@H](O)C2SCCCS2)O1,"Bulletin of the Chemical Society of Japan (1989), 62(6), 2121-3",1540-34-7,66225-33-0,38721-52-7,,109-99-9,,,,,,,1,1,82,,,,,,,,Reduction_carbonyl_to_alcohol,0.0,|R2CH-COR|R_acidic-H -> R2CH-OH | spectators: R3C-OR|RCH2-OR|RCH2-SR,high,0.75,0,
31-513-CAS-239862,Reduction LAH (LiAlH4),2,,,CCOC(=O)CC(=O)[C@H]1COC(C)(C)O1>>CCOC(=O)C[C@H](O)[C@H]1COC(C)(C)O1.CCOC(=O)C[C@@H](O)[C@H]1COC(C)(C)O1,"Bulletin of the Chemical Society of Japan (1989), 62(6), 2121-3",2571888-63-4,"2573635-17-1, 2573635-18-2",38721-52-7,,109-99-9,,,,,,,1,1,2,53,,,,,,,Reduction_carbonyl_to_alcohol,0.0,|RCH2-COR -> R2CH-OH | bond_formed: C-C; C-C; C-C; C-O; C-O; C-O | bond_formed_labeled: C-C; C-C; C-C; C-O; C-O; C-O | spectators: R3C-OR|RCH2-CO2R|RCH2-OR|R_acidic-H | events: Ann+C-O+C-C,high,0.85,0,
31-513-CAS-2523481,Reduction LAH (LiAlH4),85,,,CCCCCC(=O)OCC>>CCCCCC(O)OCC,"Journal of Inclusion Phenomena and Macrocyclic Chemistry (2009), 65(1-2), 7-13",2925809-12-5,2925809-13-6,"61542-46-9, 7647-01-0",,"109-99-9, 7732-18-5",,,,,,"General/Typical Procedure: Preparation of a solution of tri(2-methyl-2-propanethioxy)aluminum hydride (LTBSA) in THF An oven-dried, 250-mL, round-bottomed flask with a side arm, equipped with a condenser leading to a mercury bubbler was flushed dry nitrogen and maintained under a static pressure of nitrogen. To this flask was charged 100 mL of a solution of LiAlH4 in THF (2.0 M, 200 mmol), and followed by dropwise addition of 55.8 g of 2-methyl-2-propanethiol (620 mmol) via a double-ended needle with vigorous stirring at 25°C until the hydrogen evolution was completed. The resulting clear solution was standardized by hydrolyzing an aliquot with 3 N HCl-THF mixture to be 1.2 M, and kept under nitrogen at 0°C. The THF solution of LTBSA was characterized by a characteristic absorption in the IR at around 1,640 cm-1 (νAl-H) and by a broad single at δ 129 ppm in the 27Al NMR relative to Al(H2O)6 3+. Hexanal: Yield: 29%.",2,1,85,,,,,,,"optimized on stoichiometry,temperature and time, optimization study, in-situ generated reagent",Claisen_condensation / Reduction_ester_to_alcohol,0.0,|RCH2-CO2R|R_acidic-H -> R2CH-OH|RCH2-OR | reaction_types: Claisen_condensation+Reduction_ester_to_alcohol,high,0.75,0,
31-513-CAS-2588722,Reduction LAH (LiAlH4),50,,,C=CC(=O)CCCCC>>C=CC(O)CCCCC,"Chemistry - A European Journal (2000), 6(19), 3586-3594",25115-74-6,267405-16-3,"274-07-7, 7647-01-0",221529-26-6,"109-99-9, 7732-18-5",,,,,,,3,1,50,,,,,,,stereoselective,Reduction_carbonyl_to_alcohol,0.0,|Alkenyl-COR|R_acidic-H -> R2CH-OH,high,0.75,0,
31-513-CAS-2637942,Reduction LAH (LiAlH4),94,,,C[C@H](C(=O)c1ccccc1)[C@@H](NC(=O)c1ccc(Cl)cc1)c1ccccc1>>C[C@H]([C@@H](O)c1ccccc1)[C@@H](NCc1ccc(Cl)cc1)c1ccccc1,"Journal of Organic Chemistry (1992), 57(4), 1219-23",611-70-1,34857-28-8,"7550-45-0, 16853-85-3",,75-09-2,,,,,,,1,1,94,,,,,,,,Reductive_amination,0.0,|Ar-CONHR|Ar-COR -> Bn-NHR|R2CH-NHR | bond_broken: C-O | spectators: Ar-Alkyl|Ar-Cl,high,1.0,0,
31-513-CAS-2653443,Reduction LAH (LiAlH4),96,,,CC(C)c1ccc2c(c1)C(=O)C[C@H]1C(C)(C)CCC[C@]21C>>CC(C)c1ccc2c(c1)[C@@H](O)C[C@H]1C(C)(C)CCC[C@]21C,"Chinese Chemical Letters (2003), 14(5), 441-442",89-82-7,22472-80-6,16853-85-3,,109-99-9,,,,,,,1,1,96,,,,,,,stereoselective,Reduction_carbonyl_to_alcohol,0.0,|Ar-COR|R_acidic-H -> R2CH-OH | spectators: Ar-Alkyl,high,0.75,0,
31-513-CAS-2855472,Reduction LAH (LiAlH4),76,,,CC(=O)C(C)(C)C>>C[C@@H](O)C(C)(C)C,"Chemistry - A European Journal (2000), 6(19), 3586-3594",601520-18-7,1868094-10-3,"274-07-7, 7647-01-0",221529-26-6,"109-99-9, 7732-18-5",,,,,,,3,1,76,,,,,,,stereoselective,Reduction_carbonyl_to_alcohol,0.0,|R3C-COR|R_acidic-H -> R2CH-OH,high,0.75,0,
31-513-CAS-2934418,Reduction LAH (LiAlH4),90,,,O=CCCc1ccccc1>>OCCCc1ccccc1,"Letters in Organic Chemistry (2015), 12(8), 528-533",14385-48-9,18065-04-8,1333-74-0,7440-18-8,,,,,,,,1,1,90,,,,,,,"solid-supported catalyst, molecular sieves used, no solvent, recyclable catalyst",Reduction_carbonyl_to_alcohol,0.0,|RCH2-CHO|R_acidic-H -> RCH2-OH | spectators: Ar-Alkyl,high,0.75,0,
31-513-CAS-3003107,Reduction LAH (LiAlH4),61,,40.0,CCOC(=O)CC(=O)C(F)F>>CC(O)CCO,"Tetrahedron Letters (2011), 52(27), 3481-3484",177748-21-9,2568568-29-4,"16853-85-3, 7732-18-5",,60-29-7,,,,,,,2,1,61,,,,,,,"in presence of zinc chloride catalyst, 33% diol formed in 40 h",Reduction_carbonyl_to_alcohol,0.0,|Alkyl-F|RCH2-CO2R|RCH2-COR|R_acidic-H -> R2CH-OH|RCH2-OH,high,0.85,1,
31-513-CAS-3069092,Reduction LAH (LiAlH4),98,,,CC(=O)[C@@H]1O[C@H](c2ccccc2)[C@H](C)N1S(=O)(=O)c1ccc(C)cc1>>Cc1ccc(S(=O)(=O)N2[C@@H](C)[C@@H](c3ccccc3)O[C@H]2[C@H](C)O)cc1,"Journal of the Chemical Society, Chemical Communications (1992), (14), 1027-9",143738-95-8,143738-98-1,"31250-06-3, 38721-52-7",,109-99-9,,,,,,,1,1,98,,,,,,,stereoselective,Reduction_carbonyl_to_alcohol,0.0,|R2CH-COR|R_acidic-H -> R2CH-OH | spectators: Ar-Alkyl|Ar-SO2NR2|R2CH-OR,high,0.75,0,
31-513-CAS-3198917,Reduction LAH (LiAlH4),76,,,CCCCCC(=O)c1ccco1>>CCCCC[C@@H](O)c1ccco1,"Chemistry - A European Journal (2000), 6(19), 3586-3594",1254708-71-8,1254708-75-2,"274-07-7, 7647-01-0",221529-26-6,"109-99-9, 7732-18-5",,,,,,,3,1,76,,,,,,,stereoselective,Reduction_carbonyl_to_alcohol,0.0,|Ar-COR|R_acidic-H -> R2CH-OH | spectators: Furan|HeteroAr-H,high,0.75,0,
31-513-CAS-3408432,Reduction LAH (LiAlH4),92,,,CCC1(CC)CC(OC)CC(CC)(CC)N1[O].CC(C)C(Br)c1ccc(C=O)cc1>>CCC1(CC)CC(OC)CC(CC)(CC)N1OC(c1ccc(CO)cc1)C(C)C,"Angewandte Chemie, International Edition (2007), 46(27), 5231-5233",127-41-3,1312753-54-0,"7440-50-8, 16853-85-3, 1310-73-2","34946-82-2, 72914-19-3","71-43-2, 109-99-9, 7732-18-5",,,,,,,3,1,92,,,,,,,,Reduction_carbonyl_to_alcohol,0.0,|Ar-CHO|R2CH-Br -> Bn-OH | spectators: Ar-Alkyl|R2CH-OR|R3C-NR2 | events: LGDisp+C-O,high,0.85,1,
31-513-CAS-3537984,Reduction LAH (LiAlH4),78,,5.0,CC(=O)C(C)C>>CC(C)[C@H](C)O,"Collection of Czechoslovak Chemical Communications (1965), 30(5), 1684-92",58-22-0,1232-16-2,,,60-29-7,,,,,,,1,1,78,,,,,,,"Classification: Reduction; # Conditions: LiAlH4 Et2O; (-)-PhCHOHC(NHMe)Me; Rf 20mn Rf 5h; # Comments: product S(+) isomer, 13.7% optical yield",Reduction_carbonyl_to_alcohol,0.0,|R2CH-COR|R_acidic-H -> R2CH-OH,high,0.75,0,
31-513-CAS-3539674,Reduction LAH (LiAlH4),89,,,CC(=O)c1ccc2c(c1)C1c3ccccc3C3c4ccccc4C2C31C>>CC(O)c1ccc2c(c1)C1c3ccccc3C3c4ccccc4C2C31C,"Angewandte Chemie, International Edition (2015), 54(46), 13764-13768",109459-28-1,109459-30-5,"16853-85-3, 7732-18-5",,"109-99-9, 60-29-7",,,,,,,2,1,89,,,,,,,,Reduction_carbonyl_to_alcohol,0.0,|Ar-COR|R_acidic-H -> R2CH-OH | spectators: Ar-Alkyl,high,0.75,0,
31-513-CAS-3552190,Reduction LAH (LiAlH4),94,,,CC(C)C(=O)c1ccccc1>>CC(C)[C@H](O)c1ccccc1,"Tetrahedron Letters (2006), 47(4), 463-465",611-70-1,34857-28-8,"108-01-0, 16853-85-3, 380414-65-3, 7732-18-5",,60-29-7,,,,,,,3,1,94,,,,,,,"stereoselective, 88% ee, in-situ generated reagent",Reduction_carbonyl_to_alcohol,0.0,|Ar-COR|R_acidic-H -> R2CH-OH,high,0.75,0,
31-513-CAS-3569776,Reduction LAH (LiAlH4),100,,,CCOC(=O)[C@@H]1[C@H](c2ccccc2)OC(=O)[C@]1(F)C(=O)c1ccccc1>>CCOC(=O)[C@@H]1[C@H](c2ccccc2)OC(=O)[C@]1(F)[C@H](O)c1ccccc1,"Journal of Organic Chemistry (2015), 80(16), 7946-7960",108-22-5,849693-23-8,"1191-15-7, 304-59-6",,"109-99-9, 110-54-3, 7732-18-5",,,,,,,2,1,100,,,,,,,stereoselective,Reduction_carbonyl_to_alcohol,0.0,|Ar-COR -> R2CH-OH | spectators: Ar-Alkyl|R2CH-CO2R|R3C-CO2R|R3C-F|R_acidic-H,high,0.75,0,
31-513-CAS-3608193,Reduction LAH (LiAlH4),100,,,COc1cccc(C(=O)c2cc(Cl)ccc2N)c1OC>>COc1cccc([C@@H](O)c2cc(Cl)ccc2N)c1OC,"Bulletin of the Chemical Society of Japan (1999), 72(5), 1109-1113",5293-97-0,6335-15-5,"172467-86-6, 16949-15-8, 1310-73-2",,"109-99-9, 7732-18-5",,,,,,,3,1,100,,,,,,,stereoselective,Reduction_carbonyl_to_alcohol,0.0,|Ar-COR -> R2CH-OH | spectators: Ar-Cl|Ar-NH2|Ar-OR,high,0.75,0,
31-513-CAS-3780308,Reduction LAH (LiAlH4),70,,,CC#Cc1ccc2c(c1)-c1cc(C#CC)ccc1C2(C=O)C(=O)OC>>CC#Cc1ccc2c(c1)-c1cc(C#CC)ccc1C2(CO)CO,"Angewandte Chemie, International Edition (2016), 55(5), 1737-1741",72369-68-7,108182-73-6,16853-85-3,,,,,,,,,1,1,70,,,,,,,alternative preparation shown,Reduction_ester_to_alcohol,0.0,|R3C-CHO|R3C-CO2R -> RCH2-OH | bond_broken: C-O | spectators: Alkyl-Alkynyl|Ar-Alkyl|Ar-Alkynyl|Ar-Ar,high,1.0,0,
31-513-CAS-3796160,Reduction LAH (LiAlH4),51,,,CC1(C)CC2(CCO1)N1CC3(C)CN2CC(C)(C1)C3=O>>CC1(C)CC2(CCO1)N1CC3(C)CN2CC(C)(C1)C3O,"Chemistry of Heterocyclic Compounds (New York, NY, United States)(Translation of Khimiya Geterotsiklicheskikh Soedinenii) (2003), 39(6), 767-770",614763-01-8,614761-72-7,16940-66-2,,"60-29-7, 67-56-1",,,,,,,1,1,51,,,,,,,,Reduction_carbonyl_to_alcohol,0.0,|R3C-COR -> R2CH-OH | spectators: R3C-NR2|RCH2-NR2|RCH2-OR,high,0.75,0,
31-513-CAS-3801749,Reduction LAH (LiAlH4),74,,,CC(=O)CC(C)C>>CC(C)CC(C)O,"Synthesis (1983), (5), 387-8",894430-89-8,1229235-61-3,"7631-86-9, 16853-85-3",,,,,,,,"General/Typical Procedure: Reduction of Benzaldehyde; Typical Procedure: To the freshly prepared reagent, dry n-hexane (10 ml) and then benzaldehyde (106 mg, 1.0 mmol) are added under an atmosphere of nitrogen. After stirring for 3 h at 25 °C (at the reflux temperature in the cases of esters), the excess reagent is quenched with a saturated aqueous solution of ammonium chloride (0.3 ml): the mixture is filtered and the silica gel washed thoroughly with diethyl ether (10 ml). The filtrate and the washings are combined and the solvent is removed. Without further purification. Product: 2d, Yield: 74%, Substrate: 1d, Amounts used 1: 1.0 mmol, LiAlH4: 3.0 mmol, SiO2: 1.0 g, Solvent: n-hexane (10). b.p. Found: 130°C/734 torr, reported: 133°C/760 torr.",1,1,74,,,,,,,,Reduction_carbonyl_to_alcohol,0.0,|RCH2-COR|R_acidic-H -> R2CH-OH,high,0.75,0,
31-513-CAS-3820557,Reduction LAH (LiAlH4),87,,,CC(=O)c1c(C)noc1C>>Cc1noc(C)c1C(C)O,"Synthesis (1983), (5), 413-14",601520-16-5,1868094-05-6,16853-85-3,,,,,,,,"4-acetyl-3,5-dimethylisoxazole (1f) on reaction with lithium aluminium hydride. 4-(1-hydroxyethyl)-3,5-dimethylisoxazole, yield: 87%. b.p. 90-92/1 °C/torr.",1,1,87,,,,,,,,Reduction_carbonyl_to_alcohol,0.0,|Ar-COR|R_acidic-H -> R2CH-OH | spectators: Ar-Alkyl,high,0.75,0,
31-513-CAS-3913752,Reduction LAH (LiAlH4),100,,,CC1CCCCC1=O>>CC1CCCCC1O,"Bulletin of the Korean Chemical Society (2008), 29(12), 2379-2382",104-88-1,873-76-7,"1174761-63-7, 7647-01-0",,"109-99-9, 7732-18-5",,,,,,,2,1,100,,,,,,,"stereoselective, trans:cis = 57:43",Reduction_carbonyl_to_alcohol,0.0,|RCH2-COR|R_acidic-H -> R2CH-OH,high,0.75,0,
31-513-CAS-3982534,Reduction LAH (LiAlH4),70,,,CCCCC(CCC)C(=O)CC(=O)c1ccc(F)cc1>>CCCCC(CCC)C(O)CC(=O)c1ccc(F)cc1,"Tetrahedron Letters (2012), 53(35), 4651-4653",1343235-55-1,1394051-55-8,"4039-32-1, 16853-85-3",,"109-99-9, 7732-18-5",,,,,,,3,1,70,,,,,,,chemoselective,Reduction_carbonyl_to_alcohol,0.0,|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: Ar-COR|Ar-F,high,0.75,0,
31-513-CAS-4049758,Reduction LAH (LiAlH4),100,,,CC(N=C(C(=O)c1ccccc1)c1ccccc1)c1ccccc1>>CC(NC(c1ccccc1)C(O)c1ccccc1)c1ccccc1,"Anales de Quimica, Serie C: Quimica Organica y Bioquimica (1982), 78(2), 278-9",68100-24-3,71690-12-5,16853-85-3,,,,,,,,,1,1,100,,,,,,,,Reduction_imine_to_amine / Reduction_carbonyl_to_alcohol,0.0,|Ar-C=N|Ar-COR -> R2CH-NHR | spectators: Ar-Alkyl | reaction_types: Reduction_imine_to_amine+Reduction_carbonyl_to_alcohol,medium,0.6,1,
31-513-CAS-4154506,Reduction LAH (LiAlH4),74,,,CC1(C)[C@H]2C[C@@H]3O[C@H]([C@](C)(O)c4ccccc4)OC[C@H]3[C@@H]1C2>>C[C@](O)(CO)c1ccccc1,"Tetrahedron: Asymmetry (2007), 18(23), 2727-2737",1021177-03-6,2406-22-6,"104-15-4, 16853-85-3",,"75-05-8, 7732-18-5, 60-29-7",,,,,,,2,1,74,,,,,,,,Unknown,0.0,|R2CH-OR|RCH2-OR -> RCH2-OH | bond_broken: C-O | spectators: Ar-Alkyl|R3C-OH,high,1.0,0,
31-513-CAS-4330938,Reduction LAH (LiAlH4),97,,,O=Cc1ccc(Cl)cc1.Clc1ccc(/C=N/c2ccccc2)cc1>>OCc1ccc(Cl)cc1.Clc1ccc(CNc2ccccc2)cc1,"Organic Letters (2014), 16(9), 2558-2561",126536-31-0,"25271-14-1, 25271-15-2",1333-74-0,3375-31-3,67-56-1,,,,,,"General/Typical Procedure: 3.4 Representative procedure for the reduction a 1 : 1 mixture of imine (1a) and aldehyde (2a) using Pd(OAc)2. In dry methanol (5 mL) were added 5 mol% Pd(OAc)2, imine 1a (0.5 mmol), and aldehyde 2a (0.5 mmol) successively at room temperature. The reaction mixture was stirred at room temperature under hydrogen atmosphere (pressure 10 bar) for 5 h. Later, the solution was filtered and filtrate was evaporated to afford crude product, which was purified by silica gel column chromatography using a 20 : 1 mixture of pet ether and ethyl acetate as an eluent to give pure product. N-(4-chlorobenzyl)aniline (3d). Yield 81%. 4-chlorobenzyl alcohol (4b). Yield 97%. Reactant: 1d, 2b. 3d: 1H NMR (400 MHz, CDCl3) δ 7.33-7.30 (m, 2H), 7.22-7.14 (m, 2H), 7.03-6.99 (m, 2H), 6.73-6.60 (m, 3H), 4.28 (s, 2H), 3.99 (bs, 1H). 4b: 1H NMR (400 MHz, CDCl3) δ 7.30 (s, 2H), 7.04-7.00 (m, 2H), 4.61 (s, 2H).",1,1,97,81,,,,,,"chemoselective, reduction with nanoporous Au catalyst favors C=N bond reduction",Reduction_imine_to_amine / Reduction_carbonyl_to_alcohol,0.0,|Ar-C=N|Ar-CHO -> Ar-NHR|Bn-NHR | spectators: Ar-Cl | reaction_types: Reduction_imine_to_amine+Reduction_carbonyl_to_alcohol,high,0.75,0,
