reaction_id,reaction_type,yield_pct,temperature_c,time_h,reaction_smiles,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,notes,predicted_reaction_type,predicted_reaction_confidence,predicted_reaction_key,predicted_reaction_key_quality_level,predicted_reaction_key_quality_score,predicted_mapping_warning,prediction_error
31-339-CAS-16193698,Wittig reaction,74,,,O=Cc1cccs1.CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>O=C(O)/C=C/c1cccs1.O=C(O)/C=C\c1cccs1,"International Journal of Organic Chemistry (2016), 6(2), 126-141","5034-74-2, 1675220-14-0","2095848-24-9, 2173198-01-9","1310-73-2, 7647-01-0",,7732-18-5,,,,,,,2,1,74,2,,,,,,"stereoselective, Wittig reaction (stage 1)",Wittig_reaction,0.0,|Alkyl-H|Ar-CHO|Ar-H -> Alkenyl-CO2H|Ar-Alkenyl | spectators: HeteroAr-H|Thiophene | events: EsterHyd+C-O+C-S+C-C,medium,0.7,1,
31-339-CAS-16193741,Wittig reaction,92,,,O=Cc1c2ccccc2cc2ccccc12.CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>CCOC(=O)/C=C/c1c2ccccc2cc2ccccc12,"International Journal of Organic Chemistry (2016), 6(2), 126-141","89-98-5, 2925227-94-5",2925228-03-9,,,,,,,,,,1,1,92,,,,,,,"stereoselective, Wittig reaction, no solvent, incremental addition of phosphorane",Wittig_reaction,0.0,|Alkyl-H|Ar-CHO|Ar-H -> Alkenyl-CO2R|Ar-Alkenyl,high,0.85,1,
31-339-CAS-16306169,Wittig reaction,82,,,CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.CCOP(=O)(OCC)C(=O)c1ccc(COC)o1>>O=P(c1ccccc1)(c1ccccc1)c1ccccc1.CCOC(=O)/C=C(\c1ccc(COC)o1)P(=O)(OCC)OCC,"Russian Journal of General Chemistry (2016), 86(8), 1864-1870","589-18-4, 1099-45-2","24393-49-5, 97585-04-1",,,71-43-2,,,,,,,1,1,,82,,,,,,"stereoselective, Wittig reaction",Event:C-C,0.0,|Alkyl-H -> Alkenyl-CO2R|Ar-Alkenyl | spectators: Ar-H|Bn-OR|Furan|HeteroAr-H,high,0.85,1,
31-339-CAS-16307468,Wittig reaction,89,,,CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.CCOP(=O)(OCC)C(=O)c1cc(COC)c(C)o1>>O=P(c1ccccc1)(c1ccccc1)c1ccccc1.CCOC(=O)/C=C(\c1cc(COC)c(C)o1)P(=O)(OCC)OCC,"Russian Journal of General Chemistry (2016), 86(8), 1864-1870","16588-34-4, 28118-80-1","2044270-68-8, 2044270-79-1",,,71-43-2,polymer-supported,,,,,,1,1,,89,,,,,,"stereoselective, Wittig reaction",Event:C-C,0.0,|Alkyl-H -> Alkenyl-CO2R|Ar-Alkenyl | spectators: Ar-Alkyl|Ar-H|Bn-OR|Furan|HeteroAr-H,high,0.85,1,
31-339-CAS-16307470,Wittig reaction,82,,,CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.CCOP(=O)(OCC)C(=O)c1ccoc1COC>>O=P(c1ccccc1)(c1ccccc1)c1ccccc1.CCOC(=O)/C=C(\c1ccoc1COC)P(=O)(OCC)OCC,"Russian Journal of General Chemistry (2016), 86(8), 1864-1870","1779-49-3, 837368-26-0","791-28-6, 873536-91-5",,,71-43-2,,,,,,,1,1,,82,,,,,,"stereoselective, Wittig reaction",Event:C-C,0.0,|Alkyl-H -> Alkenyl-CO2R|Ar-Alkenyl | spectators: Ar-H|Bn-OR|Furan|HeteroAr-H,high,0.85,1,
31-339-CAS-16307471,Wittig reaction,82,,,CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.CCOP(=O)(OCC)C(=O)c1cocc1COC>>O=P(c1ccccc1)(c1ccccc1)c1ccccc1.CCOC(=O)/C=C(\c1cocc1COC)P(=O)(OCC)OCC,"Russian Journal of General Chemistry (2016), 86(8), 1864-1870","1099-45-2, 6971-51-3","24393-55-3, 1001022-76-9",,,71-43-2,,,,,,,1,1,,82,,,,,,"stereoselective, Wittig reaction",Event:C-C,0.0,|Alkyl-H -> Alkenyl-CO2R|Ar-Alkenyl | spectators: Ar-H|Bn-OR|Furan|HeteroAr-H,high,0.85,1,
31-339-CAS-16335578,Wittig reaction,83,,,CC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.CSC(=O)C(=O)/C=C/c1cccc2ccccc12>>CSC(=O)C(/C=C/c1cccc2ccccc12)=C/C(C)=O,"Advanced Synthesis & Catalysis (2016), 358(20), 3212-3230","122069-57-2, 1784701-69-4",1784701-64-9,,,109-99-9,,,,,,,1,1,83,,,,,,,"stereoselective, Wittig olefination",Wittig_reaction,0.0,|Alkyl-COR -> Alkenyl-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O; C-P | spectators: Alkenyl-COR|Ar-Alkenyl|R_acidic-H,high,1.0,0,
31-339-CAS-16363979,Wittig reaction,82,,,O=CC=P(c1ccccc1)(c1ccccc1)c1ccccc1.C[C@H]1OC(=O)C=C1O.CC(C)(C)OC(=O)C=O>>C[C@H]1OC(=O)/C(=C(O)\C=C\C(=O)OC(C)(C)C)C1=O,"Synthesis (2016), 48(24), 4564-4568","2715044-81-6, 993-88-4, 50-00-0",2878543-52-1,"865-47-4, 7646-93-7, 144-55-8",,"109-99-9, 75-09-2, 7732-18-5",,,,,,,5,1,82,,,,,,,"stereoselective, Wittig olefination",Event:C-C,0.0,|Alkyl-H|Ar-H -> Alkenyl-Alkenyl|Alkenyl-COR|R_acidic-H | spectators: Alkenyl-CO2R|Alkenyl-OH,high,0.85,1,
31-339-CAS-16420570,Wittig reaction,87,,,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].O=Cc1ccc(OS(=O)(=O)C(F)(F)F)c(OCc2ccccc2)c1>>C=Cc1ccc(OS(=O)(=O)C(F)(F)F)c(OCc2ccccc2)c1,"European Journal of Organic Chemistry (2016), 2016(34), 5738-5746","2750326-32-8, 4894-75-1",3047270-20-9,7646-69-7,,109-99-9,,,,,,,1,1,87,,,,,,,Wittig reaction,Wittig_reaction,0.0,|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl_terminal | spectators: Ar-OR|Ar-OTf|Bn-OR,high,0.85,1,
31-339-CAS-16435698,Wittig reaction,90,,,C=C(C)[C@@H]1CCC(C)=C1C=O.C=CCC(C(=O)OC)=P(c1ccccc1)(c1ccccc1)c1ccccc1>>C=CC/C(=C\C1=C(C)CC[C@H]1C(=C)C)C(=O)OC,"European Journal of Organic Chemistry (2016), 2016(35), 5881-5886","1099-45-2, 116096-91-4",949585-65-3,,,,,,,,,,1,1,90,,,,,,,"stereoselective, no solvent",Wittig_reaction,0.0,|Alkenyl-CHO|Alkenyl-H -> Alkenyl-Alkenyl|Alkenyl-CO2R | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O,high,1.0,0,
31-339-CAS-16481134,Wittig reaction,88,,,O=Cc1c(Cl)cccc1Cl.O=C1CC(=P(c2ccccc2)(c2ccccc2)c2ccccc2)C(=O)N1c1ccccc1>>O=C1C/C(=C\c2c(Cl)cccc2Cl)C(=O)N1c1ccccc1.O=C1C/C(=C/c2c(Cl)cccc2Cl)C(=O)N1c1ccccc1,"Phosphorus, Sulfur and Silicon and the Related Elements (2017), 192(1), 98-102","99-61-6, 28118-80-1","2044270-62-2, 2044270-71-3",,,108-88-3,polymer-supported,,,,,,1,1,88,2,,,,,,"stereoselective, Wittig reaction",Wittig_reaction,0.0,|Ar-CHO -> Ar-Alkenyl | spectators: Ar-Cl|Ar-NRCOR|RCH2-CONR2|R_acidic-H | events: C-N+C-O+C-C,high,0.85,1,
31-339-CAS-16568340,Wittig reaction,88,,,CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.COc1ccc(C=O)c([N+](=O)[O-])c1>>CCOC(=O)/C=C/c1ccc(OC)cc1[N+](=O)[O-],"European Journal of Organic Chemistry (2017), 2017(2), 271-277","1145-93-3, 86-81-7",134029-62-2,,,108-88-3,,,,,,,1,1,88,,,,,,,"stereoselective, Wittig reaction",Wittig_reaction,0.0,|Ar-CHO -> Alkenyl-CO2R|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-NO2|Ar-OR,high,1.0,0,
31-339-CAS-16568341,Wittig reaction,86,,,O=Cc1ccccc1[N+](=O)[O-].CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>CCOC(=O)/C=C/c1ccccc1[N+](=O)[O-].CCOC(=O)/C=C\c1ccccc1[N+](=O)[O-],"European Journal of Organic Chemistry (2017), 2017(2), 271-277","873-76-7, 1099-45-2","24393-52-0, 63757-30-2",,,108-88-3,,,,,,,1,1,86,9,,,,,,"stereoselective, Wittig reaction",Wittig_reaction,0.0,|Alkyl-H|Ar-CHO|Ar-H -> Alkenyl-CO2R|Ar-Alkenyl | spectators: Ar-NO2 | events: C-N+C-O+C-C,high,0.85,1,
31-339-CAS-16568357,Wittig reaction,90,,,CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.O=Cc1cc(Br)c(O)c(Br)c1O>>CCOC(=O)/C=C/c1cc(Br)c(O)c(Br)c1O,"European Journal of Organic Chemistry (2017), 2017(2), 271-277","1099-45-2, 2265918-67-8, 2265918-68-9",2265918-75-8,,,108-88-3,,,,,,,1,1,90,,,,,,,"stereoselective, Wittig reaction",Wittig_reaction,0.0,|Ar-CHO -> Alkenyl-CO2R|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-Br|Ar-OH,high,1.0,0,
31-339-CAS-16720321,Wittig reaction,85,,,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].COc1ccc(C=O)cc1OC>>C=Cc1ccc(OC)c(OC)c1,"Synthetic Communications (2017), 47(6), 581-589","1779-49-3, 120-14-9",6380-23-0,,69431-33-0,68-12-2,,,,,,,2,1,85,,,,,,,"optimization study, Wittig reaction, optimized on solvent, time, temperature, catalyst and its stoichiometry, inert in stage 1, Amberlite IR-400 (OH-) form used in stage 1",Wittig_reaction,0.0,|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl_terminal | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-OR,high,1.0,0,
31-339-CAS-16720325,Wittig reaction,83,,,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].COc1cc(C=O)ccc1O>>C=Cc1ccc(O)c(OC)c1,"Synthetic Communications (2017), 47(6), 581-589","2295763-92-5, 2295763-94-7, 2065-66-9",2295763-93-6,,69431-33-0,68-12-2,,,,,,,2,1,83,,,,,,,"Wittig reaction, inert in stage 1, Amberlite IR-400 (OH-) form used in stage 1",Wittig_reaction,0.0,|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl_terminal | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-OH|Ar-OR,high,1.0,0,
31-339-CAS-16720339,Wittig reaction,88,,,CCOC(=O)C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].CC(C)(C)OC(=O)N[C@H](C=O)Cc1ccccc1>>CCOC(=O)/C=C/[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,"Synthetic Communications (2017), 47(6), 581-589","867-13-0, 170489-31-3",1854128-62-3,,69431-33-0,68-12-2,,,,,,,2,1,88,,,,,,,"stereoselective, Wittig reaction, inert in stage 1, Amberlite IR-400 (OH-) form used in stage 1",Claisen_condensation / Wittig_reaction,0.0,|Ar-PR3+|Inorganic|R2CH-CHO|RCH2-CO2R|R_acidic-H -> Alkenyl-CO2R | spectators: Ar-Alkyl | reaction_types: Claisen_condensation+Wittig_reaction,high,0.85,1,
31-339-CAS-16720343,Wittig reaction,90,,,COc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Cl-].O=CC(=O)c1ccccc1>>COc1ccc(/C=C/C(=O)c2ccccc2)cc1,"Synthetic Communications (2017), 47(6), 581-589","15164-44-0, 58310-28-4",678188-95-9,,69431-33-0,68-12-2,,,,,,,2,1,90,,,,,,,"stereoselective, Wittig reaction, inert in stage 1, Amberlite IR-400 (OH-) form used in stage 1",Wittig_reaction,0.0,|Ar-Alkyl|Ar-COR|Ar-PR3+|Inorganic -> Alkenyl-COR|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-OR,high,1.0,0,
31-339-CAS-16784297,Wittig reaction,91,,,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].O=Cc1ccccc1C#CCOCC#Cc1ccccc1>>C=Cc1ccccc1C#CCOCC#Cc1ccccc1,"ACS Catalysis (2017), 7(2), 1101-1107","1779-49-3, 165105-99-7",2173053-15-9,"865-48-5, 12125-02-9",,"109-99-9, 7732-18-5",,,,,,,3,1,91,,,,,,,Wittig reaction,Wittig_reaction,0.0,|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl_terminal | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Alkyl-Alkynyl|Ar-Alkynyl|Propargyl-H|RCH2-OR,high,1.0,0,
31-339-CAS-16784306,Wittig reaction,85,,,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].O=Cc1cc(F)ccc1C#CCOCC#Cc1ccccc1>>C=Cc1cc(F)ccc1C#CCOCC#Cc1ccccc1,"ACS Catalysis (2017), 7(2), 1101-1107","1552-41-6, 18962-05-5",3038511-58-6,"865-48-5, 12125-02-9",,"109-99-9, 7732-18-5",,,,,,,3,1,85,,,,,,,Wittig reaction,Wittig_reaction,0.0,|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl_terminal | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Alkyl-Alkynyl|Ar-Alkynyl|Ar-F|Propargyl-H|RCH2-OR,high,1.0,0,
31-339-CAS-16784309,Wittig reaction,89,,,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].CC#CCOCC#Cc1ccccc1C=O>>C=Cc1ccccc1C#CCOCC#CC,"ACS Catalysis (2017), 7(2), 1101-1107","555-16-8, 1099-45-2",24393-61-1,"865-48-5, 12125-02-9",,"109-99-9, 7732-18-5",,,,,,,3,1,89,,,,,,,Wittig reaction,Wittig_reaction,0.0,|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl_terminal | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Alkyl-Alkynyl|Ar-Alkynyl|Propargyl-H|RCH2-OR,high,1.0,0,
31-339-CAS-16815063,Wittig reaction,83,,,O=Cc1ccc(Br)cc1.O=C1CC(=P(c2ccccc2)(c2ccccc2)c2ccccc2)C(=O)N1c1ccccc1>>O=C1C/C(=C\c2ccc(Br)cc2)C(=O)N1c1ccccc1.O=C1C/C(=C/c2ccc(Br)cc2)C(=O)N1c1ccccc1,"Phosphorus, Sulfur and Silicon and the Related Elements (2017), 192(1), 98-102","587-04-2, 1099-45-2","14290-89-2, 14473-90-6",,,108-88-3,,,,,,,1,1,83,5,,,,,,"stereoselective, Wittig reaction",Wittig_reaction,0.0,|Ar-CHO -> Ar-Alkenyl | spectators: Ar-Br|Ar-NRCOR|RCH2-CONR2|R_acidic-H | events: C-N+C-O+C-C,high,0.85,1,
31-339-CAS-16908228,Wittig reaction,83,,,O=CCCc1ccccc1.CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>CCOC(=O)/C=C/CCc1ccccc1.CCOC(=O)/C=C\CCc1ccccc1,"Organic Letters (2017), 19(6), 1414-1417","587-04-2, 28118-80-1","1661874-01-6, 2044270-76-8",,,108-88-3,polymer-supported,,,,,,1,1,83,4,,,,,,"stereoselective, Wittig reaction, conversion = 97%",Wittig_reaction,0.0,|Alkyl-H|Ar-H|RCH2-CHO|R_acidic-H -> Alkenyl-CO2R | spectators: Ar-Alkyl | events: C-O+C-C,high,0.85,1,
31-339-CAS-16931531,Wittig reaction,95,,,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[I-].CC1(C)O[C@H]2O[C@H]([C@H]3COC(C)(C)O3)C(=O)[C@H]2O1>>C=C1[C@H]2OC(C)(C)O[C@H]2O[C@@H]1[C@H]1COC(C)(C)O1,"Carbohydrate Research (2017), 44217-19","1439-36-7, 872471-05-1",2417799-07-4,"109-72-8, 12125-02-9",,"109-99-9, 110-54-3, 7732-18-5",,,,,,,3,1,95,,,,,,,"Wittig reaction, key step",Event:C-C,0.0,|Ar-PR3+|Inorganic|R2CH-COR|R_acidic-H -> [] | spectators: R2CH-OR|R3C-OR|RCH2-OR,high,0.85,1,
31-339-CAS-17150466,Wittig reaction,83,,,CCOP(=O)(C/C=C/C(=O)OC)OCC.O=Cc1cccc2nsnc12>>COC(=O)/C=C/C=C/c1cccc2nsnc12,"Beilstein Journal of Organic Chemistry (2016), 122739-2747","859-65-4, 2583787-17-9",3040332-55-3,"109-72-8, 12125-02-9",,"109-99-9, 7732-18-5",,,,,,,3,1,83,,,,,,,"stereoselective, Horner-Wadsworth-Emmons reaction",Wittig_reaction,0.0,|Ar-CHO -> Alkenyl-Alkenyl|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Alkenyl-CO2R|HeteroAr-H,high,1.0,0,
31-339-CAS-17186472,Wittig reaction,85,,,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[I-].COC(=O)c1ccc(C=O)cc1>>C=Cc1ccc(C(=O)OC)cc1,"Comptes Rendus Chimie (2017), 20(8), 841-849","5717-37-3, 2081124-14-1",2081124-06-1,584-08-7,,110-71-4,,,,,,,2,1,85,,,,,,,Wittig reaction,Wittig_reaction,0.0,|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl_terminal | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-CO2R,high,1.0,0,
31-339-CAS-17339812,Wittig reaction,90,,,O=Cc1ccncc1.O=CC=P(c1ccccc1)(c1ccccc1)c1ccccc1>>O=C/C=C/c1ccncc1,"European Journal of Organic Chemistry (2017), 2017(26), 3787-3794","100-52-7, 208399-68-2",1892561-34-0,,,,,,,,,,1,1,90,,,,,,,"stereoselective, literature preparation, Wittig reaction, no experimental detail",Wittig_reaction,0.0,|Ar-CHO -> Alkenyl-CHO|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: HeteroAr-H|Pyridine,high,1.0,0,
31-339-CAS-17851596,Wittig reaction,24,,,O=Cc1ccc2ccccc2n1.[Br-].c1ccc([P+](Cc2ccc3c(c2)OCO3)(c2ccccc2)c2ccccc2)cc1>>C(=C/c1ccc2ccccc2n1)\c1ccc2c(c1)OCO2.C(=C\c1ccc2ccccc2n1)\c1ccc2c(c1)OCO2,"Tetrahedron Letters (2017), 58(33), 3311-3315","459-57-4, 1799428-52-6","1799428-76-4, 1799428-95-7",1310-73-2,,"75-09-2, 7732-18-5",,,,,,,1,1,24,71,,,,,,"stereoselective, Wittig olefination, alternate preparation gave lower yield",Wittig_reaction,0.0,|Ar-Alkyl|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | spectators: Ar-OR|HeteroAr-H|Quinoline | events: Ann+C-N+C-O+C-C,medium,0.7,1,
31-339-CAS-17869073,Wittig reaction,81,,,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[I-].COc1cccc(C=O)c1OC>>C=Cc1cccc(OC)c1OC,"Synthesis (2017), 49(23), 5217-5223","14987-96-3, 72391-41-4",1773530-53-2,"865-47-4, 12125-02-9",,"109-99-9, 7732-18-5",,,,,,,3,1,81,,,,,,,Wittig reaction,Wittig_reaction,0.0,|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl_terminal | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-OR,high,1.0,0,
31-339-CAS-18077017,Wittig reaction,86,,,C[C@H](CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)C[C@@H](C)CO.CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>CCOC(=O)/C=C/[C@H](C)C[C@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,"Tetrahedron: Asymmetry (2015), 26(17), 885-890","5717-37-3, 1884560-31-9",1636898-32-2,7529-22-8,114615-82-6,"75-09-2, 71-43-2",,,,,,,2,1,86,,,,,,,"stereoselective, Ley-Griffith oxidation (stage 1), molecular sieves used (stage 1), Wittig reaction (stage 2), key step (stage 2)",Event:C-C,0.0,|Alkyl-H|Ar-H|RCH2-OH -> Alkenyl-CO2R | spectators: Alkyl-Si*|Ar-Si*,high,0.85,1,
31-339-CAS-18106210,Wittig reaction,80,,,O=Cc1ccc([N+](=O)[O-])cc1.CCCCP(=CC(=O)OCC(C)C)(CCCC)CCCC>>CC(C)COC(=O)/C=C/c1ccc([N+](=O)[O-])cc1,"Heteroatom Chemistry (2015), 26(3), 194-198","487-89-8, 1439-36-7",57598-80-8,,,"60-29-7, 71-43-2",,,,,,,1,1,80,,,,,,,"stereoselective, Wittig reaction",Wittig_reaction,0.0,|Alkyl-H|Ar-CHO -> Alkenyl-CO2R|Ar-Alkenyl | spectators: Ar-NO2,high,0.85,1,
31-339-CAS-18204286,Wittig reaction,81,,,CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.O=C1SC2=Nc3cccc4cccc(c34)N2C1=O>>CCOC(=O)/C=c1\sc2nc3cccc4cccc(c43)n2c1=O,"Tetrahedron (2015), 71(25), 4312-4323","88738-78-7, 2853540-97-1",2853540-93-7,,,108-88-3,,,,,,,1,1,81,,,,,,,"regioselective, stereoselective, Wittig reaction",Event:C-C,0.0,|Ar-NRCOR -> HeteroAr-H|Pyrimidine|Thiazole | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O,high,1.0,0,
31-339-CAS-18353887,Wittig reaction,95,,,CCCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].CCOC(=O)CCCCCCC=O>>CCCCCCCCC/C=C\CCCCCCC(=O)OCC,"ACS Chemical Neuroscience (2017), 8(9), 1949-1959","56893-09-5, 118994-84-6",3028732-23-9,"1070-89-9, 12125-02-9",,"109-99-9, 7732-18-5",DNA tagged,DNA tagged,,,,,3,1,95,,,,,,,"stereoselective, Wittig reaction, literature preparation",Event:C-C,0.0,|Ar-PR3+|Inorganic|RCH2-CHO|R_acidic-H -> [] | spectators: RCH2-CO2R,high,0.85,1,
31-339-CAS-18353890,Wittig reaction,95,,,CCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].COC(=O)CCCCCCCCC=O>>CCCCC/C=C\CCCCCCCCC(=O)OC,"ACS Chemical Neuroscience (2017), 8(9), 1949-1959","1779-49-3, 67-47-0",59288-24-3,"1070-89-9, 12125-02-9",,"109-99-9, 7732-18-5",,,,,,,3,1,95,,,,,,,"stereoselective, Wittig reaction, literature preparation",Event:C-C,0.0,|Ar-PR3+|Inorganic|RCH2-CHO -> [] | bond_formed: C-C | bond_broken: C-P; C-O | spectators: RCH2-CO2R|R_acidic-H,high,1.0,0,
31-339-CAS-18353892,Wittig reaction,95,,,CCCCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].CCOC(=O)CCCC=O>>CCCCCCCCCC/C=C\CCCC(=O)OCC,"ACS Chemical Neuroscience (2017), 8(9), 1949-1959","105-07-7, 56893-09-5",2659260-55-4,"1070-89-9, 12125-02-9",,"109-99-9, 7732-18-5",DNA tagged,DNA tagged,,,,,3,1,95,,,,,,,"stereoselective, Wittig reaction, literature preparation",Event:C-C,0.0,|Ar-PR3+|Inorganic|RCH2-CHO|R_acidic-H -> [] | spectators: RCH2-CO2R,high,0.85,1,
31-339-CAS-18353893,Wittig reaction,95,,,CCCCCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].COC(=O)CCC=O>>CCCCCCCCCCC/C=C\CCC(=O)OC,"ACS Chemical Neuroscience (2017), 8(9), 1949-1959","454-89-7, 3028732-48-8",3028731-73-6,"1070-89-9, 12125-02-9",,"109-99-9, 7732-18-5",DNA tagged,DNA tagged,,,,,3,1,95,,,,,,,"stereoselective, Wittig reaction, literature preparation",Event:C-C,0.0,|Ar-PR3+|Inorganic|RCH2-CHO|R_acidic-H -> [] | spectators: RCH2-CO2R,high,0.85,1,
31-339-CAS-18522802,Wittig reaction,100,,,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].O=C/C=C/c1ccccc1>>C=C/C=C/c1ccccc1,"Green Chemistry (2018), 20(6), 1213-1217",81845-45-6,81845-46-7,"109-72-8, 12125-02-9",,"109-99-9, 110-54-3, 7732-18-5",,,,,,,3,1,100,,,,,,,Wittig reaction,Wittig_reaction,0.0,|Alkenyl-CHO|Ar-PR3+|Inorganic -> Alkenyl-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-Alkenyl,high,1.0,0,
31-339-CAS-18522809,Wittig reaction,90,,,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].O=C/C=C/c1ccco1>>C=C/C=C/c1ccco1,"Green Chemistry (2018), 20(6), 1213-1217","643-79-8, 1779-49-3",91-14-5,"109-72-8, 12125-02-9",,"109-99-9, 110-54-3, 7732-18-5",,,,,,,3,1,90,,,,,,,Wittig reaction,Wittig_reaction,0.0,|Alkenyl-CHO|Ar-PR3+|Inorganic -> Alkenyl-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-Alkenyl|Furan|HeteroAr-H,high,1.0,0,
31-339-CAS-18522822,Wittig reaction,97,,,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].O=C/C(=C/c1ccccc1)c1ccccc1>>C=C/C(=C/c1ccccc1)c1ccccc1,"Green Chemistry (2018), 20(6), 1213-1217","25361-54-0, 1032231-24-5",2179098-78-1,"109-72-8, 12125-02-9",,"109-99-9, 110-54-3, 7732-18-5",,,,,,,3,1,97,,,,,,,"stereoselective, Wittig reaction",Wittig_reaction,0.0,|Alkenyl-CHO|Ar-Alkenyl|Ar-PR3+|Inorganic -> Alkenyl-Alkenyl,high,0.85,1,
31-339-CAS-18525380,Wittig reaction,70,,,CCCCOC(=O)C=C(C)C=O.COc1cc(C)c(/C=C/C(C)=C/C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c(C)c1C.[Br-]>>CCCCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C,"India, IN2014MU02968 A 2016-03-25","859-65-4, 3078133-94-2",3078133-52-2,"497-19-8, 7553-56-2",,"108-88-3, 7732-18-5",,,,,,,3,1,70,,,,,,,"stereoselective, Wittig reaction",Wittig_reaction,0.0,|Alkenyl-CHO|Ar-PR3+|Inorganic -> Alkenyl-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O; C-P | spectators: Alkenyl-Alkenyl|Alkenyl-CO2R|Ar-Alkenyl|Ar-Alkyl|Ar-OR,high,1.0,0,
