reaction_id,reaction_type,yield_pct,temperature_c,time_h,reaction_smiles,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,notes,predicted_reaction_type,predicted_reaction_confidence,predicted_reaction_key,predicted_reaction_key_quality_level,predicted_reaction_key_quality_score,predicted_mapping_warning,prediction_error
31-313-CAS-3248779,Reductive_amination,79,,,O=C1CCCCC1.N#Cc1ccc(OC2CCNCC2)cc1>>N#Cc1ccc(OC2CCN(C3CCCCC3)CC2)cc1,"Journal of Medicinal Chemistry (2005), 48(6), 2229-2238","3034-50-2, 82333-41-3",1041867-81-5,"64-19-7, 56553-60-7, 1310-73-2",,"75-09-2, 7732-18-5",,,,,,"General/Typical Procedure: General Procedure for Reductive Amination (Method A). A solution of amine (1 equiv), the carbonyl analogue (1.2 equiv), and acetic acid (1 equiv) in CH2Cl2 (0.1 M) was treated with NaBH(OAc)3 (1.6 equiv). After 16 h, the resulting mixture was treated with 10% sodium hydroxide (5 mL), and the mixture was extracted with CH2Cl2 (3 × 10 mL). The combined organic phases were dried over sodium sulfate and evaporated. Chromatography of the residue (1-7% 2M methanolic ammonia/ CH2Cl2) provided the desired product. 4-(1-Cyclohexyl-piperidin-4-yloxy)-benzonitrile (11j). Prepared according to Method A (79%). 1H NMR (400 MHz) δ 7.56 (d, J = 8.8 Hz, 2H), 6.93 (d, J = 8.8 Hz, 2H), 4.37 (m, 1H), 2.84 (m, 2H), 2.47 (m, 2H), 2.32 (br, 1H), 2.01 (br, 2H), 1.89-1.77 (m, 6H), 1.63 (m, 1H), 1.30-1.17 (m, 4H), 1.10 (m, 1H); 13C NMR (125 MHz) δ 161.0, 133.9, 119.2, 116.1, 103.4, 73.6, 63.6, 45.9, 31.1, 28.8, 26.2, 25.9; MS m/z 285.1 (M + H+); Anal. (C18H24N2O) C, H, N.",2,1,79,,,,,,,,Reductive_amination,0.0,|RCH2-COR|RCH2-NHR|R_acidic-H -> R2CH-NR2|RCH2-NR2 | spectators: Ar-CN|Ar-OR,high,0.85,1,
31-313-CAS-3321470,Reductive_amination,61,,,NCc1ccccc1.COC(=O)C[C@@H](OCC=O)C(=O)OC>>COC(=O)C[C@H]1OCCN(Cc2ccccc2)C1=O,"Bioorganic & Medicinal Chemistry (2002), 10(6), 1829-1839","116-09-6, 224178-67-0",397277-64-4,16940-66-2,,67-56-1,,,,,,,2,1,61,,,,,,,mol. sieves used,Claisen_condensation,0.0,|Bn-NH2|R2CH-CO2R|RCH2-CHO -> Alkyl-NRCOR|R2CH-CONR2 | bond_formed: C-N; C-N | bond_formed_labeled: C-N; C-N | bond_broken: C-O | spectators: RCH2-CO2R|RCH2-OR|R_acidic-H | events: Ann+C-N,high,0.85,0,
31-313-CAS-3502657,Reductive_amination,74,,,COC(=O)[C@H](CNC(=O)OC(C)(C)C)NCC(=O)C1(C)CC1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C>>COC(=O)[C@@H]1CN(C(=O)OC(C)(C)C)C(C2(C)CC2)CN1C(=O)OC(C)(C)C,"Bioorganic & Medicinal Chemistry Letters (2005), 15(8), 1993-1996","99-88-7, 767341-91-3",3065239-48-4,"76-05-1, 56553-60-7, 121-44-8",,"75-09-2, 64-19-7, 107-06-2",,,,,,,3,1,74,,,,,,,,Multi-Event:Ann+C-N,0.0,|Inorganic|R2CH-NHR|RCH2-COR|RCH2-NHR|R_acidic-H -> [] | spectators: R2CH-CO2R | events: Ann+C-N,medium,0.7,1,
31-313-CAS-3698499,Reductive_amination,,,,CC(C)(C)OC(=O)NCCC=O.Cc1nsc2nc(C(N)C(C)C)n(Cc3ccc(F)cc3)c(=O)c12>>Cc1nsc2nc(C(NCCCNC(=O)OC(C)(C)C)C(C)C)n(Cc3ccc(F)cc3)c(=O)c12,"Journal of Medicinal Chemistry (2011), 54(19), 6734-6750","58885-60-2, 876191-33-2",876191-35-4,56553-60-7,64-19-7,75-09-2,,,,,,"General/Typical Procedure: METHOD 103. tert-Butyl N-[3-[[1-(5-benzyl-3-methyl-4-oxo-[1,2]thiazolo[5,4-d]pyrimidin-6-yl)-2-methylpropyl]amino]propyl]carbamate. To a solution of 6-(1-amino-2-methylpropyl)-5-benzyl-3-methyl-[1,2]thiazolo[4,5-e]pyrimidin-4-one (method 102) in DCM (30 mL), 4 Å molecular sieves (5 g) was added followed by tert-butyl N-(3-oxopropyl)carbamate (1.2 eq) and the reaction mixture was stirred at r.t. for 3 h. After the complete disappearance of the starting amine, a catalytic amount of acetic acid was added to the reaction followed by sodium triacetoxyborohydride (1.2 eq) and the reaction mixture was stirred at r.t. overnight. The reaction mixture was filtered and the residue was washed with DCM and the filtrate was washed with water (100 mL), brine (100 mL) and concentrated. tert-butyl N-[3-[[1-[5-[(4-fluorophenyl)methyl]-3-methyl-4-oxo-[1,2]thiazolo[5,4-d]pyrimidin-6-yl]-2-methylpropyl]amino]propyl]carbamate. m/z 504 (MH+).",2,1,,,,,,,,molecular sieves used (4A),Reductive_amination,0.0,|R2CH-NH2|RCH2-CHO|R_acidic-H -> R2CH-NHR|RCH2-NHR | spectators: Alkyl-AromN|Ar-Alkyl|Ar-F|Pyrimidine,high,0.85,1,
31-313-CAS-3731452,Reductive_amination,63,,,CN.Cc1[nH]c2ccccc2c1C=O>>CNCc1c(C)[nH]c2ccccc12,"Journal of Medicinal Chemistry (2003), 46(9), 1627-1635","74-89-5, 4363-93-3",157610-83-8,16940-66-2,,"67-56-1, 64-17-5",,,,,,"General/Typical Procedure: 1,2-Dimethyl-3-(methylaminomethyl)-1H-indole (25). To a solution of 1,2-dimethyl-1H-indole-3-carboxaldehyde (24) (13.0 g, 75.0 mmol) in MeOH (200 mL) was added a solution of 2.0 M CH3NH2 in MeOH (113 mL, 225.0 mmol). The reaction was stirred at RT for 3 h, then was concentrated to a light yellow oil. This oil was dissolved in EtOH (300 mL), and NaBH4 (2.84 g, 75.0 mmol) was added. After 6 h the reaction was concentrated to a slurry and dissolved in 1 N NaOH (75 mL). The aqueous solution was extracted with Et2O (2 × 200 mL), and the combined organic fractions were dried over Na2SO4 and concentrated. Flash chromatography on silica gel (9:1 CHCl3/MeOH containing 5% NH4OH) and drying in high vacuum. 2-Methyl-3-(methylaminomethyl)indole (27). According to the procedure for compound 25, except substituting 2-methylindole-3-carboxaldehyde (10.0 g, 62.8 mmol) for 1,2-dimethylindole-3-carboxaldehyde (24), the title compound (6.88 g, 63%) was prepared as a faintly yellow low-melting solid. 1H NMR (400 MHz, CDCl3) δ 7.96 (br s, 1H), 7.56 (d, J = 6.7 Hz, 1 H), 7.27 (d, J = 6.4 Hz, 1 H), 7.10 (m, 2 H), 3.88 (s, 2 H), 2.46 (s, 3 H), 2.41 (s, 3H). LCMS (ES) m/e 175 (M + H)+.",2,1,63,,,,,,,,Reductive_amination,0.0,|Ar-CHO|CH3-NH2 -> Bn-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|AromN-H|HeteroAr-H|Indole,high,1.0,0,
31-313-CAS-4000043,Reductive_amination,88,,,O=Cc1ccc([N+](=O)[O-])cc1.COc1ccc2c(OCCCN3CCNCC3)c(-c3ccccc3)c(=O)oc2c1>>COc1ccc2c(OCCCN3CCN(Cc4ccc([N+](=O)[O-])cc4)CC3)c(-c3ccccc3)c(=O)oc2c1,"Medicinal Chemistry Research (2013), 22(11), 5481-5489","223761-28-2, 927800-50-8, 148-53-8",1337981-78-8,25895-60-7,64-19-7,67-56-1,,,,,,"General/Typical Procedure: General procedure for the preparation of 4-[3-(4-benzyl-piperzin-1-yl)-propoxy]-7-methoxy-3-phenyl-chromen-2-one derivatives (7a-7f). A solution of 7-methoxy-3-phenyl-4-(3-piperzin-1-yl-pro-poxy)-chromen-2-one (6) (1 eq), catalytic amount of acetic acid and different substituted aromatic aldehydes (1.2 eq) in methanol (10 vol) was stirred for 3 h, (completion of reaction evidenced by TLC) the reaction mixture cool to 0 °C slowly added sodium cyano borohydride (1.5 eq). Then the reaction mixture wormed to room temperature and for stirred again another 3-16 h. The completion of reaction evidenced by TLC (absence of compound 6), the solvent was evaporated by rotary, quenched with ice-cold water extracted with ethyl acetate. The combined organic layers washed with water, brine solution and dried over Na2SO4, concentrated under reduced pressure to afford corresponding crude products, which on purification by flash chromatography using 100-200 silica mesh to get the desire products (7a-7f). The isolated products were confirmed by Mass, FT-IR and 1H NMR, 13C NMR and HRMS spectral analysis. Synthesis of 4-{3-[4-(4-niro-benzyl)-piperizin-1-yl]-propoxy}-7-methoxy-3-phenyl-2H-chromen-2-one (7d). Yield 88 %, 16 h, yellow solid. 1H NMR (400 MHz) in CDCl3: δ 1.80-1.74 (m, 2H, -CH2 propyl); 2.32 (t, 4H, Piperazine); 2.56 (t, 4H, Piperazine); 3.45 (t, 2H, -NCH2 propyl); 3.73 (t, 2H, -OCH2 propyl); 3.95 (s, 3H, -OCH3); 4.32 (s, 2H, -NCH2 Ar); 6.95 (s, 1H, Ar-H); 7.10 (d, 2H, Ar-H); 7.56-7.45 (m, 5H, Ar-H); 7.78 (d, 2H, Ar-H), 7.80 (d, 2H, Ar-H); 13C NMR in CDCl3 (75 MHz): δ 169.26, 164.88, 162.32, 151.26, 146.98, 139.80, 133.65, 131.74, 129.78, 128.60, 126.18, 122.32, 111.62, 110.64, 108.18, 98.68, 61.71, 58.10, 55.24, 53.18, 50.24, 28.60; FT-IR in cm-1 (KBr): 2980, 1737, 1525, 1360 and 1156; MS m/z: 530 (M+H)+ +ve scan.",2,1,88,,,,,,,,Reductive_amination,0.0,|Ar-CHO|RCH2-NHR -> Bn-NR2|RCH2-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Ar|Ar-NO2|Ar-OR|HeteroAr-H|RCH2-NR2,high,1.0,0,
31-313-CAS-402907,Reductive_amination,89,,,CCCCCCCCCCCCN.CN(C)CCCn1cc(C=O)c2ccccc21>>CCCCCCCCCCCCNCc1cn(CCCN(C)C)c2ccccc12,"Journal of Medicinal Chemistry (2013), 56(1), 46-59","692-29-5, 847657-58-3",847655-53-2,"7487-88-9, 1333-74-0",7440-05-3,"108-88-3, 64-17-5",,,,,,"General/Typical Procedure: General Procedure 4. N-((1-(3-(Dimethylamino)propyl)-1H-indol-3-yl)methyl)octan-1-amine (22). A solution of 1-(3-dimethylaminopropyl)-1H-indole-3-carbaldehyde (0.35 g, 1.52 mmol), octylamine (0.25 mL, 1.52 mmol), toluene (5.0 mL), and MgSO4 (0.5 g) was irradiated with microwaves (100 °C, 150 W) for 10 min. The resulting crude material was filtered, diluted with EtOH (30 mL, 0.05 M), and hydrogenated with the ThalesNano H-cube system (1.0 mL/min) loaded with a 33 mm 10% Pd/C CatCart column heated to 50 °C under 50 bar H2 pressure. The eluate was concentrated in vacuo to afford N-(1-(3-dimethylaminopropyl)-1H-indol-3-ylmethyl) octylamine. N-((1-(3-(Dimethylamino)propyl)-1H-indol-3-yl)methyl)dodecan-1-amine (25). Compound 25 was synthesized utilizing general procedure 4, 1-(3-dimethylaminopropyl)-1H-indole-3-carbaldehyde (21) (0.36 g, 1.56 mmol), and dodecylamine (0.29 g, 1.56 mmol), affording N-(1-(3-dimethylaminopropyl)-1H-indol-3-ylmethyl)-dodecylamine (0.56 mg, 89%) as an orange oil. 1H NMR (CDCl3): δ 7.62 (1H, d, J= 7.8 Hz), 7.34 (1H, d, J= 8.1 Hz), 7.20 (1H, m), 7.10 (2H, m), 4.14 (2H, t, J= 6.9 Hz), 3.97 (2H, s), 2.69 (2H, t, J= 7.2 Hz), 2.23 (2H, t, J= 7.2 Hz), 2.20 (6H, s), 1.95 (2H, quin, J= 6.9 Hz), 1.52 (2H, quin, J= 6.9 Hz), 1.24 (18H, m), 0.87 (3H, t, J= 6.9 Hz). 13C NMR (CDCl3): δ 135.9, 127.0, 125.9, 121.0, 118.4, 118.3, 112.7, 109.0, 56.0, 49.0, 44.9, 44.0, 43.4, 31.4, 29.4, 29.1, 28.8, 27.7, 26.9, 22.1, 13.6. MS (ES+): m/z 400 (M + 2, 100%), 200 (M + 1, 60%).",2,1,89,,,,,,,"combinatorial, high pressure (stage 2), microwave irradiation (150W) (stage 1)",Reductive_amination,0.0,|Ar-CHO|RCH2-NH2 -> Bn-NHR|RCH2-NHR | spectators: Alkyl-AromN|CH3-NR2|HeteroAr-H|RCH2-NR2,high,0.85,1,
31-313-CAS-4042075,Reductive_amination,,,,COc1ccccc1Oc1cccc(C=O)c1.CC(C)(C)OC(=O)NC1CCNCC1>>COc1ccccc1Oc1cccc(CN2CCC(N)CC2)c1.Cl,"Journal of Medicinal Chemistry (2006), 49(9), 2669-2672","120-57-0, 863116-20-5",863115-64-4,"64-19-7, 56553-60-7, 7647-01-0",,"107-06-2, 123-91-1, 7732-18-5",,,,,,"1-[3-(2-Methoxy-phenoxy)-benzyl]-piperidin-4-ylamine (5b). 3-(2-Methoxy-phenoxy) benzaldehyde, 2b, (1.69g, 7.5 mmol) was mixed with 4-N-Boc-amino-piperidine (1.66 g, 8.3 mmol) and sodium triacetoxyborohydride (4.79g, 22.6 mmol) in dichloroethane (100 mL) containing acetic acid (1%) and the resulting mixture was stirred overnight at room temperature. The reaction mixture was diluted with CH2Cl2 and washed with saturated aqueous sodium bicarbonate solution and brine and dried over sodium sulfate. Column chromatography with 25 % ethyl acetate/hexane provided 1-[3-(2- methoxy-phenoxy)-benzyl]-piperidin-4-yl}-carbamic acid tert-butyl ester. Treatment of 1-[3-(2- methoxy-phenoxy)-benzyl]-piperidin-4-yl}-carbamic acid tert-butyl ester with 4M HCl/ Dioxane solution provided 1-[3-(2-methoxy-phenoxy)-benzyl]-piperidin-4-ylamine (5b) as the dihydrochloride salt (2.6 g, 91%). UV Retention time = 1.04 min, MS m/z: 313 (M+1)",2,1,,,,,,,,,Reductive_amination,0.0,|Ar-CHO -> Bn-NR2|R2CH-NH2|RCH2-NR2 | bond_broken: C-O | spectators: Ar-OR,high,1.0,0,
31-313-CAS-409275,Reductive_amination,80,,,CN(C)CCN.CN1c2ccc(C=O)nc2N(C)c2cccnc21>>CN(C)CCNCc1ccc2c(n1)N(C)c1cccnc1N2C,"Journal of Medicinal Chemistry (2004), 47(4), 978-987","221311-44-0, 1018269-27-6",1246083-88-4,16940-66-2,,"75-09-2, 67-56-1",,,,,,"Reductive Amination of Aldehydes 3: Preparation of Compounds 4-9. A typical procedure is exemplified by the preparation of the compound 4 (Table 1). The reaction was performed under argon atmosphere.To a 100 mL flask was added a magnetic stir bar and a solution of 2 mmol of 3a in 25 mL of methylene chloride. A solution of 7.2 mmol of N,N-dimethylethylenediamine in 31 mL of methylene chloride was then rapidly added. After 1 h at room temperature (the reaction was monitored by NMR), the solvent was removed under vacuum and replaced by 25 mL of methanol. After completion the reaction mixture was added to ice-water, extracted with methylene chloride and the organic layer dried over MgSO4. After removal of the solvent under vacuum, the residue was subjected to flash chromatography on silica gel (eluent A) to afford 4. N1-[(5,10-Dimethyl-5,10-dihydrodipyrido[2,3-b:2,3-e]-pyrazin-2-yl)methyl]-N2(dimethyl)-1,2-ethanediamine 4: gum, yield 80%. IR (NaCl) 3312 cm-1 (NH). 1H NMR (CDCl3) δ 2.21 (s, 6H), 2.43 (t, J = 6 Hz, 2H), 2.56 (br s, 1H), 2.68 (t, J = 6 Hz, 2H), 3.03 (s, 3H), 3.06 (s, 3H), 3.56 (s, 2H), 6.27-6.42 (m, 4H), 7.38 (d, J = 5 Hz, 1H). 13C NMR (CDCl3) δ 28.33, 28.58, 45.33, 46.30, 53.87, 58.97, 114.26, 114.64, 115.34, 116.22, 130.27, 131.88, 138.01, 146.98, 147.51, 147.88. Anal. C17H24N6.",2,1,80,,,,,,,,Reductive_amination,0.0,|Ar-CHO|RCH2-NH2 -> Bn-NHR|RCH2-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-NR2|CH3-NR2|HeteroAr-H|Pyridine|RCH2-NR2,high,1.0,0,
31-313-CAS-4196104,Reductive_amination,74,,,CCC(C)=O.C[C@H](N)[C@H](O)c1ccccc1>>CC[C@@H](C)N[C@@H](C)[C@H](O)c1ccccc1.Cl,"Bioorganic & Medicinal Chemistry Letters (2014), 24(14), 3057-3063","93118-03-7, 609772-20-5",609772-21-6,"104-15-4, 144-55-8, 1333-74-0, 7647-01-0",7440-05-3,"108-88-3, 7732-18-5, 67-63-0",,,,,,,4,1,74,,,,,,,,Reductive_amination,0.0,|R2CH-NH2|RCH2-COR -> R2CH-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|R2CH-OH,high,1.0,0,
31-313-CAS-4306203,Reductive_amination,83,,,CCOCCOc1cc(C)c(-c2cccc(C=O)c2)c(C)c1.CCOC(=O)CCc1ccc(N)cc1F>>CCOCCOc1cc(C)c(-c2cccc(CNc3ccc(CCC(=O)OCC)c(F)c3)c2)c(C)c1,"Journal of Medicinal Chemistry (2012), 55(8), 3756-3776","188975-88-4, 1620100-08-4",1620100-09-5,1333-74-0,"7440-05-3, 7732-18-5","108-88-3, 64-17-5",,,,,,"Ethyl 3-[4-({[4′-(2-Ethoxyethoxy)-2′,6′-dimethylbiphenyl-3-yl]methyl}amino)-2-fluorophenyl]propanoate (40). To a mixture of 17a (1.48 g, 7.00 mmol) and 38a (2.09 g, 7.00 mmol) in toluene (15 mL) were added molecular sieves (0.4 nm, beads, 3.5 g). After being stirred at room temperature for 30 h, the reaction mixture was passed through a pad of Celite and the filtrate was concentrated in vacuo to afford the crude imine. The above imine was hydrogenated under atmospheric hydrogen with 10% Pd on carbon (containing 50% water, 0.5 g) as a catalyst in EtOH (20 mL) at room temperature for 12 h. The reaction mixture was filtered by Millipore filtration and concentrated in vacuo. The residue was purified by silica gel column chromatography (silica gel, hexane/EtOAc, 19:1 to 7:3) to afford 40. Colorless oil (2.88 g, 83%). 1H NMR (300 MHz, CDCl3) δ 1.19− 1.28 (6H, m), 1.97 (6H, s), 2.54 (2H, t, J = 7.7 Hz), 2.84 (2H, t, J = 7.7 Hz), 3.61 (2H, q, J = 7.0 Hz), 3.80 (2H, t, J = 5.0 Hz), 4.07−4.16 (5H, m), 4.33 (2H, s), 6.25−6.36 (2H, m), 6.68 (2H, s), 6.95 (1H, t, J = 8.5 Hz), 7.04 (1H, dt, J = 7.3, 1.4 Hz), 7.10 (1H, s), 7.27−7.32 (1H, m), 7.38 (1H, t, J = 7.5 Hz). MS m/z 494 (M + H)+.",2,1,83,,,,,,,molecular sieves used in stage 1,Reductive_amination,0.0,|Ar-CHO|Ar-NH2 -> Bn-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-Ar|Ar-F|Ar-OR|RCH2-CO2R|RCH2-OR|R_acidic-H,high,1.0,0,
31-313-CAS-4758356,Reductive_amination,65,,,O=Cc1cccc(Oc2ccccc2)c1.CC(C)C(=O)Nc1cccc(C2CCNCC2)c1>>CC(C)C(=O)Nc1cccc(C2CCN(Cc3cccc(Oc4ccccc4)c3)CC2)c1,"Journal of Medicinal Chemistry (2007), 50(16), 3883-3890","30084-90-3, 1301179-08-7",1301179-12-3,"64-19-7, 56553-60-7",,107-06-2,,,,,,"General Reductive Amination Procedure for Compounds 15a-h and 16a-g (Method III). A mixture of the aldehyde (1 mol equiv), the piperidine (1 mol equiv), and the acetic acid (1 mol equiv) in 1,2-dichloroethane is stirred with 1.3-1.6 equiv of sodium triacetoxyborohydride under a nitrogen atmosphere at room temperature overnight. The reaction mixture was neutralized with saturated NaHCO3 aqueous solution, and the aqueous layer was extracted with CH2Cl2 (3 x 10 mL). The combined organic layers were washed with brine, dried over MgSO4, concentrated in vacuo, and purified by preparative TLC using 5% of NH3 (2.0 M in methanol) in CH2Cl2 to give the desired products 15a-h and 16a-g. 2-Methyl-N-{3-[1-(3-phenoxybenzyl)-4-piperidinyl]phenyl}- propanamide (15a). The desired product was obtained according to method III (81 mg, 65%). 1H NMR (400 MHz, CDCl3) δ 7.46 (s, 1 H), 7.35-7.19 (m, 6 H), 7.11-7.00 (m, 5 H), 6.95 (d, J = 7.6 Hz, 1 H), 6.89 (dd, J = 8.0, 2.4 Hz, 1 H), 3.51 (S, 2 H), 2.97 (d, J = 11.2 Hz, 2 H), 2.53-2.41 (m, 2 H), 2.08-1.99 (m, 2 H), 1.79-1.73 (m, 4 H), 1.23 (d, J = 6.8 Hz, 6 H); ESMS m/e 429.2 (M + H)+; exact mass calcd for C28H33N2O2 (M + H), 429.2542; found, 429.2549.",1,1,65,,,,,,,,Reductive_amination,0.0,|Ar-CHO|RCH2-NHR -> Bn-NR2|RCH2-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-NHCOR|Ar-OR|R_acidic-H,high,1.0,0,
31-313-CAS-4827037,Reductive_amination,50,,,O=Cc1cc2c(nn1)OCCO2.COc1ccc2ccc(F)c(C[C@H](O)[C@@H]3CC[C@@H](N)CO3)c2n1>>COc1ccc2ccc(F)c(C[C@H](O)[C@@H]3CC[C@@H](NCc4cc5c(nn4)OCCO5)CO3)c2n1,"Journal of Medicinal Chemistry (2015), 58(2), 927-942","477560-56-8, 926291-23-8",1463518-58-2,"16940-66-2, 144-55-8",,"67-56-1, 75-09-2, 7732-18-5",,,,,,"General/Typical Procedure: General Procedure E: Reductive Amination Reaction Using Aldehydes 22-25. To a solution of amine (1equiv) in MeOH (5 mL/mmol) was added the appropriate aldehyde (1 equiv). The reaction mixture was stirred at rt overnight. The reaction mixture was cooled to 0 °C, and NaBH4 (400 mol %) was added. After stirring for 40 min, DCM-MeOH (9:1, 6 mL/mmol) and saturated NaHCO3 (2 mL/mmol) were added. The two layers were decanted, and the aqueous layer was extracted with a DCM-MeOH mixture (9:1, 4 × 5 mL/mmol). The combined organic layers were washed with brine, dried over Na2SO4, filtered, and concentrated to dryness. The residue was purified by chromatography (DCM-MeOH containing 1% aq NH4OH) to afford the corresponding alkylated product. (S)-1-((2S,5R)-5-(((6,7-Dihydro-[1,4]dioxino[2,3-c]pyridazin-3-yl)methyl)amino)tetrahydro-2H-pyran-2-yl)-2-(7-fluoro-2-methoxyquinolin-8-yl)ethan-1-ol (34c). Starting from 30c (0.083 g, 0.26 mmol) and 25 (0.043 g, 0.26 mmol), 34c (0.061 g, 50% yield) was prepared according to the general procedure E. Off-white solid. mp = 161 °C. 1H NMR (500 MHz, CDCl3) δ: 7.99 (d, J = 8.8 Hz, 1 H), 7.61 (dd, J = 6.1, 8.8 Hz, 1 H), 7.19 (t, J = 9.0 Hz, 1 H), 6.88 (d, J = 8.8 Hz, 1 H), 4.51-4.55 (m, 2 H), 4.37-4.40 (m, 2 H),), 4.17 (ddd, J = 2.2, 4.4, 10.8 Hz, 1 H), 4.08 (s, 3 H), 4.00-4.06 (m, 2 H), 3.95 (m, 2 H), 3.45 (ddd, J = 1.7, 3.7, 14.4 Hz, 1 H), 3.37 (ddd, J = 1.9, 8.5, 14.4 Hz, 1 H), 3.32 (ddd, J = 2.1, 4.8, 11.5 Hz, 1 H), 3.15 (t, J = 10.5 Hz, 1 H), 2.74 (tt, J = 4.1, 11.1 Hz, 1 H), 2.20 (m, 1 H), 1.84 (m, 1 H), 1.74 br s, 2 H), 1.67 (m, 1 H), 1.34 (m, 1 H). 13C NMR (125 MHz, CDCl3) δ: 162.7, 161.6 (d, J = 246 Hz), 159.4, 155.5, 146.5 (d, J = 9 Hz), 144.2, 139.4, 127.2 (d, J = 11 Hz), 121.9, 120.7 (d, J = 16 Hz), 113.8 (d, J = 27 Hz), 113.4, 111.9 (d, J = 3 Hz), 80.3, 74.3, 72.7, 64.7, 64.6, 53.8, 53.4, 50.4, 30.9, 27.9 (d, J =J = 3 Hz), 26.6. ESI-MS (M + H)+ m/z 471.0. HR ESI-MS (M + H)+ m/z = 471.2046 (calcd for C24H28N4O5F: 471.2043); t R = 0.71.",3,1,50,,,,,,,,Reductive_amination,0.0,|Ar-CHO|R2CH-NH2 -> Bn-NHR|R2CH-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-OR|HeteroAr-F|HeteroAr-H|Quinoline|R2CH-OH|RCH2-OR,high,1.0,0,
31-313-CAS-4836489,Reductive_amination,88,,,O=C/C1=C/CCCCCC1.CC(C)(C)OC(=O)NC1CCNCC1>>CC(C)(C)OC(=O)NC1CCN(C/C2=C/CCCCCC2)CC1,"Journal of Medicinal Chemistry (2001), 44(9), 1429-1435","4395-98-6, 50675-18-8",522665-23-2,56553-60-7,,75-09-2,,,,,,"General/Typical Procedure: (iii) To a solution of N-(piperidin-4-yl)xanthene-9-carboxamide (100 mg, 0.32 mol) in CH2Cl2 (5.0 mL) were added n-hexanal (60 mL, 0.50 mmol) and NaBH(OAc)3 (100 mg, 0.47 mmol) at room temperature, and the mixture was stirred for 20 h. After the addition of saturated NaHCO3 solution, the mixture was extracted with CHCl3. The organic layer was washed with brine, dried (MgSO4), and concentrated in vacuo. The residue was purified by silica gel column chromatography (3-5% MeOH in CHCl3) and triturated with i-PrOH. 4-tert-Butoxycarbonylamino-1-(1-cyclooctenylmethyl)-piperidine (6b), (88%, colorless solid). 1H NMR (CDCl3) δ 1.30-1.58 (m, 10H), 1.44 (s, 9H), 1.80-2.25 (m, 8H), 2.66-2.85 (m, 2H), 2.79 (s, 2H), 3.34-3.55 (m, 1H), 4.33-4.54 (m, 1H), 5.46 (t, J = 8.1 Hz, 1H); HRMS calcd for C19H35N2O2 (M + H)+ 323.2699, found 323.2698.",1,1,88,,,,,,,,Reductive_amination,0.0,|Alkenyl-CHO|RCH2-NHR -> RCH2-NR2,high,0.85,1,
