reaction_id,reaction_type,yield_pct,temperature_c,time_h,reaction_smiles,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,notes,predicted_reaction_type,predicted_reaction_confidence,predicted_reaction_key,predicted_reaction_key_quality_level,predicted_reaction_key_quality_score,predicted_mapping_warning,prediction_error
31-176-CAS-12869969,Kumada coupling,99,,,Fc1ccc(F)cc1.CN(C)c1ccc([Mg]Br)cc1>>CN(C)c1ccc(-c2ccc(-c3ccc(N(C)C)cc3)cc2)cc1,"Journal of Organic Chemistry (2013), 78(3), 1054-1061","540-36-3, 13139-86-1",13021-19-7,7732-18-5,1418217-39-6,109-99-9,,,,,,"General/Typical Procedure: General Procedures for the Cross-Coupling Reactions. A Schlenk tube was charged with nickel complex (the amount needed), aryl halide (0.5 mmol) and THF (1.5 mL). To the solution was added dropwise a solution of ArMgBr (1.5 mL, 0.5 M in THF, 0.75 mmol) at 25 °C and the resulting solution stirred for 24 h. The reaction was quenched with water and the mixture was extracted with diethyl ether (3 × 5 mL). The combined organic phases were dried over Na2SO4, concentrated by rotary evaporation and purified by column chromatography on silica gel (eluent: a mixture of petroleum ether and ethyl acetate). Spectral Data of the Cross-Coupling Products. 4-(N,N-Dimethylamino)-2′,5′-dimethylbiphenyl.26 1,4-Di(N,N-dimethylaminophenyl)benzene.47 Yield 99%. 1H NMR: δ 3.00 (s, 12H), 6.82 (d, J = 8.7 Hz, 4H), 7.54 (d, J = 9 Hz, 4H), 7.59 (s, 4H). 13C NMR: δ 40.8, 113.1, 126.7, 127.7, 139.0, 150.0.",2,1,99,,,,,,,"Kumada reaction, dropwise addition of ArMgBr/THF (stage 1)",Kumada,0.0,|Ar-F|Ar-Mg* -> Ar-Ar | spectators: Ar-NR2|CH3-NR2 | events: Ann+LGDisp+C-C,medium,0.7,1,
31-176-CAS-13021304,Kumada coupling,98,,3.0,Cl[Mg]c1ccccc1.Cc1cccc(I)c1>>Cc1cccc(-c2ccccc2)c1,"Journal of the American Chemical Society (2013), 135(29), 10602-10605","18113-54-7, 90878-19-6",2738686-81-0,"64-17-5, 12125-02-9",148695-66-3,"109-99-9, 7732-18-5",,,,"reaction products with a bromoalkyl polystyrene, nickel, LiBEt3H, and DBU",,"General/Typical Procedure: General procedure for the KCT reaction A. PICB-NHC-Ni catalyst 6b (14.5 mg to 19 mg, 0.00013 mmol, 0.25 mol% as Ni) (loading of cat 6b is depending of the lot: 0.086 mmol/g to 0.066 mmol/g) was placed in a Schlenk tube-type and heated with a hair dryer in vacuo for 2 minutes. Aryl, Vinyl, or Alkyl halide (0.5 mmol, 1 equiv) and Grignard reagents (0.63 mmol, 1.25 equiv) were introduced, and then the solvent volume was adjusted with dried and degassed THF to a volume of 0.75 mL. The mixture was stirred for 12 h at room temperature. The reaction was quenched by adding EtOH (0.5 mL). The catalyst was collected by filtration using KIRIYAMAROHTO® funnel and washed with EtOAc. The solution was hydrolyzed with saturated aqueous NH4Cl (10 mL) and the aqueous phase was extracted with EtOAc (3 x 10 mL). The combined organic phases were dried over MgSO4 and the solvent was removed in vacuo. The residue was purified by TLC preparative. 3-bromo""tolyl (61 μL, 0.5 mmol, 1 equiv) and phenylmagnesium chloride (0.32 mL, 0.63 mmol, 2M in THF solution, 1.25 equiv) in THF (0.35 mL). The crude reaction mixture was purified TLC preparative hexane (100%). 3-Methylbiphenyl, yield 98%. GC flow rate (157.4 kPa, He), Inject (100°C), Detect. (300°C), Int. T. (100°C), Int. T. (0 min), Rate (10°C/min), Fin. T. (300°C), Fin. T. (10 min) : tR (min) 8.0 (3-bromo tolyl ), 10.0 (internal standart), 13.9 (product) ; 1H NMR (500 MHz, CDCl3, 25°C): δ (ppm) 7.56 (q, J = 6 Hz, 2H), 7.45-7.35 (m, 4H), 7.33-7.28 (m, 2H), 7.23-7.21 (m, 1H), 7.14 (t, J = 7 Hz, 1H), 2.40 (s,3H); 13C NMR (150 MHz, CDCl3, 25°C): δ (ppm) 141.9, 141.5, 138.4, 132.6, 129.0, 128.9, 128.9, 128.2, 128.1, 127.5, 127.4, 127.4, 124.5, 21.8.",3,1,98,,,,,,,"catalyst prepared and used, catalyst is a reaction product with a bromoalkyl polystyrene, nickel, LiBEt3H, and DBU",Kumada,0.0,|Ar-I|Ar-Mg* -> Ar-Ar | bond_formed: C(ar)-C(ar) | bond_formed_labeled: C(ar)-C(ar)[Ar-Ar] | bond_broken: C(ar)-I; C(ar)-Mg | spectators: Ar-Alkyl | events: LGDisp+C-C,high,1.0,0,
31-176-CAS-13207238,Kumada coupling,65,,,Cc1ccc2cc(F)ccc2n1.Cc1cc(C)c([Mg]Br)c(C)c1>>Cc1cc(C)c(-c2ccc3nc(C)ccc3c2)c(C)c1,"Synlett (2010), (2), 294-298","100-58-3, 352-33-0",324-74-3,,"3264-82-2, 1220450-25-8",109-99-9,,,,,,"General/Typical Procedure: Synthesis of 5a (Table 1, Entry 9); Typical Procedure [Ni(acac)2] (7 mg, 0.03 mmol, 3.0 mol%) and 2 (13 mg, 0.03 mmol, 3.0 mol%) were stirred in THF (2.0 mL) for 10 min at ambient temperature under N2. Compound 3d (126 mg, 1.00 mmol) was added, and the solution was stirred for additional 5 min. Thereafter, 4d (1.75 M in THF, 0.85 mL, 1.50 mmol) was added, and the resulting solution was stirred for 21 h at ambient temperature. EtOAc (75 mL) and H2O (75 mL) were added, and the separated aqueous phase was extracted with EtOAc (2 × 75 mL). The combined organic layers were dried over MgSO4 and concentrated in vacuo. The remaining residue was purified by column chromatography on silica gel (n-hexane-EtOAc, 300:1 → 200:1 → 150:1 → 100:1). 2-Methyl-6-(2,4,6-trimethylphenyl)quinoline (5q) 1H NMR (300 MHz, CDCl3): δ = 8.04 (d, J = 9.1 Hz, 1 H), 8.02 (d, J = 8.7 Hz, 1 H), 7.52 (d, J = 1.8 Hz, 1 H), 7.45 (dd, J = 8.4, 1.8 Hz, 1 H), 7.29 (d, J = 8.4 Hz, 1 H), 6.96 (s, 2 H), 2.76 (s, 3 H), 2.31 (s, 3 H), 2.00 (s, 6 H). 13C NMR (75 MHz, CDCl3): δ = 158.8 (Cq), 146.8 (Cq), 138.6 (Cq), 138.2 (Cq), 136.9 (Cq), 136.1 (Cq), 136.0 (CH), 131.5 (CH), 128.6 (CH), 128.1 (CH), 127.4 (CH), 126.5 (Cq), 122.1 (CH), 25.3 (CH3), 21.0 (CH3), 20.8 (CH3). IR (KBr): 2949, 2917, 2856, 1599, 1563, 1483, 1375, 1309, 1259, 1221, 842, 812 cm-1. MS (EI): m/z (%) = 261 (100) [M+], 246 (42), 231 (9), 143 (83), 128 (10), 115 (13), 85 (23), 57 (26), 43 (33). ESI-HRMS: m/z calcd C19H20N [M + H+]: 262.1595; found: 262.1590.",3,1,65,,,,,,,Kumada-Corriu coupling,Kumada,0.0,|Ar-Mg*|HeteroAr-F -> Ar-Ar | bond_formed: C(ar)-C(ar) | bond_formed_labeled: C(ar)-C(ar)[Ar-Ar] | bond_broken: C(ar)-Mg; C(ar)-F | spectators: Ar-Alkyl|HeteroAr-H|Quinoline | events: LGDisp+C-C,high,1.0,0,
31-176-CAS-13484360,Kumada coupling,78,,,Br[Mg]c1ccccc1.COc1c(Cl)cccc1Cl>>COc1c(-c2ccccc2)cccc1-c1ccccc1.COc1c(Cl)cccc1-c1ccccc1,"Chemical Communications (Cambridge, United Kingdom) (2015), 51(18), 3832-3834","7012-16-0, 28557-00-8","3419-46-3, 1651205-86-5",,1158652-41-5,109-99-9,,,,,,,1,1,78,7,,,,,,"microwave irradiation, Kumada coupling, sealed vial used",Kumada,0.0,|Ar-Cl|Ar-Mg* -> Ar-Ar | spectators: Ar-OR | events: Ann+LGDisp+C-C,medium,0.7,1,
31-176-CAS-13693183,Kumada coupling,99,,,Cc1cc(Cl)nc2ccccc12.CN(C)c1ccc([Mg]Br)cc1>>Cc1cc(-c2ccc(N(C)C)cc2)nc2ccccc12,"Synlett (2013), 24(16), 2081-2084","634-47-9, 4294-57-9",148336-20-3,"64-19-7, 7732-18-5",1367742-87-7,109-99-9,,,,,,"General/Typical Procedure: Representative Procedure for the Kumada Reaction A Schlenk tube was charged with 1 (2.8 mg, 0.005 mmol), THF (1.5 mL), and 2-chloroanisole (0.0718 g, 0.5 mmol). To the stirred solution was added dropwise a solution of 4-MeC6H4MgBr in THF (1.5 mL, 0.5 M in THF) at 30°C. Stirring was continued at 30°C for 24 h. The reaction was ceased by addition of H2O (10 mL) and several drops of AcOH. The mixture was extracted with EtOAc (3 × 10 mL) and the combined organic layers were dried over anhyd Na2SO4. The Na2SO4 was removed by filtration and washed with EtOAc. The resulting solution was concentrated by rotary evaporation, and the residue was purified by column chromatography on silica gel (eluent: PE). N,N-dimethyl-4-(4-methyl-2-quinolyl)aniline 1H NMR: δ 2.69 (s, 3H, CH3), 3.01 (s, 3H, NCH3), 6.81 (d, J = 8.7 Hz, 2H, C6H4), 7.45 (t, J = 8.1 Hz, 1H, Ar), 7.63-7.68 (m, 2H, Ar), 7.91 (d, J = 8.4 Hz, 1H, Ar), 8.09 (d, J = 9 Hz, 2H, C6H4), 8.11 (d, J = 7.2 Hz, 1H, Ar). 13C NMR: δ 19.09, 40.44, 112.32, 119.06, 123.63, 125.20, 126.92, 127.57, 128.51, 129.13, 129.95, 144.18, 148.38, 151.39, 157.13.",2,1,99,,,,,,,"Kumada reaction, yield depends on reaction time",Kumada,0.0,|Ar-Cl|Ar-Mg* -> Ar-Ar | spectators: Ar-Alkyl|Ar-NR2|CH3-NR2|HeteroAr-H|Quinoline | events: LGDisp+C-C,high,0.85,1,
31-176-CAS-13712427,Kumada coupling,76,,,Cc1cccs1.FC(F)(F)c1ccc(Br)cc1>>Cc1ccc(-c2ccc(C(F)(F)F)cc2)s1,"Tetrahedron Letters (2012), 53(9), 1173-1176","13170-43-9, 623-12-1",17988-20-4,"2386-64-3, 12125-02-9","101-83-7, 14647-23-5","109-99-9, 7732-18-5",,,,,,,3,1,76,,,,,,,,Reductive_coupling,0.0,|Ar-Br|HeteroAr-H -> Ar-Ar | spectators: Ar-Alkyl|Ar-CF3|Thiophene | events: LGDisp+C-C,high,0.85,1,
31-176-CAS-13774409,Kumada coupling,26,,,COc1ccc(F)cc1.Cl[Mg]c1ccccc1>>COc1ccc(-c2ccccc2)cc1,"Chemistry - A European Journal (2013), 19(6), 2158-2167","1646166-13-3, 100-58-3",91875-31-9,67-56-1,1242137-60-5,109-99-9,,,,,,,3,1,26,,,,,,,"glove box used, catalyst prepared and used, Kumada coupling, alternative method gave lower yield",Kumada,0.0,|Ar-F|Ar-Mg* -> Ar-Ar | bond_formed: C(ar)-C(ar) | bond_formed_labeled: C(ar)-C(ar)[Ar-Ar] | bond_broken: C(ar)-F; C(ar)-Mg | spectators: Ar-OR | events: LGDisp+C-C,high,1.0,0,
31-176-CAS-13781255,Kumada coupling,91,,,CCCC[Mg]Cl.Cn1cnc2c(N(Cc3ccccc3)Cc3ccccc3)nc(Cl)nc21>>CCCCc1nc(N(Cc2ccccc2)Cc2ccccc2)c2ncn(C)c2n1,"Tetrahedron Letters (2014), 55(7), 1376-1378","33872-80-9, 185017-72-5",2059049-24-8,7647-01-0,14024-18-1,"109-99-9, 872-50-4, 141-78-6, 7732-18-5",,,,,,,2,1,91,,,,,,,"green chemistry, green chemistry-catalyst, Kumada cross-coupling, scalable",Kumada,0.0,|HeteroAr-Cl|RCH2-Mg* -> Ar-Alkyl | spectators: Alkyl-AromN|Ar-NR2|Bn-NR2|HeteroAr-H|Pyrimidine | events: LGDisp+C-C,high,0.85,1,
31-176-CAS-13943768,Kumada coupling,90,,,Cc1cc(Cl)nc2ccccc12.COc1ccc([Zn]Cl)cc1>>COc1ccc(-c2cc(C)c3ccccc3n2)cc1,"Organic & Biomolecular Chemistry (2014), 12(33), 6414-6424","100-58-3, 578-57-4",86-26-0,,1620461-81-5,"109-99-9, 872-50-4",,,,,,,1,1,90,,,,,,,Negishi cross-coupling reaction,Negishi,0.0,|Ar-Cl|Ar-Zn* -> Ar-Ar | bond_formed: C(ar)-C(ar) | bond_formed_labeled: C(ar)-C(ar)[Ar-Ar] | bond_broken: C(ar)-Zn; C(ar)-Cl | spectators: Ar-Alkyl|Ar-OR|HeteroAr-H|Quinoline | events: LGDisp+C-C,high,1.0,0,
31-176-CAS-13990896,Kumada coupling,90,,,c1ccc2sccc2c1.COc1ccc(Br)cc1>>COc1ccc(-c2cc3ccccc3s2)cc1,"Tetrahedron Letters (2012), 53(9), 1173-1176","104-92-7, 960-16-7",613-37-6,"2386-64-3, 12125-02-9","101-83-7, 927706-57-8","109-99-9, 7732-18-5",,,,,,,3,1,90,,,,,,,,Reductive_coupling,0.0,|Ar-Br -> Ar-Ar | bond_formed: C(ar)-C(ar) | bond_formed_labeled: C(ar)-C(ar)[Ar-Ar] | bond_broken: Br-C(ar) | spectators: Ar-OR|Benzothiophene|HeteroAr-H | events: LGDisp+C-C,high,1.0,0,
31-176-CAS-14042031,Kumada coupling,85,,,CCCCC[Mg]Br.Brc1ccsc1>>CCCCCc1ccsc1,"Journal of Materials Chemistry C: Materials for Optical and Electronic Devices (2015), 3(6), 1301-1308","932-31-0, 68211-49-4",14476-01-8,,15629-92-2,109-99-9,,,,,,,1,1,85,,,,,,,"literature preparation, key step, Kumada coupling",Kumada,0.0,|HeteroAr-Br|RCH2-Mg* -> Ar-Alkyl | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar)[Ar-Alkyl] | bond_broken: C-Mg; Br-C(ar) | spectators: HeteroAr-H|Thiophene | events: LGDisp+C-C,high,1.0,0,
31-176-CAS-1421040,Kumada coupling,99,,,Br[Mg]c1ccccc1.Clc1ccccc1>>c1ccc(-c2ccccc2)cc1,"Inorganic Chemistry Communications (2013), 3174-78","100-58-3, 108-90-7",92-52-4,,1431465-68-7,109-99-9,,,,,,,1,1,99,,,,,,,,Kumada,0.0,|Ar-Cl|Ar-Mg* -> Ar-Ar | events: LGDisp+C-C,high,0.85,1,
31-176-CAS-14280481,Kumada coupling,56,,,Brc1ccccn1.COc1ccc([Mg]Br)cc1>>COc1ccc(-c2ccccn2)cc1,"Chinese Science Bulletin (2012), 57(19), 2368-2376","69249-61-2, 951661-28-2",1905414-17-6,,1240787-75-0,109-99-9,,,,,,"General/Typical Procedure: General procedure for Kumada reactions:A Schlenk tube was charged with 1 (1.9 mg, 0.002 mmol), anhydrous THF (2 mL), and heteroaryl halide (1.0 mmol) under a N2 atmosphere. A solution of Grignard reagent (2.0 mL, 1.0 mol/L in THF) at room temperature was added to the solution of 1 in one portion with stirring. After 12 h, a saturated aqueous solution of NH4Cl was added to quench the reaction. The mixture was extracted with CH2Cl2 (3 × 10 mL), and the combined organic layer was dried over MgSO4. After removal of solvent, the crude product was purified by column chromatography on silica gel to afford the desired product. Table 2, entry 8, yield 56%.",1,1,56,,,,,,,,Kumada,0.0,|Ar-Br|Ar-Mg* -> Ar-Ar | bond_formed: C(ar)-C(ar) | bond_formed_labeled: C(ar)-C(ar)[Ar-Ar] | bond_broken: C(ar)-Mg; Br-C(ar) | spectators: Ar-OR|HeteroAr-H|Pyridine | events: LGDisp+C-C,high,1.0,0,
31-176-CAS-14618013,Kumada coupling,70,,,COc1ccc2ccccc2c1I.Cc1ccccc1[Mg]Cl>>COc1ccc2ccccc2c1-c1ccccc1C,"Organometallics (2015), 34(20), 5191-5195","872-26-4, 872-31-1",119269-24-8,,166445-62-1,108-88-3,,,,,,,1,1,70,,,,,,,"Kumada Coupling, reaction conducted in presence of air",Kumada,0.0,|Ar-I|Ar-Mg* -> Ar-Ar | bond_formed: C(ar)-C(ar) | bond_formed_labeled: C(ar)-C(ar)[Ar-Ar] | bond_broken: C(ar)-I; C(ar)-Mg | spectators: Ar-Alkyl|Ar-OR | events: LGDisp+C-C,high,1.0,0,
31-176-CAS-14623921,Kumada coupling,93,,,COc1ccc([Mg]Br)cc1.OCc1ccccc1Cl>>COc1ccc(-c2ccccc2CO)cc1,"Chemistry - A European Journal (2011), 17(10), 2965-2971, S2965/1-S2965/118","75-16-1, 583-75-5",95-68-1,,1009808-89-2,"109-99-9, 123-91-1",,,,,,,2,1,93,,,,,,,"chemoselective, Kumada-Corriu cross-coupling",Kumada,0.0,|Ar-Cl|Ar-Mg* -> Ar-Ar | bond_formed: C(ar)-C(ar) | bond_formed_labeled: C(ar)-C(ar)[Ar-Ar] | bond_broken: C(ar)-Mg; C(ar)-Cl | spectators: Ar-OR|Bn-OH | events: LGDisp+C-C,high,1.0,0,
31-176-CAS-14658634,Kumada coupling,84,,,FC(F)(F)c1ccc(Br)cc1.Cc1ccccc1[Mg]Cl>>Cc1ccccc1-c1ccc(C(F)(F)F)cc1,"Organometallics (2015), 34(20), 5191-5195","134-85-0, 81745-86-0",128373-20-6,,166445-62-1,108-88-3,,,,,,,1,1,84,,,,,,,"Kumada Coupling, reaction conducted in presence of air",Kumada,0.0,|Ar-Br|Ar-Mg* -> Ar-Ar | spectators: Ar-Alkyl|Ar-CF3 | events: LGDisp+C-C,high,0.85,1,
31-176-CAS-14734129,Kumada coupling,99,,,Clc1nc2ccccc2o1.Cc1ccc([Mg]Br)cc1>>Cc1ccc(-c2nc3ccccc3o2)cc1,"Journal of Organic Chemistry (2011), 76(24), 10031-10038","615-18-9, 932-31-0",32959-60-7,,1073194-66-7,"60-29-7, 7732-18-5",,,,,,"General/Typical Procedure: (1). Representative Procedure for the Kumada Coupling of Aryl Chlorides. A Schlenk tube was charged with nickel complex 2 (0.05 mL, 0.05 M solution in THF, 0.0025 mmol), THF (1.5 mL), and PhCl (0.056 g, 0.5 mmol). To the solution was added dropwise a solution of p-MeC6H4MgBr (1.5 mL, 0.5 M in THF, 0.75 mmol) at 25 °C with stirring. After stirring at this temperature for 24 h, the reaction mixture was quenched with water and extracted with diethyl ether (3 × 10 mL). The combined organic phases were dried over Na2SO4, concentrated by rotary evaporation, and purified by column chromatography (silica gel, eluted using petroleum ether). p-MeC6H4Ph (0.084 g, 99%). 2-(4′-Methylphenyl)benzoxazole.63 1H NMR (CDCl3): δ 2.26 (s, 3H), 7.11-7.22 (m, 4H), 7.39-7.42 (m, 1H), 7.59-7.66 (m, 1H), 8.00 (d, J = 8.1 Hz, 2H). 13C NMR (CDCl3): δ 21.6, 110.5, 119.9, 124.5, 124.9, 127.6, 128.9, 129.6, 130.2, 142.0, 142.3, 150.7, 163.4.",2,1,99,,,,,,,Kumada coupling,Kumada,0.0,|Ar-Mg*|HeteroAr-Cl -> Ar-Ar | bond_formed: C(ar)-C(ar) | bond_formed_labeled: C(ar)-C(ar)[Ar-Ar] | bond_broken: C(ar)-Mg; C(ar)-Cl | spectators: Ar-Alkyl|HeteroAr-H|Oxazole | events: LGDisp+C-C,high,1.0,0,
31-176-CAS-14810555,Kumada coupling,48,,,Clc1ccccc1Cl.Cc1ccc([Mg]Br)cc1>>Cc1ccc(-c2ccccc2-c2ccc(C)cc2)cc1,"Organometallics (2016), 35(3), 357-363","76008-73-6, 368421-81-2, 100-58-3",2306118-35-2,,1851352-42-5,"109-99-9, 7732-18-5",,,,,,,2,1,48,,,,,,,"Kumada coupling, Schlenk tube used, catalyst prepared and used",Kumada,0.0,|Ar-Cl|Ar-Mg* -> Ar-Alkyl|Ar-Ar | spectators: Ar-Alkyl | events: Ann+LGDisp+C-C,medium,0.7,1,
31-176-CAS-15012740,Kumada coupling,77,,,c1ccc2sccc2c1.Clc1ccccc1>>c1ccc(-c2cc3ccccc3s2)cc1,"Tetrahedron Letters (2012), 53(9), 1173-1176","108-90-7, 960-16-7",92-52-4,"2386-64-3, 12125-02-9","101-83-7, 927706-57-8","109-99-9, 7732-18-5",,,,,,,3,1,77,,,,,,,,Reductive_coupling,0.0,|Ar-Cl|HeteroAr-H -> Ar-Ar | spectators: Benzothiophene | events: LGDisp+C-C,high,0.85,1,
31-176-CAS-15156606,Kumada coupling,94,,3.0,Cl[Mg]c1ccccc1.Cc1cccc(Cl)c1>>Cc1cccc(-c2ccccc2)c1,"Journal of the American Chemical Society (2013), 135(29), 10602-10605","108-86-1, 693-04-9",104-51-8,"64-17-5, 12125-02-9",148695-66-3,"109-99-9, 7732-18-5",,,,"reaction products with a bromoalkyl polystyrene, nickel, LiBEt3H, and DBU",,"General/Typical Procedure: General procedure for the KCT reaction A. PICB-NHC-Ni catalyst 6b (14.5 mg to 19 mg, 0.00013 mmol, 0.25 mol% as Ni) (loading of cat 6b is depending of the lot: 0.086 mmol/g to 0.066 mmol/g) was placed in a Schlenk tube-type and heated with a hair dryer in vacuo for 2 minutes. Aryl, Vinyl, or Alkyl halide (0.5 mmol, 1 equiv) and Grignard reagents (0.63 mmol, 1.25 equiv) were introduced, and then the solvent volume was adjusted with dried and degassed THF to a volume of 0.75 mL. The mixture was stirred for 12 h at room temperature. The reaction was quenched by adding EtOH (0.5 mL). The catalyst was collected by filtration using KIRIYAMAROHTO® funnel and washed with EtOAc. The solution was hydrolyzed with saturated aqueous NH4Cl (10 mL) and the aqueous phase was extracted with EtOAc (3 x 10 mL). The combined organic phases were dried over MgSO4 and the solvent was removed in vacuo. The residue was purified by TLC preparative. 3-bromo""tolyl (61 μL, 0.5 mmol, 1 equiv) and phenylmagnesium chloride (0.32 mL, 0.63 mmol, 2M in THF solution, 1.25 equiv) in THF (0.35 mL). The crude reaction mixture was purified TLC preparative hexane (100%). 3-Methylbiphenyl, yield 94%. GC flow rate (157.4 kPa, He), Inject (100°C), Detect. (300°C), Int. T. (100°C), Int. T. (0 min), Rate (10°C/min), Fin. T. (300°C), Fin. T. (10 min) : tR (min) 8.0 (3-bromo tolyl ), 10.0 (internal standart), 13.9 (product) ; 1H NMR (500 MHz, CDCl3, 25°C): δ (ppm) 7.56 (q, J = 6 Hz, 2H), 7.45-7.35 (m, 4H), 7.33-7.28 (m, 2H), 7.23-7.21 (m, 1H), 7.14 (t, J = 7 Hz, 1H), 2.40 (s,3H); 13C NMR (150 MHz, CDCl3, 25°C): δ (ppm) 141.9, 141.5, 138.4, 132.6, 129.0, 128.9, 128.9, 128.2, 128.1, 127.5, 127.4, 127.4, 124.5, 21.8.",3,1,94,,,,,,,"catalyst prepared and used, catalyst is a reaction product with a bromoalkyl polystyrene, nickel, LiBEt3H, and DBU, optimization study, optimized on additive and temperature for yield",Kumada,0.0,|Ar-Cl|Ar-Mg* -> Ar-Ar | bond_formed: C(ar)-C(ar) | bond_formed_labeled: C(ar)-C(ar)[Ar-Ar] | bond_broken: C(ar)-Cl; C(ar)-Mg | spectators: Ar-Alkyl | events: LGDisp+C-C,high,1.0,0,
31-176-CAS-15175267,Kumada coupling,88,,,COCOc1ccc(Cl)cc1.Cc1ccc([Mg]Br)cc1>>COCOc1ccc(-c2ccc(C)cc2)cc1,"Journal of Organic Chemistry (2011), 76(24), 10031-10038","22445-41-6, 28987-79-3",7383-93-9,,1271315-45-7,"109-99-9, 7732-18-5",,,,,,"General/Typical Procedure: (1). Representative Procedure for the Kumada Coupling of Aryl Chlorides. A Schlenk tube was charged with nickel complex 2 (0.05 mL, 0.05 M solution in THF, 0.0025 mmol), THF (1.5 mL), and PhCl (0.056 g, 0.5 mmol). To the solution was added dropwise a solution of p-MeC6H4MgBr (1.5 mL, 0.5 M in THF, 0.75 mmol) at 25 °C with stirring. After stirring at this temperature for 24 h, the reaction mixture was quenched with water and extracted with diethyl ether (3 × 10 mL). The combined organic phases were dried over Na2SO4, concentrated by rotary evaporation, and purified by column chromatography (silica gel, eluted using petroleum ether). p-MeC6H4Ph (0.084 g, 99%). 4-(Methoxymethoxy)-4′-methylbiphenyl.54 1H NMR (CDCl3): δ 2.28 (s, 3H), 3.39 (s, 3H), 5.10 (s, 2H), 7.00 (d, J = 8.4 Hz, 2H), 7.11 (d, J = 8.1 Hz, 2H), 7.34 (d, J = 7.8 Hz, 2H), 7.40 (d, J = 8.4 Hz, 2H). 13C NMR (CDCl3): δ 21.2, 56.1, 94.6, 116.6, 126.8, 128.1, 129.6, 135.1, 136.6, 138.0, 156.7.",2,1,88,,,,,,,Kumada coupling,Kumada,0.0,|Ar-Cl|Ar-Mg* -> Ar-Ar | bond_formed: C(ar)-C(ar) | bond_formed_labeled: C(ar)-C(ar)[Ar-Ar] | bond_broken: C(ar)-Cl; C(ar)-Mg | spectators: Ar-Alkyl|Ar-OR|RCH2-OR | events: LGDisp+C-C,high,1.0,0,
31-176-CAS-15263535,Kumada coupling,55,,,Brc1ccc(-c2nc3ccccc3[nH]2)cc1.Cc1ccc([Mg]Br)cc1>>Cc1ccc(-c2ccc(-c3nc4ccccc4[nH]3)cc2)cc1,"Organometallics (2010), 29(17), 3746-3752","402-43-7, 931-51-1",75968-83-1,,1242274-17-4,109-99-9,,,,,,"General/Typical Procedure: General Procedure for the Kumada-Corriu Coupling. In a typical run, a Schlenk tube was charged with the appropriate catalyst (0.01 mmol) and aryl halide (1 mmol). A THF solution of the tolylmagnesium bromide (1.5 mL, 1 M, 1.5 mmol) was added to the reaction mixture under nitrogen. The reaction mixture was further stirred at ambient temperature for 12 or 24 h. Dichloromethane (10 mL) was added to the reaction mixture, and the organic layer was washed with water (3 10 mL) and dried over MgSO4. The solvent was removed under reduced pressure, and the product was isolated by column chromatography and analyzed by 1H NMR spectroscopy. entry 8, Yield 55%",1,1,55,,,,,,,,Kumada,0.0,|Ar-Br|Ar-Mg* -> Ar-Ar | bond_formed: C(ar)-C(ar) | bond_formed_labeled: C(ar)-C(ar)[Ar-Ar] | bond_broken: C(ar)-Mg; Br-C(ar) | spectators: Ar-Alkyl|Ar-Ar|AromN-H|Benzimidazole|HeteroAr-H | events: LGDisp+C-C,high,1.0,0,
31-176-CAS-1529405,Kumada coupling,99,,,O=C(c1ccccc1)c1ccccc1Cl.Cc1ccc([Zn]Cl)cc1>>Cc1ccc(-c2ccccc2C(=O)c2ccccc2)cc1,"Organic & Biomolecular Chemistry (2014), 12(33), 6414-6424","403-46-3, 4294-57-9",141082-00-0,,1620461-81-5,"109-99-9, 872-50-4",,,,,,,1,1,99,,,,,,,Negishi cross-coupling reaction,Negishi,0.0,|Ar-Cl|Ar-Zn* -> Ar-Ar | spectators: Ar-Alkyl|Ar-COR | events: LGDisp+C-C,high,0.85,1,
