reaction_id,reaction_type,yield_pct,temperature_c,time_h,reaction_smiles,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,notes,predicted_reaction_type,predicted_reaction_confidence,predicted_reaction_key,predicted_reaction_key_quality_level,predicted_reaction_key_quality_score,predicted_mapping_warning,prediction_error
31-356-CAS-19562450,Steglich esterification,42,,,O=C(O)/C=C/c1ccccc1.OCc1ccccc1Br>>O=C(/C=C/c1ccccc1)OCc1ccccc1Br,"Bioorganic & Medicinal Chemistry (2018), 26(19), 5291-5298","36062-04-1, 858512-22-8",3027546-80-8,25952-53-8,1122-58-3,75-05-8,,,,,,,1,1,42,,,,,,,"green chemistry, Steglich esterification",Esterification,0.0,|Alkenyl-CO2H|Bn-OH -> Alkenyl-CO2R | spectators: Ar-Alkenyl|Ar-Br,medium,0.6,1,
31-356-CAS-1958542,Steglich esterification,87,,,O=Cc1ccc(O)cc1O.CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C(=O)O)cc1>>CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C(=O)Oc2ccc(C=O)c(O)c2)cc1,"Russian Journal of General Chemistry (2015), 85(6), 1431-1439","71101-89-8, 115914-43-7",1708104-21-5,538-75-0,91944-64-8,75-09-2,,,,,,,1,1,87,,,,,,,"regioselective, Steglich esterification",Esterification,0.0,|Ar-CO2H|Ar-OH -> Ar-CO2R | spectators: Ar-Alkyl|Ar-AromN|Ar-CHO|HeteroAr-H,medium,0.6,1,
31-356-CAS-19794211,Steglich esterification,,,,N[C@@H](Cc1ccc(O)cc1)C(=O)O.CCCCCCCCCCCCCCCCO>>CCCCCCCCCCCCCCCCOC(=O)[C@@H](N)Cc1ccc(O)cc1,"Soft Matter (2017), 13(45), 8379-8391","13037-86-0, 91652-00-5",2989890-92-6,104-15-4,,108-88-3,,,,,,,1,1,,,,,,,,Dean-Stark conditions used,Esterification,0.0,|R2CH-CO2H|RCH2-OH -> R2CH-CO2R | spectators: Ar-Alkyl|Ar-OH|R2CH-NH2|R_acidic-H,medium,0.6,1,
31-356-CAS-19794212,Steglich esterification,,,,N[C@@H](Cc1ccc(O)cc1)C(=O)O.CCCCCCCCCCCCCCCCCCO>>CCCCCCCCCCCCCCCCCCOC(=O)[C@@H](N)Cc1ccc(O)cc1,"Soft Matter (2017), 13(45), 8379-8391",378242-69-4,25606-96-6,104-15-4,,108-88-3,,,,,,,1,1,,,,,,,,Dean-Stark conditions used,Esterification,0.0,|R2CH-CO2H|RCH2-OH -> R2CH-CO2R | spectators: Ar-Alkyl|Ar-OH|R2CH-NH2|R_acidic-H,medium,0.6,1,
31-356-CAS-19794216,Steglich esterification,,,,N[C@@H](Cc1ccc(O)cc1)C(=O)O.CCCCCCCCCCO>>CCCCCCCCCCOC(=O)[C@@H](N)Cc1ccc(O)cc1,"Soft Matter (2017), 13(45), 8379-8391","180284-34-8, 2478649-99-7",2478650-00-7,104-15-4,,108-88-3,,,,,,,1,1,,,,,,,,Dean-Stark conditions used,Esterification,0.0,|R2CH-CO2H|RCH2-OH -> R2CH-CO2R | spectators: Ar-Alkyl|Ar-OH|R2CH-NH2|R_acidic-H,medium,0.6,1,
31-356-CAS-19862902,Steglich esterification,100,,,CO.CCCCCCCC/C=C\CCCCCCCC(=O)O>>CCCCCCCC/C=C\CCCCCCCC(=O)OC,"Progress in Organic Coatings (2018), 124147-157","503-74-2, 2216-51-5",89-47-4,,7664-93-9,,,,,,,,1,1,100,,,,,,,,Esterification,0.0,|CH3-OH|RCH2-CO2H -> RCH2-CO2R | spectators: R_acidic-H,high,0.75,0,
31-356-CAS-20076618,Steglich esterification,,,,CC(CCCS)C(=O)O>>CC1CCCSC1=O,"Organic Letters (2019), 21(9), 3460-3464","622-62-8, 91652-00-5",2989890-91-5,25952-53-8,1122-58-3,75-09-2,,,,,,,1,1,,,,,,,,Steglich thiolactonization,Multi-Event:Ann+C-S,0.0,|R2CH-CO2H|RCH2-SH -> Product_C-S | bond_formed: C-S | bond_broken: C-O | spectators: R_acidic-H | events: Ann+C-S,high,0.85,0,
31-356-CAS-20076622,Steglich esterification,,,,O=C(O)CC(CCS)CCc1ccccc1>>O=C1CC(CCc2ccccc2)CCS1,"Organic Letters (2019), 21(9), 3460-3464","60-18-4, 36653-82-4",84808-38-8,25952-53-8,1122-58-3,75-09-2,,,,,,,1,1,,,,,,,,Steglich thiolactonization,Multi-Event:Ann+C-S,0.0,|RCH2-CO2H|RCH2-SH -> Product_C-S | bond_formed: C-S | bond_broken: C-O | spectators: Ar-Alkyl|R_acidic-H | events: Ann+C-S,high,0.85,0,
31-356-CAS-20076624,Steglich esterification,,,,O=C(O)CC(CCS)c1ccc(F)cc1>>O=C1CC(c2ccc(F)cc2)CCS1,"Organic Letters (2019), 21(9), 3460-3464","451-82-1, 1955522-19-6",3037164-22-7,25952-53-8,1122-58-3,75-09-2,,,,,,,1,1,,,,,,,,Steglich thiolactonization,Multi-Event:Ann+C-S,0.0,|RCH2-CO2H|RCH2-SH -> Product_C-S | bond_formed: C-S | bond_broken: C-O | spectators: Ar-Alkyl|Ar-F|R_acidic-H | events: Ann+C-S,high,0.85,0,
31-356-CAS-20076626,Steglich esterification,,,,O=C(O)CC(CCS)c1ccc(Cl)cc1>>O=C1CC(c2ccc(Cl)cc2)CCS1,"Organic Letters (2019), 21(9), 3460-3464","524-38-9, 2320508-62-9",2320508-63-0,25952-53-8,1122-58-3,75-09-2,,,,,,,1,1,,,,,,,,Steglich thiolactonization,Multi-Event:Ann+C-S,0.0,|RCH2-CO2H|RCH2-SH -> Product_C-S | bond_formed: C-S | bond_broken: C-O | spectators: Ar-Alkyl|Ar-Cl|R_acidic-H | events: Ann+C-S,high,0.85,0,
31-356-CAS-20076628,Steglich esterification,,,,O=C(O)CC(CCS)c1ccc(Br)cc1>>O=C1CC(c2ccc(Br)cc2)CCS1,"Organic Letters (2019), 21(9), 3460-3464","771-61-9, 2254153-20-1",2254153-29-0,25952-53-8,1122-58-3,75-09-2,,,,,,,1,1,,,,,,,,Steglich thiolactonization,Multi-Event:Ann+C-S,0.0,|RCH2-CO2H|RCH2-SH -> Product_C-S | bond_formed: C-S | bond_broken: C-O | spectators: Ar-Alkyl|Ar-Br|R_acidic-H | events: Ann+C-S,high,0.85,0,
31-356-CAS-20076630,Steglich esterification,,,,O=C(O)CC(CCS)c1ccc([N+](=O)[O-])cc1>>O=C1CC(c2ccc([N+](=O)[O-])cc2)CCS1,"Organic Letters (2019), 21(9), 3460-3464","524-38-9, 2320508-54-9",2320508-55-0,25952-53-8,1122-58-3,75-09-2,,,,,,,1,1,,,,,,,,Steglich thiolactonization,Multi-Event:Ann+C-S,0.0,|RCH2-CO2H|RCH2-SH -> Product_C-S | bond_formed: C-S | bond_broken: C-O | spectators: Ar-Alkyl|Ar-NO2|R_acidic-H | events: Ann+C-S,high,0.85,0,
31-356-CAS-20076632,Steglich esterification,,,,CC(CS)CCC(=O)O>>CC1CCC(=O)SC1,"Organic Letters (2019), 21(9), 3460-3464",2309304-60-5,2309304-92-3,25952-53-8,1122-58-3,75-09-2,,,,,,,1,1,,,,,,,,Steglich thiolactonization,Multi-Event:Ann+C-S,0.0,|RCH2-CO2H|RCH2-SH -> Product_C-S | bond_formed: C-S | bond_broken: C-O | spectators: R_acidic-H | events: Ann+C-S,high,0.85,0,
31-356-CAS-20076635,Steglich esterification,,,,COc1ccc(CC(C)(CCCS)C(=O)O)cc1>>COc1ccc(CC2(C)CCCSC2=O)cc1,"Organic Letters (2019), 21(9), 3460-3464","50-78-2, 107-19-7",108521-42-2,25952-53-8,1122-58-3,75-09-2,,,,,,,1,1,,,,,,,,Steglich thiolactonization,Multi-Event:Ann+C-S,0.0,|R3C-CO2H|RCH2-SH -> Product_C-S | bond_formed: C-S | bond_broken: C-O | spectators: Ar-Alkyl|Ar-OR | events: Ann+C-S,high,0.85,0,
31-356-CAS-20076637,Steglich esterification,,,,CC(CCCS)(Cc1ccc(C(F)(F)F)cc1)C(=O)O>>CC1(Cc2ccc(C(F)(F)F)cc2)CCCSC1=O,"Organic Letters (2019), 21(9), 3460-3464","107-93-7, 145-13-1",473536-17-3,25952-53-8,1122-58-3,75-09-2,,,,,,,1,1,,,,,,,,Steglich thiolactonization,Multi-Event:Ann+C-S,0.0,|R3C-CO2H|RCH2-SH -> Product_C-S | bond_formed: C-S | bond_broken: C-O | spectators: Ar-Alkyl|Ar-CF3 | events: Ann+C-S,high,0.85,0,
31-356-CAS-20076651,Steglich esterification,,,,C[C@@H](CS)[C@@H](CC(=O)O)c1ccccc1.C[C@@H](CS)[C@H](CC(=O)O)c1ccccc1>>C[C@H]1CSC(=O)C[C@H]1c1ccccc1.C[C@H]1CSC(=O)C[C@@H]1c1ccccc1,"Organic Letters (2019), 21(9), 3460-3464","538-75-0, 94152-62-2, 113749-54-5","2760154-76-3, 2760154-78-5",25952-53-8,1122-58-3,75-09-2,,,,,,,1,1,,,,,,,,"Steglich thiolactonization,product obtained as 1:1.4 inseparable mixture of diastereomers",Multi-Event:Ann+C-S,0.0,|RCH2-CO2H|RCH2-SH -> Product_C-S | spectators: Ar-Alkyl|R_acidic-H | events: Ann+C-S,medium,0.7,1,
31-356-CAS-20076653,Steglich esterification,,,,C[C@H](CCC(=O)O)[C@@H](C)S.C[C@@H](S)[C@@H](C)CCC(=O)O>>C[C@@H]1CCC(=O)S[C@@H]1C.C[C@H]1CCC(=O)S[C@@H]1C,"Organic Letters (2019), 21(9), 3460-3464","1661863-71-3, 2387548-44-7, 2387548-45-8","2387548-49-2, 2387548-50-5",25952-53-8,1122-58-3,75-09-2,,,,,,,1,1,,,,,,,,"product obtained as 1:1 inseparable mixture of diastereomers,Steglich thiolactonization",Multi-Event:Ann+C-S,0.0,|R2CH-SH|RCH2-CO2H -> Product_C-S | spectators: R_acidic-H | events: Ann+C-S,medium,0.7,1,
31-356-CAS-20076659,Steglich esterification,,,,O=C(O)c1ccccc1CCS>>O=C1SCCc2ccccc21,"Organic Letters (2019), 21(9), 3460-3464","60-18-4, 112-72-1",84813-92-3,25952-53-8,1122-58-3,75-09-2,,,,,,,1,1,,,,,,,,Steglich thiolactonization,Multi-Event:Ann+C-S,0.0,|Ar-CO2H|RCH2-SH -> Product_C-S | bond_formed: C-S | bond_broken: C-O | spectators: Ar-Alkyl | events: Ann+C-S,high,0.85,0,
31-356-CAS-20117548,Steglich esterification,57,,,CC1(C(=O)O)C=CCCC1.CC(C)(O)C(=O)O>>CC1(C(=O)OC(C)(C)C(=O)O)C=CCCC1,"Journal of the American Chemical Society (2019), 141(20), 8372-8380","140-10-3, 873-75-6",2098352-17-9,"79-37-8, 110-86-1",68-12-2,75-09-2,,,,,,,2,1,57,,,,,,,pyridine also acts as solvent in stage 2,Esterification,0.0,|R3C-CO2H|R3C-OH -> R3C-CO2R,medium,0.6,1,
31-356-CAS-20117549,Steglich esterification,58,,,CC1(C(=O)O)C=CCC1.CC(C)(O)C(=O)O>>CC1(C(=O)OC(C)(C)C(=O)O)C=CCC1,"Journal of the American Chemical Society (2019), 141(20), 8372-8380","108-68-9, 140-10-3",1710763-52-2,"79-37-8, 110-86-1",68-12-2,75-09-2,,,,,,,2,1,58,,,,,,,pyridine also acts as solvent in stage 2,Esterification,0.0,|R3C-CO2H|R3C-OH -> R3C-CO2R,medium,0.6,1,
31-356-CAS-20125111,Steglich esterification,65,,,C/C=C/C=C/C(=O)O.OCc1ccccc1>>C/C=C/C=C/C(=O)OCc1ccccc1,"Reaction Kinetics, Mechanisms and Catalysis (2018), 125(2), 619-631","619-64-7, 115914-43-7",1708104-23-7,67-56-1,"7664-93-9, 584-08-7",108-88-3,,,,,,,2,1,65,,,,,,,,Esterification,0.0,|Alkenyl-CO2H|Bn-OH -> Alkenyl-CO2R | spectators: Alkenyl-Alkenyl,medium,0.6,1,
31-356-CAS-20125113,Steglich esterification,,,,O=C(O)c1ccccc1.CO>>COC(=O)c1ccccc1,"Reaction Kinetics, Mechanisms and Catalysis (2018), 125(2), 619-631","71637-34-8, 1296787-98-8",2445162-39-8,,7664-93-9,67-56-1,,,,,,,1,1,,,,,,,,,Esterification,0.0,|Ar-CO2H|CH3-OH -> Ar-CO2R,high,0.75,0,
31-356-CAS-20125114,Steglich esterification,90,,,CCCCO.O=C(O)/C=C/C=C/C(=O)O>>CCCCOC(=O)/C=C/C=C/C(=O)OCCCC,"Reaction Kinetics, Mechanisms and Catalysis (2018), 125(2), 619-631","140-10-3, 6971-51-3",2225909-87-3,,7664-93-9,,,,,,,,1,1,90,,,,,,,,Esterification,0.0,|Alkenyl-CO2H|RCH2-OH -> Alkenyl-CO2R | spectators: Alkenyl-Alkenyl,high,0.85,1,
31-356-CAS-20125115,Steglich esterification,90,,,C/C=C/C=C/C(=O)O.C/C=C/C=C/CO>>C/C=C/C=C/COC(=O)/C=C/C=C/C,"Reaction Kinetics, Mechanisms and Catalysis (2018), 125(2), 619-631","107-92-6, 251929-24-5",1448604-04-3,538-75-0,1122-58-3,75-09-2,,,,,,,1,1,90,,,,,,,Steglich esterification,Esterification,0.0,|Alkenyl-CO2H|RCH2-OH -> Alkenyl-CO2R | spectators: Alkenyl-Alkenyl,medium,0.6,1,
31-356-CAS-20179585,Steglich esterification,,,,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.CC(C)(C)OC(=O)NCCCC(=O)O>>CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)CCCNC(=O)OC(C)(C)C,"Molbank (2017), (3), M956/1-M956/5","67-56-1, 556-02-5",3410-66-0,538-75-0,1122-58-3,75-09-2,,,,,,,2,1,,,,,,,,,Esterification,0.0,|R2CH-OH|RCH2-CO2H -> RCH2-CO2R | spectators: R_acidic-H,medium,0.6,1,
31-356-CAS-20279133,Steglich esterification,88,,,O=C(O)c1ccccc1.Cc1cc(C(C)(C)c2cc(C)c(O)c(C)c2)cc(C)c1O>>Cc1cc(C(C)(C)c2cc(C)c(OC(=O)c3ccccc3)c(C)c2)cc(C)c1OC(=O)c1ccccc1,"European Polymer Journal (2019), 11794-104","693-23-2, 7020-34-0",2674160-49-5,538-75-0,1122-58-3,75-09-2,,,,,,,2,1,88,,,,,,,Steglich esterification,Esterification,0.0,|Ar-CO2H|Ar-OH -> Ar-CO2R | spectators: Ar-Alkyl | events: Ann+C-O+C-C,medium,0.7,1,
31-356-CAS-20404889,Steglich esterification,86,,,C#CCO.CC1(C)OCC(C)(C(=O)OCC(C)(COC(=O)C2(C)COC(C)(C)OC2)C(=O)O)CO1>>C#CCOC(=O)C(C)(COC(=O)C1(C)COC(C)(C)OC1)COC(=O)C1(C)COC(C)(C)OC1,"Carbohydrate Polymers (2018), 18420-29","88495-63-0, 2083619-39-8",2085255-65-6,538-75-0,"1122-58-3, 91944-64-8",75-09-2,,,,,,,1,1,86,,,,,,,,Esterification,0.0,|Propargyl-OH|R3C-CO2H -> R3C-CO2R | spectators: Alkyl-Alkynyl_terminal|Propargyl-H|R3C-CO2R|RCH2-OR,high,0.75,0,
31-356-CAS-20621276,Steglich esterification,89,,,CCCO.O=C(O)/C=C/c1ccc(Cl)cc1>>CCCOC(=O)/C=C/c1ccc(Cl)cc1,"BioMed Research International (2019), 3941242pp.","1617-72-7, 15687-27-1",2823447-53-4,144-55-8,7664-93-9,7732-18-5,,,,,,,2,1,89,,,,,,,Fischer esterification,Esterification,0.0,|Alkenyl-CO2H|RCH2-OH -> Alkenyl-CO2R | spectators: Ar-Alkenyl|Ar-Cl,high,0.75,0,
31-356-CAS-20621277,Steglich esterification,91,,,CC(C)O.O=C(O)/C=C/c1ccc(Cl)cc1>>CC(C)OC(=O)/C=C/c1ccc(Cl)cc1,"BioMed Research International (2019), 3941242pp.","98-85-1, 19165-29-8",337308-72-2,144-55-8,7664-93-9,7732-18-5,,,,,,,2,1,91,,,,,,,Fischer esterification,Esterification,0.0,|Alkenyl-CO2H|R2CH-OH -> Alkenyl-CO2R | spectators: Ar-Alkenyl|Ar-Cl,high,0.75,0,
31-356-CAS-20621278,Steglich esterification,87,,,CCCCO.O=C(O)/C=C/c1ccc(Cl)cc1>>CCCCOC(=O)/C=C/c1ccc(Cl)cc1,"BioMed Research International (2019), 3941242pp.","67-56-1, 66990-32-7",120650-77-3,144-55-8,7664-93-9,7732-18-5,,,,,,,2,1,87,,,,,,,Fischer esterification,Esterification,0.0,|Alkenyl-CO2H|RCH2-OH -> Alkenyl-CO2R | spectators: Ar-Alkenyl|Ar-Cl,medium,0.6,1,
31-356-CAS-20621280,Steglich esterification,31,,,O=C(O)/C=C/c1ccc(Cl)cc1.C=C(C)[C@@H]1CC=C(CO)CC1>>C=C(C)[C@@H]1CC=C(COC(=O)/C=C/c2ccc(Cl)cc2)CC1,"BioMed Research International (2019), 3941242pp.","7326-19-4, 71989-35-0, 64-19-7",1645308-89-9,"603-35-0, 2446-83-5, 144-55-8",,"109-99-9, 7732-18-5",,,,,,,3,1,31,,,,,,,Mitsunobu reaction,Esterification,0.0,|Alkenyl-CO2H|RCH2-OH -> Alkenyl-CO2R | spectators: Ar-Alkenyl|Ar-Cl,medium,0.6,1,
31-356-CAS-20621284,Steglich esterification,26,,,CCCCCCCCCCCCO.O=C(O)/C=C/c1ccc(Cl)cc1>>CCCCCCCCCCCCOC(=O)/C=C/c1ccc(Cl)cc1,"BioMed Research International (2019), 3941242pp.","1394136-26-5, 3029310-60-6",3029310-61-7,538-75-0,1122-58-3,75-09-2,,,,,,,1,1,26,,,,,,,Steglich reaction,Esterification,0.0,|Alkenyl-CO2H|RCH2-OH -> Alkenyl-CO2R | spectators: Ar-Alkenyl|Ar-Cl,medium,0.6,1,
31-356-CAS-20711333,Steglich esterification,84,,,CC(CO)(CO)C(=O)O.CC(CO)(CO)C(=O)OCc1ccccc1>>CC1(C)OCC(C)(C(=O)OCC(C)(COC(=O)C2(C)COC(C)(C)OC2)C(=O)OCc2ccccc2)CO1,"Carbohydrate Polymers (2018), 18420-29","34749-55-8, 355126-91-9",1204743-60-1,538-75-0,"1122-58-3, 91944-64-8",75-09-2,,,,,,,1,1,84,,,,,,,reaction as described by the author,Esterification,0.0,|R3C-CO2H|RCH2-OH -> R3C-CO2R | spectators: Ar-Alkyl|R3C-CO2R | events: Ann+C-O+C-C,medium,0.7,1,
31-356-CAS-2078095,Steglich esterification,41,,,O=C(O)Cc1ccccc1.O[C@@H]1CCCC[C@H]1O>>O[C@H]1CCCC[C@@H]1O.O=C(Cc1ccccc1)O[C@@H]1CCCC[C@H]1O,"Chemical Communications (Cambridge, United Kingdom) (2010), 46(15), 2689-2690","64-19-7, 1460-57-7","57794-08-8, 105663-24-9",693-13-0,1068652-80-1,108-88-3,,,,,,,1,1,41,54,,,,,,"separated by kinetic resolution, alternative reaction conditions shown, 82% ee (acetate), >99% ee (diol), alternative preparation shown, Steglich esterification, resoln. step",Multi-Event:Ann+C-O+C-C,0.0,|Ar-Alkyl|RCH2-CO2H -> Bn-CO2R|R2CH-OH | bond_formed: C-O; C-O; C-C; C-C | bond_formed_labeled: C-O; C-O; C-C; C-C | spectators: R2CH-OH|R_acidic-H | events: Ann+C-O+C-C,high,0.85,0,
31-356-CAS-2146273,Steglich esterification,81,,,C=CC[C@@H](C)O.C=C[C@@H](CCCC(=O)O)OCc1ccc(OC)cc1>>C=CC[C@@H](C)OC(=O)CCC[C@H](C=C)OCc1ccc(OC)cc1,"Letters in Organic Chemistry (2011), 8(2), 143-149","943-89-5, 18457-55-1",2727984-26-9,538-75-0,1122-58-3,75-09-2,,,,,,,1,1,81,,,,,,,"key step, Steglich esterification",Esterification,0.0,|R2CH-OH|RCH2-CO2H -> RCH2-CO2R | spectators: Ar-OR|Bn-OR|R_acidic-H,medium,0.6,1,
31-356-CAS-21535523,Steglich esterification,82,,,CC(C)(Br)C(=O)O.OCCCCCCBr>>CC(C)(Br)C(=O)OCCCCCCBr,"ACS Applied Materials & Interfaces (2020), 12(5), 6761-6767","17814-72-1, 1651197-33-9",1651197-45-3,25952-53-8,1122-58-3,75-09-2,,,,,,,1,1,82,,,,,,,Steglich esterification,Esterification,0.0,|R3C-CO2H|RCH2-OH -> R3C-CO2R | spectators: R3C-Br|RCH2-Br,medium,0.6,1,
31-356-CAS-21535524,Steglich esterification,85,,,OCCCCCCCCCCCBr.CC(C)(Br)C(=O)O>>CC(C)(Br)C(=O)OCCCCCCCCCCCBr,"ACS Applied Materials & Interfaces (2020), 12(5), 6761-6767","140-10-3, 5653-67-8",2225909-89-5,25952-53-8,1122-58-3,75-09-2,,,,,,,1,1,85,,,,,,,Steglich esterification,Esterification,0.0,|R3C-CO2H|RCH2-OH -> R3C-CO2R | spectators: R3C-Br|RCH2-Br,medium,0.6,1,
31-356-CAS-216583,Steglich esterification,77,,,O=C(O)CCl.CC(O)C1=CC(C)(C)CCC1>>CC(OC(=O)CCl)C1=CC(C)(C)CCC1,"European Journal of Organic Chemistry (2004), (2), 354-365","17814-72-1, 1651197-35-1",1651197-48-6,538-75-0,1122-58-3,75-09-2,,,,,,,1,1,77,,,,,,,Steglich esterification,Esterification,0.0,|R2CH-OH|RCH2-CO2H -> RCH2-CO2R | spectators: RCH2-Cl|R_acidic-H,medium,0.6,1,
31-356-CAS-22122732,Steglich esterification,36,,,COCCO.O=C(O)/C=C/c1ccc(Cl)cc1>>COCCOC(=O)/C=C/c1ccc(Cl)cc1,"BioMed Research International (2019), 3941242pp.","334-48-5, 26213-37-6",3027770-70-0,144-55-8,7664-93-9,7732-18-5,,,,,,,2,1,36,,,,,,,Fischer esterification,Esterification,0.0,|Alkenyl-CO2H|RCH2-OH -> Alkenyl-CO2R | spectators: Ar-Alkenyl|Ar-Cl|RCH2-OR,medium,0.6,1,
31-356-CAS-22147299,Steglich esterification,,,,O=C1c2ccccc2C(=O)N1O.O=C(O)COC(=O)C1(Cc2ccccc2)C=CCCC1>>O=C(COC(=O)C1(Cc2ccccc2)C=CCCC1)ON1C(=O)c2ccccc2C1=O,"Journal of the American Chemical Society (2019), 141(20), 8372-8380","104-01-8, 1955522-19-6",3037164-21-6,693-13-0,1122-58-3,75-09-2,,,,,,,1,1,,,,,,,,,Unresolved:NoMotifEvidence,0.0,|RCH2-CO2H -> [] | spectators: Ar-Alkyl|Ar-CONR2|R3C-CO2R|R_acidic-H,low,0.15,1,
31-356-CAS-22148044,Steglich esterification,85,,,O=C1c2ccccc2C(=O)N1O.CC1(C(=O)OCC(=O)O)C=CCOC1>>CC1(C(=O)OCC(=O)ON2C(=O)c3ccccc3C2=O)C=CCOC1,"Journal of the American Chemical Society (2019), 141(20), 8372-8380","132-60-5, 3319-15-1",3038253-62-9,693-13-0,1122-58-3,75-09-2,,,,,,,1,1,85,,,,,,,,Unresolved:NoMotifEvidence,0.0,|RCH2-CO2H -> [] | spectators: Ar-CONR2|R3C-CO2R|RCH2-OR|R_acidic-H,low,0.15,1,
31-356-CAS-22153425,Steglich esterification,,,,O=C1c2ccccc2C(=O)N1O.CC1(C(=O)OCC(=O)O)C=CCCC1=O>>CC1(C(=O)OCC(=O)ON2C(=O)c3ccccc3C2=O)C=CCCC1=O,"Journal of the American Chemical Society (2019), 141(20), 8372-8380","83-46-5, 30149-93-0",3082639-33-3,693-13-0,1122-58-3,75-09-2,,,,,,,1,1,,,,,,,,,Unresolved:NoMotifEvidence,0.0,|RCH2-CO2H -> [] | spectators: Ar-CONR2|R3C-CO2R|RCH2-COR|R_acidic-H,low,0.15,1,
31-356-CAS-22155847,Steglich esterification,,,,O=C1c2ccccc2C(=O)N1O.C[C@@]1(C(=O)OCC(=O)O)C=CCC[C@H]1OC(=O)c1ccccc1>>C[C@@]1(C(=O)OCC(=O)ON2C(=O)c3ccccc3C2=O)C=CCC[C@H]1OC(=O)c1ccccc1,"Journal of the American Chemical Society (2019), 141(20), 8372-8380","10516-71-9, 1955522-19-6",3037164-28-3,693-13-0,1122-58-3,75-09-2,,,,,,,1,1,,,,,,,,,Unresolved:NoMotifEvidence,0.0,|RCH2-CO2H -> [] | spectators: Ar-CO2R|Ar-CONR2|R3C-CO2R|R_acidic-H,low,0.15,1,
31-356-CAS-22172727,Steglich esterification,,,,O=C1c2ccccc2C(=O)N1O.C[C@]1(C(=O)OCC(=O)O)C=CCCC1>>C[C@]1(C(=O)OCC(=O)ON2C(=O)c3ccccc3C2=O)C=CCCC1,"Journal of the American Chemical Society (2019), 141(20), 8372-8380","35108-00-0, 83883-26-5",2721453-97-8,693-13-0,1122-58-3,75-09-2,,,,,,,1,1,,,,,,,,,Unresolved:NoMotifEvidence,0.0,|RCH2-CO2H -> [] | spectators: Ar-CONR2|R3C-CO2R|R_acidic-H,low,0.15,1,
31-356-CAS-22302549,Steglich esterification,,,,O=C(O)c1ccccc1.Oc1ccc(Br)cc1Br>>O=C(Oc1ccc(Br)cc1Br)c1ccccc1,"Journal of Molecular Structure (2020), 1222128839","18979-50-5, 91652-00-5",219138-30-4,538-75-0,1122-58-3,75-09-2,,,,,,,1,1,,,,,,,,Steglich esterification,Esterification,0.0,|Ar-CO2H|Ar-OH -> Ar-CO2R | spectators: Ar-Br,medium,0.6,1,
31-356-CAS-2230715,Steglich esterification,82,,,Oc1ccc(CCCCCCCCCc2ccc(O)cc2)cc1.CCCCCCCCCCCCOc1ccc(C(=O)O)c(C)c1>>CCCCCCCCCCCCOc1ccc(C(=O)Oc2ccc(CCCCCCCCCc3ccc(OC(=O)c4ccc(OCCCCCCCCCCCC)cc4C)cc3)cc2)c(C)c1,"Chemistry - A European Journal (2015), 21(22), 8158-8167","141-82-2, 768-95-6",173614-51-2,1892-57-5,1122-58-3,75-09-2,,,,,,,1,1,82,,,,,,,"combinatorial, Steglich esterification",Esterification,0.0,|Ar-CO2H|Ar-OH -> Ar-CO2R | spectators: Ar-Alkyl|Ar-OR | events: Ann+C-O+C-C,medium,0.7,1,
31-356-CAS-22375123,Steglich esterification,99,,,C[Si](C)(C)CCO.C[C@@H](NC(=O)OC(C)(C)C)C(=O)O>>C[C@@H](NC(=O)OC(C)(C)C)C(=O)OCC[Si](C)(C)C,"Journal of Organic Chemistry (2020), 85(15), 10206-10215","67-56-1, 83-49-8",2868-48-6,538-75-0,1122-58-3,"75-09-2, 141-78-6",,,,,,,1,1,99,,,,,,,,Esterification,0.0,|R2CH-CO2H|RCH2-OH -> R2CH-CO2R | spectators: Alkyl-Si*|R_acidic-H,medium,0.6,1,
31-356-CAS-22557466,Steglich esterification,99,,,CC(C)=CCCC(C)CCO.CC(C)CC(=O)O>>CC(C)=CCCC(C)CCOC(=O)CC(C)C,"ACS Symposium Series (2018), 1289205-217","503-74-2, 22339-08-8",57412-35-8,"538-75-0, 7782-44-7",1122-58-3,75-09-2,,,,,,,1,1,99,,,,,,,"Steglich esterification, Erlenmeyer flask used, aerobic",Esterification,0.0,|RCH2-CO2H|RCH2-OH -> RCH2-CO2R | spectators: R_acidic-H,medium,0.6,1,
31-356-CAS-22557467,Steglich esterification,99,,,CC(C)=CCC/C(C)=C/CO.CC(C)CC(=O)O>>CC(C)=CCC/C(C)=C/COC(=O)CC(C)C,"ACS Symposium Series (2018), 1289205-217","503-74-2, 1632-73-1",59672-05-8,"538-75-0, 7782-44-7",1122-58-3,75-09-2,,,,,,,1,1,99,,,,,,,"Steglich esterification, Erlenmeyer flask used, aerobic",Esterification,0.0,|RCH2-CO2H|RCH2-OH -> RCH2-CO2R | spectators: R_acidic-H,medium,0.6,1,
