reaction_id,reaction_type,yield_pct,temperature_c,time_h,reaction_smiles,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,notes,predicted_reaction_type,predicted_reaction_confidence,predicted_reaction_key,predicted_reaction_key_quality_level,predicted_reaction_key_quality_score,predicted_mapping_warning,prediction_error
31-515-CAS-1958349,DIBAL‑H Partial reductions,71,,,COC(=O)C[C@@H](C(=O)OC)N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C>>COC(=O)[C@H](CC=O)N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C.COC(=O)[C@H](CCO)N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,"ChemBioChem (2002), 3(9), 874-886",24393-53-1,"49678-04-8, 105515-33-1","1191-15-7, 7732-18-5, 7757-82-6",,60-29-7,,,,,,,4,1,71,5,,,,,,,Claisen_condensation / Reduction_ester_to_alcohol,0.0,|RCH2-CO2R -> RCH2-CHO|RCH2-OH|R_acidic-H | spectators: R2CH-CO2R|R_acidic-H | events: C-O+C-C | reaction_types: Claisen_condensation+Reduction_ester_to_alcohol,high,0.85,1,
31-515-CAS-22816851,DIBAL‑H Partial reductions,,,,CCOC(=O)c1ccnc(C(=O)OCC)c1>>O=Cc1ccnc(C=O)c1.CCOC(=O)c1ccnc(C=O)c1.CCOC(=O)c1ccnc(CO)c1.O=Cc1cc(CO)ccn1,"Organic Process Research & Development (2020), 24(10), 2326-2335",,,"141-78-6, 1191-15-7",,109-99-9,,,,,,,1,1,,,,,,,,,Multi-Event:Ann+C-N+C-C,0.0,|[] -> Ar-CHO|Bn-OH|HeteroAr-H | bond_formed: C-C(ar); C-C(ar); C(ar)-N(ar); C(ar)-N(ar); C(ar)-C(ar) | bond_formed_labeled: C-C(ar); C-C(ar); C(ar)-N(ar); C(ar)-N(ar); C(ar)-C(ar) | bond_broken: C-O | spectators: Ar-CO2R|HeteroAr-H|Pyridine | events: Ann+C-N+C-C,high,0.85,0,
31-515-CAS-2596519,DIBAL‑H Partial reductions,,,,CCCC(=O)OC>>CCCCO.CCCC=O,"Organic Process Research & Development (2008), 12(2), 163-167",1396247-70-3,"1396247-75-8, 1396247-80-5",1191-15-7,,108-88-3,,,,,,Batch Reactions. All experiments were carried out in a 500 mL jacketed vessel equipped with a mechanical stirrer. A 20% Dibal-H solution in toluene (1.0 equiv) was added over 20 min to a 2.3% methyl butyrate solution in toluene at the temperature indicated in Table 1. The reaction mixture was then directly poured into a 2 M aqueous hydrochloric acid solution at 20 °C.,1,1,,,,,,,,"ER-25 microreactor with mass flow controller used, close to 90% selectivity on target butyraldehyde obtained, continuous flow, optimization study, optimized on microreactor type, temperature, other product also detected, scalable",Reduction_ester_to_alcohol,0.0,|RCH2-CO2R -> RCH2-OH | bond_formed: C-C; C-C; C-C | bond_formed_labeled: C-C; C-C; C-C | bond_broken: C-O | spectators: R_acidic-H,high,1.0,0,
31-515-CAS-2649484,DIBAL‑H Partial reductions,18,,,CCOC(=O)c1ccc(OC)cc1>>COc1ccc(CO)cc1.COc1ccc(C=O)cc1,"European Journal of Organic Chemistry (2014), 2014(27), 6010-6016",24393-56-4,"24680-50-0, 53484-50-7","1191-15-7, 64-17-5",,108-88-3,,,,,,,2,1,18,9,,,,,,selective reduction of ester,Claisen_condensation / Reduction_ester_to_alcohol,0.0,|Ar-CO2R -> Ar-CHO|Bn-OH | bond_formed: C-C(ar); C-C(ar); C(ar)-C(ar); C(ar)-O | bond_formed_labeled: C-C(ar); C-C(ar); C(ar)-C(ar); C(ar)-O | bond_broken: C-C | spectators: Ar-OR | events: Ann+C-O+C-C | reaction_types: Claisen_condensation+Reduction_ester_to_alcohol,high,0.85,0,
31-515-CAS-3264340,DIBAL‑H Partial reductions,5,,,CCOC(=O)/C=C\CCc1ccccc1>>OC/C=C\CCc1ccccc1.O=C/C=C\CCc1ccccc1,"European Journal of Organic Chemistry (2014), 2014(27), 6010-6016","99-77-4, 5830-30-8","66-25-1, 555-16-8","1191-15-7, 64-17-5",,108-88-3,,,,,,,2,1,5,91,,,,,,selective reduction of ester,Reduction_ester_to_alcohol,0.0,|Alkenyl-CO2R -> RCH2-OH | bond_formed: C-C; C-C | bond_formed_labeled: C-C; C-C | bond_broken: C-O | spectators: Ar-Alkyl | events: Ann+C-C,high,0.85,0,
31-515-CAS-4768069,DIBAL‑H Partial reductions,98,,,CCOC(=O)CCc1ccccc1>>O=CCCc1ccccc1.OCCCc1ccccc1,"Organic Letters (2012), 14(2), 568-571","93-89-0, 6935-65-5","100-52-7, 620-23-5","1191-15-7, 67-56-1",,108-88-3,,,,,,"Solutions of ester (0.2 M in toluene, prepared in a screw-cap volumetric flask, under argon), DIBALH (1 M in toluene) and methanol (neat) were loaded into syringes and introduced to the system using syringe pumps set to the appropriate flow rates. After a steady state was reached the mixture exiting the system was collected and then treated with a saturated aqueous solution of Rochelle's salt, diluted with diethyl ether and stirred until 2 clear phases were obtained. The organic phase was then analyzed by GC. Final prodcuct.",2,1,98,1,,,,,,"flow system, ester flow rate 30 mL/min, DIBALH flow rate 6 mL/min, optimization study (optimized on reactor length, reactor inner diameter, ester flow rate, DIBALH flow rate, reaction temperature and reaction time)",Reduction_ester_to_alcohol,0.0,|RCH2-CO2R -> RCH2-OH | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O | spectators: Ar-Alkyl|R_acidic-H | events: Ann+C-C,high,0.85,0,
31-515-CAS-6860446,DIBAL‑H Partial reductions,15,,,CCOC(=O)/C=C/CCC(c1ccccc1)(c1ccccc1)c1ccccc1>>O=C/C=C/CCC(c1ccccc1)(c1ccccc1)c1ccccc1.OC/C=C/CCC(c1ccccc1)(c1ccccc1)c1ccccc1,"European Journal of Organic Chemistry (2014), 2014(27), 6010-6016","93-89-0, 7291-00-1","100-52-7, 123-11-5","1191-15-7, 64-17-5",,108-88-3,,,,,,,2,1,15,18,,,,,,selective reduction of ester,Michael_addition / Reduction_ester_to_alcohol,0.0,|Alkenyl-CO2R -> Alkenyl-CHO|RCH2-OH | spectators: Ar-Alkyl | events: Ann+C-C | reaction_types: Michael_addition+Reduction_ester_to_alcohol,medium,0.7,1,
31-515-CAS-7523336,DIBAL‑H Partial reductions,15,,,CCOC(=O)/C=C/c1ccccc1>>OC/C=C/c1ccccc1.O=C/C=C/c1ccccc1,"European Journal of Organic Chemistry (2014), 2014(27), 6010-6016",26429-97-0,"37868-70-5, 75553-23-0","1191-15-7, 64-17-5",,108-88-3,,,,,,,2,1,15,64,,,,,,selective reduction of ester,Reduction_ester_to_alcohol,0.0,|Alkenyl-CO2R -> RCH2-OH | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O | spectators: Ar-Alkenyl | events: Ann+C-C,high,0.85,0,
31-515-CAS-9372131,DIBAL‑H Partial reductions,76,,,CC(C)OC(=O)/C=C/CCc1ccccc1>>O=C/C=C/CCc1ccccc1.OC/C=C/CCc1ccccc1,"European Journal of Organic Chemistry (2014), 2014(27), 6010-6016",1654765-84-0,"1654765-85-1, 1654765-86-2","1191-15-7, 64-17-5",,108-88-3,,,,,,,2,1,76,8,,,,,,selective reduction of ester,Reduction_ester_to_alcohol,0.0,|Alkenyl-CO2R -> RCH2-OH | bond_formed: C-C; C-C(ar); C-C(ar) | bond_formed_labeled: C-C; C-C(ar); C-C(ar) | bond_broken: C-O | spectators: Ar-Alkyl | events: Ann+C-C,high,0.85,0,
31-515-CAS-9658328,DIBAL‑H Partial reductions,69,,,CCOC(=O)/C=C/c1ccc(Br)cc1>>O=C/C=C/c1ccc(Br)cc1.OC/C=C/c1ccc(Br)cc1,"European Journal of Organic Chemistry (2014), 2014(27), 6010-6016","93-89-0, 13156-75-7","98-01-1, 100-52-7","1191-15-7, 64-17-5",,108-88-3,,,,,,,2,1,69,9,,,,,,selective reduction of ester,Reduction_ester_to_alcohol,0.0,|Alkenyl-CO2R -> RCH2-OH | bond_formed: C-C; C-C; C-C(ar); C-C(ar); C(ar)-C(ar) | bond_formed_labeled: C-C; C-C; C-C(ar); C-C(ar); C(ar)-C(ar) | bond_broken: C-O | spectators: Ar-Alkenyl|Ar-Br | events: Ann+C-C,high,0.85,0,
31-517-CAS-10110060,DIBAL‑H Partial reductions,94,,,CCCCCCCCCCCC(=O)OC(C)C>>CCCCCCCCCCCC=O,"Tetrahedron Letters (2007), 48(29), 5061-5064",203176-20-9,260370-42-1,"77299-63-9, 7647-01-0",,"109-99-9, 110-54-3, 7732-18-5",,,,,,,2,1,94,,,,,,,,Claisen_condensation,0.0,|RCH2-CO2R -> RCH2-CHO | bond_broken: C-O | spectators: R_acidic-H,high,1.0,0,
31-517-CAS-10145458,DIBAL‑H Partial reductions,90,,,CCCC(=O)OCC>>CCCC=O,"European Journal of Organic Chemistry (2012), 2012(2), 260-263, S260/1-S260/8",105-54-4,123-72-8,77299-63-9,,108-88-3,,,,,,,1,1,90,,,,,,,"chemoselective, flow system, Vapourtec R2+R4 unit used",Claisen_condensation,0.0,|RCH2-CO2R -> RCH2-CHO | bond_broken: C-O | spectators: R_acidic-H,high,1.0,0,
31-517-CAS-1015321,DIBAL‑H Partial reductions,84,,,CCOC(=O)C1CCN(C(=O)OC(C)(C)C)CC1>>CC(C)(C)OC(=O)N1CCC(C=O)CC1,"European Journal of Organic Chemistry (2012), 2012(2), 260-263, S260/1-S260/8",13734-41-3,79069-51-5,77299-63-9,,108-88-3,,,,,,,1,1,84,,,,,,,"chemoselective, flow system, Vapourtec R2+R4 unit used",Claisen_condensation,0.0,|R2CH-CO2R -> R2CH-CHO | bond_broken: C-O | spectators: R_acidic-H,high,1.0,0,
31-517-CAS-10162560,DIBAL‑H Partial reductions,82,,,CCOC(=O)c1ccccc1C>>Cc1ccccc1C=O,"Tetrahedron Letters (2007), 48(29), 5061-5064",123-66-0,66-25-1,"77299-63-9, 7647-01-0",,"109-99-9, 110-54-3, 7732-18-5",,,,,,,2,1,82,,,,,,,,Claisen_condensation,0.0,|Ar-CO2R -> Ar-CHO | bond_broken: C-O | spectators: Ar-Alkyl,high,1.0,0,
31-517-CAS-10187186,DIBAL‑H Partial reductions,79,,,CCOC(=O)c1ccccc1>>O=Cc1ccccc1,"European Journal of Organic Chemistry (2012), 2012(2), 260-263, S260/1-S260/8",93-89-0,100-52-7,77299-63-9,,108-88-3,,,,,,,1,1,79,,,,,,,"chemoselective, flow system, optimized on hydride source, amount of hydride source added, and temperature, Vapourtec R2+R4 unit used, optimization study",Claisen_condensation,0.0,|Ar-CO2R -> Ar-CHO | bond_broken: C-O,high,1.0,0,
31-517-CAS-10246782,DIBAL‑H Partial reductions,95,,,CCCCCCCC(=O)OC>>CCCCCCCC=O,"Organic Letters (2012), 14(2), 568-571",111-11-5,124-13-0,"1191-15-7, 67-56-1",,108-88-3,,,,,,"General/Typical Procedure: Solutions of ester (0.2 M in toluene, prepared in a screw-cap volumetric flask, under argon), DIBALH (1 M in toluene) and methanol (neat) were loaded into syringes and introduced to the system using syringe pumps set to the appropriate flow rates. After a steady state was reached the mixture exiting the system was collected and then treated with a saturated aqueous solution of Rochelle's salt, diluted with diethyl ether and stirred until 2 clear phases were obtained. The organic phase was then analyzed by GC. 4b, yield 95%.",2,1,95,,,,,,,"flow system, ester flow rate 5 mL/min, other products also detected (2% of the alcohol)",Claisen_condensation,0.0,|RCH2-CO2R -> RCH2-CHO | bond_broken: C-O | spectators: R_acidic-H,high,1.0,0,
31-517-CAS-1028174,DIBAL‑H Partial reductions,87,,,CCCCCC(=O)OCC>>CCCCCC=O,"Tetrahedron Letters (2007), 48(29), 5061-5064",123-66-0,66-25-1,"77299-63-9, 7647-01-0",,"109-99-9, 110-54-3, 7732-18-5",,,,,,,2,1,87,,,,,,,,Claisen_condensation,0.0,|RCH2-CO2R -> RCH2-CHO | bond_broken: C-O | spectators: R_acidic-H,high,1.0,0,
31-517-CAS-1031541,DIBAL‑H Partial reductions,80,,,CCOC(=O)[C@H](C)O[Si](C)(C)C(C)(C)C>>C[C@@H](C=O)O[Si](C)(C)C(C)(C)C,"Organic & Biomolecular Chemistry (2015), 13(34), 9050-9054",614-18-6,500-22-1,"1191-15-7, 7487-88-9, 7757-82-6",,"60-29-7, 110-82-7, 67-56-1, 7732-18-5",,,,,,,3,1,80,,,,,,,enantiomeric ratio = 99:1,Claisen_condensation,0.0,|R2CH-CO2R -> R2CH-CHO | bond_broken: C-O | spectators: Alkyl-Si*|R_acidic-H,high,1.0,0,
31-517-CAS-10338691,DIBAL‑H Partial reductions,63,,,COC(=O)CCc1ccccc1-c1ccco1>>O=CCCc1ccccc1-c1ccco1,"Chemistry - A European Journal (2015), 21(32), 11585-11589",1521-38-6,86-51-1,1191-15-7,,"75-09-2, 110-54-3",,,,,,,1,1,63,,,,,,,,Claisen_condensation,0.0,|RCH2-CO2R -> RCH2-CHO | bond_broken: C-O | spectators: Ar-Alkyl|Ar-Ar|Furan|HeteroAr-H|R_acidic-H,high,1.0,0,
31-517-CAS-10367969,DIBAL‑H Partial reductions,91,,,CCOC(=O)c1ccc(F)cc1>>O=Cc1ccc(F)cc1,"Chemistry Letters (2007), 36(7), 886-887",451-46-7,459-57-4,"948899-53-4, 7647-01-0",,"109-99-9, 110-54-3, 7732-18-5",,,,,,,2,1,91,,,,,,,in-situ generated reagent,Claisen_condensation,0.0,|Ar-CO2R -> Ar-CHO | bond_broken: C-O | spectators: Ar-F,high,1.0,0,
31-517-CAS-10418955,DIBAL‑H Partial reductions,85,,,CCOC(=O)c1ccc(Br)cc1>>O=Cc1ccc(Br)cc1,"Bulletin of the Korean Chemical Society (2007), 28(12), 2517-2518",5798-75-4,1122-91-4,"240490-44-2, 7647-01-0",,"109-99-9, 110-54-3, 7732-18-5",,,,,,,2,1,85,,,,,,,"selective to aldehyde, in-situ generated reagent",Claisen_condensation,0.0,|Ar-CO2R -> Ar-CHO | bond_broken: C-O | spectators: Ar-Br,high,1.0,0,
31-517-CAS-10431636,DIBAL‑H Partial reductions,98,,,CCCCCC(=O)OC(C)C>>CCCCCC=O,"Tetrahedron Letters (2007), 48(29), 5061-5064",2311-46-8,66-25-1,"77299-63-9, 7647-01-0",,"109-99-9, 110-54-3, 7732-18-5",,,,,,,2,1,98,,,,,,,,Claisen_condensation,0.0,|RCH2-CO2R -> RCH2-CHO | bond_broken: C-O | spectators: R_acidic-H,high,1.0,0,
31-517-CAS-10468856,DIBAL‑H Partial reductions,97,,,CCOC(=O)c1cccc(C#N)c1>>N#Cc1cccc(C=O)c1,"European Journal of Organic Chemistry (2012), 2012(2), 260-263, S260/1-S260/8",15761-39-4,69610-41-9,77299-63-9,,108-88-3,,,,,,,1,1,97,,,,,,,"chemoselective, flow system, Vapourtec R2+R4 unit used, 96% yield obtained when run on 18 mmol scale",Claisen_condensation,0.0,|Ar-CO2R -> Ar-CHO | bond_broken: C-O | spectators: Ar-CN,high,1.0,0,
31-517-CAS-10500918,DIBAL‑H Partial reductions,94,,,C[C@H](NC(=O)OCc1ccccc1)C(=O)O>>C[C@@H](C=O)NC(=O)OCc1ccccc1,"Organic & Biomolecular Chemistry (2015), 13(42), 10456-10460",6553-80-6,2043-61-0,"530-62-1, 1191-15-7, 141-78-6",,"75-09-2, 108-88-3",,,,,,,3,1,94,,,,,,,,Unknown,0.0,|R2CH-CO2H -> R2CH-CHO | bond_broken: C-O | spectators: Ar-Alkyl|R_acidic-H,high,1.0,0,
31-517-CAS-1053436,DIBAL‑H Partial reductions,,,,CCOC(=O)[C@H](C)[C@@H](C)O[Si](C)(C)C(C)(C)C>>C[C@@H](C=O)[C@@H](C)O[Si](C)(C)C(C)(C)C,"Tetrahedron (2005), 61(50), 11910-11923",869205-85-6,869205-86-7,"1191-15-7, 67-56-1, 77-92-9",,"108-88-3, 7732-18-5",,,,,,,3,1,,,,,,,,chemoselective,Claisen_condensation,0.0,|R2CH-CO2R -> R2CH-CHO | bond_broken: C-O | spectators: Alkyl-Si*|R_acidic-H,high,1.0,0,
31-517-CAS-10551908,DIBAL‑H Partial reductions,92,,,CSCC[C@H](NC(=O)OC(C)(C)C)C(=O)O>>CSCC[C@@H](C=O)NC(=O)OC(C)(C)C,"Organic & Biomolecular Chemistry (2015), 13(42), 10456-10460",473528-56-2,1800375-95-4,"530-62-1, 1191-15-7, 141-78-6",,"75-09-2, 108-88-3",,,,,,,3,1,92,,,,,,,,Unknown,0.0,|R2CH-CO2H -> R2CH-CHO | bond_broken: C-O | spectators: RCH2-SR|R_acidic-H,high,1.0,0,
31-517-CAS-10591182,DIBAL‑H Partial reductions,70,,10.0,CCCCCC(=O)O>>CCCCCC=O,"Zhurnal Obshchei Khimii (1964), 34(3), 1029",1509309-38-9,941293-00-1,"1191-15-7, 7664-93-9",,60-29-7,,,,,,,1,1,70,,,,,,,Classification: Reduction; # Conditions: DIBAH ether; -70 deg to -75 deg; 10h -75 deg; H2SO4 5%; # Comments: Yield at -60 degC decreases to 30%,Unknown,0.0,|RCH2-CO2H -> RCH2-CHO | bond_broken: C-O | spectators: R_acidic-H,high,1.0,0,
31-517-CAS-10684699,DIBAL‑H Partial reductions,71,,,CC(C)(C)OC(=O)c1ccccc1>>O=Cc1ccccc1,"Bulletin of the Korean Chemical Society (2005), 26(3), 377-378",81327-43-7,92775-37-6,"873106-49-1, 7647-01-0",,"109-99-9, 110-54-3, 7732-18-5",,,,,,,2,1,71,,,,,,,chemoselective,Claisen_condensation,0.0,|Ar-CO2R -> Ar-CHO | bond_broken: C-O,high,1.0,0,
31-517-CAS-10694136,DIBAL‑H Partial reductions,39,,,CC1(C)OC(=O)c2c(O)cccc2O1>>O=Cc1c(O)cccc1O,"Journal of Organic Chemistry (2006), 71(9), 3646-3649","116-26-7, 39760-56-0",25528-87-4,"1191-15-7, 7647-01-0",,"75-09-2, 67-56-1, 7732-18-5",,,,,,"General Procedure for the Preparation of Aldehydes 3a-3l. A solution of substituted 2,2-dimethyl-1,3-benzodioxan-4-one (1 mmol) in CH2Cl2 at -78 °C was treated with DIBAL-H (3 mmol, 1 M solution in CH2Cl2). The reaction mixture was stirred at -78 °C for 2 h and then quenched with 1 M HCl and MeOH. After warming to room temperature, H2O was added, and the aqueous layer was extracted three times with Et2O. The combined organic layers were washed with water and brine, dried with MgSO4, and concentrated in vacuo. Chromatography on silica gel with hexanes- EtOAc (95:5) as the eluent afforded the targeted aldehyde compounds 3a-3j. 3a: 1H NMR (500MHz, CDCl3) δ10.4(s, 1H), 7.3(t, J = 8.2Hz, 1H), 6.4(d, J = 8.3Hz, 2H).3",2,1,39,,,,,,,chemoselective,Claisen_condensation / Reduction_ester_to_alcohol,0.0,|Ar-CO2R|Ar-OR -> Ar-CHO|Ar-OH | spectators: Ar-OH | reaction_types: Claisen_condensation+Reduction_ester_to_alcohol,high,0.85,1,
31-517-CAS-10702237,DIBAL‑H Partial reductions,71,,,CCOC(=O)c1ccc(OC)cc1>>COc1ccc(C=O)cc1,"Bulletin of the Korean Chemical Society (2007), 28(12), 2517-2518",939-48-0,100-52-7,"240490-44-2, 7647-01-0",,"109-99-9, 110-54-3, 7732-18-5",,,,,,,2,1,71,,,,,,,"selective to aldehyde, in-situ generated reagent",Claisen_condensation,0.0,|Ar-CO2R -> Ar-CHO | bond_broken: C-O | spectators: Ar-OR,high,1.0,0,
31-517-CAS-11091603,DIBAL‑H Partial reductions,65,,,O=C(O)c1cccc([N+](=O)[O-])c1>>O=Cc1cccc([N+](=O)[O-])c1,"Tetrahedron Letters (1998), 39(8), 909-910",2010947-77-8,2062574-26-7,"75-77-4, 121-44-8, 1191-15-7",,75-09-2,,,,,,,2,1,65,,,,,,,,Unknown,0.0,|Ar-CO2H -> Ar-CHO | bond_broken: C-O | spectators: Ar-NO2,high,1.0,0,
31-517-CAS-11181320,DIBAL‑H Partial reductions,99,,,CCOC(=O)c1cccc(Cl)c1>>O=Cc1cccc(Cl)c1,"Tetrahedron (2014), 70(29), 4420-4424",3007-91-8,66-99-9,"110-91-8, 1191-15-7, 7647-01-0",,"109-99-9, 110-54-3, 7732-18-5",,,,,,,4,1,99,,,,,,,,Claisen_condensation,0.0,|Ar-CO2R -> Ar-CHO | bond_broken: C-O | spectators: Ar-Cl,high,1.0,0,
31-517-CAS-11700422,DIBAL‑H Partial reductions,87,,,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)O>>CC(C)C[C@@H](C=O)NC(=O)OCc1ccccc1,"Organic & Biomolecular Chemistry (2015), 13(42), 10456-10460",2018-66-8,71413-15-5,"530-62-1, 1191-15-7, 141-78-6",,"75-09-2, 108-88-3",,,,,,,3,1,87,,,,,,,,Unknown,0.0,|R2CH-CO2H -> R2CH-CHO | bond_broken: C-O | spectators: Ar-Alkyl|R_acidic-H,high,1.0,0,
31-517-CAS-11848098,DIBAL‑H Partial reductions,,,,CCOC(=O)[C@H](C)NC(=O)OC(C)(C)C>>C[C@@H](C=O)NC(=O)OC(C)(C)C,"Chemistry Letters (1986), (5), 815-18","18162-48-6, 32082-74-9",72150-39-1,1191-15-7,,108-88-3,,,,,,,1,1,,,,,,,,,Claisen_condensation,0.0,|R2CH-CO2R -> R2CH-CHO | bond_broken: C-O | spectators: R_acidic-H,high,1.0,0,
31-517-CAS-11955430,DIBAL‑H Partial reductions,90,,,Cc1cccc(C(=O)OC(C)C)c1>>Cc1cccc(C=O)c1,"Tetrahedron Letters (2007), 48(29), 5061-5064",164014-40-8,888958-34-7,"77299-63-9, 7647-01-0",,"109-99-9, 110-54-3, 7732-18-5",,,,,,,2,1,90,,,,,,,,Claisen_condensation,0.0,|Ar-CO2R -> Ar-CHO | spectators: Ar-Alkyl,high,0.85,1,
31-517-CAS-12237323,DIBAL‑H Partial reductions,79,,,CC(C)OC(=O)C=Cc1ccccc1>>O=CC=Cc1ccccc1,"Tetrahedron Letters (2007), 48(29), 5061-5064",623-47-2,138102-13-3,"77299-63-9, 7647-01-0",,"109-99-9, 110-54-3, 7732-18-5",,,,,,,2,1,79,,,,,,,,Michael_addition,0.0,|Alkenyl-CO2R -> Alkenyl-CHO | bond_broken: C-O | spectators: Ar-Alkenyl,high,1.0,0,
31-517-CAS-12258652,DIBAL‑H Partial reductions,79,,,CCOC(=O)C=Cc1ccccc1>>O=CC=Cc1ccccc1,"European Journal of Organic Chemistry (2012), 2012(2), 260-263, S260/1-S260/8",103-36-6,104-55-2,77299-63-9,,108-88-3,,,,,,,1,1,79,,,,,,,"chemoselective, flow system, Vapourtec R2+R4 unit used",Michael_addition,0.0,|Alkenyl-CO2R -> Alkenyl-CHO | bond_broken: C-O | spectators: Ar-Alkenyl,high,1.0,0,
31-517-CAS-12293196,DIBAL‑H Partial reductions,80,,,CCOC(=O)c1ccc2ccccc2c1>>O=Cc1ccc2ccccc2c1,"Tetrahedron Letters (2007), 48(29), 5061-5064",6091-64-1,6630-33-7,"77299-63-9, 7647-01-0",,"109-99-9, 110-54-3, 7732-18-5",,,,,,,2,1,80,,,,,,,,Claisen_condensation,0.0,|Ar-CO2R -> Ar-CHO | bond_broken: C-O,high,1.0,0,
31-517-CAS-12457083,DIBAL‑H Partial reductions,38,,,COC(=O)c1cc(Cl)c(Br)cc1C(=O)OC>>COC(=O)c1cc(Cl)c(Br)cc1C=O.COC(=O)c1cc(Br)c(Cl)cc1C=O,"Molecules (2015), 20(10), 19449-19462",539-87-7,"22054-13-3, 72488-05-2","948899-53-4, 7647-01-0",,"109-99-9, 7732-18-5",,,,,,,2,1,38,38,,,,,,,Event:Ann,0.0,|[] -> Ar-Br|Ar-CHO | spectators: Ar-Br|Ar-CO2R|Ar-Cl,high,0.75,0,
31-517-CAS-12497493,DIBAL‑H Partial reductions,61,,,COC(=O)C(C)c1ccc(OC)c(OC)c1>>COc1ccc(C(C)C=O)cc1OC,"Journal of Medicinal Chemistry (2012), 55(24), 10863-10884",1914087-85-6,1914087-87-8,"1191-15-7, 304-59-6",,"109-99-9, 7732-18-5",,,,,,"To a solution of methyl 2-(3,4-dimethoxyphenyl)propanoate (3.0 g, 13.4 mmol) in THF (35 mL) was added dropwise DIBAL-H (16.0 mL of 1.0 M solution in THF, 16.0 mmol) at -78 °C. The reaction mixture was stirred for 1 h at the same temperature, and Rochelle's solution was carefully added over 15 min. The mixture was stirred vigorously for 1 h at 0 °C and poured into water. The mixture was extracted with EtOAc, and the organic layer was dried over MgSO4 and concentrated under reduced pressure. The residue was purified by flash column chromatography on silica gel (EtOAc/n-hexane = 1:2) to afford 55. 2-(3,4-Dimethoxyphenyl)propanal, yellow oil, yield 1.58 g, 61%. 1H NMR (CDCl3, 300 MHz) δ 9.63 (d, 1H, J = 1.5 Hz), 6.86 (d, 1H, J = 8.2 Hz), 6.74 (m, 1H), 6.66 (d, 1H, J = 2.0 Hz), 3.85 (s. 6H), 3.56 (q, 1H, J = 6.9 Hz), 1.40 (d, 3H, J = 6.9 Hz).",2,1,61,,,,,,,,Claisen_condensation,0.0,|R2CH-CO2R -> R2CH-CHO | bond_broken: C-O | spectators: Ar-Alkyl|Ar-OR|R_acidic-H,high,1.0,0,
31-517-CAS-12538447,DIBAL‑H Partial reductions,91,,,CCOC(=O)c1ccc([N+](=O)[O-])cc1>>O=Cc1ccc([N+](=O)[O-])cc1,"Bulletin of the Korean Chemical Society (2007), 28(12), 2517-2518",99-77-4,555-16-8,"240490-44-2, 7647-01-0",,"109-99-9, 110-54-3, 7732-18-5",,,,,,,2,1,91,,,,,,,"selective to aldehyde, in-situ generated reagent",Claisen_condensation,0.0,|Ar-CO2R -> Ar-CHO | bond_broken: C-O | spectators: Ar-NO2,high,1.0,0,
31-517-CAS-12542802,DIBAL‑H Partial reductions,88,,,CCCCCCCCCCC(=O)OCC>>CCCCCCCCCCC=O,"Tetrahedron Letters (2007), 48(29), 5061-5064",627-90-7,112-44-7,"77299-63-9, 7647-01-0",,"109-99-9, 110-54-3, 7732-18-5",,,,,,,2,1,88,,,,,,,,Claisen_condensation,0.0,|RCH2-CO2R -> RCH2-CHO | bond_broken: C-O | spectators: R_acidic-H,high,1.0,0,
31-517-CAS-12647791,DIBAL‑H Partial reductions,,,,COC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C>>CC(C)[C@@H](C=O)NC(=O)OC(C)(C)C,"Organic Letters (2015), 17(3), 500-503",58561-04-9,79069-51-5,1191-15-7,,75-09-2,,,,,,,1,1,,,,,,,,literature preparation,Claisen_condensation,0.0,|R2CH-CO2R -> R2CH-CHO | bond_broken: C-O | spectators: R_acidic-H,high,1.0,0,
