reaction_smiles,detected_reaction_type,reaction_key
O=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1.COC(=O)CCCCCCN.Cl.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C>>COC(=O)CCCCCCN(Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1)C(=O)OC(C)(C)C,Event:C-N,|Ar-CHO|Inorganic|RCH2-NH2 -> Ar-Alkyl | spectators: Ar-Ar|Ar-NO2|Furan|HeteroAr-H|RCH2-CO2R|R_acidic-H
O=Cc1cccs1.CC(=O)c1ccc(N2CCNCC2)cc1>>CC(=O)c1ccc(N2CCN(Cc3cccs3)CC2)cc1,Reductive_amination,|Ar-CHO|RCH2-NHR -> Bn-NR2|RCH2-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-COR|Ar-NR2|HeteroAr-H|R_acidic-H|Thiophene
CN.O=C1CCc2cc(OCc3ccccc3)ccc21>>CNC1CCc2cc(OCc3ccccc3)ccc21.Cl,Reductive_amination,|Ar-COR|CH3-NH2 -> R2CH-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-OR|Bn-OR
c1cnc(N2CCNCC2)nc1.O=C1CCN(CCS(=O)(=O)N2C(=O)c3ccccc3C2=O)CC1>>O=C1c2ccccc2C(=O)N1CCN1CCC(N2CCN(c3ncccn3)CC2)CC1,Reductive_amination,|RCH2-COR|RCH2-NHR|RCH2-SO2NR2|R_acidic-H -> R2CH-NR2|RCH2-NR2 | spectators: Ar-CONR2|Ar-NR2|HeteroAr-H|Pyrimidine|RCH2-NR2
O=C1CCCCCC1>>C1CCCC(NC2CCCCCC2)CC1.Cl,Multi-Event:Ann+C-N+C-C,|RCH2-COR|R_acidic-H -> Inorganic|R2CH-NHR | events: Ann+C-N+C-C
COc1cccc(C=O)c1.NCCCCc1ccccc1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C>>COc1cccc(CN(CCCCc2ccccc2)C(=O)OC(C)(C)C)c1,Event:C-N,|Ar-CHO|Inorganic|RCH2-NH2 -> Ar-Alkyl | spectators: Ar-Alkyl|Ar-OR
O=Cc1ccc(Cl)cc1.NCCO>>OCCNCc1ccc(Cl)cc1,Reductive_amination,|Ar-CHO|RCH2-NH2 -> Bn-NHR|RCH2-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Cl|RCH2-OH
O=CC1CC1.CC(=O)c1ccc(N2CCNCC2)cc1>>CC(=O)c1ccc(N2CCN(CC3CC3)CC2)cc1,Reductive_amination,|R2CH-CHO|RCH2-NHR -> RCH2-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-COR|Ar-NR2|R_acidic-H
CCC=O.Brc1ccc(NCCN2CCN(Cc3cc4ccccc4[nH]3)CC2)cc1>>CCCN(CCN1CCN(Cc2cc3ccccc3[nH]2)CC1)c1ccc(Br)cc1,Reductive_amination,|Ar-NHR|RCH2-CHO|RCH2-NHR -> RCH2-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Br|AromN-H|Bn-NR2|HeteroAr-H|Indole
CCCC/C=C/[C@](C)(C=O)COCc1ccccc1.CC(C)(C)[Si](C)(C)O[C@@]12CCO[C@@H]1Nc1ccccc12>>CCCC/C=C/[C@@](C)(COCc1ccccc1)CN1c2ccccc2[C@]2(O[Si](C)(C)C(C)(C)C)CCO[C@H]12,Reductive_amination,|Ar-NHR|R2CH-NHR|R3C-CHO -> R2CH-NR2|RCH2-NR2 | spectators: Alkyl-Si*|Ar-Alkyl|Bn-OR|RCH2-OR
NCc1ccccc1.COC(=O)CCCC(C)=O>>CC1CCCC(=O)N1Cc1ccccc1,Claisen_condensation,|Bn-NH2|RCH2-CO2R|RCH2-COR -> Alkyl-NRCOR|RCH2-CONR2 | bond_formed: C-N; C-N | bond_formed_labeled: C-N; C-N | bond_broken: C-O | spectators: R_acidic-H | events: Ann+C-N
O=Cc1ccccc1.C#CCCC(C#C[Si](C(C)C)(C(C)C)C(C)C)NCC#C>>C#CCCC(C#C[Si](C(C)C)(C(C)C)C(C)C)N(CC#C)Cc1ccccc1,Reductive_amination,|Ar-CHO|R2CH-NHR|RCH2-NHR -> Bn-NR2|R2CH-NR2|RCH2-NR2 | spectators: Alkyl-Alkynyl|Alkyl-Alkynyl_terminal|Alkyl-Si*|Alkynyl-Si*|Propargyl-H
NCCO.Cc1cccc(C=O)c1>>Cc1cccc(CNCCO)c1,Reductive_amination,|Ar-CHO|RCH2-NH2 -> Bn-NHR|RCH2-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|RCH2-OH
CN1C2CCC1CC(=O)C2>>CN1[C@@H]2CC[C@H]1C[C@@H](N)C2,Event:C-N,|RCH2-COR -> R2CH-NH2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: CH3-NR2|R2CH-NR2
Cl.N#Cc1ccc(CNC(=O)[C@@H]2CCCN2)cc1.CC(C)CCC=O>>CC(C)CCCN1CCC[C@H]1C(=O)NCc1ccc(C#N)cc1,Reductive_amination,|Inorganic|R2CH-NHR|RCH2-CHO|RCH2-NHR -> R2CH-NR2|RCH2-NR2 | spectators: Alkyl-NHCOR|Ar-Alkyl|Ar-CN|R2CH-CONHR|R_acidic-H
CC(C)N.COCOc1ccc2ccccc2c1-c1c(OCOC)c(CC=O)cc2ccccc12>>COCOc1ccc2ccccc2c1-c1c(OCOC)c(CCN(CCc2cc3ccccc3c(-c3c(OCOC)ccc4ccccc34)c2OCOC)C(C)C)cc2ccccc12,Reductive_amination,|R2CH-NH2|RCH2-CHO -> R2CH-NR2|RCH2-NR2 | bond_formed: C-O; C(ar)-O; C(ar)-C(ar); C-N; C-N; C-C; C-C(ar) | bond_formed_labeled: C-O; C(ar)-O; C(ar)-C(ar); C-N; C-N; C-C; C-C(ar) | spectators: Ar-Alkyl|Ar-Ar|Ar-OR|RCH2-OR | events: Ann+C-N+C-O+C-C
C1CCNCC1.O=Cc1nc2ccccc2[nH]1>>c1ccc2[nH]c(CN3CCCCC3)nc2c1,Reductive_amination,|Ar-CHO|RCH2-NHR -> Bn-NR2|RCH2-NR2 | spectators: AromN-H|Benzimidazole|HeteroAr-H
C=CCN.C=C[C@@H](OCc1ccccc1)[C@H](OCc1ccccc1)[C@H](C=O)OCc1ccccc1>>C=CCNC[C@H](OCc1ccccc1)[C@@H](OCc1ccccc1)[C@@H](C=C)OCc1ccccc1,Reductive_amination,|Allyl-NH2|R2CH-CHO -> RCH2-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Bn-OR
O=C1CCCCC1.Nc1ccc(Cl)cc1Cl>>Clc1ccc(NC2CCCCC2)c(Cl)c1,Reductive_amination,|Ar-NH2|RCH2-COR|R_acidic-H -> R2CH-NHR | spectators: Ar-Cl
COC(=O)[C@H](N)Cc1ccccc1.Cl.CC(C)C(=O)N(CC=O)Cc1ccccc1>>CC(C)C(=O)N1CCN(Cc2ccccc2)C(=O)[C@H]1Cc1ccccc1,Claisen_condensation,|Ar-Alkyl|Inorganic|R2CH-CO2R|R2CH-NH2|RCH2-CHO -> Alkyl-NRCOR|R2CH-CONR2 | spectators: Alkyl-NRCOR|R2CH-CONR2|R_acidic-H | events: Ann+C-N
NCc1ccc(F)cc1.O=CCCC(=O)c1cccnc1>>Fc1ccc(CN2CCCC2c2cccnc2)cc1,Reductive_amination,|Ar-COR|Bn-NH2|RCH2-CHO -> Bn-NR2|R2CH-NR2|RCH2-NR2 | bond_formed: C-N; C-N | bond_formed_labeled: C-N; C-N | bond_broken: C-O | spectators: Ar-F|HeteroAr-H|Pyridine | events: Ann+C-N
C1CCNCC1.CCC(C)(CC=O)N(Cc1cc2ccccc2n(C)c1=O)C(=O)C1CCCCC1>>CCC(C)(CCN1CCCCC1)N(Cc1cc2ccccc2n(C)c1=O)C(=O)C1CCCCC1,Reductive_amination,|RCH2-CHO|RCH2-NHR -> RCH2-NR2 | spectators: Alkyl-AromN|Alkyl-NRCOR|Ar-Alkyl|HeteroAr-H|Quinoline|R2CH-CONR2|R_acidic-H
Nc1c(Cl)cc(Cl)cc1Cl.O=CC1CCCCC1>>Clc1cc(Cl)c(NCC2CCCCC2)c(Cl)c1,Reductive_amination,|Ar-NH2|R2CH-CHO|R_acidic-H -> RCH2-NHR | spectators: Ar-Cl
O=CCCc1ccccc1.CC(C)NC(C)C>>CC(C)N(CCCc1ccccc1)C(C)C,Reductive_amination,|R2CH-NHR|RCH2-CHO|R_acidic-H -> R2CH-NR2|RCH2-NR2 | spectators: Ar-Alkyl
O=Cc1ccccc1F.C#CCNC>>C#CCN(C)Cc1ccccc1F,Reductive_amination,|Ar-CHO|CH3-NHR|RCH2-NHR -> Bn-NR2|RCH2-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Alkyl-Alkynyl_terminal|Ar-F|Propargyl-H
O=C1CCCC2CCCCC12.O=C1Cc2ccccc2N1C1CCNCC1>>O=C1Cc2ccccc2N1C1CCN(C2CCCC3CCCCC32)CC1,Reductive_amination,|RCH2-COR|RCH2-NHR -> R2CH-NR2|RCH2-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Alkyl-NRCOR|Ar-NRCOR|Bn-CONR2|R_acidic-H
COc1cc(C=O)cc(OC)c1OC.CN(C)Cc1ccnc(N)c1>>COc1cc(CNc2cc(CN(C)C)ccn2)cc(OC)c1OC,Reductive_amination,|Ar-CHO|Ar-NH2 -> Bn-NHR | spectators: Ar-OR|Bn-NR2|CH3-NR2|HeteroAr-H|Pyridine
Nc1ccc(Br)cc1.O=C1CCCC1>>Brc1ccc(NC2CCCC2)cc1.Cl,Reductive_amination,|Ar-NH2|RCH2-COR -> R2CH-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Br
CCCCC=O.COc1ccc(F)cc1[C@@H]1NC[C@H]2C[C@@H]3CN(C(C)C)C[C@@]21O3>>CCCCCN1C[C@H]2C[C@@H]3CN(C(C)C)C[C@]2(O3)[C@@H]1c1cc(F)ccc1OC,Reductive_amination,|R2CH-NHR|RCH2-CHO|RCH2-NHR|R_acidic-H -> R2CH-NR2|RCH2-NR2 | spectators: Ar-Alkyl|Ar-F|Ar-OR|R2CH-NR2|R3C-OR|RCH2-NR2
CCOC(=O)[C@@H](N)[C@@H](O)C(=O)OCC.COc1ncnc2c(C=O)cn(COCc3ccccc3)c12>>CCOC(=O)[C@@H](NCc1cn(COCc2ccccc2)c2c(OC)ncnc12)[C@@H](O)C(=O)OCC,Reductive_amination,|Ar-CHO|R2CH-NH2 -> Bn-NHR|R2CH-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Alkyl-AromN|Ar-OR|Bn-OR|HeteroAr-H|Pyrimidine|R2CH-CO2R|R2CH-OH|R_acidic-H
C1CCNCC1.O=Cc1ccccc1B(O)O>>OB(O)c1ccccc1CN1CCCCC1,Reductive_amination,|Ar-CHO|RCH2-NHR -> Bn-NR2|RCH2-NR2 | spectators: Ar-B(OH)2
O=Cc1cc2c(cn1)OCCO2.N#Cc1ccc2ccc(=O)n(CCN3CC[C@H](N)[C@H](O)C3)c2c1>>Cl.N#Cc1ccc2ccc(=O)n(CCN3CC[C@H](NCc4cc5c(cn4)OCCO5)[C@H](O)C3)c2c1,Reductive_amination,|Ar-CHO|R2CH-NH2 -> Bn-NHR|R2CH-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Alkyl-AromN|Ar-OR|HeteroAr-CN|HeteroAr-H|Pyridine|Quinoline|R2CH-OH|RCH2-NR2
O=C1COC1.Cc1ncccc1-c1nc2cn(-c3ccc(C#N)cc3)nc2c(=O)n1CC1CCCNC1>>Cc1ncccc1-c1nc2cn(-c3ccc(C#N)cc3)nc2c(=O)n1CC1CCCN(C2COC2)C1,Reductive_amination,|RCH2-COR|RCH2-NHR|R_acidic-H -> R2CH-NR2|RCH2-NR2 | spectators: Alkyl-AromN|Ar-Alkyl|Ar-Ar|Ar-AromN|Ar-CN|HeteroAr-H|Pyrazole|Pyridine|Pyrimidine|RCH2-OR
CC(C)C1CCC(=O)CC1.CCn1c(=O)n([C@@H]2CCNC[C@H]2CO)c2ccccc21>>CCn1c(=O)n([C@@H]2CCN(C3CCC(C(C)C)CC3)C[C@H]2CO)c2ccccc21,Reductive_amination,|RCH2-COR|RCH2-NHR|R_acidic-H -> R2CH-NR2|RCH2-NR2 | spectators: Alkyl-AromN|HeteroAr-H|RCH2-OH
O=Cc1ccc(Cl)cc1.NC1CCCC1>>Clc1ccc(CNC2CCCC2)cc1,Reductive_amination,|Ar-CHO|R2CH-NH2 -> Bn-NHR|R2CH-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Cl
NC1CCCC1.O=Cc1ccc(Br)cc1>>Brc1ccc(CNC2CCCC2)cc1,Reductive_amination,|Ar-CHO|R2CH-NH2 -> Bn-NHR|R2CH-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Br
NC1CCCC1.CSc1ccc(C=O)cc1>>CSc1ccc(CNC2CCCC2)cc1,Reductive_amination,|Ar-CHO|R2CH-NH2 -> Bn-NHR|R2CH-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-SR
O=Cc1cccs1.NC1CCCC1>>c1csc(CNC2CCCC2)c1,Reductive_amination,|Ar-CHO|R2CH-NH2 -> Bn-NHR|R2CH-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: HeteroAr-H|Thiophene
NC1CCCC1.O=Cc1cncc(F)c1>>Fc1cncc(CNC2CCCC2)c1,Reductive_amination,|Ar-CHO|R2CH-NH2 -> Bn-NHR|R2CH-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: HeteroAr-F|HeteroAr-H|Pyridine
NC1CCCC1.O=Cc1csc2ccccc12>>c1ccc2c(CNC3CCCC3)csc2c1,Reductive_amination,|Ar-CHO|R2CH-NH2 -> Bn-NHR|R2CH-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Benzothiophene|HeteroAr-H
COc1cccc(C=O)c1OC.CN(C)Cc1ccnc(N)c1>>COc1cccc(CNc2cc(CN(C)C)ccn2)c1OC,Reductive_amination,|Ar-CHO|Ar-NH2 -> Bn-NHR | spectators: Ar-OR|Bn-NR2|CH3-NR2|HeteroAr-H|Pyridine
CC(C)(C)OC(=O)N1CC[C@H](N)C1.CC(C)(C)OC(=O)Nc1cccc(CC2CN(C(=O)OC(C)(C)C)CC2=O)n1>>CC(C)(C)OC(=O)Nc1cccc(CC2CN(C(=O)OC(C)(C)C)CC2N[C@H]2CCN(C(=O)OC(C)(C)C)C2)n1,Reductive_amination,|R2CH-NH2|RCH2-COR|R_acidic-H -> R2CH-NHR | spectators: Ar-Alkyl|HeteroAr-H|Pyridine
NCc1ccccc1.C[C@]1(O)CC(=O)c2ccccc21>>C[C@]1(O)C[C@H](NCc2ccccc2)c2ccccc21,Reductive_amination,|Ar-COR|Bn-NH2 -> Bn-NHR|R2CH-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|R3C-OH
C1COCCN1.C[C@]1(O)CC(=O)c2ccccc21>>C[C@]1(O)C[C@H](N2CCOCC2)c2ccccc21,Reductive_amination,|Ar-COR|RCH2-NHR|R_acidic-H -> R2CH-NR2|RCH2-NR2 | spectators: Ar-Alkyl|R3C-OH|RCH2-OR
CCNCC.C=CCCCCCCCCCOc1ccc(C=O)cc1>>C=CCCCCCCCCCOc1ccc(CN(CC)CC)cc1,Reductive_amination,|Ar-CHO|RCH2-NHR -> Bn-NR2|RCH2-NR2 | spectators: Ar-OR
CCCC(=O)CCC.C#CCN>>C#CCNC(CCC)CCC,Reductive_amination,|Propargyl-NH2|RCH2-COR|R_acidic-H -> R2CH-NHR|RCH2-NHR | spectators: Alkyl-Alkynyl_terminal|Propargyl-H
C=O.C/C=C1/C(=O)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](N)CC[C@]4(C)[C@H]3CC[C@]12C>>C/C=C1/C(=O)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](N(C)C)CC[C@]4(C)[C@H]3CC[C@]12C,Event:C-N,|R2CH-NH2|Unclassified-Reactant -> CH3-NR2|R2CH-NR2 | bond_formed: C-N; C-N | bond_formed_labeled: C-N; C-N | bond_broken: C-O | spectators: Alkenyl-COR|R_acidic-H
CC(C)(C)OC(=O)Nc1cnccc1Cl.O=Cc1ccc(Br)cc1>>Clc1ccncc1NCc1ccc(Br)cc1,Unknown,|Ar-CHO -> Bn-NHR|HeteroAr-NHR | bond_broken: C-O | spectators: Ar-Br|HeteroAr-Cl|HeteroAr-H|Pyridine
CC(C)(C)OC(=O)Nc1cnccc1Cl.O=Cc1ccc(Cl)cc1>>Clc1ccc(CNc2cnccc2Cl)cc1,Unknown,|Ar-CHO -> Bn-NHR|HeteroAr-NHR | bond_broken: C-O | spectators: Ar-Cl|HeteroAr-Cl|HeteroAr-H|Pyridine
CC(C)(C)OC(=O)Nc1cnccc1Cl.O=Cc1ccc(C(F)(F)F)cc1>>FC(F)(F)c1ccc(CNc2cnccc2Cl)cc1,Unknown,|Ar-CHO -> Bn-NHR|HeteroAr-NHR | spectators: Ar-CF3|HeteroAr-Cl|HeteroAr-H|Pyridine
CC(C)(C)OC(=O)Nc1cnccc1Cl.O=Cc1ccc(-c2ccccc2)cc1>>Clc1ccncc1NCc1ccc(-c2ccccc2)cc1,Unknown,|Ar-CHO -> Bn-NHR|HeteroAr-NHR | bond_broken: C-O | spectators: Ar-Ar|HeteroAr-Cl|HeteroAr-H|Pyridine
CC(C)(C)OC(=O)Nc1cnccc1Cl.O=Cc1ccc2c(c1)OCO2>>Clc1ccncc1NCc1ccc2c(c1)OCO2,Unknown,|Ar-CHO -> Bn-NHR|HeteroAr-NHR | bond_broken: C-O | spectators: Ar-OR|HeteroAr-Cl|HeteroAr-H|Pyridine
CC(C)(C)OC(=O)Nc1cnccc1Cl.O=C1CCCCC1>>Clc1ccncc1NC1CCCCC1,Unknown,|RCH2-COR|R_acidic-H -> HeteroAr-NHR|R2CH-NHR | spectators: HeteroAr-Cl|HeteroAr-H|Pyridine
CC(C)(C)OC(=O)Nc1cnccc1Br.O=Cc1ccccc1>>Brc1ccncc1NCc1ccccc1,Unknown,|Ar-CHO -> Bn-NHR|HeteroAr-NHR | bond_broken: C-O | spectators: HeteroAr-Br|HeteroAr-H|Pyridine
CC(C)(C)OC(=O)Nc1cnccc1Br.Cc1ccc(C=O)cc1>>Cc1ccc(CNc2cnccc2Br)cc1,Unknown,|Ar-CHO -> Bn-NHR|HeteroAr-NHR | bond_broken: C-O | spectators: Ar-Alkyl|HeteroAr-Br|HeteroAr-H|Pyridine
CC(C)(C)OC(=O)Nc1cnccc1I.O=Cc1ccccc1>>Ic1ccncc1NCc1ccccc1,Unknown,|Ar-CHO -> Bn-NHR|HeteroAr-NHR | bond_broken: C-O | spectators: HeteroAr-H|HeteroAr-I|Pyridine
CC(C)(C)OC(=O)Nc1cnccc1I.Cc1ccc(C=O)cc1>>Cc1ccc(CNc2cnccc2I)cc1,Unknown,|Ar-CHO -> Bn-NHR|HeteroAr-NHR | bond_broken: C-O | spectators: Ar-Alkyl|HeteroAr-H|HeteroAr-I|Pyridine
CN.Cl.COCOc1ccc2ccccc2c1-c1c(OCOC)c(CCC=O)cc2ccccc12>>COCOc1ccc2ccccc2c1-c1c(OCOC)c(CCCN(C)CCCc2cc3ccccc3c(-c3c(OCOC)ccc4ccccc34)c2OCOC)cc2ccccc12,Reductive_amination,|CH3-NH2|Inorganic|RCH2-CHO -> RCH2-NR2 | bond_formed: C-O; C(ar)-O; C(ar)-C(ar); C(ar)-C(ar); C-N; C-N | bond_formed_labeled: C-O; C(ar)-O; C(ar)-C(ar); C(ar)-C(ar); C-N; C-N | spectators: Ar-Alkyl|Ar-Ar|Ar-OR|RCH2-OR | events: Ann+C-N+C-O+C-C
Cc1cccc(F)c1C=O.CN(C)[C@H]1CNC[C@@H]1c1cn(C)c2ccccc12>>Cc1cccc(F)c1CN1C[C@H](c2cn(C)c3ccccc23)[C@@H](N(C)C)C1,Reductive_amination,|Ar-CHO|RCH2-NHR -> Bn-NR2|RCH2-NR2 | spectators: Alkyl-AromN|Ar-Alkyl|Ar-F|CH3-NR2|HeteroAr-H|R2CH-NR2
O=Cc1ccc(Cl)cc1.C#CCNC>>C#CCN(C)Cc1ccc(Cl)cc1,Reductive_amination,|Ar-CHO|CH3-NHR|RCH2-NHR -> Bn-NR2|RCH2-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Alkyl-Alkynyl_terminal|Ar-Cl|Propargyl-H
O=Cc1ccccn1.NCCP(c1ccccc1)c1ccccc1>>c1ccc(P(CCNCc2ccccn2)c2ccccc2)cc1,Reductive_amination,|Ar-CHO|RCH2-NH2 -> Bn-NHR|RCH2-NHR | spectators: Ar-PR2|HeteroAr-H|Pyridine
C1COCCN1.Cn1c(=O)c(CN(C(=O)C2CCCCC2)C2(CC=O)CCCCC2)cc2ccccc21>>Cn1c(=O)c(CN(C(=O)C2CCCCC2)C2(CCN3CCOCC3)CCCCC2)cc2ccccc21,Reductive_amination,|RCH2-CHO|RCH2-NHR -> RCH2-NR2 | spectators: Alkyl-AromN|Alkyl-NRCOR|Ar-Alkyl|HeteroAr-H|Quinoline|R2CH-CONR2|RCH2-OR|R_acidic-H
O=C1CCc2ccccc2CC1.NCCC(F)Cc1ccccc1>>FC(CCNC1CCc2ccccc2CC1)Cc1ccccc1,Reductive_amination,|RCH2-COR|RCH2-NH2 -> R2CH-NHR|RCH2-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|R2CH-F
O=CC1CCCCCCC1.O=C1Cc2ccccc2N1C1CCNCC1>>O=C1Cc2ccccc2N1C1CCN(CC2CCCCCCC2)CC1,Reductive_amination,|R2CH-CHO|RCH2-NHR -> RCH2-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Alkyl-NRCOR|Ar-NRCOR|Bn-CONR2|R_acidic-H
CC(=O)c1ccccc1.NCc1ccccc1>>CC(NCc1ccccc1)c1ccccc1,Reductive_amination,|Ar-COR|Bn-NH2 -> Bn-NHR|R2CH-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O
c1ccc(CNCc2ccccn2)nc1.CC(C)c1cccc(C=O)c1O>>CC(C)c1cccc(CN(Cc2ccccn2)Cc2ccccn2)c1O,Reductive_amination,|Ar-CHO|Bn-NHR -> Bn-NR2 | spectators: Ar-Alkyl|Ar-OH|HeteroAr-H|Pyridine
c1ccc(CNCc2ccccn2)nc1.CCC(C)c1cccc(C=O)c1O>>CCC(C)c1cccc(CN(Cc2ccccn2)Cc2ccccn2)c1O,Reductive_amination,|Ar-CHO|Bn-NHR -> Bn-NR2 | spectators: Ar-Alkyl|Ar-OH|HeteroAr-H|Pyridine
O=CC1CCCCC1.Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1>>Clc1ccc2c(c1)CCc1cccnc1C2=C1CCN(CC2CCCCC2)CC1,Reductive_amination,|R2CH-CHO|RCH2-NHR -> RCH2-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkenyl|Ar-Alkyl|Ar-Cl|HeteroAr-H|Pyridine
O=CC1CC1.Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1>>Clc1ccc2c(c1)CCc1cccnc1C2=C1CCN(CC2CC2)CC1,Reductive_amination,|R2CH-CHO|RCH2-NHR -> RCH2-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkenyl|Ar-Alkyl|Ar-Cl|HeteroAr-H|Pyridine
O=C1CCCCC1.Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1>>Clc1ccc2c(c1)CCc1cccnc1C2=C1CCN(C2CCCCC2)CC1,Reductive_amination,|RCH2-COR|RCH2-NHR -> R2CH-NR2|RCH2-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkenyl|Ar-Alkyl|Ar-Cl|HeteroAr-H|Pyridine
CCN(CC)CCN.COc1cc(C=O)c2c(=O)c3ccccc3oc2c1OC>>COc1cc(CO)c2c(=O)c3ccccc3oc2c1OC.CCN(CC)CCNCc1cc(OC)c(OC)c2oc3ccccc3c(=O)c12,Reductive_amination,|Ar-CHO|RCH2-NH2 -> Bn-NHR|RCH2-NHR | bond_formed: C-N; C(ar)-C(ar); C(ar)-C(ar); C(ar)-C(ar); C(ar)-O | bond_formed_labeled: C-N; C(ar)-C(ar); C(ar)-C(ar); C(ar)-C(ar); C(ar)-O | spectators: Ar-OR|HeteroAr-H|RCH2-NR2 | events: Ann+C-N+C-O+C-C
NCc1ccc(F)cc1.COc1cc(C=O)c2c(=O)c3ccccc3oc2c1OC>>COc1cc(CO)c2c(=O)c3ccccc3oc2c1OC.COc1cc(CNCc2ccc(F)cc2)c2c(=O)c3ccccc3oc2c1OC,Reductive_amination,|Ar-CHO|Bn-NH2 -> Bn-NHR | bond_formed: C-N; C(ar)-O; C(ar)-O | bond_formed_labeled: C-N; C(ar)-O; C(ar)-O | bond_broken: C-O | spectators: Ar-F|Ar-OR|HeteroAr-H | events: Ann+C-N+C-O
Cc1ccc2cccc(N)c2n1.COC(=O)c1cc2ccc(O)c(C=O)c2oc1=O>>COC(=O)c1cc2ccc(O)c(CNc3cccc4ccc(C)nc34)c2oc1=O,Event:C-N,|Ar-CHO|HeteroAr-NH2 -> HeteroAr-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-CO2R|HeteroAr-H|HeteroAr-OH|Quinoline
NNc1ccccc1.CCCCCC(C)=O>>CCCCCC(C)NNc1ccccc1,Event:C-N,|Ar-Hydrazine|RCH2-COR -> R2CH-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O
C=C(CCC(C)=O)C(=O)OC.CC(C)n1ncc(N)n1>>C=C(CCC(C)Nc1cnn(C(C)C)n1)C(=O)OC,Event:C-N,|HeteroAr-NH2|RCH2-COR|R_acidic-H -> HeteroAr-NHR | spectators: Alkenyl-CO2R|Alkyl-AromN|HeteroAr-H
Cl.NCC(=O)OCc1ccccc1.CC(C)(C)OC(=O)NCCCC[C@H](C=O)NC(=O)OCC1c2ccccc2-c2ccccc21>>CC(C)(C)OC(=O)NCCCC[C@H](CNCC(=O)OCc1ccccc1)NC(=O)OCC1c2ccccc2-c2ccccc21,Reductive_amination,|Inorganic|R2CH-CHO|RCH2-NH2|R_acidic-H -> RCH2-NHR | spectators: Ar-Alkyl|Ar-Ar|RCH2-CO2R
NCCc1ccccc1.[H-][B+3]([O-]C(C)=O)([O-]C(C)=O)[O-]C(C)=O.[Na+]>>CC(=O)NCCc1ccccc1.CCN(CC)CCc1ccccc1,Event:Ann,|Inorganic|RCH2-NH2|Unclassified-Reactant -> Alkyl-NHCOR|Ar-Alkyl|RCH2-NR2|R_acidic-H | spectators: Ar-Alkyl
