reaction_smiles,detected_reaction_type,reaction_key
CC(=O)N(c1ccc(Cl)cc1)C(C(=O)NC(C)(C)C)c1ccccc1N=[N+]=[N-]>>CC1=Nc2ccccc2C(C(=O)NC(C)(C)C)N1c1ccc(Cl)cc1,Multi-Event:Ann+C-N,|Alkyl-NRCOR|Ar-N3|Ar-NRCOR -> Ar-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O; N-N | spectators: Alkyl-NHCOR|Ar-Alkyl|Ar-Cl|R2CH-CONHR|R_acidic-H | events: Ann+C-N
CC(C)C[C@H](N=[N+]=[N-])C(OC(=O)c1ccccn1)C(=O)NCc1ccccc1>>CC(C)C[C@@H]1N=C(c2ccccn2)OC1C(=O)NCc1ccccc1,Claisen_condensation,|Ar-CO2R|R2CH-N3 -> Ar-C=N|R2CH-OR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: N-N; C-O | spectators: Alkyl-NHCOR|Ar-Alkyl|HeteroAr-H|Pyridine|R2CH-CONHR|R_acidic-H | events: Ann+C-N
CCC/C=C\CO.CC1(C)COP(Cl)OC1.[N-]=[N+]=NCc1ccccc1>>C=CC(CCC)N(Cc1ccccc1)P1(=O)OCC(C)(C)CO1,Event:C-N,|Alkyl-H|Bn-N3|RCH2-OH -> Ar-Alkyl
CC1(C)COP(Cl)OC1.C=C[C@H](C)O.[N-]=[N+]=NCc1ccccc1>>C/C=C/CN(Cc1ccccc1)P1(=O)OCC(C)(C)CO1,Event:C-N,|Alkyl-H|Bn-N3|R2CH-OH -> Ar-Alkyl
CCOC(=O)C(CCCNC(=O)c1ccc[nH]1)N=[N+]=[N-].CN=C=S>>CN1C(=O)C(CCCNC(=O)c2ccc[nH]2)NC1=S,Claisen_condensation,|R2CH-CO2R|R2CH-N3 -> R2CH-CONR2 | bond_formed: C-N; C-N | bond_formed_labeled: C-N; C-N | bond_broken: C-O; N-N | spectators: Alkyl-NHCOR|Ar-CONHR|AromN-H|HeteroAr-H|Pyrrole|R_acidic-H | events: Ann+C-N
CCOC(=O)[C@H](C)NC(=O)c1ccccc1N=[N+]=[N-]>>CCOC1=Nc2ccccc2C(=O)N[C@H]1C,Claisen_condensation,|Ar-N3|R2CH-CO2R -> RCH2-OR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O; N-N | spectators: Alkyl-NHCOR|Ar-CONHR | events: Ann+C-N
CCCCNC(=O)C(c1ccccc1N=[N+]=[N-])N(C(=O)C(=O)c1ccccc1)c1ccc(Br)cc1>>CCCCNC(=O)C1c2ccccc2N=C(C(=O)c2ccccc2)N1c1ccc(Br)cc1,Multi-Event:Ann+C-N,|Alkyl-NRCOR|Ar-N3|Ar-NRCOR -> Ar-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: N-N; C-O | spectators: Alkyl-NHCOR|Ar-Alkyl|Ar-Br|Ar-COR|R2CH-CONHR|R_acidic-H | events: Ann+C-N
CCCCN(C(=O)c1ccccc1)C(C(=O)NC(C)(C)C)c1ccccc1N=[N+]=[N-].O=C=Nc1ccc(Cl)cc1>>CCCCN1C(N(C(=O)c2ccccc2)c2ccc(Cl)cc2)=Nc2ccccc2C1C(=O)NC(C)(C)C,Multi-Event:Ann+C-N,|Alkyl-NRCOR|Ar-CONR2|Ar-N3 -> Ar-NRCOR | spectators: Alkyl-NHCOR|Ar-Alkyl|Ar-Cl|R2CH-CONHR|R_acidic-H | events: Ann+C-N
COc1ccc(N=[N+]=[N-])cc1.CO[PH](=O)c1ccccc1>>COc1ccc(NP(=O)(OC)c2ccccc2)cc1,Unknown,|Ar-N3 -> [] | bond_formed: N-P | bond_broken: N-N | spectators: Ar-OR
[H-][B+3]([H-])([H-])P(CSC(C)=O)(C1=CC=CC=C1)C1=CC=CC=C1.[N-]=[N+]=NCC(=O)O>>CC(=O)NCC(=O)O,Unknown,|RCH2-N3|Unclassified-Reactant -> Alkyl-NHCOR|R_acidic-H | spectators: RCH2-CO2H|R_acidic-H
CC1=C(N)C(=O)c2c(COC(N)=O)c3n(c2C1=O)C[C@H](NC(=O)Cc1ccccc1)[C@H]3N=[N+]=[N-]>>CC1=C(N)C(=O)c2c(COC(N)=O)c3n(c2C1=O)C[C@H](NC(=O)Cc1ccccc1)[C@H]3N,Unknown,|R2CH-N3 -> R2CH-NH2 | bond_broken: N-N | spectators: Alkenyl-COR|Alkenyl-NH2|Alkyl-AromN|Alkyl-NHCOR|Ar-Alkyl|Bn-CONHR|R_acidic-H
[N-]=[N+]=NCCF.O=C(CCCCc1ccccc1)SCP(c1ccccc1)c1ccccc1>>O=C(CCCCc1ccccc1)NCCF,Event:C-N,|Ar-PR2|RCH2-N3 -> Alkyl-NHCOR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-S; N-N | spectators: Ar-Alkyl|RCH2-F|R_acidic-H
CCCC(=O)Oc1ccc([N+](=O)[O-])cc1.CCCCCCCCCCCCCC[C@@H](F)[C@H](O)[C@H](N=[N+]=[N-])C(=O)OCC>>CCCCCCCCCCCCCC[C@@H](F)[C@H](O)[C@H](NC(=O)CCC)C(=O)OCC,Claisen_condensation,|Ar-NO2|R2CH-N3|RCH2-CO2R -> Alkyl-NHCOR | spectators: R2CH-CO2R|R2CH-F|R2CH-OH|R_acidic-H
[N-]=[N+]=NC(=O)c1ccc2ccccc2c1.c1ccc(Pc2ccccc2)cc1>>O=C(N=P(NC(=O)c1ccc2ccccc2c1)(c1ccccc1)c1ccccc1)c1ccc2ccccc2c1,Multi-Event:Ann+C-N+C-O+C-C,|Ar-H -> Ar-CONHR | events: Ann+C-N+C-O+C-C
c1ccc(P(c2ccccc2)c2ccccc2)cc1.[N-]=[N+]=Nc1ccccc1COC(=S)Nc1ccccc1>>O=C(Nc1ccccc1)SCc1ccccc1N=P(c1ccccc1)(c1ccccc1)c1ccccc1,Event:C-S,|Ar-N3|Ar-NHR|Ar-PR2|Bn-OR -> Ar-Alkyl
CC(=O)Oc1ccc([N+](=O)[O-])cc1.CCCCCCCCCCCCCC[C@H](F)[C@@H](O)[C@@H](N=[N+]=[N-])C(=O)OCC>>CCCCCCCCCCCCCC[C@H](F)[C@@H](O)[C@@H](NC(C)=O)C(=O)OCC,Claisen_condensation,|Alkyl-CO2R|Ar-NO2|R2CH-N3 -> Alkyl-NHCOR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: N-N; C-O | spectators: R2CH-CO2R|R2CH-F|R2CH-OH|R_acidic-H
[N-]=[N+]=Nc1ccccc1C=NC(=Cc1ccc(C(F)(F)F)cc1)C(=O)c1ccc(Cl)cc1>>FC(F)(F)c1ccc(C=C2N=Cc3ccccc3N=C2c2ccc(Cl)cc2)cc1,Michael_addition,|Alkenyl-COR|Ar-N3 -> Ar-C=N | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: N-N; C-O | spectators: Ar-Alkenyl|Ar-C=N|Ar-CF3|Ar-Cl | events: Ann+C-N
c1ccc(P(c2ccccc2)c2ccccc2)cc1.N#Cc1c(N=[N+]=[N-])nc(N=[N+]=[N-])c(C#N)c1N=[N+]=[N-]>>N#Cc1c(N=[N+]=[N-])nc(N=[N+]=[N-])c(C#N)c1N=P(c1ccccc1)(c1ccccc1)c1ccccc1,Unknown,|Ar-N3|Ar-PR2 -> [] | spectators: HeteroAr-CN|Pyridine
CCCCCCCC(=O)CC(=O)OCC.CCOC(CN=[N+]=[N-])OCC>>CCCCCCCC(=CC(=O)OCC)NCC(OCC)OCC,Claisen_condensation / Wittig_reaction,|RCH2-CO2R|RCH2-COR|RCH2-N3|R_acidic-H -> Alkenyl-CO2R|Alkenyl-NHR|RCH2-NHR | spectators: RCH2-OR | reaction_types: Claisen_condensation+Wittig_reaction
C=CCO.CC1(C)COP(Cl)OC1.[N-]=[N+]=NCc1ccccc1>>C=CCN(Cc1ccccc1)P1(=O)OCC(C)(C)CO1,Event:C-N,|Alkyl-H|Allyl-OH|Bn-N3 -> Ar-Alkyl
[N-]=[N+]=NCc1cccc(OC2OC(CO)C(O)C(O)C2O)c1>>NCc1cccc(OC2OC(CO)C(O)C(O)C2O)c1,Unknown,|Bn-N3 -> Bn-NH2 | bond_broken: N-N | spectators: Ar-OR|R2CH-OH|R2CH-OR|RCH2-OH
Cc1ccc(C(=O)N=[N+]=[N-])cc1.c1ccc(Pc2ccccc2)cc1>>Cc1ccc(C(=O)N=P(NC(=O)c2ccc(C)cc2)(c2ccccc2)c2ccccc2)cc1,Multi-Event:Ann+C-N+C-O+C-C,|Ar-H -> Ar-CONHR | spectators: Ar-Alkyl | events: Ann+C-N+C-O+C-C
[N-]=[N+]=NCc1ccc(N2C(=O)c3ccccc3C2=O)cc1>>O=C1c2ccccc2C2=NCc3ccccc3N12,Multi-Event:Ann+C-N,|Ar-CONR2|Bn-N3 -> Ar-Alkyl|Ar-C=N | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O; N-N | spectators: Ar-NRCOR | events: Ann+C-N
c1ccc(P(c2ccccc2)c2ccccc2)cc1.[N-]=[N+]=Nc1coc2ccccc12>>c1ccc(P(=Nc2coc3ccccc23)(c2ccccc2)c2ccccc2)cc1,Unknown,|Ar-N3|Ar-PR2 -> [] | spectators: Benzofuran|HeteroAr-H
C[13C@H](N=[N+]=[N-])C(=O)NCc1ccccc1.COc1ccc(P(CSC(=O)[C@H](C)NC(C)=O)c2ccc(OC)cc2)cc1>>CC(=O)N[C@@H](C)C(=O)N[13C@@H](C)C(=O)NCc1ccccc1,Event:C-N,|Ar-PR2|R2CH-N3 -> Alkyl-NHCOR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-S; N-N | spectators: Alkyl-NHCOR|Ar-Alkyl|R2CH-CONHR|R_acidic-H
CCCCCCCC(=O)Oc1ccc([N+](=O)[O-])cc1.CCCCCCCCCCCCCC[C@@H](F)[C@H](O)[C@H](N=[N+]=[N-])C(=O)OCC>>CCCCCCCCCCCCCC[C@@H](F)[C@H](O)[C@H](NC(=O)CCCCCCC)C(=O)OCC,Claisen_condensation,|Ar-NO2|R2CH-N3|RCH2-CO2R -> Alkyl-NHCOR | spectators: R2CH-CO2R|R2CH-F|R2CH-OH|R_acidic-H
CC(C)=CCO.CC1(C)COP(Cl)OC1.[N-]=[N+]=NCc1ccccc1>>C=CC(C)(C)N(Cc1ccccc1)P1(=O)OCC(C)(C)CO1,Event:C-N,|Alkyl-H|Bn-N3|RCH2-OH -> Ar-Alkyl
COCO[C@H]([C@@H](O)CCCCN=[N+]=[N-])[C@@H](CO)OCOC>>COCO[C@@H]1[C@H]2CCCCN2C[C@H]1OCOC,Multi-Event:Ann+C-N,|R2CH-OH|RCH2-N3|RCH2-OH -> R2CH-NR2|RCH2-NR2 | bond_formed: C-N; C-N | bond_formed_labeled: C-N; C-N | bond_broken: C-O; N-N | spectators: RCH2-OR | events: Ann+C-N
C[Si](C)(C)N=[N+]=[N-].CC(C)(C)N1[C]N(C(C)(C)C)C=C1>>CC(C)(C)n1ccn(C(C)(C)C)c1=N[Si](C)(C)C,Event:C-N,|Alkenyl-NR2|R3C-NR2 -> Alkyl-AromN|HeteroAr-H | spectators: Alkyl-Si*
CCCN(C(=O)c1ccccc1)C(C(=O)NC(C)(C)C)c1ccccc1N=[N+]=[N-].O=C=Nc1ccc(Cl)cc1>>CCCN1C(N(C(=O)c2ccccc2)c2ccc(Cl)cc2)=Nc2ccccc2C1C(=O)NC(C)(C)C,Multi-Event:Ann+C-N,|Alkyl-NRCOR|Ar-CONR2|Ar-N3 -> Ar-NRCOR | spectators: Alkyl-NHCOR|Ar-Alkyl|Ar-Cl|R2CH-CONHR|R_acidic-H | events: Ann+C-N
Cc1cc(=O)oc2cc(N=[N+]=[N-])ccc12>>Cc1cc(=O)oc2cc(N)ccc12,Unknown,|Ar-N3 -> HeteroAr-NH2 | bond_broken: N-N | spectators: Ar-Alkyl|HeteroAr-H
[N-]=[N+]=NCC(=O)NCc1ccccc1.CC(=O)SCP(c1ccccc1)c1ccccc1>>CC(=O)NCC(=O)NCc1ccccc1,Event:C-N,|Ar-PR2|RCH2-N3 -> Alkyl-NHCOR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-S; N-N | spectators: Alkyl-NHCOR|Ar-Alkyl|RCH2-CONHR|R_acidic-H
CCCCNC(=O)C(c1ccccc1N=[N+]=[N-])N(C(=O)/C=C/c1ccc(Cl)cc1)c1ccccc1Br>>CCCCNC(=O)C1c2ccccc2N=C(/C=C/c2ccc(Cl)cc2)N1c1ccccc1Br,Multi-Event:Ann+C-N,|Alkenyl-CONR2|Alkyl-NRCOR|Ar-N3|Ar-NRCOR -> Ar-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: N-N; C-O | spectators: Alkyl-NHCOR|Ar-Alkenyl|Ar-Alkyl|Ar-Br|Ar-Cl|R2CH-CONHR|R_acidic-H | events: Ann+C-N
CCOC(=O)CN(C)C(=O)c1ccccc1N=[N+]=[N-]>>CCOC1=Nc2ccccc2C(=O)N(C)C1,Claisen_condensation,|Ar-N3|RCH2-CO2R -> RCH2-OR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O; N-N | spectators: Alkyl-NRCOR|Ar-CONR2 | events: Ann+C-N
CCCCNC(=O)C(c1ccccc1N=[N+]=[N-])N(C(=O)c1ccccc1)c1ccc(Cl)cc1>>CCCCNC(=O)C1c2ccccc2N=C(c2ccccc2)N1c1ccc(Cl)cc1,Multi-Event:Ann+C-N,|Alkyl-NRCOR|Ar-N3|Ar-NRCOR -> Ar-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: N-N; C-O | spectators: Alkyl-NHCOR|Ar-Alkyl|Ar-Cl|R2CH-CONHR|R_acidic-H | events: Ann+C-N
[N-]=[N+]=NCC(OC(=O)CNC(=O)OCc1ccccc1)C(=O)NCc1ccccc1>>O=C(NCC1=NCC(C(=O)NCc2ccccc2)O1)OCc1ccccc1,Claisen_condensation,|RCH2-CO2R|RCH2-N3 -> R2CH-OR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O; N-N | spectators: Alkyl-NHCOR|Ar-Alkyl|R2CH-CONHR|R_acidic-H | events: Ann+C-N
O=CC1CCCCC1.COc1ccc(N=[N+]=[N-])cc1>>COc1ccc(N=CC2CCCCC2)cc1,Event:C-N,|Ar-N3|R2CH-CHO -> [] | bond_formed: C-N | bond_broken: N-N; C-O | spectators: Ar-OR
[N-]=[N+]=Nc1ccccc1Cl.COc1ccc(N=[N+]=[N-])cc1.Cc1ccc(OCC(=O)Cl)cc1>>COc1ccc(NC(COc2ccc(C)cc2)=Nc2ccccc2Cl)cc1,Multi-Event:LGDisp+C-N,|Alkyl-COCl|Ar-N3|R_acidic-H -> Ar-NHR | spectators: Ar-Alkyl|Ar-Cl|Ar-OR | events: LGDisp+C-N
COC(=O)/C(C)=C/[C@@H](CSC(=O)[C@@H](CO[Si](C)(C)C(C)(C)C)NC(=O)OC(C)(C)C)N=[N+]=[N-]>>COC(=O)/C(C)=C/[C@H]1CSC([C@@H](CO[Si](C)(C)C(C)(C)C)NC(=O)OC(C)(C)C)=N1,Multi-Event:Ann+C-N,|R2CH-N3 -> RCH2-SR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O; N-N | spectators: Alkenyl-CO2R|Alkyl-Si* | events: Ann+C-N
[N-]=[N+]=Nc1ccccc1C(=O)N(Cc1ccc(F)cc1)/C(C(=O)NC1CCCCC1)=C(/O)c1ccccc1>>O=C(NC1CCCCC1)C1C(c2ccccc2)=Nc2ccccc2C(=O)N1Cc1ccc(F)cc1,Multi-Event:Ann+C-N,|Alkenyl-CONHR|Alkenyl-OH|Ar-Alkenyl|Ar-Alkyl|Ar-N3 -> R2CH-CONHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O; N-N | spectators: Alkyl-NHCOR|Alkyl-NRCOR|Ar-CONR2|Ar-F | events: Ann+C-N
O=C1CCCC(=O)C1.CCOC(CN=[N+]=[N-])OCC>>CCOC(CNC1=CC(=O)CCC1)OCC,Wittig_reaction,|RCH2-COR|RCH2-N3|R_acidic-H -> Alkenyl-COR | spectators: RCH2-OR
O=C(Oc1ccccc1)[C@@H]1CCCN1P(c1ccccc1)c1ccccc1.[N-]=[N+]=N[C@@H](Cc1ccccc1)C(=O)NCC(N)=O>>NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1P(=O)(c1ccccc1)c1ccccc1,Claisen_condensation,|R2CH-CO2R|R2CH-N3|R2CH-NR2|RCH2-NR2 -> Alkyl-NHCOR | spectators: Alkyl-NHCOR|Ar-Alkyl|R2CH-CONHR|RCH2-CONH2|R_acidic-H
[N-]=[N+]=Nc1ccccc1S(=O)(=O)N1CC=CCS1=O>>Nc1ccccc1S(=O)(=O)N1CC=CCS1=O,Unknown,|Ar-N3 -> Ar-NH2 | bond_broken: N-N | spectators: Ar-SO2NR2
Cc1ccc(CN(C(=O)c2ccccc2N=[N+]=[N-])/C(C(=O)NC2CCCCC2)=C(/O)c2ccc3c(c2)OCO3)cc1>>Cc1ccc(CN2C(=O)c3ccccc3N=C(c3ccc4c(c3)OCO4)C2C(=O)NC2CCCCC2)cc1,Multi-Event:Ann+C-N,|Alkenyl-CONHR|Alkenyl-OH|Alkyl-NRCOR|Ar-Alkenyl|Ar-N3 -> R2CH-CONHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: N-N; C-O | spectators: Alkyl-NHCOR|Ar-Alkyl|Ar-CONR2|Ar-OR | events: Ann+C-N
CC1(C)COP(Cl)OC1.OC/C=C/c1ccccc1.[N-]=[N+]=NCc1ccccc1>>C=CC(c1ccccc1)N(Cc1ccccc1)P1(=O)OCC(C)(C)CO1,Event:C-N,|Alkyl-H|Ar-Alkenyl|Bn-N3|RCH2-OH -> Ar-Alkyl
c1ccc(P(c2ccccc2)c2ccccc2)cc1.[N-]=[N+]=NP(=O)(Oc1ccccc1)Oc1ccccc1>>O=P(N=P(c1ccccc1)(c1ccccc1)c1ccccc1)(Oc1ccccc1)Oc1ccccc1,Unknown,|Ar-PR2 -> [] | spectators: Ar-H
COc1ccc(C=C(N=[N+]=[N-])C(=O)c2ccc(Cl)cc2)cc1.[N-]=[N+]=Nc1ccccc1C=O>>COc1ccc(C=C(N=Cc2ccccc2N=[N+]=[N-])C(=O)c2ccc(Cl)cc2)cc1,Event:C-N,|Alkenyl-N3|Ar-CHO -> Ar-C=N | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: N-N; C-O | spectators: Alkenyl-COR|Ar-Alkenyl|Ar-Cl|Ar-N3|Ar-OR
COC(=O)CC(C)=O.CCOC(CN=[N+]=[N-])OCC>>CCOC(CNC(C)=CC(=O)OC)OCC,Claisen_condensation / Wittig_reaction,|RCH2-CO2R|RCH2-COR|RCH2-N3 -> Alkenyl-CO2R|Alkenyl-NHR|RCH2-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: N-N; C-O | spectators: RCH2-OR | reaction_types: Claisen_condensation+Wittig_reaction
C[Si](C)(C)N=[N+]=[N-].Cc1cc(C)c(N2[C]N(c3c(C)cc(C)cc3C)C=C2)c(C)c1>>Cc1cc(C)c(-n2ccn(-c3c(C)cc(C)cc3C)c2=N[Si](C)(C)C)c(C)c1,Event:C-N,|Alkenyl-NR2|Ar-NR2 -> Ar-AromN | spectators: Alkyl-Si*|Ar-Alkyl
[N-]=[N+]=NCC(=O)NCc1ccccc1.CC(=O)N[C@@H](Cc1ccccc1)C(=O)SCP(c1ccccc1)c1ccccc1>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)NCc1ccccc1,Event:C-N,|Ar-PR2|RCH2-N3 -> Alkyl-NHCOR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-S; N-N | spectators: Alkyl-NHCOR|Ar-Alkyl|RCH2-CONHR|R_acidic-H
CC1(C)COP(Cl)OC1.CCCC/C=C/[C@@H](C)O.[N-]=[N+]=NCc1ccccc1>>C/C=C/[C@H](CCCC)N(Cc1ccccc1)P1(=O)OCC(C)(C)CO1,Event:C-N,|Alkyl-H|Bn-N3|R2CH-OH -> Ar-Alkyl
C(=C\P(c1ccccc1)c1ccccc1)\P(c1ccccc1)c1ccccc1.CCOC(=O)/C(=C/c1ccc(OC)cc1)N=[N+]=[N-]>>CCOC(=O)/C(=C/c1ccc(OC)cc1)N=P(/C=C\P(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,Unknown,|Alkenyl-N3|Ar-PR2 -> [] | spectators: Alkenyl-CO2R|Ar-Alkenyl|Ar-OR
c1ccc(P(c2ccccc2)c2ccccc2)cc1.CCCCNC(=O)C(O)c1ccccc1N=[N+]=[N-]>>CCCCNC(=O)C(O)c1ccccc1N=P(c1ccccc1)(c1ccccc1)c1ccccc1,Unknown,|Ar-N3|Ar-PR2 -> [] | spectators: Alkyl-NHCOR|Ar-Alkyl|R2CH-CONHR|R2CH-OH|R_acidic-H
CP(c1ccccc1)c1ccccc1.CCCOS(=O)(=O)c1cc(C)ccc1N=[N+]=[N-]>>Cc1ccc(N=P(C)(c2ccccc2)c2ccccc2)c(S(=O)(=O)O)c1,Unknown,|Alkyl-OSO2R|Ar-N3|Ar-PR2 -> Product_Aryl_S | spectators: Ar-Alkyl
CC1(C)O[C@H]2O[C@@H]([C@H](CO)N=[N+]=[N-])[C@H](O)[C@H]2O1>>CC1(C)O[C@H]2O[C@@H]([C@@H](N)CO)[C@H](O)[C@H]2O1,Unknown,|R2CH-N3 -> R2CH-NH2 | bond_broken: N-N | spectators: R2CH-OH|R2CH-OR|R3C-OR|RCH2-OH
[N-]=[N+]=NCc1cccc2ccccc12>>NCc1cccc2ccccc12,Unknown,|Bn-N3 -> Bn-NH2 | bond_broken: N-N
CCOC(=O)C1(c2ccccc2N=[N+]=[N-])CCCCC1=O>>CCOC(=O)C12CCCCC1=Nc1ccccc12,Multi-Event:Ann+C-N,|Ar-N3|RCH2-COR -> [] | bond_formed: C-N | bond_broken: C-O; N-N | spectators: Ar-Alkyl|R3C-CO2R | events: Ann+C-N
CC(C)C[C@@H](CN=[N+]=[N-])NC(=O)OC(C)(C)C.CI>>CNC[C@H](CC(C)C)NC(=O)OC(C)(C)C,Multi-Event:LGDisp+C-N,|CH3-I|RCH2-N3 -> CH3-NHR|RCH2-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-I; N-N | events: LGDisp+C-N
[N-]=[N+]=NC[C@H](CC(=O)OCc1ccccc1)NC(=O)OCc1ccccc1.O=C(CN=C=S)OCc1ccccc1>>O=C(CN=C=NC[C@H](CC(=O)OCc1ccccc1)NC(=O)OCc1ccccc1)OCc1ccccc1,Event:C-N,|RCH2-N3 -> [] | spectators: Ar-Alkyl|RCH2-CO2R|R_acidic-H
CCP(CC)CC.[N-]=[N+]=NB(C1CCCCC1)C1CCCCC1>>CCP(CC)(CC)=NB(C1CCCCC1)C1CCCCC1,Unknown,|Alkyl-PR2 -> [] | spectators: Alkyl-B*
[N-]=[N+]=NCCF.O=Cc1ccc(C(=O)SCP(c2ccccc2)c2ccccc2)cc1>>O=Cc1ccc(C(=O)NCCF)cc1,Event:C-N,|Ar-PR2|RCH2-N3 -> Ar-CONHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-S; N-N | spectators: Ar-CHO|RCH2-F
O=CC1CCCCC1.[N-]=[N+]=NCCc1ccccc1>>C(=NCCc1ccccc1)C1CCCCC1,Event:C-N,|R2CH-CHO|RCH2-N3 -> [] | bond_formed: C-N | bond_broken: C-O; N-N | spectators: Ar-Alkyl
S=C=Nc1ccccc1.COC(=O)C(CC(N=[N+]=[N-])c1ccccc1)C(=O)OC>>COC(=O)C1(C(=O)OC)CC(c2ccccc2)N=C1Nc1ccccc1,Claisen_condensation,|R2CH-N3 -> Ar-NHR | bond_formed: C-C; C-N | bond_formed_labeled: C-C; C-N | bond_broken: N-N; C-S | spectators: Ar-Alkyl | events: Ann+C-N+C-C
S=C=Nc1ccccc1.COC(=O)C(CC(N=[N+]=[N-])c1cccc2ccccc12)C(=O)OC>>COC(=O)C1(C(=O)OC)CC(c2cccc3ccccc23)N=C1Nc1ccccc1,Claisen_condensation,|R2CH-N3 -> Ar-NHR | bond_formed: C-C; C-N | bond_formed_labeled: C-C; C-N | bond_broken: N-N; C-S | spectators: Ar-Alkyl | events: Ann+C-N+C-C
S=C=Nc1ccccc1.COC(=O)C(CC(N=[N+]=[N-])c1cccnc1)C(=O)OC>>COC(=O)C1(C(=O)OC)CC(c2cccnc2)N=C1Nc1ccccc1,Claisen_condensation,|R2CH-N3 -> Ar-NHR | bond_formed: C-C; C-N | bond_formed_labeled: C-C; C-N | bond_broken: N-N; C-S | spectators: Ar-Alkyl|HeteroAr-H|Pyridine | events: Ann+C-N+C-C
CCOc1ccc(N=C=S)cc1.COC(=O)C(CC(N=[N+]=[N-])c1ccccc1)C(=O)OC>>CCOc1ccc(NC2=NC(c3ccccc3)CC2(C(=O)OC)C(=O)OC)cc1,Claisen_condensation,|R2CH-CO2R|R2CH-N3|R_acidic-H -> Ar-NHR | spectators: Ar-Alkyl|Ar-OR | events: Ann+C-N+C-C
Cc1ccc(S(=O)(=O)N[C@@H](C)C(N=[N+]=[N-])(c2ccccc2)c2ccccc2)cc1>>Cc1ccc(S(=O)(=O)N[C@@H](C)C(N)(c2ccccc2)c2ccccc2)cc1,Unknown,|R3C-N3 -> R3C-NH2 | bond_broken: N-N | spectators: Ar-Alkyl|Ar-SO2NHR
[N-]=[N+]=NC(c1ccccc1)(c1ccccc1)[C@@H](N)c1ccccc1>>N[C@@H](c1ccccc1)C(N)(c1ccccc1)c1ccccc1,Unknown,|R3C-N3 -> R3C-NH2 | bond_broken: N-N | spectators: Ar-Alkyl|R2CH-NH2
ClP(c1ccccc1)c1ccccc1.c1cnc(N2CCNCC2)nc1.[N-]=[N+]=Nc1nc(N)cc(Cl)n1>>Nc1cc(Cl)nc(N=P(c2ccccc2)(c2ccccc2)N2CCN(c3ncccn3)CC2)n1,Unknown,|Ar-H|Ar-N3|RCH2-NHR -> RCH2-NR2 | spectators: Ar-NR2|HeteroAr-Cl|HeteroAr-H|HeteroAr-NH2|Pyrimidine
COc1ccc(CO[C@@H]2CC=C(Br)[C@H](N=[N+]=[N-])[C@H]2O)cc1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C>>COc1ccc(CO[C@@H]2CC=C(Br)[C@H](NC(=O)OC(C)(C)C)[C@H]2O)cc1,Event:C-N,|Inorganic|R2CH-N3 -> [] | spectators: Alkenyl-Br|Ar-OR|Bn-OR|R2CH-OH
[N-]=[N+]=NCc1ccccc1.Cc1ccc(P(c2ccccc2)c2ccccc2)c(OS(=O)(=O)F)c1>>Cc1ccc(P(=O)(c2ccccc2)c2ccccc2)c(OS(=O)(=O)NCc2ccccc2)c1,Unknown,|Ar-OSO2F|Ar-PR2|Bn-N3 -> Ar-Alkyl | spectators: Ar-Alkyl
COC(=O)[C@H](CN=[N+]=[N-])NCc1ccc(OC)cc1.CSC(=NC(=O)OCc1ccccc1)NC(=O)OCc1ccccc1>>COC(=O)[C@H](CN=C(NC(=O)OCc1ccccc1)NC(=O)OCc1ccccc1)NCc1ccc(OC)cc1,Event:C-N,|CH3-SR|RCH2-N3 -> [] | spectators: Ar-Alkyl|Ar-OR|Bn-NHR|R2CH-CO2R|R2CH-NHR|R_acidic-H
