reaction_smiles,detected_reaction_type,reaction_key
CC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.CCCC#Cc1nc2ccccc2cc1C=O>>CCCC#Cc1nc2ccccc2cc1/C=C/C(C)=O,Wittig_reaction,|Alkyl-COR|Ar-CHO -> Alkenyl-COR|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O; C-P | spectators: Alkyl-Alkynyl|Ar-Alkynyl|HeteroAr-H|Propargyl-H|Quinoline|R_acidic-H
CC/C=C\CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[I-].CC1(C)O[C@@H](CC=O)[C@@H](CO)O1>>CC/C=C\C/C=C\C[C@@H]1OC(C)(C)O[C@@H]1CO,Event:C-C,|Ar-PR3+|Inorganic|RCH2-CHO|R_acidic-H -> [] | spectators: R3C-OR|RCH2-OH
CSc1cc2ccccc2cc1C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].CSc1cc2c(F)c(F)c(F)c(F)c2cc1C=O>>CSc1cc2ccccc2cc1C=Cc1cc2c(F)c(F)c(F)c(F)c2cc1SC,Wittig_reaction,|Ar-Alkyl|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | spectators: Ar-F|Ar-SR
O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)OCc1ccccc1.CC(C)(C)OC(=O)N[C@H](C=O)Cc1c[nH]c2ccccc12>>CC(C)(C)OC(=O)N[C@H](/C=C/C(=O)OCc1ccccc1)Cc1c[nH]c2ccccc12,Wittig_reaction,|R2CH-CHO|R_acidic-H -> Alkenyl-CO2R | spectators: Ar-Alkyl|AromN-H|HeteroAr-H|Indole
O=Cc1ccccc1O.[Cl-].c1ccc(SC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1>>Oc1ccccc1/C=C/Sc1ccccc1,Wittig_reaction,|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O; C-P | spectators: Ar-OH
O=Cc1cccc(C=O)c1.C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-]>>C=Cc1cccc(C=C)c1,Wittig_reaction,|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl_terminal
COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.O=C/C=C/c1ccccc1>>COC(=O)/C=C/C=C/c1ccccc1.COC(=O)/C=C\C=C\c1ccccc1,Wittig_reaction,|Alkenyl-CHO|Alkyl-H|Ar-H -> Alkenyl-Alkenyl|Alkenyl-CO2R | spectators: Ar-Alkenyl | events: C-O+C-C
Brc1ccc(N=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1.O=C1SC2=Nc3cccc4cccc(c34)N2C1=O>>O=C1/C(=N/c2ccc(Br)cc2)SC2=Nc3cccc4cccc(c34)N12,Event:C-N,|[] -> [] | bond_formed: C-N | bond_broken: C-O; N-P | spectators: Ar-Br|Ar-NRCOR
CC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.CCn1ccnc1C=O>>CCn1ccnc1/C=C/C(C)=O,Wittig_reaction,|Alkyl-COR|Ar-CHO -> Alkenyl-COR|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O; C-P | spectators: Alkyl-AromN|HeteroAr-H|R_acidic-H
O=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1.CCOP(=O)(Cc1ccc2c(Br)c3ccccc3c(Br)c2c1)OCC>>Brc1c2ccccc2c(Br)c2cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc12,Wittig_reaction,|Ar-Alkyl|Ar-CHO -> Ar-Alkenyl | spectators: Ar-Br|Ar-NR2
CCOC(=O)C(C)=P(c1ccccc1)(c1ccccc1)c1ccccc1.CC1(C)CCC[C@]2(C)[C@@H](C=O)C(C=O)=CC[C@@H]12>>CCOC(=O)/C(C)=C/C1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1C=O,Wittig_reaction,|Alkenyl-CHO|Alkyl-H|Ar-H -> Alkenyl-Alkenyl|Alkenyl-CO2R | spectators: R2CH-CHO|R_acidic-H
CC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.O=CCCCc1ccccc1.C[Si](C)(C)C#N>>C[C@@](C#N)(/C=C/CCCc1ccccc1)O[Si](C)(C)C,Event:C-C,|Alkyl-COR|RCH2-CHO|R_acidic-H -> R3C-CN | spectators: Alkyl-Si*|Ar-Alkyl
[C-]#[N+]C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-].COc1ccccc1C=O>>[C-]#[N+]/C=C\c1ccccc1OC.[C-]#[N+]/C=C/c1ccccc1OC,Wittig_reaction,|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | spectators: Ar-OR | events: C-N+C-O
CCOC(=O)CP(=O)(OCC)OCC.C[C@@H](C=O)[C@@H](O[Si](C)(C)C(C)(C)C)[C@@H](C)COCc1ccccc1>>CCOC(=O)/C=C/[C@H](C)[C@@H](O[Si](C)(C)C(C)(C)C)[C@@H](C)COCc1ccccc1,Claisen_condensation / Wittig_reaction,|R2CH-CHO|RCH2-CO2R|R_acidic-H -> Alkenyl-CO2R | spectators: Alkyl-Si*|Bn-OR | reaction_types: Claisen_condensation+Wittig_reaction
CC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.CCC(CC)n1ccnc1C=O>>CCC(CC)n1ccnc1/C=C/C(C)=O,Wittig_reaction,|Alkyl-COR|Ar-CHO -> Alkenyl-COR|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O; C-P | spectators: Alkyl-AromN|HeteroAr-H|R_acidic-H
O=Cc1ccc(Cl)cc1.C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[I-].COc1cc(I)c(OC)cc1I>>COc1cc(/C=C/c2ccc(Cl)cc2)c(OC)cc1/C=C/c1ccc(Cl)cc1,Aromatic_Halogen_Exchange / Wittig_reaction,|Ar-CHO|Ar-I|Ar-PR3+|Inorganic -> Ar-Cl | spectators: Ar-Cl|Ar-OR | events: LGDisp+C-C | reaction_types: Aromatic_Halogen_Exchange+Wittig_reaction
CC1(C)CCC[C@]2(C)[C@@H](C=O)C(C=O)=CC[C@@H]12.CC(C)(C)OC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>CC(C)(C)OC(=O)/C=C/C1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1C=O,Wittig_reaction,|Alkenyl-CHO|Alkyl-H|Ar-H -> Alkenyl-Alkenyl|Alkenyl-CO2R | spectators: R2CH-CHO|R_acidic-H
CC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.CCC(C)n1ccnc1C=O>>CCC(C)n1ccnc1/C=C/C(C)=O,Wittig_reaction,|Alkyl-COR|Ar-CHO -> Alkenyl-COR|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O; C-P | spectators: Alkyl-AromN|HeteroAr-H|R_acidic-H
ClC(Cl)(Cl)Cl.CC1(C)OC(=O)c2ccccc2O1>>CC1(C)OC(=C(Cl)Cl)c2ccccc2O1,Claisen_condensation,|Alkyl-Cl|Ar-CO2R -> Alkenyl-Cl|Alkenyl-OR|Ar-Alkenyl | spectators: Ar-OR | events: LGDisp+C-C
CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.O=CC#CCOCC#Cc1ccccc1>>CCOC(=O)/C=C/C#CCOCC#Cc1ccccc1,Event:C-C,|Alkyl-H|Ar-H -> Alkenyl-CO2R | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Alkyl-Alkynyl|Ar-Alkynyl|Propargyl-H|RCH2-OR
O=Cc1ccccc1[N+](=O)[O-].C=CCOC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-]>>C=CCOC=Cc1ccccc1[N+](=O)[O-],Wittig_reaction,|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Allyl-OR|Ar-NO2
C=Cc1ccncc1.O=Cc1ccccc1.Brc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Br-]>>C(=C/c1ccc(/C=C/c2ccncc2)cc1)\c1ccccc1,Wittig_reaction,|Ar-Alkenyl_terminal|Ar-Alkyl|Ar-Br|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | spectators: HeteroAr-H|Pyridine
CCOP(=O)(CS(=O)(=O)OCC)OCC.O=Cc1ccc(OCCCNc2nc(-c3cccc4ccccc34)cs2)cc1>>CCOS(=O)(=O)/C=C/c1ccc(OCCCNc2nc(-c3cccc4ccccc34)cs2)cc1,Wittig_reaction,|Ar-CHO|R_acidic-H -> Ar-Alkenyl | spectators: Alkyl-OMs|Ar-Ar|Ar-OR|HeteroAr-H|HeteroAr-NHR|RCH2-NHR|Thiazole
CC(C)(C)OC(=O)C=O.Cn1ccnc1C(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>Cn1ccnc1C(=O)/C=C/C(=O)OC(C)(C)C,Wittig_reaction,|Alkyl-H|Ar-COR -> Alkenyl-CO2R|Alkenyl-COR | spectators: Alkyl-AromN|HeteroAr-H
[Cl-].c1ccc([P+](Cc2c3ccccc3cc3ccccc23)(c2ccccc2)c2ccccc2)cc1.O=Cc1ccccc1>>C(=C/c1c2ccccc2cc2ccccc12)\c1ccccc1,Wittig_reaction,|Ar-Alkyl|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl
[C-]#[N+]C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-].O=Cc1ccccc1C(F)(F)F>>[C-]#[N+]/C=C\c1ccccc1C(F)(F)F.[C-]#[N+]/C=C/c1ccccc1C(F)(F)F,Wittig_reaction,|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | spectators: Ar-CF3 | events: C-N+C-C
CC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.O=C/C=C/c1cccs1.C[Si](C)(C)C#N>>C[C@@](C#N)(/C=C/C=C/c1cccs1)O[Si](C)(C)C,Wittig_reaction,|Alkenyl-CHO|Alkyl-COR|R_acidic-H -> Alkenyl-Alkenyl | spectators: Alkyl-Si*|Ar-Alkenyl|HeteroAr-H|Thiophene
[C-]#[N+]C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-].O=Cc1ccoc1>>[C-]#[N+]/C=C/c1ccoc1.[C-]#[N+]/C=C\c1ccoc1,Wittig_reaction,|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | spectators: Furan|HeteroAr-H | events: C-N+C-O+C-C
COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.O=C1SC(=Nc2ccccc2)N(c2ccccc2)C1=O>>COC(=O)/C=C1\S/C(=N\c2ccccc2)N(c2ccccc2)C1=O,Event:C-C,|Alkyl-H|Ar-H -> Alkenyl-CO2R|Alkenyl-CONR2|Alkenyl-SR | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-NRCOR
O=Cc1ccc([N+](=O)[O-])cc1.Cn1c2ccccc2n2nc(C[P+](c3ccccc3)(c3ccccc3)c3ccccc3)nc12.[Cl-]>>Cn1c2ccccc2n2nc(C=Cc3ccc([N+](=O)[O-])cc3)nc12,Wittig_reaction,|Ar-Alkyl|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Alkyl-AromN|Ar-NO2|HeteroAr-H
CC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.O=CC#Cc1ccccc1.C[Si](C)(C)C#N>>C[C@@](C#N)(/C=C/C#Cc1ccccc1)O[Si](C)(C)C,Event:C-C,|Alkyl-COR|R_acidic-H -> R3C-CN | spectators: Alkyl-Si*|Ar-Alkynyl
[C-]#[N+]C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-].Cc1ccc(C=O)c(Br)c1>>[C-]#[N+]/C=C\c1ccc(C)cc1Br.[C-]#[N+]/C=C/c1ccc(C)cc1Br,Wittig_reaction,|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | spectators: Ar-Alkyl|Ar-Br | events: C-N+C-C
O=Cc1ccc(Br)cc1.[Br-].c1ccc([P+](c2ccccc2)(c2ccccc2)C2CCCC2)cc1>>Brc1ccc(C=C2CCCC2)cc1,Wittig_reaction,|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O; C-P | spectators: Ar-Br
O=C/C=C/C=P(c1ccccc1)(c1ccccc1)c1ccccc1.CC/C=C\C/C=C\C[C@@H]1O[C@H]1C=O>>CC/C=C\C/C=C\C[C@@H]1O[C@H]1/C=C/C=C/C=O,Wittig_reaction,|R2CH-CHO|R_acidic-H -> Alkenyl-Alkenyl | spectators: Alkenyl-CHO|R2CH-OR
CC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.O=CCCCCC1=C(O)C(=O)c2ccccc2C1=O>>CC(=O)/C=C/CCCCC1=C(O)C(=O)c2ccccc2C1=O,Wittig_reaction,|Alkyl-COR|RCH2-CHO -> Alkenyl-COR | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Alkenyl-COR|Alkenyl-OH|R_acidic-H
COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.CCCOc1ccc(Br)cc1.O=Cc1ccc(B(O)O)cc1>>CCCOc1ccc(-c2ccc(/C=C/C(=O)OC)cc2)cc1,Suzuki_miyaura / Wittig_reaction,|Ar-B(OH)2|Ar-Br|Ar-CHO -> Ar-Alkenyl|Ar-Ar | bond_formed: C(ar)-C(ar); C-C | bond_formed_labeled: C(ar)-C(ar)[Ar-Alkenyl]; C-C | bond_broken: Br-C(ar); B-C(ar); C-O; C-P | spectators: Ar-OR | events: LGDisp+C-C | reaction_types: Suzuki_miyaura+Wittig_reaction
COC(=O)c1cccc(Br)c1.COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.O=Cc1ccc(B(O)O)cc1>>COC(=O)/C=C/c1ccc(-c2cccc(C(=O)OC)c2)cc1,Suzuki_miyaura / Wittig_reaction,|Ar-B(OH)2|Ar-Br|Ar-CHO -> Ar-Alkenyl|Ar-Ar | bond_formed: C-C; C(ar)-C(ar) | bond_formed_labeled: C-C; C(ar)-C(ar)[Ar-Alkenyl] | bond_broken: C-P; C-O; B-C(ar); Br-C(ar) | spectators: Ar-CO2R | events: LGDisp+C-C | reaction_types: Suzuki_miyaura+Wittig_reaction
O=Cc1ccc(Br)cc1.COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.Cc1ccc(B(O)O)cc1>>COC(=O)/C=C/c1ccc(-c2ccc(C)cc2)cc1,Suzuki_miyaura / Wittig_reaction,|Alkyl-H|Ar-B(OH)2|Ar-Br|Ar-CHO|Ar-H -> Ar-Alkenyl|Ar-Ar | spectators: Ar-Alkyl | events: LGDisp+C-C | reaction_types: Suzuki_miyaura+Wittig_reaction
O=Cc1ccc(O)cc1.CCCCI.COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>CCCCOc1ccc(/C=C/C(=O)OC)cc1,Wittig_reaction / Alkyl_Nucleophilic_Substitution,|Ar-CHO|RCH2-I -> Alkenyl-CO2R|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-I; C-P | events: LGDisp+C-C | reaction_types: Wittig_reaction+Alkyl_Nucleophilic_Substitution
CCCI.O=Cc1ccc(O)cc1.COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>CCCOc1ccc(/C=C/C(=O)OC)cc1,Wittig_reaction / Alkyl_Nucleophilic_Substitution,|Ar-CHO|RCH2-I -> Alkenyl-CO2R|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-I; C-P | events: LGDisp+C-C | reaction_types: Wittig_reaction+Alkyl_Nucleophilic_Substitution
COc1ccc(C=O)cc1O.CCI.COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>CCOc1cc(/C=C/C(=O)OC)ccc1OC,Wittig_reaction / Alkyl_Nucleophilic_Substitution,|Ar-CHO|RCH2-I -> Alkenyl-CO2R|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-I; C-P | spectators: Ar-OR | events: LGDisp+C-C | reaction_types: Wittig_reaction+Alkyl_Nucleophilic_Substitution
O=Cc1ccc(O)cc1.BrCc1ccc(Br)cc1.COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>COC(=O)/C=C/c1ccc(OCc2ccc(Br)cc2)cc1,Wittig_reaction / Alkyl_Nucleophilic_Substitution,|Ar-CHO|Bn-Br -> Alkenyl-CO2R|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; Br-C | spectators: Ar-Br | events: BzOAlk+LGDisp+C-C | reaction_types: Wittig_reaction+Alkyl_Nucleophilic_Substitution
BrCc1ccc(Br)cc1.COc1ccc(C=O)cc1O.COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>COC(=O)/C=C/c1ccc(OC)c(OCc2ccc(Br)cc2)c1,Wittig_reaction / Alkyl_Nucleophilic_Substitution,|Ar-CHO|Bn-Br -> Alkenyl-CO2R|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; Br-C | spectators: Ar-Br|Ar-OR | events: BzOAlk+LGDisp+C-C | reaction_types: Wittig_reaction+Alkyl_Nucleophilic_Substitution
C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].O=Cc1ccc(OC2CCCCO2)c(Br)c1>>C=Cc1ccc(OC2CCCCO2)c(Br)c1,Wittig_reaction,|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl_terminal | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-Br|Ar-OR|RCH2-OR
C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].CC(=O)Nc1ccc(C=O)cc1Br>>C=Cc1ccc(NC(C)=O)c(Br)c1,Wittig_reaction,|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl_terminal | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-Br|Ar-NHCOR|R_acidic-H
O=Cc1ccccc1.CC(C)c1nc(Cl)nc(-c2ccc(F)cc2)c1C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-]>>CC(C)c1nc(Cl)nc(-c2ccc(F)cc2)c1/C=C/c1ccccc1,Wittig_reaction,|Ar-Alkyl|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | spectators: Ar-Ar|Ar-Cl|Ar-F|Pyrimidine
O=Cc1cccc([N+](=O)[O-])c1.CC(C)c1nc(Cl)nc(-c2ccc(F)cc2)c1C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-]>>CC(C)c1nc(Cl)nc(-c2ccc(F)cc2)c1/C=C/c1cccc([N+](=O)[O-])c1,Wittig_reaction,|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-Alkyl|Ar-Ar|Ar-Cl|Ar-F|Ar-NO2|Pyrimidine
O=Cc1cccc(Cl)c1.CC(C)c1nc(Cl)nc(-c2ccc(F)cc2)c1C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-]>>CC(C)c1nc(Cl)nc(-c2ccc(F)cc2)c1/C=C/c1cccc(Cl)c1,Wittig_reaction,|Ar-Alkyl|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | spectators: Ar-Ar|Ar-Cl|Ar-F|Pyrimidine
O=Cc1ccc(Br)cc1.CC(C)c1nc(Cl)nc(-c2ccc(F)cc2)c1C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-]>>CC(C)c1nc(Cl)nc(-c2ccc(F)cc2)c1/C=C/c1ccc(Br)cc1,Wittig_reaction,|Ar-Alkyl|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | spectators: Ar-Ar|Ar-Br|Ar-Cl|Ar-F|Pyrimidine
COc1cc(C=O)ccc1O.CC(C)c1nc(Cl)nc(-c2ccc(F)cc2)c1C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-]>>COc1cc(/C=C/c2c(-c3ccc(F)cc3)nc(Cl)nc2C(C)C)ccc1O,Wittig_reaction,|Ar-Alkyl|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | spectators: Ar-Ar|Ar-Cl|Ar-F|Ar-OH|Ar-OR|Pyrimidine
O=Cc1cc2ccccc2[nH]1.CC(C)c1nc(Cl)nc(-c2ccc(F)cc2)c1C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-]>>CC(C)c1nc(Cl)nc(-c2ccc(F)cc2)c1/C=C/c1cc2ccccc2[nH]1,Wittig_reaction,|Ar-Alkyl|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | spectators: Ar-Ar|Ar-Cl|Ar-F|AromN-H|HeteroAr-H|Indole|Pyrimidine
CN(C)c1ccc(C=O)cc1.CC(C)c1nc(Cl)nc(-c2ccc(F)cc2)c1C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-]>>CC(C)c1nc(Cl)nc(-c2ccc(F)cc2)c1/C=C/c1ccc(N(C)C)cc1,Wittig_reaction,|Ar-Alkyl|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | spectators: Ar-Ar|Ar-Cl|Ar-F|Ar-NR2|CH3-NR2|Pyrimidine
COc1ccc(OC)c(C=O)c1.CC(C)c1nc(Cl)nc(-c2ccc(F)cc2)c1C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-]>>COc1ccc(OC)c(/C=C/c2c(-c3ccc(F)cc3)nc(Cl)nc2C(C)C)c1,Wittig_reaction,|Ar-Alkyl|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | spectators: Ar-Ar|Ar-Cl|Ar-F|Ar-OR|Pyrimidine
O=Cc1csc2ccccc12.FC(F)[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-]>>FC(F)=Cc1csc2ccccc12,Halogenation_unsaturated / Wittig_reaction,|Alkyl-F|Ar-CHO|Ar-PR3+|Inorganic -> Alkenyl-F | spectators: Benzothiophene|HeteroAr-H | reaction_types: Halogenation_unsaturated+Wittig_reaction
CC[C@H](C)Oc1cc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc(O[C@@H](C)CC)c1.[Cl-].O=Cc1ccc(O)cc1>>CC[C@H](C)Oc1cc(/C=C/c2ccc(O)cc2)cc(O[C@@H](C)CC)c1,Wittig_reaction,|Ar-Alkyl|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-OH|Ar-OR
O=Cc1ccccc1[N+](=O)[O-].O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)OCc1ccccc1>>O=C(/C=C/c1ccccc1[N+](=O)[O-])OCc1ccccc1,Wittig_reaction,|Ar-CHO -> Alkenyl-CO2R|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-Alkyl|Ar-NO2
O=Cc1ccccc1[N+](=O)[O-].COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>COC(=O)/C=C/c1ccccc1[N+](=O)[O-],Wittig_reaction,|Ar-CHO -> Alkenyl-CO2R|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-NO2
C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[I-].CSc1ccc(C=O)cc1>>C=Cc1ccc(SC)cc1,Wittig_reaction,|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl_terminal | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-SR
C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[I-].CC(=O)Nc1ccc(C=O)cc1Br>>C=Cc1ccc(NC(C)=O)c(Br)c1,Wittig_reaction,|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl_terminal | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-Br|Ar-NHCOR|R_acidic-H
C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].C=C(C)[C@H]1CC[C@@](C)(C=O)[C@H](C(=C)C)C1>>C=C[C@]1(C)CC[C@H](C(=C)C)C[C@H]1C(=C)C,Event:C-C,|Ar-PR3+|Inorganic|R3C-CHO -> Alkenyl-H|Alkyl-H | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O
CC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.CSC(=O)C(=O)/C=C/c1cc(Br)ccc1Br>>CSC(=O)C(/C=C/c1cc(Br)ccc1Br)=C/C(C)=O,Wittig_reaction,|Alkyl-COR -> Alkenyl-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O; C-P | spectators: Alkenyl-COR|Ar-Alkenyl|Ar-Br|R_acidic-H
CC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.CSC(=O)C(=O)/C=C/c1ccc(Cl)cc1Cl>>CSC(=O)C(/C=C/c1ccc(Cl)cc1Cl)=C/C(C)=O,Wittig_reaction,|Alkyl-COR -> Alkenyl-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O; C-P | spectators: Alkenyl-COR|Ar-Alkenyl|Ar-Cl|R_acidic-H
O=C1OC([P+](c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc21.[Br-].CC1(O)C(=O)N(c2cccc(C=O)c2)c2ccccc21>>CC1(O)C(=O)N(c2cccc(C=C3OC(=O)c4ccccc43)c2)c2ccccc21,Wittig_reaction,|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O; C-P | spectators: Ar-Alkyl|Ar-CO2R|Ar-NRCOR|R3C-OH
O=C1OC([P+](c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc21.[Br-].CC1(O)C(=O)N(c2cc(C=O)ccc2F)c2ccccc21>>CC1(O)C(=O)N(c2cc(C=C3OC(=O)c4ccccc43)ccc2F)c2ccccc21,Wittig_reaction,|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O; C-P | spectators: Ar-Alkyl|Ar-CO2R|Ar-F|Ar-NRCOR|R3C-OH
O=C1OC([P+](c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc21.[Br-].CC1(O)C(=O)N(c2cc(C=O)ccn2)c2ccccc21>>CC1(O)C(=O)N(c2cc(C=C3OC(=O)c4ccccc43)ccn2)c2ccccc21,Wittig_reaction,|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O; C-P | spectators: Ar-Alkyl|Ar-CO2R|Ar-NRCOR|HeteroAr-H|Pyridine|R3C-OH
