Reaction_Key,Is_Intramolecular,Reactant_A_Type,Reactant_B_Type,Product_Type,All_Reactant_Motifs,All_Product_Motifs,yield,smiles,Catalyst,Ligand,Base,Solvent,Additive,Coupling Reagent,Secondary Solvent,z-Score
Ar-I|H-SR -> Ar-SAr || Any-CN|Any-OR|Ar-CN|Ar-OR|R-OR,False,"Ar-OR,Any-OR,R-OR,H-SR","Ar-I,Ar-X,Ar-CN,Any-CN","Ar-CN,Any-CN,Ar-SAr,Ar-SR,Ar-OR,Any-OR,R-OR",Any-CN|Any-OR|Ar-CN|Ar-I|Ar-OR|Ar-X|H-SR|R-OR,Any-CN|Any-OR|Ar-CN|Ar-OR|Ar-SAr|Ar-SR|R-OR,74.0,COc1ccc(S)cc1.N#Cc1ccc(I)cc1>>COc1ccc(Sc2ccc(C#N)cc2)cc1,FeCl3,TBAB,KOH,water,,,,-2.2737422751502616
Ar-I|H-SR -> Bn-SR || Any-NO2|Ar-NO2,False,H-SR,"Ar-I,Ar-X,Ar-NO2,Any-NO2","Ar-NO2,Any-NO2,Bn-SR",Any-NO2|Ar-I|Ar-NO2|Ar-X|H-SR,Any-NO2|Ar-NO2|Bn-SR,95.0,SCc1ccccc1.O=[N+]([O-])c1cccc(I)c1>>O=[N+]([O-])c1cccc(SCc2ccccc2)c1,Palladium,1243210-44-7,K2CO3,water,,,,0.5579762029376887
Ar-I|H-SR -> Ar-SAr || Ar-R,False,H-SR,"Ar-R,Ar-I,Ar-X","Ar-R,Ar-SAr,Ar-SR",Ar-I|Ar-R|Ar-X|H-SR,Ar-R|Ar-SAr|Ar-SR,95.0,Sc1ccccc1.Cc1ccc(I)cc1>>Cc1ccc(Sc2ccccc2)cc1,Cu(0),Fe,K2CO3,DMAc,,,,0.5512410306097218
Ar-X|H-SR -> Ar-SAr || Ar-Br|Ar-X,False,H-SR,"Ar-Br,Ar-X,Ar-I","Ar-Br,Ar-X,Ar-SAr,Ar-SR",Ar-Br|Ar-I|Ar-X|H-SR,Ar-Br|Ar-SAr|Ar-SR|Ar-X,99.0,Sc1ccccc1.Brc1ccc(I)cc1>>Brc1ccc(Sc2ccccc2)cc1,CuO,,Cs2CO3,402846-78-0,,,,1.3441460396624616
Ar-Br|H-SR -> Ar-SR || Any-CHO|Ar-CHO,False,H-SR,"Ar-Br,Ar-X,Ar-CHO,Any-CHO","Ar-SR,Any-SR,R-SR,R3C-SR,Ar-CHO,Any-CHO",Any-CHO|Ar-Br|Ar-CHO|Ar-X|H-SR,Any-CHO|Any-SR|Ar-CHO|Ar-SR|R-SR|R3C-SR,90.0,CC(C)(C)S.O=Cc1cccc(Br)c1>>CC(C)(C)Sc1cccc(C=O)c1,Pd(OAc)2,950982-61-3,Cs2CO3,DME,,,,-0.04065578140908766
Ar-I|H-SR -> Ar-SAr || Ar-R,False,H-SR,"Ar-R,Ar-I,Ar-X","Ar-R,Ar-SAr,Ar-SR",Ar-I|Ar-R|Ar-X|H-SR,Ar-R|Ar-SAr|Ar-SR,74.0,Sc1ccccc1.Cc1ccc(I)cc1>>Cc1ccc(Sc2ccccc2)cc1,TMEDA,13446-34-9,KOH,DMSO,,,,-1.2956176047907324
Ar-I|H-SR -> Ar-SR || Any-Amide|Any-NR2|Ar-R|R-Amide|R-NR2|R2CH-NR2|RCH2-NR2,False,"Ar-I,Ar-X,R-Amide,Any-Amide","Ar-R,RCH2-NR2,Any-NR2,R-NR2,R2CH-NR2,H-SR","Ar-R,Ar-SR,Any-SR,RCH2-NR2,Any-NR2,R-NR2,R2CH-NR2,R-Amide,Any-Amide",Any-Amide|Any-NR2|Ar-I|Ar-R|Ar-X|H-SR|R-Amide|R-NR2|R2CH-NR2|RCH2-NR2,Any-Amide|Any-NR2|Any-SR|Ar-R|Ar-SR|R-Amide|R-NR2|R2CH-NR2|RCH2-NR2,90.0,CCN(CC)C(=O)c1ccc(I)cc1.S=C(S)N1CCN(C(c2ccccc2)c2ccccc2)CC1.[Na]>>CCN(CC)C(=O)c1ccc(SC(=S)N2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,CuI,N,,DMF,,,,0.0
Ar-I|H-SR -> Ar-R || Ar-R,False,"Ar-R,H-SR","Ar-I,Ar-X","Ar-R,Ar-SAr,Ar-SR",Ar-I|Ar-R|Ar-X|H-SR,Ar-R|Ar-SAr|Ar-SR,85.0,Cc1ccc(S)cc1.Ic1ccc(I)cc1>>Cc1ccc(Sc2ccc(Sc3ccc(C)cc3)cc2)cc1,CuI,Fe(acac)3,KOtBu,DMSO,,,,0.46389548317843865
Ar-I|H-SR -> Ar-SAr || None,False,H-SR,"Ar-I,Ar-X","Ar-SAr,Ar-SR",Ar-I|Ar-X|H-SR,Ar-SAr|Ar-SR,79.0,Sc1ccccc1.Ic1ccc(I)cc1>>c1ccc(Sc2ccc(Sc3ccccc3)cc2)cc1,CuI,,Potassium Fluoride,DMF,,,,-0.8099701746587971
Ar-Cl|H-SR -> Ar-SAr || Any-COR|Ar-COR|R-COR|R-H-acidic,False,H-SR,"R-H-acidic,Ar-Cl,Ar-X,Ar-COR,Any-COR,R-COR","R-H-acidic,Ar-COR,Any-COR,R-COR,Ar-SAr,Ar-SR",Any-COR|Ar-COR|Ar-Cl|Ar-X|H-SR|R-COR|R-H-acidic,Any-COR|Ar-COR|Ar-SAr|Ar-SR|R-COR|R-H-acidic,95.0,Sc1cccc2ccccc12.CC(=O)c1ccccc1Cl>>CC(=O)c1ccccc1Sc1cccc2ccccc12,7758-89-6,,,water,,,,0.6528416465991987
Ar-X|H-SR -> Ar-SAr || Ar-Br|Ar-X,False,H-SR,"Ar-Br,Ar-X,Ar-I","Ar-Br,Ar-X,Ar-SAr,Ar-SR",Ar-Br|Ar-I|Ar-X|H-SR,Ar-Br|Ar-SAr|Ar-SR|Ar-X,90.0,Sc1ccccc1.Brc1ccc(I)cc1>>Brc1ccc(Sc2ccccc2)cc1,Cu(0),28182-47-0,K2CO3,water,,,,0.2219969703514926
Ar-I|H-SR -> Bn-SR || Any-OR|Ar-OR|R-OR,False,H-SR,"Ar-I,Ar-X,Ar-OR,Any-OR,R-OR","Ar-OR,Any-OR,R-OR,Bn-SR",Any-OR|Ar-I|Ar-OR|Ar-X|H-SR|R-OR,Any-OR|Ar-OR|Bn-SR|R-OR,98.0,SCc1ccccc1.COc1ccc(I)cc1>>COc1ccc(SCc2ccccc2)cc1,[RhCl(cod)]2,PPh3,NaOtBu,PhMe,,,,0.6787364548190434
Ar-X|H-SR -> Ar-SR || Any-CO2R|Any-OR|Ar-CO2R|Ar-Cl|Ar-X|R-Ester|R-H-acidic|R-OR|R2CH-OR,False,"R-H-acidic,H-SR,R2CH-OR,Any-OR,R-OR,R-Ester,Any-CO2R","Ar-Cl,Ar-X,Ar-I,Ar-CO2R,Any-CO2R","R-H-acidic,Ar-Cl,Ar-X,Ar-SR,Any-SR,R-SR,R2CH-SR,Ar-CO2R,Any-CO2R,R2CH-OR,Any-OR,R-OR,R-Ester",Any-CO2R|Any-OR|Ar-CO2R|Ar-Cl|Ar-I|Ar-X|H-SR|R-Ester|R-H-acidic|R-OR|R2CH-OR,Any-CO2R|Any-OR|Any-SR|Ar-CO2R|Ar-Cl|Ar-SR|Ar-X|R-Ester|R-H-acidic|R-OR|R-SR|R2CH-OR|R2CH-SR,92.0,CC(=O)OC[C@H]1O[C@@H](S)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O.COC(=O)c1ccc(Cl)cc1I>>COC(=O)c1ccc(Cl)cc1S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,Pd(OAc)2,XantPhos,Et3N,"1,4-Dioxane",,,,0.0
Ar-Cl|H-SR -> Ar-SAr || Ar-R,False,H-SR,"Ar-R,Ar-Cl,Ar-X","Ar-R,Ar-SAr,Ar-SR",Ar-Cl|Ar-R|Ar-X|H-SR,Ar-R|Ar-SAr|Ar-SR,77.0,Sc1ccccc1.Cc1cc(C)cc(Cl)c1>>Cc1cc(C)cc(Sc2ccccc2)c1,12186-44-6,25233-30-1,KOH,water,,,,-0.6153154411831994
Ar-I|H-SR -> Ar-SAr || Ar-R,False,H-SR,"Ar-R,Ar-I,Ar-X","Ar-R,Ar-SAr,Ar-SR",Ar-I|Ar-R|Ar-X|H-SR,Ar-R|Ar-SAr|Ar-SR,85.0,Sc1ccccc1.Cc1cccc(C)c1I>>Cc1cccc(C)c1Sc1ccccc1,CuI,1460-57-7,K2CO3,iPrOH,,,,-0.3282154624381135
Ar-Br|H-SR -> Ar-SAr || Any-CO2H|Any-OR|Ar-CO2H|Ar-OR|R-OR,False,"Ar-Br,Ar-X,Ar-CO2H,Any-CO2H","Ar-OR,Any-OR,R-OR,H-SR","Ar-SAr,Ar-SR,Ar-OR,Any-OR,R-OR,Ar-CO2H,Any-CO2H",Any-CO2H|Any-OR|Ar-Br|Ar-CO2H|Ar-OR|Ar-X|H-SR|R-OR,Any-CO2H|Any-OR|Ar-CO2H|Ar-OR|Ar-SAr|Ar-SR|R-OR,90.0,O=C(O)c1ccc(Br)cc1.COc1ccc(S)cc1>>COc1ccc(Sc2ccc(C(=O)O)cc2)cc1,CuI,95-14-7,Cs2CO3,DMSO,,,,-0.14702703046374405
Ar-I|H-SR -> Ar-SR || Any-OR|Ar-R|H-OR|R-OR|R2CH-OR,False,"Ar-R,Ar-I,Ar-X","H-OR,H-SR,R2CH-OR,Any-OR,R-OR","Ar-R,Ar-SR,Any-SR,R-SR,R2CH-SR,H-OR,R2CH-OR,Any-OR,R-OR",Any-OR|Ar-I|Ar-R|Ar-X|H-OR|H-SR|R-OR|R2CH-OR,Any-OR|Any-SR|Ar-R|Ar-SR|H-OR|R-OR|R-SR|R2CH-OR|R2CH-SR,94.0,Cc1ccc(I)cc1.OC[C@H]1O[C@@H](S)[C@H](O)[C@@H](O)[C@@H]1O>>Cc1ccc(S[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,1445085-97-1,,Et3N,THF,,,,0.5603693789193427
Ar-I|H-SR -> Ar-SAr || Any-CN|Ar-CN,False,H-SR,"Ar-I,Ar-X,Ar-CN,Any-CN","Ar-CN,Any-CN,Ar-SAr,Ar-SR",Any-CN|Ar-CN|Ar-I|Ar-X|H-SR,Any-CN|Ar-CN|Ar-SAr|Ar-SR,84.0,Sc1ccccc1.N#Cc1ccc(I)cc1>>N#Cc1ccc(Sc2ccccc2)cc1,34775-39-8,,Py,MeCN,Zn,,,-0.17472589534781072
Ar-I|H-SR -> Ar-SR || Any-CO2R|Any-OR|Ar-CO2R|Ar-R|R-Ester|R-H-acidic|R-OR|R2CH-OR,False,"R-H-acidic,H-SR,R2CH-OR,Any-OR,R-OR,R-Ester,Any-CO2R","Ar-R,Ar-I,Ar-X,Ar-CO2R,Any-CO2R","R-H-acidic,Ar-R,Ar-SR,Any-SR,R-SR,R2CH-SR,Ar-CO2R,Any-CO2R,R2CH-OR,Any-OR,R-OR,R-Ester",Any-CO2R|Any-OR|Ar-CO2R|Ar-I|Ar-R|Ar-X|H-SR|R-Ester|R-H-acidic|R-OR|R2CH-OR,Any-CO2R|Any-OR|Any-SR|Ar-CO2R|Ar-R|Ar-SR|R-Ester|R-H-acidic|R-OR|R-SR|R2CH-OR|R2CH-SR,95.0,CC(=O)OC[C@H]1O[C@@H](S)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O.COC(=O)c1cc(C)ccc1I>>COC(=O)c1cc(C)ccc1S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,Pd(OAc)2,XantPhos,Et3N,"1,4-Dioxane",,,,1.1406468642034673
Ar-I|R-H-acidic -> None || Any-SCN|Ar-Ar,False,Any-SCN,,"Ar-Ar,Any-SCN",Any-SCN|Any-SO2R|Ar-Ar|Ar-I|Ar-X|R-H-acidic,Any-SCN|Ar-Ar,80.0,N#CS.[Na].CS(=O)(=O)[O-].c1ccc([I+]c2ccccc2-c2ccccn2)cc1>>N#CSc1ccccc1-c1ccccn1,Cu(OTf)2,,,Me2CO,,,,0.0
Ar-Br|H-SR -> Ar-SR || Ar-R,False,"Ar-R,Ar-Br,Ar-X",H-SR,"Ar-R,Ar-SR,Any-SR,R-SR,RCH2-SR",Ar-Br|Ar-R|Ar-X|H-SR,Any-SR|Ar-R|Ar-SR|R-SR|RCH2-SR,86.0,Cc1ccccc1Br.CCCCCCCCS>>CCCCCCCCSc1ccccc1C,1158652-41-5,,KOtBu,PhMe / water,,,,-0.6897499786326599
Ar-Br|H-SR -> Bn-SR || Any-Carbamate|Ar-Carbamate|Ar-R,False,H-SR,"Ar-R,Ar-Br,Ar-X,Ar-Carbamate,Any-Carbamate","Ar-R,Ar-Carbamate,Any-Carbamate,Bn-SR",Any-Carbamate|Ar-Br|Ar-Carbamate|Ar-R|Ar-X|H-SR,Any-Carbamate|Ar-Carbamate|Ar-R|Bn-SR,100.0,SCc1ccccc1.CC(C)(C)OC(=O)N1CCc2cc(Br)ccc21>>CC(C)(C)OC(=O)N1CCc2cc(SCc3ccccc3)ccc21,Pd2(dba)3,XantPhos,DIPEA,PhMe,,,,0.7071067811865476
Ar-Cl|H-SR -> Ar-SR || Ar-R,False,"Ar-R,Ar-Cl,Ar-X",H-SR,"Ar-R,Ar-SR,Any-SR,R-SR,R2CH-SR",Ar-Cl|Ar-R|Ar-X|H-SR,Any-SR|Ar-R|Ar-SR|R-SR|R2CH-SR,90.0,Cc1ccccc1Cl.SC1CCCCC1>>Cc1ccccc1SC1CCCCC1,Pd(OAc)2,158923-11-6,NaOtBu,DME,,,,-0.01904806897897605
Ar-I|H-SR -> Ar-SR || Ar-R,False,"Ar-R,Ar-I,Ar-X",H-SR,"Ar-R,Ar-SR,Any-SR,R-SR,RCH2-SR",Ar-I|Ar-R|Ar-X|H-SR,Any-SR|Ar-R|Ar-SR|R-SR|RCH2-SR,85.0,Cc1ccc(I)cc1.CCCCCS>>CCCCCSc1ccc(C)cc1,128008-30-0,TMEDA,KOH,DMSO,,,,-0.24214452052120788
Ar-Br|H-SR -> Ar-SR || Any-CO2R|Ar-Ar|Ar-F|Ar-X|R-Ester|R-H-acidic|RCH2-CO2R,False,"R-H-acidic,H-SR,RCH2-CO2R,Any-CO2R,R-Ester","Ar-Ar,Ar-Br,Ar-X,Ar-F","R-H-acidic,Ar-Ar,Ar-F,Ar-X,Ar-SR,Any-SR,R-SR,RCH2-SR,RCH2-CO2R,Any-CO2R,R-Ester",Any-CO2R|Ar-Ar|Ar-Br|Ar-F|Ar-X|H-SR|R-Ester|R-H-acidic|RCH2-CO2R,Any-CO2R|Any-SR|Ar-Ar|Ar-F|Ar-SR|Ar-X|R-Ester|R-H-acidic|R-SR|RCH2-CO2R|RCH2-SR,94.0,CCOC(=O)CCS.Fc1ccc(Br)c(-c2ccccc2F)c1>>CCOC(=O)CCSc1ccc(F)cc1-c1ccccc1F,Pd2(dba)3,50595-38-5,K2CO3,PhMe / water,,,,0.5324139056496683
Ar-Br|H-SR -> Ar-SAr || Any-Carbamate|Any-NR2|Ar-NR2|Ar-R|R-Carbamate,False,"Ar-R,H-SR","Ar-Br,Ar-X,Ar-NR2,Any-NR2,R-Carbamate,Any-Carbamate","Ar-R,Ar-NR2,Any-NR2,Ar-SAr,Ar-SR,R-Carbamate,Any-Carbamate",Any-Carbamate|Any-NR2|Ar-Br|Ar-NR2|Ar-R|Ar-X|H-SR|R-Carbamate,Any-Carbamate|Any-NR2|Ar-NR2|Ar-R|Ar-SAr|Ar-SR|R-Carbamate,79.0,Cc1ccc(S)c(C)c1.CC(C)(C)OC(=O)N1CCN(c2ccccc2Br)CC1>>Cc1ccc(Sc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)c(C)c1,Pd2(dba)3,DPEPhos,KOtBu,PhMe,,,,0.0
Ar-Cl|H-SR -> Ar-SAr || None,False,"Ar-Cl,Ar-X,Ar-Br",H-SR,"Ar-SAr,Ar-SR",Ar-Br|Ar-Cl|Ar-X|H-SR,Ar-SAr|Ar-SR,99.0,Clc1ccc(Br)cc1.Sc1ccccc1>>c1ccc(Sc2ccc(Sc3ccccc3)cc2)cc1,CuBr,6640-50-2,Cs2CO3,DMF,,,,1.338984557655682
Ar-I|H-SR -> Ar-SR || Any-OR|Ar-OR|R-OR,False,H-SR,"Ar-I,Ar-X,Ar-OR,Any-OR,R-OR","Ar-SR,Any-SR,R-SR,RCH2-SR,Ar-OR,Any-OR,R-OR",Any-OR|Ar-I|Ar-OR|Ar-X|H-SR|R-OR,Any-OR|Any-SR|Ar-OR|Ar-SR|R-OR|R-SR|RCH2-SR,96.0,CCS.COc1ccc(I)cc1>>CCSc1ccc(OC)cc1,CuBr,5445-55-6,Cs2CO3,MeCN,,,,0.8054191546317501
Ar-Br|H-SR -> Ar-SAr || Ar-R,False,"Ar-R,Ar-Br,Ar-X","Ar-R,H-SR","Ar-R,Ar-SAr,Ar-SR",Ar-Br|Ar-R|Ar-X|H-SR,Ar-R|Ar-SAr|Ar-SR,88.0,Cc1ccc(Br)cc1.Cc1ccc(S)cc1>>Cc1ccc(Sc2ccc(C)cc2)cc1,Palladium,1243210-44-7,K2CO3,water,,,,0.10265709515839022
Ar-Br|H-SR -> Ar-SAr || Any-CHO|Ar-CHO,False,H-SR,"Ar-Br,Ar-X,Ar-CHO,Any-CHO","Ar-CHO,Any-CHO,Ar-SAr,Ar-SR",Any-CHO|Ar-Br|Ar-CHO|Ar-X|H-SR,Any-CHO|Ar-CHO|Ar-SAr|Ar-SR,86.0,Sc1ccccc1.O=Cc1cccc(Br)c1>>O=Cc1cccc(Sc2ccccc2)c1,Pd2(dba)3,,DIPEA,"1,4-Dioxane",,,,0.23443939954936907
Ar-X -> Ar-SAr || Ar-Br|Ar-Cl|Ar-X,False,"Ar-Cl,Ar-X,H-SR","Ar-Br,Ar-X,Ar-I","Ar-Cl,Ar-X,Ar-Br,Ar-SAr,Ar-SR",Ar-Br|Ar-Cl|Ar-I|Ar-X|H-SR,Ar-Br|Ar-Cl|Ar-SAr|Ar-SR|Ar-X,98.0,Sc1ccc(Cl)cc1.Brc1ccc(I)cc1>>Clc1ccc(Sc2ccc(Br)cc2)cc1,CuI,Sarcosine,KOH,"1,4-Dioxane",,,,0.8333333333333334
Ar-Br|H-SR -> Ar-SAr || Any-CN|Ar-CN,False,H-SR,"Ar-Br,Ar-X,Ar-CN,Any-CN","Ar-CN,Any-CN,Ar-SAr,Ar-SR",Any-CN|Ar-Br|Ar-CN|Ar-X|H-SR,Any-CN|Ar-CN|Ar-SAr|Ar-SR,83.0,Sc1ccccc1.N#Cc1ccc(Br)cc1>>N#Cc1ccc(Sc2ccccc2)cc1,1623804-71-6,,NaOtBu,DMF,,,,-0.3873514354095701
Ar-I|H-SR -> Ar-SAr || Any-CO2H|Ar-CO2H|Ar-R,False,"Ar-I,Ar-X,Ar-CO2H,Any-CO2H","Ar-R,H-SR","Ar-R,Ar-SAr,Ar-SR,Ar-CO2H,Any-CO2H",Any-CO2H|Ar-CO2H|Ar-I|Ar-R|Ar-X|H-SR,Any-CO2H|Ar-CO2H|Ar-R|Ar-SAr|Ar-SR,88.0,O=C(O)c1ccccc1I.Cc1cccc(S)c1>>Cc1cccc(Sc2ccccc2C(=O)O)c1,Cu(0),,KOH,water,,,,-1.9486562158520193
Ar-Br|H-SR -> Bn-SR || Any-CO2H|Ar-CO2H,False,"Ar-Br,Ar-X,Ar-CO2H,Any-CO2H",H-SR,"Ar-CO2H,Any-CO2H,Bn-SR",Any-CO2H|Ar-Br|Ar-CO2H|Ar-X|H-SR,Any-CO2H|Ar-CO2H|Bn-SR,97.0,O=C(O)c1ccccc1Br.SCc1ccccc1>>O=C(O)c1ccccc1SCc1ccccc1,Cu2O,Cu(0),K2CO3,Ethyl cellosolve,,,,0.0
Ar-I|H-SR -> Ar-SAr || Any-COR|Ar-COR|R-COR|R-H-acidic,False,H-SR,"R-H-acidic,Ar-I,Ar-X,Ar-COR,Any-COR,R-COR","R-H-acidic,Ar-COR,Any-COR,R-COR,Ar-SAr,Ar-SR",Any-COR|Ar-COR|Ar-I|Ar-X|H-SR|R-COR|R-H-acidic,Any-COR|Ar-COR|Ar-SAr|Ar-SR|R-COR|R-H-acidic,90.0,Sc1ccccc1.CC(=O)c1ccc(I)cc1>>CC(=O)c1ccc(Sc2ccccc2)cc1,CuI,Sarcosine,KOH,"1,4-Dioxane",,,,0.20254421453898253
Ar-I|H-SR -> Ar-SAr || Ar-R,False,H-SR,"Ar-R,Ar-I,Ar-X","Ar-R,Ar-SAr,Ar-SR",Ar-I|Ar-R|Ar-X|H-SR,Ar-R|Ar-SAr|Ar-SR,92.0,Sc1ccccc1.Cc1ccccc1I>>Cc1ccccc1Sc1ccccc1,6640-50-2,11129-27-4,K2CO3,DMSO,,,,0.28740408269537127
Ar-Cl|H-SR -> Ar-SAr || Any-CHO|Ar-CHO|Ar-R,False,"Ar-Cl,Ar-X,Ar-CHO,Any-CHO","Ar-R,H-SR","Ar-R,Ar-CHO,Any-CHO,Ar-SAr,Ar-SR",Any-CHO|Ar-CHO|Ar-Cl|Ar-R|Ar-X|H-SR,Any-CHO|Ar-CHO|Ar-R|Ar-SAr|Ar-SR,90.0,O=Cc1ccc(Cl)cc1.Cc1ccc(S)cc1>>Cc1ccc(Sc2ccc(C=O)cc2)cc1,Palladium,1477484-20-0,K2CO3,DMF,,,,0.3595732599803945
Ar-Cl -> Ar-SAr || Any-NO2|Ar-Cl|Ar-NO2|Ar-X,False,"Ar-Cl,Ar-X,Ar-NO2,Any-NO2","Ar-Cl,Ar-X,H-SR","Ar-Cl,Ar-X,Ar-NO2,Any-NO2,Ar-SAr,Ar-SR",Any-NO2|Ar-Cl|Ar-NO2|Ar-X|H-SR,Any-NO2|Ar-Cl|Ar-NO2|Ar-SAr|Ar-SR|Ar-X,70.0,O=[N+]([O-])c1ccc(Cl)cc1.Sc1ccc(Cl)cc1>>O=[N+]([O-])c1ccc(Sc2ccc(Cl)cc2)cc1,Palladium,,K2CO3,DMF,,,,-0.7071067811865476
Ar-Cl|H-SR -> Ar-SAr || Any-NO2|Any-OR|Ar-NO2|Ar-OR|R-OR,False,"Ar-Cl,Ar-X,Ar-NO2,Any-NO2","Ar-OR,Any-OR,R-OR,H-SR","Ar-NO2,Any-NO2,Ar-SAr,Ar-SR,Ar-OR,Any-OR,R-OR",Any-NO2|Any-OR|Ar-Cl|Ar-NO2|Ar-OR|Ar-X|H-SR|R-OR,Any-NO2|Any-OR|Ar-NO2|Ar-OR|Ar-SAr|Ar-SR|R-OR,86.0,O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1.COc1ccc(S)cc1>>COc1ccc(Sc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,CuI,115-41-3,K2CO3,DMF,,,,0.3646624787447364
Ar-Cl|H-SR -> Ar-SAr || Any-CHO|Ar-CHO,False,"Ar-Cl,Ar-X,Ar-CHO,Any-CHO",H-SR,"Ar-CHO,Any-CHO,Ar-SAr,Ar-SR",Any-CHO|Ar-CHO|Ar-Cl|Ar-X|H-SR,Any-CHO|Ar-CHO|Ar-SAr|Ar-SR,87.0,O=Cc1ccc(Cl)cc1.Sc1ccccc1>>O=Cc1ccc(Sc2ccccc2)cc1,CuO,,KOH,DMAc / water,SodiumChloride,,,-0.12222012655900615
Ar-I|Ar-X -> Ar-SAr || Ar-Cl|Ar-R|Ar-X,False,"Ar-Cl,Ar-X,H-SR","Ar-R,Ar-I,Ar-X","Ar-R,Ar-Cl,Ar-X,Ar-SAr,Ar-SR",Ar-Cl|Ar-I|Ar-R|Ar-X|H-SR,Ar-Cl|Ar-R|Ar-SAr|Ar-SR|Ar-X,92.0,Sc1ccc(Cl)cc1.Cc1cc(C)cc(I)c1>>Cc1cc(C)cc(Sc2ccc(Cl)cc2)c1,165535-45-5,,,PhMe,,,,0.4029059478598804
Ar-I|H-SR -> Ar-SAr || Ar-R,False,H-SR,"Ar-R,Ar-I,Ar-X","Ar-R,Ar-SAr,Ar-SR",Ar-I|Ar-R|Ar-X|H-SR,Ar-R|Ar-SAr|Ar-SR,87.0,Sc1ccccc1.Cc1ccc(I)cc1>>Cc1ccc(Sc2ccccc2)cc1,CuBr,HOAt,Cs2CO3,DMSO,,,,-0.1523241638285464
Ar-Cl|H-SR -> Ar-SR || Any-OR|Ar-OR|R-OR,False,"Ar-Cl,Ar-X,Ar-OR,Any-OR,R-OR",H-SR,"Ar-SR,Any-SR,R-SR,R3C-SR,Ar-OR,Any-OR,R-OR",Any-OR|Ar-Cl|Ar-OR|Ar-X|H-SR|R-OR,Any-OR|Any-SR|Ar-OR|Ar-SR|R-OR|R-SR|R3C-SR,99.0,COc1ccc(Cl)cc1.CC(C)(C)S>>COc1ccc(SC(C)(C)C)cc1,Pd(OAc)2,97239-80-0,NaOtBu,"1,4-Dioxane",,,,0.7513428837969107
Ar-Br|H-SR -> Ar-SAr || H-OR,False,H-SR,"Ar-Br,Ar-X,H-OR","Ar-SAr,Ar-SR,H-OR",Ar-Br|Ar-X|H-OR|H-SR,Ar-SAr|Ar-SR|H-OR,91.0,Sc1ccccc1.OCc1ccc(Br)cc1>>OCc1ccc(Sc2ccccc2)cc1,Pd(OAc)2,950982-61-3,Cs2CO3,DME,,,,0.14519197291920877
Ar-Cl|H-SR -> Ar-SAr || Any-CN|Ar-CN,False,H-SR,"Ar-Cl,Ar-X,Ar-CN,Any-CN","Ar-CN,Any-CN,Ar-SAr,Ar-SR",Any-CN|Ar-CN|Ar-Cl|Ar-X|H-SR,Any-CN|Ar-CN|Ar-SAr|Ar-SR,94.0,Sc1ccccc1.N#Cc1ccc(Cl)cc1>>N#Cc1ccc(Sc2ccccc2)cc1,CuI,L-Proline,K3PO4,EtOH / water,,,,0.9275339311024647
Ar-Br|H-SR -> Ar-SR || Any-X|Bn-OR|R-F|R-X,False,"Ar-Br,Ar-X,Bn-OR","H-SR,R-F,Any-X,R-X","Ar-SR,Any-SR,R-SR,R-F,Any-X,R-X,Bn-OR",Any-X|Ar-Br|Ar-X|Bn-OR|H-SR|R-F|R-X,Any-SR|Any-X|Ar-SR|Bn-OR|R-F|R-SR|R-X,96.0,Brc1ccccc1OCc1ccccc1.FC(F)(F)S.[Ag]>>FC(F)(F)Sc1ccccc1OCc1ccccc1,225931-80-6,BrettPhos,,PhMe,,,,0.0
Ar-I|H-SR -> Ar-SR || Any-OR|H-OR|R-OR|R2CH-OR,False,"Ar-I,Ar-X,H-OR","H-OR,H-SR,R2CH-OR,Any-OR,R-OR","Ar-SR,Any-SR,R-SR,R2CH-SR,H-OR,R2CH-OR,Any-OR,R-OR",Any-OR|Ar-I|Ar-X|H-OR|H-SR|R-OR|R2CH-OR,Any-OR|Any-SR|Ar-SR|H-OR|R-OR|R-SR|R2CH-OR|R2CH-SR,90.0,Oc1ccc(I)cc1.OC[C@H]1O[C@@H](S)[C@H](O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@@H](Sc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,NiCl2(dme),,,MeOH,Zn,,,0.0
Ar-I|H-SR -> Ar-SAr || Ar-R,False,H-SR,"Ar-R,Ar-I,Ar-X","Ar-R,Ar-SAr,Ar-SR",Ar-I|Ar-R|Ar-X|H-SR,Ar-R|Ar-SAr|Ar-SR,80.0,Sc1ccccc1.Cc1cccc(C)c1I>>Cc1cccc(C)c1Sc1ccccc1,TBAB,13767-71-0,KOH,water,,,,-0.7679437089620311
