Reaction Type,FG1,FG2,n_rows,n_eln,top_coupling_reagent,top_catalyst,top_ligand,top_base,top_solvent,top_additive,ReactionType_Detailed,ReactionType_SubtypeTag
Aromatic_Halogen_Exchange,Thiocarbonyl-SH|RCH2-OR,Inorganic,56,1,,"Iron(III)fluoride,anhydrous,min",,NaHCO3,DMF/H2O,18C6,Aromatic_Halogen_Exchange: Thiocarbonyl-SH|RCH2-OR + Inorganic,Aromatic_Halogen_Exchange__Thiocarbonyl-SH|RCH2-OR + Inorganic
Aromatic_Halogen_Exchange,Ar-I,,40,2,,Ni(cod)2,dtbbpy,Na2CO3,H2O/Dioxane,TBAB,Aromatic_Halogen_Exchange: Ar-I,Aromatic_Halogen_Exchange__Ar-I
Aromatic_Halogen_Exchange,HeteroAr-Cl,,27,2,,Pd(PPh3)4/dppf-PdCl2,,K2CO3,THF/Dioxane/MeCN/H2O,NaI,Aromatic_Halogen_Exchange: HeteroAr-Cl,Aromatic_Halogen_Exchange__HeteroAr-Cl
Aromatic_Halogen_Exchange,HeteroAr-Br,,20,2,,CuI,dtbbpy,TMCD,Dioxane,NaI,Aromatic_Halogen_Exchange: HeteroAr-Br,Aromatic_Halogen_Exchange__HeteroAr-Br
Aromatic_Halogen_Exchange,HeteroAr-F,,6,1,,,,,DMSO,LiCl,Aromatic_Halogen_Exchange: HeteroAr-F,Aromatic_Halogen_Exchange__HeteroAr-F
Aromatic_Halogen_Exchange,Ar-Br|Ar-Cl|Ar-C=N,,5,1,,CuO/CuI/Titanium oxide,,,t-BuOH,,Aromatic_Halogen_Exchange: Ar-Br|Ar-Cl|Ar-C=N,Aromatic_Halogen_Exchange__Ar-Br|Ar-Cl|Ar-C=N
Aromatic_Halogen_Exchange,Ar-Cl|Ar-C=N|Ar-NHR|Ar-OR,,5,1,,,,,EtOH,,Aromatic_Halogen_Exchange: Ar-Cl|Ar-C=N|Ar-NHR|Ar-OR,Aromatic_Halogen_Exchange__Ar-Cl|Ar-C=N|Ar-NHR|Ar-OR
Aromatic_Halogen_Exchange,Alkenyl-COOR|Alkenyl-NHR,Alkenyl-COOR|Alkenyl-NHR,4,2,,,,LiHMDS,PhMe/H2O,NH4Cl,Aromatic_Halogen_Exchange: Alkenyl-COOR|Alkenyl-NHR + Alkenyl-COOR|Alkenyl-NHR,Aromatic_Halogen_Exchange__Alkenyl-COOR|Alkenyl-NHR + Alkenyl-COOR|Alkenyl-NHR
Aromatic_Halogen_Exchange,Ar-Cl|Ar-C=N|Ar-NHR,,4,1,,,,NaOH,H2O,ZnCl2,Aromatic_Halogen_Exchange: Ar-Cl|Ar-C=N|Ar-NHR,Aromatic_Halogen_Exchange__Ar-Cl|Ar-C=N|Ar-NHR
Aromatic_Halogen_Exchange,Ar-F,,4,1,,,,,THF,TMSCl,Aromatic_Halogen_Exchange: Ar-F,Aromatic_Halogen_Exchange__Ar-F
Aromatic_Halogen_Exchange,Ar-F|Ar-N3|Ar-Ar,Alkyl-F,4,1,,,,,DCE,,Aromatic_Halogen_Exchange: Ar-F|Ar-N3|Ar-Ar + Alkyl-F,Aromatic_Halogen_Exchange__Ar-F|Ar-N3|Ar-Ar + Alkyl-F
Aromatic_Halogen_Exchange,,Inorganic,3,1,,,,Cs2CO3,H2O/DMAc,,Aromatic_Halogen_Exchange,Aromatic_Halogen_Exchange
Aromatic_Halogen_Exchange,Ar-Br|Ar-COOH,Ar-Br|Alkyl-NHCOR|Ar-F|Ar-CONHR,3,1,,Pd(OAc)2,PPh3,Cs2CO3,DMF,,Aromatic_Halogen_Exchange: Ar-Br|Ar-COOH + Ar-Br|Alkyl-NHCOR|Ar-F|Ar-CONHR,Aromatic_Halogen_Exchange__Ar-Br|Ar-COOH + Ar-Br|Alkyl-NHCOR|Ar-F|Ar-CONHR
Aromatic_Halogen_Exchange,Ar-C=N,Ar-Br|Ar-OR,3,1,,,,KOtBu,DMF,,Aromatic_Halogen_Exchange: Ar-C=N + Ar-Br|Ar-OR,Aromatic_Halogen_Exchange__Ar-C=N + Ar-Br|Ar-OR
Aromatic_Halogen_Exchange,Ar-C=N,Ar-Cl|Ar-OR,3,1,,,,KOtBu,DMF,,Aromatic_Halogen_Exchange: Ar-C=N + Ar-Cl|Ar-OR,Aromatic_Halogen_Exchange__Ar-C=N + Ar-Cl|Ar-OR
Aromatic_Halogen_Exchange,Ar-CHO|Ar-F,RCH2-COOR|RCH2-SH|R_acidic-H,3,1,,,,K2CO3,DMF,,Aromatic_Halogen_Exchange: Ar-CHO|Ar-F + RCH2-COOR|RCH2-SH|R_acidic-H,Aromatic_Halogen_Exchange__Ar-CHO|Ar-F + RCH2-COOR|RCH2-SH|R_acidic-H
Aromatic_Halogen_Exchange,Ar-F|Ar-C=N|Ar-NHR,,3,1,,,,NaOH,EtOH/H2O,ZnCl2,Aromatic_Halogen_Exchange: Ar-F|Ar-C=N|Ar-NHR,Aromatic_Halogen_Exchange__Ar-F|Ar-C=N|Ar-NHR
Aromatic_Halogen_Exchange,Ar-F|Ar-CONHR|Ar-Ar,,3,1,,,,,,,Aromatic_Halogen_Exchange: Ar-F|Ar-CONHR|Ar-Ar,Aromatic_Halogen_Exchange__Ar-F|Ar-CONHR|Ar-Ar
Aromatic_Halogen_Exchange,RCH2-COOR|RCH2-SH|R_acidic-H,Ar-CHO|Ar-F,3,2,,Cu,,Et3N,DMF/EtOH/H2O,,Aromatic_Halogen_Exchange: RCH2-COOR|RCH2-SH|R_acidic-H + Ar-CHO|Ar-F,Aromatic_Halogen_Exchange__RCH2-COOR|RCH2-SH|R_acidic-H + Ar-CHO|Ar-F
Aromatic_Halogen_Exchange,Thiocarbonyl-SH|R2CH-OR,Inorganic,3,1,,,,,DMAc/H2O,,Aromatic_Halogen_Exchange: Thiocarbonyl-SH|R2CH-OR + Inorganic,Aromatic_Halogen_Exchange__Thiocarbonyl-SH|R2CH-OR + Inorganic
Aromatic_Halogen_Exchange,,Ar-Cl|Ar-COOR,2,1,,,,,,,Aromatic_Halogen_Exchange,Aromatic_Halogen_Exchange
Aromatic_Halogen_Exchange,Any-SH,Inorganic,2,1,,,,,DMF,,Aromatic_Halogen_Exchange: Any-SH + Inorganic,Aromatic_Halogen_Exchange__Any-SH + Inorganic
Aromatic_Halogen_Exchange,Ar-B(OH)2,Ar-I|Ar-Br|Ar-Cl,2,1,,,,Cs2CO3/CsOPiv,PhMe,,Aromatic_Halogen_Exchange: Ar-B(OH)2 + Ar-I|Ar-Br|Ar-Cl,Aromatic_Halogen_Exchange__Ar-B(OH)2 + Ar-I|Ar-Br|Ar-Cl
Aromatic_Halogen_Exchange,Ar-Br,Alkenyl-Bpin,2,1,,dppf-PdCl2,,Cs2CO3,Dioxane/H2O,,Aromatic_Halogen_Exchange: Ar-Br + Alkenyl-Bpin,Aromatic_Halogen_Exchange__Ar-Br + Alkenyl-Bpin
Aromatic_Halogen_Exchange,Ar-Br|Ar-F|Ar-C=N|CH3-NHR,Ar-Br|Ar-F|Ar-C=N|CH3-NHR,2,1,,CuBr,,DBU,MeCN,,Aromatic_Halogen_Exchange: Ar-Br|Ar-F|Ar-C=N|CH3-NHR + Ar-Br|Ar-F|Ar-C=N|CH3-NHR,Aromatic_Halogen_Exchange__Ar-Br|Ar-F|Ar-C=N|CH3-NHR + Ar-Br|Ar-F|Ar-C=N|CH3-NHR
Aromatic_Halogen_Exchange,Ar-C=N,Ar-Br|Ar-F|Ar-OR,2,1,,,,KOtBu,DMF,,Aromatic_Halogen_Exchange: Ar-C=N + Ar-Br|Ar-F|Ar-OR,Aromatic_Halogen_Exchange__Ar-C=N + Ar-Br|Ar-F|Ar-OR
Aromatic_Halogen_Exchange,Ar-COOH|Ar-Cl,Ar-OH,2,1,,Cu2O/Cu,,,MeOH/H2O,,Aromatic_Halogen_Exchange: Ar-COOH|Ar-Cl + Ar-OH,Aromatic_Halogen_Exchange__Ar-COOH|Ar-Cl + Ar-OH
Aromatic_Halogen_Exchange,Ar-Cl|Ar-CONHR|Ar-Ar,,2,1,,,,,,,Aromatic_Halogen_Exchange: Ar-Cl|Ar-CONHR|Ar-Ar,Aromatic_Halogen_Exchange__Ar-Cl|Ar-CONHR|Ar-Ar
Aromatic_Halogen_Exchange,Ar-Cl|Ar-COR|R2CH-OH|R_acidic-H|Ar-OH|Ar-Alkyl,,2,1,,,,Et3N,THF,,Aromatic_Halogen_Exchange: Ar-Cl|Ar-COR|R2CH-OH|R_acidic-H|Ar-OH|Ar-Alkyl,Aromatic_Halogen_Exchange__Ar-Cl|Ar-COR|R2CH-OH|R_acidic-H|Ar-OH|Ar-Alkyl
Aromatic_Halogen_Exchange,Ar-Cl|Ar-N3|Ar-Ar,Alkyl-F,2,1,,,,,DCE,,Aromatic_Halogen_Exchange: Ar-Cl|Ar-N3|Ar-Ar + Alkyl-F,Aromatic_Halogen_Exchange__Ar-Cl|Ar-N3|Ar-Ar + Alkyl-F
Aromatic_Halogen_Exchange,Ar-Cl|Ar-NHR,,2,1,,,,,,ZnCl2/AcOH,Aromatic_Halogen_Exchange: Ar-Cl|Ar-NHR,Aromatic_Halogen_Exchange__Ar-Cl|Ar-NHR
Aromatic_Halogen_Exchange,Ar-Cl|Ar-SO2Cl,,2,1,,,,KF,PhMe/Sulfolane,,Aromatic_Halogen_Exchange: Ar-Cl|Ar-SO2Cl,Aromatic_Halogen_Exchange__Ar-Cl|Ar-SO2Cl
Aromatic_Halogen_Exchange,Ar-F,Ar-Br|Ar-F|Ar-OH,2,1,,Pd(OAc)2,PPh3,K2CO3,DMF,,Aromatic_Halogen_Exchange: Ar-F + Ar-Br|Ar-F|Ar-OH,Aromatic_Halogen_Exchange__Ar-F + Ar-Br|Ar-F|Ar-OH
Aromatic_Halogen_Exchange,Ar-F|Ar-Ar,,2,2,,,,,MeCN,,Aromatic_Halogen_Exchange: Ar-F|Ar-Ar,Aromatic_Halogen_Exchange__Ar-F|Ar-Ar
Aromatic_Halogen_Exchange,Ar-SH,Ar-I|Ar-Br|Ar-F,2,2,,Pd(MeCN)2Cl2,DPEPhos,CsOPiv,DMAc/H2O,NH4Cl,Aromatic_Halogen_Exchange: Ar-SH + Ar-I|Ar-Br|Ar-F,Aromatic_Halogen_Exchange__Ar-SH + Ar-I|Ar-Br|Ar-F
Aromatic_Halogen_Exchange,HeteroAr-Br|Imidazole,Ar-Br|Ar-F|Imidazole|Ar-Ar,2,1,,CuI,phen,K2CO3,DMF,,Aromatic_Halogen_Exchange: HeteroAr-Br|Imidazole + Ar-Br|Ar-F|Imidazole|Ar-Ar,Aromatic_Halogen_Exchange__HeteroAr-Br|Imidazole + Ar-Br|Ar-F|Imidazole|Ar-Ar
Aromatic_Halogen_Exchange,HeteroAr-Br|Indole,Ar-Br|Ar-Cl|Imidazole|Ar-Ar,2,1,,CuI,phen,K2CO3,DMSO,,Aromatic_Halogen_Exchange: HeteroAr-Br|Indole + Ar-Br|Ar-Cl|Imidazole|Ar-Ar,Aromatic_Halogen_Exchange__HeteroAr-Br|Indole + Ar-Br|Ar-Cl|Imidazole|Ar-Ar
Aromatic_Halogen_Exchange,HeteroAr-Br|Indole,Ar-Br|Ar-F|Imidazole|Ar-Ar,2,1,,CuI,phen,K2CO3,DMSO,,Aromatic_Halogen_Exchange: HeteroAr-Br|Indole + Ar-Br|Ar-F|Imidazole|Ar-Ar,Aromatic_Halogen_Exchange__HeteroAr-Br|Indole + Ar-Br|Ar-F|Imidazole|Ar-Ar
Aromatic_Halogen_Exchange,R3C-LactamN,Ar-Br|Ar-Cl|Ar-Alkynyl|Ar-NR2,2,1,,Pd(OAc)2,,Cs2CO3,DMF,,Aromatic_Halogen_Exchange: R3C-LactamN + Ar-Br|Ar-Cl|Ar-Alkynyl|Ar-NR2,Aromatic_Halogen_Exchange__R3C-LactamN + Ar-Br|Ar-Cl|Ar-Alkynyl|Ar-NR2
Aromatic_Halogen_Exchange,R3C-LactamN,Ar-Br|Ar-Cl|Ar-F|Ar-Alkynyl|Ar-NR2,2,1,,Pd(OAc)2,,Cs2CO3,DMF,,Aromatic_Halogen_Exchange: R3C-LactamN + Ar-Br|Ar-Cl|Ar-F|Ar-Alkynyl|Ar-NR2,Aromatic_Halogen_Exchange__R3C-LactamN + Ar-Br|Ar-Cl|Ar-F|Ar-Alkynyl|Ar-NR2
Aromatic_Halogen_Exchange,R3C-LactamN,Ar-Br|Ar-F|Ar-Alkynyl|Ar-NR2,2,1,,Pd(OAc)2,,Cs2CO3,DMF,,Aromatic_Halogen_Exchange: R3C-LactamN + Ar-Br|Ar-F|Ar-Alkynyl|Ar-NR2,Aromatic_Halogen_Exchange__R3C-LactamN + Ar-Br|Ar-F|Ar-Alkynyl|Ar-NR2
Aromatic_Halogen_Exchange,RCH2-COOR|RCH2-SH|R_acidic-H,Ar-Br|Ar-F|Ar-COR|Alkyl-F,2,1,,,,Et3N,MeCN,,Aromatic_Halogen_Exchange: RCH2-COOR|RCH2-SH|R_acidic-H + Ar-Br|Ar-F|Ar-COR|Alkyl-F,Aromatic_Halogen_Exchange__RCH2-COOR|RCH2-SH|R_acidic-H + Ar-Br|Ar-F|Ar-COR|Alkyl-F
Aromatic_Halogen_Exchange,RCH2-COOR|RCH2-SH|R_acidic-H,Ar-CHO|Ar-Br|Ar-F|Ar-OR,2,1,,,,K2CO3,DMF,,Aromatic_Halogen_Exchange: RCH2-COOR|RCH2-SH|R_acidic-H + Ar-CHO|Ar-Br|Ar-F|Ar-OR,Aromatic_Halogen_Exchange__RCH2-COOR|RCH2-SH|R_acidic-H + Ar-CHO|Ar-Br|Ar-F|Ar-OR
Aromatic_Halogen_Exchange,,Ar-Br|Ar-COOR,1,1,,,,,,,Aromatic_Halogen_Exchange,Aromatic_Halogen_Exchange
Aromatic_Halogen_Exchange,,Ar-COOR|Ar-F,1,1,,,,,,,Aromatic_Halogen_Exchange,Aromatic_Halogen_Exchange
Aromatic_Halogen_Exchange,Acyl-Cl,Ar-I|Ar-Cl|Ar-NH2,1,1,,CuI,phen,Cs2CO3,DCM/DME,,Aromatic_Halogen_Exchange: Acyl-Cl + Ar-I|Ar-Cl|Ar-NH2,Aromatic_Halogen_Exchange__Acyl-Cl + Ar-I|Ar-Cl|Ar-NH2
Aromatic_Halogen_Exchange,Alkenyl-COOR|Ar-Cl|Alkenyl-COR|Alkenyl-NHR,,1,1,,,,K2CO3,DMF/EtOH/H2O,,Aromatic_Halogen_Exchange: Alkenyl-COOR|Ar-Cl|Alkenyl-COR|Alkenyl-NHR,Aromatic_Halogen_Exchange__Alkenyl-COOR|Ar-Cl|Alkenyl-COR|Alkenyl-NHR
Aromatic_Halogen_Exchange,Alkyl-COOR,Ar-Br|Ar-NHCOR|Bn-CONHR,1,1,,,,DMAP,,,Aromatic_Halogen_Exchange: Alkyl-COOR + Ar-Br|Ar-NHCOR|Bn-CONHR,Aromatic_Halogen_Exchange__Alkyl-COOR + Ar-Br|Ar-NHCOR|Bn-CONHR
Aromatic_Halogen_Exchange,Alkyl-COOR,Ar-Cl|Ar-NHCOR|Bn-CONHR,1,1,,,,DMAP,,,Aromatic_Halogen_Exchange: Alkyl-COOR + Ar-Cl|Ar-NHCOR|Bn-CONHR,Aromatic_Halogen_Exchange__Alkyl-COOR + Ar-Cl|Ar-NHCOR|Bn-CONHR
Aromatic_Halogen_Exchange,Alkyl-COOR,Ar-I|Ar-NHCOR|Bn-CONHR,1,1,,,,DMAP,,,Aromatic_Halogen_Exchange: Alkyl-COOR + Ar-I|Ar-NHCOR|Bn-CONHR,Aromatic_Halogen_Exchange__Alkyl-COOR + Ar-I|Ar-NHCOR|Bn-CONHR
Aromatic_Halogen_Exchange,Alkyl-COOR,Ar-NHCOR|Bn-CONHR|Ar-F,1,1,,,,DMAP,,,Aromatic_Halogen_Exchange: Alkyl-COOR + Ar-NHCOR|Bn-CONHR|Ar-F,Aromatic_Halogen_Exchange__Alkyl-COOR + Ar-NHCOR|Bn-CONHR|Ar-F
Aromatic_Halogen_Exchange,Ar-B(OH)2,Ar-I|Ar-Br|Ar-F,1,1,,,,Cs2CO3/CsOPiv,PhMe,,Aromatic_Halogen_Exchange: Ar-B(OH)2 + Ar-I|Ar-Br|Ar-F,Aromatic_Halogen_Exchange__Ar-B(OH)2 + Ar-I|Ar-Br|Ar-F
Aromatic_Halogen_Exchange,Ar-B(OH)2|Ar-F,Ar-I|Ar-Br|Ar-F,1,1,,,,Cs2CO3/CsOPiv,PhMe,,Aromatic_Halogen_Exchange: Ar-B(OH)2|Ar-F + Ar-I|Ar-Br|Ar-F,Aromatic_Halogen_Exchange__Ar-B(OH)2|Ar-F + Ar-I|Ar-Br|Ar-F
Aromatic_Halogen_Exchange,Ar-B(OH)2|Ar-OR,Ar-I|Ar-Br|Ar-Cl,1,1,,,,Cs2CO3/CsOPiv,PhMe,,Aromatic_Halogen_Exchange: Ar-B(OH)2|Ar-OR + Ar-I|Ar-Br|Ar-Cl,Aromatic_Halogen_Exchange__Ar-B(OH)2|Ar-OR + Ar-I|Ar-Br|Ar-Cl
Aromatic_Halogen_Exchange,Ar-Br,Alkenyl-OR,1,1,,Pd(OAc)2,DPPP,Et3N,,,Aromatic_Halogen_Exchange: Ar-Br + Alkenyl-OR,Aromatic_Halogen_Exchange__Ar-Br + Alkenyl-OR
Aromatic_Halogen_Exchange,Ar-Br|Ar-C=N,,1,1,,CuO/CuI/Titanium oxide,,,t-BuOH,,Aromatic_Halogen_Exchange: Ar-Br|Ar-C=N,Aromatic_Halogen_Exchange__Ar-Br|Ar-C=N
Aromatic_Halogen_Exchange,Ar-Br|Ar-C=N|Ar-NHR,,1,1,,,,,MeCN,ZnCl2,Aromatic_Halogen_Exchange: Ar-Br|Ar-C=N|Ar-NHR,Aromatic_Halogen_Exchange__Ar-Br|Ar-C=N|Ar-NHR
Aromatic_Halogen_Exchange,Ar-Br|Ar-C=N|Ar-NR2,,1,1,,,,,PhMe,ZnCl2,Aromatic_Halogen_Exchange: Ar-Br|Ar-C=N|Ar-NR2,Aromatic_Halogen_Exchange__Ar-Br|Ar-C=N|Ar-NR2
Aromatic_Halogen_Exchange,Ar-Br|Ar-CN,,1,1,,,,NaOtBu,PhMe/Et2O/EtOAc,,Aromatic_Halogen_Exchange: Ar-Br|Ar-CN,Aromatic_Halogen_Exchange__Ar-Br|Ar-CN
Aromatic_Halogen_Exchange,Ar-Br|Ar-Cl|Ar-Ar,Ar-Ar,1,1,,Pd2(dba)3,Tri-tert-butylphosphine tetrafluoroborate,NaOtBu,PhMe,,Aromatic_Halogen_Exchange: Ar-Br|Ar-Cl|Ar-Ar + Ar-Ar,Aromatic_Halogen_Exchange__Ar-Br|Ar-Cl|Ar-Ar + Ar-Ar
Aromatic_Halogen_Exchange,Ar-Br|Ar-Cl|Ar-NH2,Bn-SH,1,1,,"Iron(II)acetate,anhydrous,Femin",,Cs2CO3,DMSO/H2O,,Aromatic_Halogen_Exchange: Ar-Br|Ar-Cl|Ar-NH2 + Bn-SH,Aromatic_Halogen_Exchange__Ar-Br|Ar-Cl|Ar-NH2 + Bn-SH
Aromatic_Halogen_Exchange,Ar-Br|Ar-F|Ar-C=N,,1,1,,CuO/CuI/Titanium oxide,,,t-BuOH,,Aromatic_Halogen_Exchange: Ar-Br|Ar-F|Ar-C=N,Aromatic_Halogen_Exchange__Ar-Br|Ar-F|Ar-C=N
Aromatic_Halogen_Exchange,Ar-Br|Ar-F|R_acidic-H|R2CH-CONR2,,1,1,,Pd(MeCN)2Cl2,,,DCE,,Aromatic_Halogen_Exchange: Ar-Br|Ar-F|R_acidic-H|R2CH-CONR2,Aromatic_Halogen_Exchange__Ar-Br|Ar-F|R_acidic-H|R2CH-CONR2
Aromatic_Halogen_Exchange,Ar-Br|Ar-NR2,,1,1,,,,,PhH,,Aromatic_Halogen_Exchange: Ar-Br|Ar-NR2,Aromatic_Halogen_Exchange__Ar-Br|Ar-NR2
Aromatic_Halogen_Exchange,Ar-Br|Ar-OH,Ar-I|Ar-COOH,1,1,,(CuOTf)2  toluene,,Cs2CO3,PhMe/EtOAc/H2O,,Aromatic_Halogen_Exchange: Ar-Br|Ar-OH + Ar-I|Ar-COOH,Aromatic_Halogen_Exchange__Ar-Br|Ar-OH + Ar-I|Ar-COOH
Aromatic_Halogen_Exchange,Ar-Br|Bn-NR2,,1,1,,Silver fluoride,,,,,Aromatic_Halogen_Exchange: Ar-Br|Bn-NR2,Aromatic_Halogen_Exchange__Ar-Br|Bn-NR2
Aromatic_Halogen_Exchange,Ar-Br|RCH2-Alkenyl|Ar-F|Ar-NHR,Alkenyl-COOH,1,1,,Pd(OAc)2,P(o-tol)3,Et3N,MeCN,,Aromatic_Halogen_Exchange: Ar-Br|RCH2-Alkenyl|Ar-F|Ar-NHR + Alkenyl-COOH,Aromatic_Halogen_Exchange__Ar-Br|RCH2-Alkenyl|Ar-F|Ar-NHR + Alkenyl-COOH
Aromatic_Halogen_Exchange,Ar-Br|RCH2-Alkenyl|Ar-F|Ar-NHR,Alkenyl-COOR,1,1,,Pd(OAc)2,P(o-tol)3,Et3N,MeCN,,Aromatic_Halogen_Exchange: Ar-Br|RCH2-Alkenyl|Ar-F|Ar-NHR + Alkenyl-COOR,Aromatic_Halogen_Exchange__Ar-Br|RCH2-Alkenyl|Ar-F|Ar-NHR + Alkenyl-COOR
Aromatic_Halogen_Exchange,Ar-C=N,Ar-I|Ar-Br|Ar-OR,1,1,,,,KOtBu,DMF,,Aromatic_Halogen_Exchange: Ar-C=N + Ar-I|Ar-Br|Ar-OR,Aromatic_Halogen_Exchange__Ar-C=N + Ar-I|Ar-Br|Ar-OR
Aromatic_Halogen_Exchange,Ar-C=N,Ar-I|Ar-Cl|Ar-OR,1,1,,,,KOtBu,DMF,,Aromatic_Halogen_Exchange: Ar-C=N + Ar-I|Ar-Cl|Ar-OR,Aromatic_Halogen_Exchange__Ar-C=N + Ar-I|Ar-Cl|Ar-OR
Aromatic_Halogen_Exchange,Ar-C=N|Ar-OR,Ar-Cl|Ar-OR,1,1,,,,KOtBu,DMF,,Aromatic_Halogen_Exchange: Ar-C=N|Ar-OR + Ar-Cl|Ar-OR,Aromatic_Halogen_Exchange__Ar-C=N|Ar-OR + Ar-Cl|Ar-OR
Aromatic_Halogen_Exchange,Ar-CHO,Any-SH,1,1,,CuI,phen,Cs2CO3,H2O,,Aromatic_Halogen_Exchange: Ar-CHO + Any-SH,Aromatic_Halogen_Exchange__Ar-CHO + Any-SH
Aromatic_Halogen_Exchange,Ar-CHO,Ar-Br,1,1,,CoBr2,,,H2O/THF,TBAI,Aromatic_Halogen_Exchange: Ar-CHO + Ar-Br,Aromatic_Halogen_Exchange__Ar-CHO + Ar-Br
Aromatic_Halogen_Exchange,Ar-CHO,Ar-PR3+,1,1,,Pd(OAc)2,DPPP,K2CO3,DMAc,TBAB,Aromatic_Halogen_Exchange: Ar-CHO + Ar-PR3+,Aromatic_Halogen_Exchange__Ar-CHO + Ar-PR3+
Aromatic_Halogen_Exchange,Ar-CHO|Ar-Cl,RCH2-COR|RCH2-SH|R_acidic-H,1,1,,,,K2CO3,H2O,,Aromatic_Halogen_Exchange: Ar-CHO|Ar-Cl + RCH2-COR|RCH2-SH|R_acidic-H,Aromatic_Halogen_Exchange__Ar-CHO|Ar-Cl + RCH2-COR|RCH2-SH|R_acidic-H
Aromatic_Halogen_Exchange,Ar-COOH,Ar-F,1,1,,,,Et3N,MeCN,,Aromatic_Halogen_Exchange: Ar-COOH + Ar-F,Aromatic_Halogen_Exchange__Ar-COOH + Ar-F
Aromatic_Halogen_Exchange,Ar-COR|R_acidic-H,Ar-Cl|Ar-Hydrazine,1,1,,,,,,,Aromatic_Halogen_Exchange: Ar-COR|R_acidic-H + Ar-Cl|Ar-Hydrazine,Aromatic_Halogen_Exchange__Ar-COR|R_acidic-H + Ar-Cl|Ar-Hydrazine
Aromatic_Halogen_Exchange,Ar-Cl|Alkenyl-NHR|Ar-Alkynyl,,1,1,,CuI,L-Proline,K2CO3,DMSO,,Aromatic_Halogen_Exchange: Ar-Cl|Alkenyl-NHR|Ar-Alkynyl,Aromatic_Halogen_Exchange__Ar-Cl|Alkenyl-NHR|Ar-Alkynyl
Aromatic_Halogen_Exchange,Ar-Cl|Ar-C=N,Ar-Cl|Ar-OR,1,1,,,,KOtBu,DMF,,Aromatic_Halogen_Exchange: Ar-Cl|Ar-C=N + Ar-Cl|Ar-OR,Aromatic_Halogen_Exchange__Ar-Cl|Ar-C=N + Ar-Cl|Ar-OR
Aromatic_Halogen_Exchange,Ar-Cl|Ar-CN,Ar-Br|Ar-OH|Ar-Ar,1,1,,,,K2CO3,DMF,,Aromatic_Halogen_Exchange: Ar-Cl|Ar-CN + Ar-Br|Ar-OH|Ar-Ar,Aromatic_Halogen_Exchange__Ar-Cl|Ar-CN + Ar-Br|Ar-OH|Ar-Ar
Aromatic_Halogen_Exchange,Ar-Cl|Ar-COCl,,1,1,,,,KF,DMI,,Aromatic_Halogen_Exchange: Ar-Cl|Ar-COCl,Aromatic_Halogen_Exchange__Ar-Cl|Ar-COCl
Aromatic_Halogen_Exchange,Ar-Cl|Ar-COR|R_acidic-H|Ar-OR,,1,1,,,,,,AcOH,Aromatic_Halogen_Exchange: Ar-Cl|Ar-COR|R_acidic-H|Ar-OR,Aromatic_Halogen_Exchange__Ar-Cl|Ar-COR|R_acidic-H|Ar-OR
Aromatic_Halogen_Exchange,Ar-Cl|Ar-COR|R_acidic-H|Ar-SR,,1,1,,,,,,AcOH,Aromatic_Halogen_Exchange: Ar-Cl|Ar-COR|R_acidic-H|Ar-SR,Aromatic_Halogen_Exchange__Ar-Cl|Ar-COR|R_acidic-H|Ar-SR
Aromatic_Halogen_Exchange,Ar-Cl|Ar-F|R_acidic-H|R2CH-CONR2,,1,1,,Pd(MeCN)2Cl2,,,DCE,,Aromatic_Halogen_Exchange: Ar-Cl|Ar-F|R_acidic-H|R2CH-CONR2,Aromatic_Halogen_Exchange__Ar-Cl|Ar-F|R_acidic-H|R2CH-CONR2
Aromatic_Halogen_Exchange,Ar-Cl|Ar-Urea,,1,1,,,,Cs2CO3,DCE/H2O,,Aromatic_Halogen_Exchange: Ar-Cl|Ar-Urea,Aromatic_Halogen_Exchange__Ar-Cl|Ar-Urea
Aromatic_Halogen_Exchange,Ar-F,Ar-SH,1,1,,,,K2CO3,DMF,,Aromatic_Halogen_Exchange: Ar-F + Ar-SH,Aromatic_Halogen_Exchange__Ar-F + Ar-SH
Aromatic_Halogen_Exchange,Ar-F|Alkenyl-NHR|Ar-Alkynyl,,1,1,,CuI,L-Proline,K2CO3,DMSO,,Aromatic_Halogen_Exchange: Ar-F|Alkenyl-NHR|Ar-Alkynyl,Aromatic_Halogen_Exchange__Ar-F|Alkenyl-NHR|Ar-Alkynyl
Aromatic_Halogen_Exchange,Ar-F|Ar-CN,,1,1,,,,NaOtBu,PhMe/Et2O/EtOAc,,Aromatic_Halogen_Exchange: Ar-F|Ar-CN,Aromatic_Halogen_Exchange__Ar-F|Ar-CN
Aromatic_Halogen_Exchange,Ar-F|Ar-CN,Ar-Br|Ar-F|Ar-OH,1,1,,Pd(OAc)2,,K2CO3,DMF,,Aromatic_Halogen_Exchange: Ar-F|Ar-CN + Ar-Br|Ar-F|Ar-OH,Aromatic_Halogen_Exchange__Ar-F|Ar-CN + Ar-Br|Ar-F|Ar-OH
Aromatic_Halogen_Exchange,Ar-F|Ar-CN,Ar-Br|Ar-OH,1,1,,,,K2CO3,DMF,,Aromatic_Halogen_Exchange: Ar-F|Ar-CN + Ar-Br|Ar-OH,Aromatic_Halogen_Exchange__Ar-F|Ar-CN + Ar-Br|Ar-OH
