sample_row,reaction_smiles,cleaned_reaction_smiles,cleanup_applied,coordination_removed,counterion_removed,routing_route,routing_excluded,scope_excluded,scope_reason,decision,formed_motifs
192,OCc1cccc(Cl)c1.Clc1cnccn1>>Clc1cccc(COc2cnccn2)c1,OCc1cccc(Cl)c1.Clc1cnccn1>>Clc1cccc(COc2cnccn2)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
193,C=Cc1c(F)c(F)c(F)c(F)c1F.Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1>>C=Cc1c(F)c(F)c(Oc2ccc(C(c3ccc(Oc4c(F)c(F)c(C=C)c(F)c4F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(F)c1F,C=Cc1c(F)c(F)c(F)c(F)c1F.Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1>>C=Cc1c(F)c(F)c(Oc2ccc(C(c3ccc(Oc4c(F)c(F)c(C=C)c(F)c4F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(F)c1F,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-Alkenyl_terminal|Ar-F|Ar-OR
194,N[C@H]1CC[C@@H](O)c2ccccc21.CN1CCN(c2nnc3ccc(F)cn23)CC1>>CN1CCN(c2nnc3ccc(O[C@@H]4CC[C@H](N)c5ccccc54)cn23)CC1,N[C@H]1CC[C@@H](O)c2ccccc21.CN1CCN(c2nnc3ccc(F)cn23)CC1>>CN1CCN(c2nnc3ccc(O[C@@H]4CC[C@H](N)c5ccccc54)cn23)CC1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
195,Oc1ccc(F)cc1.CCCCNC(=O)c1cc([N+](=O)[O-])ccc1Cl>>CCCCNC(=O)c1cc([N+](=O)[O-])ccc1Oc1ccc(F)cc1,Oc1ccc(F)cc1.CCCCNC(=O)c1cc([N+](=O)[O-])ccc1Cl>>CCCCNC(=O)c1cc([N+](=O)[O-])ccc1Oc1ccc(F)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
196,O=[N+]([O-])c1cc(C(F)(F)F)ccc1F.Oc1ccccc1I>>Nc1cc(C(F)(F)F)ccc1Oc1ccccc1I,O=[N+]([O-])c1cc(C(F)(F)F)ccc1F.Oc1ccccc1I>>Nc1cc(C(F)(F)F)ccc1Oc1ccccc1I,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-NH2|Ar-OR
197,OC(C(F)(F)F)C(F)(F)F.COc1ccc(Br)cc1OC>>COc1ccc(OC(C(F)(F)F)C(F)(F)F)cc1OC,OC(C(F)(F)F)C(F)(F)F.COc1ccc(Br)cc1OC>>COc1ccc(OC(C(F)(F)F)C(F)(F)F)cc1OC,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
198,Oc1ccccc1.Brc1ccc(I)cc1>>Brc1ccc(Oc2ccccc2)cc1,Oc1ccccc1.Brc1ccc(I)cc1>>Brc1ccc(Oc2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
199,Oc1ccc(F)cc1.Cc1ccc2nc(Cl)c(C=O)cc2c1>>Cc1ccc2nc(Oc3ccc(F)cc3)c(C=O)cc2c1,Oc1ccc(F)cc1.Cc1ccc2nc(Cl)c(C=O)cc2c1>>Cc1ccc2nc(Oc3ccc(F)cc3)c(C=O)cc2c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
200,Oc1ccc(Br)cc1.Fc1nc(F)c(F)c(OCC2CC3C=CC2C3)c1F>>Fc1c(Oc2ccc(Br)cc2)nc(Oc2ccc(Br)cc2)c(F)c1OCC1CC2C=CC1C2,Oc1ccc(Br)cc1.Fc1nc(F)c(F)c(OCC2CC3C=CC2C3)c1F>>Fc1c(Oc2ccc(Br)cc2)nc(Oc2ccc(Br)cc2)c(F)c1OCC1CC2C=CC1C2,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-Br|HeteroAr-OR
201,CO.[Na].Brc1ccc(N2c3ccc(Br)cc3Sc3cc(Br)ccc32)cc1>>COc1ccc(N2c3ccc(OC)cc3Sc3cc(OC)ccc32)cc1,CO.[Na].Brc1ccc(N2c3ccc(Br)cc3Sc3cc(Br)ccc32)cc1>>COc1ccc(N2c3ccc(OC)cc3Sc3cc(OC)ccc32)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
202,Oc1ccc(Cl)cc1Br.Clc1ccc(Br)c(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c1>>Clc1ccc2c(c1)-c1nc(-c3ccccc3)c(-c3ccccc3)n1-c1cc(Cl)ccc1O2,Oc1ccc(Cl)cc1Br.Clc1ccc(Br)c(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c1>>Clc1ccc2c(c1)-c1nc(-c3ccccc3)c(-c3ccccc3)n1-c1cc(Cl)ccc1O2,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-AromN|Ar-OR
203,COc1ccc(CN(c2ccncn2)S(=O)(=O)c2cc(F)c(F)cc2F)c(OC)c1.Cn1nccc1[C@H]1CCCC[C@@H]1O>>COc1ccc(CN(c2ccncn2)S(=O)(=O)c2cc(F)c(O[C@H]3CCCC[C@@H]3c3ccnn3C)cc2F)c(OC)c1,COc1ccc(CN(c2ccncn2)S(=O)(=O)c2cc(F)c(F)cc2F)c(OC)c1.Cn1nccc1[C@H]1CCCC[C@@H]1O>>COc1ccc(CN(c2ccncn2)S(=O)(=O)c2cc(F)c(O[C@H]3CCCC[C@@H]3c3ccnn3C)cc2F)c(OC)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR|Pyrazole
204,Oc1ccc(Cl)cc1.O=C(Nc1cccc2cccnc12)c1ccccc1I>>O=C(Nc1cccc2cccnc12)c1ccccc1Oc1ccc(Cl)cc1,Oc1ccc(Cl)cc1.O=C(Nc1cccc2cccnc12)c1ccccc1I>>O=C(Nc1cccc2cccnc12)c1ccccc1Oc1ccc(Cl)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
205,Cc1ccccc1O.Ic1ccccc1>>Cc1ccccc1Oc1ccccc1,Cc1ccccc1O.Ic1ccccc1>>Cc1ccccc1Oc1ccccc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
206,Ic1ccc(-c2ccccc2)cc1.Cc1cccc(C)c1C(=O)O.[Ag]>>Cc1cccc(C)c1C(=O)Oc1ccc(-c2ccccc2)cc1,Ic1ccc(-c2ccccc2)cc1.Cc1cccc(C)c1C(=O)O.[Ag]>>Cc1cccc(C)c1C(=O)Oc1ccc(-c2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-COOR
207,Cc1ccc(O)cc1C.Cc1cc(C)cc(Br)c1>>Cc1cc(C)cc(Oc2ccc(C)c(C)c2)c1,Cc1ccc(O)cc1C.Cc1cc(C)cc(Br)c1>>Cc1cc(C)cc(Oc2ccc(C)c(C)c2)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
208,OCCc1ccccc1.Clc1cncc2nnc(C3CCOC3)n12>>c1ccc(CCOc2cncc3nnc(C4CCOC4)n23)cc1,OCCc1ccccc1.Clc1cncc2nnc(C3CCOC3)n12>>c1ccc(CCOc2cncc3nnc(C4CCOC4)n23)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
209,CC(C)O.Cc1cc(Cl)nc(Cl)c1C(=O)O>>Cc1cc(Cl)nc(OC(C)C)c1C(=O)O,CC(C)O.Cc1cc(Cl)nc(Cl)c1C(=O)O>>Cc1cc(Cl)nc(OC(C)C)c1C(=O)O,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
210,COc1ccc(O)cc1.Cc1ccc(I)cc1>>COc1ccc(Oc2ccc(C)cc2)cc1,COc1ccc(O)cc1.Cc1ccc(I)cc1>>COc1ccc(Oc2ccc(C)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
211,OC1CCCCC1.FC(F)(F)c1ccc(Br)cc1>>FC(F)(F)c1ccc(OC2CCCCC2)cc1,OC1CCCCC1.FC(F)(F)c1ccc(Br)cc1>>FC(F)(F)c1ccc(OC2CCCCC2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
212,Oc1ccc(Cl)c(F)c1.N#Cc1ccnc(Cl)c1>>N#Cc1ccnc(Oc2ccc(Cl)c(F)c2)c1,Oc1ccc(Cl)c(F)c1.N#Cc1ccnc(Cl)c1>>N#Cc1ccnc(Oc2ccc(Cl)c(F)c2)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
213,Oc1cccc(Cl)c1.Fc1cc(F)c(F)c(F)c1F>>Fc1cc(F)c(F)c(Oc2cccc(Cl)c2)c1F,Oc1cccc(Cl)c1.Fc1cc(F)c(F)c(F)c1F>>Fc1cc(F)c(F)c(Oc2cccc(Cl)c2)c1F,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
214,O=C1CC[C@@H](CO)N1.C[C@@H]1CN(c2c(C3OCCO3)cc3c(Cl)noc3c2F)C[C@H](C)N1C#N>>C[C@@H]1CN(c2c(C3OCCO3)cc3c(OC[C@@H]4CCC(=O)N4)noc3c2F)C[C@H](C)N1C#N,O=C1CC[C@@H](CO)N1.C[C@@H]1CN(c2c(C3OCCO3)cc3c(Cl)noc3c2F)C[C@H](C)N1C#N>>C[C@@H]1CN(c2c(C3OCCO3)cc3c(OC[C@@H]4CCC(=O)N4)noc3c2F)C[C@H](C)N1C#N,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
215,CO.Clc1cc(OCc2ccccc2)cc(Cl)n1>>COc1cc(OCc2ccccc2)cc(Cl)n1,CO.Clc1cc(OCc2ccccc2)cc(Cl)n1>>COc1cc(OCc2ccccc2)cc(Cl)n1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
216,CO.[Na].CN1CC[C@]2(O)c3ccccc3N(C)[C@]12c1ccc(Br)cc1>>COc1ccc([C@@]23N(C)CC[C@]2(O)c2ccccc2N3C)cc1,CO.[Na].CN1CC[C@]2(O)c3ccccc3N(C)[C@]12c1ccc(Br)cc1>>COc1ccc([C@@]23N(C)CC[C@]2(O)c2ccccc2N3C)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
217,CCCO.Cc1cc(C)c(O)c(Br)c1>>CCCOc1cc(C)cc(C)c1O,CCCO.Cc1cc(C)c(O)c(Br)c1>>CCCOc1cc(C)cc(C)c1O,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
218,COc1ccc(O)cc1.O=[N+]([O-])c1ccc(I)cc1>>COc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,COc1ccc(O)cc1.O=[N+]([O-])c1ccc(I)cc1>>COc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
219,COc1ccc(O)cc1.N#Cc1ccc(Cl)cc1>>COc1ccc(Oc2ccc(C#N)cc2)cc1,COc1ccc(O)cc1.N#Cc1ccc(Cl)cc1>>COc1ccc(Oc2ccc(C#N)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
220,Cc1cc(C#N)cc(C)c1O.Clc1nc(Cl)c2c(n1)CCS2>>Cc1cc(C#N)cc(C)c1Oc1nc(Cl)nc2c1SCC2,Cc1cc(C#N)cc(C)c1O.Clc1nc(Cl)c2c(n1)CCS2>>Cc1cc(C#N)cc(C)c1Oc1nc(Cl)nc2c1SCC2,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
221,CCCO.Cc1cc(Br)c(O)c(Br)c1>>CCCOc1cc(C)cc(OCCC)c1O,CCCO.Cc1cc(Br)c(O)c(Br)c1>>CCCOc1cc(C)cc(OCCC)c1O,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
222,Oc1ccc2c(c1)OCO2.Ic1cccnc1>>c1cncc(Oc2ccc3c(c2)OCO3)c1,Oc1ccc2c(c1)OCO2.Ic1cccnc1>>c1cncc(Oc2ccc3c(c2)OCO3)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
223,Oc1cccc2ccccc12.Fc1cccc2nc(-c3ccccc3)nnc12>>c1ccc(-c2nnc3c(Oc4cccc5ccccc45)cccc3n2)cc1,Oc1cccc2ccccc12.Fc1cccc2nc(-c3ccccc3)nnc12>>c1ccc(-c2nnc3c(Oc4cccc5ccccc45)cccc3n2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
224,Oc1ccc(Cl)c(C(F)(F)F)c1.N#Cc1cc(C=O)ccc1F>>N#Cc1cc(CO)ccc1Oc1ccc(Cl)c(C(F)(F)F)c1,Oc1ccc(Cl)c(C(F)(F)F)c1.N#Cc1cc(C=O)ccc1F>>N#Cc1cc(CO)ccc1Oc1ccc(Cl)c(C(F)(F)F)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR|Bn-OH
225,Oc1ccc(Cl)cc1.O=Cc1ccc(F)cc1>>O=Cc1ccc(Oc2ccc(Cl)cc2)cc1,Oc1ccc(Cl)cc1.O=Cc1ccc(F)cc1>>O=Cc1ccc(Oc2ccc(Cl)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
226,CO.O=C1c2cccc3c(Br)ccc(c23)C(=O)N1CCN1CCOCC1>>COc1ccc2c3c(cccc13)C(=O)N(CCN1CCOCC1)C2=O,CO.O=C1c2cccc3c(Br)ccc(c23)C(=O)N1CCN1CCOCC1>>COc1ccc2c3c(cccc13)C(=O)N(CCN1CCOCC1)C2=O,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
227,O=[N+]([O-])c1ccc(Cl)cc1.Cc1ccc(O)cc1>>Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,O=[N+]([O-])c1ccc(Cl)cc1.Cc1ccc(O)cc1>>Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
228,Oc1cccc2ccccc12.O=[N+]([O-])c1ccc(Cl)cc1>>O=[N+]([O-])c1ccc(Oc2cccc3ccccc23)cc1,Oc1cccc2ccccc12.O=[N+]([O-])c1ccc(Cl)cc1>>O=[N+]([O-])c1ccc(Oc2cccc3ccccc23)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
229,Cc1cccc(C(C)(C)C)c1O.COc1ccc(Cl)cc1>>COc1ccc(Oc2c(C)cccc2C(C)(C)C)cc1,Cc1cccc(C(C)(C)C)c1O.COc1ccc(Cl)cc1>>COc1ccc(Oc2c(C)cccc2C(C)(C)C)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
230,CC(C)O.Cn1c(=O)c2c(nc(F)n2C)n(C)c1=O>>CC(C)Oc1nc2c(c(=O)n(C)c(=O)n2C)n1C,CC(C)O.Cn1c(=O)c2c(nc(F)n2C)n(C)c1=O>>CC(C)Oc1nc2c(c(=O)n(C)c(=O)n2C)n1C,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
231,O=[N+]([O-])c1cnc(Cl)cc1Cl.COC(=O)c1c(O)cccc1F>>COC(=O)c1c(F)cccc1Oc1cc(Cl)ncc1[N+](=O)[O-],O=[N+]([O-])c1cnc(Cl)cc1Cl.COC(=O)c1c(O)cccc1F>>COC(=O)c1c(F)cccc1Oc1cc(Cl)ncc1[N+](=O)[O-],0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
232,Brc1ccccn1.Oc1ccc2ccc(O)cc2c1>>c1ccc(Oc2ccc3ccc(Oc4ccccn4)cc3c2)nc1,Brc1ccccn1.Oc1ccc2ccc(O)cc2c1>>c1ccc(Oc2ccc3ccc(Oc4ccccn4)cc3c2)nc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
233,C=Cc1c(F)c(F)c(F)c(F)c1F.Nc1ccc(-c2cc(-c3ccc(O)cc3)cc(-c3ccc(N)cc3)n2)cc1>>C=Cc1c(F)c(F)c(Oc2ccc(-c3cc(-c4ccc(N)cc4)nc(-c4ccc(N)cc4)c3)cc2)c(F)c1F,C=Cc1c(F)c(F)c(F)c(F)c1F.Nc1ccc(-c2cc(-c3ccc(O)cc3)cc(-c3ccc(N)cc3)n2)cc1>>C=Cc1c(F)c(F)c(Oc2ccc(-c3cc(-c4ccc(N)cc4)nc(-c4ccc(N)cc4)c3)cc2)c(F)c1F,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
234,COc1ccc(Cl)cc1.Oc1ccc(OC(F)(F)F)cc1>>COc1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1,COc1ccc(Cl)cc1.Oc1ccc(OC(F)(F)F)cc1>>COc1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
235,Cc1ccccc1O.Cc1ccccc1I>>Cc1ccccc1Oc1ccccc1C,Cc1ccccc1O.Cc1ccccc1I>>Cc1ccccc1Oc1ccccc1C,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
236,COc1ccc(O)cc1.Cc1cccc(Cl)n1>>COc1ccc(Oc2cccc(C)n2)cc1,COc1ccc(O)cc1.Cc1cccc(Cl)n1>>COc1ccc(Oc2cccc(C)n2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
237,Oc1cccc2cccnc12.Cc1ccc(-c2nc(Cl)nc(-c3ccccc3)n2)cc1>>Cc1ccc(-c2nc(Oc3cccc4cccnc34)nc(-c3ccccc3)n2)cc1,Oc1cccc2cccnc12.Cc1ccc(-c2nc(Cl)nc(-c3ccccc3)n2)cc1>>Cc1ccc(-c2nc(Oc3cccc4cccnc34)nc(-c3ccccc3)n2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
238,COc1ccc(CO)cc1.FC(F)(F)c1cccc(Br)c1>>COc1ccc(COc2cccc(C(F)(F)F)c2)cc1,COc1ccc(CO)cc1.FC(F)(F)c1cccc(Br)c1>>COc1ccc(COc2cccc(C(F)(F)F)c2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
239,Cc1ccc2cc(C=O)c(Cl)nc2c1.Oc1cnccc1Br>>Cc1ccc2cc(C=O)c(Oc3cnccc3Br)nc2c1,Cc1ccc2cc(C=O)c(Cl)nc2c1.Oc1cnccc1Br>>Cc1ccc2cc(C=O)c(Oc3cnccc3Br)nc2c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
240,Brc1cccc2ccccc12.Oc1ccccc1>>c1ccc(Oc2cccc3ccccc23)cc1,Brc1cccc2ccccc12.Oc1ccccc1>>c1ccc(Oc2cccc3ccccc23)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
241,Oc1ccc(O)cc1.CC(=O)c1ccc(F)cc1>>CC(=O)c1ccc(Oc2ccc(Oc3ccc(C(C)=O)cc3)cc2)cc1,Oc1ccc(O)cc1.CC(=O)c1ccc(F)cc1>>CC(=O)c1ccc(Oc2ccc(Oc3ccc(C(C)=O)cc3)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
242,Oc1ccc(Cl)cc1Cl.O=[N+]([O-])c1ccc(F)cc1>>O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,Oc1ccc(Cl)cc1Cl.O=[N+]([O-])c1ccc(F)cc1>>O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
243,COc1ccc(O)cc1OC.COc1ccc(I)cc1OC>>COc1ccc(Oc2ccc(OC)c(OC)c2)cc1OC,COc1ccc(O)cc1OC.COc1ccc(I)cc1OC>>COc1ccc(Oc2ccc(OC)c(OC)c2)cc1OC,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
244,CO.[Na].Fc1c(Cl)cccc1Br>>COc1c(Cl)cccc1Br,CO.[Na].Fc1c(Cl)cccc1Br>>COc1c(Cl)cccc1Br,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
245,CC(C)c1ccccc1O.COc1ccc(I)cc1>>COc1ccc(Oc2ccccc2C(C)C)cc1,CC(C)c1ccccc1O.COc1ccc(I)cc1>>COc1ccc(Oc2ccccc2C(C)C)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
246,C[C@@H](O)c1ccccc1.COC(OC)c1ncccc1F>>COC(OC)c1ncccc1O[C@H](C)c1ccccc1,C[C@@H](O)c1ccccc1.COC(OC)c1ncccc1F>>COC(OC)c1ncccc1O[C@H](C)c1ccccc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
247,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O.O=[N+]([O-])c1ccc(Br)cc1>>CC(=O)N[C@@H](Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1)C(=O)O,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O.O=[N+]([O-])c1ccc(Br)cc1>>CC(=O)N[C@@H](Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1)C(=O)O,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
248,OCC(F)F.FC(F)(F)c1cccc(I)c1>>FC(F)COc1cccc(C(F)(F)F)c1,OCC(F)F.FC(F)(F)c1cccc(I)c1>>FC(F)COc1cccc(C(F)(F)F)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
249,CC(C)(C)c1ccc(O)cc1.COc1cccc(Cl)n1>>COc1cccc(Oc2ccc(C(C)(C)C)cc2)n1,CC(C)(C)c1ccc(O)cc1.COc1cccc(Cl)n1>>COc1cccc(Oc2ccc(C(C)(C)C)cc2)n1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
250,COc1ccccc1O.CC(=O)[O-].COc1cc(OC)c([I+]c2ccc([N+](=O)[O-])cc2)c(OC)c1>>COc1ccccc1Oc1ccc([N+](=O)[O-])cc1,COc1ccccc1O.CC(=O)[O-].COc1cc(OC)c([I+]c2ccc([N+](=O)[O-])cc2)c(OC)c1>>COc1ccccc1Oc1ccc([N+](=O)[O-])cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,
251,Oc1c(F)cc(F)cc1F.O=[N+]([O-])c1cc(F)c(F)c(F)c1>>Nc1cc(F)c(Oc2c(F)cc(F)cc2F)c(F)c1,Oc1c(F)cc(F)cc1F.O=[N+]([O-])c1cc(F)c(F)c(F)c1>>Nc1cc(F)c(Oc2c(F)cc(F)cc2F)c(F)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-NH2|Ar-OR
252,OC(C(F)(F)F)C(F)(F)F.Fc1nc(F)c(F)c(F)c1F>>Fc1nc(F)c(F)c(OC(C(F)(F)F)C(F)(F)F)c1F,OC(C(F)(F)F)C(F)(F)F.Fc1nc(F)c(F)c(F)c1F>>Fc1nc(F)c(F)c(OC(C(F)(F)F)C(F)(F)F)c1F,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
253,CCCCCc1cc(OC)c(O)cc1OC.O=[N+]([O-])c1ccc(F)c([N+](=O)[O-])c1>>CCCCCc1cc(OC)c(Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OC,CCCCCc1cc(OC)c(O)cc1OC.O=[N+]([O-])c1ccc(F)c([N+](=O)[O-])c1>>CCCCCc1cc(OC)c(Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OC,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
254,Clc1ccccn1.CCCC=CC(C)O>>CCCC=CC(C)Oc1ccccn1,Clc1ccccn1.CCCC=CC(C)O>>CCCC=CC(C)Oc1ccccn1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
255,Oc1ccc(O)cc1.Fc1ccc(Cl)cc1>>Oc1ccc(Oc2ccc(Cl)cc2)cc1,Oc1ccc(O)cc1.Fc1ccc(Cl)cc1>>Oc1ccc(Oc2ccc(Cl)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
256,Oc1ccc(Cl)cc1.O=Cc1ccc(I)cc1>>O=Cc1ccc(Oc2ccc(Cl)cc2)cc1,Oc1ccc(Cl)cc1.O=Cc1ccc(I)cc1>>O=Cc1ccc(Oc2ccc(Cl)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
257,CO.CCN(CC)C(=O)C(C)Oc1ccc(I)c2ccccc12>>CCN(CC)C(=O)C(C)Oc1ccc(OC)c2ccccc12,CO.CCN(CC)C(=O)C(C)Oc1ccc(I)c2ccccc12>>CCN(CC)C(=O)C(C)Oc1ccc(OC)c2ccccc12,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OR
258,Oc1ccccc1Br.COc1ccc2c(Cl)ccnc2c1>>COc1ccc2c(Oc3ccccc3Br)ccnc2c1,Oc1ccccc1Br.COc1ccc2c(Cl)ccnc2c1>>COc1ccc2c(Oc3ccccc3Br)ccnc2c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
259,CC(C)(C)OC(=O)N[C@H]1CC[C@@H](O)C1.Cn1cc(-c2cn3nccc3c(Cl)n2)cn1>>Cn1cc(-c2cn3nccc3c(O[C@@H]3CC[C@H](NC(=O)OC(C)(C)C)C3)n2)cn1,CC(C)(C)OC(=O)N[C@H]1CC[C@@H](O)C1.Cn1cc(-c2cn3nccc3c(Cl)n2)cn1>>Cn1cc(-c2cn3nccc3c(O[C@@H]3CC[C@H](NC(=O)OC(C)(C)C)C3)n2)cn1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,HeteroAr-OR
