reaction_id,yield,z_score,reactant_1,reactant_2,catalyst,ligand,base,solvent,additive,Secondary Solvent,Coupling Reagent,Is_Intramolecular,reaction_smiles,spectator_groups
C-S_Coupling,86.0,-0.4467209008317494,Ar-SH,Ar-I,CuO,,KOH,DMSO,,,,False,Sc1ccccc1.O=[N+]([O-])c1ccc(I)cc1>>O=[N+]([O-])c1ccc(Sc2ccccc2)cc1,NO2 / NR2
C-S_Coupling,73.0,0.0,Ar-SH,Ar-OSO2R,7758-89-6,,,THF,,,,False,COc1ccc(S)cc1.O=S(=O)(Oc1ccccc1I)c1ccc(Cl)cc1.ClP(c1ccccc1)c1ccccc1>>COc1ccc(Sc2ccccc2P(c2ccccc2)c2ccccc2)cc1,OR / SR / Phosphino
C-S_Coupling,99.0,1.3997548810944087,Ar-SH,Ar-I,CuI,1802981-58-3,KOH,56-81-5,,,,False,Sc1cccc(Cl)c1.COc1cccc(OC)c1I>>COc1cccc(OC)c1Sc1cccc(Cl)c1,Cl / X / OR
C-S_Coupling,96.0,0.6269302701692894,Ar-SH,Ar-I,CuI,,Cs2CO3,,,,,False,Cc1ccccc1S.Cc1ccc(I)cc1>>Cc1ccc(Sc2ccccc2C)cc1,
C-S_Coupling,98.0,1.2401812533605658,RCH2-SH,Ar-I,Dabco,,,PhMe,,,,False,CCCCCCCCS.Cc1ccc(I)cc1>>CCCCCCCCSc1ccc(C)cc1,
C-S_Coupling,97.0,0.7182973092411248,Ar-Cl,Ar-SH,Pd(dba)2,158923-11-6,KOtBu,PhMe,,,,False,Cc1ccc(Cl)cc1.CC(C)c1ccccc1S>>Cc1ccc(Sc2ccccc2C(C)C)cc1,
C-S_Coupling,94.0,0.5852779111128751,Ar-I,Ar-SH,Pd(OAc)2,950982-61-3,NaOtBu,DME,,,,False,Cc1ccc(I)cc1.COc1ccc(S)cc1>>COc1ccc(Sc2ccc(C)cc2)cc1,OR
C-S_Coupling,73.0,-0.9489712188313687,Ar-SH,Ar-Br,CuI,,Cs2CO3,NMP,,,,False,Sc1ccccc1.Cc1cc(C)cc(Br)c1>>Cc1cc(C)cc(Sc2ccccc2)c1,
C-S_Coupling,80.0,-0.6839953219007728,Ar-SH,Ar-I,12018-79-0,,Cs2CO3,DMSO,,,,False,Sc1ccccc1.Cc1cc(C)cc(I)c1>>Cc1cc(C)cc(Sc2ccccc2)c1,
C-S_Coupling,77.0,-1.718260814343806,Ar-SH,Ar-I,FeCl3,rac-BINAP,NaOtBu,PhMe,,,,False,Sc1ccccc1.O=[N+]([O-])c1ccc(I)cc1>>O=[N+]([O-])c1ccc(Sc2ccccc2)cc1,NO2 / NR2
C-S_Coupling,3.0,-4.118335575018224,Ar-SH,Ar-I,CuI,,K2CO3,NMP,,,,False,Sc1ccccc1.Nc1ccc(I)cc1>>Nc1ccc(Sc2ccccc2)cc1,NH2
C-S_Coupling,79.0,-0.8692148711713987,Ar-Br,Ar-SH,12501-23-4,,,MeOH,,,,False,COc1ccccc1Br.COc1ccc(S)cc1>>COc1ccc(Sc2ccccc2OC)cc1,OR
C-S_Coupling,91.0,0.498974227663422,Ar-Br,Ar-SH,Pd(OAc)2,215182-57-3,DIPEA / NaHCO3,DMF / water,,,,False,CC(=O)c1ccc(Br)cc1.Sc1ccccc1.[In]>>CC(=O)c1ccc(Sc2ccccc2)cc1,COR / acidic
C-S_Coupling,90.0,0.10370427272733804,Ar-SH,Ar-I,CuI,,K2CO3,iPrOH,,,,False,Oc1ccc(S)cc1.Cc1cc(C)cc(I)c1>>Cc1cc(C)cc(Sc2ccc(O)cc2)c1,OH / OR
C-S_Coupling,93.0,1.4433756729740645,Ar-SH,Ar-I,CuI,1792-81-0,K3PO4,DMF,,,,False,COc1ccc(S)cc1.OCc1ccccc1I>>COc1ccc(Sc2ccccc2CO)cc1,OR / OH
C-S_Coupling,96.0,0.8667452912597107,RCH2-SH,Ar-I,Pd(OAc)2,950982-61-3,NaOtBu,DME,,,,False,CCCCCCCCS.COc1ccccc1I>>CCCCCCCCSc1ccccc1OC,OR
C-S_Coupling,74.0,-0.7071067811865475,Ar-SH,Ar-I,CuO,13478-10-9,Cs2CO3,DMF,,,,False,COc1cccc(S)c1.Ic1ccc2nc(-c3ccccc3)cn2c1>>COc1cccc(Sc2ccc3nc(-c4ccccc4)cn3c2)c1,OR / Pyridine
C-S_Coupling,85.0,-0.09225465195282957,Ar-SH,Ar-Br,CuBr,L-Proline,K2CO3,N/A / 174501-65-6,,,,False,Sc1ccc2ccccc2c1.Cc1ccc(Br)cc1>>Cc1ccc(Sc2ccc3ccccc3c2)cc1,
C-S_Coupling,96.0,0.8667452912597107,RCH2-SH,Ar-I,CuI,Dabco,K2CO3,DME,,,,False,CCCCS.COc1ccc(I)cc1>>CCCCSc1ccc(OC)cc1,OR
C-S_Coupling,70.0,-1.1631503605510034,Ar-SH,Ar-Br,1427286-96-1,,KOtBu,PhMe,,,,False,Sc1ccccc1.Cc1cccc(C)c1Br>>Cc1cccc(C)c1Sc1ccccc1,
C-S_Coupling,90.0,0.13533317314301604,Ar-SH,Ar-I,Palladium,,KOH,DMSO,,,,False,Sc1ccccc1.Cc1ccc(I)cc1>>Cc1ccc(Sc2ccccc2)cc1,
C-S_Coupling,97.0,0.7580902681744796,Ar-SH,Ar-I,Cu(0),,K2CO3,DMF,,,,False,Sc1ccc(Cl)cc1.Nc1ccccc1I>>Nc1ccccc1Sc1ccc(Cl)cc1,Cl / X / NH2
C-S_Coupling,90.0,0.0,Alkyl-SH,,CuBr,phen,,DMF,,,,False,FC(F)(F)S.[Ag].CCNC(=O)c1cc(Br)ccc1I>>CCNC(=O)c1cc(Br)ccc1SC(F)(F)F,F / X / CONHR / Br / Amide
C-S_Coupling,100.0,0.0,Ar-I,Ar-SH,DMAP,15555-11-0,,DMF / DCM / EtOH / THF,TFA,,DIC,False,Cc1ccc(C(=O)O)cc1I.COc1ccc(S)cc1>>COc1ccc(Sc2cc(C(=O)O)ccc2C)cc1,Acid / CO2H / OR
C-S_Coupling,78.0,-1.6933590477509974,Ar-Br,RCH2-SH,Ni(cod)2,19673-86-0,KOtBu,DMF,,,,False,Cc1ccc(Br)cc1.CCCCCCS>>CCCCCCSc1ccc(C)cc1,
C-S_Coupling,97.0,1.8046434180328152,Ar-Br,Ar-SH,7758-89-6,1,,water,,,,False,O=[N+]([O-])c1ccc(Br)cc1.COc1ccc(S)cc1>>COc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,NO2 / NR2 / OR
C-S_Coupling,89.0,0.19331753700668347,Ar-SH,Ar-Br,1427286-97-2,,KOtBu,PhMe,,,,False,Sc1ccccc1.Cc1cccc(C)c1Br>>Cc1cccc(C)c1Sc1ccccc1,
C-S_Coupling,8.0,-3.3568921316252953,Ar-Br,Ar-SH,Pd(OAc)2,,,water,TBAB,,,False,CC(=O)c1ccc(Br)cc1.Sc1ccccc1>>c1ccc(SSc2ccccc2)cc1.CC(=O)c1ccc(Sc2ccccc2)cc1,COR / acidic
C-S_Coupling,70.0,0.0,R3C-SH,Ar-Br,Pd(OAc)2,XantPhos,Na2CO3,"1,4-Dioxane",,,,False,CC(C)(C)S.COc1ccc(COc2cc(Br)cc(Br)c2)cc1>>COc1ccc(COc2cc(Br)cc(SC(C)(C)C)c2)cc1,OR / Br / X
C-S_Coupling,98.0,0.5985146887100139,Ar-Cl,Ar-SH,1801159-60-3,,KOtBu / NaOH,PhMe / water,,,,False,Cc1cccc(C)c1Cl.COc1ccc(S)cc1>>COc1ccc(Sc2c(C)cccc2C)cc1,OR
C-S_Coupling,91.0,1.4676300444914696,Ar-SH,Ar-I,Cu(0),78-10-4,KOH,DMSO,,,,False,Sc1ccccc1.Ic1ccc(I)cc1>>Ic1ccc(Sc2ccccc2)cc1,I / X
C-S_Coupling,72.0,0.0,Ar-I,RCH2-NR2,CuI,1,K2CO3,DMSO,,,,False,COc1ccc(I)cc1.CCN(CC)CC.S=C(S)Nc1ccc(Cl)cc1I>>COc1ccc(Sc2nc3ccc(Cl)cc3s2)cc1,OR / X / Cl
C-S_Coupling,88.0,0.46887879909873814,Ar-SH,Ar-Br,32503-27-8,,KOtBu,,,,,False,Sc1ccccc1.O=Cc1cccc(Br)c1>>O=Cc1cccc(Sc2ccccc2)c1,CHO
C-S_Coupling,88.0,-0.34279147481207356,RCH2-OR,,7758-89-6,,,DMF / water,,,,False,CCOC(=S)S.[K].Nc1ccc(C(F)(F)F)cc1I>>FC(F)(F)c1ccc2[nH]c(=S)sc2c1,CF3 / F / X
C-S_Coupling,89.0,0.2349781349963872,Ar-SH,Ar-F,1344-28-1,Potassium Fluoride,,,,,,False,Sc1ccc(Cl)cc1.O=[N+]([O-])c1ccccc1F>>O=[N+]([O-])c1ccccc1Sc1ccc(Cl)cc1,Cl / X / NO2 / NR2
C-S_Coupling,95.0,0.38763640852131337,Ar-Br,RCH2-SH,Pd(OAc)2,950982-61-3,,DME,,,,False,Cc1ccc(Br)cc1.CCCCCCCCS>>CCCCCCCCSc1ccc(C)cc1,
C-S_Coupling,73.0,0.0,Any-SH,,7440-31-5,,K2CO3,"1,4-Dioxane",,,,False,N#CS.[K].NCCCNc1nc(N)nc(Cl)n1>>N#CSc1nc(N)nc(NCCCN)n1,CN / SCN / NH2 / NHR
C-S_Coupling,92.0,0.40749667872631823,Ar-Br,Ar-SH,Ni(cod)2,948315-42-2,KOtBu,DMF,,,,False,Cc1ccc(Br)cc1.Sc1ccccc1>>Cc1ccc(Sc2ccccc2)cc1,
C-S_Coupling,90.0,0.19116515976634205,RCH2-SH,Ar-I,CuI,Sarcosine,KOH,"1,4-Dioxane",,,,False,CCCCCCCCS.CC(=O)c1ccc(I)cc1>>CCCCCCCCSc1ccc(C(C)=O)cc1,COR / acidic
C-S_Coupling,93.0,0.29892293357977817,Ar-I,Ar-SH,685109-02-8,,K2CO3,DMF / water,,,,False,Ic1cccc2ccccc12.Sc1ccccc1>>c1ccc(Sc2cccc3ccccc23)cc1,
C-S_Coupling,93.0,0.3779130062277175,Ar-I,Ar-SH,CuI,,K2CO3,iPrOH,,,,False,O=[N+]([O-])c1ccc(I)cc1.COc1cc(S)cc(OC)c1>>COc1cc(OC)cc(Sc2ccc([N+](=O)[O-])cc2)c1,NO2 / NR2 / OR
C-S_Coupling,93.0,0.5773502691896268,R3C-SH,Ar-Cl,Pd(OAc)2,158923-11-6,NaOtBu,DME,,,,False,CC(C)(C)S.CC(O)c1ccc(Cl)cc1>>CC(O)c1ccc(SC(C)(C)C)cc1,OH / OR
C-S_Coupling,76.0,0.6454972243679074,Ar-Cl,Ar-SH,Cu(0),,K2CO3,DMF,,,,False,O=C(O)c1ccccc1Cl.COc1ccccc1S>>COc1ccccc1Sc1ccccc1C(=O)O,Acid / CO2H / OR
C-S_Coupling,98.0,0.7907959691780472,Ar-SH,Ar-I,FeCl3,N,NaOtBu,PhMe,,,,False,Sc1ccccc1.Cc1ccc(I)cc1>>Cc1ccc(Sc2ccccc2)cc1,
C-S_Coupling,80.0,-0.6839953219007728,Ar-SH,Ar-I,1312-43-2,,KOH,DMSO,,,,False,Sc1ccccc1.CC(C)c1ccc(I)cc1>>CC(C)c1ccc(Sc2ccccc2)cc1,
C-S_Coupling,97.0,0.792437539767579,Ar-SH,Ar-Br,CuI,L-Proline,K3PO4,EtOH / water,,,,False,Sc1ccccc1.O=[N+]([O-])c1cccc(Br)c1>>O=[N+]([O-])c1cccc(Sc2ccccc2)c1,NO2 / NR2
C-S_Coupling,79.0,-0.7634243325898756,Ar-SH,Ar-Br,ZnCl2,Lithiumiodide,NaOtBu,THF,,,,False,Sc1ccccc1.O=C(O)c1cccc(Br)c1>>O=C(O)c1cccc(Sc2ccccc2)c1,Acid / CO2H
C-S_Coupling,99.0,0.907248009405466,Ar-Br,Ar-SH,Pd(OAc)2,950982-61-3,NaOtBu,DME,,,,False,Cc1ccc(Br)cc1.Sc1ccccc1>>Cc1ccc(Sc2ccccc2)cc1,
C-S_Coupling,90.0,0.0,Ar-SH,Any-X,Pd(dba)2,XantPhos,DIPEA,"1,4-Dioxane",,,,False,Cc1ccc(S)cc1.CC(=O)NCCc1c(C(F)(F)F)[nH]c2ccc(Br)cc12>>CC(=O)NCCc1c(C(F)(F)F)[nH]c2ccc(Sc3ccc(C)cc3)cc12,CF3 / F / X / AromN / Amide / CONHR / acidic / Indole / Pyrrole
C-S_Coupling,96.0,1.0258062525427338,Ar-Br,Ar-SH,Cu(OTf)2,4488-22-6,Cs2CO3,DMF,,,,False,COc1ccc(Br)cc1.Sc1ccccc1>>COc1ccc(Sc2ccccc2)cc1,OR
C-S_Coupling,93.0,0.784376794728919,Ar-SH,Ar-X,1392097-27-6,,"2-Propanol,2-methyl-,lithiumsalt(1:1)","1,4-Dioxane",,,,False,Sc1ccccc1.Clc1ccc(I)cc1>>Clc1ccc(Sc2ccccc2)cc1,Cl / X
C-S_Coupling,92.0,-0.7770928126270501,RCH2-SH,Ar-Br,Pd2(dba)3,DPPF,,PhMe,,,,False,CCCCCCCCCCCCS.Brc1cccs1>>CCCCCCCCCCCCSc1cccs1,Thiophene
C-S_Coupling,95.0,0.6026943866853623,Ar-SH,Ar-I,NiOAc2,IPrCl,KOtBu,DMF,,,,False,Sc1ccccc1.COc1ccc(I)cc1>>COc1ccc(Sc2ccccc2)cc1,OR
C-S_Coupling,95.0,0.5449974206649104,Ar-I,Ar-SH,1860873-52-4,,,PhMe,,,,False,Cc1ccc(I)cc1.Sc1ccccc1.[Na]>>Cc1ccc(Sc2ccccc2)cc1,
C-S_Coupling,93.0,0.4711220983641927,Ar-SH,Ar-Br,Palladium,1477484-20-0,K2CO3,DMF,,,,False,Cc1ccc(S)cc1.O=Cc1ccc(Br)cc1>>Cc1ccc(Sc2ccc(C=O)cc2)cc1,CHO
C-S_Coupling,93.0,0.45539110455156284,Ar-SH,Ar-Cl,Pd(dba)2,158923-11-6,LiHMDS,PhMe,,,,False,Cc1ccc(S)cc1.Cc1cccc(Cl)c1>>Cc1ccc(Sc2cccc(C)c2)cc1,
C-S_Coupling,77.0,-0.9481224447363147,Ar-Cl,Ar-SH,7758-89-6,,,water,,,,False,O=[N+]([O-])c1ccc(Cl)cc1.COc1ccc(S)cc1>>COc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,NO2 / NR2 / OR
C-S_Coupling,99.0,1.570378987013967,Ar-I,Ar-SH,34775-39-8,,Py,MeCN,Zn,,,False,Cc1ccc(I)cc1.Oc1ccc(S)cc1>>Cc1ccc(Sc2ccc(O)cc2)cc1,OH / OR
C-S_Coupling,80.0,0.0,Bn-SH,Ar-Br,Pd(OAc)2,223390-60-1,NaOtBu,DME,,,,False,COc1ccc(CS)cc1.Cn1c(Br)cnc1-c1ccc(C(C)(O)C(F)(F)F)cc1>>COc1ccc(CSc2cnc(-c3ccc(C(C)(O)C(F)(F)F)cc3)n2C)cc1,OR / X / CF3 / F / AromN / OH
C-S_Coupling,99.0,0.0,Ar-I,R2CH-SH,Pd(OAc)2,XantPhos,Et3N,"1,4-Dioxane",,,,False,Nc1ccc(I)cc1.CC(=O)OC[C@H]1O[C@@H](S)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O>>CC(=O)OC[C@H]1O[C@@H](Sc2ccc(N)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,NH2 / Ester / CO2R / acidic / OR
C-S_Coupling,73.0,0.0,Ar-Br,RCH2-SH,NiCl2,,,91-22-5 / Py / water,,,,False,CC(=O)Nc1ccc(Br)cc1.O=C(O)CCS>>CC(=O)Nc1ccc(SCCC(=O)O)cc1,Amide / CONHR / acidic / Acid / CO2H
C-S_Coupling,96.0,0.7071067811865476,Alkyl-SH,,CuBr,phen,,MeCN,,,,False,FC(F)(F)S.[Ag].Brc1ccccc1-c1ccccn1>>FC(F)(F)Sc1ccccc1-c1ccccn1,F / X / Pyridine
C-S_Coupling,77.0,-0.596233714206685,Ar-Cl,Ar-SH,854019-82-2,,KOtBu,PhMe,,,,False,Cc1ccccc1Cl.Sc1ccccc1>>Cc1ccccc1Sc1ccccc1,
C-S_Coupling,89.0,-0.7071067811865476,Ar-CHO,Any-CN,CuI,phen,Cs2CO3,water,,,,False,O=Cc1ccccc1.N#CS.[K].Cc1ccc(N)c(I)c1>>Cc1ccc2nc(-c3ccccc3)sc2c1,
C-S_Coupling,73.0,-1.5380458560116808,Ar-Br,Ar-SH,Cu(0),1344-28-1,Cs2CO3,DMF,,,,False,COc1ccc(Br)cc1.Sc1ccccc1>>COc1ccc(Sc2ccccc2)cc1,OR
C-S_Coupling,89.0,0.05340032363863716,Ar-SH,Ar-I,CuI,,Cs2CO3,NMP,,,,False,Sc1ccccc1.CC(C)(C)c1ccc(I)cc1>>CC(C)(C)c1ccc(Sc2ccccc2)cc1,
C-S_Coupling,84.0,0.0,Ar-SH,Ar-F,12501-23-4,,,MeOH,,,,False,Sc1ccccc1.Nc1cc(F)cc([N+](=O)[O-])c1>>Nc1cc(Sc2ccccc2)cc([N+](=O)[O-])c1,NO2 / NR2 / NH2
C-S_Coupling,91.0,0.21726602264739492,Ar-SH,Ar-I,FeCl3,XantPhos,NaOtBu,PhMe,,,,False,Sc1ccccc1.CC(C)(C)c1ccc(I)cc1>>CC(C)(C)c1ccc(Sc2ccccc2)cc1,
C-S_Coupling,94.0,0.6931485183671466,Ar-Cl,R2CH-SH,NiOAc2,IPrCl,KOtBu,DMF,,,,False,O=[N+]([O-])c1ccc(Cl)cc1.CCC(C)S>>CCC(C)Sc1ccc([N+](=O)[O-])cc1,NO2 / NR2
C-S_Coupling,92.0,0.40749667872631823,Ar-SH,Ar-Br,Py,1427287-04-4,KOtBu,PhMe,,,,False,Sc1ccccc1.Cc1cccc(C)c1Br>>Cc1cccc(C)c1Sc1ccccc1,
C-S_Coupling,90.0,0.4525180064671724,Ar-Br,Ar-SH,1317-61-9,7631-86-9,KOH,DMSO,,,,False,CC(=O)c1ccc(Br)cc1.Sc1ccccc1>>CC(=O)c1ccc(Sc2ccccc2)cc1,COR / acidic
C-S_Coupling,87.0,-0.22982389098345318,Ar-SH,Ar-I,12018-79-0,,KOtBu,"1,4-Dioxane",,,,False,Sc1ccccc1.O=C(O)c1ccc(I)cc1>>O=C(O)c1ccc(Sc2ccccc2)cc1,Acid / CO2H
C-S_Coupling,74.0,-0.8775781715914904,Ar-SH,Ar-Br,Pd(OAc)2,1265918-89-5,,DMSO,,,,False,Sc1ccccc1.Cc1cc(C)c(Br)cc1C>>Cc1cc(C)c(Sc2ccccc2)cc1C,
C-S_Coupling,87.0,-1.1285529853737564,Ar-I,Ar-SH,CuI,,K2CO3,iPrOH,,,,False,O=Cc1cccc(I)c1.COc1cccc(S)c1>>COc1cccc(Sc2cccc(C=O)c2)c1,CHO / OR
C-S_Coupling,98.0,0.5121464092488842,Ar-SH,Ar-Cl,Pd(dba)2,158923-11-6,KOtBu,PhMe,,,,False,Sc1ccccc1.COc1ccc(Cl)cc1>>COc1ccc(Sc2ccccc2)cc1,OR
C-S_Coupling,86.0,0.0,Ar-NH2,Ar-CHO,7758-89-6,L-Proline,NaOtBu,DMF,,,,False,Nc1ccccc1S.O=Cc1cc([N+](=O)[O-])ccc1Cl>>O=[N+]([O-])c1ccc2c(c1)C=Nc1ccccc1S2,NO2 / NR2
C-S_Coupling,92.0,0.5648101606833784,R3C-SH,Ar-Br,Pd(OAc)2,950982-61-3,NaOtBu,DME,,,,False,CC(C)(C)S.Cc1cccc(C)c1Br>>Cc1cccc(C)c1SC(C)(C)C,
C-S_Coupling,84.0,-0.3208814160254663,Ar-SH,Ar-X,12018-79-0,,Cs2CO3,DMSO,,,,False,Sc1ccccc1.Clc1ccc(I)cc1>>Clc1ccc(Sc2ccccc2)cc1,Cl / X
C-S_Coupling,91.0,0.5387638590057223,Ar-SH,Ar-X,CuI,,Cs2CO3,,,,,False,Sc1ccccc1.Clc1ccc(I)cc1>>Clc1ccc(Sc2ccccc2)cc1,Cl / X
C-S_Coupling,85.0,0.26024001945294123,Ar-SH,Ar-X,Cu(OAc)2·H2O,492-98-8,Cs2CO3,DMSO,,,,False,Nc1ccccc1S.Clc1ccc(I)cc1>>Nc1ccccc1Sc1ccc(Cl)cc1,NH2 / Cl / X
C-S_Coupling,71.0,0.0,Ar-Br,Bn-SH,Pd2(dba)3,DPEPhos,KOtBu,PhMe,,,,False,Brc1c(Br)c2cccnc2c2ncccc12.SCc1ccccc1>>c1ccc(CSc2c(SCc3ccccc3)c3cccnc3c3ncccc23)cc1,Quinoline / Pyridine
C-S_Coupling,90.0,0.0,RCH2-SH,Ar-I,Pd(OAc)2,158923-11-6,KOtBu,DME,,,,False,CCCCCCCCCCCCS.Ic1ccc(C23CC4(c5ccc(I)cc5)CC(c5ccc(I)cc5)(C2)CC(c2ccc(C#C[c-]56->[Fe+2]789%10%11%12%13(<-[cH]%14[cH]->7[cH]->8[cH-]->9[cH]->%10%14)<-[cH]([cH]->%11[cH]->%125)[cH]->%136)cc2)(C3)C4)cc1>>CCCCCCCCCCCCSc1ccc(C23CC4(c5ccc(C#C[c-]67->[Fe+2]89%10%11%12%13%14(<-[cH]%15[cH]->8[cH]->9[cH-]->%10[cH]->%11%15)<-[cH]([cH]->%12[cH]->%136)[cH]->%147)cc5)CC(c5ccc(SCCCCCCCCCCCC)cc5)(C2)CC(c2ccc(SCCCCCCCCCCCC)cc2)(C4)C3)cc1,C#C / Any-C#C
C-S_Coupling,96.0,0.8667452912597107,Ar-I,RCH2-SH,Pd(OAc)2,950982-61-3,NaOtBu,DME,,,,False,COc1cccc(I)c1.CCC(C)CS>>CCC(C)CSc1cccc(OC)c1,OR
C-S_Coupling,91.0,0.28614338928011407,Ar-SH,Ar-I,Cu(0),51-61-6,,iPrOH,,,,False,Sc1ccccc1.COc1ccc(I)cc1>>COc1ccc(Sc2ccccc2)cc1,OR
C-S_Coupling,76.0,0.0,Ar-SH,Ar-Br,Cu2O,,NaH,DMF,,,,False,COc1ccc(S)cc1.N#CCc1ccc(Br)cc1>>COc1ccc(Sc2ccc(CC#N)cc2)cc1,OR / CN / acidic
C-S_Coupling,90.0,0.05977553732825571,RCH2-SH,Ar-I,CuI,Sarcosine,KOH,"1,4-Dioxane",,,,False,CCCCCCCCS.COc1ccc(I)cc1>>CCCCCCCCSc1ccc(OC)cc1,OR
C-S_Coupling,91.0,-1.1595018087284072,Ar-SH,Ar-X,Cu(0),,K2CO3,DMF,,,,False,Cc1ccc(S)cc1.Clc1ccccc1I>>Cc1ccc(Sc2ccccc2Cl)cc1,Cl / X
C-S_Coupling,90.0,0.26471058424656174,Ar-SH,Ar-Br,1427287-02-2,,KOtBu,PhMe,,,,False,Sc1ccccc1.Cc1cccc(C)c1Br>>Cc1cccc(C)c1Sc1ccccc1,
C-S_Coupling,70.0,-1.872461348431822,Ar-Br,Ar-SH,12018-79-0,,Cs2CO3,DMSO,,,,False,COc1ccc(Br)cc1.Sc1ccccc1>>COc1ccc(Sc2ccccc2)cc1,OR
C-S_Coupling,96.0,0.9549790516197096,RCH2-SH,Ar-Br,Pd(OAc)2,950982-61-3,NaOtBu,DME,,,,False,CCC(C)CS.COc1cccc(Br)c1>>CCC(C)CSc1cccc(OC)c1,OR
C-S_Coupling,96.0,0.7071067811865476,Ar-Cl,RCH2-SH,NiOAc2,IPrCl,KOtBu,DMF,,,,False,O=[N+]([O-])c1ccc(Cl)cc1.CCCCCCCCS>>CCCCCCCCSc1ccc([N+](=O)[O-])cc1,NO2 / NR2
C-S_Coupling,74.0,0.0,Ar-SH,Ar-I,CuI,106129-86-6,Cs2CO3,DMSO,,,,False,Nc1ccccc1S.Ic1ccccc1I>>Nc1ccccc1Sc1ccccc1I,NH2 / I / X
C-S_Coupling,89.0,0.7071067811865476,Ar-Cl,Ar-SH,Cu(0),,K2CO3,DMF,,,,False,N#Cc1ccc(Cl)c([N+](=O)[O-])c1.OCc1ccccc1S>>N#Cc1ccc(Sc2ccccc2CO)c([N+](=O)[O-])c1,NO2 / NR2 / CN / OH / OR
C-S_Coupling,87.0,0.7043607250604984,Any-NR2,RCH2-NR2,CuI,1,K2CO3,DMSO,,,,False,O=[N+]([O-])c1ccccc1I.CCN(CC)CC.Cc1cc(I)c(NC(=S)S)cc1C>>Cc1cc2nc(Sc3ccccc3[N+](=O)[O-])sc2cc1C,NO2 / NR2
C-S_Coupling,91.0,0.21726602264739492,Ar-SH,Ar-I,CuI,,K2CO3,t-AmylOH,,,,False,CC(C)c1ccccc1S.CC(C)c1ccccc1I>>CC(C)c1ccccc1Sc1ccccc1C(C)C,
C-S_Coupling,90.0,0.0,RCH2-SH,Ar-I,Pd(OAc)2,158923-11-6,KOtBu,DME,,,,False,CCCCCCCCS.Ic1ccc(C23CC4(c5ccc(I)cc5)CC(c5ccc(I)cc5)(C2)CC(c2ccc(C#C[c-]56->[Fe+2]789%10%11%12%13(<-[cH]%14[cH]->7[cH]->8[cH-]->9[cH]->%10%14)<-[cH]([cH]->%11[cH]->%125)[cH]->%136)cc2)(C3)C4)cc1>>CCCCCCCCSc1ccc(C23CC4(c5ccc(C#C[c-]67->[Fe+2]89%10%11%12%13%14(<-[cH]%15[cH]->8[cH]->9[cH-]->%10[cH]->%11%15)<-[cH]([cH]->%12[cH]->%136)[cH]->%147)cc5)CC(c5ccc(SCCCCCCCC)cc5)(C2)CC(c2ccc(SCCCCCCCC)cc2)(C4)C3)cc1,C#C / Any-C#C
C-S_Coupling,95.0,0.621675820445953,Ar-Br,Ar-SH,Pd(OAc)2,97239-80-0,NaOtBu,"1,4-Dioxane",,,,False,Cc1cccc(C)c1Br.Sc1ccccc1>>Cc1cccc(C)c1Sc1ccccc1,
C-S_Coupling,90.0,0.207005639928802,Ar-SH,Ar-I,CuI,115-41-3,K2CO3,DMF,,,,False,Sc1ccccc1.COc1ccc(I)cc1>>COc1ccc(Sc2ccccc2)cc1,OR
C-S_Coupling,95.0,0.6026943866853623,Ar-SH,Ar-I,Ni(cod)2,19673-86-0,KOtBu,DMF,,,,False,Sc1ccccc1.COc1ccc(I)cc1>>COc1ccc(Sc2ccccc2)cc1,OR
C-S_Coupling,96.0,1.1567034896476118,Ar-SH,Ar-Br,CuI,L-Proline,K3PO4,EtOH / water,,,,False,Sc1ccc(Cl)cc1.O=[N+]([O-])c1cccc(Br)c1>>O=[N+]([O-])c1cccc(Sc2ccc(Cl)cc2)c1,Cl / X / NO2 / NR2
C-S_Coupling,97.0,0.7797445571533921,Ar-I,Ar-SH,7758-89-6,1,,water,,,,False,O=[N+]([O-])c1ccc(I)cc1.COc1ccc(S)cc1>>COc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,NO2 / NR2 / OR
C-S_Coupling,97.0,0.0,Ar-I,Bn-SH,Pd2(dba)3,DPPF,Et3N,NMP,,,,False,CCN(CC)C(=O)Oc1cc2ncccc2cc1I.SCc1ccccc1>>CCN(CC)C(=O)Oc1cc2ncccc2cc1SCc1ccccc1,Carbamate / CO2R / CONR2 / Quinoline
C-S_Coupling,76.0,0.0,Any-SH,,7440-31-5,,K2CO3,"1,4-Dioxane",,,,False,N#CS.[K].Cc1ccccc1Nc1nc(N)nc(Cl)n1>>Cc1ccccc1Nc1nc(N)nc(SC#N)n1,CN / SCN / NHAr / NHR / NH2
C-S_Coupling,80.0,-0.3120757828993593,Ar-SH,Any-X,CuO,1034343-98-0,Et3N,,,,,False,Sc1ccccc1.FC(F)(F)c1ccc(Br)cc1>>FC(F)(F)c1ccc(Sc2ccccc2)cc1,CF3 / F / X
