sample_row,reaction_smiles,cleaned_reaction_smiles,cleanup_applied,coordination_removed,counterion_removed,routing_route,routing_excluded,scope_excluded,scope_reason,decision,formed_motifs
204,Sc1ccc2ccccc2c1.COC(=O)c1ccc(Br)cc1>>COC(=O)c1ccc(Sc2ccc3ccccc3c2)cc1,Sc1ccc2ccccc2c1.COC(=O)c1ccc(Br)cc1>>COC(=O)c1ccc(Sc2ccc3ccccc3c2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
205,N#CS.[K].C[C@@H]1COCCN1c1ncnc(Cl)c1[N+](=O)[O-]>>C[C@@H]1COCCN1c1ncnc(SC#N)c1[N+](=O)[O-],N#CS.[K].C[C@@H]1COCCN1c1ncnc(Cl)c1[N+](=O)[O-]>>C[C@@H]1COCCN1c1ncnc(SC#N)c1[N+](=O)[O-],0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
206,O=[N+]([O-])c1ccc(I)cc1.COc1ccc(S)cc1>>COc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,O=[N+]([O-])c1ccc(I)cc1.COc1ccc(S)cc1>>COc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
207,COc1ccc(CS)cc1.O=c1nc[nH]c2cc(F)c([N+](=O)[O-])cc12>>COc1ccc(CSc2cc3[nH]cnc(=O)c3cc2[N+](=O)[O-])cc1,COc1ccc(CS)cc1.O=c1nc[nH]c2cc(F)c([N+](=O)[O-])cc12>>COc1ccc(CSc2cc3[nH]cnc(=O)c3cc2[N+](=O)[O-])cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
208,Sc1ccc(Cl)cc1.Cc1cccc(I)c1>>Cc1cccc(Sc2ccc(Cl)cc2)c1,Sc1ccc(Cl)cc1.Cc1cccc(I)c1>>Cc1cccc(Sc2ccc(Cl)cc2)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
209,Sc1ccccc1.CC(C)(C)c1ccc(Br)cc1>>CC(C)(C)c1ccc(Sc2ccccc2)cc1,Sc1ccccc1.CC(C)(C)c1ccc(Br)cc1>>CC(C)(C)c1ccc(Sc2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
210,COc1ccc(S)cc1.O=C(O)Cc1ccccc1I>>COc1ccc(Sc2ccccc2CC(=O)O)cc1,COc1ccc(S)cc1.O=C(O)Cc1ccccc1I>>COc1ccc(Sc2ccccc2CC(=O)O)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
211,CC(C)(C)S.N#Cc1cc(Cl)c(Cl)cc1C#N>>CC(C)(C)Sc1cc(C#N)c(C#N)cc1SC(C)(C)C,CC(C)(C)S.N#Cc1cc(Cl)c(Cl)cc1C#N>>CC(C)(C)Sc1cc(C#N)c(C#N)cc1SC(C)(C)C,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
212,Cc1ccc(S)cc1.O=P(c1ccccc1)(c1ccc(F)cc1)c1ccc(F)cc1>>Cc1ccc(Sc2ccc(P(=O)(c3ccccc3)c3ccc(Sc4ccc(C)cc4)cc3)cc2)cc1,Cc1ccc(S)cc1.O=P(c1ccccc1)(c1ccc(F)cc1)c1ccc(F)cc1>>Cc1ccc(Sc2ccc(P(=O)(c3ccccc3)c3ccc(Sc4ccc(C)cc4)cc3)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-Alkyl|Ar-SR
213,Clc1ncnc2sc3c(c12)CCCC3.Sc1ccccn1>>c1ccc(Sc2ncnc3sc4c(c23)CCCC4)nc1,Clc1ncnc2sc3c(c12)CCCC3.Sc1ccccn1>>c1ccc(Sc2ncnc3sc4c(c23)CCCC4)nc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
214,COc1ccc(CS)cc1.COc1c(Br)c(NC(C)=O)c(OC)c2c1C(=O)c1ccccc1C2=O>>COc1ccc(CSc2c(NC(C)=O)c(OC)c3c(c2OC)C(=O)c2ccccc2C3=O)cc1,COc1ccc(CS)cc1.COc1c(Br)c(NC(C)=O)c(OC)c2c1C(=O)c1ccccc1C2=O>>COc1ccc(CSc2c(NC(C)=O)c(OC)c3c(c2OC)C(=O)c2ccccc2C3=O)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
215,O=[N+]([O-])c1ccccc1Cl.Cc1ccc(S)cc1>>Cc1ccc(Sc2ccccc2[N+](=O)[O-])cc1,O=[N+]([O-])c1ccccc1Cl.Cc1ccc(S)cc1>>Cc1ccc(Sc2ccccc2[N+](=O)[O-])cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
216,Fc1ccc(S)cc1.O=Cc1ccccc1F>>O=Cc1ccccc1Sc1ccc(F)cc1,Fc1ccc(S)cc1.O=Cc1ccccc1F>>O=Cc1ccccc1Sc1ccc(F)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
217,Sc1ccccc1.Cc1ccc(N)c(Br)c1>>Cc1ccc(N)c(Sc2ccccc2)c1,Sc1ccccc1.Cc1ccc(N)c(Br)c1>>Cc1ccc(N)c(Sc2ccccc2)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
218,Sc1ccccc1.Fc1ccc(Br)cc1>>Fc1ccc(Sc2ccccc2)cc1.c1ccc(SSc2ccccc2)cc1,Sc1ccccc1.Fc1ccc(Br)cc1>>Fc1ccc(Sc2ccccc2)cc1.c1ccc(SSc2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-H|Ar-SR
219,O=[N+]([O-])c1ccc(F)c([N+](=O)[O-])c1.CCN(CC)CC.S=C(S)N1CCN(C/C=C/c2ccccc2)CC1>>O=[N+]([O-])c1ccc(SC(=S)N2CCN(C/C=C/c3ccccc3)CC2)c([N+](=O)[O-])c1,O=[N+]([O-])c1ccc(F)c([N+](=O)[O-])c1.CCN(CC)CC.S=C(S)N1CCN(C/C=C/c2ccccc2)CC1>>O=[N+]([O-])c1ccc(SC(=S)N2CCN(C/C=C/c3ccccc3)CC2)c([N+](=O)[O-])c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
220,O=[N+]([O-])c1ccc(I)cc1.CC(=O)S.[K]>>CC(=O)Sc1ccc([N+](=O)[O-])cc1,O=[N+]([O-])c1ccc(I)cc1.CC(=O)S.[K]>>CC(=O)Sc1ccc([N+](=O)[O-])cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,
221,Brc1cccnc1.COC(=O)CS>>COC(=O)CSc1cccnc1,Brc1cccnc1.COC(=O)CS>>COC(=O)CSc1cccnc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
222,SCc1ccccc1.COC(=O)c1nsc(Cl)c1Cl>>O=C(O)c1nsc(SCc2ccccc2)c1Cl,SCc1ccccc1.COC(=O)c1nsc(Cl)c1Cl>>O=C(O)c1nsc(SCc2ccccc2)c1Cl,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-COOH|Ar-SR
223,Cc1ccc(-c2nnc(CSc3nc(C)cc(Cl)n3)n2N)cc1.Cc1ccc(-c2nnc(CS)n2N)cc1>>Cc1ccc(-c2nnc(CSc3cc(C)nc(SCc4nnc(-c5ccc(C)cc5)n4N)n3)n2N)cc1,Cc1ccc(-c2nnc(CSc3nc(C)cc(Cl)n3)n2N)cc1.Cc1ccc(-c2nnc(CS)n2N)cc1>>Cc1ccc(-c2nnc(CSc3cc(C)nc(SCc4nnc(-c5ccc(C)cc5)n4N)n3)n2N)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
224,COC(=O)c1ccc(I)cc1.N#CS.[Ag]>>COC(=O)c1ccc(SC#N)cc1,COC(=O)c1ccc(I)cc1.N#CS.[Ag]>>COC(=O)c1ccc(SC#N)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
225,CCCCS.O=C1CCC(N2C(=O)c3cccc(I)c3C2=O)C(=O)N1>>CCCCSc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,CCCCS.O=C1CCC(N2C(=O)c3cccc(I)c3C2=O)C(=O)N1>>CCCCSc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
226,Oc1ccccc1S.N#Cc1cc(Br)c(C#N)cc1Br>>N#Cc1cc(Sc2ccccc2O)c(C#N)cc1Sc1ccccc1O,Oc1ccccc1S.N#Cc1cc(Br)c(C#N)cc1Br>>N#Cc1cc(Sc2ccccc2O)c(C#N)cc1Sc1ccccc1O,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-OH|Ar-SR
227,COc1ccc(CS)cc1.COCCCn1c(C(C)(C)C)nc2cc(Br)ccc21>>COCCCn1c(C(C)(C)C)nc2cc(SCc3ccc(OC)cc3)ccc21,COc1ccc(CS)cc1.COCCCn1c(C(C)(C)C)nc2cc(Br)ccc21>>COCCCn1c(C(C)(C)C)nc2cc(SCc3ccc(OC)cc3)ccc21,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
228,FC(F)(F)S.[Ag].CCNC(=O)c1cc(OC)c(OC)cc1I>>CCNC(=O)c1cc(OC)c(OC)cc1SC(F)(F)F,FC(F)(F)S.[Ag].CCNC(=O)c1cc(OC)c(OC)cc1I>>CCNC(=O)c1cc(OC)c(OC)cc1SC(F)(F)F,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
229,COC(=O)CS.CCOC(=O)c1ccc(I)cc1>>CCOC(=O)c1ccc(SCC(=O)OC)cc1,COC(=O)CS.CCOC(=O)c1ccc(I)cc1>>CCOC(=O)c1ccc(SCC(=O)OC)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
230,Cc1ccc(C(=O)S)cc1.[K].CC1=C2C(=CC=C1)[I+]C1=CC=CC(C)=C12.[F-][P+5]([F-])([F-])([F-])([F-])[F-]>>Cc1ccc(C(=O)Sc2cccc(C)c2-c2c(C)cccc2I)cc1,Cc1ccc(C(=O)S)cc1.[K].CC1=C2C(=CC=C1)[I+]C1=CC=CC(C)=C12>>Cc1ccc(C(=O)Sc2cccc(C)c2-c2c(C)cccc2I)cc1,1,0,1,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-I
231,CC(C)S.N#Cc1cc([N+](=O)[O-])ccc1F>>CC(C)S(=O)(=O)c1ccc([N+](=O)[O-])cc1C#N,CC(C)S.N#Cc1cc([N+](=O)[O-])ccc1F>>CC(C)S(=O)(=O)c1ccc([N+](=O)[O-])cc1C#N,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR|R_acidic-H
232,FC(F)(F)S.[Ag].O=C(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I>>O=C(Nc1ccc(C(F)(F)F)cc1)c1ccccc1SC(F)(F)F,FC(F)(F)S.[Ag].O=C(Nc1ccc(C(F)(F)F)cc1)c1ccccc1I>>O=C(Nc1ccc(C(F)(F)F)cc1)c1ccccc1SC(F)(F)F,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
233,Cc1ccccc1Cl.O=C1c2ccccc2C(=O)N1Cc1nc2ccccc2n1-c1ccc(S)cc1>>Cc1ccccc1Sc1ccc(-n2c(CN3C(=O)c4ccccc4C3=O)nc3ccccc32)cc1,Cc1ccccc1Cl.O=C1c2ccccc2C(=O)N1Cc1nc2ccccc2n1-c1ccc(S)cc1>>Cc1ccccc1Sc1ccc(-n2c(CN3C(=O)c4ccccc4C3=O)nc3ccccc32)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
234,COc1cccc(S)c1.Cc1ccc(Sc2cccc(F)c2C#N)cc1>>COc1cccc(Sc2cccc(Sc3ccc(C)cc3)c2C#N)c1,COc1cccc(S)c1.Cc1ccc(Sc2cccc(F)c2C#N)cc1>>COc1cccc(Sc2cccc(Sc3ccc(C)cc3)c2C#N)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
235,CCN(CC)CC.O=C(S)NCc1ccccc1.FC(F)(F)Oc1ccc2c(c1)[I+]c1ccccc1-2.O=S(=O)([O-])C(F)(F)F>>S=C=NCc1ccccc1.FC(F)(F)Oc1ccc2c(c1)sc1ccccc12,CCN(CC)CC.O=C(S)NCc1ccccc1.FC(F)(F)Oc1ccc2c(c1)[I+]c1ccccc1-2.O=S(=O)([O-])C(F)(F)F>>S=C=NCc1ccccc1.FC(F)(F)Oc1ccc2c(c1)sc1ccccc12,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Benzothiophene|HeteroAr-H
236,Cc1ccc(Br)cc1.CC(C)(C)c1ccc(S)cc1>>Cc1ccc(Sc2ccc(C(C)(C)C)cc2)cc1,Cc1ccc(Br)cc1.CC(C)(C)c1ccc(S)cc1>>Cc1ccc(Sc2ccc(C(C)(C)C)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
237,Cc1ccc(S)cc1.O=C(C#Cc1ccc(F)cc1)Cc1c(Br)[nH]c2ccccc12>>Cc1ccc(Sc2nc3ccccc3c3c2C(=O)CC3c2ccc(F)cc2)cc1,Cc1ccc(S)cc1.O=C(C#Cc1ccc(F)cc1)Cc1c(Br)[nH]c2ccccc12>>Cc1ccc(Sc2nc3ccccc3c3c2C(=O)CC3c2ccc(F)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-Alkyl|Ar-COR|Ar-SR|Quinoline
238,Sc1ccccc1.COC(=O)c1cccc(I)c1>>COC(=O)c1cccc(Sc2ccccc2)c1,Sc1ccccc1.COC(=O)c1cccc(I)c1>>COC(=O)c1cccc(Sc2ccccc2)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
239,Sc1cccc(Cl)c1.Cc1nc2ccccc2nc1Cl>>Cc1nc2ccccc2nc1Sc1cccc(Cl)c1,Sc1cccc(Cl)c1.Cc1nc2ccccc2nc1Cl>>Cc1nc2ccccc2nc1Sc1cccc(Cl)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
240,O=Cc1ccc(I)cc1.SC(c1ccccc1)(c1ccccc1)c1ccccc1.[K]>>O=Cc1ccc(SC(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,O=Cc1ccc(I)cc1.SC(c1ccccc1)(c1ccccc1)c1ccccc1.[K]>>O=Cc1ccc(SC(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
241,COc1ccc(S)cc1.N#CCc1ccc(Br)cc1>>COc1ccc(Sc2ccc(CC#N)cc2)cc1,COc1ccc(S)cc1.N#CCc1ccc(Br)cc1>>COc1ccc(Sc2ccc(CC#N)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
242,CC(C)(C)S.Clc1ccc(Br)cc1>>CC(C)(C)Sc1ccc(Cl)cc1,CC(C)(C)S.Clc1ccc(Br)cc1>>CC(C)(C)Sc1ccc(Cl)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
243,CCCCCCCCCCCCS.Cc1ccc(I)cc1>>CCCCCCCCCCCCSc1ccc(C)cc1,CCCCCCCCCCCCS.Cc1ccc(I)cc1>>CCCCCCCCCCCCSc1ccc(C)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
244,O=[N+]([O-])c1ccc(Cl)cc1.Sc1ccccc1>>O=[N+]([O-])c1ccc(Sc2ccccc2)cc1,O=[N+]([O-])c1ccc(Cl)cc1.Sc1ccccc1>>O=[N+]([O-])c1ccc(Sc2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
245,O=Cc1ccccc1I.COc1ccc(S)cc1.[In].CC(C)=CCBr>>C=CC(C)(C)C(O)c1ccccc1Sc1ccc(OC)cc1,O=Cc1ccccc1I.COc1ccc(S)cc1.[In].CC(C)=CCBr>>C=CC(C)(C)C(O)c1ccccc1Sc1ccc(OC)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-Alkyl|Ar-SR|R2CH-OH|R3C-Alkenyl
246,Cc1ccc(Cl)cc1.Sc1ccccc1>>Cc1ccc(Sc2ccccc2)cc1,Cc1ccc(Cl)cc1.Sc1ccccc1>>Cc1ccc(Sc2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
247,Cc1ccc(S)cc1.N#Cc1cccc(Br)n1>>Cc1ccc(Sc2cccc(C#N)n2)cc1,Cc1ccc(S)cc1.N#Cc1cccc(Br)n1>>Cc1ccc(Sc2cccc(C#N)n2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
248,Nc1cc(C(F)(F)F)ccc1S.[Zn].O=[N+]([O-])c1c(Br)cc(Br)c([N+](=O)[O-])c1Br>>O=[N+]([O-])c1c(Br)cc(Br)c2c1Nc1cc(C(F)(F)F)ccc1S2,Nc1cc(C(F)(F)F)ccc1S.[Zn].O=[N+]([O-])c1c(Br)cc(Br)c([N+](=O)[O-])c1Br>>O=[N+]([O-])c1c(Br)cc(Br)c2c1Nc1cc(C(F)(F)F)ccc1S2,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-NHR|Ar-SR
249,CC(C)(C)S.O=Cc1ccccc1F>>CC(C)(C)Sc1ccccc1C=O,CC(C)(C)S.O=Cc1ccccc1F>>CC(C)(C)Sc1ccccc1C=O,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
250,Sc1ccccc1.Brc1ccccc1I>>Brc1ccccc1Sc1ccccc1,Sc1ccccc1.Brc1ccccc1I>>Brc1ccccc1Sc1ccccc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
251,CS.[Na].CCOC(=O)c1coc(Br)n1>>CCOC(=O)c1coc(SC)n1,CS.[Na].CCOC(=O)c1coc(Br)n1>>CCOC(=O)c1coc(SC)n1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
252,Sc1ccccc1.O=C(O)c1cccc(I)c1>>O=C(O)c1cccc(Sc2ccccc2)c1,Sc1ccccc1.O=C(O)c1cccc(I)c1>>O=C(O)c1cccc(Sc2ccccc2)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
253,O=C(S)c1ccccc1.[K].CC1=C2C(=CC=C1)[I+]C1=C(Cl)C=CC(C)=C12.[F-][P+5]([F-])([F-])([F-])([F-])[F-]>>Cc1cccc(SC(=O)c2ccccc2)c1-c1c(C)ccc(Cl)c1I,O=C(S)c1ccccc1.[K].CC1=C2C(=CC=C1)[I+]C1=C(Cl)C=CC(C)=C12>>Cc1cccc(SC(=O)c2ccccc2)c1-c1c(C)ccc(Cl)c1I,1,0,1,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-I
254,CCCCCCCCCS.Brc1cncnc1>>CCCCCCCCCSc1cncnc1,CCCCCCCCCS.Brc1cncnc1>>CCCCCCCCCSc1cncnc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
255,COC(=O)c1cccc(S)c1.COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(I)cc23)c1>>COC(=O)c1cccc(Sc2cc(C)c3ncc(C(N)=O)c(Nc4cccc(OC)c4)c3c2)c1,COC(=O)c1cccc(S)c1.COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(I)cc23)c1>>COC(=O)c1cccc(Sc2cc(C)c3ncc(C(N)=O)c(Nc4cccc(OC)c4)c3c2)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
256,Sc1ccc(Br)cc1.Ic1ccccc1>>Brc1ccc(Sc2ccccc2)cc1,Sc1ccc(Br)cc1.Ic1ccccc1>>Brc1ccc(Sc2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
257,Cc1ccc(S)cc1.CC(=O)c1ccc(I)cc1>>CC(=O)c1ccc(Sc2ccc(C)cc2)cc1,Cc1ccc(S)cc1.CC(=O)c1ccc(I)cc1>>CC(=O)c1ccc(Sc2ccc(C)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
258,CCOC(=O)C=C(Nc1ccc(F)cc1I)c1ccccc1.Sc1ccccc1Br>>CCOC(=O)c1c(-c2ccccc2)n2c3c(cc(F)cc13)Sc1ccccc1-2,CCOC(=O)C=C(Nc1ccc(F)cc1I)c1ccccc1.Sc1ccccc1Br>>CCOC(=O)c1c(-c2ccccc2)n2c3c(cc(F)cc13)Sc1ccccc1-2,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-Ar|Ar-AromN|Ar-COOR|Ar-SR|HeteroAr-F|HeteroAr-H
259,CS.[Na].Cc1cc(F)cc(C(=O)O)c1[N+](=O)[O-]>>CSc1cc(C)c([N+](=O)[O-])c(C(=O)O)c1,CS.[Na].Cc1cc(F)cc(C(=O)O)c1[N+](=O)[O-]>>CSc1cc(C)c([N+](=O)[O-])c(C(=O)O)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
260,Sc1ccccc1.Nc1ccccc1I>>Nc1ccccc1Sc1ccccc1,Sc1ccccc1.Nc1ccccc1I>>Nc1ccccc1Sc1ccccc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
261,Cc1cccc(C)c1Br.CC(C)(C)S>>Cc1cccc(C)c1SC(C)(C)C,Cc1cccc(C)c1Br.CC(C)(C)S>>Cc1cccc(C)c1SC(C)(C)C,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
262,Sc1ccccc1.CC(O)c1ccc(Br)cc1>>CC(O)c1ccc(Sc2ccccc2)cc1,Sc1ccccc1.CC(O)c1ccc(Br)cc1>>CC(O)c1ccc(Sc2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
263,CCS.FC(F)(F)c1ccc(Br)cc1>>CCSc1ccc(C(F)(F)F)cc1,CCS.FC(F)(F)c1ccc(Br)cc1>>CCSc1ccc(C(F)(F)F)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
264,Sc1cccc(Cl)c1Cl.O=C(Nc1ccc(Br)cc1)c1cc([N+](=O)[O-])ccc1Cl>>O=C1c2cc([N+](=O)[O-])ccc2Sc2c(Cl)cccc2N1c1ccc(Br)cc1,Sc1cccc(Cl)c1Cl.O=C(Nc1ccc(Br)cc1)c1cc([N+](=O)[O-])ccc1Cl>>O=C1c2cc([N+](=O)[O-])ccc2Sc2c(Cl)cccc2N1c1ccc(Br)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-NRCOR|Ar-SR
265,Cc1ccc(S)cc1.O=[N+]([O-])c1ccc(Br)nc1>>Cc1ccc(Sc2ccc([N+](=O)[O-])cn2)cc1,Cc1ccc(S)cc1.O=[N+]([O-])c1ccc(Br)nc1>>Cc1ccc(Sc2ccc([N+](=O)[O-])cn2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
266,Sc1ccccc1.COC(=O)c1ccc(I)cc1>>COC(=O)c1ccc(Sc2ccccc2)cc1,Sc1ccccc1.COC(=O)c1ccc(I)cc1>>COC(=O)c1ccc(Sc2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
267,Cc1ccc(I)cc1.CCN(CC)CC.Cc1ccc(NC(=S)S)c(Br)c1>>Cc1ccc(Sc2nc3ccc(C)cc3s2)cc1,Cc1ccc(I)cc1.CCN(CC)CC.Cc1ccc(NC(=S)S)c(Br)c1>>Cc1ccc(Sc2nc3ccc(C)cc3s2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR|HeteroAr-H|Thiazole
268,Sc1ccccc1.[Na].Cc1ccc2nc(Cl)sc2c1>>Cc1ccc2nc(S(=O)(=O)c3ccccc3)sc2c1,Sc1ccccc1.[Na].Cc1ccc2nc(Cl)sc2c1>>Cc1ccc2nc(S(=O)(=O)c3ccccc3)sc2c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
269,CCOC(=O)CS.Cl.O=[N+]([O-])c1ccc(Cl)c(CNCc2ccccc2)c1>>CCOC(=O)CSc1ccc([N+](=O)[O-])cc1CNCc1ccccc1,CCOC(=O)CS.O=[N+]([O-])c1ccc(Cl)c(CNCc2ccccc2)c1>>CCOC(=O)CSc1ccc([N+](=O)[O-])cc1CNCc1ccccc1,1,0,1,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
270,FC(F)(F)c1ccc(S)cc1.COc1ccc(I)cc1>>COc1ccc(Sc2ccc(C(F)(F)F)cc2)cc1,FC(F)(F)c1ccc(S)cc1.COc1ccc(I)cc1>>COc1ccc(Sc2ccc(C(F)(F)F)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
271,Fc1ccccc1S.CCOC(=O)c1c(C)nc(Cl)nc1-c1ccccc1>>CCOC(=O)c1c(C)nc(Sc2ccccc2F)nc1-c1ccccc1,Fc1ccccc1S.CCOC(=O)c1c(C)nc(Cl)nc1-c1ccccc1>>CCOC(=O)c1c(C)nc(Sc2ccccc2F)nc1-c1ccccc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-SR
272,CC1(C)O[C@@]2(OI(C#Cc3ccccc3)c3cc(Cl)ccc32)N(OCc2ccccc2)C1=O.COc1ccc(S)cc1>>C(C#Cc1ccccc1)#Cc1ccccc1.COc1ccc(Sc2cc(Cl)ccc2C(=O)OC(C)(C)C(=O)NOCc2ccccc2)cc1,CC1(C)O[C@@]2(OI(C#Cc3ccccc3)c3cc(Cl)ccc32)N(OCc2ccccc2)C1=O.COc1ccc(S)cc1>>C(C#Cc1ccccc1)#Cc1ccccc1.COc1ccc(Sc2cc(Cl)ccc2C(=O)OC(C)(C)C(=O)NOCc2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-Alkynyl|Ar-COOR|Ar-SR|R3C-CONHR
