sample_row,reaction_smiles,cleaned_reaction_smiles,cleanup_applied,coordination_removed,counterion_removed,routing_route,routing_excluded,scope_excluded,scope_reason,decision,formed_motifs
187,CCC1(O)CCc2ccc(Br)nc21.CSc1ncc2c(=O)n(CC=C(F)F)[nH]c2n1>>CCC1(O)CCc2ccc(-n3c4nc(SC)ncc4c(=O)n3CC=C(F)F)nc21,CCC1(O)CCc2ccc(Br)nc21.CSc1ncc2c(=O)n(CC=C(F)F)[nH]c2n1>>CCC1(O)CCc2ccc(-n3c4nc(SC)ncc4c(=O)n3CC=C(F)F)nc21,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-AromN
188,O=C(C=Cc1cc2ccccc2nc1Cl)c1ccccc1.CC1(C)CC(=O)C=C(Nc2ccc(Oc3ccccc3)cc2)C1>>CC1(C)CC(=O)C2=C(C1)N(c1ccc(Oc3ccccc3)cc1)c1nc3ccccc3cc1C2CC(=O)c1ccccc1,O=C(C=Cc1cc2ccccc2nc1Cl)c1ccccc1.CC1(C)CC(=O)C=C(Nc2ccc(Oc3ccccc3)cc2)C1>>CC1(C)CC(=O)C2=C(C1)N(c1ccc(Oc3ccccc3)cc1)c1nc3ccccc3cc1C2CC(=O)c1ccccc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Alkenyl-NR2|Ar-Alkyl|Ar-COR|Quinoline|R2CH-Alkenyl|R_acidic-H
189,CN.O=[N+]([O-])c1cc(Br)ccc1F>>CNc1ccc(Br)cc1N,CN.O=[N+]([O-])c1cc(Br)ccc1F>>CNc1ccc(Br)cc1N,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-NH2|Ar-NHR
190,Nc1ccc(Br)cc1.FC(F)(F)c1ccc2nccc(Cl)c2c1>>FC(F)(F)c1ccc2nccc(Nc3ccc(Br)cc3)c2c1,Nc1ccc(Br)cc1.FC(F)(F)c1ccc2nccc(Cl)c2c1>>FC(F)(F)c1ccc2nccc(Nc3ccc(Br)cc3)c2c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,HeteroAr-NHR
191,Ic1ccccc1.Brc1ccc2[nH]ccc2c1>>Brc1ccc2c(ccn2-c2ccccc2)c1,Ic1ccccc1.Brc1ccc2[nH]ccc2c1>>Brc1ccc2c(ccn2-c2ccccc2)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-AromN
192,Fc1ccc(I)cc1.COc1ccc(N)c(C#CC(C)C)c1>>COc1ccc(Nc2ccc(F)cc2)c(C#CC(C)C)c1,Fc1ccc(I)cc1.COc1ccc(N)c(C#CC(C)C)c1>>COc1ccc(Nc2ccc(F)cc2)c(C#CC(C)C)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-NHR
193,c1ccc2c(c1)[nH]c1ccccc12.O=C(c1ccncc1)c1cc(Br)ccc1Br>>O=C(c1ccncc1)c1cc(-n2c3ccccc3c3ccccc32)ccc1-n1c2ccccc2c2ccccc21,c1ccc2c(c1)[nH]c1ccccc12.O=C(c1ccncc1)c1cc(Br)ccc1Br>>O=C(c1ccncc1)c1cc(-n2c3ccccc3c3ccccc32)ccc1-n1c2ccccc2c2ccccc21,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-AromN|HeteroAr-H
194,NCc1ccco1.Brc1cccnc1>>c1cncc(NCc2ccco2)c1,NCc1ccco1.Brc1cccnc1>>c1cncc(NCc2ccco2)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,HeteroAr-NHR
195,c1ccc2c(c1)CCNC2.Fc1ccc(Br)cc1>>Fc1ccc(N2CCc3ccccc3C2)cc1,c1ccc2c(c1)CCNC2.Fc1ccc(Br)cc1>>Fc1ccc(N2CCc3ccccc3C2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-NR2
196,Nc1ccccc1.Clc1ccc(-c2ccccc2Br)c(Br)c1>>Clc1ccc2c3ccccc3n(-c3ccccc3)c2c1,Nc1ccccc1.Clc1ccc(-c2ccccc2Br)c(Br)c1>>Clc1ccc2c3ccccc3n(-c3ccccc3)c2c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-AromN|HeteroAr-Cl|HeteroAr-H
197,Nc1ccccc1.Clc1ncccn1>>c1ccc(Nc2ncccn2)cc1,Nc1ccccc1.Clc1ncccn1>>c1ccc(Nc2ncccn2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,HeteroAr-NHR
198,COC(=O)c1cc(N)ccc1Br.COCCOc1cc2ncnc(Cl)c2cc1OCCOC>>COCCOc1cc2ncnc(Nc3ccc(Br)c(C(=O)OC)c3)c2cc1OCCOC,COC(=O)c1cc(N)ccc1Br.COCCOc1cc2ncnc(Cl)c2cc1OCCOC>>COCCOc1cc2ncnc(Nc3ccc(Br)c(C(=O)OC)c3)c2cc1OCCOC,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,HeteroAr-NHR
199,COc1cc2c(cc1OC)CNCC2.Cc1cc(C)cc(I)c1>>COc1cc2c(cc1OC)CN(c1cc(C)cc(C)c1)CC2,COc1cc2c(cc1OC)CNCC2.Cc1cc(C)cc(I)c1>>COc1cc2c(cc1OC)CN(c1cc(C)cc(C)c1)CC2,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-NR2
200,NCC(=O)O.COc1ccc(Br)c(C(=O)O)c1>>COc1ccc(NCC(=O)O)c(C(=O)O)c1,NCC(=O)O.COc1ccc(Br)c(C(=O)O)c1>>COc1ccc(NCC(=O)O)c(C(=O)O)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-NHR
201,Clc1ncccn1.c1cc2c(cc1CN1CCNCC1)OCO2>>c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,Clc1ncccn1.c1cc2c(cc1CN1CCNCC1)OCO2>>c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-NR2
202,Fc1ccc(Br)cc1.Brc1ccc2[nH]ncc2c1>>Fc1ccc(-n2ncc3cc(Br)ccc32)cc1,Fc1ccc(Br)cc1.Brc1ccc2[nH]ncc2c1>>Fc1ccc(-n2ncc3cc(Br)ccc32)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-AromN
203,NNc1ccccc1.COC(=O)C#CC(=O)OC.O=Cc1ccccc1Cl>>COC(=O)c1nn(-c2ccccc2)c(O)c1C(c1ccccc1Cl)c1c(C(=O)OC)nn(-c2ccccc2)c1O,NNc1ccccc1.COC(=O)C#CC(=O)OC.O=Cc1ccccc1Cl>>COC(=O)c1nn(-c2ccccc2)c(O)c1C(c1ccccc1Cl)c1c(C(=O)OC)nn(-c2ccccc2)c1O,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-Alkyl|Ar-AromN|Ar-COOR|HeteroAr-OH|Pyrazole
204,Nc1ccc(F)c(Cl)c1.COc1cc2ncnc(Cl)c2cc1OC(C)=O>>COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(C)=O,Nc1ccc(F)c(Cl)c1.COc1cc2ncnc(Cl)c2cc1OC(C)=O>>COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(C)=O,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,HeteroAr-NHR
205,NCCCO.Clc1nc(Cl)c2c(n1)COC2>>OCCCNc1nc(Cl)nc2c1COC2,NCCCO.Clc1nc(Cl)c2c(n1)COC2>>OCCCNc1nc(Cl)nc2c1COC2,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,HeteroAr-NHR
206,COC(=O)c1ccccc1I.Nc1ccc2c(c1)[C@@H]1c3ccccc3[C@H]2c2cc(N)ccc21>>COC(=O)c1ccccc1Nc1ccc2c(c1)[C@H]1c3ccccc3[C@H]2c2cc(Nc3ccccc3C(=O)OC)ccc21,COC(=O)c1ccccc1I.Nc1ccc2c(c1)[C@@H]1c3ccccc3[C@H]2c2cc(N)ccc21>>COC(=O)c1ccccc1Nc1ccc2c(c1)[C@H]1c3ccccc3[C@H]2c2cc(Nc3ccccc3C(=O)OC)ccc21,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-NHR
207,NCc1ccccc1.Clc1ccccn1>>c1ccc(CNc2ccccn2)cc1,NCc1ccccc1.Clc1ccccn1>>c1ccc(CNc2ccccn2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,HeteroAr-NHR
208,CN1CCN(CCCN)CC1.CCOC(=O)c1cnc(Cl)cc1Cl>>CCOC(=O)c1cnc(Cl)cc1NCCCN1CCN(C)CC1,CN1CCN(CCCN)CC1.CCOC(=O)c1cnc(Cl)cc1Cl>>CCOC(=O)c1cnc(Cl)cc1NCCCN1CCN(C)CC1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,HeteroAr-NHR
209,Cl.N=C(N)N.Cc1nc2cc(Cl)c(Cl)cc2nc1Cl>>Cc1nc2cc(Cl)c(Cl)cc2nc1NC(=N)N,N=C(N)N.Cc1nc2cc(Cl)c(Cl)cc2nc1Cl>>Cc1nc2cc(Cl)c(Cl)cc2nc1NC(=N)N,1,0,1,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,HeteroAr-NHR
210,N#Cc1ccc(-c2ccc(O)cc2)cc1.COc1ccc2nc(Cl)c(N3CCN(C(=O)OC(C)(C)C)CC3)nc2c1.Clc1ccccc1>>COc1ccc2nc(Oc3ccc(-c4ccc(C#N)cc4)cc3)c(N3CCN(c4ccccc4)CC3)nc2c1,N#Cc1ccc(-c2ccc(O)cc2)cc1.COc1ccc2nc(Cl)c(N3CCN(C(=O)OC(C)(C)C)CC3)nc2c1.Clc1ccccc1>>COc1ccc2nc(Oc3ccc(-c4ccc(C#N)cc4)cc3)c(N3CCN(c4ccccc4)CC3)nc2c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-NR2|HeteroAr-OR
211,COC(=O)[C@H](Cc1cnc[nH]1)NC(=O)OC(C)(C)C.CCCCc1ccc(I)cc1>>CCCCc1ccc(-n2cnc(C[C@H](NC(=O)OC(C)(C)C)C(=O)OC)c2)cc1,COC(=O)[C@H](Cc1cnc[nH]1)NC(=O)OC(C)(C)C.CCCCc1ccc(I)cc1>>CCCCc1ccc(-n2cnc(C[C@H](NC(=O)OC(C)(C)C)C(=O)OC)c2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-AromN
212,CC1(C)NC(=O)NC1=O.Cc1ccc([I+]c2ccc(C)cc2)cc1.O=S(=O)([O-])C(F)(F)F>>Cc1ccc(N2C(=O)NC(C)(C)C2=O)cc1,CC1(C)NC(=O)NC1=O.Cc1ccc([I+]c2ccc(C)cc2)cc1.O=S(=O)([O-])C(F)(F)F>>Cc1ccc(N2C(=O)NC(C)(C)C2=O)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-NRCOR
213,CC(C)(C)OC(=O)N1CCC2(CCNC2=O)CC1.CCOC(=O)c1cnc(Cl)nc1Cl>>CCOC(=O)c1cnc(Cl)nc1N1CCC2(CCNC2=O)CC1,CC(C)(C)OC(=O)N1CCC2(CCNC2=O)CC1.CCOC(=O)c1cnc(Cl)nc1Cl>>CCOC(=O)c1cnc(Cl)nc1N1CCC2(CCNC2=O)CC1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-NR2
214,COC(=O)c1cccc2cccc(Br)c12>>COC(=O)c1cccc2cccc(N=[N+]=[N-])c12,COC(=O)c1cccc2cccc(Br)c12>>COC(=O)c1cccc2cccc(N=[N+]=[N-])c12,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-N3
215,NC12CC3CC(CC(C3)C1)C2.Clc1nsc2ccccc12>>c1ccc2c(NC34CC5CC(CC(C5)C3)C4)nsc2c1,NC12CC3CC(CC(C3)C1)C2.Clc1nsc2ccccc12>>c1ccc2c(NC34CC5CC(CC(C5)C3)C4)nsc2c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,HeteroAr-NHR
216,Nc1cccc(C(F)(F)F)c1.Clc1nc2nonc2nc1Cl>>O=c1nc2[nH]onc-2nc1Nc1cccc(C(F)(F)F)c1,Nc1cccc(C(F)(F)F)c1.Clc1nc2nonc2nc1Cl>>O=c1nc2[nH]onc-2nc1Nc1cccc(C(F)(F)F)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-Ar|AromN-H|HeteroAr-NHR
217,Nc1ccccn1.C[n+]1c2ccccc2c(Cl)c2ccccc21.[Cl-]>>C[n+]1c2ccccc2c(Nc2ccccn2)c2ccccc21.[Cl-],Nc1ccccn1.C[n+]1c2ccccc2c(Cl)c2ccccc21>>C[n+]1c2ccccc2c(Nc2ccccn2)c2ccccc21,1,0,2,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,HeteroAr-NHR
218,C1CCNCC1.Cc1cccc(Br)c1>>Cc1cccc(N2CCCCC2)c1,C1CCNCC1.Cc1cccc(Br)c1>>Cc1cccc(N2CCCCC2)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-NR2
219,Clc1nc(Cl)nc(Cl)n1.CC(C)CNCc1cc(OC2CCCCO2)ccc1[N+](=O)[O-]>>CC(C)CN(Cc1cc(OC2CCCCO2)ccc1[N+](=O)[O-])c1nc(Cl)nc(Cl)n1,Clc1nc(Cl)nc(Cl)n1.CC(C)CNCc1cc(OC2CCCCO2)ccc1[N+](=O)[O-]>>CC(C)CN(Cc1cc(OC2CCCCO2)ccc1[N+](=O)[O-])c1nc(Cl)nc(Cl)n1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-NR2
220,NCc1ccccc1.O=[N+]([O-])c1ccccc1F>>Nc1ccccc1NCc1ccccc1,NCc1ccccc1.O=[N+]([O-])c1ccccc1F>>Nc1ccccc1NCc1ccccc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-NH2|Ar-NHR
221,Clc1ccc(NC2COC2)cc1.C=CC1(c2ccc(Cl)cc2)COC(=O)O1>>OCC1COC/C(c2ccc(Cl)cc2)=C\CN1c1ccc(Cl)cc1,Clc1ccc(NC2COC2)cc1.C=CC1(c2ccc(Cl)cc2)COC(=O)O1>>OCC1COC/C(c2ccc(Cl)cc2)=C\CN1c1ccc(Cl)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-Alkenyl|Ar-NR2|RCH2-Alkenyl|RCH2-OH
222,Nc1cc(F)cc(F)c1.O=c1nc(Cl)[nH]c2c(Cl)c(Cl)ccc12>>O=c1nc(Nc2cc(F)cc(F)c2)[nH]c2c(Cl)c(Cl)ccc12,Nc1cc(F)cc(F)c1.O=c1nc(Cl)[nH]c2c(Cl)c(Cl)ccc12>>O=c1nc(Nc2cc(F)cc(F)c2)[nH]c2c(Cl)c(Cl)ccc12,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,HeteroAr-NHR
223,CN1CCNCC1.Fc1ccc(C=NNc2nnc(Cl)c3ccccc23)cc1>>CN1CCN(c2nn3c(-c4ccc(F)cc4)nnc3c3ccccc23)CC1,CN1CCNCC1.Fc1ccc(C=NNc2nnc(Cl)c3ccccc23)cc1>>CN1CCN(c2nn3c(-c4ccc(F)cc4)nnc3c3ccccc23)CC1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-Ar|Ar-NR2
224,Clc1ncnc2onc(-c3ccccc3)c12.Nc1ccc(Oc2ccccc2Cl)cc1>>Clc1ccccc1Oc1ccc(Nc2ncnc3onc(-c4ccccc4)c23)cc1,Clc1ncnc2onc(-c3ccccc3)c12.Nc1ccc(Oc2ccccc2Cl)cc1>>Clc1ccccc1Oc1ccc(Nc2ncnc3onc(-c4ccccc4)c23)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,HeteroAr-NHR
225,CN1CCNCC1.CC(C)Oc1ccc2nn(COCC[Si](C)(C)C)c(-c3ccnc(Cl)c3)c2c1>>CC(C)Oc1ccc2nn(COCC[Si](C)(C)C)c(-c3ccnc(N4CCN(C)CC4)c3)c2c1,CN1CCNCC1.CC(C)Oc1ccc2nn(COCC[Si](C)(C)C)c(-c3ccnc(Cl)c3)c2c1>>CC(C)Oc1ccc2nn(COCC[Si](C)(C)C)c(-c3ccnc(N4CCN(C)CC4)c3)c2c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-NR2
226,NC1CCC1.Fc1cc(F)c(-c2c(Cl)nc3ncnn3c2Cl)c(F)c1>>Fc1cc(F)c(-c2c(Cl)nc3ncnn3c2NC2CCC2)c(F)c1,NC1CCC1.Fc1cc(F)c(-c2c(Cl)nc3ncnn3c2Cl)c(F)c1>>Fc1cc(F)c(-c2c(Cl)nc3ncnn3c2NC2CCC2)c(F)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,HeteroAr-NHR
227,NCc1ccccc1.Cc1ccc(I)cc1>>Cc1ccc(NCc2ccccc2)cc1,NCc1ccccc1.Cc1ccc(I)cc1>>Cc1ccc(NCc2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-NHR
228,CC(C)(C)OC(=O)N[C@H]1CC[C@H](N)CC1.N#Cc1ncc(Br)cc1F>>CC(C)(C)OC(=O)N[C@H]1CC[C@H](Nc2cc(Br)cnc2C#N)CC1,CC(C)(C)OC(=O)N[C@H]1CC[C@H](N)CC1.N#Cc1ncc(Br)cc1F>>CC(C)(C)OC(=O)N[C@H]1CC[C@H](Nc2cc(Br)cnc2C#N)CC1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,HeteroAr-NHR
229,COC(=O)c1ccccc1Br.Nc1cccc(OC(F)F)c1>>COC(=O)c1ccccc1Nc1cccc(OC(F)F)c1,COC(=O)c1ccccc1Br.Nc1cccc(OC(F)F)c1>>COC(=O)c1ccccc1Nc1cccc(OC(F)F)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-NHR
230,Nc1ccc(F)cc1.COc1cc(Br)c(CC2OCCO2)cc1OC>>COc1cc(CC2OCCO2)c(Nc2ccc(F)cc2)cc1OC,Nc1ccc(F)cc1.COc1cc(Br)c(CC2OCCO2)cc1OC>>COc1cc(CC2OCCO2)c(Nc2ccc(F)cc2)cc1OC,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-NHR
231,Clc1ccc(Cl)nn1.NCCO>>OCCNc1ccc(Cl)nn1,Clc1ccc(Cl)nn1.NCCO>>OCCNc1ccc(Cl)nn1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,HeteroAr-NHR
232,C1CCNCC1.COc1cc(C=Cc2nc3ccc(Cl)cc3c(=O)n2-c2cccc(C(C)(C)C)c2)cc(OC)c1>>COc1cc(/C=C/c2nc3ccc(N4CCCCC4)cc3c(=O)n2-c2cccc(C(C)(C)C)c2)cc(OC)c1,C1CCNCC1.COc1cc(C=Cc2nc3ccc(Cl)cc3c(=O)n2-c2cccc(C(C)(C)C)c2)cc(OC)c1>>COc1cc(/C=C/c2nc3ccc(N4CCCCC4)cc3c(=O)n2-c2cccc(C(C)(C)C)c2)cc(OC)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-NR2
233,COC(=O)c1cc[nH]c1.BrC1COC1>>COC(=O)c1ccn(C2COC2)c1,COC(=O)c1cc[nH]c1.BrC1COC1>>COC(=O)c1ccn(C2COC2)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Alkyl-AromN
234,COc1ccc(N)cc1O.COc1nc(Cl)nc(Cl)n1>>COc1nc(Cl)nc(Nc2ccc(OC)c(Oc3nc(Cl)nc(OC)n3)c2)n1,COc1ccc(N)cc1O.COc1nc(Cl)nc(Cl)n1>>COc1nc(Cl)nc(Nc2ccc(OC)c(Oc3nc(Cl)nc(OC)n3)c2)n1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,HeteroAr-NHR|HeteroAr-OR
235,CN(C)C=O.Cc1cccc(Cl)c1>>Cc1cccc(N(C)C)c1,CN(C)C=O.Cc1cccc(Cl)c1>>Cc1cccc(N(C)C)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-NR2
236,c1ccc2c(c1)[nH]c1ccccc12.Brc1ncccn1>>c1cnc(-n2c3ccccc3c3ccccc32)nc1,c1ccc2c(c1)[nH]c1ccccc12.Brc1ncccn1>>c1cnc(-n2c3ccccc3c3ccccc32)nc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-AromN
237,Cc1ccc(O)cc1.NCC1CCCCCC1>>Cc1ccc(NCC2CCCCCC2)cc1,Cc1ccc(O)cc1.NCC1CCCCCC1>>Cc1ccc(NCC2CCCCCC2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-NHR
238,CC1(C)CC(=O)C=C(Nc2ccc([N+](=O)[O-])cc2C#Cc2ccccc2Br)C1>>CC1(C)CC(=O)C=C(n2c(-c3ccccc3Br)cc3cc([N+](=O)[O-])ccc32)C1,CC1(C)CC(=O)C=C(Nc2ccc([N+](=O)[O-])cc2C#Cc2ccccc2Br)C1>>CC1(C)CC(=O)C=C(n2c(-c3ccccc3Br)cc3cc([N+](=O)[O-])ccc32)C1,0,0,0,eligible_taxonomy_benchmark,0,1,formed_motif_conflict_ar_ar,out_of_scope,Ar-Ar|HeteroAr-H
239,CC(=O)Nc1ccc(Br)cc1.Sc1ccccc1Br>>CC(=O)N1c2ccccc2Sc2cc(Br)ccc21,CC(=O)Nc1ccc(Br)cc1.Sc1ccccc1Br>>CC(=O)N1c2ccccc2Sc2cc(Br)ccc21,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-NRCOR|Ar-SR
240,COC(=O)c1cc(OC)c(Cl)c([N+](=O)[O-])c1.CC(C)(C)OC(=O)NCCCCN>>COc1cc(C(N)=O)cc([N+](=O)[O-])c1NCCCCNC(=O)OC(C)(C)C,COC(=O)c1cc(OC)c(Cl)c([N+](=O)[O-])c1.CC(C)(C)OC(=O)NCCCCN>>COc1cc(C(N)=O)cc([N+](=O)[O-])c1NCCCCNC(=O)OC(C)(C)C,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-CONH2|Ar-NHR
241,COC(=O)/C(=C(/C)Nn1ccc2ccccc21)c1ccccc1Br>>COC(=O)c1c(C)n(-n2ccc3ccccc32)c2ccccc12,COC(=O)/C(=C(/C)Nn1ccc2ccccc21)c1ccccc1Br>>COC(=O)c1c(C)n(-n2ccc3ccccc32)c2ccccc12,0,0,0,eligible_taxonomy_benchmark,0,0,expected_bond_class_present,kept,Ar-Alkyl|Ar-COOR|HeteroAr-H
242,NC1CCCCC1.Cn1nnc(-c2cccc(F)c2[N+](=O)[O-])n1>>Cn1nnc(-c2cccc(NC3CCCCC3)c2N)n1,NC1CCCCC1.Cn1nnc(-c2cccc(F)c2[N+](=O)[O-])n1>>Cn1nnc(-c2cccc(NC3CCCCC3)c2N)n1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-NH2|Ar-NHR
243,CNC.Cc1nc2ncnn2c(Cl)c1Cc1ccccc1Cl>>Cc1nc2ncnn2c(N(C)C)c1Cc1ccccc1Cl,CNC.Cc1nc2ncnn2c(Cl)c1Cc1ccccc1Cl>>Cc1nc2ncnn2c(N(C)C)c1Cc1ccccc1Cl,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-NR2
244,C1COCCN1.Cc1ccc(S2(=O)=NC(c3ccccc3)=CC(c3ccc(Br)cc3)=N2)cc1>>Cc1ccc(S2(=O)=NC(c3ccccc3)=CC(c3ccc(N4CCOCC4)cc3)=N2)cc1,C1COCCN1.Cc1ccc(S2(=O)=NC(c3ccccc3)=CC(c3ccc(Br)cc3)=N2)cc1>>Cc1ccc(S2(=O)=NC(c3ccccc3)=CC(c3ccc(N4CCOCC4)cc3)=N2)cc1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-NR2
245,Cc1ccc(N)c(C(=O)O)c1.O=C(c1ccc(F)cc1)c1nc(Cl)c2ccccc2n1>>Cc1ccc(Nc2nc(C(=O)c3ccc(F)cc3)nc3ccccc23)c(C(=O)O)c1,Cc1ccc(N)c(C(=O)O)c1.O=C(c1ccc(F)cc1)c1nc(Cl)c2ccccc2n1>>Cc1ccc(Nc2nc(C(=O)c3ccc(F)cc3)nc3ccccc23)c(C(=O)O)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,HeteroAr-NHR
246,C[C@@H]1CNCCO1.Cc1nc(Cl)sc1S(=O)(=O)F>>Cc1nc(N2CCO[C@H](C)C2)sc1S(=O)(=O)F,C[C@@H]1CNCCO1.Cc1nc(Cl)sc1S(=O)(=O)F>>Cc1nc(N2CCO[C@H](C)C2)sc1S(=O)(=O)F,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-NR2
247,Ic1ccccc1.COC(=O)c1cc[nH]c1>>COC(=O)c1ccn(-c2ccccc2)c1,Ic1ccccc1.COC(=O)c1cc[nH]c1>>COC(=O)c1ccn(-c2ccccc2)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-AromN
248,CCOC(=O)c1ccc2[nH]ccc2c1.Clc1ncccn1>>CCOC(=O)c1ccc2c(ccn2-c2ncccn2)c1,CCOC(=O)c1ccc2[nH]ccc2c1.Clc1ncccn1>>CCOC(=O)c1ccc2c(ccn2-c2ncccn2)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-AromN
249,CN(C)CCN.Cc1cc(Cl)c2cc(Cl)ccc2n1>>Cc1cc(NCCN(C)C)c2cc(Cl)ccc2n1,CN(C)CCN.Cc1cc(Cl)c2cc(Cl)ccc2n1>>Cc1cc(NCCN(C)C)c2cc(Cl)ccc2n1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,HeteroAr-NHR
250,Cc1cccc([N+](=O)[O-])c1N.CC(=O)c1ccc(Cl)c(C)c1>>CC(=O)c1ccc(Nc2c(C)cccc2[N+](=O)[O-])c(C)c1,Cc1cccc([N+](=O)[O-])c1N.CC(=O)c1ccc(Cl)c(C)c1>>CC(=O)c1ccc(Nc2c(C)cccc2[N+](=O)[O-])c(C)c1,0,0,0,eligible_taxonomy_benchmark,0,0,expected_n_formed_motif_present,kept,Ar-NHR
