"source_file","reaction_id","reaction_type","reaction_smiles"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-084-CAS-456134","Addition of Halogens to Double or Triple Bonds","Nc1ccccc1N1C(=O)[C@H]2CC=CC[C@H]2C1=O>>Nc1c(Br)cc(Br)cc1N1C(=O)[C@H]2C[C@H](Br)[C@@H](Br)C[C@H]2C1=O"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-084-CAS-7753004","Addition of Halogens to Double or Triple Bonds","C=CCc1ccc(OC)c(OC)c1>>COc1cc(Br)c(CC(Br)CBr)cc1OC"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-119-CAS-10761018","Addition of Halogens to Double or Triple Bonds","CC1=CC(=O)C=C/C1=N\S(=O)(=O)c1ccc(C)cc1>>CC1=C(Br)C(=O)C(Br)(Br)C(Br)C1=NS(=O)(=O)c1ccc(C)cc1"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-119-CAS-11028887","Addition of Halogens to Double or Triple Bonds","CC1=CC(=NS(=O)(=O)c2ccccc2)C=CC1=O>>CC1=CC(=NS(=O)(=O)c2ccccc2)C(Br)=C(Br)C1=O"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-119-CAS-11187394","Addition of Halogens to Double or Triple Bonds","O=C1C=CC(=C(c2ccccc2)c2ccccc2)c2ccccc21>>O=C1c2ccccc2C(=C(c2ccccc2)c2ccccc2)C(Br)C1(Br)Br"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-119-CAS-11360657","Addition of Halogens to Double or Triple Bonds","CC1=CC(=NC(=O)c2ccc([N+](=O)[O-])cc2)C(C(C)C)=CC1=O>>CC(C)C1=C(Cl)C(=O)C(C)(Cl)C(Cl)C1=NC(=O)c1ccc([N+](=O)[O-])cc1"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-119-CAS-12995096","Addition of Halogens to Double or Triple Bonds","CC1=CC(=O)C=C(C)C1=NC(=O)c1ccc(C)cc1>>Cc1ccc(C(=O)N=C2C(CCl)=C(Cl)C(=O)C(Cl)(Cl)C2(C)Cl)cc1"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-119-CAS-13157704","Addition of Halogens to Double or Triple Bonds","CC1=CC(=NS(=O)(=O)c2ccccc2)C=CC1=O>>CC1=CC(=NS(=O)(=O)c2ccccc2)C(Br)=C(Br)C1=O"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-119-CAS-14638261","Addition of Halogens to Double or Triple Bonds","CC1=CC(=O)C=C(C)C1=NC(=O)c1ccc(C)cc1>>CC1=C(Br)C(=O)C(Br)(Br)C(C)(Br)C1=NC(=O)c1ccc(C)cc1"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-119-CAS-1912519","Addition of Halogens to Double or Triple Bonds","CC1=CC(=NS(=O)(=O)c2cccc([N+](=O)[O-])c2)C=CC1=O>>CC1=CC(=NS(=O)(=O)c2cccc([N+](=O)[O-])c2)C(Br)=C(Br)C1=O"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-119-CAS-19933530","Addition of Halogens to Double or Triple Bonds","Cc1cc2c(cc1C)C(=O)C=CC2=O>>Cc1cc2c(cc1C)C(=O)C(Br)=C(Br)C2=O"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-119-CAS-2586528","Addition of Halogens to Double or Triple Bonds","CC1=CC(=NC(=O)c2ccccc2)C(C(C)C)=CC1=O>>CC(C)C1=C(Cl)C(=O)C(C)(Cl)C(Cl)C1=NC(=O)c1ccccc1"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-119-CAS-2743072","Addition of Halogens to Double or Triple Bonds","CC1=CC(=NC(=O)c2ccccc2)C(C)=CC1=O>>CC1=C(Br)C(=O)C(C)(Br)C(Br)C1=NC(=O)c1ccccc1"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-119-CAS-276414","Addition of Halogens to Double or Triple Bonds","CC(=O)C=Cc1ccccc1>>O=C(CBr)C(Br)(Br)C(Br)c1ccccc1"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-119-CAS-3098154","Addition of Halogens to Double or Triple Bonds","CC1(C(Br)Br)C=CC=CC1=O>>C[C@@]1(C(Br)Br)C(=O)[C@@H](Br)[C@H](Br)[C@H](Br)[C@H]1Br.C[C@]1(C(Br)Br)C(=O)C(Br)=C[C@@H](Br)[C@@H]1Br"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-119-CAS-3255150","Addition of Halogens to Double or Triple Bonds","Cc1ccc(C(=O)ON=C2C=CC(=O)C=C2)cc1>>Cc1ccc(C(=O)ON=C2C=C(Cl)C(=O)C(Cl)C2Cl)cc1"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-119-CAS-4049383","Addition of Halogens to Double or Triple Bonds","CC1=CC(=NS(=O)(=O)c2ccccc2)C=CC1=O>>CC1(Br)C(=O)C(Br)=C(Br)C(=NS(=O)(=O)c2ccccc2)C1Br"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-119-CAS-4688485","Addition of Halogens to Double or Triple Bonds","CC1=CC(=O)C=C/C1=N\S(=O)(=O)c1ccccc1>>CC1=C(Cl)C(=O)C(Cl)(Cl)C(Cl)C1=NS(=O)(=O)c1ccccc1"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-119-CAS-5790975","Addition of Halogens to Double or Triple Bonds","COC1=CC(=O)C=CC12CC(c1ccccc1)=NO2>>COC1=CC(=O)C(Br)=C(Br)C12CC(c1ccccc1)=NO2"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-119-CAS-6164346","Addition of Halogens to Double or Triple Bonds","CC1=CC(=NS(=O)(=O)c2ccc(C)cc2)C=CC1=O>>Cc1ccc(S(=O)(=O)N=C2C(Br)=C(Br)C(=O)C(C)(Br)C2Br)cc1"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-119-CAS-6605314","Addition of Halogens to Double or Triple Bonds","CC1=CC(=O)C=C(C)C1=NC(=O)c1ccccc1>>CC1(Cl)C(=NC(=O)c2ccccc2)C(CCl)=C(Cl)C(=O)C1(Cl)Cl"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-119-CAS-6805341","Addition of Halogens to Double or Triple Bonds","CC1=CC(=O)C=C/C1=N\S(=O)(=O)c1ccc(C)cc1>>CC1=C(Cl)C(=O)C(Cl)(Cl)C(Cl)C1=NS(=O)(=O)c1ccc(C)cc1"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-119-CAS-7196023","Addition of Halogens to Double or Triple Bonds","O=C1C=CC(=N/C(=N/S(=O)(=O)c2ccccc2)c2ccccc2)C=C1>>O=C1C(Br)=C(Br)C(=NC(=NS(=O)(=O)c2ccccc2)c2ccccc2)C(Br)=C1Br"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-119-CAS-8299181","Addition of Halogens to Double or Triple Bonds","CC1=CC(=NS(=O)(=O)c2cccc([N+](=O)[O-])c2)C=CC1=O>>CC1(Br)C(=O)C(Br)=C(Br)C(=NS(=O)(=O)c2cccc([N+](=O)[O-])c2)C1Br"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-119-CAS-8623519","Addition of Halogens to Double or Triple Bonds","CC1=CC(=O)C=C/C1=N\S(=O)(=O)c1ccccc1>>CC1=C(Br)C(=O)C(Br)(Br)C(Br)C1=NS(=O)(=O)c1ccccc1"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-119-CAS-9773838","Addition of Halogens to Double or Triple Bonds","CC1(C(Cl)Cl)C=CC(=O)C=C1>>CC1(C(Cl)Cl)C=C(Br)C(=O)C(Br)=C1.CC1(C(Cl)Cl)C=C(Br)C(=O)C(Br)=C1Br"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-155-CAS-3827306","Addition of Halogens to Double or Triple Bonds","C=CC(C)(C)O>>C=CC(C)=O.CC(C)(O)C(Br)CBr"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-203-CAS-10303645","Addition of Halogens to Double or Triple Bonds","FC(F)(F)C1=CC=C(C2=C3C=CC4=N3[B+3]3([F-])[N-]5C2=CC=C5C(C2=CC=C(C(F)(F)F)C=C2)=C2C=CC(=C4C4=CC=C(C(F)(F)F)C=C4)[N-]23)C=C1>>FC(F)(F)C1=CC=C(C2=C3C(Br)=C(Br)C4=N3[B+3]3([F-])[N-]5C2=C(Br)C(Br)=C5C(C2=CC=C(C(F)(F)F)C=C2)=C2C(Br)=C(Br)C(=C4C4=CC=C(C(F)(F)F)C=C4)[N-]23)C=C1"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-203-CAS-11278021","Addition of Halogens to Double or Triple Bonds","C1=Cc2cc3ccccc3cc2C1>>Br[C@H]1[C@H](Br)c2cc3ccccc3cc2[C@@H]1Br"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-203-CAS-1425371","Addition of Halogens to Double or Triple Bonds","C[O-][B+3]12N3=C4C=CC3=C(C3=CC(C(C)(C)C)=CC(C(C)(C)C)=C3)C3=CC=C(C(C5=CC(C(C)(C)C)=CC(C(C)(C)C)=C5)=C5C=CC(=C4C4=CC(C(C)(C)C)=CC(C(C)(C)C)=C4)[N-]51)[N-]32>>C[O-][B+3]12N3=C4C(Br)=C(Br)C3=C(C3=CC(C(C)(C)C)=CC(C(C)(C)C)=C3)C3=C(Br)C(Br)=C(C(C5=CC(C(C)(C)C)=CC(C(C)(C)C)=C5)=C5C(Br)=C(Br)C(=C4C4=CC(C(C)(C)C)=CC(C(C)(C)C)=C4)[N-]51)[N-]32"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-203-CAS-14563493","Addition of Halogens to Double or Triple Bonds","CC(C)(C)C1=CC=C(C2=C3C=CC4=N3[B+3]3([F-])[N-]5C2=CC=C5C(C2=CC=C(C(C)(C)C)C=C2)=C2C=CC(=C4C4=CC=C(C(C)(C)C)C=C4)[N-]23)C=C1>>CC(C)(C)C1=CC=C(C2=C3C(Br)=C(Br)C4=N3[B+3]3([F-])[N-]5C2=C(Br)C(Br)=C5C(C2=CC=C(C(C)(C)C)C=C2)=C2C(Br)=C(Br)C(=C4C4=CC=C(C(C)(C)C)C=C4)[N-]23)C=C1"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-203-CAS-14752433","Addition of Halogens to Double or Triple Bonds","C[O-][B+3]12N3=C4C=CC3=C(C3=CC=CC=C3)C3=CC=C(C(C5=CC=CC=C5)=C5C=CC(=C4C4=CC=CC=C4)[N-]51)[N-]32>>C[O-][B+3]12N3=C4C(Br)=C(Br)C3=C(C3=CC=CC=C3)C3=C(Br)C(Br)=C(C(C5=CC=CC=C5)=C5C(Br)=C(Br)C(=C4C4=CC=CC=C4)[N-]51)[N-]32"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-203-CAS-16099927","Addition of Halogens to Double or Triple Bonds","CCC1=C(C)[N-]2C(=C1C)C=C1C=CC=N1[B+3]2([F-])[F-]>>CCC1=C(C)[N-]2C(=C1C)C=C1C(Br)=C(Br)C(Br)=N1[B+3]2([F-])[F-]"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-203-CAS-16099945","Addition of Halogens to Double or Triple Bonds","CC1=CC(C)=C(C2=C3C=CC=N3[B+3]([F-])([F-])[N-]3C=CC=C23)C(C)=C1>>CC1=CC(C)=C(C2=C3C=C(Br)C(Br)=N3[B+3]([F-])([F-])[N-]3C2=CC(Br)=C3Br)C(C)=C1"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-203-CAS-17865986","Addition of Halogens to Double or Triple Bonds","C1=Cc2c(-c3ccccc3)c3ccc4c(-c5ccccc5)c5[n]6->[Ni+2]7(<-[n]2c1c(-c1ccccc1)c1ccc(c(-c2ccccc2)c6C=C5)[n-]->71)<-[n-]34>>Brc1c(Br)c2c(-c3ccccc3)c3[n]4->[Ni+2]56<-[n]7c(c(-c8ccccc8)c1[n-]->52)C=Cc7c(-c1ccccc1)c1c(Br)c(Br)c(c(-c2ccccc2)c4C=C3)[n-]->61"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-203-CAS-17865988","Addition of Halogens to Double or Triple Bonds","C1=Cc2c(-c3ccccc3)c3ccc4c(-c5ccccc5)c5[n]6->[Ni+2]7(<-[n]2c1c(-c1ccccc1)c1ccc(c(-c2ccccc2)c6C=C5)[n-]->71)<-[n-]34>>BrC1=C(Br)c2c(-c3ccccc3)c3c(Br)c(Br)c4c(-c5ccccc5)c5[n]6->[Ni+2]7(<-[n]2c1c(-c1ccccc1)c1c(Br)c(Br)c(c(-c2ccccc2)c6C(Br)=C5Br)[n-]->71)<-[n-]34"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-203-CAS-1786944","Addition of Halogens to Double or Triple Bonds","[F-][B+3]12N3=C4C=CC3=C(C3=CC=CC=C3)C3=CC=C(C(C5=CC=CC=C5)=C5C=CC(=C4C4=CC=CC=C4)[N-]51)[N-]32>>[F-][B+3]12N3=C4C(Br)=C(Br)C3=C(C3=CC=CC=C3)C3=C(Br)C(Br)=C(C(C5=CC=CC=C5)=C5C(Br)=C(Br)C(=C4C4=CC=CC=C4)[N-]51)[N-]32"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-203-CAS-18429920","Addition of Halogens to Double or Triple Bonds","[F-][B+3]1([F-])N2=CC3=CC=C[N-]3[B+3]([F-])([F-])N2=CC2=CC=C[N-]21>>[F-][B+3]1([F-])N2=CC3=CC(Br)=C(Br)[N-]3[B+3]([F-])([F-])N2=CC2=CC(Br)=C(Br)[N-]21"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-203-CAS-18429921","Addition of Halogens to Double or Triple Bonds","[F-][B+3]1([F-])N2=CC3=CC=C[N-]3[B+3]([F-])([F-])N2=CC2=CC=C[N-]21>>[F-][B+3]1([F-])N2=CC3=C(Br)C(Br)=C(Br)[N-]3[B+3]([F-])([F-])N2=CC2=CC(Br)=C(Br)[N-]21"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-203-CAS-18429922","Addition of Halogens to Double or Triple Bonds","[F-][B+3]1([F-])N2=CC3=CC=C[N-]3[B+3]([F-])([F-])N2=CC2=CC=C[N-]21>>[F-][B+3]1([F-])N2=CC3=C(Br)C(Br)=C(Br)[N-]3[B+3]([F-])([F-])N2=CC2=C(Br)C(Br)=C(Br)[N-]21"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-203-CAS-18510739","Addition of Halogens to Double or Triple Bonds","C1=Cc2c(-c3ccccc3)c3ccc4c(-c5ccccc5)c5[n]6->[Ag+2]7(<-[n]2c1c(-c1ccccc1)c1ccc(c(-c2ccccc2)c6C=C5)[n-]->71)<-[n-]34>>BrC1=C(Br)c2c(-c3ccccc3)c3c(Br)c(Br)c4c(-c5ccccc5)c5[n]6->[Ag+2]7(<-[n]2c1c(-c1ccccc1)c1c(Br)c(Br)c(c(-c2ccccc2)c6C(Br)=C5Br)[n-]->71)<-[n-]34"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-203-CAS-1867707","Addition of Halogens to Double or Triple Bonds","Fc1c(F)c(F)c(-c2c3[n]4->[Ga+3]56(<-[n]7ccccc7)<-[n-]7c2ccc7c(-c2c(F)c(F)c(F)c(F)c2F)c2ccc(c7ccc(c(-c8c(F)c(F)c(F)c(F)c8F)c4C=C3)[n-]->57)[n-]->62)c(F)c1F>>Fc1c(F)c(F)c(-c2c3[n]4->[Ga+3]56(<-[n]7ccccc7)<-[n-]7c2c(Br)c(Br)c7c(-c2c(F)c(F)c(F)c(F)c2F)c2c(Br)c(Br)c(c7c(Br)c(Br)c(c(-c8c(F)c(F)c(F)c(F)c8F)c4C(Br)=C3Br)[n-]->57)[n-]->62)c(F)c1F"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-203-CAS-19408258","Addition of Halogens to Double or Triple Bonds","CC(C)(C)c1cc(-c2c3[n]4->[Cu+2]56<-[n]7c(c(-c8cc(C(C)(C)C)c(O)c(C(C)(C)C)c8)c8ccc2[n-]->58)C=Cc7c(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)c2ccc(c(-c5cc(C(C)(C)C)c(O)c(C(C)(C)C)c5)c4C=C3)[n-]->62)cc(C(C)(C)C)c1O>>CC(C)(C)c1cc(-c2c3nc(c(-c4cc(C(C)(C)C)c(O)c(C(C)(C)C)c4)c4[nH]c(c(Br)c4Br)c(-c4cc(C(C)(C)C)c(O)c(C(C)(C)C)c4)c4nc(c(-c5cc(C(C)(C)C)c(O)c(C(C)(C)C)c5)c5[nH]c2c(Br)c5Br)C(Br)=C4Br)C(Br)=C3Br)cc(C(C)(C)C)c1O"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-203-CAS-21013947","Addition of Halogens to Double or Triple Bonds","O=[N+]([O-])c1ccc(-c2c3[n]4->[Co+2]56<-[n]7c(c(-c8ccccc8)c8ccc2[n-]->58)C=Cc7c(-c2ccc([N+](=O)[O-])cc2)c2ccc(c(-c5ccc([N+](=O)[O-])cc5)c4C=C3)[n-]->62)cc1>>O=[N+]([O-])c1ccc(-c2c3[n]4->[Co+2]56<-[n]7c(c(-c8ccccc8)c8c(Br)c(Br)c2[n-]->58)C(Br)=C(Br)c7c(-c2ccc([N+](=O)[O-])cc2)c2c(Br)c(Br)c(c(-c5ccc([N+](=O)[O-])cc5)c4C(Br)=C3Br)[n-]->62)cc1"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-203-CAS-23908661","Addition of Halogens to Double or Triple Bonds","[O]=[V+2]123<-[n]4c5c(-c6ccccc6)c6ccc(c(-c7ccccc7)c7[n]->1c(c(-c1ccccc1)c1ccc(c(-c8ccccc8)c4C=C5)[n-]->21)C=C7)[n-]->36>>[O]=[V+2]123<-[n]4c5c(-c6ccccc6)c6c(Br)c(Br)c(c(-c7ccccc7)c7[n]->1c(c(-c1ccccc1)c1c(Br)c(Br)c(c(-c8ccccc8)c4C(Br)=C5Br)[n-]->21)C(Br)=C7Br)[n-]->36"
"Addition_of_Halogens_to_Double_or_Triple_Bonds.csv","31-203-CAS-3272821","Addition of Halogens to Double or Triple Bonds","CC1=CC=C(C2=C3C=CC(C4=CC=CC=C4)=N3[B+3]([F-])([F-])[N-]3C(C4=CC=CC=C4)=CC=C23)C=C1>>CC1=CC=C(C2=C3C(Br)=C(Br)C(C4=CC=CC=C4)=N3[B+3]([F-])([F-])[N-]3C(C4=CC=CC=C4)=C(Br)C(Br)=C23)C=C1"
"Addition_of_Hydrazine_Derivatives_to_Carbonyl_Compounds.csv","31-310-CAS-11608519","Addition of Hydrazine Derivatives to Carbonyl Compounds","CC(=O)C(C)=NO.CC(C)OP(=O)(NN)c1ccccc1>>CC(=NO)C(C)=NNP(=O)(OC(C)C)c1ccccc1"
"Addition_of_Hydrazine_Derivatives_to_Carbonyl_Compounds.csv","31-310-CAS-13739738","Addition of Hydrazine Derivatives to Carbonyl Compounds","CC(=NO)C(=O)c1ccccc1.CC(C)OP(=O)(NN)c1ccccc1>>CC(=NO)C(=NNP(=O)(OC(C)C)c1ccccc1)c1ccccc1"
"Addition_of_Hydrazine_Derivatives_to_Carbonyl_Compounds.csv","31-310-CAS-14022464","Addition of Hydrazine Derivatives to Carbonyl Compounds","CC(=NO)C(=O)c1ccccc1.CCCCCOP(=O)(NN)c1ccccc1>>CCCCCOP(=O)(NN=C(C(C)=NO)c1ccccc1)c1ccccc1"
"Addition_of_Hydrazine_Derivatives_to_Carbonyl_Compounds.csv","31-310-CAS-17952844","Addition of Hydrazine Derivatives to Carbonyl Compounds","CN(C)N.C#CCOCC#CCCCC=O>>C#CCOCC#CCCC/C=N/N(C)C"
"Addition_of_Hydrazine_Derivatives_to_Carbonyl_Compounds.csv","31-310-CAS-17952845","Addition of Hydrazine Derivatives to Carbonyl Compounds","CN(C)N.COC(=O)C#CCOCC#CCCCC=O>>COC(=O)C#CCOCC#CCCC/C=N/N(C)C"
"Addition_of_Hydrazine_Derivatives_to_Carbonyl_Compounds.csv","31-310-CAS-17952846","Addition of Hydrazine Derivatives to Carbonyl Compounds","CN(C)N.CC(C)[Si](C#CC#CCOCC#CCCCC=O)(C(C)C)C(C)C>>CC(C)[Si](C#CC#CCOCC#CCCC/C=N/N(C)C)(C(C)C)C(C)C"
"Addition_of_Hydrazine_Derivatives_to_Carbonyl_Compounds.csv","31-310-CAS-2495362","Addition of Hydrazine Derivatives to Carbonyl Compounds","CC(=NO)C(=O)c1ccccc1.CC(C)COP(=O)(NN)c1ccccc1>>CC(=NO)C(=NNP(=O)(OCC(C)C)c1ccccc1)c1ccccc1"
"Addition_of_Hydrazine_Derivatives_to_Carbonyl_Compounds.csv","31-310-CAS-2829820","Addition of Hydrazine Derivatives to Carbonyl Compounds","CC(=O)C(C)=NO.CCCN(CCC)P(=O)(NN)c1ccccc1>>CCCN(CCC)P(=O)(NN=C(C)C(C)=NO)c1ccccc1"
"Addition_of_Hydrazine_Derivatives_to_Carbonyl_Compounds.csv","31-310-CAS-3082946","Addition of Hydrazine Derivatives to Carbonyl Compounds","CC(=O)C(C)=NO.CC(C)CN(CC(C)C)P(=O)(NN)c1ccccc1>>CC(=NO)C(C)=NNP(=O)(c1ccccc1)N(CC(C)C)CC(C)C"
"Addition_of_Hydrazine_Derivatives_to_Carbonyl_Compounds.csv","31-310-CAS-326928","Addition of Hydrazine Derivatives to Carbonyl Compounds","CC(=O)C(C)=NO.CCCCOP(=O)(NN)c1ccccc1>>CCCCOP(=O)(NN=C(C)C(C)=NO)c1ccccc1"
"Addition_of_Hydrazine_Derivatives_to_Carbonyl_Compounds.csv","31-310-CAS-4614054","Addition of Hydrazine Derivatives to Carbonyl Compounds","CC(=O)C(C)=NO.CCCCCOP(=O)(NN)c1ccccc1>>CCCCCOP(=O)(NN=C(C)C(C)=NO)c1ccccc1"
"Addition_of_Hydrazine_Derivatives_to_Carbonyl_Compounds.csv","31-310-CAS-4905404","Addition of Hydrazine Derivatives to Carbonyl Compounds","CC(=NO)C(=O)c1ccccc1.CCCN(CCC)P(=O)(NN)c1ccccc1>>CCCN(CCC)P(=O)(NN=C(C(C)=NO)c1ccccc1)c1ccccc1"
"Addition_of_Hydrazine_Derivatives_to_Carbonyl_Compounds.csv","31-310-CAS-5199463","Addition of Hydrazine Derivatives to Carbonyl Compounds","CC(=NO)C(=O)c1ccccc1.CC(C)CN(CC(C)C)P(=O)(NN)c1ccccc1>>CC(=NO)C(=NNP(=O)(c1ccccc1)N(CC(C)C)CC(C)C)c1ccccc1"
"Addition_of_Hydrazine_Derivatives_to_Carbonyl_Compounds.csv","31-310-CAS-6128837","Addition of Hydrazine Derivatives to Carbonyl Compounds","CC(=O)C(C)=NO.CCN(CC)P(=O)(NN)c1ccccc1>>CCN(CC)P(=O)(NN=C(C)C(C)=NO)c1ccccc1"
"Addition_of_Hydrazine_Derivatives_to_Carbonyl_Compounds.csv","31-310-CAS-7076782","Addition of Hydrazine Derivatives to Carbonyl Compounds","CC(=O)C(C)=NO.CCCCN(CCCC)P(=O)(NN)c1ccccc1>>CCCCN(CCCC)P(=O)(NN=C(C)C(C)=NO)c1ccccc1"
"Addition_of_Hydrazine_Derivatives_to_Carbonyl_Compounds.csv","31-310-CAS-7347752","Addition of Hydrazine Derivatives to Carbonyl Compounds","CC(=O)C(C)=NO.CCCOP(=O)(NN)c1ccccc1>>CCCOP(=O)(NN=C(C)C(C)=NO)c1ccccc1"
"Addition_of_Hydrazine_Derivatives_to_Carbonyl_Compounds.csv","31-310-CAS-8612161","Addition of Hydrazine Derivatives to Carbonyl Compounds","CC(=O)/C(=N/O)c1ccccc1>>CC(=N/N)/C(=N/O)c1ccccc1"
"Addition_of_Hydrazine_Derivatives_to_Carbonyl_Compounds.csv","31-310-CAS-9484201","Addition of Hydrazine Derivatives to Carbonyl Compounds","CC(=NO)C(=O)c1ccccc1.CCCOP(=O)(NN)c1ccccc1>>CCCOP(=O)(NN=C(C(C)=NO)c1ccccc1)c1ccccc1"
"Addition_of_Hydrazine_Derivatives_to_Carbonyl_Compounds.csv","31-310-CAS-972367","Addition of Hydrazine Derivatives to Carbonyl Compounds","CC(=NO)C(=O)c1ccccc1.CCCCN(CCCC)P(=O)(NN)c1ccccc1>>CCCCN(CCCC)P(=O)(NN=C(C(C)=NO)c1ccccc1)c1ccccc1"
"Addition_of_Hydrazine_Derivatives_to_Carbonyl_Compounds.csv","31-614-CAS-45322231","Addition of Hydrazine Derivatives to Carbonyl Compounds","O=C(CBr)C(F)(F)F.Cc1ccc(S(=O)(=O)NN)cc1>>Cc1ccc(S(=O)(=O)NN=C(CBr)C(F)(F)F)cc1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-10047627","Aldol (classic & Mukaiyama)","O=Cc1ccc(Cl)cc1.C=C(O[Si](C)(C)C)c1ccccc1>>CC(=O)c1ccccc1.O=C(CC(O)c1ccc(Cl)cc1)c1ccccc1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-10107023","Aldol (classic & Mukaiyama)","C=C(/C=C(/OC)O[Si](C)(C)C)O[Si](C)(C)C.CC(C)(C)OC(=O)N=Cc1ccc2ccccc2c1>>COC(=O)CC(=O)C[C@@H](NC(=O)OC(C)(C)C)c1ccc2ccccc2c1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-11055383","Aldol (classic & Mukaiyama)","O=Cc1ccccc1.C=C(/C=C(/OC)O[Si](C)(C)C)O[Si](C)(C)C>>COC(=O)CC(=O)C[C@H](O)c1ccccc1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-11193665","Aldol (classic & Mukaiyama)","COC(CCC(C)=O)(OC)c1ccccc1.CCOC(O[Si](C)(C)C(C)(C)C)=C(OC)OC>>CCOC(=O)CC(CCC(C)(OC)O[Si](C)(C)C(C)(C)C)(OC)c1ccccc1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-11627033","Aldol (classic & Mukaiyama)","C=C(/C=C(/OC)O[Si](C)(C)C)O[Si](C)(C)C.CC(C)(C)OC(=O)N=Cc1cccc(F)c1>>COC(=O)CC(=O)C[C@@H](NC(=O)OC(C)(C)C)c1cccc(F)c1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-1172563","Aldol (classic & Mukaiyama)","C=C(C)C=O.COC=C(C=C(OC(C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C>>C=C(C)C(O)C(OC)C(=O)CC(=O)OC(C)(C)C"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-11905598","Aldol (classic & Mukaiyama)","C=C(/C=C(/OC)O[Si](C)(C)C)O[Si](C)(C)C.Cc1cc(C)cc(C=NC(=O)OC(C)(C)C)c1>>COC(=O)CC(=O)C[C@@H](NC(=O)OC(C)(C)C)c1cc(C)cc(C)c1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-12233499","Aldol (classic & Mukaiyama)","C=C(/C=C(/OC)O[Si](C)(C)C)O[Si](C)(C)C.COc1ccc2cc(C=NC(=O)OC(C)(C)C)ccc2c1>>COC(=O)CC(=O)C[C@@H](NC(=O)OC(C)(C)C)c1ccc2cc(OC)ccc2c1"
"Aldol_classic__Mukaiyama.csv","31-006-CAS-12675136","Aldol (classic & Mukaiyama)","COC(CCC(=O)CC(C)C)(OC)c1ccccc1.CCOC(O[Si](C)(C)C(C)(C)C)=C(OC)OC>>CCOC(=O)CC(CCC(=O)CC(C)C)(OC)c1ccccc1"
