reaction_smiles,reaction_label,spectator_groups
CCCC[C@H](NC(=O)OC(C)(C)C)C(=O)O.COC(=O)c1ccc(N)c(N)c1>>CCCC[C@H](NC(=O)OC(C)(C)C)C(=O)Nc1cc(C(=O)OC)ccc1N,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,carbamate; primary_amine; ester
O=C(O)C1CCC(O)CC1.NCCCNc1nc2ccccc2[nH]1>>O=C(NCCCNc1nc2ccccc2[nH]1)C1CCC(O)CC1,R–C(O)OH + R–NH2 → R–C(O)–NHR,alcohol; secondary_amine; heteroaryl_nitrogen
Cc1ccc(S(=O)(=O)Nc2c(C)cc(C)cc2C#Cc2ccccc2C(=O)O)cc1.CON>>CONC(=O)c1ccccc1C#Cc1cc(C)cc(C)c1NS(=O)(=O)c1ccc(C)cc1,Ar–C(O)OH + O–NH2 → R–C(O)–NHR,alkyne; sulfonamide; ether
CC#C/C=C/[C@@H](CC(=O)O)OC.COC(=O)[C@@H](N)CO.Cl>>CC#C/C=C/[C@@H](CC(=O)N[C@@H](CO)C(=O)OC)OC,R–C(O)OH + R–NH2 → R–C(O)–NHR,alkene; ether; alkyne; alcohol; ester
Nc1ccccc1.O=C(O)c1ccccc1>>O=C(Nc1ccccc1)c1ccccc1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,
CC(C)[C@H](N)C(=O)OC(C)(C)C.Cl.O=C(O)[C@@H]1CCCN1C(=O)OCC1c2ccccc2-c2ccccc21>>CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)OCC1c2ccccc2-c2ccccc21)C(=O)OC(C)(C)C,R–C(O)OH + R–NH2 → R–C(O)–NHR,ester; carbamate
Cc1ccc(C(=O)O)o1.Nc1ccc(N2C(=O)c3ccccc3C2=O)c(Cl)c1>>Cc1ccc(C(=O)Nc2ccc(N3C(=O)c4ccccc4C3=O)c(Cl)c2)o1,HeteroAr–C(O)OH + Ar–NH2 → R–C(O)–NHR,aryl_halide; imide
CC(C)(C)OC(=O)N[C@@H](Cc1ccc(Br)cc1)C(=O)O.NS(=O)(=O)c1ccccc1>>CC(C)(C)OC(=O)N[C@@H](Cc1ccc(Br)cc1)C(=O)NS(=O)(=O)c1ccccc1,(Ar–Br + R–S(O)2–NH2) OR (intramolecular Ar–Br / RO–C(O)–NHR) →,
COc1ccc(-c2nc(C(=O)O)cc3c2[nH]c2ccccc23)cc1.COC(=O)CCCN>>COC(=O)CCCNC(=O)c1cc2c([nH]c3ccccc32)c(-c2ccc(OC)cc2)n1,HeteroAr–C(O)OH + R–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; ether; ester
O=C1c2cccnc2C(=O)c2c1c(C(=O)O)c1ccccn21.CCN(CC)CCCN>>CCN(CC)CCCNC(=O)c1c2c(n3ccccc13)C(=O)c1ncccc1C2=O,HeteroAr–C(O)OH + R–NH2 → R–C(O)–NHR,ketone; heteroaryl_nitrogen; ketone; heteroaryl_nitrogen; tertiary_amine
Cc1scnc1C(=O)O.Nc1ccc(N2C(=O)c3cccc(Cl)c3C2=O)cc1F>>Cc1scnc1C(=O)Nc1ccc(N2C(=O)c3cccc(Cl)c3C2=O)cc1F,HeteroAr–C(O)OH + Ar–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; aryl_halide; imide; aryl_halide
Nc1cccc(Cl)c1.O=C(O)c1ccc([N+](=O)[O-])cc1O>>O=C(Nc1cccc(Cl)c1)c1ccc([N+](=O)[O-])cc1O,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,aryl_halide; phenol; nitro
C#CCCCCC(=O)O.CCCC(=O)Nc1ccc([N+](=O)[O-])cc1OS(=O)(=O)C(F)(F)F.O=S(=O)(Cl)c1ccccc1C(F)(F)F>>CCCC(=O)n1c(CCCCC(N)=O)cc2cc(NS(=O)(=O)c3ccccc3C(F)(F)F)ccc21,(Ar–OTf + R–C≡C–H) OR (intramolecular Ar–OTf / R–C(O)–NHR) →,
Cc1ocnc1C(=O)O.Cc1cccc2c1C(=O)N(c1ccc(N)cc1Cl)C2=O>>Cc1cccc2c1C(=O)N(c1ccc(NC(=O)c3ncoc3C)cc1Cl)C2=O,HeteroAr–C(O)OH + Ar–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; aryl_halide; imide
O=C(O)CCCCBr.Nc1ccc(-c2ccccn2)cc1>>O=C(CCCCBr)Nc1ccc(-c2ccccn2)cc1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,heteroaryl_nitrogen
COc1cc(C(=O)O)ccc1[N+](=O)[O-].COc1cc(C(=O)O)ccc1N>>COc1cc(C(=O)O)ccc1NC(=O)c1ccc([N+](=O)[O-])c(OC)c1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,ether; nitro; ether; carboxylic_acid
CCC(C(=O)O)N1C(=O)CCC1=O.NCc1ccccc1>>CCC(C(=O)NCc1ccccc1)N1C(=O)CCC1=O,R–C(O)OH + R–NH2 → R–C(O)–NHR,imide
Nc1ncccn1.O=C(O)c1cccc(-c2ccc3ccccc3c2)c1>>O=C(Nc1ncccn1)c1cccc(-c2ccc3ccccc3c2)c1,Ar–C(O)OH + HeteroAr–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; heteroaryl_nitrogen
O=C(O)C1(C(=O)Nc2ccc(F)cc2)CC1.Nc1cccc(Oc2cccc3onc(N)c23)c1>>Nc1noc2cccc(Oc3cccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)c3)c12,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,amide; aryl_halide; ether; heteroaryl_nitrogen; primary_amine
Nc1cccnc1.O=C(O)COc1ccc(C(=O)c2ccccc2F)cc1>>O=C(COc1ccc(C(=O)c2ccccc2F)cc1)Nc1cccnc1,R–C(O)OH + HeteroAr–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; ether; ketone; aryl_halide
NCCOCCOCCOCCO.[N-]=[N+]=NCCOCCOCCOCC(=O)O>>[N-]=[N+]=NCCOCCOCCOCC(=O)NCCOCCOCCOCCO,R–C(O)OH + R–NH2 → R–C(O)–NHR,ether; ether; ether; alcohol; ether; ether; ether; azide
O=C(O)Cc1c[nH]c2ccccc12.Nc1ccc(F)cc1>>O=C(Cc1c[nH]c2ccccc12)Nc1ccc(F)cc1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,aryl_halide
NCc1cccs1.CCC(C(=O)O)c1ccc(-c2nc3ccccc3s2)cc1>>CCC(C(=O)NCc1cccs1)c1ccc(-c2nc3ccccc3s2)cc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,heteroaryl_nitrogen
CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)O.CNc1cc(C(=O)OC)ccc1N>>CNc1cc(C(=O)OC)ccc1NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,carbamate; secondary_amine; ester
CC#CC(C)(C)N.CSC(Oc1cc(C)c2ncncc2c1)C(=O)O>>CC#CC(C)(C)NC(=O)C(Oc1cc(C)c2ncncc2c1)SC,R–C(O)OH + R–NH2 → R–C(O)–NHR,alkyne; ether; heteroaryl_nitrogen; heteroaryl_nitrogen
O=C(O)c1cc2ccccc2[nH]1.N[C@H]1CC[C@H](CCN2CCc3ccc(C(F)(F)F)cc3C2)CC1>>O=C(N[C@H]1CC[C@H](CCN2CCc3ccc(C(F)(F)F)cc3C2)CC1)c1cc2ccccc2[nH]1,HeteroAr–C(O)OH + R–NH2 → R–C(O)–NHR,tertiary_amine
NCCc1cnc[nH]1.COc1ccc(Cn2cc(C(=O)O)nn2)cc1Br>>COc1ccc(Cn2cc(C(=O)NCCc3cnc[nH]3)nn2)cc1Br,HeteroAr–C(O)OH + R–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; heteroaryl_nitrogen; heteroaryl_nitrogen; heteroaryl_nitrogen; aryl_halide; ether
Nc1ccc(N2C(=O)c3ccccc3C2=O)c(Cl)c1.Cc1cc[nH]c1C(=O)O>>Cc1cc[nH]c1C(=O)Nc1ccc(N2C(=O)c3ccccc3C2=O)c(Cl)c1,HeteroAr–C(O)OH + Ar–NH2 → R–C(O)–NHR,aryl_halide; imide
C#CCCC(=O)O.CCCC(=O)Nc1ccc([N+](=O)[O-])cc1OS(=O)(=O)C(F)(F)F.O=S(=O)(Cl)c1ccccc1C(F)(F)F>>CCCC(=O)n1c(CCC(N)=O)cc2cc(NS(=O)(=O)c3ccccc3C(F)(F)F)ccc21,(Ar–OTf + R–C≡C–H) OR (intramolecular Ar–OTf / R–C(O)–NHR) →,
N[C@H](CO)Cc1ccc(Cl)cc1.CCOP(=O)(CC(=O)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)O)OCC>>CCOP(=O)(CC(=O)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](CO)Cc1ccc(Cl)cc1)OCC,R–C(O)OH + R–NH2 → R–C(O)–NHR,alcohol; aryl_halide; carbamate; amide; phosphonate
Nc1ccc(N2C(=O)c3ccccc3C2=O)c(Cl)c1.Cc1scnc1C(=O)O>>Cc1scnc1C(=O)Nc1ccc(N2C(=O)c3ccccc3C2=O)c(Cl)c1,HeteroAr–C(O)OH + Ar–NH2 → R–C(O)–NHR,aryl_halide; imide; heteroaryl_nitrogen
Nc1nc2ccccc2[nH]1.CC(C)(C)OC(=O)NCC1(C(=O)O)CC1>>CC(C)(C)OC(=O)NCC1(C(=O)Nc2nc3ccccc3[nH]2)CC1,R–C(O)OH + HeteroAr–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; carbamate
O=C(O)c1ccccc1I.N[C@@H](c1ccccc1)[C@@H](N)c1ccccc1>>O=C(N[C@@H](c1ccccc1)[C@@H](NC(=O)c1ccccc1I)c1ccccc1)c1ccccc1I,(Ar–C(O)OH + R–NH2) OR (Ar–I + R–NH2) →,
COc1ccc(C(=O)CN)cc1.COc1cc(C(=O)C(=O)O)cc(OC)c1OC>>COc1ccc(C(=O)CNC(=O)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,R–C(O)–C(O)OH + R–NH2 → R–C(O)–NHR,ketone; ether; ether; ether; ether
CSC(=N)NC(=O)OC(C)(C)C.O=C(O)[C@H]1CCCN1c1ccccc1>>CSC(=NC(=O)[C@H]1CCCN1c1ccccc1)NC(=O)OC(C)(C)C,R–C(O)OH + Alkenyl–NH → R–C(O)–NR2,carbamate; tertiary_amine
CC(C(=O)O)c1ccccc1.NCCc1ccccc1>>CC(C(=O)NCCc1ccccc1)c1ccccc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,
COc1ccc(N)cc1.O=C(O)/C=C/c1ccccc1>>COc1ccc(NC(=O)/C=C/c2ccccc2)cc1,Alkenyl–C(O)OH + Ar–NH2 → R–C(O)–NHR,ether
CCC(=O)O.[2H]c1cc([2H])c2cccnc2c1N>>[2H]c1cc([2H])c2cccnc2c1NC(=O)CC,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,heteroaryl_nitrogen
O=C(O)C1COc2ccccc2O1.Nc1cccc2cccnc12>>O=C(Nc1cccc2cccnc12)C1COc2ccccc2O1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,ether; ether; heteroaryl_nitrogen
O=C(O)c1ccccc1Cl.Nc1cccc2cccnc12>>O=C(Nc1cccc2cccnc12)c1ccccc1Cl,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,aryl_halide; heteroaryl_nitrogen
CC(=O)Nc1ccccc1C(=O)C(=O)Nc1ccc(C(=O)O)cc1.COC(=O)C[C@H](N)C(=O)OC>>COC(=O)C[C@H](NC(=O)c1ccc(NC(=O)C(=O)c2ccccc2NC(C)=O)cc1)C(=O)OC,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,amide; ketone; amide; ester; ester
CSCC(c1ccccc1)n1cc(N)cn1.CC1(C)CCc2c(C(=O)O)nn(COCC[Si](C)(C)C)c2C1>>CSCC(c1ccccc1)n1cc(NC(=O)c2nn(COCC[Si](C)(C)C)c3c2CCC(C)(C)C3)cn1,HeteroAr–C(O)OH + HeteroAr–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; heteroaryl_nitrogen; heteroaryl_nitrogen; heteroaryl_nitrogen; ether
CC(C)(C)OC(=O)N1CCC(C(=O)O)CC1.NCC1CC1>>CC(C)(C)OC(=O)N1CCC(C(=O)NCC2CC2)CC1,R–C(O)OH + R–NH2 → R–C(O)–NHR,carbamate
O=C(O)c1ccccn1.CCCC(C)CN>>CCCC(C)CNC(=O)c1ccccn1,HeteroAr–C(O)OH + R–NH2 → R–C(O)–NHR,heteroaryl_nitrogen
CC(Oc1ccc(Cl)cc1Cl)C(=O)O.NCc1ccc2c(c1)OCO2>>CC(Oc1ccc(Cl)cc1Cl)C(=O)NCc1ccc2c(c1)OCO2,R–C(O)OH + R–NH2 → R–C(O)–NHR,ether; aryl_halide; aryl_halide; ether; ether
CC(C)(C)OC(=O)CCN.C=CC[C@@H]1CCN([C@@H](CCCCNC(=O)OCc2ccccc2)C(=O)O)C1=O>>C=CC[C@@H]1CCN([C@@H](CCCCNC(=O)OCc2ccccc2)C(=O)NCCC(=O)OC(C)(C)C)C1=O,R–C(O)OH + R–NH2 → R–C(O)–NHR,ester; amide; alkene; carbamate
Cc1n[nH]c2c1C(c1cc(C#N)cc(-c3ccc(C(=O)O)s3)c1)(C(C)C)C(C#N)=C(N)O2.NCCCN1CCOCC1>>Cc1n[nH]c2c1C(c1cc(C#N)cc(-c3ccc(C(=O)NCCCN4CCOCC4)s3)c1)(C(C)C)C(C#N)=C(N)O2,HeteroAr–C(O)OH + R–NH2 → R–C(O)–NHR,nitrile; alkene; nitrile; ether; heteroaryl_nitrogen; primary_amine; tertiary_amine; ether
Nc1cc(C(=O)O)ccc1Cl.O=C(O)c1ccc(Cl)cc1Cl>>O=C(NO)c1ccc(Cl)c(NC(=O)c2ccc(Cl)cc2Cl)c1,(Ar–C(O)OH + Ar–NH2) OR (Ar–Cl + Ar–NH2) OR (intramolecular Ar–C(O)OH / Ar–NH2) OR (intramolecular Ar–Cl / Ar–NH2) →,
O=C(O)CCCCCBr.NCc1ccc(C(=O)O)cc1>>O=C(CCCCCBr)NCc1ccc(C(=O)O)cc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,carboxylic_acid
Cc1cc(O[C@H](C)C(=O)O)c(I)c(O[C@H](C)C(=O)O)c1.Cc1cc(C)c(N)c(C)c1>>Cc1cc(C)c(NC(=O)[C@@H](C)Oc2cc(C)cc(O[C@H](C)C(=O)Nc3c(C)cc(C)cc3C)c2I)c(C)c1,(Ar–I + Ar–NH2) OR (R–C(O)OH + Ar–NH2) →,
CN(C)c1ccc(C(=O)O)cc1.NCCCCCCNc1c2c(nc3ccccc13)CCCC2>>CN(C)c1ccc(C(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,tertiary_amine; secondary_amine; heteroaryl_nitrogen
CSc1cc(-c2ccccc2)oc(=O)c1C(=O)O.Nc1cc([N+](=O)[O-])ccc1O>>CSc1cc(-c2ccccc2)oc(=O)c1C(=O)Nc1cc([N+](=O)[O-])ccc1O,HeteroAr–C(O)OH + Ar–NH2 → R–C(O)–NHR,phenol; nitro
CC(C)C[C@H](O)CC(=O)O.C[C@@H](OCc1ccccc1)[C@H](N)C(=O)OCc1ccccc1>>CC(C)C[C@H](O)CC(=O)N[C@@H](C(=O)OCc1ccccc1)[C@H](C)OCc1ccccc1,(R–C(O)OH + R–NH2) OR (intramolecular R–C(O)OH / R–OH) →,
O=C(O)c1cc2ccncc2o1.CN=S(=O)(c1ccccc1)c1ccc(CN)cc1>>CN=S(=O)(c1ccccc1)c1ccc(CNC(=O)c2cc3ccncc3o2)cc1,HeteroAr–C(O)OH + R–NH2 → R–C(O)–NHR,heteroaryl_nitrogen
CCN1CC(C)(C)OC(=O)C1CC(=O)O.O=C(O)C(F)(F)F.Cn1ccc2cc(N)ccc21>>CCN1CC(C)(C)OC(=O)C1CC(=O)Nc1ccc2c(ccn2C)c1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,ester; tertiary_amine; carboxylic_acid; heteroaryl_nitrogen
CC(C)(C)OC(=O)N1CCC[C@@H]1C(=O)O.CCCCCCCCCCc1ccc(N)cc1>>CCCCCCCCCCc1ccc(NC(=O)[C@H]2CCCN2C(=O)OC(C)(C)C)cc1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,carbamate
O=C(O)COc1ccc(-c2ccncc2)cc1.CCN1CCN(Cc2ccc(N)cc2C(F)(F)F)CC1>>CCN1CCN(Cc2ccc(NC(=O)COc3ccc(-c4ccncc4)cc3)cc2C(F)(F)F)CC1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,ether; heteroaryl_nitrogen; tertiary_amine; tertiary_amine
O=C(O)c1cnn(-c2ccccc2Cl)c1-c1ccccc1[N+](=O)[O-].COC(=O)[C@H](C)N.Cl>>COC(=O)[C@H](C)NC(=O)c1cnn(-c2ccccc2Cl)c1-c1ccccc1[N+](=O)[O-],HeteroAr–C(O)OH + R–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; heteroaryl_nitrogen; aryl_halide; nitro; ester
C[C@H](NC(=O)OCc1ccccc1)C(=O)O.c1ccc2c(c1)CCCN2.BrCCCCBr>>C[C@@H](C(=O)N1CCCc2ccccc21)N1CCCC1,(R–Br + HeteroAr–R–NH) OR (R–C(O)OH + HeteroAr–R–NH) →,
CC(C)CCN.CC(C)CC(=NOC1CCCCO1)C(=O)O>>CC(C)CCNC(=O)C(CC(C)C)=NOC1CCCCO1,Alkenyl–C(O)OH + R–NH2 → R–C(O)–NHR,ether; ether
O=C(O)/C=C/c1ccc([N+](=O)[O-])cc1.CCCN>>CCCNC(=O)/C=C/c1ccc([N+](=O)[O-])cc1,Alkenyl–C(O)OH + R–NH2 → R–C(O)–NHR,nitro
O=C(O)c1ccc([N+](=O)[O-])c(OCc2ccccc2)c1.COC(=O)c1ccc(N)c(OC2Cc3ccccc3C2)c1>>COC(=O)c1ccc(NC(=O)c2ccc([N+](=O)[O-])c(OCc3ccccc3)c2)c(OC2Cc3ccccc3C2)c1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,ether; nitro; ether; ester
O=C(O)c1csc(-c2c[nH]c3ccccc23)n1.NCc1ccccc1>>O=C(NCc1ccccc1)c1csc(-c2c[nH]c3ccccc23)n1,HeteroAr–C(O)OH + R–NH2 → R–C(O)–NHR,heteroaryl_nitrogen
CCC[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCC[C@H](N)C(=O)O>>CCC[C@H](NC(=O)[C@H](CCC)NC(=O)OC(C)(C)C)C(=O)O,R–C(O)OH + R–NH2 → R–C(O)–NHR,carbamate; carboxylic_acid
C#Cc1ccc(C(=O)O)cc1.COC(=O)[C@@H](N)[C@@H](C)O.Cl>>C#Cc1ccc(C(=O)N[C@H](C(=O)OC)[C@@H](C)O)cc1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,alkyne; alcohol; ester
CC(C)(C)OC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O.Nc1ccc([N+](=O)[O-])cc1N>>CC(C)(C)OC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)Nc1cc([N+](=O)[O-])ccc1N,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,carbamate; ether; primary_amine; nitro
O=C(O)CCCCCCBr.NCCc1ccccc1>>O=C(CCCCCCBr)NCCc1ccccc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,
Nc1nc2ccccc2[nH]1.O=C(O)c1cc(C(F)(F)F)ccc1C(F)(F)F>>O=C(Nc1nc2ccccc2[nH]1)c1cc(C(F)(F)F)ccc1C(F)(F)F,Ar–C(O)OH + HeteroAr–NH2 → R–C(O)–NHR,heteroaryl_nitrogen
Cc1cc(-c2c[nH]c(=NN)c(F)c2)sn1.COc1cnc2ccc(C(C)(F)C(=O)O)cc2c1>>COc1cnc2ccc(C(C)(F)C(=O)NNc3ncc(-c4cc(C)ns4)cc3F)cc2c1,(Benzyl–F + N–NH2) OR (R–C(O)OH + N–NH2) OR (intramolecular HeteroAr–F / AromN–H) OR (intramolecular HeteroAr–F / N–NH2) →,
COc1cc(I)c(C(=O)O)cc1OC.CCCCN>>CCCCNC(=O)c1cc(OC)c(OC)cc1I,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,aryl_halide; ether; ether
CCCCC(Oc1cc(O)c(C(=O)O)cc1C#Cc1ccccc1OC)C(=O)O.NC1CCCCCCC1>>CCCCC(Oc1cc(O)c(C(=O)O)cc1C#Cc1ccccc1OC)C(=O)NC1CCCCCCC1,R–C(O)OH + R–NH2 → R–C(O)–NHR,ether; alkyne; phenol; carboxylic_acid; ether
Cc1ccc(CO)cc1N.Cn1cc(-c2nc(Nc3ccc(C(=O)O)cc3)ncc2C(F)(F)F)cn1>>Cc1ccc(CO)cc1NC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(-c3cnn(C)c3)n2)cc1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,alcohol; secondary_amine; heteroaryl_nitrogen; heteroaryl_nitrogen; heteroaryl_nitrogen; heteroaryl_nitrogen
O=C(O)CCCNC(=O)OCc1ccccc1.CC(C)(C)OC(=O)NN>>CC(C)(C)OC(=O)NNC(=O)CCCNC(=O)OCc1ccccc1,R–C(O)OH + N–NH2 → R–C(O)–NHR,carbamate; carbamate
Cc1cc(N)ccc1-c1ccc(N)cc1C.CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O>>Cc1cc(NC(=O)[C@@H]2CCCN2C(=O)OC(C)(C)C)ccc1-c1ccc(NC(=O)[C@@H]2CCCN2C(=O)OC(C)(C)C)cc1C,R–C(O)OH + Ar–NH2 →,
C#Cc1cc(C(=O)O)ccc1C.CN1CCN(Cc2ccc(N)cc2Cl)CC1>>C#Cc1cc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(Cl)c2)ccc1C,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,alkyne; aryl_halide; tertiary_amine; tertiary_amine
CCOc1ccc(C(=O)O)cc1.Cl.NOCc1ccccc1>>CCOc1ccc(C(=O)NOCc2ccccc2)cc1,Ar–C(O)OH + O–NH2 → R–C(O)–NHR,ether; ether
C=CC(=O)O.C#Cc1ccccc1.CCOC(=O)C1=C(C)N=C(Sc2ccccc2)NC1c1cccc(OC)c1>>CCOC(=O)C1=C(C)NC2=C(C(=O)c3ccccc3)CCC(=O)N2C1c1cccc(OC)c1,Alkenyl–C(O)OH + Alkenyl–R–NH →,
CSc1cc(-c2ccc(Br)cc2)oc(=O)c1C(=O)O.Nc1ccc(Br)cc1>>CSc1cc(-c2ccc(Br)cc2)oc(=O)c1C(=O)Nc1ccc(Br)cc1,HeteroAr–C(O)OH + Ar–NH2 → R–C(O)–NHR,aryl_halide; aryl_halide
CC(C)(C)OC(=O)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)O.NCC(c1ccccc1)c1ccccc1>>CC(C)(C)OC(=O)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)NCC(c1ccccc1)c1ccccc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,carbamate; carbamate
NCc1ccc(C(F)(F)F)nc1SC1CCCCC1.CCC(C)(C(=O)O)c1ccc(NS(C)(=O)=O)c(F)c1>>CCC(C)(C(=O)NCc1ccc(C(F)(F)F)nc1SC1CCCCC1)c1ccc(NS(C)(=O)=O)c(F)c1,R–C(O)OH + R–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; aryl_halide; sulfonamide
O=C(O)c1cccc(F)c1Br.NCc1ccco1>>O=C(NCc1ccco1)c1cccc(F)c1Br,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,aryl_halide; aryl_halide
CC(C)(C)OC(=O)N[C@@H](COCc1ccccc1)C(=O)O.COC(=O)c1ccc(N)c(N)c1>>COC(=O)c1ccc(N)c(NC(=O)[C@H](COCc2ccccc2)NC(=O)OC(C)(C)C)c1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,carbamate; ether; primary_amine; ester
NCc1ccccc1.C=CCCC(=O)O>>C=CCCC(=O)NCc1ccccc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,alkene
CCN(CC)CCN.O=C(O)/C=C/c1ccccc1>>CCN(CC)CCNC(=O)/C=C/c1ccccc1,Alkenyl–C(O)OH + R–NH2 → R–C(O)–NHR,tertiary_amine
C=C(C)C(=O)O.Nc1ccc(-c2ccccc2)cc1>>C=C(C)C(=O)Nc1ccc(-c2ccccc2)cc1,Alkenyl–C(O)OH + Ar–NH2 → R–C(O)–NHR,
Cn1ccc(N)n1.COC[C@H](C)Oc1cc(Br)cc(C(=O)O)c1>>COC[C@H](C)Oc1cc(Br)cc(C(=O)Nc2ccn(C)n2)c1,Ar–C(O)OH + HeteroAr–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; heteroaryl_nitrogen; aryl_halide; ether; ether
O=C(O)C(c1ccccc1)(c1ccccc1)c1ccccc1.C[C@H](N)C(C)(C)C>>C[C@H](NC(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1)C(C)(C)C,R–C(O)OH + R–NH2 → R–C(O)–NHR,
CC(=O)N1CCC[C@H]1C(=O)O.CCOC(=O)[C@@H](N)Cc1ccccc1.Cl>>CCOC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(C)=O,R–C(O)OH + R–NH2 → R–C(O)–NHR,amide; ester
CN(C)C/C=C/C(=O)O.Cl.COc1ccc(N)cc1Nc1ncc(Cl)c(Nc2ccc3[nH]ccc3c2)n1>>COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(Cl)c(Nc2ccc3[nH]ccc3c2)n1,Alkenyl–C(O)OH + Ar–NH2 → R–C(O)–NHR,tertiary_amine; secondary_amine; ether; heteroaryl_nitrogen; heteroaryl_nitrogen; aryl_halide; secondary_amine
Nc1ccc(F)cc1.O=C(O)c1ccc(N2CCN(C(=O)c3ccccc3C(F)(F)F)CC2)nn1>>O=C(Nc1ccc(F)cc1)c1ccc(N2CCN(C(=O)c3ccccc3C(F)(F)F)CC2)nn1,HeteroAr–C(O)OH + Ar–NH2 → R–C(O)–NHR,aryl_halide; heteroaryl_nitrogen; heteroaryl_nitrogen; tertiary_amine; amide
c1ccc(CN2CCNCC2)cc1.O=C(O)C1CC1>>O=C(C1CC1)N1CCNCC1,R–C(O)OH + R1R2–NH →,
O=C(O)C1CCCCC1.Nc1ccccc1>>O=C(Nc1ccccc1)C1CCCCC1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,
O=C(O)c1ccc(Br)o1.Nc1ccc(N2C(=O)c3ccccc3C2=O)c(Cl)c1>>O=C(Nc1ccc(N2C(=O)c3ccccc3C2=O)c(Cl)c1)c1ccc(Br)o1,HeteroAr–C(O)OH + Ar–NH2 → R–C(O)–NHR,aryl_halide; aryl_halide; imide
O=C(O)c1ccccn1.CSc1cccc(N)c1>>CSc1cccc(NC(=O)c2ccccn2)c1,HeteroAr–C(O)OH + Ar–NH2 → R–C(O)–NHR,heteroaryl_nitrogen
CC(C)=C(Br)C(=O)O.CCN>>CCNC(=O)C(Br)=C(C)C,Alkenyl–C(O)OH + R–NH2 → R–C(O)–NHR,
O=C(O)c1cc(I)c(F)c(I)c1.CCCCOC(=O)[C@H](C)N>>CCCCOC(=O)[C@H](C)NC(=O)c1cc(I)c(F)c(I)c1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,aryl_halide; aryl_halide; aryl_halide; ester
